key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
362,"e0070",313,5,69,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,"e0071",314,5,70,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,"e0072",315,5,71,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,"e0073",316,5,72,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,"e0074",317,5,73,False,0,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,"e0075",318,5,74,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,"e0076",319,5,75,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,"e0077",320,5,76,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,"e0078",321,5,77,False,0,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,"e0079",322,5,78,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,"e0080",323,5,79,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,"e0081",324,5,80,False,0,0,0,142,1,0,0,0,0,0,0,39,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,"e0082",325,5,81,False,0,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,"e0083",326,5,82,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,"e0084",327,5,83,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,"e0085",328,5,84,False,0,0,0,142,1,0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,"e0086",329,5,85,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,"e0087",330,5,86,False,0,0,0,142,1,0,0,0,0,0,0,46,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,"e0090",379,5,89,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,"e0091",404,5,90,False,0,0,0,142,1,0,0,0,0,0,0,14,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,"e0092",405,5,91,False,0,0,0,142,1,0,0,0,0,0,0,19,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,"e0093",406,5,92,False,0,0,0,142,1,0,0,0,0,0,0,19,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,"e0094",407,5,93,False,0,0,0,142,1,0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,"e0095",408,5,94,False,0,0,0,142,1,0,0,0,0,0,0,29,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386,"e0096",409,5,95,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,"e0097",410,5,101,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
388,"e0098",411,5,96,False,0,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,"e0099",412,5,97,False,0,0,0,142,1,0,0,0,0,0,0,39,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390,"e0100",413,5,98,False,0,0,0,142,1,0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,"e0101",414,5,99,False,0,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,"e0102",415,5,100,False,0,0,0,142,1,0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,"e0103",453,5,103,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,"e0104",454,5,135,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,"e0105",455,5,104,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,"e0106",456,5,105,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,"e0107",457,5,108,False,1,0,0,142,1,0,0,0,0,0,0,53,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,"e0108",458,5,109,False,1,0,0,142,1,0,0,0,0,0,0,59,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,"e0109",459,5,110,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,"e0110",460,5,106,False,1,0,0,142,1,0,0,0,0,0,0,53,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,"e0111",461,5,107,False,1,0,0,142,1,0,0,0,0,0,0,59,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,"e0112",464,5,134,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
403,"e0113",465,5,126,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
404,"e0114",466,5,113,False,1,0,0,142,1,0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
405,"e0115",467,5,114,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,"e0116",468,5,102,False,1,0,0,142,1,0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
407,"e0117",469,5,115,False,1,0,0,142,1,0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
408,"e0118",470,5,116,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,"e0119",471,5,117,False,1,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,"e0120",472,5,118,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,"e0121",473,5,143,False,1,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
412,"e0122",474,5,144,False,1,0,0,142,1,0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,"e0123",475,5,119,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,"e0124",476,5,141,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,"e0125",477,5,142,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,"e0126",479,5,111,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
417,"e0127",480,5,120,False,1,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,"e0128",481,5,121,False,1,0,0,142,1,0,0,0,0,0,0,58,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,"e0129",482,5,122,False,1,0,0,142,1,0,0,0,0,0,0,58,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420,"e0130",483,5,123,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421,"e0131",484,5,124,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,"e0132",485,5,112,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
423,"e0133",486,5,127,False,1,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
424,"e0134",487,5,128,False,1,0,0,142,1,0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,"e0135",488,5,129,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,"e0136",489,5,130,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427,"e0137",490,5,131,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,"e0138",491,5,132,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,"e0139",492,5,133,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,"e0140",493,5,125,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,"e0141",494,5,136,False,1,0,0,142,1,0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432,"e0142",495,5,137,False,1,0,0,142,1,0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,"e0143",496,5,138,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434,"e0144",497,5,139,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435,"e0145",498,5,140,False,1,0,0,142,1,0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,"e0146",499,5,145,False,1,0,0,142,1,0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,"e0147",500,5,146,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,"e0148",501,5,147,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,"e0149",502,5,149,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,"e0150",503,5,148,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,"e0151",513,5,150,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,"e0152",664,5,154,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,"e0153",667,5,156,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
