key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
7113,"Terror Eye",False,405,2,1,8,24,1512,2121,0,-1,0,0,False,55,False,False,False,False,False,False,True,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,40,60,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7114,"Death Throes",False,405,4,0,0,0,2521,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,60,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7115,"Slowball",False,405,3,0,8,24,3202,3242,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,2,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7116,"Fireball",False,405,3,0,8,24,3224,3264,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,30,0,0,5,1,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7117,"Dark Thorn",False,405,3,0,8,24,1547,1875,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7118,"Brackish Drop",False,405,3,0,8,24,3459,3460,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,3,0,True,0,0,0,0,0,False,30,0,0,5,6,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7119,"Fast Boulder",False,405,2,1,34,7,2576,2577,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,3,0,True,0,0,0,0,0,False,25,0,0,5,4,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7120,"Jettatura",False,405,3,0,8,24,3594,3595,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,47,False,False,True,False,True,True,False,False,True,0,False,False,False
7121,"Void Fire IV",False,405,2,1,34,13,2670,2671,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,40,0,0,5,1,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7122,"Terror Eye",False,405,2,1,8,24,1512,2121,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7123,"Lightning Bolt",False,405,3,0,8,24,3217,3257,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7124,"Sand Pillar",False,405,3,0,0,0,2687,2688,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,4,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7125,"Accursed Pox",False,405,2,0,8,24,3202,3242,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7126,"Gobskin",False,405,3,0,8,24,3214,3254,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,20,0,False,0,0,0,0,0,False,50,200,0,0,0,0,0,0,0,0,True,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
7127,"Charybdis",False,405,3,0,8,0,1574,2208,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,13,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,False,False,True,False,False,True,0,False,False,False
7128,"Whipcrack",False,405,3,0,10,24,1195,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7129,"Stormwind",False,405,3,0,8,24,2827,2828,0,-1,0,0,False,12,True,False,False,False,False,False,False,False,False,0,False,False,3,12,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,4,False,False,True,False,True,True,False,False,True,0,False,False,False
7130,"Bombination",False,405,3,0,8,24,1194,1985,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7131,"Lumisphere",False,405,3,0,8,24,3215,3255,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7132,"Aero Blast",False,405,3,0,11,24,2551,2552,0,-1,0,0,False,40,True,False,False,False,False,False,False,False,False,0,False,False,5,40,0,True,0,0,0,0,0,False,30,0,0,1,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7133,"Bloody Caress",False,405,3,0,8,24,2835,2836,0,-1,0,0,False,8,True,False,False,False,False,False,False,False,False,0,False,False,3,8,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,5,False,False,True,False,True,True,False,False,True,0,False,False,False
7134,"Acid Mist",False,405,3,0,8,24,1148,1962,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,30,60,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7135,"Gold Dust",False,405,3,0,8,24,1720,2213,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,250,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7136,"Leafstorm",False,405,3,0,8,24,2847,2848,0,-1,0,0,False,50,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,30,0,0,1,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7137,"Rotten Stench",False,405,3,0,8,24,2851,2852,0,-1,0,0,False,50,True,False,False,False,False,False,False,False,False,0,False,False,4,45,12,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,2,False,False,True,False,True,True,False,False,True,0,False,False,False
7138,"Dissever",False,405,3,0,10,24,1537,2148,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,0,30,0,1,7,0,0,0,0,0,False,False,4,False,False,True,False,True,True,False,False,True,0,False,False,False
7139,"Ball of Fire",False,405,3,0,8,24,1540,2150,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,300,0,5,1,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7140,"Ball of Ice",False,405,3,0,8,24,1542,2152,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,300,0,5,2,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7141,"Fear Itself",False,405,3,0,10,24,1805,1872,0,-1,0,0,False,54,True,False,False,False,False,False,False,False,False,0,False,False,5,54,0,True,0,0,0,0,0,False,20,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7142,"Ancient Eruption",False,405,2,0,8,24,3203,3243,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,25,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7143,"Entropic Flame",False,405,2,0,8,24,3204,3244,0,-1,0,0,False,50,True,False,False,False,False,False,False,False,False,0,False,False,4,50,8,True,0,0,0,0,0,False,30,0,0,5,1,0,0,0,0,0,True,False,2,False,False,True,False,True,True,False,False,True,0,False,False,False
7144,"Shadow Flare",False,405,2,0,8,24,3205,3245,0,-1,0,0,False,25,True,False,False,False,False,False,False,False,False,0,False,False,5,25,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7145,"Scream",False,405,2,0,8,24,3201,3241,0,-1,0,0,False,25,True,False,False,False,False,False,False,False,False,0,False,False,2,30,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7146,"Accursed Pox",False,405,2,0,8,24,3202,3242,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7147,"Tornado",False,405,2,1,32,9,2281,2350,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,240,0,5,3,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7148,"Sweet Steel",False,405,3,0,0,0,1228,2087,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7149,"Dark Mist",False,405,3,0,8,24,1422,2088,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,8,0,True,0,0,0,0,0,False,40,400,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7150,"Void Fire II",False,405,2,1,34,13,479,1904,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,30,140,0,5,1,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7151,"",False,405,4,0,0,0,1222,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7152,"",False,405,3,0,0,0,1222,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7153,"Blood Rain",False,405,3,0,8,24,2600,2601,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,50,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7154,"Geirrothr",False,405,2,1,0,0,3201,3241,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,True,3,6,0,True,0,0,0,0,0,False,0,120,0,5,7,0,0,0,0,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7155,"Hall of Sorrow",False,405,2,1,8,24,3202,3242,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,9,0,True,0,0,0,0,0,False,0,180,0,5,7,0,0,0,0,0,True,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7156,"Valfodr",False,405,3,0,8,24,3203,3243,0,-1,1,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,8,0,6,True,0,0,0,0,0,False,40,300,0,3,7,0,0,0,0,0,False,False,2,False,False,True,False,True,True,False,False,True,0,False,False,False
7157,"Infatuation",False,405,3,0,8,24,3487,3488,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,0,0,0,0,0,False,65,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7158,"Douse",False,405,3,0,8,24,3409,3410,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,8,0,True,0,0,0,0,0,False,20,60,0,5,6,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7159,"Fang's End",False,405,3,0,0,0,3205,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7160,"Drench",False,405,2,0,0,0,3411,3412,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,10,0,True,0,0,0,0,0,False,0,80,0,5,6,0,0,0,0,0,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7161,"Electrogenesis",False,405,3,0,8,24,3207,3247,0,-1,0,0,False,25,False,False,False,False,False,False,True,False,False,0,True,True,2,8,0,True,0,0,0,0,0,False,30,300,0,5,5,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7162,"Thunderbolt",False,405,3,0,8,0,1572,2159,0,-1,0,0,False,6,True,False,False,False,False,False,False,False,False,0,False,True,3,5,0,True,0,0,0,0,0,False,25,0,0,5,5,0,0,0,0,0,False,False,5,False,False,True,False,True,True,False,False,True,0,False,False,False
7163,"Charybdis",False,405,3,0,8,24,1573,1875,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7164,"Charybdis",False,405,3,0,0,0,1378,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,1,False,False,True,False,False,True,False,False,True,0,False,False,False
7165,"Trounce",False,405,3,0,10,0,1577,2161,0,-1,0,0,False,40,True,False,False,False,False,False,False,False,False,0,True,True,3,40,0,True,0,0,0,0,0,False,25,0,0,3,7,0,0,0,0,0,False,False,3,False,False,True,False,True,True,False,False,True,0,False,False,False
7166,"Ecliptic Meteor",False,405,3,0,10,24,1578,2162,0,-1,0,0,False,40,True,False,False,False,False,False,False,False,False,0,True,True,2,50,0,True,0,0,0,0,0,False,60,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7167,"Charybdis",False,405,3,0,8,0,1574,2208,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,13,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,False,False,True,False,False,True,0,False,False,False
7168,"Scalding Scolding",False,405,3,0,0,0,3201,3241,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7169,"Sap",False,405,3,0,8,24,3202,3242,0,-1,0,0,False,50,False,False,False,False,False,False,True,False,False,0,False,True,2,8,0,True,0,0,0,0,0,False,35,0,0,5,1,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7170,"Self-destruct",False,405,3,0,8,24,1122,1954,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,2,0,0,0,0,False,50,0,0,5,1,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7171,"Hypothermal Combustion",False,405,3,0,8,24,3208,3248,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,5,50,0,True,2,0,0,0,0,False,150,0,0,5,2,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7172,"Hypothermal Combustion",False,405,3,0,11,24,3210,3250,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,2,0,0,0,0,False,15,0,0,5,2,0,0,0,0,0,False,False,1,False,False,True,False,True,True,False,False,True,0,False,False,False
7173,"Panzer Vor",False,405,0,0,15,0,4561,4585,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,50,0,True,0,0,0,0,0,False,50,0,0,5,7,0,0,0,0,0,False,False,27,False,False,True,False,True,True,False,False,True,0,False,False,False
7174,"Kaltstrahl",False,405,0,0,0,0,3211,3251,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7175,"Panzerschreck",False,405,0,0,0,0,3216,3256,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7176,"Panzerschreck",False,405,0,0,8,24,3216,3256,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,50,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7177,"Aero",False,405,2,0,32,9,4921,4922,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,40,8,True,0,0,0,0,0,False,30,60,0,5,3,0,0,0,0,0,True,False,2,False,False,True,False,True,True,False,False,True,0,False,False,False
7178,"Acid Rain",False,405,3,0,0,0,2896,2897,0,-1,0,0,False,100,True,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,True,True,False,False,True,0,False,False,False
7179,"attack",False,405,1,0,0,0,3204,3244,0,-1,0,0,False,5,False,False,False,True,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7180,"Attack",False,405,1,0,0,0,2967,2968,0,-1,0,0,False,8,False,False,False,True,False,False,False,False,False,0,True,True,3,9,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7181,"Camisado",False,405,3,0,0,0,2969,1875,0,-1,0,0,False,6,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7182,"Nightmare",False,405,3,0,8,25,2970,2971,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7183,"Noctoshield",False,405,4,0,0,0,2972,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7184,"Ruinous Omen",False,405,4,0,11,24,2749,2750,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,150,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
7185,"Ruinous Omen",False,405,4,0,0,0,1378,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,30,0,True,0,0,0,0,0,False,160,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7186,"Ultimate Terror",False,405,3,0,8,24,2973,2974,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,18,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7187,"Night Terror",False,405,4,0,8,24,2975,2976,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,True,2,10,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7188,"Void Call",False,405,4,0,0,24,1378,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,90,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7189,"Deep Flow",False,405,4,0,0,24,4915,4916,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,40,0,True,0,0,0,0,0,False,280,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7190,"",False,405,4,0,0,0,3217,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,1,0,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
7191,"Ruinous Omen",False,405,4,0,0,0,5081,5082,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,30,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7192,"",False,405,4,0,0,0,3201,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,True,False,7,1,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
7193,"Hollow Camisado",False,405,3,0,8,24,3204,3244,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,30,0,0,3,7,0,0,0,0,5,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7194,"Shadethrust",False,405,3,0,11,24,3203,3243,0,-1,0,0,False,38,False,False,False,False,False,False,True,False,False,0,False,True,4,40,5,True,0,0,0,0,0,False,30,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7195,"Nox",False,405,4,0,0,0,5100,5101,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7196,"Nox",False,405,4,0,0,0,5100,5101,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,10,0,True,0,0,0,0,0,False,50,0,0,3,7,0,0,0,0,0,False,False,131,False,False,False,False,False,True,False,False,True,0,False,False,False
7197,"Hollow Night",False,405,4,0,0,0,3207,3247,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,True,2,8,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7198,"Hollowshield",False,405,4,0,0,0,3206,3246,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7199,"Pavor Inanis",False,405,4,0,8,24,3208,3248,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,40,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7200,"Hollow Nightmare",False,405,4,0,10,25,3209,3249,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7201,"Hollow Terror",False,405,3,0,8,24,3210,3250,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,17,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7202,"Hollow Omen",False,405,4,0,13,24,3202,3242,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,150,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
7203,"Hollow Omen",False,405,4,0,0,0,1378,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,30,0,True,0,0,0,0,0,False,200,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7204,"Particle Beam",False,405,4,0,0,0,3741,3742,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7205,"Particle Beam",False,405,4,0,0,0,3743,3744,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7206,"Particle Beam",False,405,4,0,0,0,3741,3742,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7207,"Particle Beam",False,405,4,0,0,0,3743,3744,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7208,"Blindside",False,405,4,0,0,0,3205,3245,0,-1,0,0,False,10,True,False,False,False,False,False,False,False,False,0,False,True,3,9,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7209,"Earth Shaker",False,405,4,0,8,24,3211,1875,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,40,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
7210,"Earth Shaker",False,405,3,0,0,0,4744,4745,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,60,0,True,0,0,0,0,0,False,0,0,0,3,4,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
7211,"Double Edge",False,405,4,0,8,24,1378,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
7212,"Fire",False,405,2,1,34,13,473,1903,0,-1,0,0,False,60,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,False,False,True,False,False,False,True,0,False,False,False
