key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
181,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"No matter. If you know, then perhaps you can help. Take this brightash and toss it in the eyes of the <Emphasis>second</Emphasis> most beautiful woman here─that woman being the fraud who stole my face!","","","","","","","","","",""
182,1,0,False,183,2,764,False,0,0,0,0,0,0,0,0,0,0,"This might sound strange, but, have you met me before? Not “me,” that is, but a fellow who looks just like me? And when I say “fellow,” I mean an imp pretending to be me. If not, would you help me look?","","","","","","","","","",""
183,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"If you think you've found him, you can use this brightash to force him to reveal his true form. So you'll help, won't you? Please tell me you will...","","","","","","","","","",""
184,1,0,False,185,2,764,False,0,0,0,0,0,0,0,0,0,0,"Argh, where is that damnable creature! Hm? Oh, some imp has decided it would be fun to transform into a Hyur and ruin the man's reputation. Aye, that man would be me.","","","","","","","","","",""
185,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I don't know how it got in here, but I've a surprise that should smoke it out. Here, have a look about and use this brightash on the impostor. Be careful, though: I've seen a few lads around the place who, um, share my taste in apparel.","","","","","","","","","",""
186,1,0,False,187,2,764,False,0,0,0,0,0,0,0,0,0,0,"Curse that foul voidsent! <sigh> Pardon me, <If(PlayerParameter(4))>miss<Else/>sir</If>. I was chasing an imp a moment ago, when it transformed into me, and vanished amongst the masses.","","","","","","","","","",""
187,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I fear I have lost my quarry. And such a pity. Why, all it would take is a keen pair of eyes, and a pinch of brightash to reveal the fiend's true form. Would you aid me with this, friend?","","","","","","","","","",""
188,1,0,False,189,2,764,False,0,0,0,0,0,0,0,0,0,0,"Where'd that damned imp get off to— Oh, hello friend. Care to lend a hand? I nearly had the little monster, but before I realized it, I was mesmerized by the twinkle of eyes, and come–hither lips. Needless to say, he got away from me.","","","","","","","","","",""
189,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"He's the spitting image of me, but this brightash should be enough to dispel his glamour. Time is of the essence, <If(PlayerParameter(4))>my dear lady<Else/>my good sir</If>. The realm is full to bursting with my good looks alone. I daresay two of me is simply too much.","","","","","","","","","",""
190,1,0,False,191,2,764,False,0,0,0,0,0,0,0,0,0,0,"Twelve damn that scurvy imp all the way down to the seventh hell! I had the bloody bugger in me grasp when he up an' stole me skin like they was the drawers off a dimpled doxy!","","","","","","","","","",""
191,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"The lot here at the Saucer gave me summat to cast off the glamour, but every time I get near the thing, he steals away to some other corner of this ruddy labyrinth. Ah, but you, now, he might not see comin'. Help a man out, would ye?","","","","","","","","","",""
192,1,0,False,193,2,764,False,0,0,0,0,0,0,0,0,0,0,"Hey, listen! You'd best be careful. There's an imp using glamours to impersonate patrons. I should know─I just saw <Emphasis>myself</Emphasis> in a crowd not five minutes ago!","","","","","","","","","",""
193,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Gods only know what he'll do if we don't stop him. But I've just the thing: a satchel of brightash. Want to help me find him?","","","","","","","","","",""
194,1,0,False,195,2,764,False,0,0,0,0,0,0,0,0,0,0,"Excuse me, <If(PlayerParameter(4))>miss<Else/>sir</If>? Have you seen me before? I mean, have you seen someone who looks <Emphasis>just like me</Emphasis>? There's an imp in here somewhere, and it's wearing <Emphasis>my</Emphasis> face and <Emphasis>my</Emphasis> garb!","","","","","","","","","",""
195,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Pray take this brightash and fling it at that...that...fashion thief! I should warn you, however, that there may be a number of innocents around that are merely attempting─and failing─to imitate my signature style.","","","","","","","","","",""
196,1,0,False,197,2,764,False,0,0,0,0,0,0,0,0,0,0,"Where is it? Where is that <Emphasis>awful</Emphasis> little imp!? I'll tear it to shreds for masquerading as me!","","","","","","","","","",""
197,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Normally, I wouldn't hurt a fly. But what if I am blamed for its mischief? I couldn't bear the blemish on my good name! Please, use this brightash to reveal the impostor─before it makes a criminal of me!","","","","","","","","","",""
198,1,0,False,199,2,764,False,0,0,0,0,0,0,0,0,0,0,"Did you see it? Did you see it? I was chasing that mean old imp, and I nearly had him, I really did. He ran me in circles all about the Gold Saucer, then, just as I reached out to grab him, he disguised himself as me and dove into a crowd.","","","","","","","","","",""
199,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Could you help me find him, pretty please? If you use this brightash, he should change back, and then catching him will be easy! The imp looks just like me, so take a <Emphasis>good</Emphasis> look before you go, tee hee.","","","","","","","","","",""
200,1,0,False,201,2,764,False,0,0,0,0,0,0,0,0,0,0,"No! I did not cast Blizzard on the privy seats, and I did <Emphasis>not</Emphasis> put a clutch of ninki nanka eggs in the complimentary wine tun! It was that accursed imp! He's using some glamour that makes him look exactly like me!","","","","","","","","","",""
201,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I purchased a sack of brightash with my last MGP in hopes of dispelling the imp's glamour, but as of yet, I've had little luck in locating the cur, and now I'm down to my last pinch. It may be I'm merely drunk on the Saucer's bright lights, but something tells me I should risk everything with you.","","","","","","","","","",""
202,1,0,False,203,2,764,False,0,0,0,0,0,0,0,0,0,0,"I've looked <Emphasis>everywhere</Emphasis> for that imp, but he's always a step ahead! You know of who I speak, do you not? The rapscallion cavorting about the Saucer in my image, that's who!","","","","","","","","","",""
203,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Be a dear and lend me a hand, won't you? I've barely the strength to stand, much less search. Find me─the <Emphasis>other</Emphasis> me─and throw this brightash in her face. That should put an end to his games.","","","","","","","","","",""
204,1,0,False,205,2,764,False,0,0,0,0,0,0,0,0,0,0,"An imp is loose in the Gold Saucer! I had the creature cornered, but then it shifted shape into an Elezen lady of surpassing beauty. Why, it was like peering into a mirror!","","","","","","","","","",""
205,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I simply couldn't bring myself to hurl enchanted ash at my own perfect features...so you'll have to do it. There need only be one “fairest of them all.”","","","","","","","","","",""
206,1,0,False,207,2,764,False,0,0,0,0,0,0,0,0,0,0,"Pray, friend, lend me your ears. I am come in pursuit of an imp, one who has perfectly assumed my visage down to the last ilm.","","","","","","","","","",""
207,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I would have you seek this fiend, and dispel its foul glamour by casting brightash upon it!","","","","","","","","","",""
208,1,0,False,209,2,764,False,0,0,0,0,0,0,0,0,0,0,"You haven't seen me anywhere else around here, have you? Some blasted imp has taken on my form, and the Twelve only know what trouble he's causing. Could you help me track him down?","","","","","","","","","",""
209,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"This brightash should suffice to dispel the fiend's glamour, but only use it on one who looks <Emphasis>exactly</Emphasis> as I do. <sigh> I'll be glad when this nonsense is over and done with.","","","","","","","","","",""
210,1,0,False,211,2,764,False,0,0,0,0,0,0,0,0,0,0,"I have not the time nor patience to mince words with a common adventurer...that is, unless you can assist me in hunting down a wily imp who has stolen my identity and is using it to corrupt my lines of credit here at the Saucer.","","","","","","","","","",""
211,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Find this flawless replica and cast off its veil of deceit by tossing a fistful of brightash at its feet. The Saucer guards will take care of the rest.","","","","","","","","","",""
212,1,0,False,213,2,764,False,0,0,0,0,0,0,0,0,0,0,"Damn that imp, he's stolen my soul! And now I hear he's paradin' around the Gold Saucer doin' whatever he pleases!","","","","","","","","","",""
213,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"He'll get what's comin', though, I've seen to that! I got my hands on brightash─you'll find him for me and rub it in his face! What do ye say!?","","","","","","","","","",""
214,1,0,False,215,2,764,False,0,0,0,0,0,0,0,0,0,0,"I was chasin' down some vermin o' the void what's been terrorizin' the place, when the little bugger suddenly grew into a big, bleedin' Roegadyn.","","","","","","","","","",""
215,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Damn thing got away while I was stunned from the sight o' me own ugly mug leerin' back at me. Ye'd best take this brightash an' deal with the imp yerself. I don't need a reminder of 'ow unpretty I am...","","","","","","","","","",""
216,1,0,False,217,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ye heard there's a shape-shiftin' imp millin' about? Can't say I thought twice about it, what as the place's teemin' with blokes who look like me. Till I ran into the spittin' image o' meself, that is. Hells, I were too shocked to catch the bugger!","","","","","","","","","",""
217,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Now, I got brightash to make the voidsent show its true colors. I need a mate to hurl it─after findin' the bastard in this sea o' folk. So what say ye? Will ye do the throwin' fer me?","","","","","","","","","",""
218,1,0,False,219,2,764,False,0,0,0,0,0,0,0,0,0,0,"Have you seen an imp running around by chance? I suppose not, on account of the bugger being dressed as me. I'd appreciate it if you could help me find him. I've been searching all day, but I've had no luck picking myself out of the crowd.","","","","","","","","","",""
219,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"He won't be able to hide after you use this brightash, but be careful who you use it on. Can't imagine anyone would take kindly to a pinch of that in the face.","","","","","","","","","",""
220,1,0,False,221,2,764,False,0,0,0,0,0,0,0,0,0,0,"You ever seen an imp? I saw me an imp once. His eyes were big and round like a Sea Wolf's. His lips, grey and pursed like a Sea Wolf's. His muscled shoulders broad...like a Sea Wolf's. In other words, he was the bloody spittin' image of yours truly.","","","","","","","","","",""
221,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Now, ye cannot expect a man to sleep sound knowin' his double is out makin' all manner of menace an' mayhem. Which is why I'm puttin' out the call to every lord and lady I come across. Use this here brightash to strip the imp o' me skin so's that I might rest easy once again.","","","","","","","","","",""
222,1,0,False,223,2,764,False,0,0,0,0,0,0,0,0,0,0,"You there, 'venturer! You haven't seen another Hellsguard what looks exactly like me, have you? A godsdamned imp has taken to masquerading as people, and I'm his latest victim!","","","","","","","","","",""
223,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"The little bastard's disguise is perfect down to every detail─but <Emphasis>that</Emphasis> will be his undoing. When you find him, you can use this brightash to dispel the glamour. Be careful, though─I only have enough for one throw!","","","","","","","","","",""
224,1,0,False,225,2,764,False,0,0,0,0,0,0,0,0,0,0,"You there! I require aid! An imp has assumed my form and is likely racking up a sizable debt against my name as we speak.","","","","","","","","","",""
225,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"I have strained the limits of my purse enough already! Quickly, take this brightash and reveal the devil ere it bring upon me financial doom!","","","","","","","","","",""
226,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Try that again, ye soddin' <If(PlayerParameter(4))>hellcat<Else/>whoreson</If> and I'll rip yer eyes from their sockets and shove 'em so far up yer arse ye'll see the dirk I's stuck in yer gut.","","","","","","","","","",""
227,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Is... Is this smoke!? <gasp> How dramatic! Truly, they've spared no expense!","","","","","","","","","",""
228,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"And here I thought I knew all the games people played at the Gold Saucer... <cough>","","","","","","","","","",""
229,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Wh-What is this nonsense!? Dear me, you─you're the imp!
Fie upon you, fie! I've a mind to call the guards to stop your mischief!","","","","","","","","","",""
230,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<cough> <wheeze> You know, there are...<cough>...better ways of getting a woman's attention... <wheeze>","","","","","","","","","",""
231,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You're the seventeenth person to do that today! What did I ever do to deserve this!?","","","","","","","","","",""
232,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<cough> <cough> How...how festive! Pray warn me before you do that again, though.","","","","","","","","","",""
233,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<cough> <cough>
...Are you satisfied now? Some folk express their envy in the strangest ways...","","","","","","","","","",""
234,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Have...have I wronged you, my friend? Why would you do such a thing?","","","","","","","","","",""
235,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Aaahhh! I realize the Gold Saucer is meant for fun and games, but this...this is unacceptable!","","","","","","","","","",""
236,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Why, I never!","","","","","","","","","",""
237,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"What the─ Oh, I see! This is for good luck, isn't it? Thank you, <If(PlayerParameter(4))>miss<Else/>sir</If>! May I have another?","","","","","","","","","",""
238,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"...Is this part of a show or summat? Ye never know what's to come next in this place...","","","","","","","","","",""
239,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Wh-What in the blazin' hells do ye think yer playin' at!?","","","","","","","","","",""
240,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Whoa there, <If(PlayerParameter(4))>lass<Else/>lad</If>. What's this? If it's games ye be playin', best look elsewhere for a partner.","","","","","","","","","",""
241,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Is that brightash? Me dear ma, Twelve bless her syphilis-ridden soul, used to rub the stuff on our bums when the swaddlin' saw us chafe. Will never forget the odor─like burnt leeks in vinegar.","","","","","","","","","",""
242,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<cough> <cough> Of all the strange wonders the Gold Saucer promised, brightash in the eyes was not among them...","","","","","","","","","",""
243,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I thought I felt eyes upon me. Sizing me up for this...japery, were you?","","","","","","","","","",""
244,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I do so detest the sensation of being stared at...","","","","","","","","","",""
245,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Why are so many folks staring at me today? You'd think I'd grown an extra head or something...","","","","","","","","","",""
246,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Nothing like gambling to make ye feel like a big man! Er...why's it yer staring at me?","","","","","","","","","",""
247,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"It's nice to take a break from the hustle and bustle of adventuring once in a while. Though if the rumors are true, an imp has snuck into the Saucer. But it's just a rumor...right?","","","","","","","","","",""
248,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Why do I always feel like somebody's watching me...and I have no privacy? Woe, woe, woe...is me.","","","","","","","","","",""
249,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"If it is a crime to look beautiful, then I confess─I am guilty. Humbly will I accept any punishment you choose to mete out.","","","","","","","","","",""
250,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"What have I done to attract so much attention...?","","","","","","","","","",""
251,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ain't hard to lose track o' time in here! Don't you think so too, love?","","","","","","","","","",""
252,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"There's an imp hiding somewhere in the Gold Saucer? How awful!","","","","","","","","","",""
253,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Another admirer come to bask in my beauty? Do not stare overlong or you might get burnt!","","","","","","","","","",""
254,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I daresay I could whittle away the whole day here. So much to see and do and have done to me...","","","","","","","","","",""
255,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Have I broken the dress code? I knew I should've worn those coeurl-skin trousers...","","","","","","","","","",""
256,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Some strange presence makes the hairs stand upon my neck...","","","","","","","","","",""
257,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I heard someone's been causing trouble in the Gold Saucer as of late. Can you believe it? With so much fun to be had, you'd think they would have better things to do.","","","","","","","","","",""
258,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"A couple bells in the Manderville Lounge tossin' down ale like it was water─now that there's what I need.","","","","","","","","","",""
259,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"It's ever so much fun here! Oh, but where should I go next?","","","","","","","","","",""
260,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I could spend the entire day frolicking about this place. What amusement shall I try my hand at next...?","","","","","","","","","",""
261,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Can you believe this rumor of an imp? It's putting an awful damper on my fun.","","","","","","","","","",""
262,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Have you ever had the feeling you were being watched?","","","","","","","","","",""
263,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You've that look in your eye. You're like all the rest of them, aren't you!?","","","","","","","","","",""
264,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Everything is so...so busy! The lights, the music, even─ <sniffle> <sniffle> ─yes, even the smells are a feast for the senses!","","","","","","","","","",""
265,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"There is naught so burdensome as the heavy gaze of an ardent admirer...","","","","","","","","","",""
266,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I feel eyes upon me, though I know not why... Am I attracting attention to myself?","","","","","","","","","",""
267,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Can I help you with something? I swear, everyone has been giving me such odd looks today... Is there something on my face? Or perhaps there's something wrong with my clothes? ","","","","","","","","","",""
268,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Linger any longer and I shall call for the guards.","","","","","","","","","",""
269,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Gwahahaha! Hells take me, this place is too much!","","","","","","","","","",""
270,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Why do I get the feelin' I'm bein' ogled...?","","","","","","","","","",""
271,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Eh? Har har, I knew it were only a matter o' time before folk started to recognize me. 'Tis me autograph yer after, eh?","","","","","","","","","",""
272,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Somethin' queer 'bout this 'ere place. Can't rightly put me finger on it...","","","","","","","","","",""
273,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Lookin' for the damnable imp, are we? Let me know if ye find him, eh? I'll crush his little nob like a Gridanian walnut.","","","","","","","","","",""
274,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"So this is the famed Manderville Gold Saucer. I understand “Manderville” and “gold,” but why “saucer”?","","","","","","","","","",""
275,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I can feel their greedy eyes upon me! I may have struck gold here in the Saucer, but I'll not be sharing my winnings!","","","","","","","","","",""
276,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Participate in the event?","Yes","No","","","","","","","",""
277,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Participate in the event?","Yes","No","","","","","","","",""
278,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<shudder> People...why'd it have to be people...","","","","","","","","","",""
279,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Imps? Here in the Gold Saucer? Nonsense. As if the guards would let such filth wander in.","","","","","","","","","",""
280,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Would you be so kind as to step aside? I am currently conducting an important experiment on the properties of the void.","","","","","","","","","",""
281,1,0,True,290,2,764,False,0,0,0,0,0,0,0,0,0,0,"To put it simply: if you increase your chocobo's rating, then they will become eligible to participate in higher classes. However, if you wish to know more...","","","","","","","","","",""
282,1,0,True,294,2,764,False,0,0,0,0,0,0,0,0,0,0,"Victory does not always go to the swift, oh no! Oftentimes, it goes to the jockey who makes judicious use of the items <If(PlayerParameter(4))>she<Else/>he</If> acquires during the race.","","","","","","","","","",""
283,1,0,True,296,2,764,False,0,0,0,0,0,0,0,0,0,0,"Seeking to arm yourself with a little knowledge? Good for you! “Knowing is half the battle,” as they say.","","","","","","","","","",""
284,1,0,True,306,2,764,False,0,0,0,0,0,0,0,0,0,0,"Like race items, race abilities can provide tremendous advantages if skillfully applied.","","","","","","","","","",""
285,1,0,True,308,2,764,False,0,0,0,0,0,0,0,0,0,0,"Sanctioned chocobo races are held outdoors, and thus subject to the whims of nature. However, certain chocobos can turn this to their advantage.","","","","","","","","","",""
286,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"For a nominal fee, you too can experience the thrill of competition─and mayhap the joy of triumph!","","","","","","","","","",""
287,1,0,True,288,2,0,False,0,0,0,0,0,0,0,0,0,0,"Moreover, only a single race chocobo may be registered to a jockey at a time.","","","","","","","","","",""
288,1,0,True,293,2,0,False,0,0,0,0,0,0,0,0,0,0,"Therefore, if you wish to ride a different chocobo in the races, you will need to retire your current one before you can register the new one.","","","","","","","","","",""
289,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"If you wish to enter a race, I will provide you with a selection of races appropriate to your rating. Once you have specified a class and a course, all that remains is to pay the fee and wait.","","","","","","","","","",""
290,1,7,True,291,2,0,False,0,0,0,0,0,0,0,0,0,0,"As your chocobo gains experience, it will grow stronger, and its rank will increase. This will, in turn, increase your chocobo's rating, which is a more comprehensive measurement of your chocobo's ability.","","","","","","","","","",""
291,1,7,True,292,2,0,False,0,0,0,0,0,0,0,0,0,0,"A higher rating will earn you entrance to more prestigious races in higher classes. However, the reverse is true as well─highly rated chocobos are barred from lower classes.","","","","","","","","","",""
292,1,7,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"To view your race chocobo's rating, select <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Character<UIGlow>01</UIGlow><UIForeground>01</UIForeground> from the main menu, followed by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gold Saucer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, then select <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Chocobo<UIGlow>01</UIGlow><UIForeground>01</UIForeground> from within the interface.","","","","","","","","","",""
293,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"If you are considering such a change, the feathertrader at Moogle's Gift Mounts can show you a selection of fledglings.","","","","","","","","","",""
294,1,0,True,295,2,0,False,0,0,0,0,0,0,0,0,0,0,"These race items are scattered throughout each course. Keep your eyes open and claim them when you can!","","","","","","","","","",""
295,1,7,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"Race items will be added to your hotbar automatically, and can be used to help yourself or hinder your opponents.","","","","","","","","","",""
296,1,7,True,297,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Choco Potion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Instantly restores stamina by 10%.","","","","","","","","","",""
297,1,7,True,298,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Stamina Tablet<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Prevents stamina reduction for 10 seconds. If stamina is zero, a small amount is restored.","","","","","","","","","",""
298,1,7,True,299,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Sprint Shoes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Summons a quick burst of speed.","","","","","","","","","",""
299,1,7,True,300,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Choco Aether<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Allows a previously used race ability to be executed again.","","","","","","","","","",""
300,1,7,True,301,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Graviball<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Afflicts the forerunning chocobo with Heavy.","","","","","","","","","",""
301,1,7,True,302,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bacchus's Water<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Sends the forerunning chocobo into a Frenzied state.","","","","","","","","","",""
302,1,7,True,303,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Briar Caltrop<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Surrounds your chocobo with a ring of thorns which will sap the stamina of any chocobos that enter.","","","","","","","","","",""
303,1,7,True,481,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hero Tonic<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Invigorates your chocobo for 15 seconds, increasing its overall performance while nullifying any enfeeblements.","","","","","","","","","",""
304,1,7,True,305,2,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Choco Meteor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Summons a meteor from the heavens to wreak havoc on all other chocobos.","","","","","","","","","",""
305,1,0,False,119,2,764,False,0,0,0,0,0,0,0,0,0,0,"Of course, with experience comes familiarity. I suspect you will have no difficulty recalling each item's characteristics in due time.","","","","","","","","","",""
306,1,0,True,307,2,0,False,0,0,0,0,0,0,0,0,0,0,"Many of these abilities bestow passive benefits for the duration of a race, while others can only be used for a limited time.","","","","","","","","","",""
307,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"Those which afford limited benefits may only be utilized once per race, so take care not to waste them!","","","","","","","","","",""
308,1,0,True,309,2,0,False,0,0,0,0,0,0,0,0,0,0,"While there are chocobos who prefer clear, cloudless skies, other chocobos thrive in stormy weather.","","","","","","","","","",""
309,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"Alas, when chocobos compete in conditions which run contrary to their preferences, it is all but assured that their performance will suffer...","","","","","","","","","",""
310,1,0,True,316,2,764,False,0,0,0,0,0,0,0,0,0,0,"Excellent! Now that you have an understanding of the fundamentals, you can begin competing in sanctioned races!","","","","","","","","","",""
311,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
312,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
313,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
314,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
315,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦には<Format(IntegerParameter(1),FF022C)/>MGPが必要です","","","","","","","","","",""
316,1,7,True,317,2,0,False,0,0,0,0,0,0,0,0,0,0,"As your chocobo gains experience and grows stronger, its rating will increase, and you will be permitted to enter races in higher classes.","","","","","","","","","",""
