key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
31586,13680,4,160,14941,1,13745,1,13749,1,12596,1,8149,2,0,0,0,0,0,0,0,0,17,2,16,1,1020,False,50,100,100,100,0,0,589,0,695,36,0,True,True,True,0,0,False,False,0,65535,0
31587,15276,5,160,14942,1,13744,2,13749,1,12596,2,8149,3,0,0,0,0,0,0,0,0,18,2,16,1,1021,False,50,100,100,100,0,0,589,0,695,37,0,True,True,True,0,0,False,False,0,65535,0
31588,13688,4,160,14943,1,13745,1,13748,1,12595,2,5510,1,8149,2,0,0,0,0,0,0,17,2,16,1,1020,False,50,100,100,100,0,0,589,0,695,36,0,True,True,True,0,0,False,False,0,65535,0
31589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,0,0
31590,17128,3,210,15097,1,15098,2,9358,3,5377,1,9360,2,12610,1,9376,2,0,0,0,0,16,3,14,2,1027,False,50,100,100,100,0,850,820,0,0,43,0,False,True,True,0,0,False,False,0,65535,0
31591,19740,0,50,15720,1,15746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,1144,False,0,50,100,50,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31592,19741,0,50,15721,1,15747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,1144,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31593,19742,0,50,15722,1,15748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,1144,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31594,19743,0,50,15723,1,15749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,1144,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31595,19744,0,50,15724,1,15750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,1144,False,0,256,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31596,19745,0,50,15725,1,15751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,100,100,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31597,19746,0,50,15726,1,15752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31598,19747,0,50,15727,1,15753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31599,19748,0,50,15728,1,15754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31600,19749,0,50,15729,1,15755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31601,19750,0,50,15730,1,15756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31602,19751,0,50,15731,1,15757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31603,19752,0,50,15732,1,15758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31604,19753,0,50,15733,1,15759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31605,19754,0,50,15734,1,15760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31606,19755,0,50,15735,1,15761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31607,19756,0,50,15736,1,15762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31608,19757,0,50,15737,1,15763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31609,19758,0,50,15738,1,15764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31610,19759,0,50,15739,1,15765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31611,19760,0,50,15740,1,15766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31612,19761,0,50,15741,1,15767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31613,19762,0,50,15742,1,15768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31614,19763,0,50,15743,1,15769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31615,19764,0,50,15744,1,15770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31616,19765,0,50,15745,1,15771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1144,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31617,11343,1,50,15720,1,15746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1145,False,0,50,100,50,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31618,11344,1,50,15721,1,15747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1145,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31619,11345,1,50,15722,1,15748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1145,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31620,11346,1,50,15723,1,15749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1145,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31621,11347,1,50,15724,1,15750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1145,False,0,256,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31622,11348,1,50,15725,1,15751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,100,100,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31623,11349,1,50,15726,1,15752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31624,11350,1,50,15727,1,15753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31625,11351,1,50,15728,1,15754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31626,11352,1,50,15729,1,15755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31627,11353,1,50,15730,1,15756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31628,11354,1,50,15731,1,15757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31629,11355,1,50,15732,1,15758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31630,11356,1,50,15733,1,15759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31631,11357,1,50,15734,1,15760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31632,11358,1,50,15735,1,15761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31633,11359,1,50,15736,1,15762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31634,11360,1,50,15737,1,15763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31635,11361,1,50,15738,1,15764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31636,11362,1,50,15739,1,15765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31637,11363,1,50,15740,1,15766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31638,11364,1,50,15741,1,15767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31639,11365,1,50,15742,1,15768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31640,11366,1,50,15743,1,15769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31641,11367,1,50,15744,1,15770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31642,11368,1,50,15745,1,15771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,1145,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31643,12591,2,50,15720,1,15746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1146,False,0,50,100,50,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31644,12592,2,50,15721,1,15747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1146,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31645,12593,2,50,15722,1,15748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1146,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31646,12594,2,50,15723,1,15749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1146,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31647,12595,2,50,15724,1,15750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1146,False,0,256,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31648,12596,2,50,15725,1,15751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,100,100,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31649,12597,2,50,15726,1,15752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31650,12598,2,50,15727,1,15753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31651,12599,2,50,15728,1,15754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31652,12600,2,50,15729,1,15755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31653,12601,2,50,15730,1,15756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31654,12602,2,50,15731,1,15757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31655,12603,2,50,15732,1,15758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31656,12604,2,50,15733,1,15759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31657,12605,2,50,15734,1,15760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31658,12606,2,50,15735,1,15761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31659,12607,2,50,15736,1,15762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31660,12608,2,50,15737,1,15763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31661,12609,2,50,15738,1,15764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31662,12610,2,50,15739,1,15765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31663,12611,2,50,15740,1,15766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31664,12612,2,50,15741,1,15767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31665,12613,2,50,15742,1,15768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31666,12614,2,50,15743,1,15769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31667,12615,2,50,15744,1,15770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31668,12616,2,50,15745,1,15771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,1146,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31669,17709,3,50,15720,1,15746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1147,False,0,50,100,50,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31670,17710,3,50,15721,1,15747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1147,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31671,17711,3,50,15722,1,15748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1147,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31672,17712,3,50,15723,1,15749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1147,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31673,17713,3,50,15724,1,15750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1147,False,0,256,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31674,17714,3,50,15725,1,15751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,100,100,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31675,17715,3,50,15726,1,15752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31676,17716,3,50,15727,1,15753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31677,17717,3,50,15728,1,15754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31678,17718,3,50,15729,1,15755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31679,17719,3,50,15730,1,15756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31680,17720,3,50,15731,1,15757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31681,17721,3,50,15732,1,15758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31682,17722,3,50,15733,1,15759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31683,17723,3,50,15734,1,15760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31684,17724,3,50,15735,1,15761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31685,17725,3,50,15736,1,15762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31686,17726,3,50,15737,1,15763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31687,17727,3,50,15738,1,15764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31688,17728,3,50,15739,1,15765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31689,17729,3,50,15740,1,15766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31690,17730,3,50,15741,1,15767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31691,17731,3,50,15742,1,15768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31692,17732,3,50,15743,1,15769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31693,17733,3,50,15744,1,15770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31694,17734,3,50,15745,1,15771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,1147,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31695,14226,4,50,15720,1,15746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1148,False,0,50,100,50,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31696,14227,4,50,15721,1,15747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1148,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31697,14228,4,50,15722,1,15748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1148,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31698,14229,4,50,15723,1,15749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1148,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31699,14230,4,50,15724,1,15750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1148,False,0,256,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31700,14231,4,50,15725,1,15751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,100,100,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31701,14232,4,50,15726,1,15752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31702,14233,4,50,15727,1,15753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31703,14234,4,50,15728,1,15754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31704,14235,4,50,15729,1,15755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31705,14236,4,50,15730,1,15756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31706,14237,4,50,15731,1,15757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31707,14238,4,50,15732,1,15758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,320,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31708,14239,4,50,15733,1,15759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,120,37,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31709,14240,4,50,15734,1,15760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31710,14241,4,50,15735,1,15761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31711,14242,4,50,15736,1,15762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,150,75,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31712,14243,4,50,15737,1,15763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31713,14244,4,50,15738,1,15764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31714,14245,4,50,15739,1,15765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,192,20,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31715,14246,4,50,15740,1,15766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31716,14247,4,50,15741,1,15767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,240,40,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
31717,14248,4,50,15742,1,15768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,144,25,100,0,0,0,0,0,0,0,False,True,False,0,0,False,False,0,65535,0
31718,14249,4,50,15743,1,15769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,1148,False,0,180,50,100,0,0,0,0,0,0,0,False,False,False,0,0,False,False,0,65535,0
