key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
290,"monkey king",0,"monkey kings",0,0,1,0,0,2238,100,10,0,0,0,2,0,8,360,False,False,True,False,True,0,False,True,4801,1074,True,0,30,620,1,30,20,1,604,2
291,"clockwork lantern",0,"clockwork lanterns",0,0,1,0,0,2239,100,10,0,0,0,1,0,8,0,False,False,False,False,False,0,False,True,4800,11019,True,0,25,650,35,360,30,2,634,4
292,"frilled dragon",0,"frilled dragons",0,0,1,0,0,2240,100,10,0,0,0,2,0,8,362,True,False,True,False,True,0,False,True,4795,3017,True,0,10,400,18,360,30,1,624,1
293,"wind-up Cirina",0,"wind-up Cirinas",0,0,1,0,0,2241,100,10,0,0,0,1,0,8,363,False,True,False,True,False,0,False,True,4797,9032,True,0,10,410,43,0,20,1,620,3
294,"wind-up Sadu",0,"wind-up Sadus",0,0,1,0,0,2242,100,10,0,0,0,1,0,8,364,False,True,False,True,False,282,False,True,4796,9034,True,0,30,500,5,360,30,2,600,3
295,"copycat bulb",0,"copycat bulbs",0,0,1,0,0,2243,100,10,0,0,0,2,0,8,358,True,False,True,False,False,0,False,True,4790,1073,True,0,15,450,19,30,30,1,621,2
296,"wind-up Tarutaru",0,"wind-up Tarutaru",0,0,1,0,0,2244,100,10,0,0,0,1,0,8,358,False,True,False,True,False,0,False,True,4791,10020,True,0,15,370,25,360,20,1,625,3
297,"wind-up Tsukuyomi",0,"wind-up Tsukuyomi",0,0,1,0,0,2245,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4799,8013,True,0,20,430,1,120,20,2,616,2
298,"wind-up Zhloe",0,"wind-up Zhloes",0,0,1,0,0,2246,100,10,0,0,0,1,0,8,295,False,True,False,True,False,0,False,True,4798,9030,True,0,10,410,27,360,30,1,615,3
299,"Construct 8",0,"Construct 8s",0,0,1,0,0,2247,100,10,0,0,0,1,0,8,365,False,True,False,True,False,0,False,True,4802,2105,True,0,25,580,2,30,20,2,603,2
300,"Palico",0,"Palicoes",0,0,1,0,0,2284,70,15,15,0,0,2,0,8,366,True,False,True,False,True,0,False,True,4792,13016,False,0,15,480,11,360,20,1,617,1
301,"Poogie",0,"Poogies",0,0,1,0,0,2285,80,10,0,0,0,2,0,8,366,True,False,True,False,True,0,False,True,4793,13017,False,0,10,400,37,0,20,2,620,1
302,"attendee #777",0,"attendees #777",0,1,1,0,0,2310,100,10,0,0,0,2,0,8,290,False,True,True,False,False,0,False,True,4794,6002,True,0,20,430,12,360,20,1,626,3
303,"scarlet peacock",0,"scarlet peacocks",0,0,1,1,0,2327,100,10,0,0,0,2,2,8,367,False,True,True,False,False,0,False,True,4803,8202,True,0,20,450,4,120,60,1,610,2
304,"wind-up Alpha",0,"wind-up Alphas",0,0,1,0,0,2324,100,10,0,0,0,2,0,8,3,False,True,True,False,False,0,False,True,4804,9507,True,0,25,440,40,0,30,1,631,1
305,"OMG",0,"OMGs",0,0,1,0,0,2328,100,10,0,0,0,2,0,8,368,False,False,False,True,False,275,False,True,4805,2009,True,0,30,540,6,30,60,1,603,2
306,"wind-up G'raha Tia",0,"wind-up G'raha Tias",0,0,1,0,0,2329,100,10,0,0,0,1,0,8,369,False,True,False,True,False,0,False,True,4806,9038,True,0,20,520,46,0,20,1,620,3
307,"Little Yin",0,"Little Yin",0,0,1,1,0,2325,100,10,0,0,0,2,0,8,370,False,True,False,True,False,0,False,True,4807,10021,True,0,10,410,28,120,20,2,605,2
308,"Little Yang",0,"Little Yang",0,0,1,0,0,2326,100,10,0,0,0,2,0,8,370,False,True,False,True,False,0,False,True,4808,10022,True,0,25,600,21,0,20,2,620,2
309,"wind-up Cloud",0,"wind-up Clouds",0,0,1,0,0,2330,100,10,0,0,0,1,0,8,371,False,True,False,True,False,0,False,True,4809,12071,True,0,30,490,1,30,60,1,604,3
310,"wind-up Aerith",0,"wind-up Aeriths",0,0,1,1,0,2331,100,10,0,0,0,1,0,8,371,False,True,True,False,False,0,False,True,4810,12072,True,0,15,430,22,360,20,1,632,3
311,"wind-up Tifa",0,"wind-up Tifas",0,0,1,1,0,2332,100,10,0,0,0,1,0,8,371,False,True,False,True,False,0,False,True,4811,12073,True,0,20,440,38,30,40,1,604,3
312,"mudpie",0,"mudpies",0,0,1,0,0,2341,100,10,0,0,0,2,0,8,372,True,False,True,False,True,0,False,True,4812,1075,True,0,15,380,6,360,30,1,600,2
313,"bridesmoogle",0,"bridesmoogles",0,0,1,0,0,2344,100,10,0,0,0,1,4,8,233,False,True,True,False,False,0,False,True,4813,14,True,0,10,420,11,360,20,1,617,3
314,"wind-up Elvaan",0,"wind-up Elvaan",0,0,1,0,0,2343,90,10,0,0,0,1,0,8,358,False,True,True,False,False,0,False,True,4814,10020,True,0,20,470,10,0,20,1,620,3
315,"dhalmel calf",0,"dhalmel claves",0,0,1,0,0,1388,100,10,0,0,0,2,0,8,358,True,False,True,False,True,0,False,True,4815,1073,True,0,10,400,26,120,20,1,622,1
316,"capybara pup",0,"capybara pups",0,0,1,0,0,2342,100,10,0,0,0,2,0,8,373,True,False,False,True,True,0,False,True,4816,3018,True,0,15,500,31,0,30,2,620,1
317,"baby gremlin",0,"baby gremlins",0,0,1,0,0,2411,71,10,0,0,0,2,0,8,374,True,False,False,True,True,0,False,True,4817,1076,True,0,15,440,13,30,20,1,604,1
318,"Conditional Virtue",0,"Conditional Virtues",0,0,1,0,1,2418,100,10,0,0,0,2,0,8,358,True,False,False,True,True,0,False,True,4818,1073,True,0,30,490,15,0,40,1,620,2
319,"yukinko snowflake",0,"yukinko snowflakes",0,0,1,0,0,2417,100,10,0,0,0,2,0,8,376,True,False,True,False,False,0,False,True,4819,1077,True,0,10,400,6,360,40,1,600,1
320,"dress-up Tataru",0,"dress-up Tatarus",0,0,1,1,0,2413,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4820,9010,True,0,10,440,43,0,20,1,620,3
321,"wind-up weapon",0,"wind-up weapons",0,0,1,1,0,2416,100,10,0,0,0,1,0,8,378,False,True,False,True,False,0,False,True,4821,11007,True,0,20,500,35,360,30,1,634,2
322,"wind-up Qalyana",0,"wind-up Qalyana",0,0,1,1,0,2139,100,10,0,0,0,1,0,8,351,False,True,True,False,False,0,False,True,4822,7014,True,0,20,450,38,120,30,1,605,3
323,"wind-up Redback",0,"wind-up Redbacks",0,0,1,0,0,2543,100,10,0,0,0,1,0,8,209,False,True,False,True,False,0,False,True,4823,7013,True,0,15,430,4,30,40,1,604,3
324,"minitek conveyor",0,"minitek conveyors",0,0,1,0,0,2415,100,10,0,0,0,1,0,8,379,False,True,False,True,False,0,False,True,4824,11007,True,0,25,550,19,30,40,1,621,3
325,"wind-up Fran",0,"wind-up Frans",0,0,1,1,0,2412,100,10,0,0,0,1,0,8,380,False,True,True,False,False,0,False,True,4825,9036,True,0,25,470,34,0,30,1,620,3
326,"wind-up Nu Mou",0,"wind-up Nu Mou",0,0,1,0,0,2441,100,10,0,0,0,1,0,8,381,False,True,True,False,False,0,False,True,4826,7015,True,0,15,380,25,360,20,1,625,3
327,"Seitei",0,"Seitei",0,0,1,0,1,2414,100,10,0,0,0,2,0,8,367,False,True,True,False,False,0,False,True,4827,8203,True,0,20,400,1,120,20,1,605,2
328,"zephyrous zabuton",0,"zephyrous zabuton",0,0,1,0,0,2443,100,30,0,0,0,3,12,8,0,False,False,False,False,False,0,False,True,4828,11010,True,80,10,390,40,0,30,1,631,4
329,"abroader otter",0,"abroader otters",0,1,1,0,0,2444,100,10,0,0,0,2,0,8,280,True,False,True,False,True,0,False,True,4829,4003,True,0,10,370,42,0,30,2,620,1
330,"hedgehoglet",0,"hedgehoglets",0,0,1,0,0,2442,100,10,0,0,0,2,0,8,382,True,False,True,False,True,0,False,True,4830,3019,True,0,20,480,29,360,20,1,623,1
331,"brave new Y'shtola",0,"brave new Y'shtolas",0,0,1,1,0,2485,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4831,9001,True,0,15,400,1,360,60,1,600,3
332,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
333,"black hayate",0,"black hayate",0,0,1,0,0,2483,100,10,0,0,0,2,0,8,341,True,False,True,False,True,0,False,True,4833,3013,True,0,20,500,9,0,20,1,620,1
334,"chameleon",0,"chameleons",0,0,1,0,0,2484,100,10,0,0,0,2,0,8,383,True,False,False,True,True,0,False,True,4834,3020,True,0,10,410,32,0,30,1,620,1
335,"wind-up Fuath",0,"wind-up Fuath",0,0,1,0,0,2490,100,10,0,0,0,1,0,8,384,False,True,True,False,False,0,False,True,4835,6003,True,0,15,390,36,360,30,1,634,3
336,"armadillo bowler",0,"armadillo bowlers",0,1,1,0,0,2492,100,10,0,0,0,2,0,8,385,True,False,False,True,True,0,False,True,4836,1078,True,0,10,350,21,0,20,1,620,1
337,"the Great Serpent of Ronka",0,"Great Serpents of Ronka",0,0,1,0,1,2493,100,10,0,0,0,2,0,8,386,True,False,True,False,True,0,False,True,4837,3021,True,0,15,460,17,0,30,1,620,1
338,"micro gigantender",0,"micro gigantenders",0,0,1,0,0,2491,100,10,0,0,0,2,0,8,27,True,False,False,True,False,0,False,True,4838,1079,True,0,25,565,31,0,40,1,620,2
339,"clionid larva",0,"clionid larvae",0,0,1,0,0,2494,100,10,0,0,0,2,0,8,388,True,False,True,False,True,0,False,True,4839,1080,True,0,15,420,33,0,20,1,620,2
340,"bitty duckbill",0,"bitty duckbills",0,0,1,0,0,2495,100,10,0,0,0,2,0,8,389,True,False,True,False,True,0,False,True,4840,4008,True,0,25,540,20,30,60,1,604,1
341,"Eden Minor",0,"Eden Minors",0,1,1,0,1,2566,100,10,0,0,0,1,0,8,390,False,True,False,True,False,0,False,True,4841,2010,True,0,30,450,1,30,60,1,603,2
342,"giant beaver",0,"giant beavers",0,0,1,0,0,2564,100,10,5,0,0,2,0,8,391,True,False,True,False,True,0,False,True,4842,6004,True,0,20,460,39,0,20,1,620,1
343,"wind-up Suzaku",0,"wind-up Suzaku",0,0,1,0,0,2565,100,10,0,0,0,1,4,8,387,False,True,True,False,False,0,False,True,4843,8202,True,0,20,480,1,120,30,1,608,2
344,"wind-up Omega-M",0,"wind-up Omegas-M",0,0,1,0,0,2567,100,10,0,0,0,1,0,8,368,False,True,False,True,False,345,False,True,4844,2009,True,0,15,440,51,360,20,1,618,2
345,"wind-up Omega-F",0,"wind-up Omegas-F",0,0,1,0,0,2568,100,10,0,0,0,1,0,8,368,False,True,False,True,False,344,False,True,4845,2009,True,0,25,400,50,360,20,1,617,2
346,"tinker's bell",0,"tinker's bells",0,0,1,0,0,1829,100,10,0,0,0,1,0,8,392,False,True,False,True,False,0,False,True,4846,11020,True,0,15,400,4,120,30,1,608,4
347,"tiny echevore",0,"tiny echevores",0,0,1,0,0,2602,100,10,0,0,0,2,0,8,393,True,False,True,False,True,0,False,True,4847,1081,True,0,15,380,44,0,30,1,620,2
348,"sharksucker-class insubmersible",0,"sharksucker-class insubmersibles",0,0,1,0,0,2603,100,10,0,0,0,1,0,8,394,False,True,False,True,False,0,False,True,4848,11007,True,0,15,415,8,30,20,1,621,4
349,"shoebill",0,"shoebills",0,0,1,0,0,2604,100,3,0,0,0,1,13,8,395,True,False,False,True,True,0,False,True,4849,5008,True,0,10,430,13,120,20,1,622,1
350,"butterfly effect",0,"butterfly effects",0,0,1,0,0,2605,100,10,0,0,0,1,0,8,396,False,False,False,True,False,0,False,True,4850,3022,True,0,10,400,25,360,20,1,625,1
351,"ironfrog ambler",0,"ironfrog amblers",0,1,1,0,0,2606,100,10,0,0,0,1,0,8,397,False,True,False,True,False,0,False,True,4851,11007,True,0,20,435,31,0,30,1,620,4
352,"forgiven hate",0,"forgiven hates",0,0,1,0,0,2607,100,10,0,0,0,2,0,8,398,True,False,False,True,False,0,False,True,4852,1082,True,0,20,510,38,120,30,1,609,2
353,"bacon bits",0,"bacon bits",0,0,1,0,0,2741,100,10,0,0,0,2,2,8,399,True,False,True,False,True,0,False,True,4853,1083,False,0,30,510,30,360,20,1,623,2
354,"wind-up pixie",0,"wind-up pixies",0,0,1,0,0,2742,100,10,0,0,0,1,0,8,400,False,True,False,True,False,0,False,True,4854,7016,False,80,20,510,27,360,30,1,615,3
355,"mystic weapon",0,"mystic weapons",0,0,1,0,0,2756,100,10,0,0,0,2,0,8,401,True,False,True,False,True,0,False,True,4855,1084,False,90,20,390,1,30,20,1,604,2
356,"meerkat",0,"meerkats",0,0,1,0,0,2755,100,10,0,0,0,2,1,8,402,True,False,True,False,True,0,False,True,4856,3023,False,0,15,400,29,360,20,2,623,1
357,"miniature white knight",0,"miniature white knights",0,0,1,0,0,2773,100,10,0,0,0,1,0,8,403,False,True,False,True,False,0,False,True,4857,1085,False,0,10,420,10,0,20,2,620,3
358,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
359,"domakin",0,"domakin",0,0,1,0,0,2775,100,10,0,0,0,2,5,8,405,True,False,True,False,True,0,False,True,4859,4009,False,0,20,510,38,120,30,1,609,1
360,"dress-up Estinien",0,"dress-up Estiniens",0,0,1,0,0,2801,100,30,0,0,0,1,0,8,336,False,True,False,True,False,0,False,True,4860,9026,False,0,20,420,8,30,20,2,621,3
361,"little leannan",0,"little leannain",0,0,1,0,0,2800,100,10,0,0,0,2,0,8,406,True,False,True,False,True,0,False,True,4861,1086,False,0,15,460,32,0,30,2,620,2
362,"wind-up hobgoblin",0,"wind-up hobgoblins",0,0,1,0,0,2802,100,10,0,0,0,1,0,8,207,False,True,False,True,False,0,False,True,4862,7001,False,0,20,510,35,360,30,1,634,3
363,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
364,"pod 054",0,"pods 054",0,0,1,0,0,2818,100,0,10,0,0,1,0,8,408,False,True,True,False,False,0,False,True,4864,13018,False,0,10,280,25,360,20,2,625,4
365,"pod 316",0,"pods 316",0,0,1,0,0,2819,100,0,10,0,0,1,0,8,408,False,True,True,False,False,0,False,True,4865,13018,False,0,15,520,18,360,30,2,624,4
366,"",0,"",0,0,1,0,0,0,100,0,0,0,0,0,0,8,0,False,False,False,False,False,0,False,True,0,0,True,0,10,100,0,0,20,0,0,0
367,"",0,"",0,0,1,0,0,0,100,0,0,0,0,0,0,8,0,False,False,False,False,False,0,False,True,0,0,True,0,10,100,0,0,20,0,0,0
