key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
15014,8,0,30,False,108,18,0,6215537,164,0,False,0,0,0,11900,11909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15015,8,0,30,False,108,18,0,6215537,165,0,False,0,0,0,12000,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15016,8,0,30,False,165,18,0,6229269,166,0,False,0,0,0,12100,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15017,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
20000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
20001,4,0,60,False,120,18,86,0,56,0,False,0,0,0,2600,2605,1,1500,90,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20002,4,0,60,False,157,18,244,0,57,0,False,0,0,0,3800,3811,2,2200,190,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20003,4,0,60,False,155,18,252,0,58,0,False,0,0,0,3700,3705,3,2700,300,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20004,4,0,60,False,120,18,363,0,59,0,False,0,0,0,2600,2605,200,0,0,60,0,1170,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20005,4,0,60,False,157,18,367,0,60,0,False,0,0,0,3800,3811,202,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20006,4,0,60,False,155,18,365,0,61,0,False,0,0,0,3700,3705,201,0,0,60,0,1170,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20007,4,0,60,False,151,18,262,0,62,0,False,0,0,0,3600,3603,4,2950,360,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20008,4,0,60,False,120,18,395,0,63,0,False,0,0,0,2600,2605,303,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20009,4,0,60,False,157,18,399,0,64,0,False,0,0,0,3800,3805,302,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20010,4,0,60,False,155,18,397,0,65,0,False,0,0,0,3700,3705,301,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20011,4,0,60,False,178,18,401,0,66,0,False,0,0,0,4900,4902,203,0,0,60,0,1170,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20012,4,0,60,False,178,18,514,0,67,0,False,0,0,0,4900,4906,304,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20013,4,0,60,False,150,18,403,0,68,0,False,0,0,0,4044,4050,300,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20014,4,0,15,False,157,18,0,0,69,0,False,0,0,0,3800,3805,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20015,4,0,15,False,470,18,0,0,70,0,False,0,0,0,20700,20715,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,True,0,-1,0,0,22,0,False,0,0,0,0,0,False
20016,4,0,15,False,683,18,0,0,71,0,False,0,0,0,22000,22017,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,True,0,-1,0,0,33,15,False,8,0,0,0,0,False
20017,4,0,60,False,203,18,470,0,72,0,False,0,0,0,5200,5205,204,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20018,4,0,60,False,203,18,526,0,73,0,False,0,0,0,5200,5207,305,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20019,4,0,60,False,36,18,502,0,74,0,False,0,0,0,0,0,100,0,0,50,0,1170,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20020,4,0,60,False,36,18,503,0,75,0,False,0,0,0,0,0,101,0,0,50,0,1170,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20021,4,0,60,False,201,18,512,4630934,76,0,False,0,0,0,5501,5513,102,0,0,50,0,1170,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,4,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20022,4,0,60,False,221,18,561,0,77,0,False,0,0,0,6200,6205,205,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20023,4,0,60,False,221,18,563,0,78,0,False,0,0,0,6200,6205,306,0,0,100,0,1170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20024,4,0,60,False,230,18,622,0,79,0,False,0,0,0,7100,7104,206,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20025,4,0,60,False,230,18,643,0,80,0,False,0,0,0,7100,7104,307,0,0,100,0,1170,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20026,4,0,60,False,232,18,645,0,81,0,False,0,0,0,7600,7603,103,0,0,75,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20027,4,0,60,False,227,18,735,0,82,0,False,0,0,0,0,0,104,0,0,80,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20028,4,0,60,False,254,18,745,0,83,0,False,0,0,0,8000,8029,6,0,0,100,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20029,4,0,60,False,173,18,777,0,84,0,False,0,0,0,7800,7806,5,0,0,100,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20030,4,0,60,False,242,18,766,0,85,0,False,0,0,0,7900,7907,105,0,0,80,0,1170,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,4,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20031,4,0,60,False,310,18,1023,0,86,0,False,0,0,0,8400,8408,400,3000,3580,0,0,6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20032,4,0,60,False,310,18,1017,0,87,0,False,0,0,0,8400,8408,404,0,0,100,0,2500,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20033,4,0,60,False,311,18,1014,0,88,0,False,0,0,0,9000,9007,401,3000,3800,0,0,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20034,4,0,60,False,311,18,1024,0,89,0,False,0,0,0,9000,9007,403,0,0,100,0,2500,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20035,4,0,60,False,312,18,903,0,90,0,False,0,0,0,8800,8807,402,0,0,75,0,2500,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20036,4,0,60,False,341,18,1072,0,91,0,False,0,0,0,8800,8808,405,0,0,100,0,2500,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20037,4,0,60,False,365,18,1118,0,134,0,False,0,0,0,9900,9907,406,0,0,75,0,2500,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20038,4,0,60,False,365,18,1165,0,135,0,False,0,0,0,9900,9907,407,0,0,100,0,2500,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20039,4,0,60,False,382,18,1225,0,169,0,False,0,0,0,12600,12609,408,0,0,75,0,2500,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20040,4,0,60,False,382,18,1227,0,170,0,False,0,0,0,12600,12609,409,0,0,100,0,2500,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20041,4,0,60,False,365,18,1293,0,183,0,False,0,0,0,13100,13113,410,0,0,100,0,2500,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20042,4,0,60,False,365,18,1295,0,184,0,False,0,0,0,13100,13113,411,0,0,100,0,2500,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20043,4,0,60,False,365,18,1336,0,223,0,False,0,0,0,14300,14327,412,0,0,100,0,2500,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,30,0,2,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20044,4,0,60,False,365,18,1364,0,224,0,False,0,0,0,14300,14327,413,0,0,100,0,2500,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,100,0,1,True,0,-1,0,0,0,0,False,0,0,0,0,0,False
20045,4,0,60,False,468,18,1605,0,239,0,False,0,0,0,16900,16903,0,0,0,75,0,5400,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,0,2,True,0,-1,0,2,3,1,False,0,0,0,0,0,False
20046,4,0,60,False,466,18,1569,0,243,0,False,0,0,0,17200,17208,415,3000,7500,0,0,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,30,0,2,True,0,-1,0,3,0,0,False,0,0,0,0,0,False
20047,4,0,60,False,466,18,1571,0,244,0,False,0,0,0,17200,17208,416,0,0,100,0,5400,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,100,0,1,True,0,-1,0,3,0,0,False,0,0,0,0,0,False
20048,4,0,60,False,467,18,1565,0,263,0,False,0,0,0,16300,16314,417,3000,7790,0,0,14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,30,0,2,True,0,-1,0,4,0,3,False,0,0,0,0,0,False
20049,4,0,60,False,467,18,1567,0,264,0,False,0,0,0,16300,16314,418,0,0,100,0,5400,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,100,0,1,True,0,-1,0,4,7,3,False,0,0,0,0,0,False
20050,4,0,60,False,468,18,1649,0,278,0,False,0,0,0,16900,16905,0,0,0,100,0,5400,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,100,0,1,True,0,-1,0,5,3,5,False,0,0,0,0,0,False
20051,4,0,60,False,521,18,1733,0,290,0,False,0,0,0,18600,18613,419,0,0,75,0,5400,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,0,2,True,0,-1,0,4,0,0,False,0,0,0,0,0,False
20052,4,0,60,False,521,18,1735,0,291,0,False,0,0,0,18600,18613,420,0,0,100,0,5400,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,100,0,1,True,0,-1,0,4,0,0,False,0,0,0,0,0,False
20053,4,0,60,False,548,550,1783,0,474,0,False,0,0,0,0,0,0,0,0,50,0,5400,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,True,0,-1,0,7,16,0,False,0,0,0,0,0,False
20054,4,0,60,False,548,550,1798,0,475,0,False,0,0,0,0,0,0,0,0,100,0,5400,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,True,0,-1,0,7,16,0,False,0,0,0,0,0,False
20055,4,0,60,False,541,18,1785,0,537,0,False,0,0,0,19500,19533,421,0,0,75,0,5400,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,30,0,2,True,0,-1,0,0,17,0,False,0,0,0,0,0,False
20056,4,0,60,False,541,18,1787,0,538,0,False,0,0,0,19500,19533,422,0,0,100,0,5400,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,100,0,1,True,0,-1,0,0,17,0,False,0,0,0,0,0,False
20057,4,0,60,False,521,18,1831,0,596,0,False,0,0,0,19900,19915,0,0,0,100,0,5400,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,30,0,2,True,0,-1,0,0,23,12,False,0,0,0,0,0,False
20058,4,0,60,False,521,18,1833,0,597,0,False,0,0,0,19900,19915,0,0,0,100,0,5400,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,100,0,1,True,0,-1,0,0,23,12,False,0,0,0,0,0,False
20059,4,0,60,False,470,18,1851,0,595,0,False,0,0,0,20700,20715,0,0,0,50,0,5400,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,30,0,2,True,0,-1,0,0,22,0,False,0,0,0,0,0,False
20060,4,0,60,False,521,18,1924,0,637,0,False,0,0,0,21000,21021,0,0,0,100,0,5400,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,30,0,2,True,0,-1,0,4,29,0,False,0,0,0,0,0,False
20061,4,0,60,False,521,18,1926,0,638,0,False,0,0,0,21000,21021,0,0,0,100,0,5400,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,100,0,1,True,0,-1,0,4,29,0,False,0,0,0,0,0,False
20062,4,0,60,False,683,18,2150,0,657,0,False,0,0,0,22000,22017,0,3000,16050,0,0,30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,30,0,2,True,0,-1,0,0,33,15,False,8,0,0,0,0,False
20063,4,0,60,False,683,18,2152,0,658,0,False,0,0,0,22000,22017,0,0,0,100,0,11220,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,100,0,1,True,0,-1,0,0,33,15,False,8,0,0,0,0,False
20064,4,0,60,False,684,18,2154,0,666,0,False,0,0,0,22400,22414,0,3000,16680,0,0,31482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,30,0,2,True,0,-1,0,4,34,0,False,0,0,0,0,0,False
20065,4,0,60,False,684,18,2156,0,667,0,False,0,0,0,22400,22415,0,0,0,100,0,11220,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,100,0,1,True,0,-1,0,4,34,0,False,0,0,0,0,0,False
20066,4,0,60,False,685,18,2148,0,687,0,False,0,0,0,23000,23033,0,0,0,50,0,11220,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,30,0,2,True,0,-1,0,10,35,21,False,0,0,0,0,0,False
20067,4,0,60,False,685,18,2223,0,693,0,False,0,0,0,23300,23347,0,0,0,100,0,11220,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,100,0,1,True,0,-1,0,11,0,22,False,0,0,0,0,0,False
20068,4,0,60,False,746,18,2272,0,717,0,False,0,0,0,24050,24079,0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,30,0,2,True,0,-1,0,4,40,27,False,16,0,0,0,0,False
20069,4,0,60,False,746,18,2274,0,718,0,False,0,0,0,24050,24079,0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,100,0,1,True,0,-1,0,4,40,27,False,16,0,0,0,0,False
20070,4,0,60,False,695,18,2276,0,725,0,False,0,0,0,24300,24385,0,0,0,100,0,11220,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,100,0,1,True,0,-1,0,12,39,0,False,26,0,0,0,0,False
20071,4,0,60,False,768,18,2339,0,738,0,False,0,0,0,25400,25440,0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,0,2,True,0,-1,0,14,0,0,False,34,0,0,0,0,False
20072,4,0,60,False,768,18,2351,0,739,0,False,0,0,0,25400,25440,0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,100,0,1,True,0,-1,0,0,41,0,False,35,0,0,0,0,False
20073,4,0,60,False,746,18,2448,0,762,0,False,0,0,0,25800,25820,0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,30,0,2,True,0,-1,0,4,0,36,False,46,0,0,0,0,False
20074,4,0,60,False,746,18,2450,0,763,0,False,0,0,0,25800,25822,0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,100,0,1,True,0,-1,0,4,0,36,False,46,0,0,0,0,False
20075,4,0,60,False,807,18,2521,0,781,0,False,0,0,0,26900,26928,0,0,0,50,0,11220,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30,0,2,True,0,-1,0,0,0,39,False,50,0,0,0,0,False
20076,4,0,60,False,807,18,2523,0,782,0,False,0,0,0,26900,26928,0,0,0,100,0,11220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,100,0,1,True,0,-1,0,0,0,39,False,50,0,0,0,0,False
20077,4,0,60,False,871,18,2758,0,790,0,False,0,0,0,29000,29018,0,3000,36900,0,0,69800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,30,0,0,False,0,-1,0,0,51,0,False,57,0,1,0,0,False
20078,4,0,60,False,871,18,2764,0,791,0,False,0,0,0,29000,29018,0,0,0,0,30,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,100,0,0,False,0,-1,0,0,51,0,False,57,0,0,0,0,False
20079,4,0,60,False,872,18,2760,0,796,0,False,0,0,0,30000,30039,0,0,0,0,20,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,100,0,0,False,0,-1,0,0,47,41,False,62,0,0,0,0,True
20080,4,0,60,False,870,18,2756,0,802,0,False,0,0,0,28000,28021,0,3000,34100,0,0,64400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,30,0,0,False,0,-1,0,0,0,40,False,69,0,0,0,0,False
20081,4,0,60,False,870,18,2762,0,803,0,False,0,0,0,28000,28021,0,0,0,0,30,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,100,0,0,False,0,-1,0,0,50,40,False,70,0,0,0,0,False
20082,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
20083,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
20084,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
20085,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
20086,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
20087,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
25000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
25001,11,0,30,False,408,18,1339,6381330,181,0,False,0,0,0,12900,12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
25002,11,0,30,False,539,0,1739,7186180,473,0,True,0,0,0,18700,18739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,15,0,False,0,0,0,0,0,False
25003,11,0,30,False,408,18,2796,8734194,797,0,False,0,0,0,30700,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,63,37,0,0,0,False
25004,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
26000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
26001,18,0,30,False,0,0,2471,0,755,0,False,0,0,0,26600,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
