key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
884,"Quit Loafing Around","Our clergymen often travel to the Dravanian forelands to bless the breeding grounds of chocobos that may eventually be taken into the service of the Temple Knights. Unfortunately, they are often harassed by the prankish imps that roam the area, leading to fewer volunteers from the church to make the trek. The pesky voidsent often don glamours to throw off pursuers, hence our need for one who can dispel them. I implore you, rid us of these imps before our next expedition commences.",152,3,1,4,52,20,1,0,2018,2300,False,34,189,0,2000,80014,65741,True,1,0.6,0,1207,459,13,5,5581915,110085,True,5888071,14
885,"Feathers Unsullied","Cavalier chocobos grow to be as fierce as their masters, yet neither man nor bird learns fearlessness overnight. As chicks, chocobos develop a natural instinct to run from larger predators, therefore those bred and groomed for service must enjoy a chickhood free from fear to develop a fight—not flight—instinct. As the Chocobo Forest is the knights' most vital breeding ground, it must be constantly patrolled to cull noisome beasts which might interfere with the chicks' early training.",151,3,1,4,52,20,1,0,2018,2300,False,34,189,0,2000,80014,65742,True,1,0.6,0,1207,459,11,5,5581915,110085,True,5888072,14
886,"Jailbird Break","The Temple Knights seized a caravan that was illegally transporting a prized chocobo, but as soon as the gate from its small quarter was unfastened, the bird jumped to freedom and escaped. An individual of calm demeanor will need to beckon the creature to Tailfeather so it can be properly secured and returned home. But refrain from sudden movements─if the precious commodity ends up damaged in the jaws of some wretched beast, the lord commander will be most displeased!",151,3,1,4,52,20,1,0,2018,2300,False,34,189,0,2000,80014,65743,True,1,0.6,0,1009,459,41,5,5581915,110085,True,5888077,14
887,"Last Priest Profaned (L)","A high priest of the Holy See was traveling on an expedition to the Dravanian forelands in an attempt to share the church's teachings with the hunters of Tailfeather. What was supposed to be a revered mission was ruined when a gang of barbarous imps tripped the poor man, causing him to fall in a water trough in front of the hunters. No sooner had he returned to the capital had I received a parchment requesting a cleansing of all dastardly voidsent in the area, an order which I would pay you to carry out. Expose the hiding devils and rid the area of their impunity.",152,3,1,4,52,20,10,0,2018,2300,False,34,189,0,2000,80014,65744,True,1,2.4,0,7807,464,13,2,5581915,110085,True,5888071,14
888,"Scavenger Hunt (L)","Vilekin may not seem like much to an adventurer, but to a frail chocobo hatchling, they are a deadly foe. The knights can ill afford to let such pests harass chocobo chicks that may be groomed for service as the order's cavaliers, and thus would enlist your aid to patrol the areas around the Chocobo Forest for anything that may threaten the breeding grounds.",151,3,1,4,52,20,10,0,2018,2300,False,34,189,0,2000,80014,65745,True,1,2.4,0,6157,464,11,2,5581915,110085,True,5888072,14
889,"Return to Sender (L)","The men of Tailfeather are conditioning chocobo young to instinctively return safe to the post should they become lost in the forest. Mayhap the birds would learn much quicker if they were trained without distraction, yet it is a luxury the hunters do not have. Beckon the chocobo back to Tailfeather while dispatching any predators that may try to take advantage of a free meal.",151,3,1,4,52,20,10,0,2018,2300,False,34,189,0,2000,80014,65746,True,1,2.4,0,5497,464,41,2,5581915,110085,True,5888077,14
890,"Show Your Work","The eyes of the Dravanians are ever upon our knights, so mayhap it would sully their pride if they were to witness those not of Ishgard's ilk joining our cause. Seek out and slay their lesser cousins in the Churning Mists, that the Horde might bear witness to your deeds.",151,3,1,4,54,20,1,0,2042,2300,False,34,189,0,2002,80014,65747,True,1,0.6,0,1332,460,6,5,5581915,110087,True,5891041,14
891,"Puppet Show","We dragoons are a proud sort who often charge into the heat of battle, but that is not to say discretion is without merit. When shadows abound, we sometimes make use of wooden dummies with arms and wings manipulated by gears which resemble dragons from afar, to create an illusion of comrades in the vicinity. However, we lack the materials to replicate dragon scales. We seek an experienced adventurer willing to journey to the Churning Mists and skin Dravanians for this purpose.",156,3,1,4,54,20,1,0,2042,2300,False,34,189,0,2002,80014,65748,True,1,0.6,0,1332,460,10,5,5581915,110087,True,5891044,14
892,"Cry Home","The Horde and their minions continue to run rampant in the Churning Mists in defiance of Halone's will. Their numbers must be culled, but take care to strike quickly, before their masters hear their shrieks for help.",151,3,1,4,54,20,1,0,2042,2300,False,34,189,0,2002,80014,65749,True,1,0.6,0,1188,460,7,5,5581915,110087,True,5891048,14
893,"Family Comes First (L)","Man cannot return to the heavens ere the last dragon fall, yet the enemy's numbers only continue to grow. While it has proven difficult to locate Dravanian nests, the younger kin can be found carelessly wandering the lands, made brazen by the safety provided by large broods. Coat the earth in the blood of Dravanian young in the name of the Fury.",151,3,1,4,54,20,10,0,2042,2300,False,34,189,0,2002,80014,65750,True,1,2.4,0,8532,465,6,2,5581915,110087,True,5891041,14
894,"More Than One Way (L)","A true dragoon knows whence his foe's vulnerabilities lie—a darkened spot, a bent plate, or if one is lucky, a barren patch. Given the growing roster of youngbloods looking to join the dragoons' ranks, I have decided to thin out the crop through a trial demonstrating knowledge of a dragon's weakness. If the candidates fail to destroy chosen spots on targets wrapped in scaleskin, they are to relinquish their weapon and pursue another vocation. I am in need of dragon scales of decent quality for the targets, and it may be swiftest to obtain them from biasts in the Churning Mists.",156,3,1,4,54,20,10,0,2042,2300,False,34,189,0,2002,80014,65751,True,1,2.4,0,8532,465,10,2,5581915,110087,True,5891044,14
895,"Hello, Cousin (L)","A scout tells of a peculiar occurrence in the Churning Mists, in which a dragon employed blasphemous sorcery to beguile wild scalekin. While we know not how many beasts are puppets of the Horde, we cannot ignore the threat they could pose. Slay as many as you can find, but do not allow the Dravanian's minions to cry for help, else their masters may answer the call.",151,3,1,4,54,20,10,0,2042,2300,False,34,189,0,2002,80014,65752,True,1,2.4,0,7812,465,7,2,5581915,110087,True,5891048,14
896,"Two Birds, One Culling","The Haillenarte contingents in Camp Cloudtop desire assistance in reducing aerial ambushes by tsanahales, which have recently found some success clawing out the eyes of those unfortunate knights assigned to patrol duty. The winged beasts around Cloudtop tend to remain in their nest until they strike, but a plump gastornis breast might be just the thing to coax them out. Secure a piece of meat from one of the plentiful birds as bait, then strike down the foe.",151,3,1,4,56,20,1,0,2116,2300,False,34,189,0,2100,80014,65753,True,1,0.6,0,1504,461,9,5,5581915,110088,True,5891107,14
897,"Don't Eat the Shrooms","Due to a number of troops left bedridden after supping on a stew seasoned with queerly spotted mushrooms, the Rose Knights are looking for an extra pair of eyes to survey positions in the Sea of Clouds and neutralize any threats bearing claws or jaws. Be sure not to overlook any of the areas─the last thing we would want are feverish men dragged by their necks by a gaelicat in the middle of the night.",151,3,1,4,56,20,1,0,2116,2300,False,34,189,0,2100,80014,65754,True,1,0.6,0,1426,461,11,5,5581915,110088,True,5891108,14
898,"Marl-ementary Procedure","My head pains every time the Rose Knights demand foodstuffs, as the long journey often renders my air caravans scorched scarce before they get to post. I would rather have the defense coffers spent promoting the camp's self-reliance than replacing charred hulls. Should you find lumps of marl in decent quality to enrich the soil of the camp, then plenty of coin you shall have.",153,3,1,4,56,20,1,0,2116,2300,False,34,189,0,2100,80014,65755,True,1,0.6,0,958,461,40,5,5581915,110088,True,5891109,14
899,"Just Washed (L)","In addition to the physical threat posed by their sharp talons and barbed beaks, the winged beasts that roost in Camp Cloudtop pose a grave threat to the Rose Knights' reputation. Armor spotted in cloudkin droppings rather than gore is looked upon as an embarrassment (and takes great pains to clean). The Rose Knights would like to exterminate the beasts altogether and call for a cloudkin-slayer that can lure them out with gastornis breasts and promptly give them what for.",151,3,1,4,56,20,10,0,2116,2300,False,34,189,0,2100,80014,65756,True,1,2.4,0,9538,466,9,2,5581915,110088,True,5891107,14
900,"Needs More Fervor (L)","With a string of losses in recent days, the Holy See has declared that there is not enough fervor on the battlefield for Halone's great task and announced an hour of mandatory observance of prayer for all knights until the Fury is sated in their worship and turns the tide of the campaign. However, House Haillenarte's depleted ranks in the Sea of Clouds feel it unfathomable to allow the posts to be unmanned for even a short period of time, and offers to pay trustworthy outsiders a good sum of money to go on patrol and annihilate any threats to security.",151,3,1,4,56,20,10,0,2116,2300,False,34,189,0,2100,80014,65757,True,1,2.4,0,9538,466,11,2,5581915,110088,True,5891108,14
901,"Nobody Can Farm Marl, but Marl (L)","Cloudtop's remote location does not allow many opportunities for import of building supplies, especially heavy materials such as marble or concrete. Luckily, clay-like deposits of marl are in abundance in the area and can be baked into bricks for use in building and repairing the walls of roofed chocobo stables and storehouses. Reap top-quality lumps of marl and bring them hither, and I will reward you with coin for your labors.",153,3,1,4,56,20,10,0,2116,2300,False,34,189,0,2100,80014,65758,True,1,2.4,0,4858,466,40,2,5581915,110088,True,5891109,14
902,"Dance, Magic Dance","We received an interesting tip from a treasure hunter that a woman who escaped our grasp some time ago may be hiding in the hinterlands of Dravania. Her face riddled with scars, the witch would have been recognizable to anyone had she not disguised herself in a goblin mask, living discreetly amongst one of the more violent goblin outposts in the area. My order will not allow harboring of a fugitive, whether man or beastkin, and I would have you clear our path of the goblins so my colleagues may seize the fugitive.",155,3,1,4,58,20,1,0,2033,2300,False,34,189,0,2001,80014,65759,True,1,0.6,0,1610,462,7,5,5581915,110086,True,5888234,14
903,"Necrologos: His Treasure Forhelen","During our attempted apprehension of a dangerous criminal, one of my fellow inquisitors was struck, prompting him to rightfully retaliate with his blade. As it pierced the offender, a copy of the <Emphasis>Necrologos</Emphasis> fell from his robe, pages flying hither and thither! We have the urgent duty to bring the man to the gaol, but someone must go back to the hinterlands to rid the realm of what irreverent filth may flow from the pages.",155,3,1,4,58,20,1,0,2033,2300,False,34,189,0,2001,80014,65760,True,1,0.6,0,1358,462,8,5,5581915,110086,True,5888235,14
904,"Whither the Morbol Goeth","Initial studies by the Skysteel Manufactory suggest that morbol breath might retain its potency if sealed in a canister, which could be fastened to the hull of an airship and dropped on roosting dragons. However, the researchers have only been able to study wild morbols from afar, with bad breath dissipating too hastily to collect. They request live morbols, pacified, so their research may continue unabated.",151,3,1,4,58,20,1,0,2033,2300,False,34,189,0,2001,80014,65761,True,1,0.6,0,1358,462,23,5,5581915,110086,True,5888236,14
905,"Goblin Up Sharlayan (L)","In his attempt to retrieve a heretic fugitive hiding amongst a band of lawless goblins in Sharlayan, one of my younger colleagues had been slain by the group. Such are the dangers for those who join the inquisitors, yet I will tolerate not the flagrant disregard for the authority of Ishgard nor the impunity with which the goblins roam the ruins of Sharlayan. I will pay good coin to an adventurer who can deliver this message of vengeance so that we may once again attempt to bring the woman to justice. ",155,3,1,4,58,20,10,0,2033,2300,False,34,189,0,2001,80014,65762,True,1,2.4,0,10346,467,7,2,5581915,110086,True,5888234,14
906,"Necrologos: His Treasure Forhelen (L)","A woman of the Brume approached our ministry to confess her father a heretic. Labor had taken the man far into the hinterlands, and he had been acting strangely upon his return, murmuring mysterious dark words. The woman was horrified to find a torn excerpt of the <Emphasis>Necrologos</Emphasis> beneath his pillow and came to us for help. Alas, by the time we reached his home, he ingested the pages hoping to release the great powers of the void, his body instead turned to ash. The rest of the tome must be out yonder, and we seek an adventurer to investigate the hinterlands to extinguish anything suspicious in the vicinity.",155,3,1,4,58,20,10,0,2033,2300,False,34,189,0,2001,80014,65763,True,1,2.4,0,9506,467,8,2,5581915,110086,True,5888235,14
907,"Bareback Riding (L)","One of the more colorful Temple Knight commanders divulged his wish to tame and ride a morbol into battle, hoping to use the toxins to fell Dravanians in his path. I got into a heated debate with him on the matter, saying that even should he manage to brave the stench and climb the thing, it would be an insult to our trusted steeds. He insists it can be done, and I would have you bring me pacified morbols so I may prove his folly.",151,3,1,4,58,20,10,0,2033,2300,False,34,189,0,2001,80014,65764,True,1,2.4,0,9926,467,23,2,5581915,110086,True,5888236,14
908,"Splinter in the Sewers","There has been much commotion in the church over shielding the grand spires, yet those priests see not the more pressing dangers in Ishgard's underlying veins. The planks that cover the sewers of Foundation have been gutted by falling debris, and half-wits have been seen throwing gods-know-what into one such reeking chasm. Refuse breeds rats, and rats breed disease. Straight lengths of cedar lumber are needed to build a temporary pallet until the engineers can repair the mess.",153,6,5,4,50,0,1,0,2300,2300,False,9,190,0,62,80014,918025,True,0,1,103350,624,298,18,5,5852425,110089,True,0,14
909,"So You Think You Can Lance?","Give a poor man a spear, and he'll protect his home for nary a bell before he falls. Teach him to spear, and a militia can be built without spending a gil of our coffers on training. We have found a willing merchant to learn the thrusts of the lance in one go, and he demands a suitable weapon with which to teach the others of the Brume.",151,6,5,4,50,0,1,0,2300,2300,False,9,190,0,62,80014,918026,True,0,1,334080,686,298,18,5,5852425,110089,True,0,14
910,"Almost as Fun as Slingshotting Birds","Although the Horde's mindless minions befoul the skies above the capital, our dragonkiller bolts must be conserved for more threatening engagements with their wyrm cousins. As a productive way to pass the doldrums and keep the clutter out of our midst, the lord commander has decreed that every common man must learn archery so they may have the means to fell any smaller fiends they encounter. If every man is to train in the bow, there must be a bow for every man.",151,6,5,4,50,0,1,0,2300,2300,False,9,190,0,62,80014,918027,True,0,1,144480,248,303,26,5,5852425,110089,True,0,14
911,"The Lumber of Their Discontent (L)","When it comes to repairing the damage in the capital after a particularly harrowing dragon attack, the resources are limited. Therefore, they often tend to prioritize the security of the Pillars at the behest of the High Houses and the high-ranking officials who live there. Naysayers have been grumbling about not enough compensation put towards grave damage to the areas around the Brume, and I wish to silence their discontent by sending sturdy stacks of cedar lumber. ",153,6,5,4,50,0,10,0,2300,2300,False,9,190,0,62,80014,918028,True,0,1,775170,3120,308,18,2,5852425,110089,True,0,14
912,"Sticks and Stones (L)","While a sizable squadron of Temple Knights have been charged with protecting the High Houses and officials of the Holy See, the order has warmly welcomed the notion of a militia composed of Ishgardian civilians to keep watch over areas that the knights are struggling to defend. Dozens of men have already expressed their willingness, eager to undertake simple training in how to use a lance. It takes not a weapons master to thrust a pugil stick at a Dravanian attempting to enter a home, and a stick stamped in mythrite should more than suffice.",151,6,5,4,50,0,10,0,2300,2300,False,9,190,0,62,80014,918029,True,0,1,1837480,3432,308,18,2,5852425,110089,True,0,14
913,"Living Bow to Mouth (L)","While the knights have a mandate to arm the common man, 'twould seem the more desperate of the lowborn have taken to breaking up their cedar bows as firewood to heat their homes. Selfish though their actions may be, the bows must needs be replaced, and a new decree must be made that any who use the tools of the state for unintended purposes will be locked in gaol.",151,6,5,4,50,0,10,0,2300,2300,False,9,190,0,62,80014,918030,True,0,1,240810,858,313,26,2,5852425,110089,True,0,14
914,"Do You Even String Bow","What started out as a simple sponsorship for an archery competition by the Congregation has turned into a grand affair as the High Houses admit their finest bowmen for the challenge. The contest will involve moving targets and displays of accuracy on chocoback, a spectacle worthy of a grand prize. I seek a carpenter to create the bow that will serve as the centerpiece, and will pay handsomely for a quality weapon.",151,6,5,4,52,0,1,0,2300,2300,False,9,190,0,62,80014,918031,True,0,1,423990,749,299,18,5,5852425,110089,True,0,14
915,"Landing the Big One","The best deals are struck during a session of fishing, and it just so happens yours truly was invited by a wealthy patron of the Temple Knights to partake in such a leisure. There is much profit to be had for the coffers from this meeting, so I find myself in need of a fine cedar fishing rod...though not <Emphasis>too</Emphasis> fine, mind you. I would yield the fattest carp to the gentleman of Dzemael as I try to catch even bigger fish.",153,6,5,4,52,0,1,0,2300,2300,False,9,190,0,62,80014,918032,True,0,1,349400,749,299,18,5,5852425,110089,True,0,14
916,"A Reward Fitting of the Faithful","Able-bodied men border heresy when they refuse to enlist in the battle against the Horde. They could learn much from Jasper, a deaf-mute with a twisted leg who wakes before sunrise to spend the day hammering wooden planks and roofing-destroyed buildings. Though unable to fight, he manages to contribute in his own way, and he is deserving of the Temple Knights' appreciation. Blessed cedar necklaces should guide him in his prayers.",153,6,5,4,52,0,1,0,2300,2300,False,9,190,0,62,80014,918033,True,0,1,154140,315,304,26,5,5852425,110089,True,0,14
917,"Win One Bow, Get Three Free (L)","'Twould seem that the winning bow-maiden of a High House-held archery contest has become enamored so with her prized holy cedar composite bow that she would like to commission you to carve three more in the same likeness. One to gift to her lord, one to present to the church as an offering to the Fury, and one to mount on her wall as décor. She's either quite the admirer or guilty of an inflated ego.",151,6,5,4,52,0,10,0,2300,2300,False,9,190,0,62,80014,918034,True,0,1,2331940,3744,309,18,2,5852425,110089,True,0,14
918,"Fishing for Profits (L)","In concurrent fishing sessions with nobles in each of the High Houses, I have been able to secure double the patronage of last quarter in addition to supplemental equipment for the volunteer militia. In commemoration, I would send a cedar fishing rod to each of the lords in the hopes that they will take the bait on invitations for more excursions.",153,6,5,4,52,0,10,0,2300,2300,False,9,190,0,62,80014,918035,True,0,1,1921700,3744,309,18,2,5852425,110089,True,0,14
919,"Just Rewards for Just Devotion (L)","After the siege on the capital, the repairing of the Brume was left to those who live there. Although their woodworking is not the quality of more experienced craftsmen, their labors towards rebuilding their broken homes have not gone unnoticed, and I am moved by their determination in the face of adversity. Mayhap they may find some solace in the greater power of Halone if they were to be given cedar necklaces to use in their prayers.",153,6,5,4,52,0,10,0,2300,2300,False,9,190,0,62,80014,918036,True,0,1,256910,1092,314,26,2,5852425,110089,True,0,14
920,"License to Heal","The hour is nigh for the final trial for those chosen students of the scholasticate who intend to use their wisdom and healing prayer for the sake of Halone on the battlefield. The purification ritual must be conducted using a rod carved from dark chestnut, untainted by hands other than the carpenter who has crafted it.",154,6,5,4,54,0,1,0,2300,2300,False,9,190,0,62,80014,918037,True,0,1,407160,874,300,18,5,5852425,110089,True,0,14
921,"The Darkest Hearth","I hear of a frail old woman in a Coerthan cabin who spends her days spinning cloth for war banners, sitting windowside to watch the passersby as she works. Though she survived the Calamity, she must remain close to the hearth, lest her fingers grow stiff and cold. Build for her a spinning wheel made from dark chestnut, wood that will not catch fire easily.",153,6,5,4,54,0,1,0,2300,2300,False,9,190,0,62,80014,918038,True,0,1,473220,998,300,18,5,5852425,110089,True,0,14
922,"Walking on Pins and Needles","The Dravanians ever harry my wagons, and I have already lost too many this moon. Metal cargo holds would surely keep against the fiends, but there are none to be had with the necessary resources relegated to greater concerns. Thus I must make do with wood. Mayhap chestnut lumber, as it forms nasty splinters when broken, I am told. If even a few dragons are forced to limp away, I will at least have that satisfaction.",153,6,5,4,54,0,1,0,2300,2300,False,9,190,0,62,80014,918039,True,0,1,87840,315,305,26,5,5852425,110089,True,0,14
923,"Purified Polyrhythm (L)","While many seminarians of Saint Endalim's Scholasticate show great aptitude for defensive and restorative magicks, those few chosen to serve with the Temple Knights must also be capable of employing the destructive kind as the situation demands. We have need of three suitable rods for the upcoming trials for those who wish to join our vaunted ranks.",154,6,5,4,54,0,10,0,2300,2300,False,9,190,0,62,80014,918040,True,0,1,2239400,4368,310,18,2,5852425,110089,True,0,14
924,"Fruit of the Loom (L)","In a prolonged freeze when even beasts know to retreat to shelter, a handful of infantrymen prefer to pass the days in the company of an elderly spinster, who dedicates herself entirely to weaving our battle standards. They ask for dark chestnut spinning wheels to assist her in her commendable efforts. Mayhap you may be able to provide them for so noble a cause?",153,6,5,4,54,0,10,0,2300,2300,False,9,190,0,62,80014,918041,True,0,1,2602720,4992,310,18,2,5852425,110089,True,0,14
925,"Like Lemon on a Lumbercut (L)","As I lamented the loss of another wagon to the Horde, a curious report came across my desk regarding the efficacy of bitterdrake as a deterrent against dragons. A splendid idea came to mind, that we might refurbish the wagons with dark chestnut wood treated with bitterdrake oil, ensuring any dragon that attacks our caravans will suffer a most unpleasant surprise. Deliver to me the finest lengths of lumber that work might begin posthaste.",153,6,5,4,54,0,10,0,2300,2300,False,9,190,0,62,80014,918042,True,0,1,146400,1092,315,26,2,5852425,110089,True,0,14
926,"The Long Armillae of the Law","The master carpenter of House Dzemael has outdone himself with designs he assures me will better withstand a Dravanian assault. What mockery 'twould be if the dragons could not destroy a wooden building with their infernal breath! I grow excited at the prospect and would show my support with a gift of chestnut armillae carved with the house's sigil.",153,6,5,4,56,0,1,0,2300,2300,False,9,190,0,62,80014,918043,True,0,1,338440,1123,301,18,5,5852425,110089,True,0,14
927,"Don't Ask Wyvern","One of our supply vessels headed towards Falcon's Nest was assailed by a wyvern, leaving naught but broken bows and bodies littering the cliffs. The wife of one of the merchants who perished has sworn vengeance, and has requested a quality bow made from chestnut─the same stock lost along with her beloved.",153,6,5,4,56,0,1,0,2300,2300,False,9,190,0,62,80014,918044,True,0,1,656800,998,301,18,5,5852425,110089,True,0,14
928,"Aim to Please","Any fool with an onze of common sense knows to draw the arrow at eye level as you aim, but a fresh recruit in the volunteer militia nearly blinded himself on his first day! I am doubtful of this venture, but with the inexperienced so enthusiastic about joining the cause, it cannot be helped. Craft him a hallowed chestnut mask of aiming so he is less like to hurt himself and like to let arrows fly at more suitable targets.",151,6,5,4,56,0,1,0,2300,2300,False,9,190,0,62,80014,918045,True,0,1,320970,361,306,26,5,5852425,110089,True,0,14
929,"Wooden Ambitions (L)","House Dzemael's master carpenter at Falcon's Nest has requested several sets of chestnut armillae, which he claims are vital equipment for protecting one's wrists from protruding nails, splintering wood, and the occasional unexpected axe. The craftsmanship of House Dzemael is without rival, and so I would not refuse them if it means even sturdier fortifications.",153,6,5,4,56,0,10,0,2300,2300,False,9,190,0,62,80014,918046,True,0,1,1861440,5616,311,18,2,5852425,110089,True,0,14
930,"A Sky Pirate's Life for Me (L)","Following a tragic ambush by wyverns, a fellowship of Ishgardian merchants have taken up arms and formed a free company which sells its services to merchant airships in need of armed escorts. The Temple Knights welcome their efforts to keep these shipments safe, and so we ask that you furnish them with bows whose strings will sing as the curs fall from the heavens.",153,6,5,4,56,0,10,0,2300,2300,False,9,190,0,62,80014,918047,True,0,1,3612420,4992,311,18,2,5852425,110089,True,0,14
931,"To Protect My City, I Must Wear a Mask (L)","The ranks of archers in the militia have been steadily increasing, and they demand wooden masks with which to “protect their identities.” I suppose civilians fear such trivial things as a Dravanian outflyer remembering their faces. If they were to perform their duty properly, the last thing the enemy would behold would be the scarlet pool of its own blood. Nevertheless, we seek to fill their order if it will keep their fervor burning.",151,6,5,4,56,0,10,0,2300,2300,False,9,190,0,62,80014,918048,True,0,1,534960,1248,316,26,2,5852425,110089,True,0,14
932,"Birch, Please","In the aftermath of Vishap's assault on the Steps of Faith, there has been a flurry of plans to rebuild Ishgard's defenses, one in particular calling for the construction of a new ballista watchtower. The urgency of the situation calls for vast amounts of lumber, and of a kind sturdy enough to support a two-tonze dragonkiller. Bring us as much birch as you can so construction can begin posthaste.",153,6,5,4,58,0,1,0,2300,2300,False,9,190,0,62,80014,918049,True,0,1,183570,1123,302,18,5,5852425,110089,True,0,14
933,"Anatomy of a Drill Bit","Ordinary arrows do little more than tickle our scaled foes, and many a foreign sellsword learns this too late, and to their sorrow. Nay, in order to do real damage, the arrowheads must be made sharp enough to shave with. To achieve the edge we seek, we're always in need of grinding wheels, and no ordinary ones at that.",153,6,5,4,58,0,1,0,2300,2300,False,9,190,0,62,80014,918050,True,0,1,484390,1186,302,18,5,5852425,110089,True,0,14
934,"Hold on Adamantite","The dragoons tasked with aiding House Durendaire in retaking the Stone Vigil have proposed the usage of the formation known as the Barbed Adamantoise, in which men join shields and march in unison with protruding spears to deter attack. Adamantite spears are one of the few weapons strong enough to shatter Dravanian skulls and will prove worth a trial run.",151,6,5,4,58,0,1,0,2300,2300,False,9,190,0,62,80014,918051,True,0,1,421420,406,307,26,5,5852425,110089,True,0,14
935,"Built This City on Blocks and Soul (L)","Temple Knights, for the most part, are not wont to worry over their facilities' décor. Yet there are those within the Holy See who do, and a new ballista watchtower planned for construction falls under their purview. Per their instructions, the tower shall be made “more dignified, more majestic, and more sacred.” Such changes will require a large supply of lumber, which I would request from you.",153,6,5,4,58,0,10,0,2300,2300,False,9,190,0,62,80014,918052,True,0,1,1376840,5616,312,18,2,5852425,110089,True,0,14
936,"Pulling Them to the Grind (L)","The Skysteel Manufactory has made vast improvements to our arrowheads, marrying traditional archery with machinistry, and the lord commander has ordered production to increase threefold. More arrowheads means a new line of dragonscale grinding wheels with which to whet them, and a cofferful to whoever can deliver them the swiftest.",153,6,5,4,58,0,10,0,2300,2300,False,9,190,0,62,80014,918053,True,0,1,2664150,5928,312,18,2,5852425,110089,True,0,14
937,"Spears for Stone Vigilantes (L)","House Durendaire has had much success in recent days in reclaiming rooms of the Stone Vigil using a shield-to-spear posture, and seeks to increase the squadrons of knights using the tactic to tenfold. The Horde has amassed more followers in retaliation for their fallen comrades, and the strides we have made could very well be reversed. We need adamantite spears in peak quality posthaste to see the High House to triumph.",151,6,5,4,58,0,10,0,2300,2300,False,9,190,0,62,80014,918054,True,0,1,702370,1404,317,26,2,5852425,110089,True,0,14
938,"Pummeling Abroad","In its taste for the exotic, House Haillenarte has initiated an exchange in which one outsider—an Ul'dahn pugilist—shall teach the men his art while one of the manufactory's machinists travels abroad to do the same. In nary a fortnight the Ul'dahn has made countless demands, the most recent being for a belt made from the hide of a scalekin in the Ishgardian fashion. Our leatherworkers will not labor beyond courtesy, so he will have to make do with whatever you can muster.",151,6,9,4,50,0,1,0,2300,2300,False,13,194,0,62,80014,918055,True,0,1,211350,624,398,18,5,5852425,110089,True,0,14
939,"From Mud to Mourning","Tales of victories are sung, failures are carried by whispers, yet none recall what happens on the field bells after the battle has ended. When the chirurgeons have done all in their power, a mortuary team arrives to salvage ammunition and conduct proper treatment for the war dead. One team will soon be dispatched to a particularly swampy corner of the Dravanian hinterlands, and has much need for jackboots that can endure the terrain.",153,6,9,4,50,0,1,0,2300,2300,False,13,194,0,62,80014,918056,True,0,1,334080,749,398,18,5,5852425,110089,True,0,14
940,"Glorified Hole-punchers","Far too many of these baseborn recruits cannot be trusted to take up the bow for anyone but themselves, and I expect half could not tell a quiver from a wineskin. 'Twould prove a blessing if any could puncture the wings of the smaller outflyers while the knights handle the wyrms of monstrous size. Standard gloves of archery should steady the arms of the uninitiated and see the arrows closer to their marks.",151,6,9,4,50,0,1,0,2300,2300,False,13,194,0,62,80014,918057,True,0,1,200450,225,403,26,5,5852425,110089,True,0,14
941,"The Style of the Time (L)","Pugilism has piqued the curiosity of some of the knights, and we have seen an increase in requests for sturdy leggings that can withstand the rough blows that hand-to-hand-to-foot combat entails. However, the leatherworkers we approached rejected our custom, criticizing our knights for growing infatuated with foreign arts. Foreign craftsmen would be better suited to such requisitions, I suppose.",151,6,9,4,50,0,10,0,2300,2300,False,13,194,0,62,80014,918058,True,0,1,1162470,3120,408,18,2,5852425,110089,True,0,14
942,"These Boots Are Made for Hawkin' (L)","I have received a letter from a commander who writes that we lost scores of men in the western highlands during a skirmish with an enormous dragon. While the fiend was vanquished, the carnage was such that the deceased cannot be returned to the capital, and we have no choice but to bury them in the field. Several priests will accompany the mortuary contingent to minister to the dead and they must needs replace their thin slippers with something more formidable for the journey.",153,6,9,4,50,0,10,0,2300,2300,False,13,194,0,62,80014,918059,True,0,1,1837480,3744,408,18,2,5852425,110089,True,0,14
943,"Treat Them with Kid Gloves (L)","The edict for a volunteer militia shall afford our knights much-needed relief, yet the Pillars have seen less enthusiasm than one would desire. 'Twould be unthinkable to allow the commoners of Foundation to keep space on the rooves of the manors with their unkempt miens, or so many say, which is why some few maidservants have volunteered to learn archery─on the condition that they wear soft gloves, as their hands must be kept soft and free of dirt for accommodating their lords and ladies.",151,6,9,4,50,0,10,0,2300,2300,False,13,194,0,62,80014,918060,True,0,1,334080,780,413,26,2,5852425,110089,True,0,14
944,"You Could Say It's a Moving Target","Swift and cunning wyverns are—I have heard they stop their wings and drop towards the earth as if shot upon the release of the ballista, only to pick up again after the bolt is set on its path. A seasoned knight may adapt to these maneuvers, but the misperceptions of a greenhorn could mean death for an entire squadron. They will need practice, and I will need wyvern skin with which to stretch across a moving target.",151,6,9,4,52,0,1,0,2300,2300,False,13,194,0,62,80014,918061,True,0,1,182320,749,399,18,5,5852425,110089,True,0,14
945,"Maybe He's a Lion","A Convictor by the name of Lioneleaux has gained some fame among his peers for downing a much-feared wyvern. His accomplishment is to be praised by the Temple Knights as well, for the demise of the beast has reopened the supply routes once avoided due to the danger. I would honor his victory and his family's name by having a “lion” mane of wyvern skin fashioned for him.",151,6,9,4,52,0,1,0,2300,2300,False,13,194,0,62,80014,918062,True,0,1,480670,811,399,18,5,5852425,110089,True,0,14
