key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,22,502,1500,198,2,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,0,-1,85,-1,False,0,0,0,0,False
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,505,1500,199,4,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,0,-1,84,-1,False,0,0,0,0,False
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,23,507,1500,200,3,3,20,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,0,-1,86,-1,False,0,0,0,0,False
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,2,-1,0,-1,False,0,0,0,0,False
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,False,0,0,True,False,False,False,1142,-1,-1,852711,0,2,-1,0,-1,False,0,0,0,0,False
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,23,507,56,187,3,2,10,82,False,45,0,True,False,False,False,1001,122003,124213,0,0,0,-1,59,-1,False,0,0,0,0,False
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,25,508,1429,179,5,0,15,0,False,0,0,True,False,False,False,1072,-1,-1,852773,0,23,-1,0,-1,False,0,0,0,0,False
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,23,507,128,210,3,2,3,85,False,28,0,True,False,False,False,1001,122003,124214,0,0,0,-1,80,-1,False,0,0,0,0,False
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,0,1,0,False,49,1,True,True,True,False,1150,122004,123302,852807,0,71,-1,0,-1,False,1,0,4,18,False
398,"d2f1","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,0,1,0,False,50,0,True,True,True,False,1151,122018,123601,852806,0,76,-1,0,-1,False,1,0,2,21,False
399,"d2f2","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,0,1,0,False,51,0,True,True,True,False,1152,122018,123602,852826,0,75,-1,0,-1,False,1,0,3,22,False
400,"d2f3","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,498,511,2002,214,8,0,1,0,False,52,0,True,True,True,False,1153,122018,123603,852816,0,78,-1,0,-1,False,1,2,9,23,False
401,"a2f1","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,0,1,0,False,53,0,True,True,True,False,1154,122019,123701,852817,0,72,-1,0,-1,False,1,1,8,19,False
402,"a2f2","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,497,510,2101,216,7,0,1,0,False,54,0,True,True,True,False,1155,122019,123702,852856,0,74,-1,0,-1,False,1,0,1,20,False
403,"ec008","ex2/01_gyr_g3/dun/g3d2/level/g3d2",1,2400,514,2691,417,12,1,29,282,False,0,0,True,False,False,False,1001,-1,-1,0,0,0,-1,263,-1,False,2,0,0,0,False
404,"e0091","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,22,500,29,12,2,3,9,381,False,132,0,True,False,False,False,83,122007,123003,0,90,0,-1,0,-1,False,0,0,0,0,False
405,"e0092","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,382,False,19,0,True,False,False,False,1021,122001,123007,0,91,0,300,0,-1,False,0,0,0,0,False
406,"e0093","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,383,False,19,0,True,False,False,False,39,122001,123007,0,92,0,-1,0,-1,False,0,0,0,0,False
407,"e0094","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,22,502,462,95,2,3,9,384,False,40,0,True,False,False,False,39,-1,-1,0,93,0,-1,0,-1,False,0,0,0,0,False
408,"e0095","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,385,False,18,0,True,False,False,False,39,122001,123006,0,94,0,-1,0,-1,False,0,0,0,0,False
409,"e0096","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,28,11,2,3,9,386,False,40,0,True,False,False,False,113,122007,123002,0,95,0,300,0,-1,False,0,0,0,0,False
410,"e0097","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,24,505,46,24,4,3,9,387,False,13,0,True,False,False,False,151,122002,123108,0,101,0,-1,0,-1,False,0,0,0,0,False
411,"e0098","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,388,False,18,0,True,False,False,False,39,122001,123006,0,96,0,-1,0,-1,False,0,0,0,0,False
412,"e0099","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,389,False,20,0,True,False,False,False,39,122001,123008,0,97,0,-1,0,-1,False,0,0,0,0,False
413,"e0100","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,390,False,19,0,True,False,False,False,1021,122001,123007,0,98,0,100,0,-1,False,0,0,0,0,False
414,"e0101","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,391,False,18,0,True,False,False,False,39,122001,123006,0,99,0,-1,0,-1,False,0,0,0,0,False
415,"e0102","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,392,False,36,0,True,False,False,False,91,122001,123005,0,100,0,100,0,-1,False,0,0,0,0,False
416,"d2d3","ex1/02_dra_d2/dun/d2d3/level/d2d3",1,498,511,2038,241,8,2,3,31,False,0,0,True,False,False,False,1001,122018,124803,0,0,0,-1,90,-1,False,1,0,0,0,False
417,"w1fc_tutorial","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,505,1500,217,4,0,21,0,False,0,0,True,False,False,False,252,-1,-1,0,0,0,-1,83,-1,False,0,0,0,0,False
418,"r2t1","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,25,512,2300,218,5,0,0,0,False,47,1,True,False,False,False,1149,122017,123304,852799,0,70,-1,0,-1,False,1,0,5,0,False
419,"r2t2","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,25,512,2301,219,5,0,0,0,False,48,1,True,False,False,False,1148,122017,123305,852841,0,70,-1,0,-1,False,1,0,6,0,False
420,"a2d2","ex1/03_abr_a2/dun/a2d2/level/a2d2",1,497,510,2130,230,7,2,3,33,False,0,0,True,False,False,False,1001,122019,124901,0,0,0,-1,109,-1,False,1,0,0,0,False
421,"r2d2","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,25,512,2327,248,5,2,3,34,False,0,1,True,False,False,False,1001,122004,124315,0,0,0,-1,93,-1,False,1,0,0,0,False
422,"","",0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False
423,"s1i5","ffxiv/sea_s1/ind/s1i5/level/s1i5",1,22,502,1227,204,2,0,14,0,False,0,0,True,False,False,False,328,122001,123010,0,0,8,-1,0,-1,False,0,0,0,0,False
424,"w1i5","ffxiv/wil_w1/ind/w1i5/level/w1i5",1,24,505,1228,205,4,0,14,0,False,0,0,True,False,False,False,328,122002,123109,0,0,9,-1,0,-1,False,0,0,0,0,False
425,"f1i5","ffxiv/fst_f1/ind/f1i5/level/f1i5",1,23,507,1229,206,3,0,14,0,False,0,0,True,False,False,False,328,122003,123208,0,0,2,-1,0,-1,False,0,0,0,0,False
426,"z1e9","ffxiv/zon_z1/evt/z1e9/level/z1e9",1,26,509,1390,207,6,2,10,84,False,0,0,True,False,False,False,1001,122016,124721,0,0,0,-1,82,-1,False,0,0,0,0,False
427,"r2e1","ex1/01_roc_r2/evt/r2e1/level/r2e1",1,25,512,2337,220,5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,853195,0,70,-1,0,-1,False,1,0,0,0,False
428,"r2e3","ex1/01_roc_r2/evt/r2e3/level/r2e3",1,25,512,2335,221,5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,852800,0,70,-1,0,-1,False,1,0,0,0,False
429,"r2ti","ex1/01_roc_r2/twn/r2ti/level/r2ti",1,25,512,2310,223,5,0,2,0,False,0,0,True,False,False,False,5,122017,123303,852857,0,70,-1,0,-1,False,1,0,0,0,False
430,"a2d3","ex1/03_abr_a2/dun/a2d3/level/a2d3",1,497,510,2148,244,7,2,3,35,False,0,0,True,False,False,False,1001,122019,124902,0,0,0,-1,92,-1,False,1,0,0,0,False
431,"s2p1","ex1/04_sea_s2/pvp/s2p1/level/s2p1",4,22,502,496,242,2,2,18,130,False,59,0,True,False,True,True,1001,122021,124702,0,0,0,-1,115,-1,True,1,0,0,0,False
432,"d2fa","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,256,8,2,10,86,False,57,0,True,False,False,False,1001,122018,124804,0,0,0,-1,106,-1,False,1,0,0,0,False
433,"r2e4","ex1/01_roc_r2/evt/r2e4/level/r2e4",1,25,512,2320,222,5,0,15,0,False,0,1,True,False,False,False,1164,-1,-1,852838,0,70,-1,0,-1,False,1,0,0,0,False
434,"r2d1","ex1/01_roc_r2/dun/r2d1/level/r2d1",1,25,508,2214,243,5,2,3,36,False,42,2,True,False,False,False,1001,122004,124314,0,0,0,-1,101,-1,False,1,0,0,0,False
435,"d2d2","ex1/02_dra_d2/dun/d2d2/level/d2d2",1,498,511,2050,252,8,2,3,39,False,28,0,True,False,False,False,1001,122018,124802,0,0,0,-1,118,-1,False,1,0,0,0,False
436,"a2fa","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,235,7,2,10,88,False,28,0,True,False,False,False,1001,122019,124904,0,0,0,-1,104,-1,False,1,0,0,0,False
437,"a2fb","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,90,False,56,0,True,False,False,False,1001,122019,124906,0,0,0,-1,94,-1,False,1,0,0,0,False
438,"a2d1","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,497,510,2147,231,7,2,3,38,False,0,0,True,False,False,False,1001,122019,124903,0,0,0,-1,114,-1,False,1,0,0,0,False
439,"r2e5","ex1/01_roc_r2/evt/r2e5/level/r2e5",1,25,512,2313,224,5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,0,0,70,-1,0,-1,False,1,0,0,0,False
440,"r2e6","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,25,512,2336,225,5,0,15,0,False,0,1,True,False,False,False,1166,-1,-1,0,0,70,-1,0,-1,False,1,0,0,0,False
441,"d2d1","ex1/02_dra_d2/dun/d2d1/level/d2d1",1,498,511,2031,227,8,2,3,37,False,0,0,True,False,False,False,1001,122018,124801,0,0,0,-1,111,-1,False,1,0,0,0,False
442,"d2a1","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,112,False,0,0,True,False,False,False,1001,122020,124553,0,0,0,-1,95,-1,False,1,0,0,0,False
443,"d2a2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,113,False,0,0,True,False,False,False,1001,122020,124554,0,0,0,-1,102,-1,False,1,0,0,0,False
444,"d2a3","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,114,False,0,0,True,False,False,False,1001,122020,124555,0,0,0,-1,97,-1,False,1,0,0,0,False
445,"d2a4","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,115,False,0,0,True,False,False,False,1001,122020,124556,0,0,0,-1,99,-1,False,1,0,0,0,False
446,"d2fa_2","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,404,8,2,10,87,False,57,0,True,False,False,False,1001,122018,124805,0,0,0,-1,107,-1,False,1,0,0,0,False
447,"a2fa_2","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,407,7,2,10,89,False,28,0,True,False,False,False,1001,122019,124905,0,0,0,-1,105,-1,False,1,0,0,0,False
448,"a2fb_2","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,91,False,56,0,True,False,False,False,1001,122019,124907,0,0,0,-1,130,-1,False,1,0,0,0,False
449,"d2a1_2","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,116,False,0,0,True,False,False,False,1001,122020,124557,0,0,0,-1,96,-1,False,1,0,0,0,False
450,"d2a2_2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,117,False,0,0,True,False,False,False,1001,122020,124558,0,0,0,-1,103,-1,False,1,0,0,0,False
451,"d2a3_2","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,118,False,0,0,True,False,False,False,1001,122020,124559,0,0,0,-1,98,-1,False,1,0,0,0,False
452,"d2a4_2","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,119,False,0,0,True,False,False,False,1001,122020,124560,0,0,0,-1,100,-1,False,1,0,0,0,False
453,"e0103","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,393,False,19,0,True,False,False,False,39,122001,123007,0,103,0,-1,0,-1,False,1,0,0,0,False
454,"e0104","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,394,False,20,0,True,False,False,False,117,122001,123008,0,135,0,-1,0,-1,False,1,0,0,0,False
455,"e0105","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,395,False,0,0,True,False,False,False,117,-1,-1,0,104,0,300,0,-1,False,1,0,0,0,False
456,"e0106","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,25,512,2336,225,5,3,9,396,False,0,1,True,False,False,False,315,-1,-1,0,105,0,-1,108,-1,False,1,0,0,0,False
457,"e0107","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,3,9,397,False,46,2,True,False,False,False,316,-1,-1,0,108,0,-1,112,-1,False,1,0,0,0,False
458,"e0108","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,25,512,2300,218,5,3,9,398,False,0,1,True,False,False,False,315,-1,-1,0,109,0,-1,0,-1,False,1,0,0,0,False
459,"e0109","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,497,510,2101,216,7,3,9,399,False,54,0,True,False,False,False,152,-1,-1,0,110,0,-1,117,-1,False,1,0,0,0,False
460,"e0110","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,24,505,49,145,4,3,9,400,False,0,0,True,False,False,False,317,-1,-1,0,106,0,-1,0,-1,False,1,0,0,0,False
461,"e0111","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,401,False,53,0,True,False,False,False,39,-1,-1,0,107,0,-1,0,-1,False,1,0,0,0,False
462,"d2e2","ex1/02_dra_d2/evt/d2e2/level/d2e2",1,498,511,2083,226,8,0,15,0,False,0,0,True,False,False,False,1170,-1,-1,852811,0,76,-1,0,-1,False,1,0,0,0,False
463,"d2e3","ex1/02_dra_d2/evt/d2e3/level/d2e3",1,498,511,2036,253,8,0,15,0,False,0,0,True,False,False,False,1168,-1,-1,853196,0,75,-1,0,-1,False,1,0,0,0,False
464,"e0112","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,402,False,50,0,True,False,False,False,91,-1,-1,0,134,0,-1,0,-1,False,1,0,0,0,False
465,"e0113","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,24,505,44,22,4,3,9,403,False,11,0,True,False,False,False,113,122002,123106,0,126,0,-1,0,-1,False,1,0,0,0,False
466,"e0114","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,404,False,20,0,True,False,False,False,39,122001,123008,0,113,0,-1,0,-1,False,1,0,0,0,False
467,"e0115","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,405,False,49,1,True,False,False,False,39,-1,-1,0,114,0,-1,0,-1,False,1,0,0,0,False
468,"e0116","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,406,False,21,1,True,False,False,False,39,122004,123301,852247,102,0,-1,0,-1,False,1,0,0,0,False
469,"e0117","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,407,False,21,1,True,False,False,False,113,122004,123301,852247,115,0,-1,0,-1,False,1,0,0,0,False
470,"e0118","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,408,False,49,1,True,False,False,False,39,-1,-1,0,116,0,-1,0,-1,False,1,0,0,0,False
471,"e0119","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,409,False,18,0,True,False,False,False,113,122001,123006,0,117,0,-1,0,-1,False,1,0,0,0,False
472,"e0120","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,410,False,49,1,True,False,False,False,39,-1,-1,0,118,0,-1,0,-1,False,1,0,0,0,False
473,"e0121","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,23,507,56,6,3,3,9,411,False,58,0,True,False,False,False,113,122003,123206,852244,143,0,2200,0,-1,False,1,0,0,0,False
474,"e0122","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,28,11,2,3,9,412,False,58,0,True,False,False,False,1020,122007,123002,852085,144,0,30,0,-1,False,1,0,0,0,False
475,"e0123","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,413,False,21,1,True,False,False,False,117,122004,123301,852247,119,0,-1,0,-1,False,1,0,0,0,False
476,"e0124","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,414,False,58,0,True,False,False,False,91,-1,-1,0,141,0,2200,0,-1,False,1,0,0,0,False
477,"e0125","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,415,False,0,0,True,False,False,False,91,-1,-1,0,142,0,-1,110,-1,False,1,0,0,0,False
478,"d2t1","ex1/02_dra_d2/twn/d2t1/level/d2t1",1,498,511,2082,257,8,0,0,0,False,55,0,True,False,True,False,1167,122018,123604,852827,0,75,-1,0,-1,False,1,0,7,24,False
479,"e0126","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,416,False,42,1,True,False,False,False,318,-1,-1,0,111,0,-1,0,-1,False,1,0,0,0,False
480,"e0127","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,26,509,67,25,6,3,9,417,False,22,0,True,False,False,False,113,122005,123401,852412,120,0,-1,0,-1,False,1,0,0,0,False
481,"e0128","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,418,False,50,0,True,False,False,False,39,-1,-1,0,121,0,-1,0,-1,False,1,0,0,0,False
482,"e0129","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,419,False,50,0,True,False,False,False,113,-1,-1,0,122,0,-1,0,-1,False,1,0,0,0,False
483,"e0130","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,24,505,46,24,4,3,9,420,False,13,0,True,False,False,False,107,122002,123108,852014,123,0,-1,0,-1,False,1,0,0,0,False
484,"e0131","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,421,False,17,0,True,False,False,False,107,122001,123005,0,124,0,-1,0,-1,False,1,0,0,0,False
485,"e0132","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,422,False,0,0,True,False,False,False,113,-1,-1,0,112,0,-1,119,-1,False,1,0,0,0,False
486,"e0133","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,22,502,350,30,2,3,9,423,False,24,0,True,False,False,False,113,122001,123009,0,127,0,-1,0,-1,False,1,0,0,0,False
487,"e0134","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,424,False,21,1,True,False,False,False,316,122004,123301,852247,128,0,-1,0,-1,False,1,0,0,0,False
488,"e0135","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,425,False,0,1,True,False,False,False,113,122004,123301,852247,129,0,1300,0,-1,False,1,0,0,0,False
489,"e0136","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,426,False,49,1,True,False,False,False,316,-1,-1,0,130,0,-1,0,-1,False,1,0,0,0,False
490,"e0137","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,22,502,1377,168,2,3,9,427,False,0,0,True,False,False,False,91,122001,124013,0,131,0,-1,0,-1,False,1,0,0,0,False
491,"e0138","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,24,505,45,23,4,3,9,428,False,12,0,True,False,False,False,91,122002,123107,0,132,0,-1,0,-1,False,1,0,0,0,False
492,"e0139","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,429,False,53,0,True,False,False,False,91,-1,-1,0,133,0,-1,113,-1,False,1,0,0,0,False
493,"e0140","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,430,False,49,1,True,False,False,False,39,-1,-1,0,125,0,-1,0,-1,False,1,0,0,0,False
494,"e0141","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,24,505,44,22,4,3,9,431,False,11,0,True,False,False,False,39,122002,123106,0,136,0,-1,0,-1,False,1,0,0,0,False
495,"e0142","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,432,False,17,0,True,False,False,False,37,122001,123005,0,137,0,-1,0,-1,False,1,0,0,0,False
496,"e0143","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,433,False,21,2,True,False,False,False,83,122004,123301,0,138,0,-1,0,-1,False,1,0,0,0,False
497,"e0144","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,434,False,0,1,True,False,False,False,317,-1,-1,0,139,0,800,0,-1,False,1,0,0,0,False
498,"e0145","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,435,False,49,1,True,False,False,False,113,-1,-1,0,140,0,-1,0,-1,False,1,0,0,0,False
499,"e0146","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,25,512,2301,219,5,3,9,436,False,139,1,True,False,False,False,316,-1,-1,0,145,0,-1,116,-1,False,1,0,0,0,False
500,"e0147","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,437,False,21,1,True,False,False,False,91,122004,123301,0,146,0,-1,0,-1,False,1,0,0,0,False
501,"e0148","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,498,511,2002,214,8,3,9,438,False,52,0,True,False,False,False,178,-1,-1,0,147,0,-1,0,-1,False,1,0,0,0,False
502,"e0149","ffxiv/lak_l1/pvp/l1p1/level/l1p1",1,26,509,1374,167,6,3,9,439,False,0,0,True,False,False,False,39,122015,124701,0,149,0,400,0,-1,False,1,0,0,0,False
503,"e0150","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,440,False,51,0,True,False,False,False,91,-1,-1,0,148,0,-1,0,-1,False,1,0,0,0,False
504,"l1e2","ffxiv/lak_l1/evt/l1e2/level/l1e2",1,24,505,1660,267,4,0,32,0,False,0,0,True,False,False,False,106,-1,-1,852110,0,9,-1,0,-1,False,0,0,0,0,False
505,"d2e4","ex1/02_dra_d2/evt/d2e4/level/d2e4",1,498,511,2041,260,8,0,12,0,False,0,0,True,False,False,False,1001,122020,124552,853182,0,75,-1,0,-1,False,1,0,0,0,False
506,"s1p3","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,24,505,1500,0,4,3,25,0,False,0,0,True,False,False,False,1001,-1,-1,0,0,0,-1,0,-1,False,0,0,0,0,False
507,"a2e2","ex1/03_abr_a2/evt/a2e2/level/a2e2",1,497,510,2179,261,7,0,12,0,False,0,0,True,False,False,False,1001,-1,-1,853159,0,74,-1,0,-1,False,1,0,0,0,False
508,"z2r1","ex1/05_zon_z2/rad/z2r1/level/z2r1",1,497,510,2181,269,7,2,8,120,False,37,0,True,False,False,False,1001,122022,124621,0,0,0,-1,0,-1,False,1,0,0,0,False
509,"z1z4","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,22,502,359,33,2,2,10,69,False,23,0,True,False,False,False,1001,-1,-1,0,0,0,-1,6,-1,False,0,0,0,0,False
510,"s1d9","ffxiv/sea_s1/dun/s1d9/level/s1d9",1,22,502,230,262,2,2,3,40,False,28,0,True,False,False,False,1001,122001,124015,0,0,0,-1,129,-1,False,1,0,0,0,False
511,"d2d4","ex1/02_dra_d2/dun/d2d4/level/d2d4",1,498,511,2034,268,8,2,3,41,False,0,0,True,False,False,False,1001,122018,124806,0,0,0,-1,128,-1,False,1,0,0,0,False
512,"a2fc","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,276,7,2,26,131,False,60,0,True,True,True,False,1177,122019,124908,0,0,0,1400,131,-1,False,1,0,0,0,False
513,"e0151","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,25,512,2327,248,5,3,9,441,False,58,1,True,False,False,False,317,-1,-1,0,150,0,-1,0,-1,False,1,0,0,0,False
514,"a2fc_2","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,275,7,2,26,132,False,61,0,True,True,True,False,1177,122019,124909,0,0,0,1700,131,-1,False,1,0,0,0,False
515,"a2fc_3","ex1/03_abr_a2/fld/a2fc/level/a2fc",1,497,510,1647,274,7,2,26,133,False,62,0,True,True,True,False,1177,122019,124910,0,0,0,200,131,-1,False,1,0,0,0,False
516,"d2d5","ex1/02_dra_d2/dun/d2d5/level/d2d5",1,498,511,2088,277,8,2,3,141,False,0,0,True,False,False,False,1001,122018,124807,0,0,0,-1,134,-1,False,1,0,0,0,False
517,"a2fd","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,497,510,2256,283,7,2,10,134,False,66,0,True,False,False,False,1001,122019,124911,0,0,0,-1,139,-1,False,1,0,0,0,False
518,"","",0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False
519,"f1d8","ffxiv/fst_f1/dun/f1d8/level/f1d8",1,23,507,125,280,3,2,3,140,False,63,0,True,False,False,False,1001,122003,124215,0,0,0,-1,137,-1,False,1,0,0,0,False
520,"d2a5","ex1/02_dra_d2/alx/d2a5/level/d2a5",1,498,511,1708,286,8,2,16,136,False,0,0,True,False,False,False,1001,122020,124562,0,0,0,-1,132,-1,False,1,0,0,0,False
521,"d2a6","ex1/02_dra_d2/alx/d2a6/level/d2a6",1,498,511,1714,287,8,2,16,137,False,0,0,True,False,False,False,1001,122020,124563,0,0,0,-1,141,-1,False,1,0,0,0,False
522,"d2a7","ex1/02_dra_d2/alx/d2a7/level/d2a7",1,498,511,1723,289,8,2,16,138,False,0,0,True,False,False,False,1001,122020,124564,0,0,0,-1,133,-1,False,1,0,0,0,False
523,"d2a8","ex1/02_dra_d2/alx/d2a8/level/d2a8",1,498,511,1731,290,8,2,17,139,False,0,0,True,False,False,False,1001,122020,124565,0,0,0,-1,143,-1,False,1,0,0,0,False
524,"a2fd_2","ex1/03_abr_a2/fld/a2fd/level/a2fd",1,497,510,2256,283,7,2,10,135,False,66,0,True,False,False,False,1001,122019,124912,0,0,0,-1,140,-1,False,1,0,0,0,False
