key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2001464,"eternity bell",0,"eternity bells",0,1,1,0,0,False,"Eternity Bell",26104,3140,1,1,0,0,0,1
2001465,"letter to the Homunculi",0,"letters to the Homunculi",0,0,1,0,0,False,"Letter to the Homunculi",25918,0,1,1,65569,0,0,0
2001466,"Black Rabbit Traders receipt",0,"Black Rabbit Traders receipts",0,0,1,0,0,False,"Black Rabbit Traders Receipt",26151,0,1,1,65569,0,0,0
2001467,"Baert Trading Company bill",0,"Baert Trading Company bills",0,0,1,0,0,False,"Baert Trading Company Bill",25928,0,1,1,65569,0,0,0
2001468,"contract copy",0,"contract copies",0,0,1,0,0,False,"Contract Copy",26152,0,1,1,65569,0,0,0
2001469,"investigation copy",0,"investigation copies",0,1,1,0,0,False,"Investigation Copy",26153,0,1,1,65569,0,0,0
2001470,"page of brittle parchment",0,"pages of brittle parchment",0,0,1,0,0,False,"Brittle Parchment",25906,1,1,1,65610,3,0,0
2001471,"bile-stained letter",0,"bile-stained letters",0,0,1,0,0,False,"Bile-stained Letter",25906,1,1,1,0,3,0,0
2001472,"Asylum key",0,"Asylum keys",0,1,1,0,0,False,"Asylum Key",25904,0,1,1,0,0,0,0
2001473,"blessed band",0,"blessed bands",0,0,1,0,0,False,"Blessed Band",48164,1,1,1,67114,3,0,0
2001478,"elegant earring",0,"elegant earrings",0,1,1,0,0,False,"Elegant Earring",48541,1,1,1,65581,3,0,0
2001479,"letter to Mauh Lihzeh",0,"letters to Mauh Lihzeh",0,0,1,0,0,False,"Letter to Mauh Lihzeh",25918,0,1,1,67110,0,0,0
2001480,"letter to Wymond",0,"letters to Wymond",0,0,1,0,0,False,"Letter to Wymond",25918,0,1,1,65776,0,0,0
2001481,"list of demands",0,"lists of demands",0,0,1,0,0,False,"List of Demands",26151,0,1,1,65776,0,0,0
2001482,"banknote",0,"banknotes",0,0,1,0,0,False,"Banknote",26152,0,1,1,65776,0,0,0
2001483,"ceruleum futures contract",0,"ceruleum futures contracts",0,0,1,0,0,False,"Ceruleum Futures Contract",25928,0,1,1,65776,0,0,0
2001484,"single red rose",0,"single red roses",0,0,1,0,0,False,"Single Red Rose",25003,0,1,1,65776,0,0,0
2001485,"letter to Lamberteint",0,"letters to Lamberteint",0,0,1,0,0,False,"Letter to Lamberteint",25918,0,3,1,65780,0,0,0
2001486,"set of ""On the Properties of Aspect Conversion""",0,"sets of ""On the Properties of Aspect Conversion""",0,0,1,0,0,False,"On the Properties of Aspect Conversion",26002,0,1,1,0,0,0,0
2001487,"bouquet of lovely flowers",0,"bouquets of lovely flowers",0,0,1,0,0,False,"Lovely Flowers",25008,1,1,1,65780,3,0,0
2001488,"warded pot",0,"warded pots",0,0,1,0,0,False,"Warded Pot",22603,1,1,1,65780,3,0,0
2001489,"special-order sledgehammer",0,"special-order sledgehammers",0,0,1,0,0,False,"Special-order Sledgehammer",38051,1,1,1,65780,3,0,0
2001490,"pot of corrupted crystals",0,"pots of corrupted crystals",0,0,1,0,0,False,"Corrupted Crystals",22603,0,1,1,65780,0,0,0
2001491,"letter to Drest",0,"letters to Drest",0,0,1,0,0,False,"Letter to Drest",25918,0,1,1,65777,0,0,0
2001492,"worn leather sack",0,"worn leather sacks",0,0,1,0,0,False,"Worn Leather Sack",25919,0,1,1,65777,0,0,0
2001493,"scroll of Blaisie's notes",0,"scrolls of Blaisie's notes",0,0,1,0,0,False,"Blaisie's Notes",26182,0,1,1,67745,0,0,0
2001494,"suspicious letter",0,"suspicious letters",0,0,1,0,0,False,"Suspicious Letter",26192,0,4,1,67899,0,0,0
2001495,"copy of volume eleven of the Articles of Halonic Polity",0,"copies of volume eleven of the Articles of Halonic Polity",0,0,1,0,0,False,"Volume Eleven of the Articles of Halonic Polity",26161,0,1,1,67744,0,0,0
2001497,"pumpkin lantern",0,"pumpkin lanterns",0,0,1,0,0,False,"Pumpkin Lantern",24153,0,3,1,65773,0,0,0
2001498,"confiscated crate",0,"confiscated crates",0,0,1,0,0,False,"Confiscated Crate",21003,0,1,1,65901,3,0,0
2001499,"letter to Miah Molkot",0,"letters to Miah Molkot",0,0,1,0,0,False,"Letter to Miah Molkot",25918,0,1,1,67111,0,0,0
2001500,"letter to Hihira",0,"letters to Hihira",0,0,1,0,0,False,"Letter to Hihira",25918,0,1,1,67112,0,0,0
2001501,"Trader vetch root",0,"Trader vetch roots",0,0,1,0,0,False,"Trader Vetch Root",25005,0,3,1,67112,0,0,0
2001502,"tarnished neckpiece",0,"tarnished neckpieces",0,0,1,0,0,False,"Tarnished Neckpiece",48315,0,1,1,67112,0,0,0
2001503,"challenge to the death",0,"challenges to the death",0,0,1,0,0,False,"Challenge to the Death",26151,0,1,1,67113,0,0,0
2001504,"Brass Blade missive",0,"Brass Blade missives",0,1,1,0,0,False,"Brass Blade Missive",25918,0,1,1,65778,0,0,0
2001505,"Ossuary index",0,"Ossuary indices",0,1,1,0,0,False,"Ossuary Index",26002,0,1,1,65778,0,0,0
2001506,"letter to Jijiroon",0,"letters to Jijiroon",0,0,1,0,0,False,"Letter to Jijiroon",25918,0,1,1,65779,0,0,0
2001507,"firing mechanism #43",0,"firing mechanisms #43",0,0,1,0,0,False,"Firing Mechanism #43",21003,1,1,1,65646,0,0,0
2001508,"crate of Coliseum refuse",0,"crates of Coliseum refuse",0,0,1,0,0,False,"Coliseum Refuse",21003,1,3,1,65739,0,0,0
2001509,"stinking sack",0,"stinking sacks",0,0,1,0,0,False,"Stinking Sack",25919,1,1,1,65739,0,0,0
2001510,"sack of coin",0,"sacks of coin",0,0,1,0,0,False,"Sack of Coin",25919,1,1,1,65684,0,0,0
2001511,"parade flyer",0,"parade flyers",0,0,1,0,0,False,"Parade Flyer",25906,0,3,1,65774,0,0,0
2001512,"（仮）魔道書",0,"",0,0,1,0,0,False,"",26002,1,1,1,0,0,0,0
2001513,"package for the Dutiful Sisters",0,"packages for the Dutiful Sisters",0,0,1,0,0,False,"Package for the Dutiful Sisters",23001,1,1,1,65859,0,0,0
2001514,"sack of the Force's finest fodder",0,"sacks of the Force's finest fodder",0,0,1,0,0,False,"The Force's Finest Fodder",25020,0,1,1,65788,0,0,0
2001515,"pair of forgotten spectacles",0,"pairs of forgotten spectacles",0,0,1,0,0,False,"Forgotten Spectacles",41301,0,1,1,65845,0,0,0
2001516,"chocobo tailfeather",0,"chocobo tailfeathers",0,0,1,0,0,False,"Chocobo Tailfeather",21901,0,1,1,65825,0,0,0
2001517,"letter to the Spinner",0,"letters to the Spinner",0,0,1,0,0,False,"Letter to the Spinner",25918,0,1,1,65787,0,0,0
2001518,"lucky star",0,"lucky stars",0,0,1,0,0,False,"Lucky Star",26107,0,1,1,65787,0,0,0
2001519,"misplaced letter",0,"misplaced letters",0,0,1,0,0,False,"Misplaced Letter",25918,0,1,1,65787,0,0,0
2001520,"letter to the Spinner",0,"letters to the Spinner",0,0,1,0,0,False,"Letter to the Spinner",25918,0,1,1,65783,0,0,0
2001521,"lucky star",0,"lucky stars",0,0,1,0,0,False,"Lucky Star",26107,0,1,1,65783,0,0,0
2001522,"letter to the Spinner",0,"letters to the Spinner",0,0,1,0,0,False,"Letter to the Spinner",25918,0,1,1,65784,0,0,0
2001523,"lucky star",0,"lucky stars",0,0,1,0,0,False,"Lucky Star",26107,0,1,1,65784,0,0,0
2001524,"letter to the Spinner",0,"letters to the Spinner",0,0,1,0,0,False,"Letter to the Spinner",25918,0,1,1,65785,0,0,0
2001525,"lucky star",0,"lucky stars",0,0,1,0,0,False,"Lucky Star",26107,0,1,1,65785,0,0,0
2001526,"pair of brassy bangles",0,"pairs of brassy bangles",0,0,1,0,0,False,"Brassy Bangles",48805,0,1,1,65890,0,0,0
2001527,"misplaced letter",0,"misplaced letters",0,0,1,0,0,False,"Misplaced Letter",25918,0,1,1,65890,0,0,0
2001528,"horn of the beast",0,"horns of the beast",0,0,1,0,0,False,"Horn of the Beast",22204,0,1,1,65893,0,0,0
2001529,"gobmachine bangplate",0,"gobmachine bangplates",0,0,1,0,0,False,"Gobmachine Bangplate",20957,0,1,1,65893,0,0,0
2001530,"Narasimha hide",0,"Narasimha hides",0,0,1,0,0,False,"Narasimha Hide",21822,0,1,1,65893,0,0,0
2001531,"sickle fang",0,"sickle fangs",0,0,1,0,0,False,"Sickle Fang",22303,0,1,1,65893,0,0,0
2001532,"vale bubo",0,"vale buboes",0,0,1,0,0,False,"Vale Bubo",21207,0,1,1,65894,0,0,0
2001533,"piece of voidweave",0,"pieces of voidweave",0,0,1,0,0,False,"Voidweave",23003,0,1,1,65894,0,0,0
2001534,"slip of Amdapor vellum",0,"slips of Amdapor vellum",0,0,1,0,0,False,"Amdapor Vellum",26151,0,1,1,65894,0,0,0
2001535,"Indigo pearl",0,"Indigo pearls",0,1,1,0,0,False,"Indigo Pearl",21287,0,1,1,65894,0,0,0
2001536,"vial of tonberry king blood",0,"vials of tonberry king blood",0,0,1,0,0,False,"Tonberry King Blood",22601,0,1,1,65895,0,0,0
2001537,"vial of royal gigant blood",0,"vials of royal gigant blood",0,0,1,0,0,False,"Royal Gigant Blood",22601,0,1,1,65895,0,0,0
2001538,"vial of kraken blood",0,"vials of kraken blood",0,0,1,0,0,False,"Kraken Blood",20662,0,1,1,65895,0,0,0
2001539,"vial of vicegerent blood",0,"vials of vicegerent blood",0,0,1,0,0,False,"Vicegerent Blood",22601,0,1,1,65895,0,0,0
2001540,"lost treasure of Amdapor",0,"lost treasures of Amdapor",0,0,1,0,0,False,"Lost Treasure of Amdapor",25916,0,1,1,65896,0,0,0
2001541,"lost treasure of Pharos Sirius",0,"lost treasures of Pharos Sirius",0,0,1,0,0,False,"Lost Treasure of Pharos Sirius",25916,0,1,1,65896,0,0,0
2001542,"lost treasure of the Tam-Tara Deepcroft",0,"lost treasures of the Tam-Tara Deepcroft",0,0,1,0,0,False,"Lost Treasure of the Tam-Tara Deepcroft",25916,0,1,1,65896,0,0,0
2001543,"lost treasure of the Stone Vigil",0,"lost treasures of the Stone Vigil",0,0,1,0,0,False,"Lost Treasure of the Stone Vigil",25916,0,1,1,65896,0,0,0
2001544,"letter to Raya-O-Senna",0,"letters to Raya-O-Senna",0,0,1,0,0,False,"Letter to Raya-O-Senna",25918,0,1,1,65898,0,0,0
2001545,"clouded vial",0,"clouded vials",0,0,1,0,0,False,"Clouded Vial",20665,0,1,1,65962,3,0,0
2001546,"flower payment",0,"flower payments",0,0,1,0,0,False,"Flower Payment",26001,0,1,1,65906,3,0,0
2001547,"moon daisy",0,"moon daisies",0,0,1,0,0,False,"Moon Daisy",26024,0,1,1,65906,3,0,0
2001548,"inconspicuously suspicious item",0,"inconspicuously suspicious items",0,1,1,0,0,False,"Inconspicuously Suspicious Item",21003,0,4,1,65903,3,0,0
2001549,"magicked dizi",0,"magicked dizis",0,0,1,0,0,False,"Magicked Dizi",22204,1,1,1,65968,3,0,0
2001550,"letter to Landenel",0,"letters to Landenel",0,0,1,0,0,False,"Letter to Landenel",25918,0,1,1,66032,0,0,0
2001551,"Thorne Dynasty map",0,"Thorne Dynasty maps",0,0,1,0,0,False,"Thorne Dynasty Map",26151,1,1,2,0,0,0,0
2001552,"Pearl of the Labyrinth",0,"Pearls of the Labyrinth",0,0,1,0,0,False,"Pearl of the Labyrinth",22624,1,1,1,66034,0,0,0
2001553,"Pearl of the Tower",0,"Pearls of the Tower",0,0,1,0,0,False,"Pearl of the Tower",22625,1,1,1,66034,0,0,0
2001554,"Pearl of the Darkness",0,"Pearls of the Darkness",0,0,1,0,0,False,"Pearl of the Darkness",22626,1,1,1,66034,0,0,0
2001555,"golden airship ticket",0,"golden airship tickets",0,0,1,0,0,False,"Golden Airship Ticket",26153,0,1,1,65970,0,0,0
2001556,"fragrant charm",0,"fragrant charms",0,0,1,0,0,False,"Fragrant Charm",25001,0,1,1,66051,0,0,0
2001557,"lumpy envelope",0,"lumpy envelope",0,0,1,0,0,False,"Lumpy Envelope",25918,0,1,1,66059,0,0,0
2001558,"piece of mint chocolate",0,"pieces of mint chocolate",0,0,1,0,0,False,"Mint Chocolate",24065,0,1,1,66063,0,0,0
2001559,"pile of Oversoul rags",0,"piles of Oversoul rags",0,0,1,0,0,False,"Oversoul Rags",23155,1,1,1,66029,0,0,0
2001560,"bottle of twice-distilled water",0,"bottles of twice-distilled water",0,0,1,0,0,False,"Twice-distilled Water",20601,1,1,1,66029,0,0,0
2001561,"bottle of Sunshine",0,"bottles of Sunshine",0,0,1,0,0,False,"Sunshine",25936,0,1,1,66096,0,0,0
2001562,"Archon card",0,"Archon cards",0,1,1,0,0,False,"Archon Card",22630,0,2,1,66092,0,0,0
2001563,"platinum Archon card",0,"platinum Archon cards",0,0,1,0,0,False,"Platinum Archon Card",22631,0,1,1,66092,0,0,0
2001564,"clouding scalebomb",0,"clouding scalebombs",0,0,1,0,0,False,"Clouding Scalebomb",21308,0,1,1,66093,0,0,0
2001565,"truesight scalebomb",0,"truesight scalebombs",0,0,1,0,0,False,"Truesight Scalebomb",26015,1,3,1,66095,3,0,0
2001566,"pinch of unveiling powder",0,"pinches of unveiling powder",0,0,1,0,0,False,"Unveiling Powder",22623,0,1,1,66028,0,0,0
2001567,"imperial identification key",0,"imperial identification keys",0,1,1,0,0,False,"Imperial Identification Key",26014,1,99,1,0,0,0,0
2001568,"thunder egg",0,"thunder eggs",0,0,1,0,0,False,"Thunder Egg",20204,1,99,1,0,0,0,0
2001569,"cold steel lever",0,"cold steel levers",0,0,1,0,0,False,"Cold Steel Lever",22305,1,1,1,0,0,0,0
2001570,"barracks key",0,"barracks keys",0,0,1,0,0,False,"Barracks Key",25904,1,1,1,0,0,0,0
2001571,"lord commander's key",0,"lord commander's keys",0,0,1,0,0,False,"Lord Commander's Key",25904,1,1,1,0,0,0,0
2001572,"handful of dark bristles",0,"handfuls of dark bristles",0,0,1,0,0,False,"Dark Bristles",22007,1,3,1,67121,3,0,0
2001573,"ice-crusted bundle",0,"ice-crusted bundles",0,1,1,0,0,False,"Ice-crusted Bundle",26109,1,1,1,67122,3,0,0
2001574,"spring crystal",0,"spring crystals",0,0,1,0,0,False,"Spring Crystal",20002,1,1,1,67130,3,0,0
2001575,"copy of On Aetheric Convergence",0,"copies of On Aetheric Convergence",0,0,1,0,0,False,"On Aetheric Convergence",26161,1,1,1,67196,3,0,0
2001578,"heretic epistle",0,"heretic epistles",0,0,1,0,0,False,"Heretic Epistle",26153,1,3,1,67141,3,0,0
2001579,"hunk of nanka flesh",0,"hunks of nanka flesh",0,0,1,0,0,False,"Nanka Flesh",25155,1,1,1,67150,3,0,0
2001580,"hunk of nanka flesh",0,"hunks of nanka flesh",0,0,1,0,0,False,"Nanka Flesh",25155,1,3,1,67148,3,0,0
2001581,"sprig of cloudsbreath",0,"sprigs of cloudsbreath",0,0,1,0,0,False,"Cloudsbreath",22627,1,3,1,67156,3,0,0
2001582,"☓未使用",0,"",0,0,1,0,0,False,"",25906,1,1,1,0,3,0,0
2001583,"moogle masterpiece",0,"moogle masterpieces",0,0,1,0,0,False,"Moogle Masterpiece",21210,1,1,1,67158,3,0,0
2001584,"yak hide",0,"yak hides",0,0,1,0,0,False,"Yak Hide",21655,1,2,1,67144,3,0,0
2001585,"outer keystone",0,"outer keystones",0,1,1,0,0,False,"Outer Keystone",21451,0,1,1,67207,0,0,0
2001586,"grand keystone",0,"grand keystone",0,0,1,0,0,False,"Grand Keystone",21451,0,1,1,67208,0,0,0
2001587,"empty amphora",0,"empty amphorae",0,1,1,0,0,False,"Empty Amphora",25055,0,1,1,67209,0,0,0
2001588,"sack of void scholar's effects",0,"sacks of void scholar's effects",0,0,1,0,0,False,"Void Scholar's Effects",26111,0,1,1,67211,0,0,0
2001589,"Mythril Heart's battleaxe",0,"Mythril Heart's battleaxes",0,0,1,0,1,False,"Mythril Heart's Battleaxe",31441,0,1,1,66121,0,0,0
2001590,"Whilom salmon",0,"Whilom salmon",0,0,1,0,0,False,"Whilom Salmon",29203,1,1,1,66124,3,0,0
2001591,"bundle of fresh herbs",0,"bundles of fresh herbs",0,0,1,0,0,False,"Fresh Herbs",25002,1,1,1,67529,3,0,0
2001592,"bottle of twice-mulled wine",0,"bottles of twice-mulled wine",0,0,1,0,0,False,"Twice-mulled Wine",25057,1,1,1,67530,3,0,0
2001593,"bottle of twice-mulled wine",0,"bottles of twice-mulled wine",0,0,1,0,0,False,"Twice-mulled Wine",25057,1,1,1,67531,3,0,0
2001594,"steinbock haunch",0,"steinbock haunches",0,0,1,0,0,False,"Steinbock Haunch",25157,0,3,1,67268,0,0,0
2001595,"sack of Hemming's trappings",0,"sacks of Hemming's trappings",0,0,1,0,0,False,"Hemming's Trappings",26110,0,3,1,67272,0,0,0
2001596,"talisman fragment",0,"talisman fragments",0,0,1,0,0,False,"Talisman Fragment",20009,0,3,1,67273,0,0,0
2001597,"gastornis thigh",0,"gastornis thighs",0,0,1,0,0,False,"Gastornis Thigh",25154,0,3,1,67274,0,0,0
2001598,"packed meal",0,"packed meals",0,0,1,0,0,False,"Packed Meal",21005,0,3,1,67275,0,0,0
2001599,"untorn gaelicat wing",0,"untorn gaelicat wings",0,0,1,0,0,False,"Untorn Gaelicat Wing",21955,0,1,1,67284,0,0,0
2001600,"bouquet of Nymeia lilies",0,"bouquets of Nymeia lilies",0,0,1,0,0,False,"Nymeia Lilies",26024,0,1,1,67288,0,0,0
2001601,"pile of Rose Knight equipment",0,"piles of Rose Knight equipment",0,0,1,0,0,False,"Rose Knight Equipment",21003,0,3,1,67294,0,0,0
2001602,"basket of yak wool",0,"baskets of yak wool",0,0,1,0,0,False,"Yak Wool",21655,0,3,1,67299,0,0,0
2001603,"empty wine bottle",0,"empty wine bottles",0,0,1,0,0,False,"Empty Wine Bottle",27608,0,1,1,67303,0,0,0
2001604,"bottle of Dragonspit",0,"bottles of Dragonspit",0,0,1,0,0,False,"Dragonspit",27608,0,1,1,67303,0,0,0
2001605,"battle chocobo feather",0,"battle chocobo feathers",0,0,1,0,0,False,"Battle Chocobo Feather",21901,0,1,1,67304,0,0,0
2001606,"quavering kitten",0,"quavering kittens",0,0,1,0,0,False,"Quavering Kitten",4552,0,1,1,67290,0,0,0
2001607,"lampshade",0,"lampshades",0,0,1,0,0,False,"Lampshade",25402,0,1,1,67314,0,0,0
2001608,"bunch of spore-covered greens",0,"bunches of spore-covered greens",0,0,1,0,0,False,"Spore-covered Greens",25218,0,1,1,67314,0,0,0
2001609,"bottle of foul-smelling sludge",0,"bottles of foul-smelling sludge",0,0,1,0,0,False,"Foul-smelling Sludge",24402,1,1,1,67315,3,0,0
2001610,"wooden hunting bow",0,"wooden hunting bows",0,0,1,0,0,False,"Wooden Hunting Bow",32261,0,1,1,67320,0,0,0
2001611,"clutch of nanka eggs",0,"clutches of nanka eggs",0,0,1,0,0,False,"Nanka Eggs",25156,0,5,1,67322,0,0,0
2001612,"ripe caelumtree fruit",0,"ripe caelumtree fruits",0,0,1,0,0,False,"Ripe Caelumtree Fruit",25221,0,3,1,67323,0,0,0
2001613,"slice of raw loaghtan",0,"slices of raw loaghtan",0,0,1,0,0,False,"Raw Loaghtan",25152,0,3,1,67324,0,0,0
2001614,"Gnathic flintlock",0,"Gnathic flintlocks",0,0,1,0,0,False,"Gnathic Flintlock",21003,0,2,1,67326,0,0,0
2001615,"lump of Dravanian clay",0,"lumps of Dravanian clay",0,0,1,0,0,False,"Dravanian Clay",21455,0,2,1,67327,0,0,0
2001616,"sprig of silver dew",0,"sprigs of silver dew",0,0,1,0,0,False,"Silver Dew",21654,0,3,1,67328,0,0,0
2001617,"●ラーニングの書",0,"",0,0,1,0,0,False,"",26153,1,1,1,0,3,0,0
2001620,"yellow pebble",0,"yellow pebbles",0,0,1,0,0,False,"Yellow Pebble",22615,0,4,1,67329,0,0,0
2001621,"sack of abandoned cargo",0,"sacks of abandoned cargo",0,0,1,0,0,False,"Abandoned Cargo",22634,0,1,1,67330,0,0,0
2001622,"sack of flintlock firesand",0,"sacks of flintlock firesand",0,0,1,0,0,False,"Flintlock Firesand",26110,0,3,1,67331,0,0,0
2001623,"length of miacid tail meat",0,"lengths of miacid tail meat",0,0,1,0,0,False,"Miacid Tail Meat",25152,0,3,1,67335,0,0,0
2001624,"gallimimus egg",0,"gallimimus eggs",0,0,1,0,0,False,"Gallimimus Egg",25251,0,5,1,67336,0,0,0
2001625,"wild chocobo thigh",0,"wild chocobo thighs",0,0,1,0,0,False,"Wild Chocobo Thigh",25154,0,1,1,67337,0,0,0
2001626,"fried chocobo thigh",0,"fried chocobo thighs",0,0,1,0,0,False,"Fried Chocobo Thigh",24358,0,1,1,67337,0,0,0
2001627,"hippocerf skin",0,"hippocerf skins",0,0,1,0,0,False,"Hippocerf Skin",22003,0,3,1,67341,0,0,0
2001628,"dull flint stone",0,"dull flint stones",0,0,1,0,0,False,"Dull Flint Stone",21205,1,1,1,67344,3,0,0
2001629,"gron mhar",0,"gron mhars",0,0,1,0,0,False,"Gron Mhar",25022,0,1,1,67346,0,0,0
2001630,"Kohm Khur's scale",0,"Kohm Khur's scales",0,0,1,0,1,False,"Kohm Khur's Scale",22251,0,1,1,67348,0,0,0
2001631,"sankchinni vine",0,"sankchinni vines",0,0,1,0,0,False,"Sankchinni Vine",21662,0,5,1,67356,0,0,0
2001632,"hornbloom",0,"hornblooms",0,0,1,0,0,False,"Hornbloom",25023,0,3,1,67358,0,0,0
2001633,"woven basket",0,"woven baskets",0,0,1,0,0,False,"Woven Basket",22261,0,3,1,67361,0,0,0
2001634,"bushel of high-quality blackloam",0,"bushels of high-quality blackloam",0,0,1,0,0,False,"High-quality Blackloam",21464,0,1,1,67365,0,0,0
2001635,"kupo nut",0,"kupo nuts",0,0,1,0,0,False,"Kupo Nut",25311,0,5,1,67366,0,0,0
2001636,"ancient tool",0,"ancient tools",0,1,1,0,0,False,"Ancient Tool",21002,0,3,1,67369,0,0,0
2001637,"polished culet",0,"polished culets",0,0,1,0,0,False,"Polished Culet",25919,0,1,1,67228,0,0,0
2001638,"sliver of parchment",0,"slivers of parchment",0,0,1,0,0,False,"Parchment Sliver",26151,0,1,1,67230,0,0,0
2001639,"moca leaf",0,"moca leaves",0,0,1,0,0,False,"Moca Leaf",25005,0,1,1,67372,0,0,0
2001640,"empty ewer",0,"empty ewers",0,1,1,0,0,False,"Empty Ewer",25055,0,1,1,67373,0,0,0
2001641,"full ewer",0,"full ewers",0,0,1,0,0,False,"Full Ewer",25055,0,1,1,67373,0,0,0
2001642,"Moglinglaive",0,"Moglinglaives",0,0,1,0,0,False,"Moglinglaive",30223,1,1,1,67374,3,0,0
2001643,"handful of blistering scales",0,"handfuls of blistering scales",0,0,1,0,0,False,"Blistering Scales",22251,0,3,1,67374,0,0,0
2001644,"sparkly spillikin",0,"sparkly spillikins",0,0,1,0,0,False,"Sparkly Spillikin",21002,0,5,1,67376,0,0,0
2001645,"crackleweed seedling",0,"crackleweed seedlings",0,0,1,0,0,False,"Crackleweed Seedling",25015,0,5,1,67380,0,0,0
2001646,"Mogson's basket",0,"Mogson's baskets",0,0,1,0,1,False,"Mogson's Basket",22261,0,3,1,67383,0,0,0
2001647,"melia branch",0,"melia branches",0,0,1,0,0,False,"Melia Branch",22416,0,3,1,67387,0,0,0
2001648,"drake tail",0,"drake tails",0,0,1,0,0,False,"Drake Tail",22635,0,3,1,67388,0,0,0
2001649,"limestone golem soulstone",0,"limestone golem soulstones",0,0,1,0,0,False,"Limestone Golem Soulstone",20403,0,3,1,67389,0,0,0
2001650,"whistleberry seedling",0,"whistleberry seedlings",0,0,1,0,0,False,"Whistleberry Seedling",25015,0,3,1,67395,0,0,0
2001651,"tuft of cloud mallow",0,"tufts of cloud mallow",0,0,1,0,0,False,"Cloud Mallow",21801,0,3,1,67396,0,0,0
2001652,"sparkly whatsit",0,"sparkly whatsits",0,0,1,0,0,False,"Sparkly Whatsit",21002,0,3,1,67397,0,0,0
2001653,"sparkly ring",0,"sparkly rings",0,0,1,0,0,False,"Sparkly Ring",48002,0,1,1,67398,0,0,0
2001654,"zoblyn shell",0,"zoblyn shells",0,0,1,0,0,False,"Zoblyn Shell",20008,0,3,1,67433,0,0,0
2001655,"slice of wisent thigh",0,"slice of wisent thighs",0,0,1,0,0,False,"Wisent Thigh",25153,0,4,1,67436,0,0,0
2001656,"bushel of blackloam",0,"bushels of blackloam",0,0,1,0,0,False,"Blackloam",27404,0,5,1,67438,0,0,0
2001657,"×未使用",0,"",0,0,1,0,0,False,"",0,0,1,1,0,0,0,0
2001658,"gastornis egg",0,"gastornis eggs",0,0,1,0,0,False,"Gastornis Egg",25252,0,1,1,67439,0,0,0
2001659,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21002,0,2,1,67418,0,0,0
2001660,"expedition report",0,"expedition reports",0,1,1,0,0,False,"Expedition Report",26188,0,1,1,67419,0,0,0
2001661,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21002,0,6,1,67420,0,0,0
2001662,"sealed crate",0,"sealed crates",0,0,1,0,0,False,"Sealed Crate",21003,0,1,1,67407,0,0,0
2001663,"observation log",0,"observation logs",0,1,1,0,0,False,"Observation Log",26156,0,1,1,67407,0,0,0
2001664,"bundle of Shroud vetch",0,"bundles of Shroud vetch",0,0,1,0,0,False,"Shroud Vetch",25353,0,1,1,67586,3,0,0
2001665,"bunch of Greatloam gysahl greens",0,"bunches of Greatloam gysahl greens",0,0,1,0,0,False,"Greatloam Gysahl Greens",25218,0,1,1,67588,3,0,0
2001666,"copy of Martineau's findings",0,"copies of Martineau's findings",0,0,1,0,0,False,"Martineau's Findings",26185,0,1,1,67588,3,0,0
2001667,"Fufucha's letter of introduction",0,"Fufucha's letters of introduction",0,0,1,0,0,False,"Fufucha's Letter of Introduction",26180,0,1,1,67584,3,0,0
2001668,"skinned wamouracampa",0,"skinned wamouracampae",0,0,1,0,0,False,"Skinned Wamouracampa",27015,0,5,1,67443,0,0,0
2001669,"endymion claw",0,"endymion claws",0,1,1,0,0,False,"Endymion Claw",22301,0,5,1,67444,0,0,0
2001670,"tuft of gurglegrass",0,"tufts of gurglegrass",0,0,1,0,0,False,"Gurglegrass",26110,0,3,1,67445,0,0,0
2001671,"Zundu offering",0,"Zundu offerings",0,0,1,0,0,False,"Zundu Offering",22261,0,3,1,67448,0,0,0
2001672,"feather key",0,"feather keys",0,0,1,0,0,False,"Feather Key",25902,1,1,1,67455,3,0,0
2001673,"bottle of paralyna",0,"bottles of paralyna",0,0,1,0,0,False,"Paralyna",27608,1,1,1,67457,3,0,0
2001674,"chocobo thigh",0,"chocobo thighs",0,0,1,0,0,False,"Chocobo Thigh",25154,1,1,1,67464,3,0,0
2001675,"lump of bandersnatch meat",0,"lumps of bandersnatch meat",0,0,1,0,0,False,"Bandersnatch Meat",25153,0,3,1,67465,0,0,0
2001676,"heavy coinpurse",0,"heavy coinpurses",0,0,1,0,0,False,"Heavy Coinpurse",26110,1,1,1,67581,3,0,0
2001677,"bottle of Lohmani red",0,"bottles of Lohmani red",0,0,1,0,0,False,"Lohmani Red",25057,1,1,1,67581,3,0,0
2001678,"kupo nut",0,"kupo nuts",0,0,1,0,0,False,"Kupo Nut",25311,0,5,1,67384,0,0,0
2001679,"wildfowl nest",0,"wildfowl nests",0,0,1,0,0,False,"Wildfowl Nest",53091,0,5,1,67385,0,0,0
2001680,"dragon egg",0,"dragon eggs",0,0,1,0,0,False,"Dragon Egg",25252,0,1,1,67377,0,0,0
2001681,"broken spear",0,"broken spears",0,0,1,0,0,False,"Broken Spear",31828,0,1,1,67533,3,0,0
2001682,"furite spearhead",0,"furite spearheads",0,0,1,0,0,False,"Furite Spearhead",23103,0,1,1,67537,3,0,0
