key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
721456,0,0,"CtsErkCtsErkEureka4MagiaArcaGuide_00560","LOC_ACTOR_01","LOC_ACTOR_02","SCREEN_IMAGE_01","CFC_EUREKA3","","","","","","","","","","","","","","","","","","","","","","","","","","",1026550,1016244,682,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Drake",False,False,False,False,True,False,False,False,False,0,0,1,True
721457,0,0,"CtsErkEureka4SubSphereGuide_00561","LOC_SE_01","LOC_SE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Expedition Engineer",False,False,False,False,True,False,False,False,False,0,0,0,True
721458,0,0,"CtsErkEureka4Armor_00562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Trader",False,False,False,False,True,False,False,False,False,0,0,0,True
721459,0,0,"CtsErkEureka4RogosActionAdd_00563","LOC_ACTION_01","LOC_SE_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","",241,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Expedition Alchemist",False,False,False,False,True,False,False,False,False,0,0,0,True
721460,0,0,"FesPdy2019Guide_00564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721461,0,0,"CtsEtcAozGaheelJa_00565","QST_JOBAOZ010","QST_JOBAOZ300","QST_JOBAOZ500","CTS_AOZ_025","QST_JOBAOZ502","QST_JOBAOZ550","QST_JOBAOZ600","CTS_AOZ_030","QST_JOBAOZ602","QST_JOBAOZ700","CTS_AOZ_031","CTS_AOZ_032","QST_JOBAOZ702","QST_JOBAOZ780","QST_JOBAOZ800","","","","","","","","","","","","","","","",68729,68732,68734,35025,69268,69270,69272,35030,69525,69529,35031,35032,70309,70312,70313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,1769933,0,0,True
721462,0,63922,"CtsEtcVoyagerMoogle_00566","SCREEN_IMAGE_UNLOCK_MOGMOGGUIDEBOOK","ICON_ANNOUNCE_CNS","ICON_ANNOUNCE_10TH","ICON_ANNOUNCE_FANFES600","","","","","","","","","","","","","","","","","","","","","","","","","","",1224,63922,63974,63925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Irregular Tomestone Exchange","",False,False,False,False,True,False,False,False,False,720897,0,2,True
721463,61394,60986,"CtsDkbCharacter1_00567","LOC_SCREENIMAGE_COMP_01","LOC_SCREENIMAGE_RANKUP_01","LOC_SCREENIMAGE_START_01","LOC_LOGMES_COMP_01","LOC_LOGMES_RANKUP_01","LOC_LOGMES_REACT_01","EVENT_PICTRUE_01","EVENT_PICTRUE_02","LOC_ACTOR_01","LOC_ACTOR_02","LOC_ACTOR_03","LOC_ACTOR_04","LOC_ACTOR_05","LOC_MOTION_00","BIND_ACTOR01","EVENT_PICTRUE_04","EVENT_PICTRUE_05","LOC_MOTION_01","INVIS_ACTOR0","LOC_MOTION_02","QST_COMP_CHK_00","LOC_MOTION_03","INVIS_ACTOR1","LOC_MOTION_04","LOC_ACTOR_06","LOC_MOTION_05","QST_COMP_CHK_01","","","",778,779,830,5403,5393,5392,733,734,1028465,1028466,1028467,1028462,1028463,4676,7846382,823,824,4674,1028324,807,69185,5809,1028325,811,1028109,5618,70341,0,0,0,False,"","Crystarium Deliveries",False,False,False,False,True,False,False,False,False,0,0,1,True
721464,61394,60986,"CtsDkbCharacter2_00568","LOC_SCREENIMAGE_COMP_01","LOC_SCREENIMAGE_RANKUP_01","LOC_SCREENIMAGE_START_01","LOC_LOGMES_COMP_01","LOC_LOGMES_RANKUP_01","LOC_LOGMES_REACT_01","BIND_ACTOR01","LOC_ACTOR_01","LOC_ACTOR_02","LOC_MOTION1","LOC_ACTOR_03","LOC_ACTOR_04","LOC_ACTOR_05","LOC_MOTION2","LOC_MOTION3","LOC_BGM0","QST_COMP_CHK_01","","","","","","","","","","","","","",778,779,830,5403,5394,5392,7846379,1028508,1029549,3177,1029550,1029551,1029424,952,968,647,70341,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Crystarium Deliveries",False,False,False,False,True,False,False,False,False,0,0,1,True
721465,61394,60986,"CtsDkbCharacter3_00569","LOC_SCREENIMAGE_COMP_01","LOC_SCREENIMAGE_RANKUP_01","LOC_SCREENIMAGE_START_01","LOC_LOGMES_COMP_01","LOC_LOGMES_RANKUP_01","LOC_LOGMES_REACT_01","LOC_LEVEL_POS_SKP_01","LOC_ENPC_SKP_01","LOC_ENPC_INVIS_SKP_01","LOC_ENPC_INVIS_KNE_01","LOC_ENPC_KNEM_01","LOC_ENPC_INVIS_SKP_02","LOC_ENPC_INVIS_SKP_03","LOC_ENPC_BES_01","LOC_EOBJ_FEED_01","LOC_ACT_COMFORTABLE_01","LOC_ACT_FALL_01","LOC_ACT_EAT_01","LOC_ACT_BASEEAT_01","LOC_ACT_AMRYES_01","LOC_ACT_AMRNO_01","LOC_BGM_01","LOC_ACT_AMRENTERTAIN_01","QST_COMP_CHK_01","","","","","","",778,779,830,5403,5395,5392,7956931,1030796,1027317,1027318,1031063,1028435,1028440,1028441,2010520,1023,805,963,820,5627,4236,649,952,70341,0,0,0,0,0,0,False,"","Crystarium Deliveries",False,False,False,False,True,False,False,False,False,0,0,1,True
721466,61394,60986,"CtsDkbCharacter4_00570","LOC_SCREENIMAGE_COMP_01","LOC_SCREENIMAGE_RANKUP_01","LOC_SCREENIMAGE_START_01","LOC_LOGMES_COMP_01","LOC_LOGMES_RANKUP_01","LOC_LOGMES_REACT_01","LOC_MAINQUEST_CHECK_01","LOC_ENPC_YALA_01","LOC_ENPC_MAO_01","LOC_LEVEL_CULT_YALA_01","LOC_ENPC_INVIS_YALA_01","LOC_ENPC_INVIS_MAO_01","QST_COMP_CHK_01","","","","","","","","","","","","","","","","","",778,779,830,5403,5396,5392,68856,1028446,1028447,7963478,1027834,1027835,70341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Crystarium Deliveries",False,False,False,False,True,False,False,False,False,0,0,1,True
721467,61394,60986,"CtsDkbCharacter5_00571","LOC_SCREENIMAGE_COMP_01","LOC_SCREENIMAGE_RANKUP_01","LOC_SCREENIMAGE_START_01","LOC_LOGMES_COMP_01","LOC_LOGMES_RANKUP_01","LOC_LOGMES_REACT_01","LOC_ACTOR_01","LOC_MARKER_01","LOC_ACTOR_02","LOC_ACTOR_03","LOC_ACTOR_04","INVIS_ACTOR0","INVIS_ACTOR1","LOC_BGM0","LOC_BGM1","QST_COMP_CHK_01","","","","","","","","","","","","","","",778,779,830,5403,5397,5392,1028471,8004462,1030479,1030480,1029652,1027237,1028327,648,105,70341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Crystarium Deliveries",False,False,False,False,True,False,False,False,False,0,0,1,True
721468,0,0,"CtsDkbCharacter1Sub1_00572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,1,True
721469,0,0,"CtsDkbCharacter1Sub2_00573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,True,False,False,False,False,0,0,1,True
721470,0,0,"CtsDkbCharacter1Sub3_00574","LOC_MOTION_00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,True,False,False,False,False,0,0,1,True
721471,0,0,"CtsDkbCharacter2Sub1_00575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",True,False,False,False,False,False,False,False,False,0,0,0,True
721472,0,0,"CtsDkbCharacter3Sub1_00576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,True,False,False,False,False,0,0,1,True
721473,0,0,"CtsDkbCharacter3Sub2_00577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721474,0,0,"CtsDkbCharacter4Sub1_00578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721475,0,0,"CtsDkbCharacter4Sub2_00579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721476,0,0,"CtsDkbCharacter5Sub1_00580","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721477,0,0,"CmnDefRetainerMarketRegister_00581","ENPC_TOWN50","QUEST_TOWN50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1027994,68817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721478,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,False
721479,0,0,"CmnFatShop1N4Field_00583","FATESHOP_ENPCID_LAKERAND","FATESHOP_ENPCID_KHOLUSIA","FATESHOP_ENPCID_AMHARAENG","FATESHOP_ENPCID_ILMHEG","FATESHOP_ENPCID_RAKTIKA","FATESHOP_ENPCID_THETEMPEST","FATESHOP_REWARD_LAKELAND1","FATESHOP_REWARD_LAKELAND2","FATESHOP_REWARD_KHOLUSIA1","FATESHOP_REWARD_KHOLUSIA2","FATESHOP_REWARD_AMHARAENG1","FATESHOP_REWARD_AMHARAENG2","FATESHOP_REWARD_ILMHEG1","FATESHOP_REWARD_ILMHEG2","FATESHOP_REWARD_RAKTIKA1","FATESHOP_REWARD_RAKTIKA2","FATESHOP_REWARD_THETEMPEST1","FATESHOP_REWARD_THETEMPEST2","FATESHOP_HOWTO","LOC_MOTION0","","","","","","","","","","",1027385,1027497,1027892,1027665,1027709,1027766,80,81,88,89,86,87,82,83,84,85,90,91,266,5625,0,0,0,0,0,0,0,0,0,0,False,"","Gemstone Trader",False,False,False,False,False,False,False,False,False,0,3,0,True
721480,0,0,"CmnFatShop1N4Town_00584","FATESHOP_ENPCID_THECRYSTARIUM","FATESHOP_ENPCID_EULMORE","QST_LUCKMF111","FATESHOP_REWARD_LAKELAND1","FATESHOP_REWARD_LAKELAND2","FATESHOP_REWARD_KHOLUSIA1","FATESHOP_REWARD_KHOLUSIA2","FATESHOP_REWARD_AMHARAENG1","FATESHOP_REWARD_AMHARAENG2","FATESHOP_REWARD_ILMHEG1","FATESHOP_REWARD_ILMHEG2","FATESHOP_REWARD_RAKTIKA1","FATESHOP_REWARD_RAKTIKA2","FATESHOP_REWARD_THETEMPEST1","FATESHOP_REWARD_THETEMPEST2","FATESHOP_HOWTO","","","","","","","","","","","","","","",1027998,1027538,69190,80,81,88,89,86,87,82,83,84,85,90,91,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","Gemstone Trader",False,False,False,False,False,False,False,False,False,0,4,0,True
721481,0,0,"RegNor4RadiscasRound_00585","QST_LUCKMA402","QST_LUCKMB104","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","",68837,68841,69142,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721482,0,0,"RegNor4FortJobb_00586","QST_LUCKMA402","QST_LUCKMB104","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","",68837,68841,69142,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721483,0,0,"RegNor4Clearmelt_00587","QST_LUCKMA401","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","",68836,69142,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721484,0,0,"RegNor4OstallImperative_00588","QST_LUCKMB104","QST_LUCKMC121","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","",68841,68878,69142,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721485,0,0,"RegNor4Sullen_00589","QST_LUCKMB101","QST_LUCKMB104","QST_LUCKMC121","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_01","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","",68838,68841,68878,69142,69179,69190,1,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721486,0,0,"RegNor4Stilltide_00590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721487,0,0,"RegNor4Gatetown_00591","QST_LUCKME102","QST_LUCKMG109","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69167,69217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721488,0,0,"RegNor4Wright_00592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721489,0,0,"RegNor4Amity_00593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721490,0,0,"RegNor4Tomra_00594","LOC_MOTION0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721491,0,0,"RegNor4MordSouq_00595","QST_LUCKMD116","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",69157,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721492,0,0,"RegNor4TheInnatJourneysHead_00596","QST_LUCKMA308","QST_LUCKMA309","QST_LUCKMD116","QST_LUCKME114","QST_LUCKMF111","QST_LUCKMG104","QST_SEQ_01","QST_SEQ_05","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","",68834,68835,69157,69179,69190,69212,1,5,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721493,0,0,"RegNor4Garik_00597","QST_LUCKMD116","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",69157,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721494,0,0,"RegNor4Twine_00598","QST_LUCKMD116","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",69157,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721495,0,0,"RegNor4LydhaLran_00599","QST_LUCKMB119","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",68856,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721496,0,0,"RegNor4PlaEnni_00600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721497,0,0,"RegNor4Wolekdorf_00601","LOC_MOTION0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721498,0,0,"RegNor4Slitherbough_00602","QST_LUCKMC119","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",68876,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721499,0,0,"RegNor4Fanow_00603","QST_LUCKMC119","QST_LUCKME114","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","",68876,69179,69190,11,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721500,0,0,"RegNor4TheOndoCups_00604","QST_LUCKMF111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721501,0,0,"RegNor4Amaurot_00605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721502,0,0,"RegNor4TheCrystarium_00606","QST_LUCKMA401","QST_LUCKMB104","QST_LUCKMC121","QST_LUCKMD101","QST_LUCKME114","QST_LUCKMF103","QST_LUCKMF111","QST_SEQ_11","QST_SEQ_FINISH","QST_LUCKMI111","","","","","","","","","","","","","","","","","","","","",68836,68841,68878,69142,69179,69182,69190,11,255,69317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721503,0,0,"RegNor4Eulmore_00607","QST_LUCKME101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721504,0,0,"RegNor4Komra_00608","LOC_MOTION0","LOC_MOTION1","LOC_MOTION2","LOC_MOTION3","LOC_MOT_KATA","QST_LUCKTA301","QST_LUCKTA302","QST_LUCKTA516","","","","","","","","","","","","","","","","","","","","","","",5625,591,5468,7334,752,69488,69489,69585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721505,0,0,"RegNor4Eulmore2_00609","QST_LUCKMD117","QST_LUCKME102","QST_LUCKMG109","","","","","","","","","","","","","","","","","","","","","","","","","","","",69158,69167,69217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721506,0,0,"JobDefRDC_00610","TARGET_KUIHLUD","TARGET_RANAAMIHGO","LOC_ACTION_01","QST_LUCKBC017","QST_AKTKMG115","","","","","","","","","","","","","","","","","","","","","","","","","",1028739,1028800,4301,68762,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721507,0,0,"RegNor4CrystalExarch_00611","ENPCBASE_COMPANION_01","QUEST_GAIUSD602","QUEST_LUCKMF111","QUEST_LUCKRA101","QUEST_LUCKMG103","QUEST_LUCKMG110","VFX_COMPANION_POP","VFX_COMPANION_DEPOP","ENPCBASE_COMPANION_02","QUEST_LUCKMI112","LOC_ACT_BASE_MIDSTAND","LOC_ACT_MIDTALK1","LOC_ACT_MIDSHOCKED","LOC_ACT_EVENT_REACTION_MID_M","","","","","","","","","","","","","","","","",1029450,66031,69190,68791,69211,69218,167,168,1033559,69318,5730,5731,5732,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721508,0,0,"RegNor4TistaBie_00612","CARD_01","CARD_02","CARD_03","CARD_04","CARD_05","CARD_06","CARD_07","CARD_08","CARD_09","LOC_MARKER_01","SCREENIMAGE_GAME_WIN","SCREENIMAGE_GAME_LOSE","SCREENIMAGE_GAME_DRAW","BGM_GOLDSAUCER_TRIPLE","QUEST_LUCKMA207","QUEST_LUCKMA209","QUEST_LUCKMD117","QUEST_LUCKME103","QUEST_LUCKME104","QUEST_LUCKMF111","","","","","","","","","","",2010490,2010491,2010492,2010493,2010494,2010495,2010496,2010497,2010498,7968746,786,787,788,253,68824,68826,69158,69168,69169,69190,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721509,0,0,"RegNor4Moren_00613","EVENT_PICTURE0","EVENT_PICTURE1","EVENT_PICTURE2","EVENT_PICTURE3","EVENT_PICTURE4","LCUT_SE_TURN_THE_PAGES","LCUT_SE_CLOSE_THE_BOOK","BGM_MUSIC_EX3_PATHOS_01","BGM_MUSIC_EX3_NEW_THEME_SECRET_01","QST_LUCKMA102","QST_LUCKMA401","QST_LUCKMB101","QST_LUCKMB104","QST_LUCKMC121","QST_LUCKMD101","QST_LUCKMD117","QST_LUCKME114","QST_LUCKMF101","QST_LUCKMF102","QST_LUCKMF111","QST_LUCKBZ001","QST_LUCKMH104","QST_LUCKMH110","QST_LUCKMI101","QST_LUCKMI111","QST_AKTKME101","QST_SEQ_2","","","",789,790,791,792,793,227,228,649,652,68816,68836,68838,68841,68878,69142,69158,69179,69180,69181,69190,69165,69300,69306,69307,69317,69955,2,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721510,0,0,"CtsHnt50RiskyMobLakeland_00614","QST_LUCKYB004","QST_LUCKMA103","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69136,68817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721511,0,0,"CtsHnt50RiskyMobKholusia_00615","QST_LUCKYB004","QST_LUCKMA204","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69136,68821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721512,0,0,"CtsHnt50RiskyMobAmhAraeng_00616","QST_LUCKYB004","QST_LUCKMD107","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69136,69148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721513,0,0,"CtsHnt50RiskyMobIlMheg_00617","QST_LUCKYB001","QST_LUCKYB002","QST_LUCKYB003","QST_LUCKYB004","QST_LUCKMB105","","","","","","","","","","","","","","","","","","","","","","","","","",69133,69134,69135,69136,68842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721514,0,0,"CtsHnt50RiskyMobRaktika_00618","QST_LUCKYB004","QST_LUCKMC103","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69136,68860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721515,0,0,"CtsHnt50RiskyMobTempest_00619","QST_LUCKYB004","QST_LUCKMF105","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69136,69184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
721516,0,0,"JobDefRoleAll_00620","QUEST_LUCKBZ001","QUEST_LUCKMH104","QUEST_LUCKMH110","QUEST_LUCKMI108","QUEST_LUCKMI112","QUEST_LUCKUN003","QUEST_LUCKRA305","QUEST_LUCKBZ002","QUEST_HEAVNY202","QUEST_HEAVNY203","QUEST_HEAVNY212","QUEST_HEAVNY232","QUEST_HEAVNY242","QUEST_AKTKMI109","QUEST_AKTKML107","","","","","","","","","","","","","","","",69165,69300,69306,69314,69318,69524,69515,69521,67651,67652,67817,67869,67931,70136,70286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"","",False,False,False,False,False,False,False,False,False,0,0,0,True
