Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd],8 [0x3][0x16],9 [0x7][0x10],10 [0x3][0x17],11 [0x5][0x14],12 [0x19][0x19],13 [0x1a][0x19],14 [0x1b][0x19],15 [0x3][0x18]
2003674,"Thals Zepter[p]",3,"Thals Zepter[p]",2,0,0,2,1,1,983382,7,5675,true,false,true,0
2003675,"Thals Zepter[p]",3,"Thals Zepter[p]",2,0,0,2,1,1,983383,7,5675,true,false,true,0
2003676,"Thals Zepter[p]",3,"Thals Zepter[p]",2,0,0,2,1,1,983384,7,5675,true,false,true,0
2003677,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003678,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003679,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003680,"",0,"",0,0,1,0,0,3,66873,7,5679,false,false,true,0
2003681,"",0,"",0,0,1,0,0,3,66873,7,5679,false,false,true,0
2003682,"",0,"",0,0,1,0,0,3,66873,7,5679,false,false,true,0
2003683,"",0,"",0,0,1,0,0,3,66873,7,5679,false,false,true,0
2003684,"",0,"",0,0,1,0,0,3,66873,7,5679,false,false,true,0
2003685,"stählern[a] Feuerkorb",4,"stählern[a] Feuerkörbe",2,0,1,0,0,3,66873,7,5680,true,false,true,0
2003686,"stählern[a] Feuerkorb",4,"stählern[a] Feuerkörbe",2,0,1,0,0,3,66873,7,5680,true,false,true,0
2003687,"stählern[a] Feuerkorb",4,"stählern[a] Feuerkörbe",2,0,1,0,0,3,66873,7,5680,true,false,true,0
2003688,"stählern[a] Feuerkorb",4,"stählern[a] Feuerkörbe",2,0,1,0,0,3,66873,7,5680,true,false,true,0
2003689,"stählern[a] Feuerkorb",4,"stählern[a] Feuerkörbe",2,0,1,0,0,3,66873,7,5680,true,false,true,0
2003690,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003691,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003692,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003693,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003694,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003695,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003696,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003697,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003698,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003699,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003700,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003701,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003702,"Dobalos-Ausdünstung",3,"Dobalos-Ausdünstungen",1,0,1,1,0,3,66902,7,5839,true,false,true,0
2003703,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003704,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003705,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003706,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003707,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003708,"Flamme",3,"Flammen",1,0,1,1,0,3,66904,7,5657,true,false,true,0
2003709,"",0,"",0,0,1,0,0,3,66856,7,2710,false,false,true,0
2003710,"",0,"",0,0,1,0,0,3,66856,7,3738,false,false,true,0
2003711,"klobig[a] Spitzhacke",3,"klobig[a] Spitzhacken",1,0,1,1,0,3,66856,7,2075,true,false,true,0
2003712,"",0,"",0,0,1,0,0,3,66856,7,3982,false,false,true,0
2003713,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66857,7,5651,true,false,true,0
2003714,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66857,7,5651,true,false,true,0
2003715,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66857,7,5651,true,false,true,0
2003716,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66857,7,5651,true,false,true,0
2003717,"Zielort",4,"Zielorte",2,0,1,0,0,3,66857,7,2075,true,false,true,0
2003718,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2003719,"Zielort",4,"Zielorte",2,0,1,0,0,3,66858,7,1625,true,false,true,0
2003720,"hochmodern[a] Schmelzofen",4,"hochmodern[a] Schmelzöfen",1,0,1,0,0,3,66858,0,0,true,false,true,0
2003721,"",0,"",0,0,1,0,0,3,66859,7,2701,false,false,true,0
2003722,"Konstruktionsplan",4,"Konstruktionspläne",2,0,1,0,0,3,66859,7,1848,true,false,true,0
2003723,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003724,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003725,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003726,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003727,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003728,"Sprengpunkt",4,"Sprengpunkte",2,0,1,0,0,3,66860,7,5758,true,false,true,0
2003729,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,66878,7,5699,true,false,true,0
2003730,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,66878,7,5699,true,false,true,0
2003731,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,66878,7,5699,true,false,true,0
2003732,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,66878,7,5699,true,false,true,0
2003733,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,66878,7,5699,true,false,true,0
2003734,"Silberschatulle[p] des 13. Ordens",3,"Silberschatullen[p] des 13. Ordens",1,0,1,1,0,3,0,7,5699,true,false,true,0
2003735,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003736,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003737,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003738,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003739,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003740,"",0,"",0,0,1,0,0,3,0,7,5696,false,false,true,0
2003741,"Zielort",4,"Zielorte",2,0,1,0,0,3,66854,7,2075,true,false,true,0
2003742,"",0,"",0,0,1,0,0,3,66854,7,5751,false,false,true,0
2003743,"Ventilrad",4,"Ventilräder",2,0,1,2,0,3,66875,7,2076,true,false,true,0
2003744,"Brennkammer",3,"Brennkammern",1,0,1,1,0,3,66875,7,0,true,false,true,0
2003745,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003746,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003747,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003748,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003749,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003750,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003751,"Flamme",3,"Flammen",1,0,1,1,0,3,66875,7,5658,true,false,true,0
2003752,"Sack[p] Salpeterkristalle",4,"Säcke[p] Salpeterkristalle",2,0,1,0,0,3,66903,7,5684,true,false,true,0
2003753,"Sack[p] Salpeterkristalle",4,"Säcke[p] Salpeterkristalle",2,0,1,0,0,3,66903,7,5684,true,false,true,0
2003754,"Sack[p] Salpeterkristalle",4,"Säcke[p] Salpeterkristalle",2,0,1,0,0,3,66903,7,5684,true,false,true,0
2003755,"Sack[p] Salpeterkristalle",4,"Säcke[p] Salpeterkristalle",2,0,1,0,0,3,66903,7,5684,true,false,true,0
2003756,"Sack[p] Salpeterkristalle",4,"Säcke[p] Salpeterkristalle",2,0,1,0,0,3,66903,7,5684,true,false,true,0
2003757,"",3,"",1,0,0,0,1,3,721047,0,0,true,false,true,0
2003758,"",0,"",0,0,1,0,0,3,66953,7,5645,true,false,true,0
2003759,"",0,"",0,0,1,0,0,3,66953,7,5642,true,false,true,0
2003760,"",0,"",0,0,1,0,0,3,66954,7,5645,true,false,true,0
2003761,"",0,"",0,0,1,0,0,3,66954,7,5643,true,false,true,0
2003762,"",0,"",0,0,1,0,0,3,66955,7,5645,true,false,true,0
2003763,"",0,"",0,0,1,0,0,3,66955,7,5644,true,false,true,0
2003764,"Zielort",4,"Zielorte",2,0,1,0,0,3,66928,7,1625,true,false,true,0
2003765,"Zielort",4,"Zielorte",2,0,1,0,0,3,66928,7,1625,true,false,true,0
2003766,"Zielort",4,"Zielorte",2,0,1,0,0,3,66928,7,1625,true,false,true,0
2003767,"Zielort",4,"Zielorte",2,0,1,0,0,3,66928,7,1625,true,false,true,0
2003768,"Zielort",4,"Zielorte",2,0,1,0,0,3,66928,7,1625,true,false,true,0
2003769,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66861,7,5651,true,false,true,0
2003770,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66861,7,5651,true,false,true,0
2003771,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66861,7,5651,true,false,true,0
2003772,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66861,7,5651,true,false,true,0
2003773,"minderwertig[a] Eisenerzklumpen",4,"minderwertig[a] Eisenerzklumpen",1,0,1,0,0,3,66861,7,5651,true,false,true,0
2003774,"Kobold-Proviantpaket",4,"Kobold-Proviantpakete",2,0,1,2,0,3,66862,7,5678,true,false,true,0
2003775,"Kobold-Proviantpaket",4,"Kobold-Proviantpakete",2,0,1,2,0,3,66862,7,5678,true,false,true,0
2003776,"",0,"",0,0,1,0,0,3,66910,7,2086,false,false,true,0
2003777,"",0,"",0,0,1,0,0,3,66910,7,2087,false,false,true,0
2003778,"",0,"",0,0,1,0,0,3,66910,7,5816,false,false,true,0
2003779,"Zielort",4,"Zielorte",2,0,1,0,0,3,66871,7,5839,true,false,true,0
2003780,"Zielort",4,"Zielorte",2,0,1,0,0,3,66871,7,5839,true,false,true,0
2003781,"Zielort",4,"Zielorte",2,0,1,0,0,3,66871,7,5839,true,false,true,0
2003782,"Zielort",4,"Zielorte",2,0,1,0,0,3,66871,7,5839,true,false,true,0
2003783,"Zielort",4,"Zielorte",2,0,1,0,0,3,66871,7,5839,true,false,true,0
2003784,"Materialvorrat[p] des 596. Ordens",4,"Materialvorräte[p] des 596. Ordens",2,0,1,0,0,3,66866,7,5660,true,false,true,0
2003785,"Materialvorrat[p] des 596. Ordens",4,"Materialvorräte[p] des 596. Ordens",2,0,1,0,0,3,66866,7,5661,true,false,true,0
2003786,"Materialvorrat[p] des 596. Ordens",4,"Materialvorräte[p] des 596. Ordens",2,0,1,0,0,3,66866,7,5662,true,false,true,0
2003787,"",0,"",0,0,1,0,0,4,0,0,5663,false,false,true,0
2003788,"",0,"",0,0,1,0,0,4,0,0,5664,false,false,true,0
2003789,"",0,"",0,0,1,0,0,4,0,0,5665,false,false,true,0
2003790,"",0,"",0,0,1,0,0,3,66866,7,5666,false,false,true,0
2003791,"",0,"",0,0,1,0,0,3,66866,7,5667,false,false,true,0
2003792,"",0,"",0,0,1,0,0,3,66866,7,5668,false,false,true,0
2003793,"Bomber-Zündstelle",3,"Bomber-Zündstellen",1,0,1,1,0,3,66866,7,2075,true,false,true,0
2003794,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003795,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003796,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003797,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003798,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003799,"Flamme",3,"Flammen",1,0,1,1,0,3,66866,7,5657,true,false,true,0
2003800,"Schatztruhe",3,"Schatztruhen",1,0,1,1,0,1,983379,0,5478,true,false,true,0
2003801,"Schatztruhe",3,"Schatztruhen",1,0,1,1,0,1,983380,0,5478,true,false,true,0
2003802,"Bergbaumaschine[p] des 639. Ordens",3,"Bergbaumaschinen[p] des 639. Ordens",1,0,1,1,0,3,66867,7,5670,true,false,true,0
2003803,"",0,"",0,0,1,0,0,4,0,0,5670,false,false,true,0
2003804,"",0,"",0,0,1,0,0,3,66867,7,5671,false,false,true,0
2003805,"Bergbaumaschine[p] des 639. Ordens",3,"Bergbaumaschinen[p] des 639. Ordens",1,0,1,1,0,3,66867,7,5655,true,false,true,0
2003806,"Bergbaumaschine[p] des 639. Ordens",3,"Bergbaumaschinen[p] des 639. Ordens",1,0,1,1,0,3,66867,7,5655,true,false,true,0
2003807,"Bergbaumaschine[p] des 639. Ordens",3,"Bergbaumaschinen[p] des 639. Ordens",1,0,1,1,0,3,66867,7,5655,true,false,true,0
2003808,"Bomber-Zündstelle",3,"Bomber-Zündstellen",1,0,1,1,0,3,66867,7,2075,true,false,true,0
2003809,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003810,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003811,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003812,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003813,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003814,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003815,"Kiste[p] geraubter Waffen",3,"Kisten[p] geraubter Waffen",1,0,1,1,0,3,66930,7,5710,true,false,true,0
2003816,"Kiste[p] geraubter Waffen",3,"Kisten[p] geraubter Waffen",1,0,1,1,0,3,66930,7,5712,true,false,true,0
2003817,"Kiste[p] geraubter Waffen",3,"Kisten[p] geraubter Waffen",1,0,1,1,0,3,66930,7,5711,true,false,true,0
2003818,"Kiste[p] geraubter Waffen",3,"Kisten[p] geraubter Waffen",1,0,1,1,0,3,66930,7,5712,true,false,true,0
2003819,"Kiste[p] geraubter Waffen",3,"Kisten[p] geraubter Waffen",1,0,1,1,0,3,0,7,5703,true,false,true,0
2003820,"",0,"",0,0,1,0,0,3,66910,7,3983,false,false,true,0
2003821,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,66931,7,5716,true,false,true,0
2003822,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,66931,7,5716,true,false,true,0
2003823,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,66931,7,5716,true,false,true,0
2003824,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,66931,7,5716,true,false,true,0
2003825,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,66931,7,5716,true,false,true,0
2003826,"",0,"",0,0,1,0,0,3,0,7,5226,true,false,true,0
2003827,"",0,"",0,0,1,0,0,3,0,7,3848,true,false,true,0
2003828,"benebelnd[a] Muschelvase",3,"benebelnd[a] Muschelvasen",1,0,1,1,0,3,66933,7,5719,true,false,true,0
2003829,"benebelnd[a] Muschelvase",3,"benebelnd[a] Muschelvasen",1,0,1,1,0,3,66933,7,5719,true,false,true,0
2003830,"benebelnd[a] Muschelvase",3,"benebelnd[a] Muschelvasen",1,0,1,1,0,3,66933,7,5719,true,false,true,0
2003831,"benebelnd[a] Muschelvase",3,"benebelnd[a] Muschelvasen",1,0,1,1,0,3,66933,7,5719,true,false,true,0
2003832,"",0,"",0,0,1,0,0,4,0,0,5753,false,false,true,0
2003833,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,1625,true,false,true,0
2003834,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,1625,true,false,true,0
2003835,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,1625,true,false,true,0
2003836,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,1625,true,false,true,0
2003837,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,1625,true,false,true,0
2003838,"",0,"",0,0,1,0,0,3,0,7,5701,true,false,true,0
2003839,"",0,"",0,0,1,0,0,3,0,7,5701,true,false,true,0
2003840,"Zielort",4,"Zielorte",2,0,1,0,0,3,66920,7,1625,true,false,true,0
2003841,"Zielort",4,"Zielorte",2,0,1,0,0,3,66920,7,1625,true,false,true,0
2003842,"Zielort",4,"Zielorte",2,0,1,0,0,3,66920,7,1625,true,false,true,0
2003843,"Zielort",4,"Zielorte",2,0,1,0,0,3,66920,7,1625,true,false,true,0
2003844,"Zielort",4,"Zielorte",2,0,1,0,0,3,66920,7,1625,true,false,true,0
2003845,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003846,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003847,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003848,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003849,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003850,"",0,"",0,0,1,0,0,3,66921,7,5803,false,false,true,0
2003851,"",0,"",0,0,1,0,0,3,66921,7,5803,false,false,true,0
2003852,"",0,"",0,0,1,0,0,3,66921,7,5803,false,false,true,0
2003853,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003854,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003855,"Schaumkronen-Muschel",3,"Schaumkronen-Muscheln",1,0,1,1,0,3,66921,7,5705,true,false,true,0
2003856,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,66939,7,5761,true,false,true,0
2003857,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,66939,7,5762,true,false,true,0
2003858,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,66939,7,5763,true,false,true,0
2003859,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,66939,7,5761,true,false,true,0
2003860,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,0,7,5103,true,false,true,0
2003861,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,0,7,5103,true,false,true,0
2003862,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,0,7,5103,true,false,true,0
2003863,"gestohlen[a] Ware",3,"gestohlen[a] Waren",1,0,1,1,0,3,0,7,5103,true,false,true,0
2003864,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,2075,true,false,true,0
2003865,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,2075,true,false,true,0
2003866,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,2075,true,false,true,0
2003867,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,2075,true,false,true,0
2003868,"Bottich[p] mit Fischbrühe",4,"Bottiche[p] mit Fischbrühe",2,0,1,0,0,3,66941,7,2075,true,false,true,0
2003869,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003870,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003871,"Sahagin-Kriegsflagge",3,"Sahagin-Kriegsflaggen",1,0,1,1,0,3,66916,7,5754,true,false,true,0
2003872,"Sahagin-Kriegsflagge",3,"Sahagin-Kriegsflaggen",1,0,1,1,0,3,66916,7,5754,true,false,true,0
2003873,"",0,"",0,0,1,0,0,3,0,7,5701,true,false,true,0
2003874,"",0,"",0,0,1,0,0,3,0,7,5701,true,false,true,0
2003875,"",0,"",0,0,1,0,0,3,0,7,5701,true,false,true,0
2003876,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003877,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003878,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003879,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003880,"",0,"",0,0,1,0,0,3,0,7,5701,false,false,true,0
2003881,"",0,"",0,0,1,0,0,3,66939,7,3983,false,false,true,0
2003882,"Alchemiewagen",4,"Alchemiewagen",1,0,1,0,0,3,66877,7,5686,true,false,true,0
2003883,"",0,"",0,0,1,0,0,4,0,0,5686,false,false,true,0
2003884,"",0,"",0,0,1,0,0,3,66877,7,5687,false,false,true,0
2003885,"Alchemiewagen",4,"Alchemiewagen",1,0,1,0,0,3,66877,7,5655,true,false,true,0
2003886,"Alchemiewagen",4,"Alchemiewagen",1,0,1,0,0,3,66877,7,5655,true,false,true,0
2003887,"Alchemiewagen",4,"Alchemiewagen",1,0,1,0,0,3,66877,7,5655,true,false,true,0
2003888,"Bomber-Zündstelle",3,"Bomber-Zündstellen",1,0,1,1,0,3,66877,7,2075,true,false,true,0
2003889,"Flamme",3,"Flammen",1,0,1,1,0,3,66877,7,5657,true,false,true,0
2003890,"Flamme",3,"Flammen",1,0,1,1,0,3,66877,7,5657,true,false,true,0
2003891,"Flamme",3,"Flammen",1,0,1,1,0,3,66877,7,5657,true,false,true,0
2003892,"Flamme",3,"Flammen",1,0,1,1,0,3,66877,7,5657,true,false,true,0
2003893,"Flamme",3,"Flammen",1,0,1,1,0,3,66877,7,5657,true,false,true,0
2003894,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003895,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,0,7,5719,true,false,true,0
2003896,"toxisch[a] Seepocke",3,"toxisch[a] Seepocken",1,0,1,1,0,3,0,7,5719,true,false,true,0
2003897,"Riesenfächermuschel",3,"Riesenfächermuscheln",1,0,1,1,0,3,66918,7,5702,true,false,true,0
2003898,"Riesenfächermuschel",3,"Riesenfächermuscheln",1,0,1,1,0,3,66918,7,5702,true,false,true,0
2003899,"Riesenfächermuschel",3,"Riesenfächermuscheln",1,0,1,1,0,3,66918,7,5702,true,false,true,0
2003900,"Riesenfächermuschel",3,"Riesenfächermuscheln",1,0,1,1,0,3,66918,7,5702,true,false,true,0
2003901,"Riesenfächermuschel",3,"Riesenfächermuscheln",1,0,1,1,0,3,66918,7,5702,true,false,true,0
2003902,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003903,"",0,"",0,0,1,0,0,4,66853,0,5752,false,false,true,0
2003904,"",0,"",0,0,1,0,0,3,66853,7,5752,false,false,true,0
2003905,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2003906,"86er Tunnelbohrer",4,"86er Tunnelbohrer",2,0,1,0,0,3,66906,7,5688,true,false,true,0
2003907,"",0,"",0,0,1,0,0,4,0,0,5688,false,false,true,0
2003908,"",0,"",0,0,1,0,0,3,66906,7,5689,false,false,true,0
2003909,"86er Tunnelbohrer",4,"86er Tunnelbohrer",2,0,1,0,0,3,66906,7,5655,true,false,true,0
2003910,"86er Tunnelbohrer",4,"86er Tunnelbohrer",2,0,1,0,0,3,66906,7,5655,true,false,true,0
2003911,"86er Tunnelbohrer",4,"86er Tunnelbohrer",2,0,1,0,0,3,66906,7,5655,true,false,true,0
2003912,"Bomber-Zündstelle",3,"Bomber-Zündstellen",1,0,1,1,0,3,66906,7,2075,true,false,true,0
2003913,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003914,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003915,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003916,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003917,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003918,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003919,"Flamme",3,"Flammen",1,0,1,1,0,3,0,7,5657,true,false,true,0
2003920,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,1625,true,false,true,0
2003921,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,1625,true,false,true,0
2003922,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,1625,true,false,true,0
2003923,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,1625,true,false,true,0
2003924,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,1625,true,false,true,0
2003925,"",0,"",0,0,1,0,0,3,66905,7,5695,false,false,true,0
2003926,"",0,"",0,0,1,0,0,3,66905,7,5695,false,false,true,0
2003927,"",0,"",0,0,1,0,0,3,66905,7,5695,false,false,true,0
2003928,"",0,"",0,0,1,0,0,3,66905,7,5695,false,false,true,0
2003929,"",0,"",0,0,1,0,0,3,66905,7,5695,false,false,true,0
2003930,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,5755,true,false,true,0
2003931,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,5755,true,false,true,0
2003932,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,5755,true,false,true,0
2003933,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,5755,true,false,true,0
2003934,"schäbig[a] Topf",4,"schäbig[a] Töpfe",2,0,1,0,0,3,66905,7,5755,true,false,true,0
2003935,"Goldtopf[p] des 13. Ordens",4,"Goldtöpfe[p] des 13. Ordens",2,0,1,0,0,3,66905,7,1625,true,false,true,0
