Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
74,"Aufzieh-Raubahn",4,"Aufzieh-Raubahns",1,0,1,0,0,"Du rufst deinen Aufzieh-Raubahn als Begleiter herbei. ","Ursprünglich hergestellt, um für die Staatlichen Gesellschaften von Eorzea zu werben, werden diese Uhrwerk-Puppen nun für herausragende Dienste an der Gesellschaft verliehen. Es gibt drei Modelle, jeweils eines für Limsa\nLominsa, Gridania und\nUl'dah.","Schnell, zur Weihrauchkammer! Noch ist das Feuer der\nMorgenröte nicht erloschen. Wir müssen die Anführer überzeugen!\n<i>Minfilia</i>",625,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,0,224,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
75,"Chocobo-Prinz",6,"Chocobo-Prinzen",1,0,1,0,0,"Du rufst deinen Chocobo-Prinzen als Begleiter herbei. Er trabt gemächlich hinter dir her.","Ein reinrassiges Tier, das von dem legendären Veillantif abstammt. Dieser edle Vogel aus Ishgard benötigt einen Reiter, der den Namen seiner Familie nicht beschmutzen wird.","Sie sind nicht nur fleißige Reittiere und Lastenträger,\nsondern kämpfen auch treu an deiner Seite. Bestimmt hast\ndu schon von dem berühmten Fortemps-Kampfstil gehört?\n<i>Luquelot</i>",634,100,30,0,30,0,2,0,8,3,true,true,false,true,0,false,true,4560,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
76,"Mini-Odin",4,"Mini-Odin",1,0,1,0,0,"Du rufst den legendären dunklen Ritter herbei. Keine Sorge, auch wenn er grimmig blickt - sein Schwert ist nicht scharf.","So mancher hat sich schon gefragt, warum eine düstere Gottheit mit Wurzeln in der nordischen Mythologie eine Klinge aus dem Fernen Osten führt. Ein Barde behauptet, dass der dunkle Ritter die Klinge erwarb, nachdem ein Auri-\nKrieger ihn damit traf.","Der Legende nach kämpfte Oeil Vert tief im Inneren\ndes Waldes gegen den Primae Odin.\n<i>Gerolt</i>",683,90,10,0,0,0,2,0,8,0,false,false,false,false,0,false,true,4568,230,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
77,"Mini-Lichtkrieger",4,"Mini-Lichtkrieger",2,0,1,0,0,"Du rufst deinen Begleiter, der einem legendären Krieger des Lichts äußerst ähnlich sieht. Möge der Kristall euch leiten!","Die strahlend blaue Rüstung des Mini-Lichtkriegers basiert auf uralten allagischen Mustern, die vor kurzem von Abenteurern im Kristallturm wiederentdeckt wurden.","Die „Krieger des Lichts“, die euch bei\nCarteneau gerettet haben, sind tot.\n<i>Gaius van Baelsar</i>",684,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4567,239,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
78,"Aufzieh-Bahamut",4,"Aufzieh-Bahamut",1,0,1,0,0,"Du rufst eine Miniaturversion des furchtbaren Primae herbei. Sie entstieg dem mechanischen Dalamud, als dieser am Boden zerschellte (die Schäden waren nicht katastrophal).","Trotz der strikten Anweisung der Gilde der Gold-\nschmiede, den Mini-Dalamud unter keinen Umstän-\nden zu öffnen, konnte ein Narr nicht wider-\nstehen und brach den Mini-Meteor auf - und entfesselte damit den\nAufzieh-Bahamut!","Der Primae Bahamut ... Dass ich ihn\nnoch einmal sehen darf ...\n<i>???</i>",685,100,10,0,0,0,2,0,8,0,true,false,false,false,118,false,true,4569,250,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
79,"Mogry-Stofftier",4,"Mogry-Stofftiere",1,0,1,2,0,"Du rufst deinen putzigen Mogry herbei, kupo.","Eine Kreatur, die aus 90 % Liebe und 10 % Eifersucht besteht - oder waren es 90 % Eifersucht und 10 % Liebe? Dieses Meisterwerk wurde erschaffen, nach-\ndem die Mogrys im Finsterwald all die schicken Begleiter der Abenteurer\nbemerkten und mit von\nder Partie sein wollten.","Grüß dich, Große! Ich bin ein Mogry-Postbote, kupo!\n<i>Freundlicher Mogry-Postbote</i>",688,100,10,0,0,0,1,4,8,0,false,false,false,false,0,false,true,4572,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
80,"Stoff-Opo-Opo",4,"Stoff-Opo-Opos",1,0,1,0,0,"Du rufst deinen niedlichen Opo-Opo-Begleiter herbei. Lieber als dich mag er nur Feenäpfel.","Den Klauen der Gefolgschaft der Goblinheldin Brüllvolx entrissen. Anstatt sein Leben damit zu verbringen, sich im Dschungel von Langrast von Ast zu Ast zu schwingen, trottet er nun dem mutigen Abenteurer hinterher, der\nihn „gerettet“ hat.","Na, laus mich der Opo-Opo!\n<i>Cid Garlond</i>",686,60,30,0,0,0,2,1,8,52,true,true,false,false,0,false,true,4570,52,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
81,"emsig[a] Besen",4,"emsig[a] Besen",1,0,1,0,0,"Du rufst deinen Besen herbei. Völlig selbstständig macht er sich ans Werk und fegt die Umgebung blitzblank!","Die meisten Magier Eorzeas werden es nicht zugeben wollen, aber einen gewöhnlichen Besen zu einem selbstgetriebenen Hausdiener zu machen, ist deutlich komplizierter, als es den Anschein hat, und benötigt nicht weniger als sieben\nPhasen der Bindung.","Zum Putzen in deinem Stall empfehle ich dir\neinen Zauberbesen. Damit geht die Arbeit leicht\nvon der Hand.\n<i>Luquelot</i>",687,100,10,0,0,80,2,0,5,0,false,false,false,false,0,false,true,4571,234,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
82,"Sukkubus-Puppe",3,"Sukkubus-Puppen",1,0,1,1,0,"Du rufst deine Sukkubus-Puppe herbei. Hundertprozentig anatomisch korrekt. Bitte sorgfältig behandeln!","Einer der vielen Uhrwerk-Diener, die im Haus des gridanischen Goldschmieds entdeckt wurden, der vor kurzem wegen rituellen Beschwörungen belangt wurde. Während er an seinen Werken arbeitete, wurde er zunehmend\nbesessen von dem Nichts.","Sukkubi saugen einem das letzte Bisschen\nÄther aus den Adern!\n<i>Unbekannter Thaumaturg</i>",748,80,10,0,0,0,1,3,8,0,false,false,false,false,0,false,true,4575,230,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
83,"Zu-Küken",4,"Zu-Küken",1,0,1,2,0,"Du rufst dein Zu-Küken herbei. Noch ist dieser junge Zu zahm und setzt sich brav auf deine Schulter. Aber ob das immer so bleibt?","Normalerweise kehren die Zu zum Brüten in ihre Heimat, den Nahen Osten, zurück, doch seit der Siebten Katastrophe kommen mehr und mehr Küken auch in Eorzea zur Welt. Dies hat womöglich mit klimatischen Verände-\nrungen zu tun.","Iiih, der Vogelfreund! Tu uns nichts,\nwir sind ehrliche Diebe!\n<i>Kikiroon</i>",682,100,30,0,0,0,2,0,8,54,true,false,false,true,0,false,true,4573,54,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
84,"Nanamo-Puppe",3,"Nanamo-Puppen",1,0,1,1,0,"Du rufst deine Nanamo-Puppe herbei. Sie weigert sich, auf irgendjemandes Schulter außer Raubahns zu sitzen - und deiner.","Geschaffen, um das zehnjährige Jubiläum der Thronbesteigung durch Ihre Hoheit Sultana Nanamo Ul Namo, Siebzehnte derer von Ul, zu feiern. Mit ihren damals fünfzehn Jahren war sie dennoch nicht die jüngste Herrscherin der\nPerle der Wüste.","Kämpf für die Sultana, Junge! Für Ul'dah!\n<i>Papashan</i>",751,80,10,0,0,0,1,1,8,0,false,false,false,false,0,false,true,4599,266,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
85,"Aufzieh-Gilgamesch",3,"Aufzieh-Gilgamesche",1,0,1,0,0,"Du rufst deinen Aufzieh-Gilgamesch herbei.","Das Meisterwerk von einem der besten Goldschmiede Eorzeas. Zusammengesetzt aus Ersatzteilen anderer Projekte, ist es dem Antlitz eines guten Bekannten des Sohnes des Goldschmieds nachempfunden. Leider\nkonnte kein Hüftschwung\nmehr eingebaut werden.","Gilgamesch-Metamorphooose!\n<i>Gilgamesch<i>",756,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4576,236,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
86,"Prinz Zwiebel",3,"Prinz Zwiebel",1,0,0,0,1,"Du rufst Prinz Zwiebel herbei. Er würde für dich sterben. Oder um dich weinen. Oder dich zum Weinen bringen.","Nachdem er erfahren musste, dass seine Eltern nicht aus Liebe heirateten, sondern weil sie es als ihre Pflicht ansahen, schwor sich Prinz Zwiebel, nie in ihre Fußstapfen zu treten und stattdessen mit seiner Geliebten davonzulaufen.","Mit so ein paar kleinen Gemüsezwiebeln\nmach ich kurzen Prozess.\n<i>Hildibrand, Meister-Kriminologe</i>",742,100,30,0,0,0,2,0,8,42,true,true,false,true,0,false,true,4577,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
87,"Ritter Aubergine",3,"Ritter Aubergine",1,0,0,0,1,"Du rufst Ritter Aubergine herbei. Sein Kindheitstraum, ein Magier zu werden, missfiel seinem strengen Vater zutiefst.","Das Haus Aubergine hat den Tomatenkönigen achtzehn Generationen lang treu gedient und war dem Thron gegenüber stets loyal ... bis dieser Ritter der neunzehnten Generation ein Auge auf die hübsche Königin\nMandragora warf.","Wer zu viele Auberginen isst,\nwird selber eine.\n<i>Hausfrauenweisheit</i>",743,100,30,0,0,0,2,0,8,42,true,true,false,true,0,false,true,4578,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
88,"Sir Knoblauch",3,"Sir Knoblauch",1,0,0,0,1,"Du rufst Sir Knoblauch herbei. Jeder deiner Atemzüge wird dich daran erinnern, dass der stinkende Kerl direkt hinter dir ist.","Der Sohn eines wandernden Maskierten, der unter dem Namen Knoblauchstern auftrat. Er schwor sich, nie in die Fußstapfen seines Vaters zu treten, aber musste seinen Stolz überwinden, da er der Palastwache zu\nübelriechend war.","Und dieses herrliche Aroma!\n<i>Ingham</i>",744,100,30,0,0,0,2,0,8,42,true,true,false,true,0,false,true,4579,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
89,"König Tomate",3,"König Tomate",1,0,0,0,1,"Du rufst König Tomate herbei. Hat einen königlichen Erlass verabschiedet, der es seinen Untertanen untersagt, ihn als Gemüse zu bezeichnen.","Nachdem die Katastrophe den König ohne ein Königreich hinterlassen hatte, machte sich dieser auf den Weg, um ein neues Reich zu finden, über das er herrschen könnte. Streift derzeit durch die Lande, um jede Rübe und Knolle\ndavon zu überzeugen,\nihm zu folgen.","Um mich zu beruhigen, genehmige ich\nmir erstmal eine dieser köstlichen\ngridanischen Tomatenpasteten.\n<i>Ahctkoen</i>",745,100,30,0,0,0,2,0,8,42,true,true,false,true,0,false,true,4580,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
90,"Königin Mandragora",3,"Königin Mandragora",1,0,0,1,1,"Du rufst Königin Mandragora herbei. Mit König Tomate verheiratet, um das Band zwischen den Häusern Tomate und Mandragora zu stärken. Ihr Herz gehört jedoch Ritter Aubergine. Was wird wohl aus dieser verbotenen Liebschaft werden!?","Gefangen in einem Leben mit einem Mann, den sie nicht liebt. Es verging kaum eine Nacht, in der die Königin nicht daran dachte, sich in die See zu stürzen ... bis sie eines Tages den noblen Ritter Aubergine traf.","Seit der großen Katastrophe verbreiten sich die merkwürdigen\nMandragoras wie Ungeziefer. Zuerst hielt man sie für unschädlich,\nsogar niedlich, aber sie saugen Unmengen Nährstoffe aus dem Boden.\n<i>Arenlona von der Gockelburg</i>",746,100,30,0,0,0,2,0,8,42,true,true,false,true,0,false,true,4581,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
91,"Y'shtola-Puppe",3,"Y'shtola-Puppen",1,0,1,1,0,"Eine Puppe in der Gestalt der berühmten Exegetin. 23 Jahr, weißes Haar, so steht sie vor dir!\n","Von Tataru bei der Goldschmiede-Gilde in Auftrag gegeben, ging beinahe die Hälfte der Kosten an das Atelier Fen-Yll, das die präzise gearbeiteten Lederstiefel dieser Puppe anfertigte. Sie sieht der rätselhaften Druidin in der\nTat sehr ähnlich. ","Nun werden wir sehen,\nob ich als Sharlayanerin etwas auf mich halten darf ...\n<i>Y'shtola</i>",750,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4600,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
92,"Aufzieh-Zwiebelritter",4,"Aufzieh-Zwiebelritter",2,0,1,0,0,"Du rufst eine verhexte Puppe in Gestalt eines Zwiebelritters herbei. Treibt selbst dem härtesten Hund Tränen in die Augen!","Laut Rammbroes von der Sankt Coinach-Stiftung begannen die Allager gegen Ende ihrer Zivilisation, ihre Kriege mit solchen Puppen auszutragen, um den Frieden im Reich sicherzustellen.","Wir sollten schleunigst in die Sagolii-Wüste aufbrechen,\num den Machenschaften dieser verrückten Zombies\nein Regal, äh, eine Zwiebel vorzuschieben.\n<i>Nashu Mhakaracca</i>",749,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4582,240,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
93,"Schatzkiste",3,"Schatzkisten",1,0,1,1,0,"Du rufst eine Schatzkiste herbei. Beim Öffnen schön auf die Fingerchen Acht geben!","Ursprünglich mal von einem Jagdmeister zur Aufbewahrung von Jagdabzeichen verwendet ... bis die Kiste begann, diese aufzufressen. Um die Verluste ein Stück weit wieder wettzumachen, verkaufte er die Schatzkiste.","Piraten wissen, wo ihre Schatzkiste ist.\n<i>Ahtzapfyn</i>",747,50,5,10,0,0,2,0,8,56,true,true,false,false,0,false,true,4583,56,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
94,"Tapirjung[a]",3,"Tapirjung[a]",1,0,1,2,0,"Du rufst ein Tapirjunges herbei. Man sagt, dass die Tiere sich von Träumen ernähren.","Bevor man herausfand, dass die Tapire tatsächlich die Träume ihrer Besitzer in sich aufsogen, wurden ein paar Hundert an Adelige in Ul'dah verkauft, die sich nach einem geruhsameren Schlaf sehnten. Erstaunlicherweise gab es\nnur wenige Beschwerden\nvon den Besitzern.","Träume sind wie Pflanzen, verstehst du?\nNähre sie, hege sie - und eines Tages\nwerden sie fruchten.\n<i>Fufucha</i>",754,80,30,0,0,0,2,0,8,57,true,true,false,true,0,false,true,4584,57,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
95,"Nana-Stoffbär",6,"Nana-Stoffbären",1,0,1,0,0,"Du rufst deinen Nana-Stoffbären herbei. Gelehrte sind der Ansicht, dass Bären zu den tödlichsten Bestien im Reich gehören. Offensichtlich haben sie nie in die Augen <i>dieses</i> süßen kleinen Exemplars geschaut.","Der Nana-Stoffbär geht zurück auf die ul'dhische Prinzessin Nanakko, die sich zu ihrem 8. Geburtstag einen Bären von ihrem Vater wünschte. Der Sultan ließ ganz Eorzea absuchen - erfolglos. Also wurden die Goldschmiede damit\nbeauftragt, einen\nSpielzeugbären zu bauen.","Im ganzen Honighof gibt\ngibt es nicht genug Honig,\num dieses kleine Schleckermaul\nzufriedenzustellen.\n<i>Anonymer Imker</i>",752,100,20,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4585,238,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
96,"Miniaturlore",3,"Miniaturloren",1,0,1,1,0,"Du rufst deine Miniaturlore herbei. Eignet sich am besten für verlassene Minen und Tempel des Todes.","Die Amajina Bergbau AG behauptet, ihre Spende von über Hundert dieser Gefährten an die Waisen von Steinwurf sei ein Akt der Wohltätigkeit gewesen. Kritiker vermuten jedoch, die Kinder sollen so für die Arbeit in den Minen von\nThanalan begeistert\nwerden.","Miiiine alles meiiins!\n<i>Biggy, der Spriggan</i>",753,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4586,241,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
97,"Nussfresser",4,"Nussfresser",2,0,1,0,0,"Du rufst deinen Nussfresser herbei. Komplett mit einem Paar Eicheln.","Inspiriert von den Worten von Milith Ironheart streift dieses Baumhörnchen auf der Suche nach der legendären goldenen Eichel durch die Lande. Wobei seine Überlebenschancen deutlich höher sind, wenn es dir hinterhertrottet.","Du hast all meine Bewegungen durchschaut ...\nDu bist kein gewöhnliches Murmelhörnchen ...\n<i>Hamon</i>",755,100,10,0,0,30,2,1,8,59,true,true,false,true,0,false,true,4587,59,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
98,"Minfilia-Puppe",3,"Minfilia-Puppen",1,0,1,1,0,"Du rufst deine Minfilia-Puppe herbei. Im Gegensatz zur echten Minfilia begleitet sie dich wirklich auf deinen Abenteuern.","Dieser Uhrwerk-Automat wurde auf Geheiß der Abenteurergilde für die jährliche Feier der Wiedergeburt Eorzeas angefertigt. Man hat ihr die Kontaktkreis-Privilegien entzogen, du brauchst also keine nächtlichen Anrufe\nfürchten.","Freut mich sehr! Ich bin Minfilia, die\nAnführerin des Bundes der Morgenröte.\n<i>Minfilia</i>",797,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4588,260,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
99,"Thancred-Puppe",3,"Thancred-Puppen",1,0,1,1,0,"Du rufst deine Thancred-Puppe herbei. 200 % verträumter als frühere Modelle.","Dieser Uhrwerk-Automat wurde auf Geheiß der Abenteurergilde für die jährliche Feier der Wiedergeburt Eorzeas angefertigt. Berichte über Thancred-Fans, die selbst von den Puppen magisch angezogen werden, sind\nnicht völlig an den\nHaaren herbeigezogen.","Unsere Organisation heißt übrigens der „Bund der Morgenröte“\nund es ist keine Übertreibung, wenn ich sage, dass wir die <i>Guten</i>\nsind!\n<i>Thancred</i>",796,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4589,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
100,"Aufzieh-Magitek-Drohne",3,"Aufzieh-Magitek-Drohnen",1,0,1,1,0,"Du rufst deine Aufzieh-Magitek-Drohne herbei. Eine exakte Nachbildung einer erdseimbetriebenen Magitek-Drohne im Maßstab 1:9 (Ultima-Waffe-Actionfigur nicht im Lieferumfang enthalten).","Dieses Wunder moderner Mechanik ist eigentlich ein Wunder antiker allagischer Technik, die man rekonstruiert und dann mit garleischer Magitek-Technologie verfeinert hat.","Vorwärts, Magitek-Frontbrecher!\nDemonstriere diesen Würmern\nunsere Überlegenheit.\n<i>Garleischer Centurio</i>",1016,27,10,0,0,0,2,0,8,0,false,false,false,false,0,true,true,4616,221,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
101,"Wölkchen[p] der Dunkelheit",4,"Wölkchen[p] der Dunkelheit",1,0,1,2,0,"Du rufst dein Wölkchen der Dunkelheit herbei. Wer sich in seiner Nähe aufhält, sollte das Husten, Niesen und Herumwedeln tunlichst vermeiden, sonst ist das Wölkchen für immer verschwunden.","Als dieser mechanische Begleiter eines Goldschmieds, der wegen schwarzer Künste gehängt worden war, gefunden wurde, war die Obrigkeit alarmiert und ließ den kürzlich Verstorbenen ausgraben. Zu ihrem\ngroßen Schrecken war\nder Sarg leer.","Wir sind die Wolke der Dunkelheit!\nAlles ergreifend, alles verschlingend.\n<i>Wolke der Dunkelheit</i>",1017,80,10,0,0,0,1,3,8,0,false,false,false,false,0,false,true,4617,230,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
102,"Ninki-Nanka-Puppe",3,"Ninki-Nanka-Puppen",1,0,1,1,0,"Du rufst deine Ninki-Nanka-Puppe herbei. Genau wie seine Eltern wird sich dieses schuppige Wesen rasant fortpflanzen, wenn man es unbeaufsichtigt lässt.","Anstatt ihre Eier in einem Teich oder Fluss abzulegen, wo sie leicht anderen wilden Tieren zum Opfer fallen könnten, lagert das Ninki-Nanka-Weibchen diese auf dem Rücken des Vaters, der sie trägt und beschützt, bis der Nachwuchs schlüpft.\nSofern er nicht vorher\nrunterfällt ...","Eierstich und Dottergelb! Ei, viele Eier, mehr Eier, alle Eier!\nWundereierbar!\n<i>Gigitty, der Spriggan</i>",808,100,30,0,0,0,2,0,8,60,true,true,false,false,0,false,true,4590,60,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
103,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
104,"Aufzieh-Ultros",3,"Aufzieh-Ultrosse",2,0,1,0,0,"Du rufst deinen Aufzieh-Ultros herbei. Hoffentlich verknotet er sich beim Laufen nicht die Arme.","Inspiriert von den fließenden Bewegungen des frechen Kopffüßers wollte der begnadete Goldschmied Godbert Manderville eigentlich einen Ring herstellen, baute in seinem Übereifer und mit\nder Macht der Mandervilles\naber gleich eine\nkomplette Marionette.","♪ Humba, humba, humba, tätäräää ♪\n<i>Ultros</i>",799,100,30,0,0,0,1,0,8,0,false,true,true,false,0,false,true,4604,237,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
105,"Zuckerschneemann",2,"Zuckerschneemänner",2,0,1,0,0,"Du rufst deinen Zuckerschneemann herbei. Dank karamelisiertem Überzug eignet sich dieser wohlerzogene Begleiter auch für Spaziergänge durch Thanalan.","Ein rauschbärtiger Wohltäter konstruierte diese putzige Marionette in Zusammenarbeit mit Eorzeas Zuckerbäckern, um den Kindern zum Sternenlichtfest eine Freude zu bereiten. Angeblich freut sich der Schneemann, wenn man\nihn ordentlich mit\nSchneebällen einseift.","Gut zielen, kräftiger werfen und niemals ducken.\nDucken ist was für Warmbader.\n<i>Die Kunst der Schneeballschlacht</i>",803,100,20,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4605,219,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
106,"Chocopummelchen",4,"Chocopummelchen",1,0,1,2,0,"Du rufst dein Chocopummelchen herbei. Noch kann sich dieses Küken mit Babyspeck herausreden, aber das wird nicht ewig funktionieren.","Es wäre naiv zu glauben, dass allein der Verzehr von Gizar-Kraut für ein solches Kampfgewicht sorgt. Behemoth-Knochen unter dem Nest dieses Kükens lassen vermuten, dass es auch proteinreicher Nahrung nicht abgeneigt ist.","Wenn ich groß bin,\nwerd ich ein Moppel!\n<i>Chocopummelchen</i>",800,100,1,0,0,0,1,0,8,0,false,false,false,true,0,false,true,4606,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
107,"Yda-Puppe",3,"Yda-Puppen",1,0,1,1,0,"Du rufst deine Yda-Puppe herbei. Mit unabnehmbarer Maske und unerschütterlichem Optimismus.","Ydas oft mangelnde Geistesgegenwart und ihr Talent, Schwierigkeiten anzuziehen, lässt einen oft vergessen, dass sie nicht nur dem Bund der Morgenröte angehört, sondern auch vom großen Louisoix selbst zum Mitglied\nder Exegeten gemacht\nwurde.","Das Jenseits!\nIch glaube, wir sind gestorben, Papalymo!\n<i>Yda</i>",878,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4601,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
108,"Papalymo-Puppe",3,"Papalymo-Puppen",1,0,1,1,0,"Du rufst deine Papalymo-Puppe herbei. Stets mit einem überlegenen Lächeln auf den Lippen.","Als unverhofft eine größere Menge Gil in die Kasse des Bunds der Morgenröte gespült wurde, nutzte Tataru die Gunst der Stunde, um bei der Goldschmiedegilde in Ul'dah Puppen ihrer Lieblings-Exegeten in Auftrag zu\ngeben, zuallererst die\nPuppe von Papalymo.","Der kleine Dickschädel würde eher seinen Stab fressen,\nals einen eigenen Fehler einzugestehen!\n<i>Yda</i>",879,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4602,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
109,"Urianger-Puppe",3,"Urianger-Puppen",1,0,1,1,0,"Du rufst deine Urianger-Puppe herbei. Folgt deinem Ruf so gewiss, wie die Dämmerung am Morgen kommt.","Nachdem Tataru bereits sechs andere Puppen der Exegeten in Auftrag gegeben hatte, ging ihr langsam das Geld aus, sodass bei Uriangers Puppe gespart werden musste.","Uriangers Ausführungen lassen immer\nso schrecklich viel Raum für Spekulationen!\n<i>Papalymo</i>",880,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4603,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
110,"dick[a] Katze",3,"dick[a] Katze",1,0,1,1,0,"Du rufst deine dicke Katze herbei. Trotz überzeugender Studien von Spitzenwissenschaftlern aus ganz Eorzea weigern sich die meisten Miqo'te-Gelehrten, an die Theorie zu glauben, ihr Volk könnte von Katzen abstammen (egal ob dick oder nicht).","Geboren in einer namenlosen Straße einer namenlosen Stadt, musste sich dieses bemitleidenswerte Kätzchen lange Zeit in Gossenkämpfen behaupten. Bis es herausfand, dass Gehilfen auf ihren\nStreifzügen ziemlich viel\nEssbares zurücklassen.","Pass auf! Das Kätzchen plant etwas.\n<i>Aldis Nald-Klinge</i>",802,100,10,0,0,0,1,0,8,61,true,false,false,true,0,false,true,4607,63,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
111,"Kleinfuß",2,"Kleinfüße",1,0,1,0,0,"Du rufst deinen Kleinfuß herbei. Dieser niedliche Yeti hat erkannt, dass größer nicht immer gleich besser ist.","Als dein Gehilfe dieses Wesen tief im Hochland von Coerthas fand, war ihm kalt und es hatte Hunger (wenn auch Ersteres ihm kaum etwas ausgemacht haben dürfte). Ein Teller Suppe reichte aus, um es nach Hause zu locken.","Mit schönen Grüßen\nvon meinen Füßen.\n<i>Unbekannter Mönch</i>",801,100,10,0,0,0,2,0,8,62,true,true,false,true,0,false,true,4608,64,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
112,"Mini-Mumie",3,"Mini-Mumien",1,0,1,1,0,"Du rufst deine Mini-Mumie herbei. Ungemein niedlich, aber denk daran: Mumien sind immer noch einbalsamierte Leichname, die auf ewig dazu verdammt sind, im Diesseits umherzuschlurfen. Viel Spaß!","Die uralte Technik des Mumifizierens - die die Entnahme von Organen, das Einbalsamieren, Verbinden und ein Begräbnis in einem mehrschichtigen Sarg beinhaltete - war extrem teuer. Dass sie bei einem Kind\nangewandt wurde, zeugt\nvon elterlicher Liebe.","Guck mal, wandelndes\nKlopapier!\n<i>Kind auf dem Silberbasar</i>",798,100,10,0,0,0,2,0,8,63,true,false,true,false,0,false,true,4609,65,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
