Index,0 [0x0][0x0],1 [0x6][0x4],2 [0x3][0xe],3 [0x3][0xf],4 [0x6][0x8],5 [0x19][0x10],6 [0x5][0xc]
276,"Ce poisson mythique, dont on a longtemps douté de l'existence, serait en réalité un petit Thalaos mutant. Les changements de courants marins qui ont suivi le Fléau l'auraient conduit vers la mer de Rhotano.",8754,90,1,137,true,0
277,"Cette variante de cœlacanthe n'apparaîtrait près des côtes que lorsque la lune est cachée par les nuages, ce qui explique pourquoi elle n'a quasiment jamais été aperçue par des pêcheurs.",8755,80,0,138,true,0
278,"Ce nautile des temps anciens, qui se distingue par sa coquille en forme de lance, était considéré comme une espèce éteinte jusqu'au jour où l'on a retrouvé plusieurs spécimens plantés dans la carène d'un navire du Maelstrom.",8756,85,1,138,true,0
279,"Ce poisson à l'apparence pour le moins monstrueuse est assez féroce pour s'en prendre aux Sahuagins. Malgré tout, ces derniers lui font des offrandes, pensant qu'il s'agit de la réincarnation d'une ancêtre.",8757,80,1,138,true,0
280,"Ce gigantesque escargot infernal a réussi à atteindre des dimensions extraordinaires parce que contrairement à ses congénères, il a su échapper à l'appétit vorace des Amalj'aa du Thanalan.",8758,80,3,156,true,0
281,"Cet énorme poisson ayant tendance à se montrer lorsque le temps est au nébuleux, probablement attiré par les fortes concentrations en éther, de nombreux pêcheurs pensent qu'il vient en réalité de l'autre monde: le néant.",8759,80,3,156,true,0
282,"Ne laissant jamais les autres plécos adonis s'approcher d'elle et gardant ses couvées avec hargne, cette reine de l'espèce s'est vu donner le nom d'une fameuse gladiatrice pour sa combativité exceptionnelle.",8760,80,2,154,true,0
283,"Ce spécimen de betta assassin est tellement agressif quand il s'agit de défendre son territoire qu'il ne recule devant rien et qu'il est même prêt à avaler ses congénères si besoin est.",8761,80,3,156,true,0
284,"Ce morina baligi géant aurait largement plus que cent ans, une longévité inouïe pour l'espèce qu'il a réussi à atteindre en choisissant minutieusement ses proies selon leur goût.",8762,80,2,156,true,0
285,"Ce poisson-chat blanc est tellement gigantesque qu'il pourrait facilement avaler des hommes. Il est notamment célèbre pour la guerre qu'il mène contre Canavan pour prendre le contrôle des eaux où ils vivent.",8763,85,3,156,true,0
286,"Ce poisson immense est réputé pour avoir brisé la quille d'un navire pirate, envoyant équipage et chargement par le fond. Depuis, des chasseurs de trésors auraient recherché l'épave... et connu le même sort.",8764,80,1,140,true,0
287,"Cette grande tortue à carapace souple est tellement agressive qu'elle n'hésite pas à mordre jusqu'aux doigts des hécatonchires qui se cachent dans la grotte où elle vit.",8765,80,3,140,true,0
288,"Cette créature profite souvent de la pluie pour sortir de l'eau pour asséner des coups de queue meurtriers à ses proie et ainsi boire leur sang. Lorsque le temps revient au sec, elle retourne rapidement dans la source qui lui sert de repaire.",8766,80,2,140,true,0
289,"Ce poisson aux éclats surnaturels serait apparu après qu'un aventurier extrêmement maladroit a laissé tomber une fiole de lymphe de Thavnair dans une source de céruleum.",8767,80,3,147,true,0
290,"Les dents de cet étrange poisson des sables ne tombant jamais, elles ont continué à pousser pour donner à la mâchoire de l'animal une forme en spirale. Cette particularité en fait un redoutable prédateur.",8768,85,4,146,true,0
291,"Prudent jusqu'au bout des écailles et rusé comme pas deux, ce brochet de Halone a réussi à battre les records de longévité de son espèce en se cachant toujours dans l'ombre, ce qui lui vaut son nom. Même la faible lumière des marimos le gênerait, dit-on.",8769,80,2,155,true,0
292,"Capable de rester enfoncé dans le lit de la rivière comme un cadavre, sans faire le moindre mouvement les jours où il fait froid, et évitant de s'agiter inutilement lorsque le soleil chauffe l'eau, ce poisson doit sa longévité à la lenteur de son métabolisme.",8770,80,2,155,true,0
293,"Ce rhamphorhynchus aux proportions inhabituelles semble suivre les nuages de neige, profitant des tempêtes pour prendre ses proies par surprise. On pense également qu'il use de télépathie pour dominer ses congénères.",8771,80,5,155,true,0
294,"Cette créature est le maître incontesté de la Mer de nuages, s'en prenant même aux plus grands rhamphorhynchus, dont le Mahar. D'après la naturaliste Marcette, il s'agit d'un reptile, et non d'un poisson.",8772,85,5,155,true,0
295,"Un homme qui a goûté aux champignons qui poussent sur la carapace de ce crabe aurait ensuite déclaré avoir vu une fée blanche se tenir devant lui lorsqu'il est allé faire réparer son arme. Personne ne sait ce qu'il a voulu dire.",8773,80,3,152,true,0
296,"Depuis qu'un homme parti chasser le sanglier a raconté à ses camarades de bar qu'il a vu un immense takitaro, cette créature est devenue le sujet de toutes les discussions, notamment les plus arrosées.",8774,80,3,153,true,0
297,"Ce gigantesque poisson, qui est en lutte perpétuelle avec le takitaro géant pour le contrôle des eaux du Don d'Urth, serait capable de provoquer de puissantes vagues d'un simple mouvement de nageoire.",8775,85,3,153,true,0
298,"Les écailles de cet énorme arowana seraient devenues rouge sang à cause de la gourmandise de ce poisson qui semble n'être jamais rassasié. Pour éviter d'être aperçu par ses proies, il ne chasse que lorsqu'il y a du brouillard.",8776,80,3,156,true,0
299,"<i>Tridacna maxima</i>\nInjustement considérés comme des “mangeurs d'hommes”, ces énormes bivalves ont quasiment tous été éliminés par les autorités limséennes après qu'un pêcheur (ivre mort) a déclaré avoir vu un enfant se faire dévorer sous ses yeux.",10123,80,1,137,true,0
300,"<i>Osmerus coerthensis</i>\nCette variété d'éperlan s'est adaptée au climat refroidi du Coerthas occidental d'après la calamité. Comme son nom le suggère, son rostre pointu lui permet de transpercer les fines couches de glace.",12713,120,3,397,true,0
301,"<i>Savalia coerthense</i>\nCe mollusque de la Mer de nuages ressemble à s'y méprendre à un corail, mais n'en est pas un. Sa couleur blanche et sa légèreté exceptionnelle lui ont valu le surnom local d'os de nuage.",12714,120,5,397,true,0
302,"<i>Clione limacina</i>\nCe gracieux gastéropode est un clione vivant dans les eaux lacustres des régions froides. Sa manière de chasser est si féroce et cruelle qu'elle lui vaut le surnom de “Halione”, d'après la déesse de la guerre.",12715,120,3,397,true,0
303,"<i>Arachnocampa caelestis</i>\nUne sorte de ver volant qui a la capacité d'aspirer l'énergie éthérée de vent pour se propulser en l'air et se mouvoir dans toutes les directions.",12716,120,5,397,true,0
304,"<i>Cancer coerthensis</i>\nVivant jadis uniquement dans le nord des montagnes d'Abalathia, ce crustacé d'eau douce a élargi son territoire après la glaciation brutale du Coerthas, et se rencontre désormais dans les eaux lacustres des plaines de basse altitude. Sa chair est ferme et très appréciée des gourmets.",12718,125,3,397,true,0
305,"<i>Tridacna gigas</i>\nCe mollusque d'eau douce possède des valves si tranchantes qu'il peut briser sans mal des couches de glace assez épaisses. Il est donc fortement déconseillé d'en approcher ses doigts.",12719,125,3,397,true,0
306,"<i>Arbacia lixula</i>\nCet échinoïde lacustre peu engageant est connu pour son corps sphérique couvert de piquants. On raconte que lorsqu'on le laisse au-dessus de la glace, il est capable de percer un trou au moyen de ses piquants et ainsi rejoindre l'eau.",12720,125,3,397,true,0
307,"<i>Liobagrus reini</i>\nLa couleur brun-rouge de ce silure d'eau douce lui permet de se camoufler aisément dans le lit de la Vairlame. Son dos et sa poitrine sont ornés d'épines acérées, ce qui rend sa capture délicate pour les pêcheurs.",12721,125,2,398,true,0
308,"<i>Macrobrachium dravanicus</i>\nCe crustacé coloré possède des pinces longues et habiles qui lui permettent de décoller aisément les moules des roches et même les palourdes les plus fermement accrochées.",12722,125,2,398,true,0
309,"<i>Glaucus dravanicus</i>\nAvec ses nageoires dont la forme rappelle des pétales de fleur, cette créature de la Mer de nuages s'appuie sur l'éther de vent pour flotter dans les airs. Son odeur pestilentielle contraste avec ses dehors gracieux.",12723,120,6,400,true,0
310,"<i>Crystallus frigoris</i>\nDeux théories existent quant à la nature de cette énigmatique créature d'air froid: certains pensent qu'il s'agit d'une larve d'élémentaire de glace, et d'autres y voit une simple formation spontanée d'éther cristallisé n'appartenant pas au règne animal.",12724,120,5,397,true,0
311,"<i>Terebra coerthsense</i>\nLa forme de ce gastéropode rappelle les cornes des ogres, ce qui lui vaut son nom courant. Ne supportant que les températures chaudes, l'animal s'est quasiment éteint après le refroidissement du Coerthas, et ne se rencontre plus qu'aux environs des sources d'eau chaude.",12725,139,2,397,true,0
312,"<i>Apteronotus ardentis</i>\nCe poisson d'eau douce a la faculté de produire de la chaleur en absorbant l'énergie magique qui l'entoure. Peu affecté par le refroidissement climatique, il a survécu sans difficulté au septième fléau.",12726,125,3,397,true,0
313,"<i>Pimelodus pictus</i>\nUn cousin du poisson-chat qui a la faculté de produire de la chaleur; ses barbillons brûlants lui permettent de capturer ses proies grâce à un effet de choc thermique. Parfois surnommé “barbe rouge”, ce poisson vit en eau douce.",12727,125,2,397,true,0
314,"<i>Microphis brachyurus brachyurus</i>\nCe poisson filiforme doit son nom à un mot vanu vanu signifiant “maigre”. Pour ce peuple qui aime les formes arrondies et les silhouettes charnues, il est également synonyme d'insulte.",12728,130,3,401,true,0
315,"<i>Opsariichthys trilabia</i>\nLa bouche de cette grosse carpe se replie en trois endroits si bien qu'elle ne laisse échapper aucune proie. Piscivore, cette espèce est le seul prédateur du pipira pira.",12729,130,2,398,true,0
316,"<i>Pelophylax dravanica</i>\nLe cri de cette grenouille ressemble à s'y méprendre au mugissement d'un bovidé. Bien que cet amphibien soit un excellent appât pour la pêche au vif, les Vanu Vanu le dégustent aussi tel quel, comme amuse-gueule.",12730,136,3,399,true,0
317,"<i>Leucopsarion dravanicus</i>\nDans la tradition vanu vanu, on raconte que ce poisson d'eau douce proviendrait d'un nuage tranché en mille morceaux. Son corps est translucide de son vivant, mais blanchit progressivement après sa mort. On le surnomme donc “poisson à la mort blanche”.",12731,130,2,400,true,0
318,"<i>Megalodicopia hians</i>\nCe tunicier s'accroche à la partie inférieure des îles flottantes d'Abalathia, et avale toute proie qui a le malheur de flotter près de sa bouche énorme. Son nom signifie “avidité” en langue vanu vanu.",12732,130,6,401,true,0
319,"<i>Unio douglasiae</i>\nUn bivalve d'eau douce qui ressemble comme deux gouttes d'eau à une pierre. Les moules des roches sont comestibles, mais contiennent peu de chair, aussi beaucoup de chasseurs de la région les consomment simplement en bouillon.",12733,136,3,398,true,0
320,"<i>Ovum caelestis</i>\nUne créature insolite en forme d'œuf constituée principalement d'une poche de gaz lui permettant de voler. Beaucoup de choses restent à découvrir sur son mode de vie et sa reproduction.",12734,133,6,401,true,0
321,"<i>Aurelia abalathica</i>\nCette créature de la Mer de nuages doit son élégant surnom à sa forme de champignon. Les harpies d'Abalathia raffolent de ces méduses qu'elles dévorent parfois par dizaines.",12735,130,6,401,true,0
322,"<i>Corallium caelestis</i>\nLa couleur de ce corail rappelle l'azur qui surplombe la Mer de nuages où il vit. Les Vanu Vanu l'utilisent comme pigment depuis les temps anciens.",12736,133,6,401,true,0
323,"<i>Oncorhynchus nobilis</i>\nLes seemas nobles passant l'essentiel de leur vie dans des eaux froides, leur corps développe une importante quantité de graisse, ce qui rend leur chair particulièrement délicieuse. Cette espèce est très prisée notamment chez les nobles ishgardais.",12737,130,3,397,true,0
324,"<i>Ammonitina</i>\nCertains estiment que l'ammonite est une sous-espèce du nautile qui aurait suivi une évolution différente à l'intérieur des terres. Elle emmagasine de l'énergie magique dans les loges de sa coquille pour produire de la chaleur.",12738,133,3,397,true,0
325,"<i>Carassius auratus telescopus</i>\nCe cyprin aux énormes yeux globuleux possède un champ de vision bien supérieur à celui de ses cousins. On suppose que ses globes oculaires ont évolué vers cette forme pour lui permettre de repérer les prédateurs qui tenteraient de fondre sur lui depuis le ciel.",12739,133,2,401,true,0
326,"<i>Ctenopharyngodon idella</i>\nCe poisson, proche de la carpe ordinaire mais plus gros et élancé, se nourrit principalement des herbes qui peuplent les marécages. On l'appelle donc également “carpe herbivore”.",12740,130,2,398,true,0
327,"<i>Pipira pipira var. saevus</i>\nUne variété de pipira célèbre pour sa férocité extrême. En banc, ces poissons carnivores seraient capables de dévorer un chocobo traversant une rivière en quelques minutes, ne laissant derrière eux que des os, à ce qu'on raconte.",12741,145,2,398,true,0
328,"<i>Synodontis nigriventris</i>\nCe poisson d'eau douce a pour particularité de nager la tête en bas. Ce n'est qu'une manière de plus de semer la confusion chez ses prédateurs, en plus des motifs colorés de son corps.",12742,133,3,400,true,0
329,"<i>Helostoma dravanica</i>\nOn observe parfois ces poissons à la bouche en forme de ventouse adopter à deux une posture qui ressemble à un doux baiser langoureux. Mais ce geste est en réalité un acte d'intimidation et non d'affection.",12743,133,2,400,true,0
330,"<i>Arion caelestis</i>\nUne créature de la Mer de nuages découverte récemment. Les chevaliers de la maison Haillenarte, trouvant qu'elle ressemble au chapeau de l'Archevêque, lui ont donné ce nom de “limace-mitre”.",12744,133,6,401,true,0
331,"<i>Tachypleus tridentatus</i>\nUn crustacé primitif de forme arrondie qui possède une cuticule capable de résister à des températures très élevées. On suppose qu'il utilise les roches volcaniques comme source de chaleur, sans toutefois savoir de quelle manière. Malgré son surnom de <i>crabe</i>, ce n'est pas un décapode.",12745,133,7,398,true,0
332,"<i>Crystallus fulguralis</i>\nCette espèce cousine du noyau de glacier a été baptisée cœur-d'orage par les Vanu Vanu d'Abalathia, qui s'en servent comme source de lumière.",12746,133,6,401,true,0
333,"<i>Taurulus thaliakii</i>\nD'après la légende, ce poisson d'eau douce aurait été utilisé comme messager par Thaliak, le dieu de l'érudition. Il serait zoologiquement proche du chabot d'Oschon, avec qui il partage quelques traits communs.",12747,133,3,398,true,0
334,"<i>Epinephelus lanceolatus</i>\nCet énorme mérou d'eau douce est si puissant et si pugnace qu'il est capable de briser la couche de glace d'un lac avec sa tête pour s'attaquer aux animaux en surface. Il lui arrive même de s'en prendre aux ours polaires, d'après certains témoignages.",12748,136,3,397,true,0
335,"<i>Carassius auratus auratus var. giganteum</i>\nLa tête de ce cyprin d'eau douce est ornée d'une énorme excroissance bosselée. Son apparence qui rappelle celle d'un Vanu Vanu lui a valu ce surnom populaire.",12749,136,2,401,true,0
336,"<i>Astronotus</i>\nLes vives couleurs brun orangé de ce poisson et son élégant pédoncule caudal lui valent une grande admiration des ichtyophiles. Les Gnathes semblent penser qu'il s'agit d'un émissaire de Ravana.",12750,136,3,398,true,0
337,"<i>Protopterus abalathicus</i>\nCe poisson d'eau douce a pour particularité d'être muni d'un poumon fonctionnel, ce qui lui permet de ramper à l'air, dans la boue. Il est en outre capable de s'enfermer dans un terrier de vase en cas d'asséchement de son habitat, et peut survivre ainsi plusieurs années dans un état proche de la mort.",12751,180,3,402,true,0
338,"<i>Hydrocynus goliath</i>\nProche du poisson coeurl, cette espèce très féroce arbore des motifs rayés rappelant un félin oriental du nom de tigre.",12752,136,3,399,true,0
339,"<i>Clione limacina var. selenei</i>\nCette gracieuse créature de la Mer de nuages, comparée à la fée Selene, est abhorrée des Vanu Vanu qui voient en elle un symbole de laideur — la tribu possède en effet un sens de l'esthétisme à l'opposé de celui des humains.",12753,130,6,401,true,0
340,"<i>Cancer dravanicus</i>\nCe “gourmet du magma” se sert de ses pinces aiguisées chauffées à blanc pour déchiqueter les vers de lave. Sa cuticule est si dure qu'on la compare à de l'adamantium.",12754,136,7,398,true,0
341,"<i>Hippocampus aithonii</i>\nCet hippocampe lavique serait un descendant d'Aithon, un étalon légendaire galopant au cœur des flammes ardentes. Son corps est recouvert d'un minerai vitrifié qui lui permet de résister à de hautes températures.",12755,136,7,398,true,0
342,"<i>Teredo navalis</i>\nCe lamellibranche est connu pour ronger le bois des coques des bateaux à flot. Autrefois, de nombreux bâtiments sharlayanais furent envoyés par le fond à cause de ce ver mange-bateau.",12756,136,2,399,true,0
343,"<i>Gryllotalpa gryllotalpa</i>\nCet insecte fouisseur peut vivre sur terre comme dans l'eau, occupant une place importante en bas de la pyramide alimentaire des deux milieux respectifs.",12757,130,2,399,true,0
344,"<i>Aegagropila caelestis</i>\nCet amas d'algues sphérique est apparenté à la marimo luisante. Une légende populaire voudrait que les Mogs perdent leur pompon en mourant, et que ceux-ci se détachent pour devenir des créatures de la Mer de nuages. On raconte bien des choses...",12758,136,3,400,true,0
345,"<i>Gorgonia dravanica</i>\nUne structure de minuscules créatures cristallines qui ressemble à du corail. Cet organisme lavique ingère des minerais fondus pour se nourrir, un peu à la manière des coblyns.",12759,136,7,398,true,0
346,"<i>Cypselurus nimbus var. dravanicus</i>\nUne sous-espèce de brise-nuage qui s'est adaptée à l'altitude. Il se déplace en sautillant au-dessus des nuages pour échapper à ceux de ses prédateurs qui s'y cachent.",12760,136,6,400,true,0
347,"<i>Macquaria dravanica</i>\nCe bar énorme vit dans la rivière Vairlame. Comme il ne se laisse pas attraper facilement, les chasseurs locaux amateurs de pêche considèrent sa prise comme un défi.",12761,139,2,398,true,0
348,"<i>Carinotetraodon coerthensis</i>\nCe tétrodon rare s'est adapté aux eaux froides du Coerthas. Il est considéré comme un symbole de fortune chez les nobles ishgardais, qui en élèvent souvent comme poisson d'ornement.",12762,136,3,397,true,0
349,"<i>Salvelinus nivalis</i>\nCe poisson carnivore se terre habituellement au fond des lacs et attend un épisode neigeux pour fondre sur les poissons engourdis par la baisse de température.",12763,136,3,397,true,0
350,"<i>Lepidotrigla pollinctor dravanicus</i>\nOn raconte que ce poisson d'eau douce se coiffe d'un os de jeune dragon, mais il s'agit en réalité d'un os de draguêpe dans la plupart des cas.",12764,136,2,398,true,0
351,"<i>Channa nivalis</i>\nCe poisson chasse exclusivement par temps de blizzard, et on lui soupçonne un lien de parenté avec son cousin le dieu fulgurant. On l'appelle également “égérie des glaces” ou “reine des neiges”.",12765,136,2,397,true,0
352,"<i>Aurelia coerthense</i>\nUne sorte de méduse flottante qui se nourrit de noyaux de glacier. Dans le folklore local, on considère qu'elle chasse les tempêtes de neige, aussi les habitants du Coerthas la voient comme un animal porte-bonheur.",12766,136,5,397,true,0
353,"<i>Polypterus solarus</i>\nUn poisson primitif connu pour ses écailles en forme de losanges qui brillent à la lumière du soleil. Les Gnathes abhorrent ce poisson, peut-être parce qu'il se nourrit d'insectes et de parasites.",12767,139,3,398,true,0
354,"<i>Astronotus albus</i>\nUn oscar albinos. Sa longue queue et son corps blancs comme la neige sont particulièrement visibles dans l'eau, ce qui fait de lui une proie facile. C'est donc une espèce considérée comme rare, avec un nombre d'individus assez réduit.",12768,139,3,400,true,0
355,"<i>Zungaro zungaro</i>\nCe grand poisson-chat également appelé <i>jahu</i> a une réputation de mangeur d'homme. S'il ne s'en prend pas réellement à l'être humain, il a en revanche une force et une voracité suffisantes pour avaler l'ensemble des prises d'un bateau.",12769,136,2,398,true,0
356,"<i>Rossia dravanica</i>\nUn poulpe flottant très rare dont la forme rappelle celle d'un masque gobelin, ce qui lui a valu ce surnom auprès des aventuriers. On l'appelle aussi “poulpe à oreilles”.",12770,139,6,400,true,0
357,"<i>Aurelia caerulea</i>\nUne anémone dont les tentacules colorés rappellent la chevelure du monstre légendaire à qui elle doit son nom. Elle se fixe aux îles célestes des environs de la colonie des Maîtres terriens.",12771,139,6,400,true,0
358,"<i>Gibbula dravanica</i>\nUn mollusque lavique à coquille spiralée qui possède une exceptionnelle capacité à résister à la chaleur. Certains voient en cette gibbule une lointaine cousine de la conquedure.",12772,139,7,398,true,0
359,"<i>Odontamblyopus azysensis</i>\nCe gobie allongé a des yeux, mais ceux-ci ont dégénéré et ne détectent plus la lumière. Sa mâchoire protubérante et sa laideur générale évoquent les plus horribles entités du néant.",12773,139,8,402,true,0
360,"<i>Ambystoma azysense</i>\nLe faciès angélique de cet adorable amphibien néotène lui vaut d'être très apprécié dans sa forme juvénile. On suppose qu'il s'agit d'un lointain cousin de la salamandre, mais cela reste une simple théorie.",12774,150,3,402,true,0
361,"<i>Cancer azysensis</i>\nD'après des données découvertes récemment par le décryptage de mémoquartz anciens, ce crabe casqué aurait été modifié par les Allagois qui ont rendu sa carapace plus dure dans le but de l'utiliser comme matériau pour fabriquer des armures. Il serait également un lointain cousin de l'acarus.",12775,139,8,402,true,0
362,"<i>Carassius aeratus platinus</i>\nCe poisson mutant arbore des écailles encore plus brillantes et gracieuses que son cousin doré. Ne survivant que dans les eaux chargées d'éther des fuites magismologiques, cette variété semble difficile à élever comme poisson d'ornement.",12776,139,8,402,true,0
363,"<i>Oculus aethereus</i>\nCet habile poisson carnassier est insensible à la lumière. Apparemment, il disposerait d'un organe interne lui permettant d'évaluer la densité de l'éther environnant, ce qui lui permet de chasser efficacement.",12777,139,2,402,true,0
364,"<i>Fundulus azysensis</i>\nCe killi de petite taille s'est adapté aux eaux hautement toxiques d'Azys Lla. Ses couleurs bariolées ne le rendent pas pour autant comestible.",12778,139,8,402,true,0
365,"<i>Parambassis azysensis</i>\nCette espèce est proche de la perche de verre, mais son corps n'est pas nécessairement translucide comme cette dernière. La couleur et la transparence du poisson de cristal varie en effet grandement selon les individus, ce qui fait qu'on a longtemps vu en lui plusieurs variétés distinctes.",12779,145,2,402,true,0
366,"<i>Plecoglossus altivelis</i>\nLa chair douce, légèrement sucrée et parfumée de ce petit poisson lui a valu son nom courant. Les Sharlayanais l'apprécient depuis longtemps, hélas il est menacé par des espèces étrangères introduites par les Gobelins.",12780,136,2,399,true,0
367,"<i>Pantodon dravanicus</i>\nCe poisson panchronique a des nageoires pectorales imposantes qui, vues de dessus, ressemblent à des ailes de papillon. On l'élevait souvent dans les étangs des jardins sharlayanais, autrefois.",12781,142,3,399,true,0
368,"<i>Pterois dravanicus</i>\nCe poisson primitif possède des nageoires à longs rayons ressemblant à une crinière, d'où son autre nom de “poisson lion”. Les Mogs, amateurs de formes rondes et soyeuses, trouvent cette espèce extrêmement disgracieuse.",12782,142,3,400,true,0
369,"<i>Monocirrhus polyacanthus</i>\nCe petit poisson d'eau douce de la Thaliak ressemble à s'y méprendre à une feuille morte. Il est connu pour se camoufler parmi les feuillages dérivant dans la rivière et fondre sur ses proies en un instant.",12783,142,3,399,true,0
370,"<i>Plecostomus caelestis</i>\nCe pléco de la Mer de nuages possède une nageoire imposante dont la forme rappelle la voile d'un bateau, et il l'utilise pour planer sur l'éther de vent et se propulser intrépidement en altitude. ",12784,139,6,400,true,0
371,"<i>Echeneis caelestis</i>\nCe poisson pilote a pour particularité de monter sur le dos de poissons plus gros pour se déplacer dans la Mer de nuages. En contrepartie, il débarrasse ses hôtes des parasites qui les importunent.",12785,142,6,401,true,0
372,"<i>Bathynomus giganteus</i>\nComme son cousin le pou d'éther, cet habitant des coulées de lave se nourrit très rarement de proies, et préfère absorber les énergies étherées de feu et de terre qui traversent le magma.",12786,142,7,398,true,0
373,"<i>Testudo azysense</i>\nCette tortue s'est adaptée aux températures extrêmement élevées des courants laviques. Une légende populaire raconte qu'elle est tombée du ciel, projetée en hauteur après l'éruption d'un volcan, pareille à une comète.",12787,142,7,398,true,0
374,"<i>Scotoplanes globosa</i>\nUn étrange organisme doté de nombreux tentacules qui vit en dévorant des insectes. Sa surface rose et douce ressemble fortement à une peau humaine, d'où son surnom de “cochon d'éther”.",12788,142,8,402,true,0
375,"<i>Diplocaulus</i>\nCet amphibien panchronique reste d'ordinaire accroché aux rives des îles célestes, mais s'élance lorsqu'une proie approche. Il se sert ensuite de sa large tête aplatie pour planer et revenir à son poste.",12789,142,6,400,true,0
376,"<i>Tellina tenuis</i>\nCe bivalve rose était considéré comme un porte-bonheur dans la Cité de Sharlayan. Les candidats passant le difficile examen d'entrée à l'école de magie avaient pour habitude d'en avoir un sur eux.",12790,142,2,399,true,0
377,"<i>Toxotes jaculatrix</i>\nCe poisson redoutable peut projeter de l'eau sous pression à une vitesse fulgurante. Sa puissance de tir est telle qu'il peut transpercer la chair des dragons venus boire. L'arbalétrier en profite alors pour se repaître du sang qui coule des animaux blessés.",12791,145,3,402,true,0
378,"<i>Amia calva dravanica</i>\nCe poisson est extrêmement populaire parmi les Mogs pêcheurs, car les créatures ailées considèrent ses œufs comme un délice des plus raffinés.",12792,145,3,400,true,0
379,"<i>Tetraodon caelestis</i>\nUn poisson-ballon venimeux qui fut longtemps chassé pour son goût unique, au point de quasiment disparaître. Il se déplace en faisant gonfler le gaz contenu dans son corps, comme un ballon.",12793,145,6,400,true,0
380,"<i>Clione limacina var. eosii</i>\nCette variété proche de la fée lunaire est de couleur rouge, et on la compare à la fée Eos. On suppose que ce sont leurs alimentations différentes qui leur donnent ces couleurs distinctes.",12794,145,5,400,true,0
381,"<i>Corallium subobscurus</i>\nCe corail s'accroche aux parois des îles flottantes de la colonie des Maîtres terriens. On raconte que les artistes de la tribu des Mogs célestes le broient et l'utilisent comme pigment pour peindre leurs roches décoratives.",12795,145,6,400,true,0
382,"<i>Octopus albus</i>\nCe poulpe d'eau douce se sert de ses tentacules pour attraper des coquillages. Il lui arrive parfois de se déplacer en surface sur la neige, mais il devient alors une proie pour les yétis.",12796,145,3,397,true,0
383,"<i>Phycodurus eques caelestis</i>\nCe cousin du dragon de mer feuillu se propage dans les airs en voletant nonchalamment avec ses patagiums qui ressemblent à des feuillages. Les Mogs les plus craintifs le prennent parfois pour un véritable dragon et sont terrorisés.",12797,145,6,400,true,0
384,"<i>Carcharodon ferrantii</i>\nCe squale volant aurait été propulsé dans l'air par un mystérieux ouragan de tornades d'éther de vent. Mieux vaut le neutraliser avant qu'il ne sème la panique dans une grande ville... Et là, tout est dit.",12798,180,6,401,true,0
385,"<i>Aurelia caelestis</i>\nCette méduse volante se propulse dans les airs au moyen d'une importante poche d'air. On pense que les Ixali s'en seraient peut-être inspirés pour mettre au point le principe de leurs ballons.",12799,145,5,397,true,0
386,"<i>Osteoglossum bicirrhosum metallicus</i>\nCe poisson lavique est couvert d'écailles métalliques qui lui permettent de résister à de très hautes températures. Son apparence imite si bien la pierre qu'on le prend parfois pour un véritable fossile.",12800,145,7,398,true,0
387,"<i>Brachiopsilus dianthus</i>\nCe très rare poisson possède des nageoires avant qu'il utilise comme des mains et des pieds, d'où son surnom de “poisson-main”. Il ressemble étrangement aux hommes-poissons hropkens, ce qui laisse penser qu'il pourrait s'agir d'un produit expérimental intermédiaire...",12801,145,8,402,true,0
388,"<i>Caiman crocodilus</i>\nCe redoutable prédateur se trouve au sommet de la chaîne alimentaire des milieux rivulaires, et ne craint pour ainsi dire personne à part peut-être les dragons qui peuplent les régions dravaniennes.",12802,145,2,398,true,0
389,"<i>Arapaima dravanica</i>\nCette variété de pirarucu a été améliorée par le biais de la magismologie pour servir de nourriture aux dragons. Elle se reproduit facilement avec un cycle court, en plus de posséder un grand potentiel nutritif.",12803,180,3,402,true,0
390,"<i>Macquaria gobelinia var. indigo</i>\nLe groupe de Gobelins scientifiques appelé la “Main indigo” a réussi à améliorer cette espèce de perches gobelines par des croisements. Les Gobelins semblent les trouver délicieuses, malgré leur goût terreux et fade.",12804,145,2,399,true,0
391,"<i>Fulgur dravanicus</i>\nCe poisson cousin du fulgure vole si rapidement qu'on a du mal à l'apercevoir. Les jeunes dragons le poursuivent pour apprendre les rudiments de la chasse, à ce qu'on raconte.",12805,145,6,400,true,0
392,"<i>Tetraodon azysensis</i>\nCe poisson volant semble avoir suivi une évolution indépendante des autres tétrodons dans l'écosphère d'Azys Lla. Quand il se sent menacé, il gonfle et peut projeter un gaz toxique à partir des épines qui se dressent sur sa peau.",12806,148,6,402,true,0
393,"<i>Glyptothorax azysensis</i>\nCette espèce serait un ancêtre du poisson putride. Il se protège des eaux toxiques des fuites magismologiques d'Azys Lla en se couvrant d'un mucus gélatineux transparent.",12807,145,8,402,true,0
394,"<i>(Inconnu)</i>\nCet O.V.N.I. ressemble en apparence à une palourde de Vongola, mais il est en réalité étrangement mou au toucher. On ignore tout de cette forme de vie volante, y compris son mode de propulsion aérienne.",12808,150,6,402,true,0
395,"<i>Garra rufa</i>\nCette espèce de petite taille apprécie les eaux chaudes. Une mode ishgardaise veut que les dames nobles prennent des bains de pieds avec ces poissons, qui mangent délicatement leurs peaux mortes; une pédicure naturelle à peu de frais.",12809,145,3,397,true,0
