Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
332,"Schaden +","Ausgeteilter Schaden ist erhöht.",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
333,"Allagische Fäulnis","Bei Ende des Effekts bricht die Infektion aus und verursacht Schaden.",15538,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
334,"Allagische Immunität","Hat Antikörper gegen Allagische Fäulnis entwickelt.",15539,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
335,"Feuerstrahlen","Erleidet schrittweise Feuerschaden.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
336,"Sequenz AB1","Schlagresistenz ist erhöht.",15535,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
337,"Sequenz AP1","Stichresistenz ist erhöht.",15536,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
338,"Sequenz AS1","Hiebresistenz ist erhöht.",15537,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
339,"Blutung","Erleidet schrittweise Schaden.",17121,8,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
340,"Physisches Feld","Erlittener physischer Schaden wird bis zu einem gewissen Betrag abgewehrt.",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
341,"Magisches Feld","Erlittener magischer Schaden wird bis zu einem gewissen Betrag abgewehrt.",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
342,"Reflektorschild","Magische Attacken werden zurückgeworfen.",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
343,"Blutung","Erleidet schrittweise Schaden.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
344,"Neurolink","Bewegung ist verlangsamt und ausgeteilter Schaden reduziert.",15545,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
345,"Aufladung","Ausgeteilter Schaden ist erhöht, Reaktivierungszeiten und Autoattacke beschleunigt.",17061,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
346,"Wächserne Haut","Schaden durch Feuersturm ist erhöht.",17081,8,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
347,"Pocken","Allagisches Gift befällt den Körper und verursacht schrittweise Schaden.",15544,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
348,"Aussäen","Erlittener physischer Schaden ist erhöht.",17101,4,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
349,"Stahlschuppen","Ausgeteilter physischer Schaden ist erhöht.",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
350,"Verringerte Verwundbarkeit","Erlittener Schaden ist verringert.",15021,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
351,"Groll","Groll hat sich angestaut und erhöht den Attacke-Wert bestimmter Kommandos.",17141,5,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
352,"Gugnirs Zauber","Die angestaute magische Kraft in Gugnir verursacht schrittweise Schaden.",15530,0,2,17,0,false,false,false,false,false,false,false,true,10,0,false,0,false,false,0,0
353,"Startbonus","Für Neulinge in Kämpferdisziplinen sind alle physischen Attribute verbessert.",16501,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
354,"Sammelgeschick-Bonus","Für Sammler ist das Sammelgeschick erhöht.",16502,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
355,"Wahrnehmungsbonus","Für Sammler ist die Wahrnehmung erhöht.",16503,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
356,"Kunstfertigkeits-Bonus","Für Handwerker ist die Kunstfertigkeit erhöht.",16504,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
357,"Kontrolle-Bonus","Für Handwerker ist die Kontrolle erhöht.",16505,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
358,"Schneemann","Ist von Schnee bedeckt und kann Zielen Schaden zufügen, die unter dem Status „Feenfeuer“ stehen.",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
359,"Feenfeuer","Ist eingehüllt von einem schützenden Feuer, das erlittenen Schaden neutralisiert.",15508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
360,"Längere Nahrungseffekte","Die Wirkung von Nahrung ist verlängert.",16508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
361,"Bindungsbonus","Das Ansteigen der emotionalen Bindung von Gegenständen durch Benutzung ist beschleunigt.",16509,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
362,"Verminderter Verschleiß","Der Verschleiß von Gegenständen bei Benutzung ist verlangsamt.",16510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
363,"Verkürzte Schwäche","Die Dauer des Zustands „Schwäche“ nach der Wiederbelebung ist verkürzt.",16511,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
364,"Vergünstigter Teleport","Die Gil-Kosten für den Teleport sind gesenkt.",16512,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
365,"Kampfroutine-Bonus","Die Routine beim Besiegen von Feinden ist erhöht.",16513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
366,"Mitstreiterroutine-Bonus","Die Routine des Mitstreiters steigt schneller.",16514,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
367,"Sammelroutine-Bonus","Die Routine beim Sammeln von Rohstoffen ist erhöht.",16515,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
368,"Syntheseroutine-Bonus","Die Routine bei der Synthese ist erhöht.",16516,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
369,"Ätheroplasma","Beeinträchtigt durch Viskoses Ätheroplasma. Sammeln sich 5 dieses Status an, tritt Kampfunfähigkeit ein.",17281,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
370,"Sirenengesang","Unter Einfluss des Gesangs der Sirenen. Werden bis Ende des Status nicht die maximalen LP hergestellt, tritt Zombifizierung ein. ",15558,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
371,"Zombie","Völlig vom Willen der Sirenen gesteuert.",15559,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
372,"Brutrage","Rasend vor Wut über den Verlust des Geleges. Ausgeteilter Schaden ist erhöht.",17221,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
373,"Unheilbar","Erhaltene LP-Regenerationseffekte sind wirkungslos.",15561,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
374,"Denaturierter Kristall","Ein denaturierter Kristall haftet dem Körper an. Wenn sich 3 Einheiten angeheftet haben, explodieren sie.",17161,3,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
375,"Verbrennung","Maximale LP sind reduziert, erlittener Schaden ist erhöht.",17181,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
376,"Gluthitze","Verbreitet von Ifrit entflammt Gluthitze weiter in der Umgebung. Erleidet schrittweise Feuerschaden.",15560,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
377,"Infernofesseln","Von lodernden Fesseln gebunden. Ausgeteilter Schaden ist reduziert. Erleidet schrittweise Feuerschaden.",17201,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
378,"Agonales Klammern","Bewegungsunfähig. Als ob sich eine böse Macht an den Füßen festklammerte.",15003,0,2,17,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
379,"Tiefdruck","Erleidet schrittweise Windschaden durch den Tiefdruck in der Umgebung.",17241,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
380,"Hochdruck","Windelementarer Widerstand ist durch den Hochdruckeinfluss der Umgebung erhöht. ",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
381,"Testudo","Ein Teil des erlittenen Schadens ist verringert.",14801,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
382,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
383,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
384,"Schlachtrausch","Maximale LP sind erhöht.",14803,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
385,"Voller Schwinger","Erleidet schrittweise Schaden.",14804,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
386,"Salto","Zaubertempo ist verlangsamt.",14805,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
387,"Obhut","Immun gegen Betäubung, Schlaf, Fessel, Gewicht und Krankheit.",14806,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
388,"Impuls-Ansturm","Kritische Trefferrate ist erhöht.",14807,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,5
389,"Spieß","INT ist verringert.",14808,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
390,"Barmherzigkeit","Schafft ein Gebiet, in dem Gruppenmitglieder LP regenerieren.",14809,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
391,"Phantompfeil","Alle Magieresistenzen sind verringert.",14810,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
392,"Nebelschleier","Reichweite von Fernattacken ist verringert.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,6
393,"Entkräften","Alle Magieresistenzen sind erringert.",14812,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
394,"Lege Artis","Alle Magieresistenzen sind erhöht.",14813,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
395,"Ätherschub","Schnelligkeit von Kommandos ist verringert.",14814,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
396,"Gleichmut","Zauber werden durch erlittenen Schaden nicht unterbrochen.",14815,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
397,"Einstimmung","Ausweichen ist stark verbessert und ein Teil des erlittenen Schadens wird aufgehoben.",14816,0,1,16,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
398,"Astralkörper","Nur noch halb der physischen Welt verhaftet. Ausgeteilter Schaden ist verringert, dafür können geisterartige Gegner getroffen werden.",15562,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,true,0,0
399,"Wiederkunft","Geschwächt durch den Aufenthalt im spirituellen Reich. Erlittener Schaden ist verdoppelt.",15563,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
400,"Laden","Speichert Blitzenergie. Blitzwiderstand ist verringert.",17261,8,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
401,"Umklammert","Bewegungsunfähig und verliert schrittweise LP.",15564,0,2,17,0,true,false,true,false,false,false,true,true,0,0,false,0,false,false,2,0
402,"Blinde Wut","Über alle Maßen aufgebracht und kopflos. Kann das Ziel nur verfolgen.",15565,0,2,17,0,false,false,false,true,false,true,false,false,100,0,false,0,false,false,0,0
403,"Schaden +","Ausgeteilter Schaden ist erhöht.",15519,0,1,16,0,false,false,false,false,false,false,false,true,200,0,false,0,false,false,0,0
404,"Transport","Wird beim Tragen eines Gegenstands mit jeder Sekunde schwächer.",16208,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
405,"Bezaubert","Verwirrt und unfähig, die Bewegungen zu kontrollieren.",15545,0,2,17,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
406,"Verringerte Verwundbarkeit","Erlittener Schaden ist verringert.",17301,8,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
407,"Staubvergiftung","Durch eingeatmeten Kristallstaub vergiftet. Sammeln sich 4 dieses Status an, tritt Handlungsunfähigkeit ein.",17001,4,2,1,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
408,"Sturmkeil","Ausgeteilter Schaden ist verringert.",10265,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
409,"Holmgang","Bewegungsunfähig. Status wird nicht durch Schaden aufgehoben, aber die meisten Attacken reduzieren die LP auf nicht weniger als 1.",10255,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
410,"Antikörper","Immun gegen Virus und Geistesvirus.",10515,0,1,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
411,"Tier in dir","Erlittener Schaden ist reduziert.",12553,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
412,"Schweben","Schwebt über dem Boden.",15024,0,1,16,0,false,false,false,false,false,false,true,false,200,0,false,0,false,false,0,0
413,"Wolfsmarken-Bonus","Mehr Wolfsmarken werden in PvP-Kämpfen erworben.",16517,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
414,"Staatstaler-Bonus","Mehr Staatstaler werden erworben.",16518,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
415,"Erholen","Regeneriert schrittweise TP.",16203,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
416,"Transparenz","Lichtdurchlässiger Körper, der von Monstern nicht angegriffen wird.",16209,0,1,16,0,false,false,false,false,false,false,false,false,2,0,false,0,false,true,0,0
417,"Protes","Verteidigung und Magieabwehr sind erhöht.",10405,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
418,"Verringerte physische Verwundbarkeit","Erlittener physischer Schaden ist verringert.",15052,0,1,16,0,false,false,false,false,false,false,false,true,30,0,false,0,false,false,0,0
419,"Nebelschleier","Reichweite von Fernattacken ist verringert.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,7
420,"Markiert","Als Beute markiert. Markierung geht auf Spieler in der Nähe über.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
421,"Halbverschlungen","Erleidet unter dem Einfluss von Verschlingen schrittweise Schaden.",15571,0,2,17,0,false,false,true,true,false,false,true,true,10,0,false,0,false,false,3,0
422,"Heilmagie -","Wirkung von Heilmagie ist vermindert.",15572,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
423,"Albtraum","In einem bösen Traum gefangen und handlungsunfähig.",15573,0,2,2,123,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,3
424,"Diabolischer Fluch","Erlittener Schaden ist durch einen Fluch des Nichts verstärkt.",17341,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
425,"Diabolische Aura","Durch infernalischen Einfluss resistent gegen Schlaf.",15574,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
426,"Nachtschild","Eine magische Barriere gewährt Resistenz gegen Betäubung.",15575,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
427,"Gemach +","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verlängert. Status kann nicht aufgehoben werden.",17361,0,2,13,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
428,"Hast +","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verkürzt. Status kann nicht aufgehoben werden.",17381,16,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
429,"Erosionsstaub","Wamoura-Schuppen verströmen einen anziehenden Duft für Arioch. Erlittener Schaden ist erhöht.",17401,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
430,"Kummer","Zu Tode betrübt. Erlittener Schaden ist erhöht.",15576,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
431,"Wasserresistenz -","Resistenz gegen Wasser ist verringert.",17421,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
432,"Wassermembran","In wässriger Membran gefangen. Bei Erhalt von Heilmagie erleidet der Heiler den Status Wasserspiegelung.",15577,0,2,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
433,"Wasserspiegelung","In wässriger Membran gefangen, die die Sicht beeinträchtigt und die Reichweite von Kommandos verringert. Sammeln sich 16 dieses Status an, werden Kommandos unmöglich.",17441,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
434,"Absoluter Bann","Von fortgeschrittener Thaumaturgie gefesselt und handlungsunfähig.",15579,0,2,17,0,true,false,true,false,false,false,true,true,200,0,false,0,false,false,0,0
435,"Dämonenauge","Durch einen dämonischen Blick versteinert. Handlungsunfähig und erlittener Schaden ist erhöht.",15578,0,2,17,0,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,0
436,"Dorngestrüpp","Wuchernde Dornen verringern die Bewegungsgeschwindigkeit und verursachen schrittweise Schaden. Verhindern dafür Heranzieh- und Rückstoßeffekte. ",15601,0,2,17,0,false,false,false,false,false,false,true,true,150,1,false,0,false,false,0,0
437,"Steinfluch","Versteinert. Erlittener Schaden führt zu Kampfunfähigkeit.",15586,0,2,6,122,true,false,true,false,false,true,false,false,100,0,false,0,false,false,0,0
438,"Wicht","In einen Wicht verwandelt. Erteilter Schaden sinkt, erlittener Schaden steigt.",15581,0,2,17,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
439,"Frosch","In einen Frosch verwandelt. Kommandos können nicht ausgeführt werden.",15580,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
440,"Wicht","In einen Wicht verwandelt. Erteilter Schaden sinkt, erlittener Schaden steigt.",16211,0,1,16,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
441,"Frosch","In einen Frosch verwandelt. Kommandos können nicht ausgeführt werden.",16210,0,1,16,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
442,"Gemach","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verlängert.",15009,0,2,13,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
443,"Schaden +","Ausgeteilter Schaden ist erhöht.",17061,16,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
444,"Erhöhte Verwundbarkeit","Erlittener Schaden ist erhöht.",15020,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
445,"Dornenranken","Dornige Ranken verursachen schrittweise Schaden.",15582,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
446,"Honigsüß","Mit Honig bedeckt. Zieht Attacken von Hornissen an.",15583,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
447,"Konzentrierte Säure","Eine starke Säure erhöht durch Säurewolke erlittenen Schaden.",17021,16,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
448,"Umschwärmt","Bedrohlich von Bienen umschwärmt, die am Ende des Effekts angreifen.",17461,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
449,"Gestochen","Bienengift verstärkt Schaden durch Bienenschwärme.",17001,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
450,"Steinresistenz","Der Status Stein wird aufgehoben.",15608,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
451,"Stimme der Verwünschung","Verwunschen. Bei Ende des Effekts wird Steinruf ausgelöst.",15587,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
452,"Schrei der Verwünschung","Verwunschen. Bei Ende des Effekts wird Steinschrei ausgelöst.",15588,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
453,"Allagisches Gift","Verteilt ungewollt allagisches Schlangengift. Alle Gruppenmitglieder erleiden schrittweise Schaden.",15007,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
454,"Allagisches Feld","Ein magisches Feld speichert erlittenen Schaden, der bei Ende des Effekts oder bei Kampfunfähigkeit in einer Explosion freigesetzt wird.",15590,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
455,"Ermattung","Geschwächter Zustand. Durch Vitalabsorption erlittener Schaden ist erhöht.",17101,4,2,17,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
456,"LP-Malus","Maximale LP sind verringert.",17481,4,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
457,"Fessel +","Das Bewegen von der Stelle ist nicht möglich. Der Status kann nicht aufgehoben werden.",15602,0,2,12,124,true,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
458,"Pestschwinge","Vom Darnus' Gift beeinrächtigt, das bei Ende des Effekts eine Explosion verursacht.",15517,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
459,"Normales Verhalten","Führt vor allem einfache Standard-Kampfmanöver aus.",15591,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
460,"Aggressives Verhalten","Führt vor allem Angriffsmanöver aus.",15592,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
461,"Hemmendes Verhalten","Führt vor allem Manöver aus, die den Feind behindern.",15593,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
462,"Leicht fixierbar","Fixierungsfessel-Status sammeln sich schneller an.",15594,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
463,"Fixierungsfessel","In eiserner Umklammerung. Sammeln sich 9 dieses Status an, tritt Kampfunfähigkeit ein.",17501,16,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
464,"Feuerhorn","Resistenz gegen Angriffe von Feuerhorn ist verringert.",15595,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
465,"Eisklaue","Resistenz gegen Angriffe von Eisklaue ist verringert.",15596,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
466,"Donnerschwinge","Speichert Blitzenergie, die bei Ende des Effekts auf alle Ziele der Umgebung entladen wird.",15597,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
467,"Wasserspiegelung","In wässriger Membran gefangen, die die Sicht beeinträchtigt und die Reichweite von Kommandos verringert. Sammeln sich 16 dieses Status an, werden Kommandos unmöglich.",17456,0,2,17,0,false,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
468,"Nichtsgebunden","Zeitweilig ins Nichts gezogen und unfähig, auf die physische Welt Einfluss zu nehmen.",15585,0,2,17,0,false,false,true,true,false,false,true,true,200,0,true,0,false,false,3,0
469,"Absoluter Herrscher","Unverwundbar, kupo!",15589,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
470,"Pombination","Mitten in einer Kombinationsattacke. Betäubung und Stumm sind unwirksam.",15584,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
471,"Mogryschatten-Aversion","Erleidet schweren Schaden bei Mogryschatten.",15598,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
472,"Moglicht-Empfindlichkeit","Erleidet schweren Schaden bei Sengendes Moglicht.",15599,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
473,"Tohuwabohu-Wahn","Erleidet schweren Schaden bei Tohuwabohu.",15600,0,2,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
474,"Mogul-Fanfare","Ausgeteilter Schaden und LP-Regeneration ist erhöht.",17541,8,1,16,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
475,"Unmarkierbar","Kann nicht als Beute markiert werden.",15027,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
476,"Dämmerlicht","Ein Schleier der Dunkelheit verschlechtert die Präzision, macht aber unempfänglich für Dämonenauge. Heilbar mit Medica.",15012,0,2,10,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
477,"Wogenmantel","Reflektiert Schaden durch Magieattacken.",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
478,"Wogenschleier","Reflektiert Schaden durch Fernattacken.",12651,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
479,"Rehabilitation","Regeneriert schrittweise LP.",17521,16,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
480,"Hast +","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verkürzt. Status kann nicht aufgehoben werden.",17381,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
481,"Sprint","Bewegungsgeschwindigkeit ist erhöht.",10101,0,1,0,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
482,"Paralyse","Paralysierte Nerven erschweren Kommandos immer mehr.",15006,0,2,5,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
483,"LP-Bonus","Maximale LP sind erhöht.",15075,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
484,"Toxische Tinte","Krakentinte verringert die Bewegungsgeschwindigkeit und verursacht schrittweise Schaden.",15569,0,2,17,0,false,false,false,false,false,false,false,false,150,1,false,0,false,false,0,0
485,"Wassersucht","Erleidet schrittweise Wasserschaden.",17641,16,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
486,"Wasserkäfig","Im magisch geladenen Wasser gefangen und handlungsunfähig.",15038,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,3,0
487,"Tiefkühlung","Bewegungsunfähig durch die extreme Kälte. Erleidet schrittweise Schaden.",17621,16,2,17,127,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
488,"Superkniff","Erlittener physischer Schaden ist um einen bestimmten Betrag reduziert.",10605,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
489,"Wespenkuss","Ausgeteilter physischer Schaden ist erhöht.",10606,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
490,"Vipernkuss","Ausgeteilter physischer Schaden ist erhöht.",10609,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
491,"Tanzende Schneide","Hiebresistenz und Wirkung von Heilmagie auf sich ist vermindert. ",10601,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
492,"Verstümmeln","Erleidet schrittweise Schaden.",10602,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
