Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
695,"指定採集：戦化粧の材料採集","私たちムーンキーパーは、狩りや戦いに備え顔に戦化粧を施す風習がある。己の手を血に染める覚悟と責任、そして氏族の誇りを表すものだ。この戦化粧に使う朱色の染料の材料、「アカトゲの実」を採ってきてくれ。",44,3,2,25,20,1,1,129,129,false,18,85,0,56,80012,131101,true,4,46.0,0,0,218,0,29,5,2257020,110017,true,3803998,67
696,"大量採集：果樹園の収穫手伝い","霊災後に植えたリンゴの木が、ようやく安定して実をつけるようになりました。今季はたくさんの実がなったので、収穫の手伝いを募集します。クォーリーミル裏の果樹園まで来ていただける方、よろしくお願いします。",23,3,2,25,20,1,1,129,129,false,18,85,0,56,80012,131102,true,4,40.0,0,0,218,0,15,5,2257020,110017,true,3803999,67
697,"大量採集：ゴブリン族のキノコ調査","ゴブリン族がやって来て以来、森の樹木に妙なキノコが生えるようになった。どうやら、彼らがそのキノコを意図的に栽培しているらしい。樹木に害がないか調べるため、できるだけ多くサンプルを採ってきてくれ。",45,3,2,25,20,1,1,129,129,false,18,85,0,56,80012,131103,true,4,46.0,0,0,218,0,15,5,2257020,110017,true,3804000,67
698,"確認採集：サゴパームのデンプン採集","大富豪ゲゲルジュ氏が、ブラッドショア周辺に南洋原産の「サゴパームの木」を植えさせたんだ。こいつの幹や種から、デンプンが採れるらしくてね。食材として使ってみたいから、どの程度採れるのか試してきてくれ。",76,3,1,30,20,1,1,206,206,false,18,85,0,32,80011,131104,true,4,51.0,0,0,219,0,14,5,3999029,110039,true,4031135,67
699,"指定採集：コスタ・デル・ソルの景観維持","我が主、ゲゲルジュ様は、南洋諸島の如き風情をお好みになられます。そこで、南洋原産の色鮮やかな植物を植えたのですが、景観を保つには、しなびた葉を取り除く必要があるのです。さあ、キリキリ働くのです！",61,3,1,30,20,1,1,206,206,false,18,85,0,32,80011,131105,true,4,51.0,0,0,219,0,29,5,3999029,110039,true,4031136,67
700,"大量採集：オシュオンローゼルのガク","ウチの店じゃ、酒以外の飲料も取りそろえているぜ。二日酔いに良く効くハーブティー、名付けて「放蕩息子の茶」とかな。こいつを作るための材料、「オシュオンローゼルのガク」を集めてきてほしい。頼んだぜ。",65,3,1,30,20,1,1,206,206,false,18,85,0,32,80011,131106,true,4,45.0,0,0,219,0,15,5,3999029,110039,true,4031137,67
701,"大量採集：ココナッツジュースの材料集め","ウチの店じゃ、酒以外の飲料も取りそろえているぜ。なにせゲゲルジュの旦那を訪ねてくる客たちには、下戸もいるからな。そこで「ココナッツジュース」を作るために必要な「椰子の実」を集めてきてほしい。頼んだぜ。",65,3,1,30,20,1,1,206,206,false,18,85,0,32,80011,131107,true,4,45.0,0,0,219,0,15,5,3999029,110039,true,4031138,67
702,"確認採集：防空施設用の薬草","ドラゴン族による爆撃から市民を護る、防空施設「アートボルグ砦群」では、有事に備えて薬品の備蓄を進めています。その材料となる薬草類が、近年の寒冷化により減っています。採取できる場所を探してください。",135,3,2,35,20,1,1,385,385,false,18,85,0,63,80012,131108,true,4,50.0,0,0,220,0,14,5,3643001,110065,true,4307524,67
703,"指定採集：竜防柵の建材","我々は、キャンプ・ドラゴンヘッドの防衛力を高めるため、竜防柵の設置を急いでいる。低空で飛来するドラゴン族の眷属を、先端を尖らせた丸太で阻むのだ。その建材となる、良質のオーク原木を伐採してきてほしい。",138,3,2,35,20,1,1,385,385,false,18,85,0,63,80012,131109,true,4,50.0,0,0,220,0,29,5,3643001,110065,true,4307540,67
704,"大量採集：ギサール畑の天敵","騎兵団のチョコボたちを元気づけるには、新鮮なギサールの野菜が不可欠。だからこそ、畑の手入れは欠かせません。ドラゴン族との戦いで人手不足ですので、どうか畑にはびこるショートウィードを駆除してください。",140,3,2,35,20,1,1,385,385,false,18,85,0,63,80012,131110,true,4,50.0,0,0,220,0,15,5,3643001,110065,true,4307556,67
705,"調査採集：薪に用いる流木","アドネール占星台で天体を観測するうえで、一番の問題は何と言っても夜の冷え込み。ですが、暖房用の薪を得ようにも、伐採に適した樹木は騎兵団に優先されています。流木を薪にできないか、調べてきて頂けませんか？",127,3,2,35,20,1,1,385,385,false,18,85,0,63,80012,131111,true,4,50.0,0,0,220,0,25,5,3643001,110065,true,4307564,67
706,"確認採集：森林資源を蝕む者","第七霊災とドラゴン族の襲来。これら二重の災厄により、クルザスの森林資源は減ってしまった。戦いに欠かせぬ貴重な資源を守るため、樹木を見回り、害虫や病に冒された樹皮を取り除いてもらいたい。",139,3,2,40,20,1,1,402,402,false,18,85,0,63,80012,131112,true,4,69.0,0,0,221,0,14,5,3643492,110066,true,4307593,67
707,"指定採集：竜を射落とす矢","ドラゴン族やその眷属には、飛行する者が少なくないが、こうした敵との戦いでは飛び道具が有効だ。我が騎兵団では、現在、次なる戦いに備えて矢の増産を急いでいる。矢を作るのに適した、真っ直ぐな枝を集めてくれ。",139,3,2,40,20,1,1,402,402,false,18,85,0,63,80012,131113,true,4,60.0,0,0,221,0,29,5,3643492,110066,true,4307606,67
708,"大量採集：前哨地防壁の建材","ホワイトブリム前哨地の防壁を増強したい。しかし、必要となる木材の備蓄は底をついており、早急に調達する必要がある状況だ。防壁を作るために必要となる、ハイランドチークの原木を大量に求めている。",139,3,2,40,20,1,1,402,402,false,18,85,0,63,80012,131114,true,4,69.0,0,0,221,0,15,5,3643492,110066,true,4307618,67
709,"調査採集：異端の痕跡の排除","イシュガルドを追われた異端者の中には、山中に潜伏する者もいるようだ。そうした連中は、樹木の幹に符号を刻み、仲間と連絡を取り合っているらしい。樹木に不審な傷を見かけたら、削りつつ記録をとってほしい。",126,3,2,40,20,1,1,402,402,false,18,85,0,63,80012,131115,true,4,69.0,0,0,221,0,25,5,3643492,110066,true,4307626,67
710,"確認採集：草地の下に眠る物","我々、聖コイナク財団は、銀泪湖沿岸に出土した古代アラグ文明の遺跡を発掘しています。しかし、人手不足で調査が進んでいない場所も少なくありません。指定した場所の下草を刈り取り、遺物を見つけてください。",124,3,3,45,20,1,1,416,416,false,18,85,0,67,80013,131116,true,4,70.0,0,0,222,0,14,5,4258822,110067,true,4306515,67
711,"指定採集：調査地の足場用建材","銀泪湖沿岸の調査地では、古代アラグ文明の建造物も数多く発見されています。特に保存状態のいい物を調べる場合、高所での作業のため、足場を組む必要があります。不足気味の足場用の木材を調達してください。",124,3,3,45,20,1,1,416,416,false,18,85,0,67,80013,131117,true,4,70.0,0,0,222,0,29,5,4258822,110067,true,4306518,67
712,"大量採集：結晶化した下草","モードゥナの銀泪湖沿岸には、クリスタルと化した草が生えてるらしい。えらく脆くて採集は難しいようだが、鑑賞用に売りだそうと思う。題して「永遠の時を封じ込めし愛の結晶草」。どうだい、バカ売れしそうだろう？",78,3,3,45,20,1,1,416,416,false,18,85,0,67,80013,131118,true,4,80.0,0,0,222,0,15,5,4258822,110067,true,4306521,67
713,"調査採集：結晶化現象の研究","銀泪湖上空戦の結果、モードゥナの一部で大規模な結晶化現象が発生。その際に、半分ほど結晶化した樹木が現存するらしい。生物が結晶化する仕組みを解明するため、樹木の幹を伐採し、その様子を記録してくれ。",64,3,3,45,20,1,1,416,416,false,18,85,0,67,80013,131119,true,4,80.0,0,0,222,0,25,5,4258822,110067,true,4306524,67
714,"確認採集：崩れかけた石壁の撤去作業","高級居住地建設計画の一環として、「ナナモ新門」前の「ササモの八十階段」を再整備する予定だ。その前準備として、崩れかけた石壁の撤去作業を進めている。指定された地点に赴き、レンガを取り除いてくれ。",70,2,3,1,20,1,1,263,263,false,17,84,0,42,80013,131120,true,4,5.0,0,0,223,0,14,5,3958072,110043,true,4031108,67
715,"確認採集：金で買える崖崩れ事故","「ササモの八十階段」の近くの崖を、適当に削ってきてくれ。崖崩れが起きた後のように見えればいい。さる大富豪が階段で転んでケガをしたんだが、体面を保つため「崖崩れに巻き込まれた」ことにしたいんだとさ。",82,2,3,1,20,1,1,263,263,false,17,84,0,42,80013,131121,true,4,5.0,0,0,223,0,14,5,3958072,110043,true,4031109,67
716,"指定採集：建材用の黄銅鉱","高級居住地建設計画に伴い、建材となる黄銅鉱の需要が高まりそうだ。実際に住宅の建築が始まるのは当分先になりそうだが、今のうちから在庫を確保しておきたい。「良質の黄銅鉱」を集めてきてくれ。",71,2,3,1,20,1,1,263,263,false,17,84,0,42,80013,131122,true,4,5.0,0,0,223,0,29,5,3958072,110043,true,4031110,67
717,"指定採集：低純度の銅鉱採掘","カッパーベル銅山が、ちょっとした事故の影響で操業を停止しています。その影響で、銅鉱の在庫は減る一方。指定した地点なら、多少、純度は劣りますが銅鉱が採掘可能です。「低純度の銅鉱」を集めてきてください。",72,2,3,1,20,1,1,263,263,false,17,84,0,42,80013,131123,true,4,5.0,0,0,223,0,29,5,3958072,110043,true,4031111,67
718,"確認採集：居住地建設予定地の解体","高級居住地の建設予定地に赴き、当地に残るガレキの類いを撤去してほしい。あの辺りには、第七霊災時に崩れた建造物の一部が残っている。造成作業を終わり次第、工事に取りかかれるよう徹底的に頼む。",70,2,3,5,20,1,1,263,263,false,17,84,0,42,80013,131124,true,4,20.0,0,0,224,0,14,5,3958072,110043,true,4031113,67
719,"確認採集：マルセットの「コブランのひみつ」","金槌台地にコブランが群生している場所があるの。「コブランには鉱脈をかぎ分ける能力がある」という迷信があるけど、果たして本当なのか。この謎を解明するため、コブラン生息地の岩石サンプルを採掘してくるのよ！",74,2,3,5,20,1,1,263,263,false,17,84,0,42,80013,131125,true,4,20.0,0,0,224,0,14,5,3958072,110043,true,4031114,67
720,"指定採集：伝説の宝玉採掘","酒場で知り合った情報屋から、とっておきの情報を買ったんだ！　ある場所で伝説の宝玉ナナシャマラカイトが採掘できるって話さ！　いよいよ俺にも運が向いてきた！　指定した場所で、片っ端から石を採ってきてくれ！",77,2,3,5,20,1,1,263,263,false,17,84,0,42,80013,131126,true,4,20.0,0,0,224,0,29,5,3958072,110043,true,4031115,67
721,"大量採集：装飾品用の亜鉛鉱","安価な装飾品の素材に最適な、亜鉛鉱が採れる場所があるんだ。だが、その場所というのが断崖絶壁のフチでね。怖くて自分では掘りにいけないもんだから、代りを頼みたい。いいか、下だけは見るんじゃないぞ？",71,2,3,5,20,1,1,263,263,false,17,84,0,42,80013,131127,true,4,20.0,0,0,224,0,15,5,3958072,110043,true,4031117,67
722,"確認採集：足跡の谷遺跡の解体","建材として売り払うために、出土した遺跡を解体してほしい。歴史的に貴重な遺物だって？　そんなこと、知ったことじゃないね。金になるなら親でも子でも売り払え、それがウルダハ流のやり方ってものさ。",78,2,3,10,20,1,1,271,271,false,17,84,0,42,80013,131128,true,4,40.0,0,0,225,0,14,5,2540071,110045,true,4031123,67
723,"確認採集：ホライズン・エッジ鉱脈調査","酒場で知り合った占い師から、とびっきりの情報を仕入れたんだ！　何でも彼女はホライズン・エッジに、金鉱脈があるって夢を見たらしい！　いよいよ俺にも運が向いてきた！　指定した場所で鉱脈の有無を調べてくれ！",77,2,3,10,20,1,1,271,271,false,17,84,0,42,80013,131129,true,4,40.0,0,0,225,0,14,5,2540071,110045,true,4031124,67
724,"指定採集：ペイストの薄皮収集","ペイストが脱皮したときに遺した薄皮は、驚くほど薄くて透き通って見えるんだ。これを、新作のアクセサリーの材料として使えないかと思ってね。ペイストは岩に身体をこすりつけて脱皮するから、岩場を探してきてよ。",79,2,3,10,20,1,1,271,271,false,17,84,0,42,80013,131130,true,4,46.0,0,0,225,0,29,5,2540071,110045,true,4031126,67
725,"調査採集：坑道採掘予定地の調査","採掘された鉱石を洗いながら選別するための施設を、水源豊かなノフィカの井戸に作りたい。カッパーベル銅山の坑道に直通する、新しい坑道が掘れないかどうか、岩盤の強度を調べてきてほしい。よろしく頼んだぞ。",73,2,3,10,20,1,1,271,271,false,17,84,0,42,80013,131131,true,4,40.0,0,0,225,0,25,5,2540071,110045,true,4031127,67
726,"確認採集：霊銀鉱床の噂調査","酒場で知り合った旅人から、痺れる情報を仕入れたんだ！　彼が言うには、ドライボーンでキラリと光るものを見たらしい！　いよいよ俺にも運が向いてきた！　きっと噂の霊銀鉱床に違いない！　早く調査してきてくれ！",77,2,3,15,20,1,1,300,300,false,17,84,0,44,80013,131132,true,4,40.0,0,0,226,0,14,5,2540213,110046,true,4031128,67
727,"指定採集：新商品の素材収集","アーススプライトが多い土地は、土属性の力が強いって言われてる。そんな場所で採れる石を使って、新商品を作ろうと思ってるんだ。題して「土属性パワー炸裂幸運アミュレット」。どうだい、バカ売れしそうだろう？",78,2,3,15,20,1,1,300,300,false,17,84,0,44,80013,131133,true,4,40.0,0,0,226,0,29,5,2540213,110046,true,4031129,67
728,"指定採集：園墓の整備作業","当教会の園墓には、霊災被災者が多く眠っておいでです。しかし、供養が十分ではなく、死霊が出没する状況……。死せる魂を鎮めるためにも、墓地の整備が必要です。墓石に相応しい石材を調達してください。",80,2,3,15,20,1,1,300,300,false,17,84,0,44,80013,131134,true,4,40.0,0,0,226,0,29,5,2540213,110046,true,4031130,67
729,"調査採集：見えざる都の岩石回収","ベラフディア時代の遺跡、見えざる都。ワシは、この遺跡が過去、魔法によって岩間に沈められたのでは、と考えておる。この説を証明するため、遺跡を覆う岩石を集めてくれ。ただし、凶暴なインプには気をつけてな。",81,2,3,15,20,1,1,300,300,false,17,84,0,44,80013,131135,true,4,46.0,0,0,226,0,25,5,2540213,110046,true,4031133,67
730,"確認採集：砂金が採れる川の調査","酒場で知り合った旅商から、おどろきの情報を仕入れたんだ！　黒衣森南部森林の川で、砂金が採れるらしいって話さ！　いよいよ俺にも運が向いてきた！　指定した場所で採れる砂利を、片っ端から持ってきてくれ！",77,2,2,20,20,1,1,129,129,false,17,84,0,56,80012,131136,true,4,46.0,0,0,227,0,14,5,2257020,110040,true,4031100,67
731,"指定採集：ゲルモラ時代の石材回収","トトラクの千獄の周辺には、地下都市ゲルモラ時代の構造物が取り残されております。森を精霊にお返しするため、これを取り除いていただきたいのです。モールにて打ち砕き、森より不要なるものを取り除いてください。",38,2,2,20,20,1,1,129,129,false,17,84,0,56,80012,131137,true,4,46.0,0,0,227,0,29,5,2257020,110040,true,4031101,67
732,"指定採集：イソム・ハーの石材調査","地下都市「ゲルモラ」時代の遺跡を調べているんだ。ゆくゆくは、この崩落した地下遺跡を修繕して、シェーダー族のための居住地にしたいと思っていてね。遺跡の再建に使える丈夫な石がないか、周囲を調べてくれ。",43,2,2,20,20,1,1,129,129,false,17,84,0,56,80012,131138,true,4,40.0,0,0,227,0,29,5,2257020,110040,true,4031102,67
733,"大量採集：石壁用の石材収集","オレの店の周囲には、石壁を張り巡らせるんだが、まだすべてを囲いきれた訳じゃなくてな。次は店の裏手に新しい壁を作ろうと思っているんだが、その石材が必要だ。石壁作りに適した平たくて丈夫な石を集めてくれ。",31,2,2,20,20,1,1,129,129,false,17,84,0,56,80012,131139,true,4,40.0,0,0,227,0,15,5,2257020,110040,true,4031103,67
734,"確認採集：古城に眠る埋蔵金発掘","酒場で知り合った冒険者から、驚愕の情報を仕入れたんだ！　黒衣森で発見された古城には、埋蔵金が眠っているらしい！　いよいよ俺にも運が向いてきた！　指定した場所に埋蔵金がないか、探してきてくれ！",77,2,2,25,20,1,1,129,129,false,17,84,0,56,80012,131140,true,4,40.0,0,0,228,0,14,5,2257020,110041,true,4031104,67
735,"指定採集：醸造庫の火打石調達","ムントゥイ醸造庫では、黒衣森の特産品「ムントゥイ豆」を加工した発酵食品を作っているんだ。発酵の前段階で、豆をよーく蒸す必要があるんだけど、この時に使う「火打石」が足りなくてね。集めてきてくれよ。",75,2,2,25,20,1,1,129,129,false,17,84,0,56,80012,131141,true,4,46.0,0,0,228,0,29,5,2257020,110041,true,4031105,67
736,"大量採集：不埒な落書きの除去","クォーリーミルの外壁に、何者かが精霊を冒とくする言葉を、刻み込みました。おそらく犯人は、ならず者のシェーダー族でしょう。ともかくこのような不埒な落書きを放置してはおけません。どうか削り取ってください。",38,2,2,25,20,1,1,129,129,false,17,84,0,56,80012,131142,true,4,40.0,0,0,228,0,15,5,2257020,110041,true,4031106,67
737,"大量採集：守灯籠の石材調達","第七霊災によって、夜道を照らす「守灯籠」が少なからず壊れてしまった。我ら鬼哭隊は、地道に修繕を続けているのだが、石材が足りていない。古来よりの習わしに従い、南部森林の採石場で石材を調達してくれ。",35,2,2,25,20,1,1,129,129,false,17,84,0,56,80012,131143,true,4,40.0,0,0,228,0,15,5,2257020,110041,true,4031107,67
738,"確認採集：海賊の隠し財宝探索","酒場で知り合った船乗りから、極めつけの情報を聞いたんだ！　東ラノシアのある場所に、海賊の隠し財宝があるらしいんだ！　いよいよ俺にも運が向いてきた！　指定した場所を掘って、隠し財宝がないか調べてくれ！",77,2,1,30,20,1,1,206,206,false,17,84,0,32,80011,131144,true,4,45.0,0,0,229,0,14,5,3999029,110042,true,4031139,67
739,"指定採集：新造船用の鉄鉱採掘","モラビー造船廠で建造中の新造船「ヴィクトリー号」の艤装に向けて、鉄鉱が必要だ。黒渦艦隊再編の要となる存在だけに、素材も最良のものを求めている。東ラノシアで採掘できる「良質な鉄鉱」を集めてほしい。",63,2,1,30,20,1,1,206,206,false,17,84,0,32,80011,131145,true,4,45.0,0,0,229,0,29,5,3999029,110042,true,4031140,67
740,"大量採集：マルセットの「ウラグナイトのひみつ」","緑色のウネウネした気持ち悪い魔物、「ウラグナイト」。あれは、古代人が魔法で巨大化させた食用貝だって説を支持してるんだけど、その証拠となる古い貝殻が必要なの。第五星暦時代の貝塚で、貝殻を集めてくるのよ。",74,2,1,30,20,1,1,206,206,false,17,84,0,32,80011,131146,true,4,51.0,0,0,229,0,15,5,3999029,110042,true,4031141,67
741,"大量採集：モラビーオイスターの仕入","我が主、ゲゲルジュ様は、近海で採れる「モラビーオイスター」が大の好物でいらっしゃいます。主の食卓を飾るに相応しい、新鮮なモラビーオイスターを、岩礁から削り取ってきなさい。さあ、キリキリ働くのです！",61,2,1,30,20,1,1,206,206,false,17,84,0,32,80011,131147,true,4,45.0,0,0,229,0,15,5,3999029,110042,true,4031142,67
742,"確認採集：防空施設用の石切場","ドラゴン族による爆撃から市民を護る、防空施設「アートボルグ砦群」では、安全性のさらなる向上を目指し、補修工事を進めています。これに必要となる石材が切り出せないか、指定した場所で調査してください。",135,2,2,35,20,1,1,385,385,false,17,84,0,63,80012,131148,true,4,50.0,0,0,230,0,14,5,3643001,110068,true,4306766,67
743,"指定採集：スノーハウスの建材","食用肉の保管庫として、スノーハウスを建てようと思っている。そのためには、硬く凍り付いた圧雪ブロックが必要だ。降り積もった雪を掘り起こし、底の方にある圧縮された硬い雪をブロック状に切り出してくれ。",122,2,2,35,20,1,1,385,385,false,17,84,0,63,80012,131149,true,4,50.0,0,0,230,0,29,5,3643001,110068,true,4306790,67
744,"大量採集：大型レンズ用の石灰岩","アドネール占星台の誇り、大型望遠鏡。その「眼力」を支えているレンズの予備を作ろうと計画している。そのためには、ガラスの材料となる石灰岩が大量に必要だ。南東の岩肌から、クルザス石灰岩を調達してきてくれ。",136,2,2,35,20,1,1,385,385,false,17,84,0,63,80012,131150,true,4,50.0,0,0,230,0,15,5,3643001,110068,true,4307358,67
745,"調査採集：望遠鏡を支える青霊銀鉱","大型望遠鏡の予備部品を作るためには、青霊銀鉱という特殊な鉱石が必要だ。だが、有望な鉱脈があると思われる洞窟には、イクサル族が徘徊していると聞く。危険な場所だが現地に赴き、鉱脈に関する記録を付けてほしい。",136,2,2,35,20,1,1,385,385,false,17,84,0,63,80012,131151,true,4,57.0,0,0,230,0,25,5,3643001,110068,true,4307391,67
746,"確認採集：スノークローク大氷壁の氷片","霊災以降、少しずつ厚さを増しているスノークローク大氷壁。これを溶かす方法を探るため、我々調査隊は活動を続けています。指定した場所の岸壁にピックを打ち付け、サンプルとなる氷片を集めてきてください。",137,2,2,40,20,1,1,402,402,false,17,84,0,63,80012,131152,true,4,60.0,0,0,231,0,14,5,3643492,110069,true,4307652,67
747,"指定採集：対竜カノン砲用の白鉄鉱","我々は、対ドラゴン戦の切り札として、四連装対竜カノン砲の増産を急いでいる。しかし、肝心の材料が不足気味だ。強大な炸薬の爆発力に耐えうる砲身を作るために必要となる、白鉄鉱を採掘してきてほしい。",138,2,2,40,20,1,1,402,402,false,17,84,0,63,80012,131153,true,4,60.0,0,0,231,0,29,5,3643492,110069,true,4307657,67
748,"大量採集：要塞修繕用の石材","我が騎兵団は、対ドラゴン要塞「ストーンヴィジル」の奪還作戦を展開中だ。しかし、奪い返したとて、これを維持できねば意味はない。奪還後、ただちに要塞の修繕に取りかかれるよう、大量の石材を求めている。",139,2,2,40,20,1,1,402,402,false,17,84,0,63,80012,131154,true,4,60.0,0,0,231,0,15,5,3643492,110069,true,4307671,67
749,"調査採集：塹壕敷設予定地の地質","空から飛来するワイバーンの爆撃に備えるため、一時的に避難するための塹壕を掘りたい。塹壕を掘るために必要な労働力を推し量るために、工事予定地に赴き、試掘をしながら詳しく地質を記録してほしい。",139,2,2,40,20,1,1,402,402,false,17,84,0,63,80012,131155,true,4,69.0,0,0,231,0,25,5,3643492,110069,true,4307679,67
750,"確認採集：飛空戦艦の装甲材","船足の速い船を造るためには、強度を維持しつつも、より軽量な合金が必要だ。聞けばモードゥナには、帝国の飛空戦艦の残骸が散らばってるそうじゃないか。新合金開発の参考にしたいんで、いっちょ集めてきてくれ。",63,2,3,45,20,1,1,416,416,false,17,84,0,67,80013,131156,true,4,70.0,0,0,232,0,14,5,4258822,110070,true,4306530,67
751,"指定採集：遺跡を覆うクリスタル","我々、聖コイナク財団は、銀泪湖沿岸に出土した古代アラグ文明の遺跡を発掘しています。その際、妨げとなるのが遺跡を覆っているクリスタルの層です。指定した場所のクリスタルを取り除いてください。",124,2,3,45,20,1,1,416,416,false,17,84,0,67,80013,131157,true,4,70.0,0,0,232,0,29,5,4258822,110070,true,4306532,67
752,"大量採集：価値ある古代のお宝","酒場で知り合った冒険者から、とびっきりの情報を仕入れたんだ！　何でもモードゥナ地方には、古代アラグ文明の遺物が眠る場所があるらしい！　いよいよ俺にも運が向いてきた！　結晶に埋もれた宝を持ってきてくれ！",77,2,3,45,20,1,1,416,416,false,17,84,0,67,80013,131158,true,4,80.0,0,0,232,0,15,5,4258822,110070,true,4306536,67
753,"調査採集：結晶化現象の解明","銀泪湖上空戦の結果、モードゥナの一部で大規模な結晶化現象が発生。その際に、半分ほど結晶化した樹木が現存するらしい。生物が結晶化する仕組みを解明するため、樹木の根元を採掘し、その様子を記録してくれ。",64,2,3,45,20,1,1,416,416,false,17,84,0,67,80013,131159,true,4,80.0,0,0,232,0,25,5,4258822,110070,true,4306538,67
754,"指定採集：塩漬け用のアンチョビ","俺の創作料理の味を支えるのは、何と言ってもお手製のアンチョビペーストだ。塩漬けにしたアンチョビをペーストにすりゃ、料理に深みのある塩味を与えてくれるのさ。そんな訳で、ロミンサンアンチョビを届けてくれ。",141,4,1,1,0,1,0,27,27,false,19,86,0,27,80011,917985,true,0,1.0,728,10,184,0,42,5,4258956,110073,true,0,14
755,"指定採集：創作料理用のゴビー","メルトールゴビーは、魚のエサに使われることが多い雑魚だがな。俺としちゃ、ぜひともコイツで美味い創作料理を編み出してやりたいと思っているのさ。そんな訳で、メルトールゴビーを届けてくれ。",141,4,1,1,0,1,0,27,27,false,19,86,0,27,80011,917986,true,0,1.0,728,10,184,0,42,5,4258956,110073,true,0,14
756,"指定採集：出汁用のケルプ","東方のひんがしの国じゃ、マルムケルプを煮込んでスープの素を作るらしい。創作調理師の俺としちゃ、ぜひともコイツを試してやりたいと思っているのさ。そんな訳で、長～いマルムケルプを届けてくれ。",141,4,1,1,0,1,0,27,27,false,19,86,0,27,80011,917987,true,0,1.0,860,10,184,0,42,5,4258956,110073,true,0,14
757,"指定採集：創作料理用のシュリンプ","料理は味だけじゃなく、見た目でも楽しませなくちゃならん。俺はフィンガーシュリンプが、新たな彩りを添えてくれると考えていてな、ぜひ試してみたいのさ。そんな訳で、フィンガーシュリンプを届けてくれ。",141,4,1,1,0,1,0,27,27,false,19,86,0,27,80011,917988,true,0,1.0,860,10,184,0,42,5,4258956,110073,true,0,14
758,"指定採集：創作料理用のクラゲ","クラゲがマズいと誰が決めたんだ？　食ってみなけりゃ、調理してみなけりゃ解らないはずだ。創作調理師の俺としちゃ、ぜひとも挑まなくちゃならねぇ食材なのさ。そんな訳で、オーシャンクラウドを届けてくれ。",141,4,1,5,0,1,0,27,27,false,19,86,0,27,80011,917989,true,0,1.0,2106,50,185,0,42,5,4258956,110074,true,0,14
759,"指定採集：創作料理用の観賞魚","コーラルバタフライといやぁ、見た目麗しい観賞魚として有名だよな。だったら、食ってみようじゃないか。コイツを美味く料理しきってこそ、創作調理師ってもんだ。そんな訳で、コーラルバタフライを届けてくれ。",141,4,1,5,0,1,0,27,27,false,19,86,0,27,80011,917990,true,0,1.0,2514,50,185,0,42,5,4258956,110074,true,0,14
760,"大量採集：創作料理用の棘皮動物","紫色の憎いやつ。そう、シーキューカンバーだ。食えるよな、食えるはずだ、食えるに違いない。創作料理の限界に挑むと決めたからには、逃げる訳にはいかん。そんな訳で、シーキューカンバーを大量に届けてくれ。",141,4,1,5,0,1,0,27,27,false,19,86,0,27,80011,917991,true,0,1.0,1137,50,204,0,30,5,4258956,110074,true,0,14
761,"大量採集：創作料理用のヘリング","ハーバーヘリングを頼む。たまには俺だって、まともな魚で創作料理を作ってみたいと思うこともあるんだ。平凡な魚だって調理法の工夫次第で、化けるかもしれん。そんな訳で、ハーバーヘリングを大量に届けてくれ。",141,4,1,5,0,1,0,27,27,false,19,86,0,27,80011,917992,true,0,1.0,1137,50,204,0,30,5,4258956,110074,true,0,14
762,"指定採集：地元民好みのカレイ","モラビーフロウンダーはモラビー湾原産の魚です。ですから、このあたりの地元民の中には、好んで食べる方もおられるのです。売れ筋も悪くない商品ですので、ぜひ仕入れておきたいところ。活きの良いのを頼みますよ。",142,4,1,10,0,1,0,218,218,false,19,86,0,33,80011,917993,true,0,1.0,4044,100,186,0,42,5,4258097,110076,true,0,14
763,"指定採集：塩漬け用のタイガーコッド","タイガーコッドは塩漬け用の魚として、安定した売れ行きのある魚です。つねに在庫があって困ることはない人気商品ですので、ぜひ仕入れておきたいところ。釣りたての活きの良いタイガーコッドを頼みますよ。",142,4,1,10,0,1,0,218,218,false,19,86,0,33,80011,917994,true,0,1.0,7744,100,186,0,42,5,4258097,110076,true,0,14
764,"大量採集：キキルン族向けの石蟹","私のお得意さんの中には、キキルン族の方も少なくありません。そんな彼らによく売れるのが、ストーンクラブです。食用には向かないと思うのですが、悪食の彼らには関係ないのでしょう。とにかく大量に頼みますよ。",142,4,1,10,0,1,0,218,218,false,19,86,0,33,80011,917995,true,0,1.0,2410,100,205,0,30,5,4258097,110076,true,0,14
765,"大量採集：肥料用のヘリング","この近辺では、痩せた土地で耕作するために、魚を肥料として用いる風習があります。そこで、入植者の方から、肥料用のハーバーヘリングがほしいと相談されておりまして……。とにかく大量に頼みますよ。",142,4,1,10,0,1,0,218,218,false,19,86,0,33,80011,917996,true,0,1.0,2022,100,205,0,30,5,4258097,110076,true,0,14
