Index,0 [0x6][0x0],1 [0x5][0x24],2 [0x1][0x36],3 [0x6][0x4],4 [0x5][0x26],5 [0x1][0x37],6 [0x6][0x8],7 [0x5][0x28],8 [0x1][0x38],9 [0x6][0xc],10 [0x5][0x2a],11 [0x1][0x39],12 [0x6][0x10],13 [0x5][0x2c],14 [0x1][0x3a],15 [0x6][0x14],16 [0x5][0x2e],17 [0x1][0x3b],18 [0x6][0x18],19 [0x5][0x30],20 [0x1][0x3c],21 [0x6][0x1c],22 [0x5][0x32],23 [0x1][0x3d],24 [0x6][0x20],25 [0x5][0x34],26 [0x1][0x3e]
469,10,11,false,8,11,false,12518,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
470,10,16,false,8,16,false,12534,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
471,10,12,false,8,12,false,12518,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
472,10,18,false,8,18,false,12532,8,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
473,10,13,false,8,13,false,12520,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
474,10,19,false,8,19,false,12535,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
475,10,15,false,8,15,false,12521,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
476,10,22,false,8,22,false,12533,8,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
477,10,20,false,8,20,false,12531,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
478,10,30,false,8,30,false,12531,40,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
479,10,22,false,8,22,false,12518,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
480,10,32,false,8,32,false,12534,30,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
481,10,24,false,8,24,false,12518,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
482,10,36,false,8,36,false,12532,40,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
483,10,26,false,8,26,false,12520,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
484,10,38,false,8,38,false,12535,30,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
485,10,30,false,8,30,false,12521,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
486,10,44,false,8,44,false,12533,40,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
487,12,10,false,10,10,false,12594,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
488,12,15,false,10,15,false,12594,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
489,12,11,false,10,11,false,12588,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
490,12,16,false,10,16,false,12589,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
491,12,12,false,10,12,false,12595,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
492,12,18,false,10,18,false,12590,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
493,12,13,false,10,13,false,12600,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
494,12,19,false,10,19,false,12591,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
495,12,15,false,10,15,false,12591,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
496,12,22,false,10,22,false,12599,8,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
497,12,20,false,10,20,false,12594,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
498,12,30,false,10,30,false,12594,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
499,12,22,false,10,22,false,12588,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
500,12,32,false,10,32,false,12589,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
501,12,24,false,10,24,false,12595,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
502,12,36,false,10,36,false,12590,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
503,12,26,false,10,26,false,12600,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
504,12,38,false,10,38,false,12591,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
505,12,30,false,10,30,false,12591,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
506,12,44,false,10,44,false,12599,40,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
507,11,10,false,10,10,false,12568,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
508,11,15,false,10,15,false,12568,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
509,11,11,false,10,11,false,12562,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
510,11,16,false,10,16,false,12569,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
511,11,12,false,10,12,false,12563,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
512,11,18,false,10,18,false,12570,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
513,11,13,false,10,13,false,12564,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
514,11,19,false,10,19,false,12571,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
515,11,15,false,10,15,false,12565,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
516,11,22,false,10,22,false,12572,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
517,11,20,false,10,20,false,12568,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
518,11,30,false,10,30,false,12568,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
519,11,22,false,10,22,false,12562,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
520,11,32,false,10,32,false,12569,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
521,11,24,false,10,24,false,12563,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
522,11,36,false,10,36,false,12570,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
523,11,26,false,10,26,false,12564,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
524,11,38,false,10,38,false,12571,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
525,11,30,false,10,30,false,12565,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
526,11,44,false,10,44,false,12572,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
527,13,10,false,12,10,false,12635,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
528,13,15,false,12,15,false,12628,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
529,13,11,false,12,11,false,12628,4,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
530,13,16,false,12,16,false,12943,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
531,13,12,false,12,12,false,12943,4,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
532,13,18,false,12,18,false,12636,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
533,13,13,false,12,13,false,12901,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
534,13,19,false,12,19,false,12944,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
535,13,15,false,12,15,false,12944,4,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
536,13,22,false,12,22,false,12630,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
537,13,20,false,12,20,false,12635,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
538,13,30,false,12,30,false,12628,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
539,13,22,false,12,22,false,12628,20,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
540,13,32,false,12,32,false,12943,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
541,13,24,false,12,24,false,12943,20,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
542,13,36,false,12,36,false,12636,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
543,13,26,false,12,26,false,12901,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
544,13,38,false,12,38,false,12944,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
545,13,30,false,12,30,false,12944,20,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
546,13,44,false,12,44,false,12630,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
547,8,10,false,13,10,false,12896,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
548,8,15,false,13,15,false,12888,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
549,8,11,false,13,11,false,12888,8,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
550,8,16,false,13,16,false,12899,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
551,8,12,false,13,12,false,12877,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
552,8,18,false,13,18,false,12884,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
553,8,13,false,13,13,false,12889,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
554,8,19,false,13,19,false,12905,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
555,8,15,false,13,15,false,12898,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
556,8,22,false,13,22,false,12905,2,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
557,8,20,false,13,20,false,12896,15,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
558,8,30,false,13,30,false,12888,25,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
559,8,22,false,13,22,false,12888,40,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
560,8,32,false,13,32,false,12899,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
561,8,24,false,13,24,false,12877,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
562,8,36,false,13,36,false,12884,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
563,8,26,false,13,26,false,12889,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
564,8,38,false,13,38,false,12905,5,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
565,8,30,false,13,30,false,12898,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
566,8,44,false,13,44,false,12905,10,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
567,10586,1,false,10592,1,false,10598,1,false,10604,1,false,10610,1,false,10616,1,false,10622,1,false,10628,1,false,10634,1,false
568,10640,1,false,10646,1,false,10652,1,false,10658,1,false,10664,1,false,0,1,false,0,0,false,0,0,false,0,0,false
569,10670,1,false,10712,1,false,10754,1,false,10796,1,false,10838,1,false,10880,1,false,10922,1,false,10691,1,false,10733,1,false
570,10677,1,false,10719,1,false,10761,1,false,10803,1,false,10845,1,false,10887,1,false,10929,1,false,0,0,false,0,0,false
571,10684,1,false,10726,1,false,10768,1,false,10810,1,false,10852,1,false,10894,1,false,10936,1,false,10775,1,false,10817,1,false
572,10698,1,false,10740,1,false,10782,1,false,10824,1,false,10866,1,false,10908,1,false,10950,1,false,10859,1,false,10901,1,false
573,10705,1,false,10747,1,false,10789,1,false,10831,1,false,10873,1,false,10915,1,false,10957,1,false,10943,1,false,0,0,false
574,12845,1,false,12853,1,false,7796,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
575,12845,3,false,12853,3,false,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
576,10587,1,false,10593,1,false,10599,1,false,10605,1,false,10611,1,false,10617,1,false,10623,1,false,10629,1,false,10635,1,false
577,10641,1,false,10647,1,false,10653,1,false,10659,1,false,10665,1,false,0,1,false,0,0,false,0,0,false,0,0,false
578,10671,1,false,10713,1,false,10755,1,false,10797,1,false,10839,1,false,10881,1,false,10923,1,false,10692,1,false,10734,1,false
579,10678,1,false,10720,1,false,10762,1,false,10804,1,false,10846,1,false,10888,1,false,10930,1,false,0,0,false,0,0,false
580,10685,1,false,10727,1,false,10769,1,false,10811,1,false,10853,1,false,10895,1,false,10937,1,false,10776,1,false,10818,1,false
581,10699,1,false,10741,1,false,10783,1,false,10825,1,false,10867,1,false,10909,1,false,10951,1,false,10860,1,false,10902,1,false
582,10706,1,false,10748,1,false,10790,1,false,10832,1,false,10874,1,false,10916,1,false,10958,1,false,10944,1,false,0,0,false
583,12842,1,false,12846,1,false,7796,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
584,12842,3,false,12846,3,false,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
585,10588,1,false,10594,1,false,10600,1,false,10606,1,false,10612,1,false,10618,1,false,10624,1,false,10630,1,false,10636,1,false
586,10642,1,false,10648,1,false,10654,1,false,10660,1,false,10666,1,false,0,1,false,0,0,false,0,0,false,0,0,false
587,10672,1,false,10714,1,false,10756,1,false,10798,1,false,10840,1,false,10882,1,false,10924,1,false,10693,1,false,10735,1,false
588,10679,1,false,10721,1,false,10763,1,false,10805,1,false,10847,1,false,10889,1,false,10931,1,false,0,0,false,0,0,false
589,10686,1,false,10728,1,false,10770,1,false,10812,1,false,10854,1,false,10896,1,false,10938,1,false,10777,1,false,10819,1,false
590,10700,1,false,10742,1,false,10784,1,false,10826,1,false,10868,1,false,10910,1,false,10952,1,false,10861,1,false,10903,1,false
591,10707,1,false,10749,1,false,10791,1,false,10833,1,false,10875,1,false,10917,1,false,10959,1,false,10945,1,false,0,0,false
592,12855,1,false,12850,1,false,7796,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
593,12855,3,false,12850,3,false,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
594,10589,1,false,10595,1,false,10601,1,false,10607,1,false,10613,1,false,10619,1,false,10625,1,false,10631,1,false,10637,1,false
595,10643,1,false,10649,1,false,10655,1,false,10661,1,false,10667,1,false,0,1,false,0,0,false,0,0,false,0,0,false
596,10673,1,false,10715,1,false,10757,1,false,10799,1,false,10841,1,false,10883,1,false,10925,1,false,10694,1,false,10736,1,false
597,10680,1,false,10722,1,false,10764,1,false,10806,1,false,10848,1,false,10890,1,false,10932,1,false,0,0,false,0,0,false
598,10687,1,false,10729,1,false,10771,1,false,10813,1,false,10855,1,false,10897,1,false,10939,1,false,10778,1,false,10820,1,false
599,10701,1,false,10743,1,false,10785,1,false,10827,1,false,10869,1,false,10911,1,false,10953,1,false,10862,1,false,10904,1,false
600,10708,1,false,10750,1,false,10792,1,false,10834,1,false,10876,1,false,10918,1,false,10960,1,false,10946,1,false,0,0,false
601,12849,1,false,12859,1,false,7796,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
602,12849,3,false,12859,3,false,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
603,10590,1,false,10596,1,false,10602,1,false,10608,1,false,10614,1,false,10620,1,false,10626,1,false,10632,1,false,10638,1,false
604,10644,1,false,10650,1,false,10656,1,false,10662,1,false,10668,1,false,0,1,false,0,0,false,0,0,false,0,0,false
605,10674,1,false,10716,1,false,10758,1,false,10800,1,false,10842,1,false,10884,1,false,10926,1,false,10695,1,false,10737,1,false
606,10681,1,false,10723,1,false,10765,1,false,10807,1,false,10849,1,false,10891,1,false,10933,1,false,0,0,false,0,0,false
607,10688,1,false,10730,1,false,10772,1,false,10814,1,false,10856,1,false,10898,1,false,10940,1,false,10779,1,false,10821,1,false
608,10702,1,false,10744,1,false,10786,1,false,10828,1,false,10870,1,false,10912,1,false,10954,1,false,10863,1,false,10905,1,false
609,10709,1,false,10751,1,false,10793,1,false,10835,1,false,10877,1,false,10919,1,false,10961,1,false,10947,1,false,0,0,false
610,12843,1,false,12856,1,false,7796,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
611,12843,3,false,12856,3,false,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
612,12704,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
613,12708,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
614,12705,3,false,12709,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
615,12709,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
616,12706,3,false,12710,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
617,12704,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
618,12708,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
619,12705,6,false,12709,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
620,12709,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
621,12706,6,false,12710,6,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
622,10,10,false,9,10,false,8,10,false,11,10,false,13,10,false,12,10,false,0,0,false,0,0,false,0,0,false
623,10,15,false,9,15,false,8,15,false,11,15,false,13,15,false,12,15,false,0,0,false,0,0,false,0,0,false
624,10,11,false,9,11,false,8,11,false,11,11,false,13,11,false,12,11,false,0,0,false,0,0,false,0,0,false
625,10,16,false,9,16,false,8,16,false,11,16,false,13,16,false,12,16,false,0,0,false,0,0,false,0,0,false
626,10,12,false,9,12,false,8,12,false,11,12,false,13,12,false,12,12,false,0,0,false,0,0,false,0,0,false
627,10,18,false,9,18,false,8,18,false,11,18,false,13,18,false,12,18,false,0,0,false,0,0,false,0,0,false
628,10,13,false,9,13,false,8,13,false,11,13,false,13,13,false,12,13,false,0,0,false,0,0,false,0,0,false
629,10,19,false,9,19,false,8,19,false,11,19,false,13,19,false,12,19,false,0,0,false,0,0,false,0,0,false
630,10,15,false,9,15,false,8,15,false,11,15,false,13,15,false,12,15,false,0,0,false,0,0,false,0,0,false
631,10,22,false,9,22,false,8,22,false,11,22,false,13,22,false,12,22,false,0,0,false,0,0,false,0,0,false
632,10,20,false,9,20,false,8,20,false,11,20,false,13,20,false,12,20,false,0,0,false,0,0,false,0,0,false
633,10,30,false,9,30,false,8,30,false,11,30,false,13,30,false,12,30,false,0,0,false,0,0,false,0,0,false
634,10,22,false,9,22,false,8,22,false,11,22,false,13,22,false,12,22,false,0,0,false,0,0,false,0,0,false
635,10,32,false,9,32,false,8,32,false,11,32,false,13,32,false,12,32,false,0,0,false,0,0,false,0,0,false
636,10,24,false,9,24,false,8,24,false,11,24,false,13,24,false,12,24,false,0,0,false,0,0,false,0,0,false
637,10,36,false,9,36,false,8,36,false,11,36,false,13,36,false,12,36,false,0,0,false,0,0,false,0,0,false
638,10,26,false,9,26,false,8,26,false,11,26,false,13,26,false,12,26,false,0,0,false,0,0,false,0,0,false
639,10,38,false,9,38,false,8,38,false,11,38,false,13,38,false,12,38,false,0,0,false,0,0,false,0,0,false
640,10,30,false,9,30,false,8,30,false,11,30,false,13,30,false,12,30,false,0,0,false,0,0,false,0,0,false
641,10,44,false,9,44,false,8,44,false,11,44,false,13,44,false,12,44,false,0,0,false,0,0,false,0,0,false
642,12669,1,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
643,12669,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
644,7796,3,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
645,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
646,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
647,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
648,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
649,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
650,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
651,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
652,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
653,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
654,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
655,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
656,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
657,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
658,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
659,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
660,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
661,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
662,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
663,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
664,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
665,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
666,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
667,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
668,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
669,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
670,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
671,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
672,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
673,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
674,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
675,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
676,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
677,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
678,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
679,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
680,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
681,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
682,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
683,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
684,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
685,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
686,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
687,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
688,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
689,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
690,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
691,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
692,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
693,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
694,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
695,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
696,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
697,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
698,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
699,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
700,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
701,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
702,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
703,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
704,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false,0,0,false
