Index,0 [0x5][0xbc],1 [0x19][0xee],2 [0x7][0x0],3 [0x7][0x4],4 [0x7][0x8],5 [0x7][0xc],6 [0x7][0x10],7 [0x7][0x14],8 [0x7][0x18],9 [0x7][0x1c],10 [0x7][0x20],11 [0x7][0x24],12 [0x7][0x28],13 [0x7][0x2c],14 [0x7][0x30],15 [0x7][0x34],16 [0x7][0x38],17 [0x7][0x3c],18 [0x7][0x40],19 [0x7][0x44],20 [0x7][0x48],21 [0x7][0x4c],22 [0x7][0x50],23 [0x7][0x54],24 [0x7][0x58],25 [0x7][0x5c],26 [0x7][0x60],27 [0x7][0x64],28 [0x7][0x68],29 [0x7][0x6c],30 [0x7][0x70],31 [0x7][0x74],32 [0x7][0x78],33 [0x7][0x7c],34 [0x9][0x90],35 [0x5][0xbe],36 [0x3][0xc6],37 [0x3][0xc7],38 [0x3][0xc8],39 [0x3][0xc9],40 [0x3][0xca],41 [0x3][0xcb],42 [0x3][0xcc],43 [0x3][0xcd],44 [0x3][0xce],45 [0x3][0xcf],46 [0x3][0xd0],47 [0x3][0xd1],48 [0x3][0xd2],49 [0x3][0xd3],50 [0x3][0xd4],51 [0x3][0xd5],52 [0x3][0xd6],53 [0x3][0xd7],54 [0x3][0xd8],55 [0x3][0xd9],56 [0x3][0xda],57 [0x3][0xdb],58 [0x3][0xdc],59 [0x3][0xdd],60 [0x3][0xde],61 [0x3][0xdf],62 [0x3][0xe0],63 [0x5][0xc0],64 [0x5][0xc2],65 [0xb][0x80],66 [0x3][0xe1],67 [0xb][0x88],68 [0x3][0xe2],69 [0x7][0x94],70 [0x3][0xe3],71 [0x1a][0xee],72 [0x7][0x98],73 [0x3][0xe4],74 [0x7][0x9c],75 [0x3][0xe5],76 [0x7][0xa0],77 [0x3][0xe6],78 [0x7][0xa4],79 [0x3][0xe7],80 [0x7][0xa8],81 [0x3][0xe8],82 [0x7][0xac],83 [0x3][0xe9],84 [0x7][0xb0],85 [0x3][0xea],86 [0x7][0xb4],87 [0x3][0xeb],88 [0x7][0xb8],89 [0x3][0xec],90 [0x3][0xed],91 [0x5][0xc4]
1009995,73,true,65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,0,3,1,7,1,17,4,60,0,127,0,3,4,128,5,0,1,1,50,1,50,0,0,0,565,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1009996,785,false,65611,65613,65620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74597,0,false,74595,0,65536,0,5373959,0,9830404,0,0,0,0,0,0,0,0,0,0,0,7,0
1009997,808,false,1703938,591760,65611,65613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,0,1,50,6,4,2,1,152,80,74,0,0,0,3,80,2,3,3,3,0,50,1,50,0,0,0,246,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11403274,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1009998,845,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,0,1,0,10,3,52,1,26,59,3,0,0,0,2,59,2,5,1,2,1,25,0,50,0,0,0,246,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1009999,786,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,4,7,1,5,44,39,0,0,0,3,44,0,4,0,2,1,50,0,75,0,0,0,246,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010000,785,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,0,1,100,6,2,103,129,136,106,51,27,0,0,0,106,5,1,1,130,42,50,2,50,0,0,0,246,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,7,0
1010001,784,false,0,65611,65613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,205,204,1,177,152,248,0,0,0,1,152,129,1,1,129,1,50,1,0,0,0,0,0,0,"201, 11, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74622,0,65536,0,131244,0,131244,0,0,0,0,0,0,0,0,0,0,0,7,0
1010002,785,false,0,65611,65613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,3,201,201,129,9,171,9,25,0,1,0,171,0,0,0,0,0,50,1,50,0,1,0,0,0,"201, 56, 1, 0",0,"0, 0, 0, 0",0,11075595,0,false,65708,0,65708,0,65708,0,65708,0,0,0,0,0,0,0,0,0,0,0,7,0
1010003,977,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,2,10,129,96,179,67,23,64,153,5,179,131,3,0,129,162,0,4,75,0,0,0,152,0,"501, 5, 6, 0",0,"-1, -1, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010004,799,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,1,1,1,97,89,130,146,44,161,0,89,129,5,0,1,1,0,4,50,0,0,0,207,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010005,801,false,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,9,1,17,26,44,0,0,0,1,26,1,0,1,0,1,50,1,50,0,0,0,207,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010006,977,true,1703938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,4,10,1,56,3,59,0,0,0,4,3,5,5,3,0,1,50,1,50,0,0,0,207,0,"501, 2, 2, 0",0,"-1, -1, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010007,785,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,205,202,1,98,0,12,0,0,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,65676,9,65536,0,65579,6,65675,6,0,0,0,0,0,0,0,0,0,0,7,0
1010008,785,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,2,3,1,60,146,54,0,0,0,1,146,1,5,3,0,0,50,1,50,0,7,0,381,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010009,786,false,65614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,247,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010010,1053,false,65614,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,247,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010011,1053,false,65614,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,3,1,6,1,0,5,74,0,8,0,3,5,1,5,0,0,0,50,1,100,0,0,0,11,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,917524,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010012,785,false,1703938,591840,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,75,3,1,11,1,17,181,22,0,43,44,2,181,3,3,1,130,34,100,2,25,0,0,0,246,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010013,808,false,1703938,591841,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,0,1,0,6,4,2,1,38,153,169,0,44,83,1,153,3,1,1,2,41,50,2,50,3,6,0,270,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010014,784,false,1703938,591842,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,6,51,1,1,187,22,0,0,0,5,187,0,2,1,2,1,50,0,50,0,0,0,268,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010015,808,false,1703938,591843,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,0,1,50,10,3,1,1,70,147,41,0,9,0,3,147,1,1,1,0,1,50,0,50,0,0,0,268,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010016,786,false,1703938,591844,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,0,1,50,8,4,11,1,82,156,52,0,3,0,1,156,5,5,3,3,1,50,1,50,0,0,0,269,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010017,1053,false,65615,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,247,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010018,1053,false,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,247,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010019,808,false,65615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,3,1,6,1,0,5,74,0,8,0,3,5,1,5,0,0,0,50,1,100,0,0,0,11,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,917524,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010020,786,false,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,247,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010021,784,false,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,3,10,1,89,148,6,0,1,0,1,148,131,1,1,2,1,50,0,50,0,0,0,110,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,196611,0,0,0,0,0,0,0,7,0
1010022,845,false,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,2,2,1,81,141,55,0,0,0,1,141,1,2,0,1,1,50,0,50,0,0,0,109,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,196611,0,0,0,0,0,0,0,7,0
1010023,791,false,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,75,1,5,7,1,89,5,7,0,0,0,2,5,2,5,3,0,1,50,0,75,0,0,0,109,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,196611,0,0,0,0,0,0,0,7,0
1010024,979,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,3,3,1,35,38,149,0,0,0,3,38,128,4,2,0,1,50,0,50,0,0,0,382,0,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010025,979,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,3,1,122,6,4,0,0,0,0,6,132,1,0,1,1,50,1,50,0,0,0,379,0,"-1, -1, 0, 0",0,"-1, -1, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010026,979,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,75,1,2,4,1,89,168,28,0,0,0,3,168,4,3,3,1,1,50,0,50,0,0,0,380,0,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010027,981,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,3,3,1,1,56,21,60,0,0,0,2,21,128,5,3,2,1,50,1,50,0,0,0,383,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010028,982,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,25,1,6,4,1,152,59,50,0,0,0,3,59,132,0,0,0,1,50,0,75,0,0,0,380,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010029,982,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,3,5,1,16,148,74,0,0,0,5,148,132,3,3,2,1,50,1,50,0,0,0,383,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010030,67,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,75,7,3,2,1,57,6,157,0,0,0,4,6,1,3,3,1,1,50,1,75,0,0,0,380,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010031,67,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,2,7,1,42,15,39,0,0,0,2,15,133,4,1,3,1,50,0,75,0,0,0,385,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010032,67,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,4,9,1,13,15,4,0,0,0,2,15,1,2,3,1,1,50,0,25,0,0,0,384,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010033,67,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,2,10,1,89,2,51,0,0,0,3,2,2,0,2,2,1,75,0,50,0,0,0,380,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010034,1056,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,3,10,1,89,148,6,0,1,0,1,148,131,1,1,2,1,50,0,50,0,0,0,847,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010035,34,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,75,1,5,7,1,89,5,7,0,0,0,2,5,2,5,3,0,1,50,0,75,0,0,0,847,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010036,34,false,65616,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,2,2,1,50,141,55,0,0,0,1,141,1,2,0,1,1,50,0,50,0,0,0,847,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010037,784,false,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,1,2,1,0,7,7,0,0,0,1,7,1,3,1,128,41,100,201,25,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,74596,0,false,74596,0,74596,0,6029319,0,5373967,0,0,0,0,0,0,0,0,0,0,0,7,0
1010038,784,false,65617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,1,2,1,0,7,7,0,0,0,1,7,1,3,1,128,41,100,201,25,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,74596,0,false,74596,0,74596,0,6029319,0,5373967,0,0,0,0,0,0,0,0,0,0,0,7,0
1010039,787,false,65618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,205,202,1,98,0,12,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010040,784,false,65618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,1,1,50,9,202,104,1,240,1,146,0,0,1,0,1,0,0,0,0,0,50,0,50,0,1,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74623,0,16187397,0,74623,0,393335,0,0,0,0,0,0,0,0,0,0,0,7,0
1010041,783,false,65618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,1,1,50,9,202,104,1,240,1,146,0,0,1,0,1,0,0,0,0,0,50,0,50,0,1,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74623,0,16187397,0,74623,0,393335,0,0,0,0,0,0,0,0,0,0,0,7,0
1010042,783,false,65620,65622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5,1,1,50,9,202,104,1,240,1,146,0,0,1,0,1,0,0,0,0,0,50,0,50,0,1,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74623,0,16187397,0,74623,0,393335,0,0,0,0,0,0,0,0,0,0,0,7,0
1010043,1052,false,1703938,591754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,3,201,201,129,9,171,9,25,0,1,0,171,0,0,0,0,0,50,1,50,0,1,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11075595,0,false,65708,0,65708,0,65708,0,65708,0,0,0,0,0,0,0,0,0,0,0,7,0
1010044,845,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,2,4,1,17,5,5,0,0,0,3,5,128,4,1,1,0,25,0,50,0,0,0,379,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010045,784,false,65624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74597,0,false,74595,0,65536,0,5373959,0,9830404,0,0,0,0,0,0,0,0,0,0,0,7,0
1010046,1055,false,65624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,2,104,12,1,118,190,20,155,8,0,0,190,130,1,3,0,170,25,0,100,0,0,0,262,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1010047,784,false,65569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,2,1,1,52,91,38,0,8,139,5,91,2,1,0,0,0,50,1,50,10,34,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,3080197,0,65536,0,3276838,0,6684710,0,0,0,0,0,0,0,0,0,0,0,7,0
1010048,785,false,65569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,0,3,3,12,129,10,43,93,98,0,139,2,43,3,2,0,128,158,50,1,50,3,53,0,0,0,"0, 0, 0, 0",0,"9001, 3, 1, 0",0,0,0,false,2818053,0,9240581,0,3276838,0,6684710,0,0,0,0,0,0,0,0,0,0,0,7,0
1010049,784,false,65569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,2,105,1,32,153,140,0,0,139,2,153,132,3,3,3,0,50,1,50,3,6,0,0,0,"0, 0, 0, 0",0,"9001, 3, 1, 0",0,0,0,false,2949125,0,65536,0,3276838,0,6684710,0,0,0,0,0,0,0,0,0,0,0,7,0
1010050,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010051,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,0,3,3,12,1,1,188,45,0,2,0,3,188,2,5,3,2,1,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,196751,0,65536,0,65677,0,65574,0,0,0,0,0,0,0,0,0,0,0,0,0
1010052,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,4,7,129,152,30,4,3,0,0,2,30,4,3,1,0,1,25,0,25,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,196751,0,65536,0,131272,1,8781862,1,0,0,0,0,0,0,0,0,0,0,0,0
1010053,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,50,1,1,9,1,152,180,23,0,1,0,0,180,3,2,0,2,1,0,0,0,4,165,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,65770,6,5177382,0,131272,6,8847398,6,0,0,0,0,0,0,0,0,0,0,0,0
1010054,783,false,1703938,591761,65620,65611,65626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,9,129,177,179,99,119,0,0,4,179,129,0,3,0,1,50,1,50,0,0,0,220,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
