Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0xc],3 [0x3][0x20],4 [0x5][0xe],5 [0x3][0x21],6 [0x4][0x1e],7 [0x5][0x10],8 [0x3][0x22],9 [0x2][0x30],10 [0x3][0x23],11 [0x2][0x31],12 [0x19][0x34],13 [0x1a][0x34],14 [0x1b][0x34],15 [0x1c][0x34],16 [0x1d][0x34],17 [0x1e][0x34],18 [0x1f][0x34],19 [0x20][0x34],20 [0x19][0x35],21 [0x2][0x32],22 [0x1a][0x35],23 [0x1b][0x35],24 [0x3][0x24],25 [0x3][0x25],26 [0x3][0x26],27 [0x1c][0x35],28 [0x3][0x27],29 [0x5][0x12],30 [0x3][0x28],31 [0x5][0x14],32 [0x5][0x16],33 [0x1d][0x35],34 [0x5][0x18],35 [0x5][0x1a],36 [0x3][0x29],37 [0x2][0x33],38 [0x3][0x2a],39 [0x3][0x2b],40 [0x5][0x1c],41 [0x7][0x8],42 [0x3][0x2c],43 [0x3][0x2d],44 [0x1e][0x35],45 [0x1f][0x35],46 [0x3][0x2e],47 [0x20][0x35],48 [0x19][0x36],49 [0x1a][0x36],50 [0x1b][0x36],51 [0x1c][0x36],52 [0x1d][0x36],53 [0x1e][0x36],54 [0x1f][0x36],55 [0x20][0x36],56 [0x3][0x2f]
3822,"（仮）スライム：青燐液：アバラシア山/中ボス2","",405,3,0,0,3214,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3823,"（仮）スライム：火炎液：アバラシア山/中ボス2","",405,3,0,0,3215,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3824,"Void Blizzard III","",405,2,106,80,486,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,10,50,0,5,2,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3825,"Terminus Est","",405,3,0,0,1725,1570,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,40,4,true,2,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3826,"attack","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3827,"Fluid Swing","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3828,"Splash","",405,3,0,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3829,"Protean Wave","",405,3,134,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,36,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,80,false,false,false,true,true,true,false,false,true,0
3830,"Protean Wave","",405,3,0,0,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,36,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3831,"Protean Wave","",405,3,130,109,4395,4396,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,39,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,80,false,false,false,false,true,true,false,false,true,0
3832,"Protean Wave","",405,3,0,0,4395,4396,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,39,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
3833,"Sluice","",405,3,134,109,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3834,"Sluice","",405,3,0,0,4397,4398,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
3835,"Sluice","",405,3,0,0,4397,4398,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true,0
3836,"Fluid Swing","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3837,"Valve","",405,3,0,0,3205,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3838,"Cascade","",405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,40,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3839,"Cascade","",405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,100,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3840,"Digititis","",405,3,132,109,3208,3248,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3841,"Ferrofluid","",405,3,136,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3842,"Liquid Gaol","",405,3,0,0,3210,3250,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3843,"attack","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3844,"attack","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3845,"Fluid Strike","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3846,"Fluid Strike","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3847,"Wash Away","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3848,"Digititis","",405,3,130,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3849,"Equal Concentration","",405,3,130,109,3204,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,6,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3850,"Hand of Pain","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3851,"Hand of Prayer","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3852,"Hand of Parting","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3853,"Fluid Claw","",405,3,130,109,3205,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3854,"Release","",405,3,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3855,"Contamination","",405,3,0,0,3202,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3856,"Drainage","",405,3,0,0,3203,3243,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3857,"Severe Contamination","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3858,"Ferrofluid","",405,3,130,109,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3859,"Magnetism","",405,3,0,0,4399,4400,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3860,"Ultramagnetism","",405,3,0,0,4401,4402,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3861,"Repel","",405,3,0,0,4403,4404,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3862,"","",405,3,0,0,3425,3426,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3863,"Contamination","",405,3,0,0,3202,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3864,"Drainage","",405,3,0,0,3203,3243,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3865,"Protean Wave","",405,3,130,109,4395,4396,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,37,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,80,false,false,false,true,true,true,false,false,true,0
3866,"Liquid Gaol","",405,3,0,0,3205,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3867,"Pressurize","",405,3,0,0,3206,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3868,"Outburst","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,2,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3869,"Oil Blast","",405,3,0,0,3216,3256,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3870,"Oil Blast","",405,3,0,0,3208,3248,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3871,"Current Leakage","",405,3,0,0,3217,3257,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3872,"Current Leakage","",405,3,0,0,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3873,"Mucilage","",405,3,130,109,3210,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,40,0,0,0,0,0,0,0,0,0,true,false,0,false,false,false,true,false,true,false,false,true,0
3874,"","",405,3,130,109,3211,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3875,"","",405,3,130,109,3212,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3876,"","",405,3,130,109,3206,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3877,"","",405,3,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3878,"","",405,3,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3879,"","",405,3,130,109,3208,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3880,"","",405,3,130,109,141,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
3881,"Hydromorph","",405,3,130,109,3201,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,true,false,true,0
3882,"Countershade","",405,4,0,0,3212,3252,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,40,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3883,"Filoplumes","",405,4,0,0,3213,3253,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,6,3,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3884,"Feather Squall","",405,4,130,109,3214,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,20,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0
3885,"Feather Squall","",405,4,0,0,4364,4365,0,-1,0,60,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,3,0,0,0,0,0,false,false,1,false,false,false,false,true,true,false,false,true,0
3886,"Sideslip","",405,4,0,0,3215,3255,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,40,0,true,0,0,0,0,0,false,0,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3887,"Electric Predation","",405,3,130,109,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3888,"Ionospheric Charge","",405,4,130,109,3204,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3889,"Electric Cachexia","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,60,0,true,0,0,0,0,0,false,70,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3890,"Electrocution","",405,3,130,109,3203,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3891,"Electrocution","",405,3,130,109,4370,4371,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,60,5,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3892,"Ground","",405,3,130,0,4372,1875,0,-1,0,100,false,true,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
3893,"Lightning Bolt","",405,3,130,0,4373,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,20,0,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,false,0
3894,"Reflux","",405,3,130,109,3239,3279,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,600,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3895,"Spiked Tail","",405,3,130,109,1789,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3896,"the Serpent's Apple","",405,3,130,109,3205,3245,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3897,"Body Slam","",405,3,130,109,1233,2006,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,5,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
3898,"Original Sin","",405,3,130,109,3206,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3899,"Fall of Man","",405,3,130,109,3207,3247,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true,0
3900,"Folly","",405,3,130,109,3217,3257,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,4,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3901,"Self-destruct","",405,3,130,109,1566,1954,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,6,80,0,true,0,0,0,0,0,false,100,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3902,"Cyclonic Separation","",405,3,130,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,50,0,0,0,0,0,0,0,0,0,true,false,0,false,false,false,true,false,true,false,false,true,0
3903,"the Scarlet Whisper","",405,3,130,109,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,10,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3904,"the Scarlet Price","",405,3,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3905,"the Scarlet Price","",405,3,130,109,3202,3242,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,25,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3906,"Scarlet Thread","",405,3,130,109,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,80,4,true,0,0,0,0,0,false,20,0,0,5,1,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,false,0
3907,"Deafening Bellow","",405,3,0,0,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3908,"the Sable Price","",405,3,130,109,3204,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3909,"Sable Weave","",405,3,130,109,3212,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,150,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3910,"Massacre","",405,3,132,109,3205,3245,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,2,80,0,true,0,0,0,0,0,false,200,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3911,"Massacre","",405,3,0,0,3206,3246,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,2,80,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0
3912,"Takeoff","",405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3913,"Touchdown","",405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3914,"Personal Barrier","",405,4,130,109,4520,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3915,"Blazing Trail","",405,3,130,109,1703,2203,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,15,11,true,0,0,0,0,0,false,20,0,0,5,1,0,0,0,0,0,false,false,2,false,false,false,true,false,true,false,false,true,0
3916,"Fireball","",405,3,130,109,3240,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,true,true,2,4,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true,0
3917,"Roast","",405,3,130,109,3522,3523,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,30,8,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3918,"Fireball","",405,3,130,109,3224,3264,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,false,true,false,false,true,0
3919,"Touchdown","",405,3,0,0,1384,2101,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,false,0
3920,"Rime Wreath","",405,3,130,109,1824,1860,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,100,0,true,0,0,0,0,0,false,100,0,0,5,2,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3921,"Frost Breath","",405,3,130,109,1822,1858,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,20,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,false,false,5,false,false,false,true,false,true,false,false,true,0
3922,"Explosion","",405,4,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,5,50,0,true,2,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3923,"Tramontane","",405,4,0,0,4534,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
3924,"Terminus Est","",405,3,0,0,4513,1875,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3925,"Sanguine Blade","",405,3,102,85,4517,4518,0,-1,0,40,true,false,false,false,false,false,false,false,false,0,false,false,3,40,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
3926,"Between the Lines","",405,3,0,0,3204,3244,0,-1,0,80,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,30,0,5,7,0,0,0,0,0,false,false,0,false,true,false,true,true,true,false,false,true,0
3927,"Coryza","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,5,0,true,2,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
3928,"Fireball","",405,3,130,109,2802,2803,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,25,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
