Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
387,"Fetter Ward","Immune to the effects of stun, sleep, bind, heavy, and disease.",14806,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
388,"Impulse Rush","Critical hit rate is increased.",14807,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,5
389,"Skewer","Intelligence is reduced.",14808,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
390,"Sacred Prism","A veil of succor is healing party members in the area.",14809,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
391,"Phantom Dart","All magic resistances are reduced.",14810,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
392,"Misty Veil","Attack range is reduced.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,6
393,"Wither","All magic resistances are reduced.",14812,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
394,"Focalization","All magic resistances are increased.",14813,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
395,"Aetheric Burst","Skill speed is reduced.",14814,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
396,"Equanimity","Casting is not interrupted by damage.",14815,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
397,"Attunement","Evasion is greatly enhanced, and damage taken is reduced.",14816,0,1,16,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
398,"Astral Realignment","Existentially aligned to the astral realm. Damage dealt is reduced, but can attack ghostly beings.",15562,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,true,0,0
399,"Corporeal Return","Weakened by the time in astral realignment. Damage taken is doubled.",15563,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
400,"Charge","Storing lightning energy. Resistance to lightning damage is reduced.",17261,8,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
401,"Seized","Held in a vice-like grip and cannot act. Taking damage over time.",15564,0,2,17,0,true,false,true,false,false,false,true,true,0,0,false,0,false,false,2,0
402,"Thrown for a Loop","Provoked beyond all mortal limits and heedless of danger. Can only pursue the target.",15565,0,2,17,0,false,false,false,true,false,true,false,false,100,0,false,0,false,false,0,0
403,"Damage Up","Damage dealt is increased.",15519,0,1,16,0,false,false,false,false,false,false,false,true,200,0,false,0,false,false,0,0
404,"Transporting","Carrying an object in your arms, growing wearier with each passing second.",16208,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
405,"Bewildered","Confused and unable to control your actions.",15545,0,2,17,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
406,"Vulnerability Down","Damage taken is reduced.",17301,8,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
407,"Dust Poisoning","Poisoned by the crystal dust you inhaled. A stack of 4 will render you unable to act.",17001,4,2,1,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
408,"Storm's Path","Damage dealt is reduced.",10265,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
409,"Holmgang","Unable to move until effect fades. Most attacks cannot reduce your HP to less than 1.",10255,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
410,"Antibody","Immune to the effects of virus and fever.",10515,0,1,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
411,"Inner Beast","Damage taken is reduced.",12553,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
412,"Hover","Floating above ground.",15024,0,1,16,0,false,false,false,false,false,false,true,false,200,0,false,0,false,false,0,0
413,"Mark Up","Wolf Marks earned is increased.",16517,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
414,"Seal Sweetener","Company seals earned is increased.",16518,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
415,"Regain","Gradually regenerating TP.",16203,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
416,"Transparent","Body is allowing light to pass, rendering you invisible to the enemy.",16209,0,1,16,0,false,false,false,false,false,false,false,false,2,0,false,0,false,true,0,0
417,"Protect","Defense and magic defense are enhanced.",10405,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
418,"Physical Vulnerability Down","Physical damage taken is reduced.",15052,0,1,16,0,false,false,false,false,false,false,false,true,30,0,false,0,false,false,0,0
419,"Misty Veil","Attack range is reduced.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,7
420,"Prey","Marked as prey. Any party members you wander near will become marked in your stead.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
421,"Devoured","Being devoured is preventing the execution of actions and causing damage over time. ",15571,0,2,17,0,false,false,true,true,false,false,true,true,10,0,false,0,false,false,3,0
422,"Healing Magic Down","HP recovery via healing magic is reduced.",15572,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
423,"Nightmare","Troubled sleep is preventing the execution of actions.",15573,0,2,2,123,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,3
424,"Diabolic Curse","Placed under a diabolic curse. Damage taken is increased. ",17341,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
425,"Eerie Air","A sense of dread is heightening your alertness, granting resistance to sleep.",15574,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
426,"Noctoshield","A magicked barrier is granting resistance to stun.",15575,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
427,"Slow+","Weaponskill recast time, spell recast time, and auto-attack delay are increased. Effect cannot be nullified.",17361,0,2,13,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
428,"Haste+","Weaponskill recast time, spell recast time, and auto-attack delay are reduced. Effect cannot be nullified.",17381,16,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
429,"Scale Flakes","Dusted with wamoura scales and giving off a scent which attracts Arioch. Damage taken is increased.",17401,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
430,"Misery","Plunged into the depths of misery. Damage taken is increased.",15576,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
431,"Water Resistance Down","Water resistance is reduced.",17421,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
432,"Briny Mirror","Covered in a watery membrane. Any party member who casts a healing spell on you receives the Briny Veil status.",15577,0,2,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
433,"Briny Veil","Covered in a watery membrane which impairs vision, reducing your attack range. A stack of 16 will render you unable to act. ",17441,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
434,"Absolute Bind","Bound by advanced thaumaturgy and rendered unable to act.",15579,0,2,17,0,true,false,true,false,false,false,true,true,200,0,false,0,false,false,0,0
435,"Demon Eye","Petrified by a demonic gaze. Unable to act and taking increased damage.",15578,0,2,17,0,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,0
436,"Briar","Thick briar is reducing movement speed and causing damage over time. Prevents draw-in and knockback effects.",15601,0,2,17,0,false,false,false,false,false,false,true,true,150,1,false,0,false,false,0,0
437,"Stone Curse","Turned into stone. Taking damage results in instant death.",15586,0,2,6,122,true,false,true,false,false,true,false,false,100,0,false,0,false,false,0,0
438,"Minimum","Shrunk to a fraction of your normal size. Damage dealt is reduced and damage taken is increased.",15581,0,2,17,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
439,"Toad","Transformed into a toad and unable to execute actions.",15580,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
440,"Minimum","Shrunk to a fraction of your normal size. Damage dealt is reduced and damage taken is increased.",16211,0,1,16,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
441,"Toad","Transformed into a toad and unable to execute actions.",16210,0,1,16,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
442,"Slow","Weaponskill recast time, spell recast time, and auto-attack delay are increased.",15009,0,2,13,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
443,"Damage Up","Damage dealt is increased.",17061,16,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
444,"Vulnerability Up","Damage taken is increased.",15020,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
445,"Thorny Vine","Thorny vines are causing damage over time.",15582,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
446,"Honey-glazed","Covered in honey and attracting hornets.",15583,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
447,"Potent Acid","Doused in potent acid, resulting in increased damage taken from Acid Cloud. Strength of effect is determined by stack number.",17021,16,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
448,"Swarmed","A swarm of bees will soon sting you.",17461,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
449,"Stung","Bee venom is coursing through your body. Damage received from bee swarms is increased.",17001,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
450,"Petrification Resistance","Immune to petrification effects.",15608,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
451,"Cursed Voice","Your body is being taken over, and will soon be used to unleash Petrifying Voice.",15587,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
452,"Cursed Shriek","Your body is being taken over, and will soon be used to unleash Petrifying Shriek.",15588,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
453,"Allagan Venom","Involuntarily spreading Allagan snake venom and causing damage over time to all party members.",15007,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
454,"Allagan Field","A magicked field is converting damage taken into an explosion which will trigger when the effect ends or you are KO'd.",15590,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
455,"Languishing","Life force is weakened, resulting in increased damage taken from Life Drain.",17101,4,2,17,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
456,"Maximum HP Down","Maximum HP is decreased.",17481,4,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
457,"Bind+","Unable to move. Effect cannot be nullified.",15602,0,2,12,124,true,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
458,"Raven Blight","Afflicted by the White Raven's miasma, which will soon cause you to explode.",15517,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
459,"Normal Stance","Being commanded to execute standard battle maneuvers.",15591,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
460,"Aggressive Stance","Being commanded to execute actions that deal area damage.",15592,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
461,"Subversive Stance","Being commanded to execute actions that disrupt the enemy.",15593,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
462,"Garrote Twist","Garrote is stacking at an increased rate.",15594,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
463,"Garrote","A death grip is tightening around you. A stack of 9 will result in instant death.",17501,16,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
464,"Firescorched","Resistance to attacks by Firehorn is decreased.",15595,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
465,"Icebitten","Resistance to attacks by Iceclaw is decreased.",15596,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
466,"Thunderstruck","Your body is accumulating a lightning charge. Will inflict lightning damage to those nearby when the effect ends.",15597,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
467,"Briny Veil","Covered in a watery membrane which impairs vision, reducing your attack range. A stack of 16 will render you unable to act. ",17456,0,2,17,0,false,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
468,"Voidbound","Trapped in the void and unable to interact with the physical realm.",15585,0,2,17,0,false,false,true,true,false,false,true,true,200,0,true,0,false,false,3,0
469,"High and Mighty","Invulnerable to all damage. Long live the king, kupo!",15589,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
470,"Pombination","In the midst of a combination attack. Immune to stun and silence effects.",15584,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
471,"Moglight Resistance Down","Massive damage is taken from Stifling Mogdark.",15598,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
472,"Mogdark Resistance Down","Massive damage is taken from Searing Moglight.",15599,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
473,"Bemoggled","Massive damage is taken from Moogle-Go-Round.",15600,0,2,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
474,"Royal Rouse","Damage dealt and HP recovery is increased. Long live the king, kupo!",17541,8,1,16,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
475,"Slippery Prey","Unable to be marked as prey by would-be predators.",15027,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
476,"Gloam","A shroud of darkness is impairing your accuracy while rendering you immune to Demon Eye. Can be cured with Esuna.",15012,0,2,10,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
477,"Mantle of the Whorl","Reflecting damage dealt by magic attacks.",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
478,"Veil of the Whorl","Reflecting damage dealt by ranged attacks.",12651,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
479,"Rehabilitation","Regenerating HP over time.",17521,16,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
480,"Haste+","Weaponskill recast time, spell recast time, and auto-attack delay are reduced. Effect cannot be nullified.",17381,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
481,"Sprint","Movement speed is increased.",10101,0,1,0,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
482,"Paralysis","Deadened nerves are sometimes preventing the execution of actions.",15006,0,2,5,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
483,"HP Boost","Maximum HP is increased.",15075,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
484,"Ink","Your body is dripping with thick toxic ink, slowing movement speed and dealing damage over time.",15569,0,2,17,0,false,false,false,false,false,false,false,false,150,1,false,0,false,false,0,0
485,"Dropsy","Sustaining water damage over time.",17641,16,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
486,"Watery Grave","You are trapped in a magicked prison of water and are unable to execute actions.",15038,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,3,0
487,"Deep Freeze","Your body is encased in ice, preventing actions and dealing damage over time.",17621,16,2,17,127,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
488,"Shade Shift","Shadows are nullifying damage.",10605,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
489,"Kiss of the Wasp","Physical damage dealt is increased.",10606,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
490,"Kiss of the Viper","Physical damage dealt is increased.",10609,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
491,"Dancing Edge","Slashing resistance and HP recovery via healing magic and actions is reduced.",10601,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
492,"Mutilation","Wounds are bleeding, causing damage over time.",10602,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
493,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
494,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
495,"Goad","Gradually regenerating TP.",10608,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
496,"Mudra","Readying ninjutsu by combining ritual hand gestures.",12901,0,1,16,0,false,false,false,false,false,false,false,false,100,0,true,799,false,false,0,13
497,"Kassatsu","Next ninjutsu will result in a critical hit.",12902,0,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
498,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
499,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
500,"Huton","Attack speed is increased.",12903,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
501,"Doton","Foul magicks corrupt the ground, dealing earth damage to any who tread upon it.",12904,0,1,16,0,false,false,false,false,false,false,false,false,10,0,true,0,false,false,0,0
502,"Doton Heavy","Movement speed is reduced.",15002,0,2,4,126,false,false,false,false,false,false,false,true,100,1,false,0,false,false,0,0
503,"Burns","Sustaining fire damage over time.",15524,0,2,17,130,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
504,"Fetters","Unable to execute actions.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,0,false,0,false,false,0,0
505,"Damage Up","Damage dealt is increased.",17061,16,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
506,"Vertigo","Balance is compromised, resulting in a loss of motor skills.",15039,0,2,3,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
507,"Suiton","Body is enveloped in a light-bending veil of water, allowing use of actions normally requiring the Hidden status.",12906,0,1,16,0,false,false,false,false,false,false,false,false,100,0,true,0,false,false,0,0
508,"Shadow Fang","Wounds are bleeding, causing damage over time.",10612,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
509,"Aetherochemical Bomb","An aetherochemical bomb is attached to your body, dealing damage each time it explodes.",15606,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
510,"Fetters","Unable to execute actions.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,0,false,0,false,true,3,0
511,"Fire Toad","Transformed into a fire toad and only able to execute the action Toad Breath.",15607,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
512,"Electroconductivity","Conductive matter clings to your person. A stack of 3 will grant you the effect of Surge Protection.",17561,2,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
513,"Static Condensation","Excess electric charge is stored within your body. The greater the stack, the fewer the HP recovered via healing magic.",17581,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
514,"Causality","Damage is taken each time an action is used.",15034,0,2,17,0,false,false,false,false,false,false,true,true,99,0,false,0,false,false,0,10
515,"Thunderclap","Sustaining damage over time. If the effect is not removed, it will continue to stack, increasing the amount of damage inflicted.",17601,5,2,17,0,false,false,false,false,false,false,true,true,98,0,false,0,false,false,0,0
516,"Chaos","Experiencing mental breakdown resulting in a stunned state, followed by the desire to draw near the Lord of Levin.",15605,0,2,3,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
517,"Surge Protection","Your body is covered in conductive matter, helping to redirect and nullify the electrical charge of lightning attacks.",15604,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
518,"Reflect","All magic attacks are reflected back at the caster.",15035,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
519,"Counter","All physical attacks are reflected back at the dealer.",15036,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
520,"Fire Resistance Up","Fire resistance is increased.",15028,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
521,"Water Resistance Up","Water resistance is increased.",15033,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
522,"Wind Resistance Up","Wind resistance is increased.",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
523,"Lightning Resistance Up","Lightning resistance is increased.",15032,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
524,"Earth Resistance Up","Earth resistance is increased.",15031,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
525,"Ice Resistance Up","Ice resistance is increased.",15029,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
526,"Frost Blade","Regenerating HP over time. Damage taken is reduced.",15633,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
527,"Frost Brand","Damage dealt is increased.",15634,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
528,"Frost Bow","Critical hit rate is increased.",15635,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
529,"Invincibility","Invulnerable to all damage.",15024,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
530,"Burns","Sustaining fire damage over time.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
531,"Dropsy","Sustaining water damage over time.",17641,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
532,"Windburn","Sustaining wind damage over time.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
533,"Electrocution","Sustaining lightning damage over time.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
534,"Sludge","Sustaining earth damage over time.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
535,"Frostbite","Sustaining ice damage over time.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
536,"Companion EXP Up","EXP earned by companions is increased.",14026,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
537,"Companion EXP Up II","EXP earned by companions is increased.",14027,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
538,"Companion Attack Up","Companion attack power is enhanced.",14028,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
539,"Companion Attack Up II","Companion attack power is enhanced.",14029,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
540,"Companion Healing Potency Up","Companion healing magic potency is increased.",14030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
541,"Companion Healing Potency Up II","Companion healing magic potency is increased.",14031,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
542,"Companion Maximum HP Up","Maximum HP is increased.",14032,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
543,"Companion Maximum HP Up II","Maximum HP is increased.",14033,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
544,"Companion Enmity Up","Companion enmity is increased.",14034,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
545,"Companion Enmity Up II","Companion enmity is increased.",14035,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
546,"Enervation","Damage dealt is reduced and damage taken is increased.",15040,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
547,"Facility Access: Production","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.",16108,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
548,"Facility Access: Finishing","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while maximum CP is reduced.",16109,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
549,"Facility Access: Detailing","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while maximum CP is reduced.",16110,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
550,"Facility Access: Production II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.",16111,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
551,"Facility Access: Specialization","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while use of additional actions is prohibited.",16112,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,11
552,"Facility Access: Specialization II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while use of additional actions is prohibited.",16113,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,11
553,"Facility Access: Detailing II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while maximum CP is reduced.",16114,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
554,"Facility Access: Finishing II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level, while maximum CP is reduced.",16115,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
555,"Repelling Spray","Countering any physical attacks.",15036,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
556,"Repelling Spray","Countering any magic attacks.",15542,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
557,"Repelling Spray","Countering any physical attacks.",15036,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
558,"Repelling Spray","Countering any magic attacks.",15542,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
559,"Poison","Toxins are causing damage over time.",15007,0,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
560,"Poison","Toxins are causing damage over time.",17001,8,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
561,"Slow","Weaponskill recast time, spell recast time, and auto-attack delay are increased.",15009,0,2,13,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
562,"Prey","Marked as prey.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
563,"Vulnerability Up","Damage taken is increased.",17101,8,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
564,"Bind","Unable to move.",15003,0,2,12,124,true,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
565,"Transfiguration","Corporeal form has been altered, inhibiting use of actions.",16214,0,1,16,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
566,"Damage Up","Damage dealt is increased.",17061,16,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
567,"Shifting Sands","You are slowly slipping into the sand, your movement speed dropping as you descend deeper. Burial will result in death.",15631,0,2,0,0,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
568,"Fisher's Intuition","Heightened senses are improving chances of discovering rare fish only obtainable under special conditions.",11101,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
569,"Slime","Viscous discharge is hampering movement and inflicting damage over time.",15609,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
570,"In the Line of Fire","Damage dealt by firearms is increased.",15636,0,1,16,0,false,false,false,false,false,false,true,false,51,0,true,0,false,false,0,0
571,"Blind","Encroaching darkness is lowering accuracy.",15012,0,2,10,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
572,"Slashing Resistance Down","Slashing resistance is reduced.",17681,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
