Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
2459,"hinterhältig[a] Lori",4,"hinterhältig[a] Loris",1,0,1,0,0
2460,"hinterhältig[a] Fliegenfalle",3,"hinterhältig[a] Fliegenfalle",1,0,1,1,0
2461,"Alpha-Sandwurm",4,"Alpha-Sandwürmer",2,0,1,0,0
2462,"hinterhältig[a] Treiberameisen-Wache",3,"hinterhältig[a] Treiberameisen-Wachen",1,0,1,1,0
2463,"hinterhältig[a] Treiberameisen-Prinzessin",3,"hinterhältig[a] Treiberameisen-Prinzessinnen",1,0,1,1,0
2464,"hinterhältig[a] Karakul",3,"hinterhältig[a] Karakul",1,0,1,2,0
2465,"hinterhältig[a] Baritogator",4,"hinterhältig[a] Baritogatoren",1,0,1,0,0
2466,"Alpha-Smei",3,"Alpha-Smei",1,0,1,1,0
2467,"hinterhältig[a] Schnecke",3,"hinterhältig[a] Schnecken",1,0,1,1,0
2468,"hinterhältig[a] Salamander",4,"hinterhältig[a] Salamander",2,0,1,0,0
2469,"hinterhältig[a] Karpfenkröte",3,"hinterhältig[a] Karpfenkröten",1,0,1,1,0
2470,"Alpha-Gargoyle",4,"Alpha-Gargoyles",1,0,1,0,0
2471,"hinterhältig[a] Ahriman",4,"hinterhältig[a] Ahriman",1,0,1,0,0
2472,"Alpha-Adaman-Taimai",3,"Alpha-Adaman-Taimai",1,0,1,0,0
2473,"Alpha-Kobra",3,"Alpha-Kobras",1,0,1,1,0
2474,"Alpha-Golem",4,"Alpha-Golems",1,0,1,0,0
2475,"Alpha-Basilisk",6,"Alpha-Basilisken",1,0,1,0,0
2476,"Alpha-Hapalit",6,"Alpha-Hapaliten",1,0,1,0,0
2477,"hinterhältig[a] Spukgespenst",4,"hinterhältig[a] Spukgespenster",2,0,1,2,0
2478,"hinterhältig[a] Drachycera",3,"hinterhältig[a] Drachycera",1,0,1,1,0
2479,"hinterhältig[a] Smei",3,"hinterhältig[a] Smei",1,0,1,1,0
2480,"hinterhältig[a] Avis",3,"hinterhältig[a] Avis",1,0,1,0,0
2481,"Alpha-Flocke",3,"Alpha-Flocken",1,0,1,1,0
2482,"hinterhältig[a] Flausch",2,"hinterhältig[a] Flausche",2,0,1,0,0
2483,"hinterhältig[a] Mandragora",3,"hinterhältig[a] Mandragoras",1,0,1,1,0
2484,"hinterhältig[a] Aurelia",3,"hinterhältig[a] Aurelias",1,0,1,1,0
2485,"hinterhältig[a] Megalokrabbe",3,"hinterhältig[a] Megalokrabben",1,0,1,1,0
2486,"Alpha-Dryade",3,"Alpha-Dryaden",1,0,1,1,0
2487,"hinterhältig[a] blühend[a] Kaktor",4,"hinterhältig[a] blühend[a] Kaktoren",1,0,1,0,0
2488,"hinterhältig[a] Kaktor",4,"hinterhältig[a] Kaktoren",1,0,1,0,0
2489,"hinterhältig[a] Sabotender",4,"hinterhältig[a] Sabotender",2,0,1,0,0
2490,"hinterhältig[a] Wyvern",3,"hinterhältig[a] Wyvern",1,0,1,0,0
2491,"hinterhältig[a] Drache",8,"hinterhältig[a] Drachen",1,0,1,0,0
2492,"hinterhältig[a] Schwebauge",4,"hinterhältig[a] Schwebaugen",1,0,1,2,0
2493,"hinterhältig[a] Zyklop",6,"hinterhältig[a] Zyklopen",1,0,1,0,0
2494,"Alpha-Schildkröte",3,"Alpha-Schildkröten",1,0,1,1,0
2495,"hinterhältig[a] Eufel",4,"hinterhältig[a] Eufel",2,0,1,0,0
2496,"hinterhältig[a] Thanatos",3,"hinterhältig[a] Thanatos",1,0,1,0,0
2497,"hinterhältig[a] Gargoyle",4,"hinterhältig[a] Gargoyles",1,0,1,0,0
2498,"Alpha-Coeurl",4,"Alpha-Coeurls",1,0,1,0,0
2499,"hinterhältig[a] Sandwurm",4,"hinterhältig[a] Sandwürmer",2,0,1,0,0
2500,"Alpha-Morbol",4,"Alpha-Morbol",1,0,1,0,0
2501,"hinterhältig[a] Morbol",4,"hinterhältig[a] Morbol",1,0,1,0,0
2502,"hinterhältig[a] Morbol-Keimling",4,"hinterhältig[a] Morbol-Keimlinge",2,0,1,0,0
2503,"Alpha-Chimära",3,"Alpha-Chimären",1,0,1,1,0
2504,"hinterhältig[a] Vodoriga",3,"hinterhältig[a] Vodorigas",1,0,1,0,0
2505,"Leviathan",3,"NONE",1,0,0,0,1
2506,"U'napa",3,"NONE",1,0,0,1,1
2507,"Voyce",3,"NONE",1,0,0,0,1
2508,"erzürnt[a] Seufzerin",3,"erzürnt[a] Seufzerinnen",1,0,1,1,0
2509,"erzürnt[a] Keiferin",3,"erzürnt[a] Keiferinnen",1,0,1,1,0
2510,"allagisch[a] Energieturm",4,"allagisch[a] Energietürme",2,0,1,0,0
2511,"Bronzeschildkröte",3,"Bronzeschildkröten",1,0,1,1,0
2512,"Flammenhorn Monabb Chah",3,"NONE",1,0,0,0,1
2513,"betört[a] Seesoldat",6,"betört[a] Seesoldaten",1,0,1,0,0
2514,"Spriggan-Eierdieb",4,"Spriggan-Eierdiebe",2,0,1,0,0
2515,"Auge",2,"Augen",1,0,1,2,0
2516,"Laufbursche Ge Ga vom 59. Orden",3,"NONE",1,0,0,0,1
2517,"quirlig[a] Spriggan",4,"quirlig[a] Spriggans",1,0,1,0,0
2518,"Elite-Laufbursche",8,"Elite-Laufburschen",1,0,1,0,0
2519,"Elite-Steinschlepper",4,"Elite-Steinschlepper",2,0,1,0,0
2520,"Elite-Priester",4,"Elite-Priester",2,0,1,0,0
2521,"Elite-Fürbeter",4,"Elite-Fürbeter",2,0,1,0,0
2522,"U'Ghamaro-Golem",4,"U'Ghamaro-Golems",1,0,1,0,0
2523,"Schwarmdorn-Sahagin",3,"Schwarmdorn-Sahagin",1,0,1,0,0
2524,"Schwarmklauen-Sahagin",3,"Schwarmklauen-Sahagin",1,0,1,0,0
2525,"Schwarmschuppen-Sahagin",3,"Schwarmschuppen-Sahagin",1,0,1,0,0
2526,"Schwarmfang-Sahagin",3,"Schwarmfang-Sahagin",1,0,1,0,0
2527,"Sapsa-Elbst",2,"Sapsa-Elbste",2,0,1,0,0
2528,"Bomber-Brutofen",4,"Bomber-Brutöfen",1,0,1,0,0
2529,"brandneu[a] Bomber-Brutofen",4,"brandneu[a] Bomber-Brutöfen",1,0,1,0,0
2530,"Wellhorn-Balliste",3,"Wellhorn-Ballisten",1,0,1,1,0
2531,"neuartig[a] Wellhorn-Balliste",3,"neuartig[a] Wellhorn-Ballisten",1,0,1,1,0
2532,"verstärkt[a] Wellhorn-Balliste",3,"verstärkt[a] Wellhorn-Ballisten",1,0,1,1,0
2533,"Mondschatten-Pugil",4,"Mondschatten-Pugil",1,0,1,0,0
2534,"Scharfzahn-Sahagin",3,"Scharfzahn-Sahagin",1,0,1,0,0
2535,"Plündernd[a] Schütze",8,"Plündernd[a] Schützen",1,0,1,0,0
2536,"Plündernd[a] Knochenbrecher",4,"Plündernd[a] Knochenbrecher",2,0,1,0,0
2537,"Panzerdorn-Sahagin",3,"Panzerdorn-Sahagin",1,0,1,0,0
2538,"Krallen-Elbst",2,"Krallen-Elbste",2,0,1,0,0
2539,"Plünderschlangen-Angreifer",4,"Plünderschlangen-Angreifer",2,0,1,0,0
2540,"Riffkrallen-Sahagin",3,"Riffkrallen-Sahagin",1,0,1,0,0
2541,"Schlitterzahn-Sahagin",4,"Schlitterzahn-Sahagin",1,0,1,0,0
2542,"Plündernd[a] Schlange",3,"Plündernd[a] Schlangen",1,0,1,1,0
2543,"scharlachrot[a] Scherge",8,"scharlachrot[a] Schergen",1,0,1,0,0
2544,"amphibisch[a] Elbst",4,"amphibisch[a] Elbste",2,0,1,0,0
2545,"アンデッドグゥーブー（仮）",0,"",0,0,1,0,0
2546,"アンデッドグゥーブーの腹（仮）",0,"",0,0,1,0,0
2547,"Gobmaschine[p] No. 6",3,"Gobmaschinen[p] No. 6",1,0,1,1,0
2548,"Indigohand-Kommandant",6,"Indigohand-Kommandanten",1,0,1,0,0
2549,"Magitek-Gobbrecher[p] No. 3",4,"Magitek-Gobbrecher[p] No. 3",2,0,1,0,0
2550,"Leviathan",3,"Leviathan",1,0,0,0,1
2551,"Leviathans Schwanz[p]",2,"Leviathans Schwänze[p]",2,0,0,0,1
2552,"Wellenzahn-Sahagin",4,"Wellenzahn-Sahagin",1,0,1,0,0
2553,"Wellendorn-Sahagin",4,"Wellendorn-Sahagin",1,0,1,0,0
2554,"Gischtblase",3,"Gischtblasen",1,0,1,1,0
2555,"Gischtwelle",3,"Gischtwellen",1,0,1,1,0
2556,"verrottend[a] Gourmet",4,"verrottend[a] Gourmets",1,0,1,0,0
2557,"gefräßig[a] Schlund",4,"gefräßig[a] Schlünde",2,0,1,0,0
2558,"Goobbue-Röhrling",4,"Goobbue-Röhrlinge",2,0,1,0,0
2559,"Feinschmecker-Phloem",4,"Feinschmecker-Phloeme",2,0,1,2,0
2560,"Arioch",3,"Ariochs",1,0,0,0,1
2561,"Plantagen-Wamoura",3,"Plantagen-Wamouras",1,0,1,1,0
2562,"Plantagen-Wamouracampa",3,"Plantagen-Wamouracampas",1,0,1,1,0
2563,"dick[a] Wamoura",3,"dick[a] Wamouras",1,0,1,1,0
2564,"Diabolos",3,"Diabolos",1,0,0,0,1
2565,"diabolisch[a] Schlüssel",4,"diabolisch[a] Schlüssel",2,0,1,0,0
2566,"Mimik",4,"Mimiks",1,0,1,0,0
2567,"Gravitationssphäre",3,"Gravitationssphären",1,0,1,1,0
2568,"diabolisch[a] Tor",4,"diabolisch[a] Tore",2,0,1,2,0
2569,"Sporenkolonie",3,"Sporenkolonien",1,0,1,1,0
2570,"sporendurchsetzt[a] Klumpen",4,"sporendurchsetzt[a] Klumpen",1,0,1,0,0
2571,"weißmagisch[a] Säule",3,"weißmagisch[a] Säulen",1,0,1,1,0
2572,"Gremlin",4,"Gremlins",1,0,1,0,0
2573,"Baalzephon",3,"Baalzephons",1,0,0,0,1
2574,"Hektokulus",3,"Hektokuli",1,0,1,0,0
2575,"Ruinen-Schlacke",3,"Ruinen-Schlacken",1,0,1,1,0
2576,"Dämonenmorchel",3,"Dämonenmorcheln",1,0,1,1,0
2577,"Irrmilbe",3,"Irrmilben",1,0,1,1,0
2578,"Viehbremse",3,"Viehbremsen",1,0,1,1,0
2579,"Wamoura",3,"Wamouras",1,0,1,1,0
2580,"Wamouracampa",3,"Wamouracampas",1,0,1,1,0
2581,"Allotaurus",3,"Allotauren",1,0,1,0,0
2582,"Memmenteufel",4,"Memmenteufel",2,0,1,0,0
2583,"trüb[a] Auge",4,"trüb[a] Augen",1,0,1,2,0
2584,"Halatali-Fledermaus",3,"Halatali-Fledermäuse",2,0,1,1,0
2585,"Grubenwolf",4,"Grubenwölfe",2,0,1,0,0
2586,"Gruben-Basilisk",6,"Gruben-Basilisken",1,0,1,0,0
2587,"Kolosseums-Lemur",6,"Kolosseums-Lemuren",1,0,1,0,0
2588,"Kampfgeier",4,"Kampfgeier",2,0,1,0,0
2589,"Helfermarionette[p] Nr. 022S",3,"Helfermarionetten[p] Nr. 022S",1,0,1,1,0
2590,"Bewunderermarionette[p] Nr. 022A",3,"Bewunderermarionetten[p] Nr. 022A",1,0,1,1,0
2591,"Souffleur-Marionette[p] Nr. 022H",3,"Souffleur-Marionetten[p] Nr. 022H",1,0,1,1,0
2592,"Gruben-Coeurl",4,"Gruben-Coeurls",1,0,1,0,0
2593,"Goldbär",6,"Goldbären",1,0,1,0,0
2594,"meisterlich[a] Gladiator",4,"meisterlich[a] Gladiatoren",1,0,1,0,0
2595,"versiert[a] Pikenier",4,"versiert[a] Pikeniere",2,0,1,0,0
2596,"abgehärtet[a] Marodeur",4,"abgehärtet[a] Marodeure",2,0,1,0,0
2597,"Pyracmon",3,"Pyracmon",1,0,0,0,1
2598,"Catblepus",3,"Catblepus",1,0,0,0,1
2599,"unrein[a] Auge",4,"unrein[a] Augen",1,0,1,2,0
2600,"Halatali-Haarmücke",3,"Halatali-Haarmücken",1,0,1,1,0
2601,"Schlitzer-Yarzon",4,"Schlitzer-Yarzons",1,0,1,0,0
2602,"Ex-Bischof Mumuepo ",3,"Ex-Bischof Mumuepo ",1,0,0,0,1
2603,"Narasimha",3,"Narasimha",1,0,0,0,1
2604,"Schön[a] Franz",3,"Schön[a] Franz",1,0,1,0,0
2605,"Langloisiert Löwenherz",3,"Langloisiert Löwenherz",1,0,0,0,1
2606,"Sandteufel U'linbho",3,"Sandteufel U'linbho",1,0,0,0,1
2607,"Stilles Moos",3,"Stilles Moos",1,0,0,1,1
2608,"Elementarumwandler",4,"Elementarumwandler",2,0,1,0,0
2609,"Rafflesia",3,"Rafflesien",1,0,1,1,0
2610,"Melusine",3,"Melusine",1,0,0,1,1
2611,"Avatar",4,"Avatare",2,0,1,0,0
2612,"Nael deus Darnus",3,"Nael deus Darnus",1,0,0,0,1
2613,"Dressurmodul",4,"Dressurmodule",2,0,1,2,0
2614,"allagisch[a] Feld",2,"allagisch[a] Felder",2,0,1,2,0
2615,"Hilfsmodul",4,"Hilfsmodule",2,0,1,2,0
2616,"allagisch[a] Mine",3,"allagisch[a] Minen",1,0,1,1,0
2617,"Fixierungsfessel",3,"Fixierungsfesseln",1,0,1,1,0
2618,"Ragnarök",3,"Ragnarök",1,0,1,1,0
2619,"Dunkelmaterie-Knolle",3,"Dunkelmaterie-Knollen",1,0,1,1,0
2620,"Dunkelmaterie-Hornisse",3,"Dunkelmaterie-Hornissen",1,0,1,1,0
2621,"Säurehonig",4,"Säurehonigklumpen",1,0,1,0,0
2622,"Dunkelmaterie-Schnecke",3,"Dunkelmaterie-Schnecken",1,0,1,1,0
2623,"Bienenschwarm",4,"Bienenschwärme",2,0,1,0,0
2624,"Lamia-Todestänzerin",3,"Lamia-Todestänzerinnen",1,0,1,1,0
2625,"Lamia-Schicksalsbesieglerin",3,"Lamia-Schicksalsbesieglerinnen",1,0,1,1,0
2626,"Lamia-Prosektorin",3,"Lamia-Prosektorinnen",1,0,1,1,0
2627,"Renaud",3,"Renaud",1,0,0,0,1
2628,"Nael Geminus",3,"Nael Geminus",1,0,0,0,1
2629,"Geist[p] von Meracydia",2,"Geister[p] von Meracydia",2,0,1,0,0
2630,"Feuerhorn",4,"Feuerhörner",2,0,1,2,0
2631,"Eisklaue",3,"Eisklauen",1,0,1,1,0
2632,"Donnerschwinge",3,"Donnerschwingen",1,0,1,1,0
2633,"eisern[a] Trainingskugel",3,"eisern[a] Trainingskugeln",1,0,1,1,0
2634,"Dalamud-Golem",4,"Dalamud-Golems",1,0,1,0,0
2635,"Gesteinsbrocken",4,"Gesteinsbrocken",1,0,1,0,0
2636,"Lichtgestein",4,"Lichtgesteine",2,0,1,2,0
2637,"Schattengestein",4,"Schattengesteine",2,0,1,2,0
2638,"Dalamud-Bruchstück",4,"Dalamud-Bruchstücke",2,0,1,2,0
2639,"lunar[a] Schleier",4,"lunar[a] Schleier",2,0,1,0,0
2640,"Dunkelmaterie-Rösling",4,"Dunkelmaterie-Röslinge",2,0,1,0,0
2641,"Wartungsmodul",4,"Wartungsmodule",2,0,1,2,0
2642,"Proto-Chimära",3,"Proto-Chimären",1,0,1,1,0
2643,"allagisch[a] Kobra",3,"allagisch[a] Kobras",1,0,1,1,0
2644,"Lamia-Tänzerin",3,"Lamia-Tänzerinnen",1,0,1,1,0
2645,"Lamia-Bogenmacherin",3,"Lamia-Bogenmacherinnen",1,0,1,1,0
2646,"Überwachungsmodul",4,"Überwachungsmodule",2,0,1,2,0
2647,"Uhrwerk-Fußsoldat",6,"Uhrwerk-Fußsoldaten",1,0,1,0,0
2648,"Uhrwerk-Kämpfer",4,"Uhrwerk-Kämpfer",2,0,1,0,0
2649,"Formturm",4,"Formtürme",2,0,1,0,0
2650,"Riesenbombe",3,"Riesenbomben",1,0,1,1,0
2651,"Indigohand-Fahrer",4,"Indigohand-Fahrer",2,0,1,0,0
2652,"Indigohand-Schütze",8,"Indigohand-Schützen",1,0,1,0,0
2653,"Stopklox Eisenfaust",3,"Stopklox Eisenfaust",1,0,0,0,1
2654,"Indigohand-Scharfschütze",8,"Indigohand-Scharfschützen",1,0,1,0,0
2655,"Spezialbombe",3,"Spezialbomben",1,0,1,1,0
2656,"Indigohand-Gleiter",4,"Indigohand-Gleiter",2,0,1,0,0
2657,"Erdseim-Ausfluss",2,"Erdseim-Ausflüsse",2,0,1,0,0
2658,"Dschungel-Coeurl",3,"Dschungel-Coeurls",1,0,1,0,0
2659,"Eoraptor",4,"Eoraptoren",1,0,1,0,0
2660,"Indigohand-Soldat",6,"Indigohand-Soldaten",1,0,1,0,0
2661,"Indigohand-Schütze",8,"Indigohand-Schützen",1,0,1,0,0
2662,"Indigohand-Fußsoldat",6,"Indigohand-Fußsoldaten",1,0,1,0,0
2663,"Gobhorn",4,"Gobhörner",2,0,1,2,0
2664,"",0,"",0,0,1,0,0
2665,"Gilgamesch",3,"NONE",1,0,0,0,1
2666,"Enkidu",3,"NONE",1,0,0,0,1
2667,"Bombe",3,"Bomben",1,0,1,1,0
2668,"Brückengaukler",4,"Brückengaukler",2,0,1,0,0
2669,"Brücken-Hippocerf",1,"Brücken-Hippocerfen",1,0,1,0,0
2670,"unbekannt[a] Wegelagerer",4,"unbekannt[a] Wegelagerer",2,0,1,0,0
2671,"Messingklingen-Hauptmann",2,"Messingklingen-Hauptmänner",2,0,1,0,0
2672,"umherschweifend[a] Auge",4,"umherschweifend[a] Augen",1,0,1,2,0
2673,"wild[a] Kobra",3,"wild[a] Kobras",1,0,1,1,0
2674,"Panzerschuppen-Wache",3,"Panzerschuppen-Wachen",1,0,1,1,0
2675,"Panzerklauen-Wache",3,"Panzerklauen-Wachen",1,0,1,1,0
2676,"Panzerzahn-Wache",3,"Panzerzahn-Wachen",1,0,1,1,0
2677,"Plündernd[a] Verwüster",4,"Plündernd[a] Verwüster",2,0,1,0,0
2678,"Panzerschuppen-Wächter",4,"Panzerschuppen-Wächter",2,0,1,0,0
2679,"Panzerklauen-Wächter",4,"Panzerklauen-Wächter",2,0,1,0,0
2680,"Panzerdorn-Wächter",4,"Panzerdorn-Wächter",2,0,1,0,0
2681,"Panzerzahn-Wächter",4,"Panzerzahn-Wächter",2,0,1,0,0
2682,"Plündernd[a] Verteidiger",4,"Plündernd[a] Verteidiger",2,0,1,0,0
2683,"Thermal-Bomber",4,"Thermal-Bomber",2,0,1,0,0
2684,"Laufbursche[p] des 13. Ordens",8,"Laufburschen[p] des 13. Ordens",1,0,1,0,0
2685,"Steinschlepper[p] des 13. Ordens",4,"Steinschlepper[p] des 13. Ordens",2,0,1,0,0
2686,"Kobold-Räuber",4,"Kobold-Räuber",2,0,1,0,0
2687,"Kobold-Aufseher",4,"Kobold-Aufseher",2,0,1,0,0
2688,"Zucht-Bomber",4,"Zucht-Bomber",2,0,1,0,0
2689,"Kundschafter[p] des 596. Ordens",4,"Kundschafter[p] des 596. Ordens",2,0,1,0,0
2690,"Glutnest",3,"Glutnester",2,0,1,2,0
2691,"Priester[p] des 596. Ordens",4,"Priester[p] des 596. Ordens",2,0,1,0,0
2692,"Priester[p] des 639. Ordens",4,"Priester[p] des 639. Ordens",2,0,1,0,0
2693,"Priester[p] des 411. Ordens",4,"Priester[p] des 411. Ordens",2,0,1,0,0
2694,"Wächter[p] des 271. Ordens",4,"Wächter[p] des 271. Ordens",2,0,1,0,0
2695,"warm[a] Granate",3,"warm[a] Granaten",1,0,1,1,0
2696,"heiß[a] Granate",3,"heiß[a] Granaten",1,0,1,1,0
2697,"glühend[a] Granate",3,"glühend[a] Granaten",1,0,1,1,0
2698,"Schrapnell",4,"Schrapnelle",2,0,1,2,0
2699,"groß[a] Schrapnell",4,"groß[a] Schrapnelle",2,0,1,2,0
2700,"Koboldeisen-Golem",4,"Koboldeisen-Golems",1,0,1,0,0
2701,"ウ・ガマロ・インスペクター",0,"",0,0,1,0,0
2702,"Wächter[p] des 13. Ordens",4,"Wächter[p] des 13. Ordens",2,0,1,0,0
2703,"Alchemist[p] des 13. Ordens",6,"Alchemisten[p] des 13. Ordens",1,0,1,0,0
2704,"Gelehrt[a] des 13. Ordens",3,"Gelehrt[a] des 13. Ordens",1,0,1,0,0
2705,"Hochöfner[p] des 88. Ordens",4,"Hochöfner[p] des 88. Ordens",2,0,1,0,0
2706,"Scherben-Dobalos",3,"Scherben-Dobalosse",2,0,1,0,0
2707,"leuchtend[a] Bomber",4,"leuchtend[a] Bomber",2,0,1,0,0
2708,"gleißend[a] Bomber",4,"gleißend[a] Bomber",2,0,1,0,0
2709,"Grenzsoldat[p] des 13. Ordens",6,"Grenzsoldaten[p] des 13. Ordens",1,0,1,0,0
2710,"U'Ghamaro-Hüter",4,"U'Ghamaro-Hüter",2,0,1,0,0
2711,"Grenzsoldat[p] des 65. Ordens",6,"Grenzsoldaten[p] des 65. Ordens",1,0,1,0,0
2712,"Priester[p] des 65. Ordens",4,"Priester[p] des 65. Ordens",2,0,1,0,0
2713,"groß[a] Dobalos",3,"groß[a] Dobalosse",2,0,1,0,0
2714,"Nummer 132",3,"NONE",1,0,0,1,1
2715,"U'Ghamaro-Grenzsoldat",6,"U'Ghamaro-Grenzsoldaten",1,0,1,0,0
2716,"Halbstein-Rädelsführer",4,"Halbstein-Rädelsführer",2,0,1,0,0
2717,"Halbstein-Greifer",4,"Halbstein-Greifer",2,0,1,0,0
2718,"Halbstein-Schwarmgrat",4,"Halbstein-Schwarmgrate",2,0,1,0,0
2719,"Korallen-Sahagin",3,"Korallen-Sahagin",1,0,1,0,0
2720,"Schwarmfang-Sahagin",3,"Schwarmfang-Sahagin",1,0,1,0,0
2721,"Sahagin-Wache",3,"Sahagin-Wachen",1,0,1,1,0
2722,"hungrig[a] Schnippler",4,"hungrig[a] Schnippler",2,0,1,0,0
2723,"Mondschatten-Uragnit",6,"Mondschatten-Uragnite",2,0,1,0,0
2724,"Riffkrallen-Rädelsführer",4,"Riffkrallen-Rädelsführer",2,0,1,0,0
2725,"Schlitterzahn-Wache",3,"Schlitterzahn-Wachen",1,0,1,1,0
2726,"Sahagin-Spitzel",4,"Sahagin-Spitzel",2,0,1,0,0
2727,"groß[a] Flipper",4,"groß[a] Flipper",2,0,1,0,0
2728,"Plündernd[a] Maat[p] 2. Klasse",4,"Plündernd[a] Maate[p] 2. Klasse",2,0,1,0,0
2729,"Plündernd[a] Maat[p] 3. Klasse",4,"Plündernd[a] Maate[p] 3. Klasse",2,0,1,0,0
2730,"Sapsa-Pugil",4,"Sapsa-Pugil",1,0,1,0,0
2731,"gefangen[a] Abenteurer",4,"gefangen[a] Abenteurer",2,0,1,0,0
2732,"Mondschatten-Matrose",8,"Mondschatten-Matrosen",1,0,1,0,0
2733,"Mondschatten-Steuermann",2,"Mondschatten-Steuermänner",2,0,1,0,0
2734,"Panzerschuppen-Anführer",4,"Panzerschuppen-Anführer",2,1,1,0,0
2735,"Panzerklauen-Anführer",4,"Panzerklauen-Anführer",2,0,1,0,0
2736,"Panzerzahn-Anführer",4,"Panzerzahn-Anführer",2,0,1,0,0
2737,"Leibeigen[a] Leviathans",3,"Leibeigen[a] Leviathans",1,0,1,0,0
2738,"Plündernd[a] Obersteuermann",4,"Plündernd[a] Obersteuermänner",2,0,1,0,0
2739,"Plündernd[a] Kanonier",4,"Plündernd[a] Kanoniere",2,0,1,0,0
2740,"Plündernd[a] Steuermann",2,"Plündernd[a] Steuermänner",2,0,1,0,0
2741,"Plündernd[a] Maat[p] 1. Klasse",4,"Plündernd[a] Maate[p] 1. Klasse",2,0,1,0,0
2742,"Dunkelmaterie-Brocken",4,"Dunkelmaterie-Brocken",1,0,1,0,0
2743,"Lenkflug-Bomber",4,"Lenkflug-Bomber",2,0,1,0,0
2744,"verstärkt[a] Lenkflug-Bomber",4,"verstärkt[a] Lenkflug-Bomber",2,0,1,0,0
2745,"Haft-Bomber",4,"Haft-Bomber",2,0,1,0,0
2746,"verbessert[a] Lenkflug-Bomber",4,"verbessert[a] Lenkflug-Bomber",2,0,1,0,0
2747,"verstärkt[a] Haft-Bomber",4,"verstärkt[a] Haft-Bomber",2,0,1,0,0
2748,"brandneu[a] Lenkflug-Bomber",4,"brandneu[a] Lenkflug-Bomber",2,0,1,0,0
2749,"brandneu[a] Haft-Bomber",4,"brandneu[a] Haft-Bomber",2,0,1,0,0
2750,"Gruben-Coeurl-Jungtier",4,"Gruben-Coeurl-Jungtiere",2,0,1,2,0
2751,"Gruben-Torama",4,"Gruben-Toramas",1,0,1,0,0
2752,"König Mogul Mog XII.",3,"König Mogul Mog XII.",1,0,0,0,1
2753,"erfahren[a] Druidin",3,"erfahren[a] Druidinnen",1,0,1,1,0
2754,"routiniert[a] Waldläufer",4,"routiniert[a] Waldläufer",2,0,1,0,0
2755,"mörderisch[a] Mantis",3,"mörderisch[a] Mantis",1,0,1,1,0
2756,"tollwütig[a] Mischling",4,"tollwütig[a] Mischlinge",2,0,1,0,0
2757,"hungrig[a] Bussard",4,"hungrig[a] Bussarde",2,0,1,0,0
2758,"Schauder-Gargoyle",4,"Schauder-Gargoyles",1,0,1,0,0
2759,"eisig[a] Auge",4,"eisig[a] Augen",1,0,1,2,0
2760,"Schiefkiefer-Oger",4,"Schiefkiefer-Oger",2,0,1,0,0
2761,"einäugig[a] Biklop",4,"einäugig[a] Biklopen",1,0,1,0,0
2762,"Zwerg-Puk",4,"Zwerg-Puks",1,0,1,0,0
2763,"erweckt[a] Drakon",4,"erweckt[a] Drakons",1,0,1,0,0
2764,"erweckt[a] Smei",3,"erweckt[a] Smei",1,0,1,1,0
2765,"bedrohlich[a] Morbol",4,"bedrohlich[a] Morbol",1,0,1,0,0
2766,"Mithril-Golem",4,"Mithril-Golems",1,0,1,0,0
2767,"Fuchsfeuer",4,"Fuchsfeuer",2,0,1,2,0
2768,"Felsrücken",4,"Felsrücken",1,0,1,0,0
2769,"Goldrücken",4,"Goldrücken",1,0,1,0,0
2770,"Rankenrücken",4,"Rankenrücken",1,0,1,0,0
2771,"Virago",4,"Viragos",1,0,1,0,0
2772,"Konkubine",3,"Konkubinen",1,0,1,1,0
2773,"Bombast",4,"Bombasts",1,0,1,0,0
2774,"Giruveganos",3,"Giruveganos",1,0,0,0,1
2775,"Cuca Fera",3,"Cuca Fera",1,0,1,1,0
2776,"Paleoavis",3,"Paleoavis",1,0,1,0,0
2777,"Sordes",3,"Sordes",1,0,1,0,0
2778,"Gorynich",3,"Gorynich",1,0,0,0,1
2779,"Erbe[p] der Wacht",8,"Erben[p] der Wacht",2,0,1,0,0
2780,"Gowrow",3,"Gowrow",1,0,0,0,1
2781,"Wächter-Wyvern",3,"Wächter-Wyvern",1,0,1,0,0
2782,"gierig[a] Plünderer",4,"gierig[a] Plünderer",2,0,1,0,0
2783,"krächzend[a] Plünderin",4,"krächzend[a] Plünderinnen",1,0,1,1,0
2784,"rasend[a] Plünderer",4,"rasend[a] Plünderer",2,0,1,0,0
2785,"predigend[a] Plünderer",4,"predigend[a] Plünderer",2,0,1,0,0
2786,"Jura-Avis",3,"Jura-Avis",1,0,1,0,0
2787,"Jäger-Drachycera",3,"Jäger-Drachycera",1,0,1,1,0
2788,"Sturm-Smei",3,"Sturm-Smei",1,0,1,1,0
2789,"Tursus",3,"Tursus",1,0,1,0,0
2790,"Wehrdrache",8,"Wehrdrachen",1,0,1,0,0
2791,"Haokah",3,"Haokah",1,0,1,0,0
2792,"Azer",3,"Azer",1,0,1,0,0
2793,"Uneis Klon",3,"Uneis Klone",1,0,0,0,1
2794,"Dogas Klon",3,"Dogas Klone",1,0,0,0,1
2795,"Acheron",3,"Acheron",1,0,1,0,0
2796,"Gremory",3,"Gremory",1,0,1,0,0
