Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
102,"タイニーナンカ",0,"",0,0,1,0,0,"ミニオン「タイニーナンカ」を呼び出す。\nニンキ・ナンカの幼獣。油断していると、すぐ増える","産卵した卵を背負って育てる奇妙な両生類、ニンキ・ナンカの幼獣。親獣の背の上でまどろんでいたところ、ポロリと落ちて取り残されてしまった。仕方がないので、エサをくれる新しい保護者を探していたようだ","モサモサモサ…",808,100,30,0,0,0,2,0,8,60,true,true,false,false,0,false,true,4590,60,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
103,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
104,"マメット・オルトロス",0,"",0,0,1,0,0,"ミニオン「マメット・オルトロス」を呼び出す。\nオルトロスを模した魔法人形。まるっきりタコじゃん！","オルトロスを模した魔法人形。最強の彫金師、ゴッドベルトが、軟体生物の揺らぎをイメージしながらリングを造っていたところ、いつの間にかコレが完成していたらしい。女好きな点も完全再現されている","ゆでだこ、ゆでだこ！？",799,100,30,0,0,0,1,0,8,0,false,true,true,false,0,false,true,4604,237,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
105,"マメット・スノーマン",0,"",0,0,1,0,0,"ミニオン「マメット・スノーマン」を呼び出す。\n雪だるまを模した魔法人形。サヨナラナノダ……","雪だるまを模した魔法人形。星芒祭の開催にあたって、プレゼントとして子どもたちに配るために、匿名の「白いお髭の紳士様」が作った品らしい。冷たいものが大好きで、雪玉を投げつけると喜ぶようだ","サヨナラナノダ…",803,100,20,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4605,219,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
106,"ポチャチョコボ",0,"",0,0,1,0,0,"ミニオン「ポチャチョコボ」を呼び出す。\nポチャポチャしているチョコボの子","ポチャポチャしているチョコボの子。異常なほど食欲旺盛で、食べ物の匂いには敏感。いつか、武器や防具まで食べられるようになるのが夢らしい","よーお！",800,100,1,0,0,0,1,0,8,0,false,false,false,true,0,false,true,4606,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
107,"マメット・イダ",0,"",0,0,1,0,0,"ミニオン「マメット・イダ」を呼び出す。\nイダを模した魔法人形。うっしゃ、気合いーッ！","「暁の血盟」の賢人、イダを模した魔法人形。暁の金庫番、タタル嬢の発注により、ウルダハの彫金師ギルドで製作された。仮面の下まで精巧に作られているようだが、どうやっても仮面を剥がすことができない……","ウッシャーッ！",878,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4601,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
108,"マメット・パパリモ",0,"",0,0,1,0,0,"ミニオン「マメット・パパリモ」を呼び出す。\nパパリモを模した魔法人形。やれやれ……","「暁の血盟」の賢人、パパリモを模した魔法人形。暁の金庫番、タタル嬢の発注により、ウルダハの彫金師ギルドで製作された。実に愛らしい姿をしているが、モデルのパパリモは、こう見えて40代なのである","ヤレヤレ…",879,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4602,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
109,"マメット・ウリエンジェ",0,"",0,0,1,0,0,"ミニオン「マメット・ウリエンジェ」を呼び出す。\nウリエンジェを模した魔法人形。\n月明輝けども　必ずや暁迎えん……","「暁の血盟」の賢人、ウリエンジェを模した魔法人形。暁の金庫番、タタル嬢の発注により、ウルダハの彫金師ギルドで製作された。モデルのウリエンジェが決してフードを脱ごうとしなかったため、頭髪は再現されていない","必ズヤ、暁迎エン…",880,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4603,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
110,"ファットキャット",0,"",0,0,1,0,0,"ミニオン「ファットキャット」を呼び出す。\nおでぶな子猫。意外と素早い","小太りな愛らしい子猫。元々は、都市の裏通りに棲んでいた野良猫らしい。リテイナーが仕事帰りに会う度に、余った雑魚をあげていたところ、懐いたとのこと。餌付けの効果により忠誠心が高いが、体重も重くなっている","ブニャー！",802,100,10,0,0,0,1,0,8,61,true,false,false,true,0,false,true,4607,63,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
111,"リトルフット",0,"",0,0,1,0,0,"ミニオン「リトルフット」を呼び出す。\nイエティの幼獣。その足跡は小さい","イエティの幼獣。珍しい山菜を探し求めていたリテイナーが、クルザスの山奥にて発見。周囲に親獣の姿はなく、腹を空かせて弱っていたため、手持ちのお弁当をあげたところ懐いたのだという。その足跡は、まだまだ小さい","イェーイ！",801,100,10,0,0,0,2,0,8,62,true,true,false,true,0,false,true,4608,64,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
112,"リトルマミー",0,"",0,0,1,0,0,"ミニオン「リトルマミー」を呼び出す。\n包帯でぐるぐる巻きにされた人形。なぜか動く","カルン埋没寺院にて発掘された人形。小さな棺の中から、包帯でぐるぐる巻きにされた姿で発見された。まるで生きているかのように動くが、なぜ動くのかは解らない。そして、包帯を取り、正体を確かめる勇気も出ない","マミー？",798,100,10,0,0,0,2,0,8,63,true,false,true,false,0,false,true,4609,65,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
113,"マメット・エンタープライズ",0,"",0,0,1,0,0,"ミニオン「マメット・エンタープライズ」を呼び出す。\nシドの飛空艇「エンタープライズ号」を模したからくり模型","ガーロンド・アイアンワーク社製のからくり模型。モデルは、天才機工師シド・ガーロンドが、帝国時代に設計、建造した飛空艇「エンタープライズ号」。艇尾の作業アームはもちろん、操舵するシドまで精巧に作られている","エンタープライズ発進！",887,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4597,222,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
114,"マメット・レターモーグリ",0,"",0,0,1,0,0,"ミニオン「マメット・レターモーグリ」を呼び出す。\nレターモーグリを模した魔法人形クポ！　お手紙の配達クポ！","いつでもどこでも誰にでも、ちゃっちゃか手紙をお届けする、レターモーグリを模した魔法人形。黒衣森を出て、世界を旅するレターモーグリを称え、モーグリ族の仲間たちが作り上げた。帽子とカバンがトレードマーク","クポーッ！",809,100,5,10,0,0,1,4,8,0,false,false,false,false,0,false,true,4598,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
115,"アサシンフライ",0,"",0,0,1,0,0,"ミニオン「アサシンフライ」を呼び出す。\nアサシンベタの稚魚。泳ぐことを忘れた","アサシンベタの稚魚。ニンジャベタを解体したところ、その腹の中から出てきた。胃の中で過ごすうちに泳ぎ方を忘れ、うっかり宙を舞うことを覚えたらしい。それでも水辺を見ると、懐かしいらしく飛び込まずにはいられない","ア　サ　シ　ン　ベ　タ",807,100,10,0,0,0,2,5,8,64,true,false,true,true,0,false,true,4610,66,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
116,"プレゼンター",0,"",0,0,1,0,0,"ミニオン「プレゼンター」を呼び出す。\nエターナルセレモニーの招待客へのプレゼント。末永くお幸せに！","綺麗にラッピングされたデモンズブロック……を作ろうとしたが、製造法が解らなかったため妥協した。中に入れられているものが何であれ、エターナルバンドを祝福する想いがたっぷり込められているので、良しとしよう","エターナル！",805,100,10,0,0,0,2,0,8,65,true,false,true,false,0,false,true,4613,67,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
117,"カッパッパ",0,"",0,0,1,0,0,"ミニオン「カッパッパ」を呼び出す。\n正体不明のカッパ。沙悟浄の槍は持っていない","カッパ。カッパである。まごうことなきカッパである。魔法人形ではないところを見ると、これは古代魔法「カッパー」によって、姿を変えられた人である可能性が高い。しかし、彼、もしくは彼女が何者なのかは解っていない","カッパッパーーーー！！",886,60,10,0,0,0,2,0,8,66,true,false,false,true,0,false,true,4611,69,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
118,"マメット・ルイゾワ",0,"",0,0,1,0,0,"ミニオン「マメット・ルイゾワ」を呼び出す。\nルイゾワを模した魔法人形。おわりの名は希望","賢人ルイゾワを模した魔法人形。月の衛星「ダラガブ」の落下を阻止するため、命を賭して戦った故人の偉業を称えるために、彫金師ギルドによって作られた","希望ヲ未来ニ…",881,100,10,0,0,0,1,0,8,0,false,false,false,false,78,false,true,4612,267,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
119,"ミドガルズオルム",0,"",0,0,1,0,0,"「ミドガルズオルム」を呼び出す","すべてのドラゴン族の始祖、幻龍「ミドガルズオルム」が創りだした幻体。ドラゴンパピーに見えるが、幻龍の魂が宿っており、意外とシブい声で語りかけてくる。光の戦士の行く末を見守るため、旅に同行することに","…………",883,100,10,0,0,0,2,3,8,0,false,false,false,true,0,false,true,4618,2,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
120,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
121,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
122,"エンキドゥ",0,"",0,0,1,0,0,"ミニオン「エンキドゥ」を呼び出す。\n友だちになったニワトリ。洗っても色あせない","旅の剣豪ギルガメッシュが、空腹のあまり農家から盗んだニワトリ。調理法が解らなかったため、生で頂こうとしたところ、鋭いクチバシで猛反撃！　その強さに惚れ込んだ彼は、以後、このニワトリを旅の供にしたという","コケー！",888,100,10,0,0,0,2,0,8,0,true,false,false,false,0,false,true,4621,68,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
123,"マメット・バイオレット",0,"",0,0,1,0,0,"ミニオン「マメット・バイオレット」を呼び出す。\n悪い子シルフを模した魔法人形なのでふっち","悪い子シルフを模した魔法人形。仮宿のシルフ族が、悪い子シルフたちに悪戯をしかけるために作ったもの。そのリアルな色合いを出すために、シルフたちは様々な染料を試し、最終的には紫キャベツに行き着いたらしい","ふっちっち！",901,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4593,208,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
124,"マメット・ファウンダー",0,"",0,0,1,0,0,"ミニオン「マメット・ファウンダー」を呼び出す。\nアマルジャ族の歴史的偉人を模した魔法人形","アマルジャ族の歴史的偉人、「輝拳のケリグ・ロー」を模した魔法人形。ケリグはアマルジャ式古武術の開祖であり、ハムジ・ガーも尊敬してやまない人物だという。その拳は、太陽のように輝きを放ったと伝えられている","質実剛健！",902,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4592,213,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
125,"マメット・デズル",0,"",0,0,1,0,0,"ミニオン「マメット・デズル」を呼び出す。\n名気球技師デズル・クワランを模した魔法人形","セズル・トトロックが恩師でもあるイクサル族の名気球技師「デズル・クワラン」を模して作った魔法人形。彼は自ら開発した超大型気球に乗り、伝説の地「アヤトラン」を目指し飛び立ったまま、行方不明になったという","風の如くッゥ！",903,100,30,0,30,0,1,0,8,0,false,false,false,false,0,false,true,4594,214,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
126,"マメット・コボルド2号",0,"",0,0,1,0,0,"ミニオン「マメット・コボルド2号」を呼び出す。\nコボルドを模しーた　魔法にんぎょーう　２号ちゃーん","アコライト789 バ・ゴが開発した新型爆弾。爆発力を増しつつ、武装鉱山のコボルド族に似せて外見を調整したのが特徴。しかし、またもや第789洞穴団の商人が勝手に商材に加えたため、危険物が出回ることとなった","チクタクチクタク…",582,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4595,215,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
127,"マメット・シーデビル",0,"",0,0,1,0,0,"ミニオン「マメット・シーデビル」を呼び出す。\n紅珊瑚の海魔を模した魔法人形","現役時代の「紅珊瑚の海魔」を模した魔法人形。父親の武勇を伝えつつも、その行いを反面教師とするため、一味の長兄たちが作ったもの。当時のノォヴは、「海魔の兵糧丸」を常食していたため、体色が濃かったらしい","フスィーッ！！",583,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4596,216,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
128,"黒チョコチョコボ・フライヤー",0,"",0,0,1,0,0,"ミニオン「黒チョコチョコボ・フライヤー」を呼び出す。\nチョコチョコ空飛ぶチョコボの子。この毛色は産まれながら","チョコチョコ空飛ぶチョコボの子。飛行用に品種改良されたフライヤー種のチョコボであり、黒々としたその毛色は産まれながらのもの。断じて塗られたものではないのだと証明するため、日々、飛行訓練に励む","クエッ、クエ～ッ！",990,100,10,0,0,0,2,0,8,67,true,true,false,true,0,false,true,4624,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
129,"マメット・カイン",0,"",0,0,1,0,0,"ミニオン「マメット・カイン」を呼び出す。\n伝説の竜騎士を模した魔法人形。俺は正気に戻った！","古の竜騎士「カイン」を模した魔法人形。誰よりも高く大空へと「ジャンプ」したという伝承を再現すべく、偏属性クリスタルを埋め込んでいる。そのせいなのか、時折、不審な動きをするらしい。大丈夫だ、俺は正気に戻った！","フッ、任セテオケ",989,80,10,0,0,0,1,0,8,0,false,false,false,false,0,true,true,4625,240,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
130,"マメット・アルフィノ",0,"",0,0,1,0,0,"ミニオン「マメット・アルフィノ」を呼び出す。\nアルフィノを模した魔法人形。すべてはエオルゼアのために！","シャーレアンの名門、ルヴェユール家の御曹司を模した魔法人形。クリスタルブレイブの主計官が、活動費を稼ぐために製造したものの、総帥にバレて販売中止命令を受けてしまった。結果的に、倉庫に山積みされることに","ヤメテクレタマエ…",884,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4619,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
131,"マメット・アリゼー",0,"",0,0,1,0,0,"ミニオン「マメット・アリゼー」を呼び出す。\nアリゼーを模した魔法人形。エオルゼアに、未来を！","シャーレアンの名門、ルヴェユール家のご令嬢を模した魔法人形。不良在庫となっていたアルフィノ人形を買い取った独立系商人が、多少の手直しの末、販売を開始した少女人形。製造コストが安いのが最高とは製作者談","オ祖父様…",885,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4620,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
132,"マメット・タタル",0,"",0,0,1,0,0,"ミニオン「マメット・タタル」を呼び出す。\nタタルを模した魔法人形。よろしくでっす","「暁の血盟」の受付、タタル嬢を模した魔法人形。金庫番でもあるタタル自ら、彫金師ギルドに依頼して製作。重要な情報提供者や、物資を格安で卸してくれる商人に、感謝の気持ちを込めて配っているのだとか","ヨロシクデッス！",892,100,5,5,0,0,1,0,8,0,false,false,false,false,0,false,true,4626,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
133,"マメット・シド",0,"",0,0,1,0,0,"ミニオン「マメット・シド」を呼び出す。\nシドを模した魔法人形","天才機工師シドを模した魔法人形。「ガーロンド・アイアンワークス」の会長代行が、企画・設計・販売を行った商品。売れ行きは好調らしく、「売上にならない活動ばかりの会長より、よほど稼いでくれる」とのこと","エエイ、突ッコムゾ！",891,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4627,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
134,"ユニコルト",0,"",0,0,1,0,0,"ミニオン「ユニコルト」を呼び出す。\nユニコーンの幼獣。心の清らかな者にしか懐かない","ユニコーンの幼獣。額の角に秘められた力によって、儀式に用いる聖水を浄化するために、イシュガルド教皇庁の庭園にて飼育されていた。冒険者による突入騒ぎの混乱に乗じ、広い世界に旅立つ決心をしたらしい","ヒヒィーン！",890,100,10,0,0,0,2,0,8,68,true,true,false,true,0,false,true,4628,71,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
135,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
136,"ミニマムアトモス",0,"",0,0,1,0,0,"ミニオン「ミニマムアトモス」を呼び出す。\n小さなアトモス。吸引力が落ちないただひとつのミニオン","小さなアトモス。宝箱から見つけたピクピク動く謎の肉片に、栄養素になりそうな素材を適当に与えたところ培養に成功。冒険者がカバンから捨てる物を、何でも吸い込むようになった。吸引力が落ちないただひとつのミニオン","好きなようにはさせん！",894,100,10,0,0,0,2,0,8,69,true,false,false,false,0,false,true,4629,72,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
137,"オウレット",0,"",0,0,1,0,0,"ミニオン「オウレット」を呼び出す。\nオウルの幼鳥。実は読書家という噂","オウルの幼鳥。博物戦艦にて、ミラーナイト型キメラ生物の合成元として、時魔法をかけられ展示されていた。品種改良の影響か、非常に賢く読書を趣味とする。最近のお気に入りは、ゴシップ誌「週刊レイヴン」らしい","ホゥホゥ…",893,100,0,0,0,0,2,3,8,70,true,false,false,true,0,false,true,4630,73,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
138,"アグリー・ダックリング",0,"",0,0,1,0,0,"ミニオン「アグリー・ダックリング」を呼び出す。\n自称白鳥の幼鳥。何事にも保険をかけるタイプ","自称白鳥の幼鳥。バヌバヌ族の神域、ネバーリープの泉にて生まれ育ったが、意地悪な兄弟たちに愛想を尽かし旅立ちを決意。とはいえ飛べないので、冒険者の保護を受けることに。何事にも保険をかける慎重派のようだ","ガァガァ！",899,90,20,0,0,0,2,0,8,71,true,true,false,true,0,false,true,4631,74,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
139,"ゲイラキトン",0,"",0,0,1,0,0,"ミニオン「ゲイラキトン」を呼び出す。\nゲイラキャットの幼獣。猫なのか鳥なのか、それが問題だ","ゲイラキャットの幼獣。霊峰「ソーム・アル」の山中で迷子になっていたところを保護した。背中の翼は背負っているようにも見えるが、外そうとすると嫌がるので試せない。実は下級妖異であるという説もあるが……","マタタビッチ！",988,100,10,0,0,0,2,0,8,72,true,false,false,true,0,false,true,4632,75,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
140,"クロックワークカート",0,"",0,0,1,0,0,"ミニオン「クロックワークカート」を呼び出す。\n小さな手押し車玩具","からくり仕掛けの小さな手押し車。園芸師ギルド主催、ギサールの野菜コンテストの上位入賞者向けに、古樫の高堂の熟練職人が製作した品。しかし、野菜を投げる様が批判の対象となり回収され、お蔵入りとなったらしい","コロコロコロ…",896,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4633,242,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
141,"レッサーパンダ",0,"",0,0,1,0,0,"ミニオン「レッサーパンダ」を呼び出す。\nレッサーパンダの幼獣。立つのは得意な方","レッサーパンダの幼獣。北州の南部や、東州辺境の山岳地帯に棲息するこの獣が、なぜ竜の巣にいたのかは不明。はるか東方まで旅したドラゴンが、連れ帰ってきたのかもしれない。とりあえず、立つのは得意な方らしい","キュィ～！",895,70,10,0,0,0,2,1,8,73,true,false,false,true,0,false,true,4634,76,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
142,"63ページ",0,"",0,0,1,0,0,"ミニオン「63ページ」を呼び出す。\n本に封じられた何か。その正体はわからない","グブラ幻想図書館の禁書庫に収蔵されていた書物。63ページに封印魔法が施されており、何かが封印されている。ただし、禁書に指定された理由は、封印された存在ではなく、書かれている内容のいかがわしさだという","閲覧禁止！",900,100,10,0,0,0,2,0,8,74,true,false,false,false,0,false,true,4635,77,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
143,"鉄小人",0,"",0,0,1,0,0,"ミニオン「鉄小人」を呼び出す。\n鉄巨人を模した玩具。巨人にはなりきれなかった","からくり仕掛けの小さな鉄巨人。そのコアは、飛空艇操縦マメットが自動航行中にヒマなので、コツコツ作っていた品らしい。製作に没頭しすぎて、目的地を通り過ぎてしまった言い訳に、それを発見の成果として提出したようだ","ガオー！",898,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4636,243,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
144,"グリフィン・ハッチリング",0,"",0,0,1,0,0,"ミニオン「グリフィン・ハッチリング」を呼び出す。\nグリフィンの幼獣。いつか大空に羽ばたきたい","グリフィンの幼獣。クラン・セントリオのモブハンターが、とある大物のグリフィンを討伐したときに、この幼獣を発見した。あまりにもつぶらな瞳をしていたため思わず持ち帰り、飼い主を探すことにしたのだという","キュ～ッ！",897,90,10,0,0,0,2,0,8,75,true,false,false,true,0,false,true,4637,79,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
145,"マメット・イゼル",0,"",0,0,1,0,0,"ミニオン「マメット・イゼル」を呼び出す。\nイゼルを模した魔法人形。祈りを捧げよう","イゼルを模した魔法人形。とある異端者が新人を勧誘するために、指導者である「氷の巫女」をモチーフに、これを製作。しかし、苦心の末に完成させた直後に、当の本人にバレてしまい、急遽、配布が中止となった経緯を持つ","コノ祈リヲ捧ゲヨウ！",1165,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4638,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
146,"ガストラ",0,"",0,0,1,0,0,"ミニオン「ガストラ」を呼び出す。\n由緒正しき子犬。その風格は皇帝級","由緒正しき子犬。実は元野良犬なのだが、威風堂々とした皇帝級の風格を持っていたため、いつの間にか血統書付きの犬ということになっていた。試しにガウンを羽織らせてみたところ、あまりにも皇帝っぽくなってしまった","メルトン！！！！！",1166,100,1,10,0,0,2,0,8,76,true,true,false,true,0,true,true,4639,80,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
147,"VII号スチームウォーカー",0,"",0,0,1,0,0,"ミニオン「VII号スチームウォーカー」を呼び出す。\n蒸気仕掛けのウォーカーマシン","蒸気仕掛けのウォーカーマシン。科学者集団「青の手」が、新型兵器「VII号ゴブリウォーカー」を開発する際に、設計を確認するための小サイズ試作機として作成したものらしい。疾風のように、野心を乗せて走る！","プシュー！",1164,100,10,0,0,0,2,0,8,0,false,false,false,false,0,false,true,4640,244,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
148,"ロイヤルベビーモス",0,"",0,0,1,0,0,"ミニオン「ロイヤルベビーモス」を呼び出す。\nブヒーと鳴きそうな幼獣。怪しい血統書付き","伝説の魔獣「カイザーベヒーモス」の子という触れ込みの幼獣。クラン・セントリオに所属する、とあるモブハンターが意気揚々と捕まえてきた。皇子として遇されており、ガウンまで与えられているが、その正体は定かではない","ブヒブヒッ！",1162,100,10,0,0,0,2,0,8,5,true,true,false,true,0,false,true,4641,5,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
149,"追従システム",0,"",0,0,1,0,0,"ミニオン「追従システム」を呼び出す。\n古代アラグ文明の浮行システム。案内はしてくれない","古代アラグ文明の浮行システム。機能を停止してしまった「誘導システム」を、新たなシステムユニットに移植し、再起動したもの。ウェッジの願いにより、いっしょに各地を冒険することになった。もう案内はしてくれない","エラーが検出されました",1163,10,3,8,0,0,2,0,8,77,true,false,true,false,0,false,true,4642,81,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
150,"マメット・ユウギリ",0,"",0,0,1,0,0,"ミニオン「マメット・ユウギリ」を呼び出す。\nユウギリを模した魔法人形。東方風の顔立ち","ユウギリを模した魔法人形。レヴナンツトール開拓団で働く、ドマ出身の人形師が、エオルゼアの魔法人形に触発されて製作した。「人形は顔がいのち」と語る熟練職人の手により、東方風の顔立ちが再現されている","カタジケナイ！",1167,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4643,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
151,"カーバンクル・ペリドット",0,"",0,0,1,0,0,"ミニオン「カーバンクル・ペリドット」を呼び出す。\nカーバンクルを模した魔法人形。核はペリドット製","カーバンクルを模した魔法人形。召喚したカーバンクルに裏切られるという苦い経験をしたタタルが、自らに忠実な下僕を手にすべく彫金師ギルドに依頼して製作したもの。なお、外装のぬいぐるみは、彼女自身の手による","ムキュー！",1168,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4644,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
152,"カーバンクル・ヘリオドール",0,"",0,0,1,0,0,"ミニオン「カーバンクル・ヘリオドール」を呼び出す。\nカーバンクルを模した魔法人形。核はヘリオドール製","カーバンクルを模した魔法人形。ついに召喚することができなかったカーバンクル・トパーズに代わる下僕として、タタルが彫金師ギルドに依頼して製作したもの。外装がぬいぐるみだけに、本物よりは打たれ弱い","ムギュー！",1068,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4645,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
153,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
154,"ゴールドラッシュ",0,"",0,0,1,0,0,"ミニオン「ゴールドラッシュ」を呼び出す。\n小さなトロッコ玩具。夢は一攫千金","からくり仕掛けの小さなトロッコ。リテイナーが仕事中に得た品を運ぶために、連れ歩いていたものらしい。しかし、ある時、巨大な金鉱石を発見し乗せてみたところ、頑なに手放そうとしなくなったという。結構、がめつい","キラキラ☆",1212,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4647,241,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
155,"ザ・プライモグズ",0,"",0,0,1,0,0,"ミニオン「ザ・プライモグズ」を呼び出す。\nモーグリ魔法人形によるバックバンド。演奏はニガテ","吟遊詩人バンドの結成を夢見たモーグリが、バックバンド代わりに作った魔法人形。小さな楽器を作ったところまでは良かったが、演奏させることは意外と難しかった。なお、バンドは音楽性の違いにより、デビュー前に解散した","♪♪♪",991,50,30,0,0,0,1,4,8,0,false,false,false,false,0,false,true,4623,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
156,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
157,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
158,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
