Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd],8 [0x3][0x16],9 [0x7][0x10],10 [0x3][0x17],11 [0x5][0x14],12 [0x19][0x19],13 [0x1a][0x19],14 [0x1b][0x19],15 [0x3][0x18]
2002746,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002747,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002748,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002749,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002750,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002751,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66705,7,4705,true,false,true,0
2002752,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66705,7,4702,true,false,true,0
2002753,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66705,7,4703,true,false,true,0
2002754,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66705,7,4704,true,false,true,0
2002755,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66705,7,4705,true,false,true,0
2002756,"destination",0,"destinations",0,0,1,1,0,3,66706,7,2075,true,false,true,0
2002757,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66706,7,4700,true,false,true,0
2002758,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66700,7,4940,true,false,true,0
2002759,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66700,7,4940,true,false,true,0
2002760,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66700,7,4940,true,false,true,0
2002761,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66700,7,4940,true,false,true,0
2002762,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66701,7,4703,true,false,true,0
2002763,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66701,7,4702,true,false,true,0
2002764,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66701,7,4703,true,false,true,0
2002765,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66701,7,4704,true,false,true,0
2002766,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66701,7,4705,true,false,true,0
2002767,"destination",0,"destinations",0,0,1,1,0,3,66702,7,2075,true,false,true,0
2002768,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66702,7,4700,true,false,true,0
2002769,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66709,7,4704,true,false,true,0
2002770,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66709,7,4702,true,false,true,0
2002771,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66709,7,4703,true,false,true,0
2002772,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66709,7,4704,true,false,true,0
2002773,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66709,7,4705,true,false,true,0
2002774,"destination",0,"destinations",0,0,1,1,0,3,66710,7,2075,true,false,true,0
2002775,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,3,66710,7,4700,true,false,true,0
2002776,"×バスケット(リムサ)にぎやかし",0,"",0,0,1,0,0,3,0,7,4941,true,false,true,0
2002777,"×バスケット(グリダニア)にぎやかし",0,"",0,0,1,0,0,3,0,7,4941,true,false,true,0
2002778,"×バスケット(ウルダハ)にぎやかし",0,"",0,0,1,0,0,3,0,7,4941,true,false,true,0
2002779,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66704,7,4940,true,false,true,0
2002780,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66704,7,4940,true,false,true,0
2002781,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66704,7,4940,true,false,true,0
2002782,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66704,7,4940,true,false,true,0
2002783,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66708,7,4940,true,false,true,0
2002784,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66708,7,4940,true,false,true,0
2002785,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66708,7,4940,true,false,true,0
2002786,"gâteau de la Veillée des saints",0,"gâteaux de la Veillée des saints",0,0,1,0,0,3,66708,7,4940,true,false,true,0
2002787,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002788,"",0,"",0,0,1,0,0,4,0,0,4773,false,false,true,0
2002789,"pot d'huile d'éclairage",0,"pots d'huile d'éclairage",0,0,1,0,0,2,983164,0,4342,true,false,false,5
2002790,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002791,"",0,"",0,0,1,0,0,2,0,0,5014,false,false,true,0
2002792,"",0,"",0,0,1,0,0,2,0,0,5096,false,false,true,0
2002793,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002794,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002795,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002796,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002797,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002798,"",0,"",0,0,1,0,0,1,0,0,4029,false,false,true,0
2002799,"",0,"",0,0,1,0,0,1,0,0,4029,false,false,true,0
2002800,"",0,"",0,0,1,0,0,1,0,0,4029,false,false,true,0
2002801,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002802,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002803,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002804,"raccourci",0,"raccourcis",0,0,1,0,0,1,983173,0,2629,true,false,true,0
2002805,"raccourci",0,"raccourcis",0,0,1,0,0,1,983192,0,2629,true,false,true,0
2002806,"raccourci",0,"raccourcis",0,0,1,0,0,1,983342,0,2629,true,false,true,0
2002807,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983166,0,0,true,false,true,0
2002808,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983167,0,0,true,false,true,0
2002809,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983168,0,0,true,false,true,0
2002810,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983169,0,0,true,false,true,0
2002811,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983170,0,0,true,false,true,0
2002812,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983171,0,0,true,false,true,0
2002813,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002814,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002815,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002816,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002817,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002818,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002819,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002820,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002821,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002822,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,1,983172,0,0,true,false,true,0
2002823,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002824,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002825,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002826,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002827,"fossile arrondi",0,"fossiles arrondis",0,0,1,0,0,3,66272,7,3723,true,false,true,0
2002828,"fossile arrondi",0,"fossiles arrondis",0,0,1,0,0,3,66272,7,3723,true,false,true,0
2002829,"fossile allongé",0,"fossiles allongés",0,0,1,0,0,3,66272,7,3717,true,false,true,0
2002830,"fossile allongé",0,"fossiles allongés",0,0,1,0,0,3,66272,7,3717,true,false,true,0
2002831,"",0,"",0,0,1,0,0,2,0,0,4671,false,false,true,0
2002832,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002833,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002834,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002835,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002836,"",0,"",0,0,1,0,0,1,0,0,2714,false,false,true,0
2002837,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002838,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002839,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002840,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002841,"",0,"",0,0,1,0,0,3,66713,7,2702,false,false,true,0
2002842,"destination",0,"destinations",0,0,1,1,0,3,66714,7,2075,true,false,true,0
2002843,"destination",0,"destinations",0,0,1,1,0,3,66714,7,1625,true,false,true,0
2002844,"caisse de marchandises volée",0,"caisses de marchandises volées",0,0,1,1,0,3,66717,7,3870,true,false,true,0
2002845,"caisse de marchandises volée",0,"caisses de marchandises volées",0,0,1,1,0,3,66717,7,3870,true,false,true,0
2002846,"caisse de marchandises volée",0,"caisses de marchandises volées",0,0,1,1,0,3,66717,7,1996,true,false,true,0
2002847,"caisse d'équipements impériale",0,"caisses d'équipements impériales",0,0,1,1,0,3,66719,7,5207,false,false,true,0
2002848,"caisse d'équipements impériale",0,"caisses d'équipements impériales",0,0,1,1,0,3,66719,7,5207,false,false,true,0
2002849,"caisse d'équipements impériale",0,"caisses d'équipements impériales",0,0,1,1,0,3,66719,7,5207,false,false,true,0
2002850,"caisse de déménagement",0,"caisses de déménagement",0,0,1,1,0,3,66722,7,1850,true,false,true,0
2002851,"sac de voyage",0,"sacs de voyage",0,0,1,0,0,3,66722,7,3173,true,false,true,0
2002852,"paquet emballé",0,"paquets emballés",0,0,1,0,0,3,66722,7,2042,true,false,true,0
2002853,"caisse de déménagement",0,"caisses de déménagement",0,0,1,1,0,3,66722,7,1996,true,false,true,0
2002854,"théier des hautes terres",0,"théiers des hautes terres",0,0,1,0,0,3,66723,7,3997,true,false,true,0
2002855,"théier des hautes terres",0,"théiers des hautes terres",0,0,1,0,0,3,66723,7,3997,true,false,true,0
2002856,"théier des hautes terres",0,"théiers des hautes terres",0,0,1,0,0,3,66723,7,3998,true,false,true,0
2002857,"théier des hautes terres",0,"théiers des hautes terres",0,0,1,0,0,3,66723,7,3998,true,false,true,0
2002858,"",0,"",0,0,1,0,0,3,66728,7,2702,false,false,true,0
2002859,"",0,"",0,0,1,0,0,3,66728,7,2702,false,false,true,0
2002860,"",0,"",0,0,1,0,0,3,66728,7,2702,false,false,true,0
2002861,"",0,"",0,0,1,0,0,3,66728,7,2702,false,false,true,0
2002862,"",0,"",0,0,1,0,0,3,66825,7,2702,false,false,true,0
2002863,"",0,"",0,0,1,0,0,3,66827,7,2702,false,false,true,0
2002864,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66789,7,2075,true,false,true,0
2002865,"cosse de l'Inspiré",0,"cosses de l'Inspiré",0,0,1,1,0,3,66790,7,5202,true,false,true,0
2002866,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002867,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002868,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002869,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002870,"détonateur amélioré",0,"détonateurs améliorés",0,0,1,0,0,1,983163,0,0,true,false,true,0
2002871,"bombe perforatrice",0,"bombes perforatrices",0,0,1,1,0,2,983191,0,5095,true,false,true,0
2002872,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002873,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002874,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002875,"",0,"",0,0,1,0,0,2,0,0,2171,true,false,true,0
2002876,"",0,"",0,0,1,0,0,3,66753,7,3784,false,false,true,0
2002877,"",0,"",0,0,1,0,0,2,0,0,3673,true,false,true,0
2002878,"entrée du salon de l'Aube",0,"entrées du salon de l'Aube",0,1,1,1,0,3,131142,0,2632,true,false,true,0
2002879,"sortie du refuge des roches",0,"sorties du refuge des roches",0,0,1,1,0,3,131145,0,2632,true,false,true,0
2002880,"sortie du salon de l'Aube",0,"sorties du salon de l'Aube",0,0,1,1,0,3,131143,0,2632,true,false,true,0
2002881,"entrée du refuge des roches",0,"entrées du refuge des roches",0,1,1,1,0,3,852392,7,2632,true,false,true,0
2002882,"cosse de l'Inspiré",0,"cosses de l'Inspiré",0,0,1,1,0,3,66792,7,5241,false,false,true,0
2002883,"cosse de l'Inspiré",0,"cosses de l'Inspiré",0,0,1,1,0,3,66792,7,5202,true,false,true,0
2002884,"barrière temporaire",0,"barrière temporaire",0,0,1,1,0,1,983372,0,0,true,false,true,0
2002885,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002886,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002887,"",0,"",0,0,1,0,0,2,0,0,5560,false,false,true,0
2002888,"sortie",0,"sorties",0,0,1,1,0,3,131152,0,2632,true,false,true,0
2002889,"",0,"",0,0,1,0,0,2,0,0,5573,false,false,true,0
2002890,"",0,"",0,0,1,0,0,2,0,0,5574,false,false,true,0
2002891,"",0,"",0,0,1,0,0,2,0,0,5575,false,false,true,0
2002892,"sac de sable éthéréen de terre",0,"sacs de sable éthéréen de terre",0,0,1,0,0,3,66736,7,1999,true,false,true,0
2002893,"carcasse de verrat",0,"carcasses de verrats",0,0,1,1,0,3,66737,7,2075,true,false,true,0
2002894,"sac de sable éthéréen de vent",0,"sacs de sable éthéréen de vent",0,0,1,0,0,3,66737,7,1999,true,false,true,0
2002895,"",0,"",0,0,1,0,0,3,66737,7,2702,false,false,true,0
2002896,"sac de sable éthéréen d'eau",0,"sacs de sable éthéréen d'eau",0,0,1,0,0,3,66737,7,1999,true,false,true,0
2002897,"destination",0,"destinations",0,0,1,1,0,3,66738,7,2075,true,false,true,0
2002898,"",0,"",0,0,1,0,0,3,66737,7,4155,false,false,true,0
2002899,"",0,"",0,0,1,0,0,3,0,0,0,false,false,true,0
2002900,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002901,"levier du monte-charge",0,"leviers du monte-charge",0,0,1,0,0,1,983174,0,0,true,false,true,0
2002902,"levier du monte-charge",0,"leviers du monte-charge",0,0,1,0,0,1,983175,0,3317,true,false,true,0
2002903,"levier du monte-charge",0,"leviers du monte-charge",0,0,1,0,0,1,983176,0,0,true,false,true,0
2002904,"levier du monte-charge",0,"leviers du monte-charge",0,0,1,0,0,1,983177,0,3317,true,false,true,0
2002905,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002906,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002907,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002908,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002909,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002910,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002911,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002912,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002913,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002914,"clef du lys",0,"clefs du lys",0,0,1,1,0,2,0,0,1651,true,false,true,0
2002915,"porte du lys",0,"portes du lys",0,0,1,1,0,1,0,0,0,false,false,true,0
2002916,"orbe lugubre",0,"orbes lugubres",0,1,1,0,0,1,983345,0,0,true,false,true,0
2002917,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002918,"autel d'Ifrit",0,"autels d'Ifrit",0,1,1,0,0,3,66783,7,0,true,false,true,0
2002919,"destination",0,"destinations",0,0,1,1,0,3,66753,7,2075,true,false,true,0
2002920,"",0,"",0,0,1,0,0,3,66717,7,3869,false,false,true,0
2002921,"",0,"",0,0,1,0,0,3,66717,7,4155,false,false,true,0
2002922,"",0,"",0,0,1,0,0,2,0,0,5153,false,false,true,0
2002923,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002924,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002925,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002926,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002927,"grande porte de cristal",0,"grandes portes de cristal",0,0,1,1,0,3,852432,7,2632,true,false,true,0
2002928,"grande porte de cristal",0,"grandes portes de cristal",0,0,1,1,0,3,131147,0,2632,true,false,true,0
2002929,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002930,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2002931,"destination",0,"destinations",0,0,1,1,0,3,66754,7,1625,true,false,true,0
2002932,"valve d'étheroduc",0,"valves d'étheroducs",0,0,1,1,0,1,0,7,4177,true,false,true,0
2002933,"valve d'étheroduc",0,"valves d'étheroducs",0,0,1,1,0,1,0,7,4177,true,false,true,0
2002934,"valve d'étheroduc",0,"valves d'étheroducs",0,0,1,1,0,1,0,7,4177,true,false,true,0
2002935,"valve d'étheroduc",0,"valves d'étheroducs",0,0,1,1,0,1,0,7,4177,true,false,true,0
2002936,"valve d'étheroduc",0,"valves d'étheroducs",0,0,1,1,0,1,0,7,4177,true,false,true,0
2002937,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002938,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002939,"lanterne sinistre",0,"lanternes sinistres",0,0,1,1,0,1,0,0,0,false,false,true,0
2002940,"lanterne sinistre",0,"lanternes sinistres",0,0,1,1,0,1,0,0,0,false,false,true,0
2002941,"orbe lugubre",0,"orbes lugubres",0,1,1,0,0,1,983350,0,0,true,false,true,0
2002942,"clef de la rose",0,"clefs de la rose",0,0,1,1,0,2,0,0,1651,true,false,true,0
2002943,"porte de la rose",0,"portes de la rose",0,0,1,1,0,1,0,0,0,true,false,true,0
2002944,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002945,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002946,"entrée",0,"entrées",0,1,1,1,0,3,852634,7,5196,true,false,true,0
2002947,"roche cristallisée",0,"roches cristallisées",0,0,1,1,0,2,983355,0,5094,true,false,true,0
2002948,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002949,"tonneau de combustible",0,"tonneaux de combustible",0,0,1,0,0,3,66755,7,5157,true,false,true,0
2002950,"tonneau de combustible",0,"tonneaux de combustible",0,0,1,0,0,3,66755,7,5157,true,false,true,0
2002951,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002952,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002953,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002954,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2002955,"barrière magique",0,"barrières magiques",0,0,1,1,0,1,0,7,0,false,false,true,0
2002956,"tonneau de combustible",0,"tonneaux de combustible",0,0,1,0,0,3,66755,7,5157,true,false,true,0
2002957,"",0,"",0,0,1,0,0,3,66830,7,5214,true,false,true,0
2002958,"",0,"",0,0,1,0,0,3,66830,7,5214,true,false,true,0
2002959,"",0,"",0,0,1,0,0,3,66830,7,5214,true,false,true,0
2002960,"",0,"",0,0,1,0,0,3,66830,7,5214,true,false,true,0
2002961,"",0,"",0,0,1,0,0,3,66830,7,5214,true,false,true,0
2002962,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002963,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002964,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002965,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002966,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002967,"carotte géante",0,"carottes géantes",0,0,1,1,0,3,66831,7,1847,true,false,true,0
2002968,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66756,7,1625,true,false,true,0
2002969,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66756,7,1625,true,false,true,0
2002970,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66756,7,1625,true,false,true,0
2002971,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66756,7,1625,true,false,true,0
2002972,"cellule amalj'aa",0,"cellules amalj'aa",0,0,1,1,0,3,66756,7,5229,true,false,true,0
2002973,"cellule amalj'aa",0,"cellules amalj'aa",0,0,1,1,0,3,66756,7,5229,true,false,true,0
2002974,"cellule amalj'aa",0,"cellules amalj'aa",0,0,1,1,0,3,66756,7,5229,true,false,true,0
2002975,"cellule amalj'aa",0,"cellules amalj'aa",0,0,1,1,0,3,66756,7,5229,true,false,true,0
2002976,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66757,7,0,true,false,true,0
2002977,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66757,7,2075,true,false,true,0
2002978,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66757,7,1625,true,false,true,0
2002979,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002980,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002981,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002982,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002983,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002984,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002985,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002986,"cactée du désert",0,"cactées du désert",0,0,1,1,0,3,66760,7,2076,true,false,true,0
2002987,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2002988,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2002989,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2002990,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2002991,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2002992,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2002993,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2002994,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2002995,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2002996,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2002997,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2002998,"",0,"",0,0,1,0,0,3,66742,7,5226,false,false,true,0
2002999,"",0,"",0,0,1,0,0,3,66742,7,5226,false,false,true,0
2003000,"caisse suspecte",0,"caisses suspectes",0,0,1,1,0,3,66742,7,5226,true,false,true,0
2003001,"caisse suspecte",0,"caisses suspectes",0,0,1,1,0,3,66742,7,5208,true,false,true,0
2003002,"",0,"",0,0,1,0,0,3,66742,7,2086,false,false,true,0
2003003,"",0,"",0,0,1,0,0,3,66742,7,5215,false,false,true,0
2003004,"bouteille boueuse",0,"bouteilles boueuses",0,0,1,1,0,3,66743,7,3323,true,false,true,0
2003005,"pot boueux",0,"pots boueux",0,0,1,0,0,3,66743,7,4036,true,false,true,0
2003006,"pierre boueuse",0,"pierres boueuses",0,0,1,1,0,3,66743,7,2775,true,false,true,0
2003007,"coffre au trésor poussiéreux",0,"coffres au trésor poussiéreux",0,0,1,0,0,3,66747,7,5246,true,false,true,0
2003008,"",0,"",0,0,1,0,0,3,0,7,5216,false,false,true,0
2003009,"",0,"",0,0,1,0,0,4,0,0,5210,false,false,true,0
2003010,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2003011,"cellule blindée",0,"cellules blindées",0,0,1,1,0,3,66765,7,5229,true,false,true,0
2003012,"",0,"",0,0,1,0,0,2,0,0,5602,false,false,true,0
2003013,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66765,7,1625,true,false,true,0
2003014,"",0,"",0,0,1,0,0,4,0,0,4155,false,false,true,0
2003015,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003016,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003017,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003018,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003019,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003020,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003021,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003022,"caisse d'armes massive",0,"caisses d'armes massives",0,0,1,1,0,3,66770,7,5161,true,false,true,0
2003023,"porte principale",0,"portes principales",0,0,1,1,0,3,66751,7,2076,true,false,true,0
2003024,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003025,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003026,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003027,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003028,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003029,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003030,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003031,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,3,66780,7,5225,true,false,true,0
2003032,"",0,"",0,0,1,0,0,2,0,7,5203,false,false,true,0
2003033,"",0,"",0,0,1,0,0,2,0,7,5204,false,false,true,0
2003034,"",0,"",0,0,1,0,0,2,0,7,5205,false,false,true,0
2003035,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,66790,7,2075,true,false,true,0
2003036,"cosse de l'Inspiré",0,"cosses de l'Inspiré",0,0,1,1,0,3,66790,7,5241,false,false,true,0
2003037,"pierre suspecte",0,"pierres suspectes",0,0,1,1,0,3,66801,7,5164,true,false,true,0
2003038,"bibelot suspect",0,"bibelots suspects",0,0,1,0,0,3,66801,7,5165,true,false,true,0
