Index,0 [0x6][0x320],1 [0x3][0x328],2 [0x5][0x324],3 [0x5][0x326],4 [0x0][0x0],5 [0x0][0x8],6 [0x0][0x10],7 [0x0][0x18],8 [0x0][0x20],9 [0x0][0x28],10 [0x0][0x30],11 [0x0][0x38],12 [0x0][0x40],13 [0x0][0x48],14 [0x0][0x50],15 [0x0][0x58],16 [0x0][0x60],17 [0x0][0x68],18 [0x0][0x70],19 [0x0][0x78],20 [0x0][0x80],21 [0x0][0x88],22 [0x0][0x90],23 [0x0][0x98],24 [0x0][0xa0],25 [0x0][0xa8],26 [0x0][0xb0],27 [0x0][0xb8],28 [0x0][0xc0],29 [0x0][0xc8],30 [0x0][0xd0],31 [0x0][0xd8],32 [0x0][0xe0],33 [0x0][0xe8],34 [0x0][0xf0],35 [0x0][0xf8],36 [0x0][0x100],37 [0x0][0x108],38 [0x0][0x110],39 [0x0][0x118],40 [0x0][0x120],41 [0x0][0x128],42 [0x0][0x130],43 [0x0][0x138],44 [0x0][0x140],45 [0x0][0x148],46 [0x0][0x150],47 [0x0][0x158],48 [0x0][0x160],49 [0x0][0x168],50 [0x0][0x170],51 [0x0][0x178],52 [0x0][0x180],53 [0x0][0x188],54 [0x0][0x190],55 [0x0][0x198],56 [0x0][0x1a0],57 [0x0][0x1a8],58 [0x0][0x1b0],59 [0x0][0x1b8],60 [0x0][0x1c0],61 [0x0][0x1c8],62 [0x0][0x1d0],63 [0x0][0x1d8],64 [0x0][0x1e0],65 [0x0][0x1e8],66 [0x0][0x1f0],67 [0x0][0x1f8],68 [0x0][0x200],69 [0x0][0x208],70 [0x0][0x210],71 [0x0][0x218],72 [0x0][0x220],73 [0x0][0x228],74 [0x0][0x230],75 [0x0][0x238],76 [0x0][0x240],77 [0x0][0x248],78 [0x0][0x250],79 [0x0][0x258],80 [0x0][0x260],81 [0x0][0x268],82 [0x0][0x270],83 [0x0][0x278],84 [0x0][0x280],85 [0x0][0x288],86 [0x0][0x290],87 [0x0][0x298],88 [0x0][0x2a0],89 [0x0][0x2a8],90 [0x0][0x2b0],91 [0x0][0x2b8],92 [0x0][0x2c0],93 [0x0][0x2c8],94 [0x0][0x2d0],95 [0x0][0x2d8],96 [0x0][0x2e0],97 [0x0][0x2e8],98 [0x0][0x2f0],99 [0x0][0x2f8],100 [0x0][0x300],101 [0x0][0x308],102 [0x0][0x310],103 [0x0][0x318],104 [0x7][0x4],105 [0x7][0xc],106 [0x7][0x14],107 [0x7][0x1c],108 [0x7][0x24],109 [0x7][0x2c],110 [0x7][0x34],111 [0x7][0x3c],112 [0x7][0x44],113 [0x7][0x4c],114 [0x7][0x54],115 [0x7][0x5c],116 [0x7][0x64],117 [0x7][0x6c],118 [0x7][0x74],119 [0x7][0x7c],120 [0x7][0x84],121 [0x7][0x8c],122 [0x7][0x94],123 [0x7][0x9c],124 [0x7][0xa4],125 [0x7][0xac],126 [0x7][0xb4],127 [0x7][0xbc],128 [0x7][0xc4],129 [0x7][0xcc],130 [0x7][0xd4],131 [0x7][0xdc],132 [0x7][0xe4],133 [0x7][0xec],134 [0x7][0xf4],135 [0x7][0xfc],136 [0x7][0x104],137 [0x7][0x10c],138 [0x7][0x114],139 [0x7][0x11c],140 [0x7][0x124],141 [0x7][0x12c],142 [0x7][0x134],143 [0x7][0x13c],144 [0x7][0x144],145 [0x7][0x14c],146 [0x7][0x154],147 [0x7][0x15c],148 [0x7][0x164],149 [0x7][0x16c],150 [0x7][0x174],151 [0x7][0x17c],152 [0x7][0x184],153 [0x7][0x18c],154 [0x7][0x194],155 [0x7][0x19c],156 [0x7][0x1a4],157 [0x7][0x1ac],158 [0x7][0x1b4],159 [0x7][0x1bc],160 [0x7][0x1c4],161 [0x7][0x1cc],162 [0x7][0x1d4],163 [0x7][0x1dc],164 [0x7][0x1e4],165 [0x7][0x1ec],166 [0x7][0x1f4],167 [0x7][0x1fc],168 [0x7][0x204],169 [0x7][0x20c],170 [0x7][0x214],171 [0x7][0x21c],172 [0x7][0x224],173 [0x7][0x22c],174 [0x7][0x234],175 [0x7][0x23c],176 [0x7][0x244],177 [0x7][0x24c],178 [0x7][0x254],179 [0x7][0x25c],180 [0x7][0x264],181 [0x7][0x26c],182 [0x7][0x274],183 [0x7][0x27c],184 [0x7][0x284],185 [0x7][0x28c],186 [0x7][0x294],187 [0x7][0x29c],188 [0x7][0x2a4],189 [0x7][0x2ac],190 [0x7][0x2b4],191 [0x7][0x2bc],192 [0x7][0x2c4],193 [0x7][0x2cc],194 [0x7][0x2d4],195 [0x7][0x2dc],196 [0x7][0x2e4],197 [0x7][0x2ec],198 [0x7][0x2f4],199 [0x7][0x2fc],200 [0x7][0x304],201 [0x7][0x30c],202 [0x7][0x314],203 [0x7][0x31c]
10,65975,2,30,34,"INIT_POP_01","CUT_SCENE_01","CUT_SCENE_02","DEF_ACTION_LNC_PBAE","DEF_ACTION_CALL_ZOMBIE_ITEM","INIT_POP_LNC_01","INIT_POP_LNC_02","INIT_POP_THM_01","INIT_POP_DAMAGE_RANGE","STATUS_CUSTOM_DAMAGE_RANGE_DEBUFF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3818846,28,16,1316,1317,4312452,4312453,4312454,4312455,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,65981,1,30,9,"INIT_POP_BOSS","INIT_P_POP_IDA","INIT_P_POP_PAPARIMO","INIT_POP_ENEMY_B_01","INIT_POP_ENEMY_B_02","INIT_POP_ENEMY_B_03","INIT_POP_ENEMY_B_04","INIT_POP_ENEMY_B_05","INIT_POP_ENEMY_B_06","INIT_POP_ENEMY_A_01","INIT_POP_ENEMY_A_02","INIT_POP_ENEMY_A_03","INIT_POP_ENEMY_A_04","INIT_POP_ENEMY_A_05","INIT_POP_ENEMY_A_06","CUT_SCENE_01","HOW_TO_QIB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3802315,3802271,3802272,4094218,4094220,4094232,4094233,4094474,4094475,4094238,4094239,4094240,4094471,4094472,4094473,54,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,65983,1,30,18,"INIT_NOTAR_P_POP_1ST_01","INIT_NOTAR_POP_1ST_01","INIT_NOTAR_P_POP_2ST_01","INIT_NOTAR_POP_2ST_01","INIT_NOTAR_POP_2ST_02","INIT_NOTAR_P_POP_3ST_01","INIT_NOTAR_POP_3ST_01","INIT_NOTAR_P_POP_4ST_01","INIT_NOTAR_POP_4ST_01","INIT_NOTAR_POP_4ST_02","INIT_NOTAR_P_POP_5ST_01","INIT_NOTAR_POP_5ST_01","INIT_NOTAR_POP_5ST_02","INIT_P_POP_1ST_01","INIT_P_POP_1ST_02","INIT_POP_1ST_BOSS","INIT_POP_1ST_EXC_01_01","INIT_POP_1ST_EXC_01_02","INIT_POP_1ST_EXC_01_03","INIT_POP_1ST_LNC_01_04","INIT_POP_1ST_LNC_01_05","INIT_POP_1ST_LNC_01_06","INIT_P_POP_1ST_03","INIT_P_POP_1ST_04","INIT_POP_1ST_CNJ_02_01","INIT_POP_1ST_CNJ_02_02","INIT_POP_1ST_EXC_02_03","INIT_POP_1ST_EXC_02_04","INIT_POP_1ST_LNC_02_05","INIT_POP_1ST_LNC_02_06","INIT_POP_1ST_MON_03_01","INIT_POP_2ND_01","INIT_POP_2ND_02","INIT_P_POP_2ND_01","INIT_P_POP_2ND_02","WARP_01","ACTION_CURE","ACTION_PRO","DEF_ACTION_MONSTER_SUMMON","DEF_ACTION_DOKUBARI","CUT_SCENE_01","CUT_SCENE_02","DEF_POISON","DEF_WEATHER_BOSS","DEF_WEATHER_RETURN","BGM_MASKED_BATTLE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3854583,3854586,3854588,3854584,3854721,3854673,3854720,3854674,3854719,3854724,3854675,3854715,3854723,4089300,4089305,4089289,4089296,4089297,4089298,4089292,4089293,4089294,3854581,3854582,3803263,3803264,4089325,3803269,3803267,3803268,4089330,4089338,3854784,4018837,4018839,3803262,120,123,867,619,58,59,18,19,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,66276,1,30,27,"INIT_POP_1_LNC_01","INIT_POP_1_LNC_02","INIT_POP_1_LNC_03","INIT_POP_1_KIK_01","INIT_P_POP_1_RED_LEADER","INIT_P_POP_1_RED_LNC","INIT_POP_2_EXC_LEADER_01","INIT_POP_2_LNC_01","INIT_POP_2_THM_01","INIT_POP_2_ARC_01","INIT_P_POP_2_ARC_01","INIT_P_POP_2_ARC_02","INIT_P_POP_2_ARC_03","POP_RANGE_DEPOP","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_ACTOR6","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_ACTOR3","LOC_ACTION1","BGM_BATTLE","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4293092,4293093,4293095,4293096,4293097,4293098,4293099,4293109,4293110,4293111,4293125,4293126,4293127,4295055,1008111,1007656,1007658,1007659,1007655,1007657,4310117,4310122,4310125,4310127,961,39,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65697,1,30,18,"INIT_POP_01","INIT_POP_02","INIT_POP_03","INIT_POP_04","INIT_EO_POP_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","INIT_P_POP_KUPURU_KOPO","DEF_ACTION_WS_CRITICAL_LANCER","INIT_EN_POP_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2319770,2319771,2319772,2319773,3867263,1003008,1000816,1003016,1003017,1003018,4097283,477,4107577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,65665,1,30,13,"INIT_POP_01","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_ACTOR0","BNPC_NAME_01","DEF_ACTION_SAND_BREATH","DEF_BLIND","CUT_SCENE_01","LOC_TALKSHAPE1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3869528,3884691,3884694,1003064,750,445,15,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65628,1,30,19,"INIT_POP_1_YK_01","INIT_POP_1_YK_02","INIT_POP_1_YK_03","INIT_POP_2_YK_01","INIT_POP_2_YK_02","INIT_POP_2_YK_03","INIT_POP_3_YK_01","INIT_POP_3_YK_02","INIT_POP_3_YK_03","INIT_POP_2_WATER_SPRIT_01","INIT_POP_3_WATER_SPRIT_01","INIT_POP_3_WATER_SPRIT_02","INIT_P_POP_LNC_01","INIT_P_POP_LNC_02","INIT_P_POP_LNC_03","INIT_P_POP_ARC_01","BNPC_NAME_01","CUT_SCENE_01","CUT_SCENE_02","QIB_YELL_01","QIB_YELL_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3875540,3879109,3905947,3905948,4263917,4263918,4263934,4263935,4263936,4263967,4263969,4263970,3905949,4263914,4263915,3914511,628,8,9,966,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65977,1,30,34,"INIT_POP_BOSS","INIT_POP_YODOMI_01","INIT_POP_YODOMI_02","INIT_POP_IMP_01","INIT_POP_IMP_02","INIT_P_POP_SYLPHIE","CUT_SCENE_01","CUT_SCENE_02","DEF_YODOMI_DORAIN","QIB_YELL_01","QIB_YELL_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3796294,4273807,4273810,4273820,4273821,3873175,19,20,1127,1003,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,65856,1,30,13,"INIT_POP_01","ACTOR0","ACTOR1","ACTOR2","ACTOR3","ACTOR4","ACTOR5","ACTOR6","ACTOR7","ACTOR8","ACTOR9","ACTOR10","ACTOR11","ACTOR12","ACTOR13","ACTOR14","LOC_POS_ENPC1","ACTOR15","ACTOR16","LOC_POS_ENPC2","LOC_POS_ENPC3","ACTOR17","ACTOR6_POS","BNPC_NAME_01","DEF_ACTION_SAND_BREATH","DEF_BLIND","CUT_SCENE_01","LOC_ACTOR0","LOC_POS_ENPC4","LOC_POS_ENPC5","LOC_TALKSHAPE1","LOC_ACTOR1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3872242,1001578,1002947,1002948,1002949,1002950,1002951,1003028,1002952,1002953,1002954,1002956,1002957,1002958,1002959,1001353,3817003,1002990,1002991,3817009,3817004,1002992,3817007,750,445,15,189,1003064,4163979,4163982,8,1002947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,852184,1,30,14,"INIT_P_POP_01","INIT_POP_01_01","INIT_POP_01_02","INIT_POP_01_03","INIT_POP_02_01","INIT_POP_02_02","INIT_POP_02_03","INIT_POP_03_01","DEF_ACTION_FLASH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3977801,3977803,3977804,3977805,3977807,3977808,3977809,3983981,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,65798,1,30,19,"INIT_P_POP_01","INIT_POP_01A_01","INIT_POP_01A_02","INIT_POP_01A_03","INIT_POP_01A_04","INIT_POP_01A_05","INIT_POP_02A_01","INIT_POP_02A_02","INIT_POP_02A_03","INIT_POP_02A_04","INIT_POP_02A_05","INIT_POP_02B_01","INIT_POP_02B_02","INIT_POP_03A_01","INIT_POP_03A_02","INIT_POP_03A_03","INIT_POP_03A_04","INIT_POP_03A_05","INIT_POP_03C_01","INIT_POP_03C_02","INIT_POP_03C_03","INIT_POP_03C_04","LOC_POS_ACTOR0","LOC_ACTOR0","LOC_FACE0","LOC_FACE1","CUT_SCENE_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3993254,3993614,3993615,3993616,3993617,3993618,3993218,3993219,3993220,3993221,3993222,3993250,3993251,3993388,3993389,3993390,3993391,3993392,3993399,3993528,3993529,3993544,4009165,1004301,604,605,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,65799,1,30,24,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_P_POP_04","INIT_P_POP_05","INIT_POP_01A_01","INIT_POP_01A_02","INIT_POP_01A_03","INIT_POP_01A_04","INIT_POP_01B_01","INIT_POP_01B_02","INIT_POP_01B_03","INIT_POP_01C_01","INIT_POP_01C_02","INIT_POP_02A_01","INIT_POP_02A_02","INIT_POP_02A_03","INIT_POP_02A_04","INIT_POP_02B_01","INIT_POP_02B_02","INIT_POP_02B_03","INIT_POP_02D_01","INIT_POP_02D_02","INIT_POP_03A_01","INIT_POP_03A_02","INIT_POP_03A_03","INIT_POP_03A_04","INIT_POP_03E_01","INIT_POP_03E_02","INIT_POP_03E_03","INIT_POP_03BOSS_01","CUT_SCENE_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4000991,4001010,4001011,4001012,4001013,4001017,4001018,4001019,4001020,4001025,4001026,4001073,4001028,4001029,4001081,4001082,4001083,4001084,4001089,4001091,4001229,4001094,4001095,4001104,4001105,4001106,4001107,4001113,4001116,4001118,4001144,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,65800,1,30,29,"INIT_P_POP_01","INIT_POP_01","INIT_POP_02","INIT_POP_BOSS","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_ACTOR0","LOC_ACTOR1","LOC_FACE0","LOC_FACE1","LOC_FACE2","BNPC_NAME_01","INIT_ENPC_POP_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4004498,4004494,4004495,4004491,4011257,4011258,4011259,1004301,1004306,604,605,617,690,4065824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,65801,1,30,34,"INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_POP_01_01","INIT_POP_01_02","INIT_POP_02_01","INIT_POP_02_02","INIT_POP_03_01","INIT_POP_03_02","ER_RECT_01","INIT_POP_04_01","INIT_POP_04_02","INIT_POP_VS_MIRA_01","INIT_POP_VS_MIRA_02","INIT_POP_VS_GIL_A_01","INIT_POP_VS_GIL_A_02","INIT_POP_VS_GIL_B_01","INIT_POP_VS_GIL_B_02","INIT_P_POP_ALDIS","INIT_POP_NOTAR_GIL_02","INIT_POP_NOTAR_GIL_03","INIT_POP_NOTAR_GIL_04","INIT_POP_NOTAR_GIL_05","INIT_POP_NOTAR_GIL_06","INIT_POP_NOTAR_GIL_07","INIT_POP_NOTAR_GIL_08","INIT_POP_NOTAR_GIL_09","INIT_POP_NOTAR_GIL_10","INIT_POP_NOTAR_GIL_11","INIT_POP_REHWOLD","INIT_POP_NOTAR_ENE_02","INIT_POP_NOTAR_ENE_03","INIT_POP_NOTAR_ENE_04","INIT_POP_NOTAR_ENE_05","INIT_POP_NOTAR_ENE_06","INIT_POP_NOTAR_ENE_07","INIT_POP_NOTAR_ENE_08","INIT_POP_NOTAR_ENE_09","INIT_POP_NOTAR_ENE_10","INIT_POP_NOTAR_ENE_11","INIT_POP_LAST_ENE_01","INIT_POP_LAST_ENE_02","INIT_POP_LAST_ENE_03","INIT_POP_LAST_OGRE","INIT_POP_LAST_BOSS","DEF_ACTION_MONSTER_SUMMON","CUT_SCENE_01","CUT_SCENE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4011016,4011017,4011018,4011007,4011008,4011009,4011010,4011011,4011012,4011013,4011014,4011015,4011021,4011022,4011027,4011028,4011029,4011030,4011120,4011234,4011237,4011241,4011244,4011246,4011249,4011260,4011262,4011266,4011267,4011122,4011235,4011236,4011242,4011243,4011247,4011248,4011261,4011263,4011265,4011268,4011419,4011422,4011426,4011434,4011442,867,43,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,65950,1,30,18,"INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_2ST_03","INIT_POP_2ST_04","INIT_POP_2ST_05","INIT_P_POP_1ST_01","INIT_P_POP_1ST_02","ER_RECT_01","INIT_ENPC_POP_01","ACTION_ATTACK_UP","BGM_BATTLE","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_ACTOR5","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_CAM1","LOC_POS_CAM2","LOC_ACTION1","LOC_ACTION2","LOC_ACTION3","INIT_POP_LOOKOUT_01","INIT_POP_LOOKOUT_02","INIT_POP_LOOKOUT_03","INIT_POP_LOOKOUT_04","ER_RECT_02","ER_RECT_03","BGM_MASKED_BATTLE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3970651,3970655,3970671,3970673,3970684,3970685,3970686,3970675,4103658,3970427,3970428,4103659,4103652,963,33,1002237,1002672,1002671,1002238,1002240,1002702,4144321,4144324,4144325,4144326,3985691,961,979,981,4167378,4167379,4167390,4167391,4167388,4167389,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65849,1,30,9,"INIT_P_POP_1ST_01","INIT_P_POP_2ST_01","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_2ST_03","INIT_POP_2ST_04","INIT_POP_3ST_01","INIT_POP_3ST_02","INIT_POP_3ST_03","INIT_POP_3ST_04","INIT_POP_3ST_05","INIT_POP_4ST_01","INIT_POP_4ST_02","INIT_POP_4ST_03","INIT_POP_4ST_04","INIT_POP_4ST_05","INIT_POP_4ST_06","INIT_POP_4ST_07","CUT_SCENE_01","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_FACE0","LOC_FACE1","LOC_POS_ACTOR0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4107368,4107369,4107370,4107372,4107432,4107418,4107419,4107420,4107433,4107421,4107422,4107423,4107434,4107435,4107424,4107425,4107426,4107427,4107428,4107436,4107437,37,1002674,1002696,1002112,1002680,604,617,4244349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,65853,1,30,24,"INIT_P_POP_1ST_01","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_POP_1ST_05","INIT_POP_1ST_06","INIT_POP_2ST_01","INIT_POP_2ST_02","INIT_POP_2ST_03","INIT_POP_2ST_04","INIT_POP_2ST_05","INIT_POP_2ST_06","INIT_POP_3ST_01","INIT_POP_3ST_02","INIT_POP_3ST_03","INIT_POP_3ST_04","INIT_POP_3ST_05","CUT_SCENE_01","CUT_SCENE_02","DEF_PARALYSIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4125284,4125273,4125274,4125275,4125276,4125277,4125280,4125319,4125320,4125312,4125316,4125321,4125317,4125338,4125340,4125342,4125343,4125345,38,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
