Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
2258,"偏属性エーテル・クラウド",0,"",0,0,1,0,0
2259,"不沈のサイモンド",0,"",0,0,1,0,0
2260,"魅了された軍犬",0,"",0,0,1,0,0
2261,"ズー",0,"",0,0,1,0,0
2262,"ズー・クックル",0,"",0,0,1,0,0
2263,"ズー・プレット",0,"",0,0,1,0,0
2264,"タイラント",0,"",0,0,1,0,0
2265,"セイレーン",0,"",0,0,1,0,0
2266,"魅了された水兵",0,"",0,0,1,0,0
2267,"ズーの卵",0,"",0,0,1,0,0
2268,"ヘカトン・クエイククウェラー",0,"",0,0,1,0,0
2269,"ヘカトン・トレマーウォード",0,"",0,0,1,0,0
2270,"ヘカトン・ストーンホーダー",0,"",0,0,1,0,0
2271,"ヘカトン・スカルクラッシャー",0,"",0,0,1,0,0
2272,"ヘカトン・ウォールクラッシャー",0,"",0,0,1,0,0
2273,"ヘカトン・ロックスプリッター",0,"",0,0,1,0,0
2274,"エラントレブナント",0,"",0,0,1,0,0
2275,"キャルコパライト・コブラン",0,"",0,0,1,0,0
2276,"ピット・ヒッポグリフ",0,"",0,0,1,0,0
2277,"エンシェント・ウラグナイト",0,"",0,0,1,0,0
2278,"セプティック・スライム",0,"",0,0,1,0,0
2279,"カッパーベル・ニクス",0,"",0,0,1,0,0
2280,"フルミネイター",0,"",0,0,1,0,0
2281,"スプリガン・マイナー",0,"",0,0,1,0,0
2282,"ヘカトン・マスターマインド",0,"",0,0,1,0,0
2283,"マイニング・ドロス",0,"",0,0,1,0,0
2284,"ヘカトン・ロックヴォルター",0,"",0,0,1,0,0
2285,"ゴグマゴーレム",0,"",0,0,1,0,0
2286,"ビィギー",0,"",0,0,1,0,0
2287,"シャタリング・ボム",0,"",0,0,1,0,0
2288,"キンドリングスプライト",0,"",0,0,1,0,0
2289,"復讐のウラノス",0,"",0,0,1,0,0
2290,"アビスウォーム",0,"",0,0,1,0,0
2291,"屈強な熟練採掘師",0,"",0,0,1,0,0
2292,"取り残された採掘師",0,"",0,0,1,0,0
2293,"崩落岩塊",0,"",0,0,1,0,0
2294,"結晶石",0,"",0,0,1,0,0
2295,"削岩爆弾",0,"",0,0,1,0,0
2296,"ザンラク・アーチャー",0,"",0,0,1,0,0
2297,"ザンラク・ランサー",0,"",0,0,1,0,0
2298,"アマルジャ・フレイムキーパー",0,"",0,0,1,0,0
2299,"ザンラク・バトルドレイク",0,"",0,0,1,0,0
2300,"フレイム・ラベジャー",0,"",0,0,1,0,0
2301,"ザンラク・ジェイルキーパー",0,"",0,0,1,0,0
2302,"アマルジャ・パッカー",0,"",0,0,1,0,0
2303,"ザハラク・フォーチュンテラー",0,"",0,0,1,0,0
2304,"ザハラク・ガード",0,"",0,0,1,0,0
2305,"ザハラク・リクルート",0,"",0,0,1,0,0
2306,"フレイム・ピュージャリスト",0,"",0,0,1,0,0
2307,"フレイム・アーチャー",0,"",0,0,1,0,0
2308,"ウ族の狩人",0,"",0,0,1,0,0
2309,"フレイム・ランサー",0,"",0,0,1,0,0
2310,"IIIコホルス・ヴァンガード",0,"",0,0,1,0,0
2311,"シルヴァン・チャックル",0,"",0,0,1,0,0
2312,"酩酊したシルフ",0,"",0,0,1,0,0
2313,"シルフィード・チャックル",0,"",0,0,1,0,0
2314,"ドクキリタケ",0,"",0,0,1,0,0
2315,"大ぶりドクキリタケ",0,"",0,0,1,0,0
2316,"特大ドクキリタケ",0,"",0,0,1,0,0
2317,"ヴァイオレット・サイ",0,"",0,0,1,0,0
2318,"ヴァイオレット・スナール",0,"",0,0,1,0,0
2319,"ヴァイオレット・スクリーチ",0,"",0,0,1,0,0
2320,"シルフィード・ウエイル",0,"",0,0,1,0,0
2321,"シルフィード・キャックル",0,"",0,0,1,0,0
2322,"シルフランド・ガーディアン",0,"",0,0,1,0,0
2323,"スターディ・トレント",0,"",0,0,1,0,0
2324,"アルテマ爆雷",0,"",0,0,1,0,0
2325,"グラナイト・ジェイラー",0,"",0,0,1,0,0
2326,"愛らしいチョコボ？",0,"",0,0,1,0,0
2327,"黒い悪魔",0,"",0,0,1,0,0
2328,"マジケッド・スプリガン",0,"",0,0,1,0,0
2329,"雪だるま",0,"",0,0,1,0,0
2330,"イグナイター・インプ",0,"",0,0,1,0,0
2331,"スターライト・トレント",0,"",0,0,1,0,0
2332,"ゾンビー・ジェントルマン",0,"",0,0,1,0,0
2333,"御用邸の下僕",0,"",0,0,1,0,0
2334,"御用邸のクラヴィジャー",0,"",0,0,1,0,0
2335,"御用邸の石像",0,"",0,0,1,0,0
2336,"モルトフライ",0,"",0,0,1,0,0
2337,"ゼリーブラッド",0,"",0,0,1,0,0
2338,"ライジング・スタチュー",0,"",0,0,1,0,0
2339,"御用邸の彫像",0,"",0,0,1,0,0
2340,"御用邸の執事",0,"",0,0,1,0,0
2341,"アッシュ",0,"",0,0,1,0,0
2342,"タウルス・ミニオン",0,"",0,0,1,0,0
2343,"アビサルランス",0,"",0,0,1,0,0
2344,"アビサルサイズ",0,"",0,0,1,0,0
2345,"アビサルギロチン",0,"",0,0,1,0,0
2346,"ハリカルナッソス",0,"",0,0,1,0,0
2347,"ヴォイドクラック",0,"",0,0,1,0,0
2348,"鬼哭隊の隊士",0,"",0,0,1,0,0
2349,"鬼哭隊の隊士",0,"",0,0,1,0,0
2350,"プロトアーマー",0,"",0,0,1,0,0
2351,"インペリアル・エンジニア",0,"",0,0,1,0,0
2352,"トトイマ",0,"",0,0,1,0,0
2353,"トラキュラント・ボア",0,"",0,0,1,0,0
2354,"火印のアファジ・コー",0,"",0,0,1,0,0
2355,"風標のコゾル・ノモトル",0,"",0,0,1,0,0
2356,"水鬼のヤァル",0,"",0,0,1,0,0
2357,"ペイトリアーク05 ゼ・ブ",0,"",0,0,1,0,0
2358,"クポロ・コップ",0,"",0,0,1,0,0
2359,"ぶるぶるモーグリ",0,"",0,0,1,0,0
2360,"ラコビ",0,"",0,0,1,0,0
2361,"テンパード・ハンター",0,"",0,0,1,0,0
2362,"テンパード・スピアワイフ",0,"",0,0,1,0,0
2363,"テンパード・ストライカー",0,"",0,0,1,0,0
2364,"ディルシオの子分",0,"",0,0,1,0,0
2365,"ディルシオの手下",0,"",0,0,1,0,0
2366,"面妖のディルシオ",0,"",0,0,1,0,0
2367,"カフレ",0,"",0,0,1,0,0
2368,"フレイム・コマンダー",0,"",0,0,1,0,0
2369,"フレイム・エリート",0,"",0,0,1,0,0
2370,"御用邸の曲芸師",0,"",0,0,1,0,0
2371,"変容した鬼哭隊士",0,"",0,0,1,0,0
2372,"変容した鬼哭隊士",0,"",0,0,1,0,0
2373,"フレイムバースト",0,"",0,0,1,0,0
2374,"新型発破装置",0,"",0,0,1,0,0
2375,"テリトリアル・ラプトル",0,"",0,0,1,0,0
2376,"テリトリアル・ペリカン",0,"",0,0,1,0,0
2377,"アルファ・ボム",0,"",0,0,1,0,0
2378,"テリトリアル・ファイアフライ",0,"",0,0,1,0,0
2379,"テリトリアル・ウィスプ",0,"",0,0,1,0,0
2380,"アルファ・マンティス",0,"",0,0,1,0,0
2381,"アルファ・デビレット",0,"",0,0,1,0,0
2382,"テリトリアル・ゾンビー",0,"",0,0,1,0,0
2383,"テリトリアル・スケルトン",0,"",0,0,1,0,0
2384,"テリトリアル・ウルフ",0,"",0,0,1,0,0
2385,"テリトリアル・ジャッカル",0,"",0,0,1,0,0
2386,"テリトリアル・ハウンド",0,"",0,0,1,0,0
2387,"テリトリアル・トレント",0,"",0,0,1,0,0
2388,"テリトリアル・バルブ",0,"",0,0,1,0,0
2389,"テリトリアル・ドブラン",0,"",0,0,1,0,0
2390,"テリトリアル・スプリガン",0,"",0,0,1,0,0
2391,"アルファ・ファンガー",0,"",0,0,1,0,0
2392,"テリトリアル・ビートル",0,"",0,0,1,0,0
2393,"テリトリアル・ファンガー",0,"",0,0,1,0,0
2394,"アルファ・グゥーブー",0,"",0,0,1,0,0
2395,"テリトリアル・ボア",0,"",0,0,1,0,0
2396,"テリトリアル・コリブリ",0,"",0,0,1,0,0
2397,"アルファ・タウルス",0,"",0,0,1,0,0
2398,"テリトリアル・ヒッポグリフ",0,"",0,0,1,0,0
2399,"アルファ・グレネード",0,"",0,0,1,0,0
2400,"テリトリアル・ボム",0,"",0,0,1,0,0
2401,"アルファ・ヴォドリガ",0,"",0,0,1,0,0
2402,"アルファ・アーリマン",0,"",0,0,1,0,0
2403,"テリトリアル・バット",0,"",0,0,1,0,0
2404,"テリトリアル・レブナント",0,"",0,0,1,0,0
2405,"テリトリアル・ストーンシェル",0,"",0,0,1,0,0
2406,"テリトリアル・スニッパー",0,"",0,0,1,0,0
2407,"テリトリアル・コカトリス",0,"",0,0,1,0,0
2408,"テリトリアル・オロボン",0,"",0,0,1,0,0
2409,"テリトリアル・エフト",0,"",0,0,1,0,0
2410,"テリトリアル・プラズモイド",0,"",0,0,1,0,0
2411,"テリトリアル・スプライト",0,"",0,0,1,0,0
2412,"テリトリアル・マシュマロ",0,"",0,0,1,0,0
2413,"テリトリアル・ババロア",0,"",0,0,1,0,0
2414,"テリトリアル・プリン",0,"",0,0,1,0,0
2415,"テリトリアル・ヤーゾン",0,"",0,0,1,0,0
2416,"テリトリアル・ダイアマイト",0,"",0,0,1,0,0
2417,"テリトリアル・コブラン",0,"",0,0,1,0,0
2418,"アルファ・ニクス",0,"",0,0,1,0,0
2419,"アルファ・バッファロー",0,"",0,0,1,0,0
2420,"アルファ・デスゲイズ",0,"",0,0,1,0,0
2421,"テリトリアル・ヴァルチャー",0,"",0,0,1,0,0
2422,"テリトリアル・コブラ",0,"",0,0,1,0,0
2423,"テリトリアル・プーク",0,"",0,0,1,0,0
2424,"テリトリアル・ドレイク",0,"",0,0,1,0,0
2425,"アルファ・ジズ",0,"",0,0,1,0,0
2426,"テリトリアル・アクスビーク",0,"",0,0,1,0,0
2427,"テリトリアル・ジズ",0,"",0,0,1,0,0
2428,"テリトリアル・クァールパップ",0,"",0,0,1,0,0
2429,"テリトリアル・ヤングクァール",0,"",0,0,1,0,0
2430,"テリトリアル・クァール",0,"",0,0,1,0,0
2431,"アルファ・アプカル",0,"",0,0,1,0,0
2432,"テリトリアル・シーワスプ",0,"",0,0,1,0,0
2433,"テリトリアル・スタッグ",0,"",0,0,1,0,0
2434,"テリトリアル・リンドヴルム",0,"",0,0,1,0,0
2435,"テリトリアル・デュラハン",0,"",0,0,1,0,0
2436,"アルファ・アルドゴート",0,"",0,0,1,0,0
2437,"テリトリアル・ビリー",0,"",0,0,1,0,0
2438,"テリトリアル・ナニー",0,"",0,0,1,0,0
2439,"テリトリアル・モール",0,"",0,0,1,0,0
2440,"テリトリアル・ヘッジモール",0,"",0,0,1,0,0
2441,"テリトリアル・アリオン",0,"",0,0,1,0,0
2442,"テリトリアル・ワイルドダイル",0,"",0,0,1,0,0
2443,"テリトリアル・ミラーナイト",0,"",0,0,1,0,0
2444,"テリトリアル・ドードー",0,"",0,0,1,0,0
2445,"テリトリアル・コンドル",0,"",0,0,1,0,0
2446,"テリトリアル・カロング",0,"",0,0,1,0,0
2447,"テリトリアル・サーフィド",0,"",0,0,1,0,0
2448,"テリトリアル・マーモット",0,"",0,0,1,0,0
2449,"テリトリアル・ベーンマイト",0,"",0,0,1,0,0
2450,"テリトリアル・ケッド",0,"",0,0,1,0,0
2451,"アルファ・スライム",0,"",0,0,1,0,0
2452,"テリトリアル・スライム",0,"",0,0,1,0,0
2453,"アルファ・コチュー",0,"",0,0,1,0,0
2454,"テリトリアル・ヂッガ",0,"",0,0,1,0,0
2455,"テリトリアル・オチュー",0,"",0,0,1,0,0
2456,"テリトリアル・プギル",0,"",0,0,1,0,0
2457,"テリトリアル・ウラグナイト",0,"",0,0,1,0,0
2458,"テリトリアル・ローズレット",0,"",0,0,1,0,0
2459,"テリトリアル・レミュー",0,"",0,0,1,0,0
2460,"テリトリアル・フライトラップ",0,"",0,0,1,0,0
2461,"アルファ・サンドウォーム",0,"",0,0,1,0,0
2462,"テリトリアル・セントリー",0,"",0,0,1,0,0
2463,"テリトリアル・プリンセス",0,"",0,0,1,0,0
2464,"テリトリアル・カラクール",0,"",0,0,1,0,0
2465,"テリトリアル・バリトンダイル",0,"",0,0,1,0,0
2466,"アルファ・ビアスト",0,"",0,0,1,0,0
2467,"テリトリアル・スラッグ",0,"",0,0,1,0,0
2468,"テリトリアル・サラマンダー",0,"",0,0,1,0,0
2469,"テリトリアル・ギガントード",0,"",0,0,1,0,0
2470,"アルファ・ガーゴイル",0,"",0,0,1,0,0
2471,"テリトリアル・アーリマン",0,"",0,0,1,0,0
2472,"アルファ・アダマンタス",0,"",0,0,1,0,0
2473,"アルファ・コブラ",0,"",0,0,1,0,0
2474,"アルファ・ゴーレム",0,"",0,0,1,0,0
2475,"アルファ・バジリスク",0,"",0,0,1,0,0
2476,"アルファ・ハパリット",0,"",0,0,1,0,0
2477,"テリトリアル・ボギー",0,"",0,0,1,0,0
2478,"テリトリアル・ドラゴンフライ",0,"",0,0,1,0,0
2479,"テリトリアル・ビアスト",0,"",0,0,1,0,0
2480,"テリトリアル・エイビス",0,"",0,0,1,0,0
2481,"アルファ・スナーブル",0,"",0,0,1,0,0
2482,"テリトリアル・ファーブル",0,"",0,0,1,0,0
2483,"テリトリアル・マンドラゴラ",0,"",0,0,1,0,0
2484,"テリトリアル・オーレリア",0,"",0,0,1,0,0
2485,"テリトリアル・メガロクラブ",0,"",0,0,1,0,0
2486,"アルファ・ドライアド",0,"",0,0,1,0,0
2487,"テリトリアル・フラワーテンダー",0,"",0,0,1,0,0
2488,"テリトリアル・カクター",0,"",0,0,1,0,0
2489,"テリトリアル・サボテンダー",0,"",0,0,1,0,0
2490,"テリトリアル・ワイバーン",0,"",0,0,1,0,0
2491,"テリトリアル・ドラゴン",0,"",0,0,1,0,0
2492,"テリトリアル・アイ",0,"",0,0,1,0,0
2493,"テリトリアル・サイクロプス",0,"",0,0,1,0,0
2494,"アルファ・トータス",0,"",0,0,1,0,0
2495,"テリトリアル・デビレット",0,"",0,0,1,0,0
2496,"テリトリアル・デスゲイズ",0,"",0,0,1,0,0
2497,"テリトリアル・ガーゴイル",0,"",0,0,1,0,0
2498,"アルファ・クァール",0,"",0,0,1,0,0
2499,"テリトリアル・サンドウォーム",0,"",0,0,1,0,0
2500,"アルファ・モルボル",0,"",0,0,1,0,0
2501,"テリトリアル・モルボル",0,"",0,0,1,0,0
2502,"テリトリアル・シードリング",0,"",0,0,1,0,0
2503,"アルファ・キマイラ",0,"",0,0,1,0,0
2504,"テリトリアル・ヴォドリガ",0,"",0,0,1,0,0
2505,"リヴァイアサン",0,"",0,0,1,0,0
2506,"ウ・ナパ",0,"",0,0,1,0,0
2507,"チョコヴォイス",0,"",0,0,1,0,0
2508,"フューリアス・サイ",0,"",0,0,1,0,0
2509,"フューリアス・スナール",0,"",0,0,1,0,0
2510,"アラグの帯電塔",0,"",0,0,1,0,0
2511,"ブロンズトータス",0,"",0,0,1,0,0
2512,"燃犀のムナブ・チャー",0,"",0,0,1,0,0
2513,"魅了された海兵",0,"",0,0,1,0,0
2514,"スプリガン・エッガー",0,"",0,0,1,0,0
2515,"目",0,"",0,0,1,0,0
2516,"ラウンズマン59 ゲ・ガ",0,"",0,0,1,0,0
2517,"ジョーカー・エッガー",0,"",0,0,1,0,0
2518,"エリート・ラウンズマン",0,"",0,0,1,0,0
2519,"エリート・クォーリーマン",0,"",0,0,1,0,0
2520,"エリート・プリースト",0,"",0,0,1,0,0
2521,"エリート・ビーズマン",0,"",0,0,1,0,0
2522,"ウ・ガマロ・ゴーレム",0,"",0,0,1,0,0
2523,"ショアルスパイン・サハギン",0,"",0,0,1,0,0
2524,"ショアルクロウ・サハギン",0,"",0,0,1,0,0
2525,"ショアルスケール・サハギン",0,"",0,0,1,0,0
2526,"ショアルトゥース・サハギン",0,"",0,0,1,0,0
2527,"サプサ・エルブスト",0,"",0,0,1,0,0
2528,"ボム培養炉",0,"",0,0,1,0,0
2529,"新式ボム培養炉",0,"",0,0,1,0,0
2530,"ユミール・バリスタ",0,"",0,0,1,0,0
2531,"フレッシュユミール・バリスタ",0,"",0,0,1,0,0
2532,"強化ユミール・バリスタ",0,"",0,0,1,0,0
2533,"ムーンライト・プギル",0,"",0,0,1,0,0
2534,"サーフスケール・サハギン",0,"",0,0,1,0,0
2535,"海蛇の射手",0,"",0,0,1,0,0
2536,"海蛇の破砕兵",0,"",0,0,1,0,0
2537,"サーフスパイン・サハギン",0,"",0,0,1,0,0
2538,"サーフ・エルブスト",0,"",0,0,1,0,0
2539,"海蛇の強襲兵",0,"",0,0,1,0,0
2540,"サーフクロウ・サハギン",0,"",0,0,1,0,0
2541,"サーフトゥース・サハギン",0,"",0,0,1,0,0
2542,"海賊船の甲板員",0,"",0,0,1,0,0
2543,"海賊船の海魔兵",0,"",0,0,1,0,0
2544,"アンフィビアス・エルブスト",0,"",0,0,1,0,0
2545,"アンデッドグゥーブー（仮）",0,"",0,0,1,0,0
2546,"アンデッドグゥーブーの腹（仮）",0,"",0,0,1,0,0
2547,"VI号ゴブリタンク",0,"",0,0,1,0,0
2548,"ブルーハンド・コマンダー",0,"",0,0,1,0,0
2549,"III号ゴブリガード",0,"",0,0,1,0,0
2550,"リヴァイアサン",0,"",0,0,1,0,0
2551,"リヴァイアサン・テール",0,"",0,0,1,0,0
2552,"ウェイブトゥース・サハギン",0,"",0,0,1,0,0
2553,"ウェイブスパイン・サハギン",0,"",0,0,1,0,0
2554,"ジャイヤ・スピューム",0,"",0,0,1,0,0
2555,"ウェイブ・スピューム",0,"",0,0,1,0,0
2556,"ロッティング・グルマン",0,"",0,0,1,0,0
2557,"飽食の大口",0,"",0,0,1,0,0
2558,"グゥーブースツール",0,"",0,0,1,0,0
2559,"グルマン・フレム",0,"",0,0,1,0,0
2560,"アリオク",0,"",0,0,1,0,0
2561,"ランチ・ワモーラ",0,"",0,0,1,0,0
2562,"ランチ・ワモーラカンパ",0,"",0,0,1,0,0
2563,"ファット・ワモーラ",0,"",0,0,1,0,0
2564,"ディアボロス",0,"",0,0,1,0,0
2565,"異界の鍵",0,"",0,0,1,0,0
2566,"ミミック",0,"",0,0,1,0,0
2567,"重力球",0,"",0,0,1,0,0
2568,"異界の扉",0,"",0,0,1,0,0
2569,"粘菌塊",0,"",0,0,1,0,0
2570,"不浄な粘菌塊",0,"",0,0,1,0,0
2571,"白魔法の石塔",0,"",0,0,1,0,0
2572,"グレムリン",0,"",0,0,1,0,0
2573,"バールゼフォン",0,"",0,0,1,0,0
2574,"ヘクトアイズ",0,"",0,0,1,0,0
2575,"ルイン・ドロス",0,"",0,0,1,0,0
2576,"デモンスツール",0,"",0,0,1,0,0
2577,"マッドマイト",0,"",0,0,1,0,0
2578,"ガッドフライ",0,"",0,0,1,0,0
2579,"ワモーラ",0,"",0,0,1,0,0
2580,"ワモーラカンパ",0,"",0,0,1,0,0
2581,"アロタウルス",0,"",0,0,1,0,0
2582,"ダスタードリー・デビレット",0,"",0,0,1,0,0
2583,"ダーティアイ",0,"",0,0,1,0,0
2584,"ハラタリバット",0,"",0,0,1,0,0
2585,"ピットウルフ",0,"",0,0,1,0,0
2586,"ピットバジリスク",0,"",0,0,1,0,0
2587,"コロセウム・レミュー",0,"",0,0,1,0,0
2588,"ファイティング・ヴァルチャー",0,"",0,0,1,0,0
2589,"マメット022S・サポーター",0,"",0,0,1,0,0
2590,"マメット022A・アドマイラー",0,"",0,0,1,0,0
2591,"マメット022H・ヘッケラー",0,"",0,0,1,0,0
2592,"ピットクァール",0,"",0,0,1,0,0
2593,"ゴールドベアー",0,"",0,0,1,0,0
2594,"熟練の追撃闘士",0,"",0,0,1,0,0
2595,"熟練の闘獣士",0,"",0,0,1,0,0
2596,"熟練の縄闘士",0,"",0,0,1,0,0
2597,"ピュラクモン",0,"",0,0,1,0,0
2598,"カトブレパス",0,"",0,0,1,0,0
2599,"不浄な魔眼",0,"",0,0,1,0,0
2600,"ハラタリ・ヂッガ",0,"",0,0,1,0,0
2601,"ヤーゾン・ラサレイター",0,"",0,0,1,0,0
2602,"廃司教 ムムエポ",0,"",0,0,1,0,0
2603,"ナラシンハ",0,"",0,0,1,0,0
2604,"麗しの剣士 フランツ",0,"",0,0,1,0,0
2605,"無双のラングロアジエ",0,"",0,0,1,0,0
2606,"砂の狩人 ウ・リンボ",0,"",0,0,1,0,0
2607,"女帝 サイレント・モス",0,"",0,0,1,0,0
2608,"魔法障壁発動器",0,"",0,0,1,0,0
2609,"ラフレシア",0,"",0,0,1,0,0
2610,"メリュジーヌ",0,"",0,0,1,0,0
2611,"アバター",0,"",0,0,1,0,0
2612,"ネール・デウス・ダーナス",0,"",0,0,1,0,0
2613,"調教システム",0,"",0,0,1,0,0
2614,"アラガンフィールド",0,"",0,0,1,0,0
2615,"支援システム",0,"",0,0,1,0,0
2616,"アラガンマイン",0,"",0,0,1,0,0
2617,"拘束具",0,"",0,0,1,0,0
2618,"ラグナロク",0,"",0,0,1,0,0
2619,"ダークマター・バルブ",0,"",0,0,1,0,0
2620,"ダークマター・ホーネット",0,"",0,0,1,0,0
2621,"アシッドハニー",0,"",0,0,1,0,0
2622,"ダークマター・スラッグ",0,"",0,0,1,0,0
2623,"ビー・スウォーム",0,"",0,0,1,0,0
2624,"ラミア・デスダンサー",0,"",0,0,1,0,0
2625,"ラミア・フェイトディーラー",0,"",0,0,1,0,0
2626,"ラミア・プロセクター",0,"",0,0,1,0,0
2627,"ルノー",0,"",0,0,1,0,0
2628,"ネール・ジェミナス",0,"",0,0,1,0,0
2629,"メラシディアン・ゴースト",0,"",0,0,1,0,0
2630,"ファイアホーン",0,"",0,0,1,0,0
2631,"アイスクロウ",0,"",0,0,1,0,0
2632,"サンダーウィング",0,"",0,0,1,0,0
2633,"試練の鉄球",0,"",0,0,1,0,0
2634,"ダラガブゴーレム",0,"",0,0,1,0,0
2635,"デブリ",0,"",0,0,1,0,0
2636,"アストラルデブリ",0,"",0,0,1,0,0
2637,"アンブラルデブリ",0,"",0,0,1,0,0
2638,"ダラガブデブリ",0,"",0,0,1,0,0
2639,"月のカーテン",0,"",0,0,1,0,0
2640,"ダークマター・ローズレット",0,"",0,0,1,0,0
2641,"整備システム",0,"",0,0,1,0,0
2642,"プロトキマイラ",0,"",0,0,1,0,0
2643,"アラガン・コブラ",0,"",0,0,1,0,0
2644,"ラミア・ダンサー",0,"",0,0,1,0,0
2645,"ラミア・ボウヤー",0,"",0,0,1,0,0
2646,"巡察システム",0,"",0,0,1,0,0
2647,"アラガンワーク・フットマン",0,"",0,0,1,0,0
2648,"アラガンワーク・ウォーリア",0,"",0,0,1,0,0
2649,"ルークシェーパー",0,"",0,0,1,0,0
2650,"大型爆弾",0,"",0,0,1,0,0
2651,"ブルーハンド・ドライバー",0,"",0,0,1,0,0
2652,"ブルーハンド・ガンナー",0,"",0,0,1,0,0
2653,"ストップクロクス",0,"",0,0,1,0,0
2654,"ブルーハンド・スナイパー",0,"",0,0,1,0,0
2655,"特殊爆弾",0,"",0,0,1,0,0
2656,"ブルーハンド・グライダー",0,"",0,0,1,0,0
2657,"青燐燃料",0,"",0,0,1,0,0
2658,"ディープジャングル・トラマ",0,"",0,0,1,0,0
2659,"エオラプトル",0,"",0,0,1,0,0
2660,"ブルーハンド・ソルジャー",0,"",0,0,1,0,0
2661,"ブルーハンド・マークスマン",0,"",0,0,1,0,0
2662,"ブルーハンド・フットマン",0,"",0,0,1,0,0
2663,"ゴビービーク",0,"",0,0,1,0,0
2664,"",0,"",0,0,1,0,0
2665,"ギルガメッシュ",0,"",0,0,1,0,0
2666,"エンキドゥ",0,"",0,0,1,0,0
2667,"爆弾",0,"",0,0,1,0,0
2668,"ビッグブリッヂ・バテラー",0,"",0,0,1,0,0
2669,"ビッグブリッヂ・ヒッポセルフ",0,"",0,0,1,0,0
2670,"正体不明の強奪者",0,"",0,0,1,0,0
2671,"銅刃団の衛兵隊長",0,"",0,0,1,0,0
2672,"ワンダリング・アイ",0,"",0,0,1,0,0
2673,"ラムペット・コブラ",0,"",0,0,1,0,0
2674,"シェルフスケール・セントリー",0,"",0,0,1,0,0
2675,"シェルフクロウ・セントリー",0,"",0,0,1,0,0
2676,"シェルフトゥース・セントリー",0,"",0,0,1,0,0
2677,"海蛇の強奪者",0,"",0,0,1,0,0
2678,"シェルフスケール・ガード",0,"",0,0,1,0,0
2679,"シェルフクロウ・ガード",0,"",0,0,1,0,0
2680,"シェルフスパイン・ガード",0,"",0,0,1,0,0
2681,"シェルフトゥース・ガード",0,"",0,0,1,0,0
2682,"海蛇の妨害者",0,"",0,0,1,0,0
2683,"サーマル・ボム",0,"",0,0,1,0,0
2684,"13オーダー・ラウンズマン",0,"",0,0,1,0,0
2685,"13オーダー・クォーリーマン",0,"",0,0,1,0,0
2686,"コボルド・アウトロー",0,"",0,0,1,0,0
2687,"コボルド・オーバーシアー",0,"",0,0,1,0,0
2688,"ブリーディング・ボム",0,"",0,0,1,0,0
2689,"596コボルド・スカウト",0,"",0,0,1,0,0
2690,"ボム・エンバー",0,"",0,0,1,0,0
2691,"596オーダー・プリースト",0,"",0,0,1,0,0
2692,"639オーダー・プリースト",0,"",0,0,1,0,0
2693,"411オーダー・プリースト",0,"",0,0,1,0,0
2694,"271オーダー・ウォッチマン",0,"",0,0,1,0,0
2695,"ウォーム・グレネード",0,"",0,0,1,0,0
2696,"ホット・グレネード",0,"",0,0,1,0,0
2697,"ブリスター・ボム",0,"",0,0,1,0,0
2698,"シュラプネル",0,"",0,0,1,0,0
2699,"ビッグ・シュラプネル",0,"",0,0,1,0,0
2700,"コバルトゴーレム",0,"",0,0,1,0,0
2701,"ウ・ガマロ・インスペクター",0,"",0,0,1,0,0
2702,"13オーダー・ウォッチマン",0,"",0,0,1,0,0
2703,"13オーダー・アルケミスト",0,"",0,0,1,0,0
2704,"13オーダー・スカラー",0,"",0,0,1,0,0
2705,"88オーダー・ファーネスマン",0,"",0,0,1,0,0
2706,"シャード・ドブラン",0,"",0,0,1,0,0
2707,"ブライト・ボム",0,"",0,0,1,0,0
2708,"ブリリアント・ボム",0,"",0,0,1,0,0
2709,"13オーダー・パトロールマン",0,"",0,0,1,0,0
2710,"ウ・ガマロ・ガーディアン",0,"",0,0,1,0,0
2711,"13オーダー・パトロールマン",0,"",0,0,1,0,0
2712,"13オーダー・プリースト",0,"",0,0,1,0,0
2713,"グレーター・ドブラン",0,"",0,0,1,0,0
2714,"ナンバー132",0,"",0,0,1,0,0
2715,"ウ・ガマロ・パトロールマン",0,"",0,0,1,0,0
2716,"ハーフストーン・スケール",0,"",0,0,1,0,0
2717,"ハーフストーン・クロウ",0,"",0,0,1,0,0
2718,"ハーフストーン・スパイン",0,"",0,0,1,0,0
2719,"コーラルサハギン",0,"",0,0,1,0,0
2720,"サハギン・ショアルトゥース",0,"",0,0,1,0,0
2721,"サハギン・セントリー",0,"",0,0,1,0,0
2722,"ハングリー・スニッパー",0,"",0,0,1,0,0
2723,"ムーンライト・ウラグナイト",0,"",0,0,1,0,0
2724,"サーフクロウ・リーダー",0,"",0,0,1,0,0
2725,"サーフトゥース・セントリー",0,"",0,0,1,0,0
2726,"サハギン・インフィルトレーター",0,"",0,0,1,0,0
2727,"ビッグフリッパー",0,"",0,0,1,0,0
2728,"海蛇の二等航海士",0,"",0,0,1,0,0
2729,"海蛇の三等航海士",0,"",0,0,1,0,0
2730,"サプサ・プギル",0,"",0,0,1,0,0
2731,"囚われの冒険者",0,"",0,0,1,0,0
2732,"月影島の甲板員",0,"",0,0,1,0,0
