Index,0 [0x3][0x26],1 [0x19][0x27],2 [0x1a][0x27],3 [0x1b][0x27],4 [0x5][0x0],5 [0x5][0x2],6 [0x5][0x4],7 [0x5][0x6],8 [0x5][0x8],9 [0x5][0xa],10 [0x5][0xc],11 [0x5][0xe],12 [0x5][0x10],13 [0x5][0x12],14 [0x5][0x14],15 [0x5][0x16],16 [0x5][0x18],17 [0x5][0x1a],18 [0x5][0x1c],19 [0x5][0x1e],20 [0x5][0x20],21 [0x5][0x22],22 [0x5][0x24]
557,0,true,true,false,3357,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,true,true,false,3357,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,true,true,false,3357,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,true,true,false,3357,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,true,true,false,3357,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,true,true,false,3357,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,0,true,true,false,3357,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0,true,true,false,3357,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,true,true,false,3357,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,true,true,false,3357,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,true,true,false,3357,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,true,true,false,3357,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,true,true,false,3357,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,true,true,false,3357,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0,true,true,false,3357,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,true,true,false,3357,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,true,true,false,3357,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,true,true,false,3357,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0,true,true,false,3357,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,true,true,false,3357,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,0,true,true,false,3357,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0,true,true,false,3357,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0,true,true,false,3357,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,true,true,false,3357,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0,true,true,false,3357,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,true,true,false,3357,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,true,true,false,3357,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,true,true,false,3357,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0,true,true,false,3357,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0,true,true,false,3357,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,true,true,false,3357,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0,true,true,false,3357,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0,true,true,false,3357,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,true,true,false,3357,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,true,true,false,3357,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0,true,true,false,3357,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,true,true,false,3357,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,true,true,false,3357,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,true,true,false,3357,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,true,true,false,3357,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,true,true,false,3357,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,true,true,false,3357,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,true,true,false,3357,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,true,true,false,3357,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,true,true,false,3357,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,true,true,false,3357,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,true,true,false,3357,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,true,true,false,3357,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,true,true,false,3357,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,true,true,false,3357,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,true,true,false,3357,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0,true,true,false,3357,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,true,true,false,3357,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,true,true,false,3357,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,true,true,false,3357,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,true,true,false,2633,243,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,true,true,false,846,49,271,600,0,0,0,0,0,0,49,271,600,0,0,0,0,0,0
614,0,true,true,false,844,48,192,1800,0,0,0,0,0,0,48,192,1800,0,0,0,0,0,0
615,0,true,true,false,853,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,true,true,false,853,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,true,true,false,853,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0,true,true,false,853,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0,true,true,false,853,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,true,true,false,853,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,true,true,false,853,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,true,true,false,1322,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,true,true,false,1322,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,true,true,false,1322,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,true,true,false,1322,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0,true,true,false,1013,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0,true,true,false,1013,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,true,true,false,3800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,true,true,false,843,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,true,true,false,843,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,true,true,false,843,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,true,true,false,843,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,true,true,false,843,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,true,true,false,843,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,true,true,false,843,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,true,true,false,843,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,0,true,true,false,843,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,true,true,false,843,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0,true,true,false,843,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,true,true,false,843,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,true,true,false,853,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0,true,true,false,853,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,true,true,false,853,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0,true,true,false,853,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0,true,true,false,853,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,true,true,false,853,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,true,true,false,853,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,0,true,true,false,853,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,true,true,false,853,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,true,true,false,853,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,true,true,false,853,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0,true,true,false,853,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,true,true,false,853,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0,true,true,false,853,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,true,true,false,853,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,0,true,true,false,853,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,true,true,false,853,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0,true,true,false,853,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,true,true,false,853,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,true,true,false,853,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,true,true,false,853,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,true,true,false,853,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,true,true,false,853,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0,true,true,false,853,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0,true,true,false,853,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,true,true,false,853,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,true,true,false,853,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,0,true,true,false,1322,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,true,true,false,1322,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,true,true,false,1322,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0,true,true,false,1322,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,true,true,false,1322,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0,true,true,false,1322,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0,true,true,false,843,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0,true,true,false,843,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0,true,true,false,4107,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0,true,true,false,4107,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0,true,true,false,4107,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0,true,true,false,4107,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,true,true,false,4107,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,true,true,false,4107,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0,true,true,false,2136,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0,true,true,false,2136,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,true,true,false,2136,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0,true,true,false,2136,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,true,true,false,2136,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0,true,true,false,2136,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0,true,true,false,2136,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0,true,true,false,2136,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,true,true,false,846,49,228,15,0,0,0,0,0,0,49,228,15,0,0,0,0,0,0
691,0,true,true,false,846,49,229,15,0,0,0,0,0,0,49,229,15,0,0,0,0,0,0
692,0,true,true,false,846,49,230,15,0,0,0,0,0,0,49,230,15,0,0,0,0,0,0
693,0,true,true,false,846,49,231,15,0,0,0,0,0,0,49,231,15,0,0,0,0,0,0
694,0,true,true,false,846,49,232,15,0,0,0,0,0,0,49,232,15,0,0,0,0,0,0
695,0,true,true,false,845,48,193,1800,0,0,0,0,0,0,48,193,1800,0,0,0,0,0,0
696,0,true,true,false,845,48,194,1800,0,0,0,0,0,0,48,194,1800,0,0,0,0,0,0
697,0,true,true,false,845,48,195,1800,0,0,0,0,0,0,48,195,1800,0,0,0,0,0,0
698,0,true,true,false,844,48,196,1800,0,0,0,0,0,0,48,196,1800,0,0,0,0,0,0
699,0,true,true,false,844,48,197,1800,0,0,0,0,0,0,48,197,1800,0,0,0,0,0,0
700,0,true,true,false,844,48,198,1800,0,0,0,0,0,0,48,198,1800,0,0,0,0,0,0
701,0,true,true,false,844,48,199,1800,0,0,0,0,0,0,48,199,1800,0,0,0,0,0,0
702,0,true,true,false,844,48,200,1800,0,0,0,0,0,0,48,200,1800,0,0,0,0,0,0
703,0,true,true,false,844,48,201,1800,0,0,0,0,0,0,48,201,1800,0,0,0,0,0,0
704,0,true,true,false,844,48,202,1800,0,0,0,0,0,0,48,202,1800,0,0,0,0,0,0
705,0,true,true,false,844,48,203,1800,0,0,0,0,0,0,48,203,1800,0,0,0,0,0,0
706,0,true,true,false,844,48,204,1800,0,0,0,0,0,0,48,204,1800,0,0,0,0,0,0
707,0,true,true,false,844,48,205,1800,0,0,0,0,0,0,48,205,1800,0,0,0,0,0,0
708,0,true,true,false,844,48,206,1800,0,0,0,0,0,0,48,206,1800,0,0,0,0,0,0
709,0,true,true,false,844,48,207,1800,0,0,0,0,0,0,48,207,1800,0,0,0,0,0,0
710,0,true,true,false,844,48,208,1800,0,0,0,0,0,0,48,208,1800,0,0,0,0,0,0
711,0,true,true,false,844,48,209,1800,0,0,0,0,0,0,48,209,1800,0,0,0,0,0,0
712,0,true,true,false,844,48,210,1800,0,0,0,0,0,0,48,210,1800,0,0,0,0,0,0
713,0,true,true,false,844,48,211,1800,0,0,0,0,0,0,48,211,1800,0,0,0,0,0,0
714,0,true,true,false,845,48,212,1800,0,0,0,0,0,0,48,212,1800,0,0,0,0,0,0
715,0,true,true,false,845,48,213,1800,0,0,0,0,0,0,48,213,1800,0,0,0,0,0,0
716,0,true,true,false,845,48,214,1800,0,0,0,0,0,0,48,214,1800,0,0,0,0,0,0
717,0,true,true,false,845,48,215,1800,0,0,0,0,0,0,48,215,1800,0,0,0,0,0,0
718,0,true,true,false,845,48,216,1800,0,0,0,0,0,0,48,216,1800,0,0,0,0,0,0
719,0,true,true,false,845,48,217,1800,0,0,0,0,0,0,48,217,1800,0,0,0,0,0,0
720,0,true,true,false,845,48,218,1800,0,0,0,0,0,0,48,218,1800,0,0,0,0,0,0
721,0,true,true,false,844,48,219,1800,0,0,0,0,0,0,48,219,1800,0,0,0,0,0,0
722,0,true,true,false,845,48,220,1800,0,0,0,0,0,0,48,220,1800,0,0,0,0,0,0
723,0,true,true,false,844,48,221,1800,0,0,0,0,0,0,48,221,1800,0,0,0,0,0,0
724,0,true,true,false,2633,98,5211,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,true,true,false,2633,259,5211,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,true,true,false,1013,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,true,true,false,1013,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0,true,true,false,1013,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,true,true,false,1013,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,true,true,false,1013,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,true,true,false,1013,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,true,true,false,1013,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,true,true,false,1013,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,true,true,false,1322,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,true,true,false,1322,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,true,true,false,844,48,233,1800,0,0,0,0,0,0,48,233,1800,0,0,0,0,0,0
737,0,true,true,false,1055,400,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
738,0,true,true,false,3357,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,true,true,false,3357,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,true,true,false,3357,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,true,true,false,3357,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0,true,true,false,3357,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,true,true,false,3357,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,true,true,false,3357,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,true,true,false,3357,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,true,true,false,3357,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,true,true,false,3357,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0,true,true,false,3357,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0,true,true,false,3357,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,true,true,false,3357,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0,true,true,false,3357,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,true,true,false,3357,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,true,true,false,3357,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,true,true,false,3357,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,0,true,true,false,3357,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,0,true,true,false,3357,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0,true,true,false,3357,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0,true,true,false,2633,225,5211,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0,true,true,false,5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,true,true,false,1322,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0,true,true,false,853,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,true,true,false,853,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,true,true,false,1013,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,true,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
