Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
584,"Patrouille: purification spirituelle","Ceux qui n'ont pas les moyens de se faire exhumer dans les mausolées en pierre du sultanat finissent généralement à l'église Saint-Adama-Landama. Nous offrons le salut après la mort à tous ceux qui ne l'ont pas reçu lorsqu'ils étaient en vie. Nous ne réclamons rien à ceux qui cherchent notre aide et vivons simplement des aumônes des quelques philanthropes de la Cité. La charité, néanmoins, est une vertu rare à Ul'dah, et nos “visiteurs” sont forcés de renoncer à une partie des offres comme une pierre tombale ou un embaumement, alors que les riches y ont droit. Cette inégalité irrite parfois certaines âmes qui ne peuvent terminer leur voyage jusqu'au royaume de Thal. Nous faisons donc régulièrement appel aux aventuriers pour nous aider à vider ces âmes de leur colère afin qu'elles trouvent le repos.",80,1,3,15,20,1,0,300,300,false,34,75,0,44,80013,65587,true,4,0.8,0,0,170,0,10,5,2540213,110024,true,3446726,14
585,"Apprivoisement: de robustes bouquetins","Oui, les chocobos sont rapides, robustes et fiables, mais ils ne peuvent pas porter beaucoup de choses. Pourquoi n'essaierions-nous pas de dresser des bêtes plus grosses, comme les bouquetins ? Nous pourrions acheminer deux fois plus de marchandises avec deux fois moins de bêtes. Les bénéfices seraient doublés, que dis-je triplés, en une nuit ! Je dois tester ma théorie immédiatement, mais je ne suis qu'un simple marchand et ne puis donc pas apprivoiser un bouquetin sans aide. Il y a de l'argent en jeu pour celles et ceux qui voudront bien me donner un coup de main.",94,1,3,15,20,1,0,300,300,false,34,75,0,44,80013,65588,true,4,0.8,0,0,170,0,23,5,2540213,110024,true,3446720,14
586,"Ramassage: sus à la corruption","Depuis le Fléau, l'équilibre naturel des éléments s'est brisé par endroits. L'éther jaillit du sol et forme des cristaux corrompus qui attirent les élémentaires. Les lames de cuivre cherchent des aventuriers pour ratisser le désert à la recherche des cristaux et tuer tous les élémentaires corrompus rencontrés.",93,1,3,15,20,1,0,300,300,false,34,75,0,44,80013,65589,true,4,0.8,0,0,170,0,40,5,2540213,110024,true,3446695,14
587,"Escorte: le marchand perdu","Un marchand gridanien qui devait venir à Ul'dah pour discuter d'un accord à long terme avec les Soixante-dix-sept caravanes ne s'est pas présenté à l'heure du rendez-vous. Les vigiles sombres nous affirment l'avoir vu quitter la cité forestière hier matin. Nous craignons qu'il n'ait été blessé et qu'il lui faille une escorte pour la suite de son voyage. Tout aventurier permettant de retrouver le marchand et de le mener jusqu'aux portes de la cité touchera une bonne récompense.",94,1,3,15,20,1,0,300,300,false,34,75,0,44,80013,65639,true,4,0.8,0,0,170,0,41,5,2540213,110024,true,4085099,14
588,"Escorte: sur le droit chemin","Les lois du sultanat interdisent formellement à quiconque de faire affaire avec les tribus d'hommes-bêtes jugées hostiles. Un groupe de marchands gobelins a décidé d'ignorer la loi et de colporter ses marchandises aux Amalj'aa. Les lames de cuivre ne peuvent tolérer cela et cherchent des aventuriers pour remettre ces marchands dans le droit chemin. Inutile de les violenter, cependant. Les Gobelins sont considérés comme inoffensifs et ont reçu l'autorisation de commercer au sein de la Cité. Nous demandons donc aux aventuriers de les éloigner des terres amalj'aa et de les rediriger vers le Thanalan central.",93,1,3,15,20,1,0,300,300,false,34,75,0,44,80013,65640,true,4,0.8,0,0,170,0,41,4,2540213,110024,false,4085097,14
589,"Extermination: sus aux ventres rouges","Les bandits appelés ventres rouges se seraient mis à attaquer les voyageurs sur certains lieux de passage. Rendez-vous au lieu désigné et éliminez-les.",35,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65574,true,4,0.8,0,0,171,0,6,5,2257020,110005,true,3258966,14
590,"Récupération: feuilles gluantes","Nous avons besoin de feuilles gluantes, remède efficace contre le rhume. Attention, il faut absolument les recueillir sur des pièges-mouches.",149,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65575,true,4,0.8,0,0,171,0,10,5,2257020,110005,true,3258965,14
591,"Récupération: peaux braconnées","Ces derniers temps, une troupe de braconnières miqo'tes surnommées les Griffecoeurl, défraye la chronique par ses nombreux méfaits. Débusquez-les et corrigez-les, sans oublier de récupérer les cuirs qu'elles ont dérobés.",35,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65576,true,4,0.8,0,0,171,0,10,5,2257020,110005,true,3258966,14
592,"Traque: antilopes saccageuses et braconniers insolents","Des antilopes ont dévoré et saccagé des boutures d'arbres plantés par la guilde des botanistes. Pour couronner le tout, des braconniers ont fait leur apparition. Donnez une leçon à ces gêneurs pour les chasser.",23,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65577,true,4,0.8,0,0,171,0,7,5,2257020,110005,true,3258964,14
593,"Patrouille: la fin des menaces","Le Fléau est derrière nous, pourtant il y a des réfugiés qui arrivent presque tous les jours au Moulin de la carrière. Pour veiller à ce qu'ils traversent nos terres en sécurité, le hameau recherche des aventuriers acceptant de patrouiller dans les bois environnants pour tuer toutes les créatures susceptibles de représenter une menace.",35,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65625,true,4,0.8,0,0,171,0,11,5,2257020,110005,true,3258966,14
594,"Ramassage: sus aux collets","La Tribu de la Lune qui s'est installée à Feuillemorte a récemment été importunée par des braconniers qui placent des pièges un peu partout dans cette zone. Trois jeunes femmes et un mâle ont dû être amputés d'une jambe à cause de ces instruments de chasse mortels. Pour que le clan n'ait pas d'autres victimes, la guilde des chasseurs demande aux aventuriers de chercher ces pièges cachés et de les détruire.",20,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65626,true,4,0.8,0,0,171,0,40,5,2257020,110005,true,3258965,14
595,"Escorte: le fou chantant","Je ne peux pas dire qu'être le barde mog le plus apprécié de la Sylve des Douze est chose facile, surtout avec les admirateurs qui veulent un autographe, ceux qui demandent que je chante <i>La jolie Matrone</i> ou bien <i>Le Marin et la Mer</i>, et même ceux qui me pincent gentiment les fesses, car elles sont apparemment aussi douces qu'un nuage. Pour m'assurer d'être toujours à l'heure à mes rendez-vous, j'ai besoin d'un garde du corps qui me suit partout et me protège de mes admirateurs un peu trop enthousiastes.",37,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65627,true,4,0.8,0,0,171,0,41,5,2257020,110005,true,3258964,14
596,"Apprivoisement: des racines et du zèle","Un nombre croissant de bandits de grand chemin utilisent une nouvelle technique sournoise qui consiste à provoquer de paisibles tréants pour faire diversion lors des cambriolages. Le pire, c'est que ces créatures demeurent en colère bien après le départ des bandits, et la forêt est donc remplie de ces végétaux déchaînés. Pour assurer la sécurité des innocents, le Temple de la sérénité a concocté une formule spéciale à vaporiser sur ces géants pour les calmer. Il ne manque plus que d'intrépides volontaires pour mener à bien cette mission.",35,1,2,20,20,1,0,129,129,false,34,75,0,56,80012,65628,true,4,0.8,0,0,171,0,23,4,2257020,110005,false,3258964,14
597,"討伐任務：放牧されたドードー退治","卵好きのキキルン族たちが、勝手にドードーを解き放ち放牧し始めました。有毒のブレスを吐くドードーが、このまま繁殖すれば、どんな事故が起こることか。ドードーとキキルン族の獣牧士を退治してください。",60,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65714,true,4,0.8,0,0,172,0,6,5,4018485,110027,true,4167150,14
598,"Pourchasse: de dangereux sosies","Maintenant que le frai est terminé, toute une génération de grosses pinces est prête à quitter la mer pour semer le trouble sur la côte. Il faudrait que des aventuriers veillent à ce que les pêcheurs et fermiers locaux ne soient pas la proie de ces crabes tueurs. N'oubliez pas que la seule méthode pour différencier les grosses pinces des mégalocrabes consiste à utiliser le noyau d'un élémentaire de foudre. Si la carapace du crustacé vire au rouge une fois étourdi, il faut le tuer immédiatement.",60,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65715,true,4,0.8,0,0,172,0,13,5,4018485,110027,true,4167151,14
599,"Patrouille: marins d'eau douce","Après avoir perdu leur bateau, le Beagle, suite au Fléau, les pirates appelés les Foudres éclair ont mis le pied sur la terre ferme pour s'en prendre aux habitants de la Basse-Noscea. Les casaques jaunes désirent mettre fin à ces pillages une bonne fois pour toutes et ont besoin d'aide pour libérer la région de ces bandits. On raconte que l'un d'eux aurait un cœurl apprivoisé pour faire le sale boulot. La prudence est donc de rigueur.",54,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65716,true,4,0.8,0,0,172,0,11,5,4018485,110027,true,4167152,14
600,"Apprivoisement: les voleurs d'œufs","Les aliments qui nourrissent les populations de la Baie de Moraby proviennent en majorité de Limsa Lominsa. Nous n'avons généralement que peu de problèmes... sauf quand nous recevons une cargaison d'œufs. Ça vient peut-être de leur nez, mais les Qiqirns semblent savoir quand il y a une caisse d'œufs sur les docks. Ils attendent, tapis dans l'ombre, prêts à nous voler dès que nous avons le dos tourné. La seule façon pour empêcher ces créatures de revenir est de leur donner une bonne correction et de les renvoyer dans leur antre. De cette manière, elles préviendront leurs congénères de ce qui les attend s'ils s'approchent de nouveau de nos œufs.",60,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65717,true,4,0.8,0,0,172,0,23,5,4018485,110027,true,4167150,14
601,"Ramassage: contrôle qualité","Cinq années ont passé depuis le Fléau et nous ne savons toujours que peu de choses sur les incroyables changements qui ont eu lieu suite à cette catastrophe. Les étranges formations des atolls de sel en sont un exemple. Comment ces colonnes sont-elles apparues ? Continuent-elles à se développer ? Représentent-elles une menace ? Pour mieux comprendre ces phénomènes, j'étudie l'équilibre élémentaire des environs. Pour ce faire, j'ai besoin d'échantillons d'eau pour en mesurer la teneur en sel et autres minéraux.",64,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65718,true,4,0.8,0,0,172,0,40,5,4018485,110027,true,4167169,14
602,"Escorte: accord d'extraction","La société Naldiq et Vymelli tente de signer un contrat avec un marchand gobelin pour acheter un stock de minerai que son peuple a extrait du cœur d'une montagne non loin d'ici. Cet accord pourrait bien mettre fin à la pénurie de minerai à laquelle notre compagnie fait face. Il est donc impératif que le marchand, actuellement en route vers le quai de la Torche pour finaliser les derniers détails du contrat, arrive à bon port. Nous recherchons un aventurier aguerri pour escorter le Gobelin et veiller à ce qu'il atteigne sa destination sain et sauf.",63,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65719,true,4,0.8,0,0,172,0,41,5,4018485,110027,true,4167168,14
603,"Pourchasse: soupe de crustacés","La plupart des mégalocrabes se nourrissent de poissons qu'ils trouvent dans des bassins à flot ou échoués sur la côte. Il y a une espèce de crabes, en revanche, qui préfère la chair humaine à celle de la faune marine. Ces terribles créatures portent le nom de grosses pinces et doivent être exterminées immédiatement avant qu'elles ne blessent d'autres habitants du quai de la Torche. À moins d'utiliser un noyau d'élémentaire de foudre pour les étourdir et vérifier la couleur de leur carapace, il est presque impossible de distinguer les grosses pinces des mégalocrabes classiques. La tâche est donc loin d'être simple, mais la récompense est à la hauteur du défi.",60,1,1,20,20,1,0,337,337,false,34,75,0,31,80011,65720,true,4,0.8,0,0,172,0,13,4,4018485,110027,false,4167151,14
604,"Récupération: festin d'antilopes","Cinq ans ont passé depuis le Fléau, pourtant il y a des réfugiés qui arrivent presque tous les jours au Moulin de la carrière. Même si notre humble hameau n'est plus assez grand pour offrir un abri à ces réfugiés, nous pensons qu'il est important de leur offrir autant de provisions que possible avant qu'ils reprennent la route. Pour qu'il y ait toujours de la nourriture dans nos entrepôts, nous faisons appel aux aventuriers pour qu'ils nous rapportent de la chair crue d'antilope des bois alentour que nous faisons fumer ou sécher.",149,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65641,true,4,0.8,0,0,173,0,10,5,2257020,110018,true,3446785,14
605,"Pourchasse: les transformistes","Des imps coupables de meurtre qui avaient été capturés et livrés aux vigiles sombres par un groupe de braves aventuriers viennent de s'échapper de la ville. Ils auraient été aperçus près du Moulin de la carrière, et plusieurs unités ont déjà été envoyées pour leur capture. En général, les imps sont des créatures intelligentes qui passent inaperçues grâce à la magie, adoptant la forme d'animaux inoffensifs comme des singes ou des moutons. Ceux-ci, en revanche, ont choisi de prendre la forme de Griffecoeurl, ce qui en fait des cibles faciles pour celles et ceux qui chassent déjà ces voleurs. Tous ceux qui permettront de capturer les fugitifs toucheront une belle récompense.",35,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65642,true,4,0.8,0,0,173,0,13,5,2257020,110018,true,3446785,14
606,"Nécrologos: le livre interdit","Une Survivaliste à moitié folle a été placée en garde à vue après avoir couru nue sur la place de l'Éthérite de Vieille Gridania, en hurlant d'étranges obscénités à qui voulait bien les entendre. Bien que son interrogatoire n'ait pas révélé grand-chose quant à son identité ou son origine, elle a mentionné plusieurs fois la Forêt du sud ainsi qu'un livre interdit intitulé le </i>Nécrologos</i>. Il s'agit peut-être simplement des dires d'un esprit dérangé, mais le Temple de la sérénité doit s'assurer qu'aucun exemplaire du livre ne se trouve dans la forêt, attendant qu'un innocent le ramasse. Ils cherchent des volontaires pour se rendre au sud, explorer les environs et détruire toutes les pages qu'ils y trouveront.",38,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65643,true,4,0.8,0,0,173,0,8,5,2257020,110018,true,3446765,14
607,"Apprivoisement: le codex","Un groupe de naturalistes a demandé à la guilde des chasseurs de bien vouloir les autoriser à effectuer plusieurs tests sur les antilopes locales. Leur objectif consiste à créer une version à jour du codex de Raimdelle, revue et corrigée pour la 7e ère astrale. Les naturalistes ont insisté pour qu'on leur livre des spécimens vivants. La guilde cherche donc des aventuriers capables de calmer les animaux.",20,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65644,true,4,0.8,0,0,173,0,23,5,2257020,110018,true,3446778,14
608,"Ramassage: l'appel de la boisson","Comme tous les hommes, j'apprécie les petits bonheurs que la vie a à offrir : une fille au doux parfum sur mes genoux, jouer aux osselets, un bon grog maison... Malheureusement, ma moitié ne partage pas mes passions, c'est pour cela qu'elle m'interdit de sortir. Je peux survivre sans parier ou sans filles, mais autant mourir si je dois me passer de boisson. Heureusement, je cache quelques bouteilles dans le ruisseau, non loin d'ici. Je veux bien donner une partie de mes gains de jeux à la personne qui acceptera d'en récupérer quelques-unes et de me les apporter en toute discrétion. ",39,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65645,true,4,0.8,0,0,173,0,40,5,2257020,110018,true,3446784,14
609,"Escorte: sauvetage de biches","Depuis le Fléau, la guilde des chasseurs a mis en place une série de mesures visant à réguler la chasse dans la Sylve des Douze afin que les bêtes retrouvent leur nombre de la 6e ère astrale. Un des animaux concernés par ce décret est l'antilope: il est formellement interdit de tuer un jeune cervidé. Les Griffecoeurl, célèbres braconnières, n'ont cependant que faire des lois de Gridania et n'hésiteront pas à tuer toute bête se trouvant sur leur territoire. Pour que les jeunes antilopes échappent à ce destin funeste, la guilde recherche des volontaires pour les escorter loin du domaine des braconnières.",20,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65646,true,4,0.8,0,0,173,0,41,5,2257020,110018,true,3943221,14
610,"Nécrologos: le témoin","Alors qu'elle était dans la forêt, une chasseuse a déclaré avoir aperçu un Survivaliste effectuer une sorte de cérémonie à l'aide d'un grand livre noir. Cependant, avant qu'elle puisse le faire fuir, des bêtes assoiffées de sang ont mis en lambeaux l'homme et son livre. Le Temple de la sérénité pense que le livre serait un exemplaire de l'ouvrage interdit intitulé le <i>Nécrologos</i>. Ils cherchent des aventuriers versés dans l'art de la magie ou de la guerre pour tuer les bêtes en question et récupérer les pages qu'elles ont avalées, en espérant que le parchemin ne renferme pas de viles créatures.",38,1,2,25,20,1,0,129,129,false,34,75,0,56,80012,65647,true,4,0.8,0,0,173,0,8,5,2257020,110018,true,3446778,14
611,"Traque: une question d'honneur","La brigade des Cadavres était autrefois la garde personnelle de Theodoric, dernier souverain de la lignée des rois d'Ala Mhigo avant que notre cité ne tombe sous l'emprise des Garlemaldais. Désormais, les hommes et femmes de la Brigade ne sont que de vulgaires criminels qui souillent le nom de notre fière Cité. Je préférerais les voir pourrir en enfer plutôt que de les considérer comme mes frères. Je n'ai pas beaucoup d'argent, mais je donnerai volontiers ce que j'ai à quiconque les tuera jusqu'au dernier.",95,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65648,true,4,0.8,0,0,174,0,7,5,3974981,110025,true,3437845,14
612,"Pourchasse: l'habit ne fait pas l'imp","On croyait autrefois que les imps pouvaient se métamorphoser en créatures de même taille ou corpulence. Cependant, il a été découvert récemment qu'un imp avec un minimum de talent pouvait se transformer en quelque chose de plusieurs fois sa taille. Un membre des lames de cuivre en patrouille aux Eaux-Mortes a aperçu une de ces entités se changer en un énorme draconide. Depuis, il redoute que les nombreux reptiles des environs ne soient que des imps polymorphes. Les autorités locales recherchent donc des aventuriers pour mener l'enquête. Il est recommandé de s'équiper de noyaux d'élémentaire de feu pour démasquer les imposteurs.",96,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65649,true,4,0.8,0,0,174,0,13,5,3974981,110025,true,3437847,14
613,"Nécrologos: autodafé","Un exemplaire du Nécrologos récemment découvert devait être livré à la guilde des occultistes pour être détruit lorsqu'une bande de monstres enragés, probablement attirés par l'énergie maléfique contenue dans le livre, s'en est prise aux livreurs avant de disparaître avec leur butin. Si ce grimoire tombait entre de mauvaises mains, ce serait terrible. L'Ordre de Nald'thal demande donc aux aventuriers de retrouver les pages dispersées afin qu'elles soient brûlées. Il faudra peut-être également libérer les esprits liés au livre.",97,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65650,true,4,0.8,0,0,174,0,8,5,3974981,110025,true,3437848,14
614,"Apprivoisement: de piquants végétaux","Selon de récentes rumeurs, les pétales de fleur de pampa, une fois séchés puis trempés dans du miel, permettraient de soigner la gueule de bois si on les applique sur le front. Ces rumeurs sont-elles fondées ? Aucun employé des Soixante-dix-sept caravanes ne peut le dire; nous cherchons simplement à fournir l'offre correspondant à la demande et paierons rubis sur l'ongle tout pampa qui nous sera livré vivant.",94,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65651,true,4,0.8,0,0,174,0,23,5,3974981,110025,true,3437848,14
615,"Escorte: la pupille de ses yeux","Le petit Tommyn s'est encore sauvé pour aller sur la tombe de ses parents, disparus lors du Fléau. Il n'a que huit ans et c'est un trajet dangereux. Je serais bien allé le chercher moi-même, mais je ne peux pas quitter le village sans prendre du retard dans mon travail. J'ai promis au père de Tommyn que, s'il lui arrivait quelque chose, je prendrais soin de son fils comme s'il s'agissait du mien. C'est pour cela que j'offre une récompense à la personne qui pourra le retrouver et l'accompagner en lieu sûr.",95,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65652,true,4,0.8,0,0,174,0,41,5,3974981,110025,true,3982997,14
616,"Nécrologos: un dangereux livre","On nous a rapporté que la brigade des Cadavres aurait mis la main sur un exemplaire du Nécrologos. Ce livre contiendrait des pages sur une créature du néant nommée Vodoriga. La Brigade ne compte utiliser ces informations qu'à des fins malveillantes, il est donc impératif de leur reprendre le livre et détruire ses pages.",97,1,3,25,20,1,0,313,313,false,34,75,0,45,80013,65653,true,4,0.8,0,0,174,0,8,4,3974981,110025,false,3437845,14
617,"Récupération: festin dans les bois","Un éclaireur au ventre plein est un éclaireur heureux. C'est du moins ce que dit l'adage des vigiles sombres. Le premier matin de chaque lune, ils s'efforcent donc de donner à leurs hommes et femmes ce que la forêt a de mieux à offrir. Pour les nourrir, il faut un grand nombre d'orobons dodus et de vautours juteux. Ils cherchent donc des aventuriers capables de braver les terres sauvages pour rapporter de la nourriture à la caserne.",40,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65680,true,4,0.8,0,0,175,0,10,5,3643652,110011,true,3799684,14
618,"Traque: le crime ne paie pas","Apparemment, les braconniers locaux vendraient leurs trophées mal acquis près des ruines de l'aérodrome de la 6e ère astrale. Les vigiles sombres recherchent des disciples de la magie ou de la guerre aguerris qui les aideront à localiser ces criminels et à porter devant la justice tous ceux qui profanent la forêt.",40,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65681,true,4,0.8,0,0,175,0,7,5,3643652,110011,true,3799687,14
619,"Nécrologos: invocations funestes","Tôt ce matin, une caravane transportant un exemplaire du livre interdit intitulé le “Nécrologos” a été attaquée par une meute d'opo-opo déchaînés, peu de temps après avoir quitté le camp des Sentes tranquilles. Les bêtes sont parvenues à dérober une grande partie des bagages de la caravane, mettant en lambeaux ce qu'elles ne pouvaient pas emporter. Les opo-opos, cependant, n'ont montré qu'un intérêt restreint pour le Nécrologos. Il n'a donc subi que très peu de dégâts lors de l'attaque, si ce n'est quelques pages arrachées appartenant à un chapitre sur les entités. Les pages sont sûrement disséminées dans les environs, et le Temple de la sérénité recherche de braves volontaires pour les récupérer et éliminer les abominations qui se sont échappées des runes qui les gardaient prisonnières.",41,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65682,true,4,0.8,0,0,175,0,8,5,3643652,110011,true,3799684,14
620,"Ramassage: œufs d'adamankhélones","Plusieurs adamankhélones, des tortues géantes non originaires de la Sylve des Douze, ont été aperçues en train de pondre dans les terres boueuses qui entourent le camp des Sentes tranquilles. Après être entrés en communion avec les esprits de la forêt, les Oracles ont jugé que les reptiles étaient un danger pour l'ordre naturel de la région et ont donc autorisé leur extermination et la destruction de leurs œufs. Voyant là l'opportunité de faire d'une pierre deux coups, les vigiles sombres sont prêts à acheter les œufs d'adamankhélones intacts pour les incorporer à leurs rations quotidiennes.",40,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65683,true,4,0.8,0,0,175,0,40,5,3643652,110011,true,3799688,14
621,"Escorte: la traversée des bois","Gentil Guttrix veut faire affaire avec aventurier au grand cœur et à la bourse vide. Guttrix Sliverpicks est un bon porteur. Guttrix vient du désert pour faire affaire avec les habitants de la forêt. Mais la forêt est remplie de monstres gourmands, alors Guttrix peut pas traverser forêt en sécurité. Guttrix a besoin d'un aventurier solide qui marche et tape vite. L'aventurier doit frayer un chemin et Guttrix lui remplira sa bourse.",42,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65684,true,4,0.8,0,0,175,0,41,5,3643652,110011,true,3799684,14
622,"Ramassage: sus à la contrebande","Grâce à l'interrogatoire d'une membre des Griffecoeurl récemment capturée, les vigiles sombres ont pu découvrir l'emplacement précis de plusieurs stocks de fourrures interdites. Comme il y a un grand nombre de planques, les vigiles cherchent à recruter des aventuriers aguerris pour récupérer les marchandises, mais également se charger des braconnières qui tenteront sûrement de les protéger.",40,1,2,30,20,1,0,123,123,false,34,75,0,56,80012,65685,true,4,0.8,0,0,175,0,40,4,3643652,110011,false,3799688,14
623,"Extermination: la plage","Les plages de Costa del Sol ne seraient pas ce qu'elles sont aujourd'hui sans le généreux financement du seigneur Gegeruju. Bien sûr, les créatures des Rives sanglantes n'apprécient guère d'avoir été délogées et tentent par tous les moyens de se réapproprier leur ancien territoire. Une “maintenance” régulière des lieux est donc nécessaire. Le seigneur est prêt à payer généreusement tous ceux qui l'aideront à maintenir la côte dans son état actuel.",61,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65721,true,4,0.8,0,0,176,0,6,5,3999029,110047,true,4167305,14
624,"Traque: bruyants volatiles","Les cris incessants des apkallus en rut empêchent messire Gegeruju de profiter pleinement de ses nuits. Le seigneur cherche donc des aventuriers prêts à tout pour réduire au silence ces palmipèdes. Comme toujours, l'argent n'est pas un problème.",61,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65722,true,4,0.8,0,0,176,0,7,5,3999029,110047,true,4167315,14
625,"Nécrologos: la chasse aux pages volantes","Gegeruju, un bourgeois de Costa del Sol, a récemment découvert un exemplaire du Nécrologos dans une cargaison de vieux journaux achetée à une compagnie maritime de Radz-at-Han. Le seigneur prétend ne rien connaître sur l'origine du livre ou sur sa présence dans la cargaison, mais affirme à la douane de Mealvaan qu'il l'a détruit sans perdre un instant. C'est cependant plus facile à dire qu'à faire et nous croyons que les pages existent encore sous quelque forme, mélangées aux détritus accumulés sur les plages des Rives sanglantes. Nous cherchons des aventuriers pour retrouver les pages et les détruire pour de bon.",67,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65723,true,4,0.8,0,0,176,0,8,5,3999029,110047,true,4167317,14
626,"Apprivoisement: facétieux colibri","Messire Gegeruju est désespéré; ses colibris domestiques se sont enfuis. Le colibri est un oiseau très intelligent qui a horreur de la captivité, il faudra donc “convaincre” les volatiles de revenir. Faites ce que vous avez à faire, mais n'oubliez pas qu'une fois encore, l'argent n'est pas un problème.",61,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65724,true,4,0.8,0,0,176,0,23,5,3999029,110047,true,4167315,14
627,"Pourchasse: sauvetage œnologique","Le Qiqirn chargé de livrer mes commandes en partance de Port-aux-Vins a renversé une caisse entière de ma réserve de la 6e ère astrale dans l'océan. J'ai déjà trouvé un mercenaire pour se charger de ce maudit rat, mais j'ai encore besoin d'aide pour récupérer les bouteilles perdues avant que l'eau de mer ne traverse les bouchons et ne ruine le vin.",65,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65725,true,4,0.8,0,0,176,0,40,5,3999029,110047,true,4167311,14
628,"Escorte: un buffle égaré","Un jeune buffle a perdu sa mère et s'est aventuré près de Costa del Sol. Si messire Gegeruju venait à l'apprendre, il m'ordonnerait de tuer la pauvre bête, ce qui me fendrait le cœur. Si quelqu'un voulait bien escorter ce jeune animal jusqu'à la tour de la Mouette... Il va sans dire que je veillerais à ce qu'il y ait une bonne récompense à la clef.",62,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65726,true,4,0.8,0,0,176,0,41,5,3999029,110047,true,4167320,14
629,"Patrouille: sus aux coléoptères","Hier soir, lors de sa promenade nocturne, messire Gegeruju a été attaqué par un scarabée qui s'est astucieusement placé sur son chemin alors qu'il marchait pieds nus dans le sable. Nul besoin de préciser que le seigneur était furieux et qu'il a ordonné que l'on tue toutes les créatures des environs pour que personne ne souffre comme lui. Nous cherchons donc des aventuriers pour effectuer cette tâche. Une fois encore, l'argent n'est pas un problème.",61,1,1,30,20,1,0,206,206,false,34,75,0,32,80011,65727,true,4,0.8,0,0,176,0,11,4,3999029,110047,false,4167305,14
630,"Traque: la fin du félin","Hier, j'ai envoyé mon fils à Costa del Sol pour y livrer un tonneau de vin. Lorsqu'il est rentré, quelques heures plus tard, son corps était couvert de griffures. D'après ce qu'il m'a raconté, un coeurl de trois fois sa taille aurait jailli d'un arbre pour l'attaquer. Grâce à Llymlaen, il a pu repousser la bête avec son couteau et prendre la fuite. Le sang appelle le sang! Je récompenserai quiconque ôtera la vie à cette créature et permettra à mon petit de retrouver le sommeil.",68,1,1,35,20,1,0,216,216,false,34,75,0,32,80011,65654,true,4,0.8,0,0,178,0,7,5,3629068,110057,true,3629736,14
