Index,0 [0x0][0x0],1 [0x2][0x10],2 [0x0][0x4],3 [0x2][0x11],4 [0x2][0x12],5 [0x2][0x13],6 [0x2][0x14],7 [0x2][0x15],8 [0x0][0x8],9 [0x0][0xc],10 [0x5][0x24],11 [0x5][0x26],12 [0x3][0x28],13 [0x7][0x18],14 [0x3][0x29],15 [0x6][0x1c],16 [0x6][0x20]
2001078,"bloc de pierre enchantée de Qarn",0,"blocs de pierre enchantée de Qarn",0,0,1,0,0,"Un gros bloc de pierre enchantée aux propriétés répulsives récupéré à l'intérieur du Temple enseveli de Qarn.","Pierre enchantée de Qarn",21208,1,1,66718,3,83,85
2001079,"bombe de 24 onz",0,"bombes de 24 onz",0,0,1,1,0,"Une bombe artisanale constituée de 24 onz de poudre.","Bombe de 24 onz",26015,1276,3,66719,3,83,85
2001080,"lot d'affaires de déménagement",0,"lots d'affaires de déménagement",0,0,1,0,0,"Grâce aux Élèves de Baldesion, les Héritiers de la Septième Aube ont accumulé une quantité incroyables de documents qu'il leur faut maintenant transporter vers leur nouveau quartier général.","Affaires de déménagement",25916,1,4,66722,3,83,85
2001081,"poignée de feuilles de thé des hautes terres",0,"poignées de feuilles de thé des hautes terres",0,0,1,1,0,"Des feuilles entières de thé aux propriétés tonifiantes favorables à la circulation sanguine et au tonus musculaire.","Feuilles de thé des hautes terres",25009,1,4,66723,3,83,85
2001082,"billet d'aéronef",0,"billets d'aéronef",0,0,1,0,0,"Une place sur un vol de la compagnie Vols Hautvent. Le nom de Raimondaux est inscrit dessus.","Billet d'aéronef",26153,1,1,66964,0,83,85
2001083,"os délicieux",0,"os délicieux",0,1,1,0,0,"Un os bien frais à l'air tout à fait appétissant.","Os délicieux",22202,1,1,66826,3,83,85
2001084,"jeune chacal affamé",0,"jeunes chacals affamés",0,0,1,0,0,"Ce bébé chacal semble avoir très faim.","Jeune chacal affamé",28550,1,1,66826,0,83,85
2001085,"×'救急キット（仮）",0,"",0,0,1,0,0,"","",25919,1,1,0,3,83,85
2001086,"jeune coeurl",0,"jeunes coeurls",0,0,1,0,0,"Ce petit coeurl semble très jeune.","Jeune coeurl",28552,1,1,66827,0,83,85
2001087,"carte au trésor en cuir",0,"cartes au trésor en cuir",0,0,1,1,0,"Une carte sur laquelle est inscrit l'emplacement d'un trésor caché.\n[Niveau 40 recommandé]","Carte au trésor en cuir",26151,1,1,0,0,83,85
2001088,"carte au trésor en peau de bouquetin",0,"cartes au trésor en peau de bouquetin",0,0,1,1,0,"Une carte sur laquelle est inscrit l'emplacement d'un trésor caché.\n[Niveau 45 recommandé]","Carte au trésor en peau de bouquetin",26151,1,1,0,0,83,85
2001089,"carte au trésor en peau de crapaud",0,"cartes au trésor en peau de crapaud",0,0,1,1,0,"Une carte sur laquelle est inscrit l'emplacement d'un trésor caché.\n[Niveau 50 recommandé]","Carte au trésor en peau de crapaud",26151,1,1,0,0,83,85
2001090,"carte au trésor en peau de sanglier",0,"cartes au trésor en peau de sanglier",0,0,1,1,0,"Une carte sur laquelle est inscrit l'emplacement d'un trésor caché.\n[Niveau 50 recommandé]","Carte au trésor en peau de sanglier",26151,1,1,0,0,83,85
2001091,"carte au trésor en peau de peiste",0,"cartes au trésor en peau de peiste",0,0,1,1,0,"Une carte sur laquelle est inscrit l'emplacement d'un trésor caché.\n[Équipe complète de niveau 50 recommandée]","Carte au trésor en peau de peiste",26151,1,1,0,0,83,85
2001092,"",0,"",0,0,1,0,0,"","",0,1276,1,0,0,83,85
2001093,"cristal de terre pur",0,"cristaux de terre purs",0,0,1,0,0,"Un cristal de terre d'une rare pureté que les Kobolds utilisent pour invoquer leur Primordial, Titan.","Cristal de terre pur",20012,1,1,66735,3,83,85
2001094,"cristal d'eau pur",0,"cristaux d'eau purs",0,0,1,0,0,"Un cristal d'eau d'une rare pureté que les Sahuagins utilisent pour invoquer leur Primordial, Léviathan.","Cristal d'eau pur",20008,1,1,66735,3,83,85
2001095,"cristal de feu pur",0,"cristaux de feu purs",0,0,1,0,0,"Un cristal de feu d'une rare pureté que les Amalj'aa utilisent pour invoquer leur Primordial, Ifrit.","Cristal de feu pur",20007,1,1,66735,3,83,85
2001096,"cristal de vent pur",0,"cristaux de vent purs",0,0,1,0,0,"Un cristal de vent d'une rare pureté que les Ixali utilisent pour invoquer leur Primordiale, Garuda.","Cristal de vent pur",20010,1,1,66735,3,83,85
2001097,"poignée de sable éthéréen de feu",0,"poignées de sable éthéréen de feu",0,0,1,1,0,"Un abrasif rare et chargé du pouvoir de l'élément feu.","Sable éthéréen de feu",21456,1,1,66736,3,83,85
2001098,"poignée de sable éthéréen de terre",0,"poignées de sable éthéréen de terre",0,0,1,1,0,"Un abrasif rare et chargé du pouvoir de l'élément terre.","Sable éthéréen de terre",21458,1,1,66736,3,83,85
2001099,"bourse de gils clinquante",0,"bourses de gils clinquantes",0,0,1,1,0,"Une bourse contenant le paiement du sable éthéréen que Rammbroes a commandé à la guilde des orfèvres d'Ul'dah.","Bourse de gils clinquante",26001,1,1,66736,3,83,85
2001100,"poignée de sable éthéréen de vent",0,"poignées de sable éthéréen de vent",0,0,1,1,0,"Un abrasif rare et chargé du pouvoir de l'élément vent.","Sable éthéréen de vent",21459,1,1,66737,3,83,85
2001101,"poignée de sable éthéréen d'eau",0,"poignées de sable éthéréen d'eau",0,0,1,1,0,"Un abrasif rare et chargé du pouvoir de l'élément eau.","Sable éthéréen d'eau",21457,1,1,66737,3,83,85
2001102,"fiole de venin de ziz",0,"fioles de venin de ziz",0,0,1,1,0,"Du venin de ziz. Son ingestion est néfaste pour la santé.","Venin de ziz",20681,1,1,66834,3,83,85
2001103,"foie d'orobon",0,"foies d'orobon",0,0,1,0,0,"Le foie d'un orobon. Sa consommation est néfaste pour la santé.","Foie d'orobon",29002,1,1,66834,3,83,85
2001104,"fiole de bile de morbol",0,"fioles de bile de morbol",0,0,1,1,0,"De la bile de morbol. Tout contact direct est néfaste pour la santé.","Bile de morbol",20684,1,1,66834,3,83,85
2001105,"poignée de squames de zombi",0,"poignées de squames de zombi",0,0,1,1,0,"De la peau de zombi en décomposition. Son parfum est néfaste pour la santé.","Squames de zombi",25151,1,1,66834,3,83,85
2001106,"bloc de pudding écœurant",0,"blocs de pudding écœurant",0,0,1,0,0,"Une masse gélatineuse venant d'un pudding. Tout contact visuel est néfaste pour la santé.","Pudding écœurant",25156,1,1,66834,3,83,85
2001107,"brin d'herbe à rêves",0,"brins d'herbe à rêves",0,0,1,0,0,"Une substance interdite. Le simple fait de connaître son existence est néfaste pour la santé.","Herbe à rêves",21651,1,1,66834,3,83,85
2001108,"boîte de chocolats",0,"boîtes de chocolats",0,0,1,1,0,"Une boîte contenant des confiseries préparées avec amour par Nemoh Maimhov pour l'élu de son cœur.","Chocolats de Nemoh",26107,1,1,66835,3,83,85
2001109,"boîte au parfum sucré",0,"boîtes au parfum sucré",0,0,1,1,0,"Un petit paquet jeté au sol par Rhoswen, la chef des Sirènes sanguinaires. Il dégage un parfum doux et chocolaté.","Boîte au parfum sucré",26107,1,1,66836,3,83,85
2001110,"paquet de H'naanza",0,"paquets de H'naanza",0,0,1,0,0,"Ce paquet, que vous a remis la maître de guilde des armuriers H'naanza, contient un objet pourvu de lames tranchantes.","Paquet de H'naanza",25919,1,1,66746,0,83,85
2001111,"paquet de Beatin",0,"paquets de Beatin",0,0,1,0,0,"Ce paquet, que vous a remis le maître de guilde des menuisiers Beatin, contient un objet en bois long et fin.","Paquet de Beatin",25919,1,1,66746,0,83,85
2001112,"paquet de Severian",0,"paquets de Severian",0,0,1,0,0,"Ce paquet, que vous a remis le maître de guilde des alchimistes Severian, contient plusieurs fioles de tailles diverses.","Paquet de Severian",25919,1,1,66746,0,83,85
2001113,"noyau d'élémentaire de feu",0,"noyaux d'élémentaire de feu",0,0,1,0,0,"Un noyau incandescent recueilli sur un élémentaire.","Noyau d'élémentaire de feu",21261,1,2,66758,0,83,85
2001114,"carapace de tortue de fer",0,"carapaces de tortue de fer",0,0,1,1,0,"La carapace d'une énorme tortue terrestre.","Carapace de tortue de fer",22261,1,1,66758,0,83,85
2001115,"ornement de culte amalj'aa",0,"ornements de culte amalj'aa",0,1,1,0,0,"Cet objet est utilisé lors des rites amalj'aa.","Ornement de culte amalj'aa",21003,1,2,66768,0,83,85
2001116,"ex-voto de culte amalj'aa",0,"ex-voto de culte amalj'aa",0,1,1,0,0,"Cet objet est utilisé lors des rites amalj'aa.","Ex-voto de culte amalj'aa",25919,1,2,66768,0,83,85
2001117,"poignée de frondes forestière",0,"poignées de frondes forestières",0,0,1,1,0,"Ce légume sauvage pousse dans les forêts denses. Les Sylphes en apprécient le goût, mais son odeur particulière est loin d'être appétissante pour les humains.","Frondes forestières",25207,1,8,66793,3,83,85
2001118,"fiole de bile de morbol",0,"fioles de bile de morbol",0,0,1,1,0,"L'odeur de ce liquide visqueux extrait du foie d'un morbol est absolument odieuse.","Bile de morbol",20667,1,1,66794,0,83,85
2001119,"gland de tréant pourri",0,"glands de tréant pourris",0,0,1,0,0,"Les glands de tréant dégagent généralement une odeur agréable. Mais pas celui-ci...","Gland de tréant pourri",25304,1,1,66794,0,83,85
2001120,"fiole de venin de ziz",0,"fioles de venin de ziz",0,0,1,1,0,"Un poison puissant sécrété par les ziz. Une simple bouffée peut vous brûler les poils du nez.","Venin de ziz",20668,1,2,66794,0,83,85
2001121,"fiole de mucus de crapaud rêveur",0,"fioles de mucus de crapaud rêveur",0,0,1,1,0,"Une substance visqueuse sécrétée par les crapauds rêveurs, capable d'amplifier les propriétés hallucinogènes du tuberculait.","Mucus de crapaud rêveur",22636,1,4,66804,0,83,85
2001122,"tuberculait supérieur",0,"tuberculaits supérieurs",0,0,1,0,0,"Un tuberculait d'une qualité supérieure, rarement trouvé à l'état naturel. Les Sylphes de tout bord seraient prêts à payer cher un simple échantillon.","Tuberculait supérieur",25005,1,6,66813,0,83,85
2001123,"totem infernal",0,"totems infernaux",0,0,1,0,0,"Un totem représentant Ifrit, Primordial des flammes infernales.","Totem infernal",21002,1,2,66783,0,83,85
2001124,"journal de Warburton",0,"journaux de Warburton",0,0,1,0,0,"Ce carnet, rédigé par le défunt père de Minfilia, renferme de précieuses informations sur les Primordiaux ainsi que d'autres mystères qui n'ont pas encore été résolus.","Journal de Warburton",26002,1,1,66729,3,83,85
2001125,"morceau de papier décomposé",0,"morceaux de papier décomposés",0,0,1,0,0,"Un morceau de papier en décomposition trouvé sur le corps d'un des étranges zombis. Il dégage une odeur de pourriture nauséabonde.","Morceau de papier décomposé",26151,1,1,66740,3,83,85
2001126,"explosif explosible",0,"explosifs explosibles",0,1,1,0,0,"La toute dernière invention de Nashu Mhakaracca. ","Explosif explosible",26015,1,1,66742,3,83,85
2001127,"bouteille boueuse",0,"bouteilles boueuses",0,0,1,1,0,"Une bouteille ébréchée remplie de vase.","Bouteille boueuse",25057,1,1,66743,3,83,85
2001128,"pierre boueuse",0,"pierres boueuses",0,0,1,1,0,"Une petite pierre à laquelle sont accrochées des plaques de boue.","Pierre boueuse",21451,1,1,66743,3,83,85
2001129,"pot boueux",0,"pots boueux",0,0,1,0,0,"Le fond de ce pot boueux est cassé.","Pot boueux",22603,1,1,66743,3,83,85
2001130,"bourse de pièces",0,"bourses de pièces",0,0,1,1,0,"Cette bourse trouvée dans un coffre semble contenir quelques petites pièces de monnaie.","Bourse de pièces",25919,1,1,66747,0,83,85
2001131,"carotte majestueuse",0,"carottes majestueuses",0,0,1,1,0,"Cette variété de carotte est censée représenter la beauté des chevaux.","Carotte majestueuse",25207,1,1,66829,3,83,85
2001132,"carotte véloce",0,"carottes véloces",0,0,1,1,0,"Cette variété de carotte est censée représenter la rapidité des chevaux.","Carotte véloce",25207,1,1,66830,3,83,85
2001133,"carotte fraîche",0,"carottes fraîches",0,0,1,1,0,"Une carotte ferme et croquante cultivée à la métairie du Coq rouge.","Carotte fraîche",25207,1,5,66831,3,83,85
2001134,"carotte géante",0,"carottes géantes",0,0,1,1,0,"Une carotte de taille disproportionnée cultivée à la métairie du Coq rouge.","Carotte géante",25207,1,1,66831,3,83,85
2001135,"carotte robuste",0,"carottes robustes",0,0,1,1,0,"Cette variété de carotte est censée représenter la force des chevaux.","Carotte robuste",25207,1,1,66831,3,83,85
2001136,"clef de geôle",0,"clefs de geôle",0,0,1,1,0,"Cette clef ouvre une cellule amalj'aa.","Clef de geôle",25904,1,4,66756,4,83,85
2001137,"clef de geôle",0,"clefs de geôle",0,0,1,1,0,"Cette clef ouvre une cellule amalj'aa.","Clef de geôle",25904,1,1,66757,1,83,85
2001138,"flacon de sève médicinale",0,"flacons de sève médicinale",0,0,1,0,0,"Cette sève aux vertus médicinales sert à préparer un remède purifié.","Sève médicinale",20601,1,4,66760,0,83,85
2001139,"totem de la Souffleuse de rafales",0,"totems de la Souffleuse de rafales",0,0,1,0,0,"Cet inquiétant totem à l'effigie de la Primordiale Garuda a été fabriqué avec des os d'Ixali.","Totem de la Souffleuse de rafales",25919,1,1,66731,0,83,85
2001140,"totem de l'Ébranleur des terres",0,"totems de l'Ébranleur des terres",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Titan a été fabriqué avec des os de Kobold.","Totem de l'Ébranleur des terres",25919,1,1,66732,0,83,85
2001141,"totem du Seigneur des flammes",0,"totems du Seigneur des flammes",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Ifrit a été fabriqué avec des os d'Amalj'aa.","Totem du Seigneur des flammes",25919,1,1,66733,0,83,85
2001142,"totem de la Souffleuse de rafales",0,"totems de la Souffleuse de rafales",0,0,1,0,0,"Cet inquiétant totem à l'effigie de la Primordiale Garuda a été fabriqué avec des os d'Ixali.","Totem de la Souffleuse de rafales",25919,1,1,66734,0,83,85
2001143,"totem de l'Ébranleur des terres",0,"totems de l'Ébranleur des terres",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Titan a été fabriqué avec des os de Kobold.","Totem de l'Ébranleur des terres",25919,1,1,66734,0,83,85
2001144,"totem du Seigneur des flammes",0,"totems du Seigneur des flammes",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Ifrit a été fabriqué avec des os d'Amalj'aa.","Totem du Seigneur des flammes",25919,1,1,66734,0,83,85
2001145,"totem de la Souffleuse de rafales",0,"totems de la Souffleuse de rafales",0,0,1,0,0,"Cet inquiétant totem à l'effigie de la Primordiale Garuda a été fabriqué avec des os d'Ixali.","Totem de la Souffleuse de rafales",25919,1,1,66845,0,83,85
2001146,"totem de l'Ébranleur des terres",0,"totems de l'Ébranleur des terres",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Titan a été fabriqué avec des os de Kobold.","Totem de l'Ébranleur des terres",25919,1,1,66845,0,83,85
2001147,"totem du Seigneur des flammes",0,"totems du Seigneur des flammes",0,0,1,0,0,"Cet inquiétant totem à l'effigie du Primordial Ifrit a été fabriqué avec des os d'Amalj'aa.","Totem du Seigneur des flammes",25919,1,1,66845,0,83,85
2001148,"clef de geôle",0,"clefs de geôle",0,0,1,1,0,"Cette clef ouvre une cellule amalj'aa.","Clef de geôle",25904,1,3,66765,3,83,85
2001149,"fiole brisée",0,"fioles brisées",0,0,1,1,0,"Une fiole brisée que vous avez trouvée dans un coffre et qui dégage une odeur épouvantable.","Fiole brisée",25453,1,1,66747,0,83,85
2001150,"fiole d'huile de salamandre",0,"fioles d'huile de salamandre",0,0,1,1,0,"Une huile épaisse et collante provenant du corps d'une salamandre.","Huile de salamandre",20645,1,1,66743,3,83,85
2001151,"arme Épurée",0,"armes Épurées",0,1,1,1,0,"Une arme qui bénéficie de la protection d'Ifrit.","Arme Épurée",31817,1,4,66770,3,83,85
2001152,"équipement Épuré",0,"équipements Épurés",0,1,1,0,0,"Un ensemble d'armes qui bénéficient de la protection d'Ifrit.","Équipement Épuré",31817,1,5,66780,3,83,85
2001153,"perle de clairvoyance",0,"perles de clairvoyance",0,0,1,1,0,"Fabriquée à partir d'écailles de papillons imprégnées de magie, cette perle permet de dévoiler les métamorphoses.","Perle de clairvoyance",26015,1766,3,66801,3,83,85
2001154,"perle de discernement",0,"perles de discernement",0,0,1,1,0,"Fabriquée à partir d'écailles de papillons imprégnées de magie, cette perle permet de repérer les véritables coffres.","Perle de discernement",26015,1766,3,66810,3,83,85
2001155,"perle de vue véritable",0,"perles de vue véritable",0,0,1,1,0,"Fabriquée à partir d'écailles de papillons imprégnées de magie, cette perle permet de dévoiler les métamorphoses les plus parfaites.","Perle de vue véritable",26015,1766,3,66816,3,83,85
2001156,"clef du lys",0,"clefs du lys",0,0,1,1,0,"Cette clef ouvre la porte du lys.","Clef du lys",25902,1,99,0,0,83,85
2001157,"clef de la rose",0,"clefs de la rose",0,0,1,1,0,"Cette clef ouvre la porte de la rose.","Clef de la rose",25903,1,99,0,0,83,85
2001158,"poignée de fleurs de pêcher",0,"poignées de fleurs de pêcher",0,0,1,1,0,"De délicates fleurs de pêcher en bouton, un arbre que les gens vénèrent en souvenir de la princesse Edvya.","Fleurs de pêcher",22633,1,3,66841,0,83,85
2001159,"sac de confettis de fleurs de pêcher",0,"sacs de confettis de fleurs de pêcher",0,0,1,0,0,"Des confettis festifs fabriqués à partir de pétales de fleurs de pêcher.","Confettis de fleurs de pêcher",22640,1,3,66842,0,83,85
2001160,"poignée de pétales de fleurs de pêcher",0,"poignées de pétales de fleurs de pêcher",0,0,1,1,0,"Des pétales ramassés à la main sur les pêchers d'Ul'dah.","Pétales de fleurs de pêcher",21294,1,3,66843,0,83,85
2001161,"cassette de cristaux",0,"cassettes de cristaux",0,0,1,1,0,"Une petite boîte pleine de cristaux.","Cassette de cristaux",21003,1,3,66776,3,83,85
2001162,"caisse de cristaux",0,"caisses de cristaux",0,0,1,1,0,"Une grande boîte pleine de cristaux.","Caisse de cristaux",21003,1,1,66776,3,83,85
2001163,"sac de potirons des ogres",0,"sacs de potirons des ogres",0,0,1,0,0,"Ce sac est rempli de potirons des ogres, une variété de citrouille des ogres.","Sac de potirons des ogres",25919,1,5,66795,0,83,85
2001164,"paquet de cendres extinctrices",0,"paquets de cendres extinctrices",0,0,1,0,0,"Ces cendres peuvent éteindre les flammes même les plus vives.","Cendres extinctrices",25919,1,5,66763,3,83,85
2001165,"adorable poupée",0,"adorables poupées",0,1,1,1,0,"Une simple poupée désormais privée de tout pouvoir magique.","Adorable poupée",22630,1,1,66823,3,83,85
2001166,"fragment de golem",0,"fragments de golem",0,0,1,0,0,"Un morceau d'un golem inconnu.","Fragment de golem",21202,1,1,66824,3,83,85
2001167,"pot de sève brunâtre",0,"pots de sève brunâtre",0,0,1,0,0,"De la sève particulièrement épaisse utilisée par les Sylphes pour se défendre contre les herbes margoulette gluantes.","Sève brunâtre",22643,1,3,66814,3,83,85
2001168,"gland de sentinelle",0,"glands de sentinelle",0,0,1,0,0,"Le gland d'une sentinelle des Terres sylphes.","Gland de sentinelle",25304,1,3,66815,3,83,85
2001169,"fiole d'eau de source des Terres sylphes",0,"fioles d'eau de source des Terres sylphes",0,0,1,1,0,"Cette eau tirée d'une source des Terres sylphes est d'une grande pureté.","Eau de source des Terres sylphes",22614,1,3,66815,3,83,85
2001170,"clef de geôle",0,"clefs de geôle",0,0,1,1,0,"Cette clef ouvre une cellule amalj'aa.","Clef de geôle",25904,1,3,66785,3,83,85
2001171,"clef de geôle",0,"clefs de geôle",0,0,1,1,0,"Cette clef ouvre une cellule amalj'aa.","Clef de geôle",25904,1,3,66775,3,83,85
2001172,"piège de chasse",0,"pièges de chasse",0,0,1,0,0,"Une arme utilisée traditionnellement par les Miqo'tes de la tribu des U pour la chasse.","Piège de chasse",21002,1,3,66766,0,83,85
2001173,"lance de chasse",0,"lances de chasse",0,0,1,1,0,"Une arme utilisée traditionnellement par les Miqo'tes de la tribu des U pour la chasse.","Lance de chasse",31825,1,1,66766,0,83,85
2001174,"arc de chasse",0,"arcs de chasse",0,1,1,0,0,"Une arme utilisée traditionnellement par les Miqo'tes de la tribu des U pour la chasse.","Arc de chasse",32208,1,1,66766,0,83,85
2001175,"bombe à écailles cinglantes",0,"bombes à écailles cinglantes",0,0,1,1,0,"Un explosif fabriqué à partir d'écailles de papillon.","Bombe à écailles cinglantes",26015,1276,3,66808,3,83,85
2001176,"fiole d'eau de source",0,"fioles d'eau de source",0,0,1,1,0,"L'eau claire et fraîche d'une source de la forêt de Sombrelinceul.","Eau de source",20662,1,1,66808,3,83,85
2001177,"instrument de rituel",0,"instruments de rituel",0,1,1,0,0,"Un instrument utilisé dans un rituel des Dénaturés à des fins probablement malfaisantes.","Instrument de rituel",21002,1,2,66798,3,83,85
2001178,"pot de sève sucrée",0,"pots de sève sucrée",0,0,1,0,0,"Ce liquide collant est très utile pour desserrer les mâchoires des herbes margoulette.","Sève sucrée",25453,1,3,66796,3,83,85
2001179,"boule de bile de morbol",0,"boules de bile de morbol",0,0,1,1,0,"Une version dévastatrice de boules puantes. En plus de son odeur insoutenable, ce concentré de bile de morbol serait capable de dissoudre même le métal.","Boule de bile de morbol",25453,1766,4,66799,3,83,85
2001180,"fiole d'eau de source",0,"fioles d'eau de source",0,0,1,1,0,"L'eau claire et fraîche d'une source de la forêt de Sombrelinceul.","Eau de source",20662,1,4,66805,3,83,85
2001181,"fiole d'eau de source",0,"fioles d'eau de source",0,0,1,1,0,"L'eau claire et fraîche d'une source de la forêt de Sombrelinceul.","Eau de source",20662,1843,3,66806,0,83,85
2001182,"fiole d'eau des Terres sylphes",0,"fioles d'eau des Terres sylphes",0,0,1,1,0,"Cette eau de source particulièrement pure ne se trouve que dans les Terres sylphes.","Eau des Terres sylphes",20662,1,3,66809,3,83,85
2001183,"fiole de suc gastrique de morbol",0,"fioles de suc gastrique de morbol",0,0,1,1,0,"Une substance répugnante et pestilentielle extraite des entrailles d'un morbol. On la dit aussi caustique que l'acide.","Suc gastrique de morbol",25453,1,2,66817,3,83,85
2001184,"herbelune",0,"herbelunes",0,1,1,1,0,"Cette plante délicate ne fleurit que sous la lumière de la lune.","Herbelune",25002,1,1,66818,3,83,85
2001185,"bulbe de sylphe",0,"bulbes de sylphe",0,0,1,0,0,"Ce bulbe s'ouvrira pour donner naissance à un Sylphe, mais uniquement s'il est placé dans une cosse au Berceau.","Bulbe de sylphe",26015,1,1,0,0,83,85
2001186,"cosse mûre",0,"cosses mûres",0,0,1,1,0,"Un enfant sylphe repose dans cette cosse, à l'abri des dangers de la forêt.","Cosse mûre",26015,1,1,0,0,83,85
2001187,"bombe pocharde",0,"bombes pochardes",0,0,1,1,0,"Un explosif fabriqué avec suffisamment de tuberculaits pour enivrer tout Sylphe pris dans la déflagration.","Bombe pocharde",26015,1766,3,66821,3,83,85
2001188,"bombe potiron",0,"bombes potiron",0,0,1,1,0,"Un explosif fumigène fabriqué à partir d'un potiron creux.","Bombe potiron",26015,1,1,0,0,83,85
2001189,"petite clef",0,"petites clefs",0,0,1,1,0,"Cette clef ouvre une porte verrouillée.","Petite clef",25904,1,99,0,0,83,85
2001190,"paquet de cendres extinctrices",0,"paquets de cendres extinctrices",0,0,1,0,0,"Ces cendres peuvent éteindre les flammes même les plus vives.","Cendres extinctrices",25919,1,4,66771,3,83,85
2001191,"paquet de cendres du requiem",0,"paquets de cendres du requiem",0,0,1,0,0,"Ces cendres magiques auraient la faculté de rendre la raison aux subjugués.","Cendres du requiem",25919,1843,3,66764,3,83,85
2001192,"flacon de jus de griffe du diable",0,"flacons de jus de griffe du diable",0,0,1,0,0,"Ce liquide contient un réactif qui paralyse les draconides.","Jus de griffe du diable",22636,306,1,66773,3,83,85
2001193,"vase rempli d'eau",0,"vases remplis d'eau",0,0,1,0,0,"Un lourd vase rempli d'eau claire.","Vase rempli d'eau",20681,1843,3,66774,3,83,85
2001194,"trophée de guerre de la Ligue",0,"trophées de guerre de la Ligue",0,0,1,0,0,"Un trophée de guerre pris aux Crocs de Feu par la Ligue des cendres.","Trophée de guerre de la Ligue",21002,1,5,66784,3,83,85
2001195,"vésicule pyrogène",0,"vésicules pyrogènes",0,0,1,1,0,"Cette glande permet aux draconides de cracher du feu.","Vésicule pyrogène",25919,1,3,66773,3,83,85
2001196,"vase rempli d'eau",0,"vases remplis d'eau",0,0,1,0,0,"Un lourd vase rempli d'eau claire.","Vase rempli d'eau",20681,1843,3,66786,3,83,85
2001197,"",0,"",0,0,1,0,0,"","",25919,0,1,0,3,83,85
2001198,"",0,"",0,0,1,0,0,"","",22636,0,1,0,3,83,85
2001199,"",0,"",0,0,1,0,0,"","",20681,306,1,0,3,83,85
2001200,"morceau de minerai d'électrum de haute qualité",0,"morceaux de minerai d'électrum de haute qualité",0,0,1,0,0,"Un morceau de minerai contenant de l'électrum en grande quantité.","Minerai d'électrum de haute qualité",21002,0,3,66868,3,83,85
2001201,"noyau de bombo",0,"noyaux de bombos",0,0,1,0,0,"Un noyau incandescent obtenu sur un bombo.","Noyau de bombo",21261,0,3,66865,3,83,85
2001202,"lettre pour Fridurih",0,"lettres pour Fridurih",0,0,1,1,1,"Une lettre rédigée de la main de Momodi demandant à Fridurih de faire livrer de la nourriture à la baie des Vêpres.","Lettre pour Fridurih",25918,1,1,66883,3,83,85
2001203,"lettre pour Katherine",0,"lettres pour Katherine",0,0,1,1,1,"Une lettre rédigée de la main de Momodi demandant à Katherine de faire livrer de la nourriture à la baie des Vêpres.","Lettre pour Katherine",25918,1,1,66883,3,83,85
2001204,"caisse de marchandises volée",0,"caisses de marchandises volées",0,0,1,1,0,"Une caisse de marchandises volée par des lames de cuivre à un cocher du rond-point des Scorpions.","Marchandises volées",21003,1,3,66884,3,83,85
2001205,"alliance volée",0,"alliances volées",0,1,1,1,0,"Une alliance volée par des lames de cuivre à un cocher du rond-point des Scorpions.","Alliance volée",48003,1,1,66884,3,83,85
2001206,"vieille caisse en bois",0,"vieilles caisses en bois",0,0,1,1,0,"Une vieille caisse en bois de taille imposante. Elle est complètement rongée par l'humidité.","Vieille caisse en bois",21003,1,1,66885,3,83,85
2001207,"lamelle de cuir laquée",0,"lamelles de cuir laquées",0,0,1,1,0,"Une pièce de cuir noire imperméabilisée avec de la laque.","Lamelle de cuir laquée",25919,1,4,66885,3,83,85
2001208,"flacon de parfum de fleurs de pêcher",0,"flacons de parfum de fleurs de pêcher",0,0,1,0,0,"Un petit flacon de parfum qui vous a été remis par Folclind. Une douce odeur de fleurs de pêcher s'en dégage.","Parfum de fleurs de pêcher",20625,1,1,66887,3,83,85
2001209,"foulard parfumé",0,"foulards parfumés",0,0,1,0,0,"Ce foulard imprégné de parfum dégage une délicate odeur fruitée.","Foulard parfumé",40368,1,1,66887,3,83,85
2001210,"lot de bouteilles de vin",0,"lots de bouteilles de vin",0,0,1,0,0,"Un lot de plusieurs bouteilles de Lohmani Rosso importé directement de Port-aux-Vins.","Bouteilles de vin",25057,1,2,66890,3,83,85
2001211,"assiette de nourriture",0,"assiettes de nourriture",0,1,1,1,0,"Ce plat a été cuisiné avec amour par Alys.","Assiette de nourriture",24108,1,3,66890,3,83,85
2001212,"morceau de viande de triton avariée",0,"morceaux de viande de triton avariée",0,0,1,0,0,"Cette viande de triton dégage une odeur que les cobras affectionnent particulièrement.","Viande de triton avariée",29002,1,6,66891,3,83,85
2001213,"grenade à percussion",0,"grenades à percussion",0,0,1,1,0,"Un lot de grenades fabriquées par les artificiers du Maelstrom.","Grenade à percussion",26015,1276,5,66893,3,83,85
2001214,"potion de soins",0,"potions de soins",0,0,1,1,0,"Cette potion, utilisée par les soldats du Maelstrom, guérit instantanément les blessures, même les plus graves.","Potion de soins",20603,1,1,66894,3,83,85
2001215,"cadavre de soldat",0,"cadavres de soldat",0,0,1,0,0,"Le corps mutilé d'un éclaireur du Maelstrom.","Cadavre de soldat",26024,1,2,66894,3,83,85
