Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
98,"wind-up Minfilia",0,"wind-up Minfiliae",0,0,1,1,0,"Summon your wind-up Minfilia minion. Unlike the real Minfilia, this one actually accompanies you on your adventures.","This clockwork automaton has been crafted at the behest of the Adventurers' Guild in celebration of the Rising, Eorzea's annual celebration of rebirth. All linkshell privileges have been revoked so one not need dread incessant\ncalls throughout the\nsmall hours of night.","...Hello? Hello? Can you\nhear me? It is I, Minfilia.\n  - Minfilia",797,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4588,260,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
99,"wind-up Thancred",0,"wind-up Thancreds",0,0,1,0,0,"Summon your wind-up Thancred minion. 200% more dreamy than previous models.","This clockwork automaton has been crafted at the behest of the Adventurers' Guild in celebration of the Rising, Eorzea's annual celebration of rebirth. Reports of crazed Thancred fans stalking the summoned servitors are more\ncommon than one\nmight believe.","I suppose any name is as\ngood as another, though\nmost call me Thancred.\n  - Thancred",796,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4589,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
100,"model magitek bit",0,"model magitek bits",0,0,1,0,0,"Summon your model magitek bit minion. An exact 1:9 scale replica of a ceruleum-powered magitek bit (Ultima Weapon action figure not included).","This miracle of modern mechanics is actually a miracle of ancient Allagan mechanics reverse engineered and then modified with advanced Garlean magitek technology.","The Empire owes\nits might to magitek.\n  - Yda",1016,27,10,0,0,0,2,0,8,0,false,false,false,false,0,true,true,4616,221,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
101,"puff of darkness",0,"puffs of darkness",0,0,1,0,0,"Summon your puff of darkness minion. When standing nearby, prithee refrain from coughing, sneezing, waving, flailing, or performing any other means of wild gesticulation, lest the puff be lost for eternity.","When this automaton resembling one crafted by a goldsmith hanged for dabbling in the dark arts was discovered, it prompted authorities to exhume the recently buried body. This, however, only confirmed\ntheir worst fears─\nthat the coffin was\nempty.","What I do not smother,\nI devour. What I cannot\ndevour, I destroy.\n  - The Cloud of Darkness",1017,80,10,0,0,0,1,3,8,0,false,false,false,false,0,false,true,4617,230,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
102,"naughty nanka",0,"naughty nankas",0,0,1,0,0,"Summon your naughty nanka minion. Like its parent, the ninki nanka, this slippery wavekin will breed like a rabbit if left unsupervised.","Instead of laying her eggs in a pond or river where they might be devoured by predators, the ninki nanka female deposits her offspring upon the back of the father, who then carries and protects the brood until it is ready to face the world\non its own. Unless,\nhowever, one falls off.","Shiiiiiiny! Preeeeeetty!\nNeed more eeeeeeggs!\nEeeeeeggs!\n  - Giggity the Spriggan",808,100,30,0,0,0,2,0,8,60,true,true,false,false,0,false,true,4590,60,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
103,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
104,"wind-up Ultros",0,"wind-up Ultroses",0,0,1,0,0,"Summon your wind-up Ultros minion.","One can only imagine the time and effort master goldsmith Godbert put into the creation of this lifelike recreation of a lecherous purple octopus.","Muscle heads? Hate 'em!\n  - Ultros",799,100,30,0,0,0,1,0,8,0,false,true,true,false,0,false,true,4604,237,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
105,"Hoary the Snowman",0,"Hoary the Snowmen",0,0,1,0,1,"Summon your Hoary the Snowman minion. Hoary the Snowman was a jolly happy soul, without a pipe, and without a nose, and two eyes made out of something other than coal. Probably slag.","While no one knows the exact origins of Hoary the Snowman and the legends surrounding this animated mass of ice and snow, the gifting of dolls created in his likeness to good girls and boys is not uncommon during the Starlight\nCelebration.","On your feet, Hoary!\n  - Coultenet",803,100,20,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4605,219,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
106,"heavy hatchling",0,"heavy hatchlings",0,0,1,0,0,"Summon your heavy hatchling minion. Currently, “baby fat” is the prevailing excuse for this cherubic chick's gigant-like girth.","It would be foolish to believe that a chocobo could achieve this size dining on greens alone, regardless of how many hundreds of bushels were devoured...in a single sitting. Chicken bones found beneath the chick's bedding suggest\nhe may have a taste\nfor his succulent cousins.","I cannot deny what you say is\ntrue any more than I can deny\na chocobo's arse is yellow.\n  - Path Companion",800,100,1,0,0,0,1,0,8,0,false,false,false,true,0,false,true,4606,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
107,"wind-up Yda",0,"wind-up Ydas",0,0,1,1,0,"Summon your wind-up Yda minion. Comes complete with irremovable mask.","Due to her apparent lack of wit and tendency to be in the wrong place at the wrong time, people are quick to forget that Yda is not only a Scion of the Seventh Dawn, but also an Archon of the Circle of Knowing, handpicked by the\nlegendary Louisoix\nto serve Eorzea.","The great beyond!\nI do believe we're\ndead, Papalymo.\n   - Yda",878,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4601,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
108,"wind-up Papalymo",0,"wind-up Papalymos",0,0,1,0,0,"Summon your wind-up Papalymo minion. Comes complete with irremovable smirk.","After a clerical error resulted in a sizable windfall for the organization, Scions of the Seventh Dawn coinkeeper Tataru took it upon herself to use the funds to commission wind-up automatons crafted in the likeness of her\nown favorite members─\nPapalymo being the first.","He'd sooner swallow\nhis staff than admit\nthat he's wrong.\n   - Yda",879,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4602,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
109,"wind-up Urianger",0,"wind-up Uriangers",0,0,1,0,0,"Summon your wind-up Urianger minion. When the septenary moon did wane, there sounded a garrulous and convoluted monologue. A new minion had roused, one whose identity lieth within our ken.","After commissioning several other wind-up Archons, the Scions of the Seventh Dawn coinkeeper realized that she had almost enough gil to order a seventh...\nalmost. And so the robed and hooded Urianger was\ncrafted without hair or\nother anatomical features\nto keep the cost down.","Frustratingly, Urianger's\nwords leave rather a lot\nto interpretation.\n   - Papalymo",880,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4603,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
110,"fat cat",0,"fat catz",0,0,1,0,0,"Summon your fat cat minion. Despite convincing research by top academics from around the realm and beyond, most Miqo'te scholars refuse to believe that there may be some ancestral connection between their race and cats (fat or not).","Born in an unmarked alley in an unnamed town, this poor creature had to hunt the mean streets just to stay alive...until learning that following retainers and feeding off the slaughter left in their wakes was a safer, easier way to\na full belly.","When the master's away,\nthe cat will play.\n  - Miqo'te Retainer",802,100,10,0,0,0,1,0,8,61,true,false,false,true,0,false,true,4607,63,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
111,"Littlefoot",0,"Littlefeet",0,0,1,0,1,"Summon your Littlefoot minion. This particular yeti is content in knowing that bigger is not always necessarily better.","When discovered by your retainer on a foray deep into the highlands of Coerthas, this miniature monstrosity was both cold and hungry (though the former condition most likely did not affect him much), and a bowl of hot broth was\nall it took to lure him\nfrom the forest back home.","It is good to see you\non your feet again.\n  - Merlwyb Bloefhiswyn",801,100,10,0,0,0,2,0,8,62,true,true,false,true,0,false,true,4608,64,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
112,"mummy's little mummy",0,"mummy's little mummies",0,0,1,0,1,"Summon your mummy's little mummy minion. While as cute as a button, remember, mummies are ultimately embalmed corpses damned to eternal thralldom in the land of the living. Have fun.","It is believed that the ancient technique of mummification─which involved embalming, organ removal, wrapping, and the burial in a multilayered sarcophagus─was an expensive undertaking. That it was performed on a\nchild can attest to\nhis parents' devotion.","I told you, I'm\n<i>not</i> your mummy!\n  - Ul'dahn Citizen",798,100,10,0,0,0,2,0,8,63,true,false,true,false,0,false,true,4609,65,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
113,"model Enterprise",0,"model Enterprises",0,0,1,1,0,"Summon your model <i>Enterprise</i> minion. Designed to boldly go where you have gone before.","The original <i>Enterprise</i> was designed and built while Garlond family prodigy Cid was still working as a military engineer for the Garlean Empire. The aft crane─intended for the loading of imperial\nweaponry─was added to\nthe airship in the days\nbefore Cid's defection.","<i>Enterprise</i>, engage!\n   - Alphinaud",887,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4597,222,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
114,"wind-up delivery moogle",0,"wind-up delivery moogles",0,0,1,0,0,"Summon your wind-up delivery moogle minion. For when you absolutely, positively require moogle accompaniment.","The never-ending flow of adventurers into Eorzea has placed quite a burden on the realm's little letter carriers. To help lighten their load, several acolytes at the Goldsmiths' Guild volunteered their time to create a veritable army of\nminiature mail moogles.","Behold, for I shall now\nperform for you the moogle\ndance of inimitable integrity!\n   - Delivery Moogle",809,100,5,10,0,0,1,4,8,0,false,false,false,false,0,false,true,4598,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
115,"assassin fry",0,"assassin fries",0,1,1,0,0,"Summon your assassin fry minion. There was an old betta who swallowed a fry. No one knows why it swallowed the fry, but for some reason, the fry can now fly.","After several turns of the sun sloshing about in the depths of a ninja betta's belly, this freshly hatched fry has given up swimming altogether and taken to the skies. How spending time in a belly can inspire a fish to flight is something only\none who has spent time\nin a belly can know.","They say never to look\na gift fish in the mouth.\n  - Sisipu",807,100,10,0,0,0,2,5,8,64,true,false,true,true,0,false,true,4610,66,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
116,"demon box",0,"demon boxes",0,0,1,0,0,"Summon your demon box minion. There is no better way to tell a special someone “Thank you for attending my Ceremony of Eternal Bonding” than by giving them a sentient box that may or may not devour their pets.","Lacking the spells required to animate a gift in the same manner in which the ancients animated bricks, the crafter of this quaint creation simply cut a pair of holes into a wooden box and slipped it on a spriggan.\nProblem solved.","That Miqo'te lass said\nsomeone'd be bringin' me a\ngift what I couldn't refuse.\n  - Drogo",805,100,10,0,0,0,2,0,8,65,true,false,true,false,0,false,true,4613,67,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
117,"water imp",0,"water imps",0,0,1,0,0,"Summon your water imp minion. Legend states these strange creatures can only survive on land as long as the plate atop their heads remains wet.","Even a child knows that there are no such things as water imps...but if that is true, then what in the world could this undeniably imp-like creature be? An undocumented species of gigantoad/salamander hybrid? Or perhaps simply\nthe hapless victim of a\nmisdirected Imp spell?","Not <i>more</i> imps!\nThey'll have all our honey!\n  - Befuddled Beekeeper",886,60,10,0,0,0,2,0,8,66,true,false,false,true,0,false,true,4611,69,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
118,"wind-up Louisoix",0,"wind-up Louisoixs",0,0,1,0,0,"Summon your wind-up Louisoix minion. The Seventh Astral Era is secure as long as the Archon is ever at our sides.","When asked why the Goldsmiths' Guild began manufacture of the wind-up delivery moogles before even drawing up designs for their wind-up Louisoix─the single greatest hero in the history of history─Guildmaster Serendipity\nreplied, “Moogles are\ncuter.”","I swear by Louisoix's beard,\nI'll tear the skin from his─\n  - Geva",881,100,10,0,0,0,1,0,8,0,false,false,false,false,78,false,true,4612,267,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
119,"Midgardsormr",0,"Midgardsormrs",0,0,1,0,1,"Summon Midgardsormr. Not the big one. The little one.","Father of Dragons, Keeper of the Lake, Bane of the XIVth Legion─while it is difficult to believe the yalm-long pup could be any of these things, he assures you his current form is only temporary while he awaits the reconstruction of a new\ncorporeal vessel.","Midgardsormr was a king\namongst kings who reigned\nfor centuries on end...\n  - Minfilia",883,100,10,0,0,0,2,3,8,0,false,false,false,true,0,false,true,4618,2,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
120,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
121,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
122,"Enkidu",0,"Enkidu",0,0,1,0,1,"Summon your Enkidu minion. That green is not coming out, even with multiple washings.","Legend has that Gilgamesh first found Enkidu while searching for a meal. Without the means to make a fire, he attempted to eat the fowl raw, only to find himself the victim of a furious counterattack. Impressed by the bird's\ntenacity, he promptly\nmade him his pet.","Enkidu, do you hear me!?\nENKIIIDUUUUUUUUUUUU!\n  - Gilgamesh",888,100,10,0,0,0,2,0,8,0,true,false,false,false,0,false,true,4621,68,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
123,"wind-up Violet",0,"wind-up Violets",0,0,1,1,0,"Summon your wind-up Violet minion. Touched by a primal and corrupted to the core...yet adorable nonetheless.","After being harried by their hostile sylvan cousins one time too many, the sylphs of Little Solace turned to a traveling goldsmith from faraway Ul'dah to help them create an automated decoy that might keep the touched ones away.","This one is in the mood for\ndancing! And prancing!\n  - Hostile Sylph",901,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4593,208,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
124,"wind-up founder",0,"wind-up founders",0,0,1,0,0,"Summon your wind-up founder minion. Four score and many more years ago, the Amalj'aa founding fathers dreamed of a day when in their footsteps would walk adorable minions. That day has finally come.","Amalj'aa legend tells of Whiteknuckle Kerigg Roh─undefeated on the battlefield, he is a hero to many, including Warleader Hamujj Gah. The champion is also father of the brawling style of martial arts utilized by the beast tribe to\nthis day. ","Do you know, honored ally,\nwhat is most distasteful to\nthe Amalj'aa?\n  - Narujj Boh",902,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4592,213,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
125,"wind-up Dezul Qualan",0,"wind-up Dezul Qualan",0,0,1,0,0,"Summon your wind-up Dezul Qualan minion. It is said Ixali engineer Dezul Qualan began crafting war dirigibles after having a vision of ninety-nine red balloons floating over the Black Shroud.","The last time Ixali engineer Dezul Qualan was seen was the day he boarded his greatest creation─a war balloon thrice the size of any ever built, and equipped with enough provisions to last a man a full moon in the clouds. His destination:\nthe floating continent\nof Ayatlan.","Soar once again, we shall.\nWithin <i>Dezul Qualan</i>,\nour salvation lies!\n  - Sezul Totoloc",903,100,30,0,30,0,1,0,8,0,false,false,false,false,0,false,true,4594,214,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
126,"wind-up kobolder",0,"wind-up kobolders",0,0,1,0,0,"Summon your wind-up kobolder minion. Bolder than a wind-up kobold, yet not any older.","Unsatisfied with the explosive power of his first creation, 789th Order Acolyte Ba Go returned to his laboratories deep within the faction dig to create the “kobolder” (a name he was quite pleased with), only to see it sold for scrap\nby his dim-witted brethren.","Doings of small minds\nand grubby hands are\nof no interest to Ba Go.\n  - Ba Go",582,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4595,215,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
127,"wind-up Sea Devil",0,"wind-up Sea Devils",0,0,1,0,0,"Summon your wind-up Sea Devil minion. A clockwork automaton expertly crafted to resemble the infamous Scarlet Sea Devil, leader of the Coral Tridents.","Ever the loving clutchfather, Novv had this toy crafted, complete with blood red accents, for his infant spawnlings. When wound up, it displays the ferocity and cunning that was the clutch's first patriarch─the\nScarlet Sea Devil.","The white coral necklace\nhe wore was stained\nperpetually red with blood.\n  - Ururu Kogururu",583,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4596,216,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
128,"chocobo chick courier",0,"chocobo chick couriers",0,0,1,1,0,"Summon your chocobo chick courier minion. It may not be in your best interest to entrust him with any important missives just yet.","Spiteful claims that this adorable black chocobo hatchling is, in fact, simply another plain yellow chocobo colored with pine tar in a feeble attempt to prey on prospective buyers have only fueled the natural-born flyer's\npassion to take to\nthe skies.","Kweh!\n   - Every Chocobo Ever",990,100,10,0,0,0,2,0,8,67,true,true,false,true,0,false,true,4624,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
129,"wind-up Kain",0,"wind-up Kains",0,0,1,0,0,"Summon your wind-up Kain minion. A few moments may be needed to allow him to regain control of himself.","The tale of Kain─the dragoon who abandoned his duty for honor─is well known amongst Ishgardian children. To maximize the height on his jumps, the craftsman of this clockwork automaton lined the main control springs with\nover-aspected wind\ncrystals.","It's all right. I...I'm back\nin control of myself.\n   - Kain",989,80,10,0,0,0,1,0,8,0,false,false,false,false,0,true,true,4625,240,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
130,"wind-up Alphinaud",0,"wind-up Alphinauds",0,0,1,0,0,"Summon your wind-up Alphinaud minion. Perfect for international summits, family get-togethers, pre- or post-battle gatherings, or any other occasion where the recapitulation of past occurrences is absolutely, positively necessary.","In an attempt to secure funding for the financially strapped organization, the Crystal Braves treasurer took it upon himself to have three score thousand crafted and delivered to Rowena's House of Splendors for sale...\nwhere they have been\ncollecting dust since... ","Coming from an influential\nfamily certainly has its\nadvantages!\n  - Wedge",884,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4619,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
131,"wind-up Alisaie",0,"wind-up Alisaies",0,0,1,1,0,"Summon your wind-up Alisaie minion. For those who believe the better half deserves more time in the spotlight.","In an attempt to cover the financial losses suffered when creating three score thousand wind-up Alphinauds, the Crystal Braves treasurer took it upon himself to simply swap the mammet's hair\nbows and rebrand the\ndolls as wind-up Alisaies.","For the future of Eorzea!\n  - Alisaie (and Alphinaud)",885,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4620,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
132,"wind-up Tataru",0,"wind-up Tatarus",0,0,1,1,0,"Summon your wind-up Tataru minion and prepare to have your heart melt.","A routine inspection of Scion spending ledgers uncovered an order placed for ten score automata crafted in Tataru's image. When probed about the unauthorized use of organization funds for personal use, the receptionist\nmerely smiled and\nstruck an adorable pose.","Hmm. Tataru has ever\nbeen full of surprises.\n   - Minfilia",892,100,5,5,0,0,1,0,8,0,false,false,false,false,0,false,true,4626,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
133,"wind-up Cid",0,"wind-up Cids",0,0,1,0,0,"Summon your wind-up Cid minion. When asked, if he had a granddaughter, what would he like to see her named, the Ironworks founder replied, “Gertrude.”","When faced with a lack of coin to fund projects, Garlond Ironworks engineers designed the wind-up Cid, with hopes that sales of the automaton would fill their coffers. Indeed, sales have been impressive, the item bringing in just\nenough gil to pay for\nthe founder's debts.","Run, Cid. Or stay.\nIt makes no matter. You\ncannot escape the past.\n   - Gaius van Baelsar",891,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4627,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
134,"unicolt",0,"unicolts",0,0,1,1,0,"Summon your unicolt minion. Because two horns are not always better than one.","Symbols of purity and innocence, newborn unicorns are kept by the Ishgardian church to create holy water used in sacred rites─a process that involves the creatures dipping their horns in spring water while a sanctified priest\nblesses it.","Four-legged and tall, with a\npristine white coat and a single\nhorn protruding from its brow!\n   - Braya",890,100,10,0,0,0,2,0,8,68,true,true,false,true,0,false,true,4628,71,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
135,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
136,"atrophied Atomos",0,"atrophied Atomoses",0,1,1,0,0,"Summon your atrophied Atomos minion. Putting money where this voidsent's mouth is merely results in devoured money.","While the means by which this otherworldly devourer of aether became trapped in a treasure coffer is most certainly a mystery worthy of further investigation, the real question on everyone's minds here is, “Why did you let it out?”","Let all know that\na new threat to the\npeace has emerged.\n   - Sixth Astral Era Crier",894,100,10,0,0,0,2,0,8,69,true,false,false,false,0,false,true,4629,72,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
137,"owlet",0,"owlets",0,1,1,0,0,"Summon your owlet minion. Who needs eyes in the back of their head when you can spin your head full circle?","A bastard of the foul Skatene, this tiny cloudkin is thought by scholars to be literate, and will move its eyes back and forth “reading” the pages of the tomes it tears apart to create its nest. Whether it actually understands the meaning\nbehind the text is another\nstory.","It is difficult to even remember\nthe last time I spoke with\nsomeone other than my\ngood friends the owls.\n   - Roiteloin",893,100,0,0,0,0,2,3,8,70,true,false,false,true,0,false,true,4630,73,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
138,"ugly duckling",0,"ugly ducklings",0,1,1,0,0,"Summon your ugly duckling minion. Will he turn into a graceful swan? Inquiring minds want to know.","After suffering countless barbs from his bullying brothers, this tiny cloudkin had enough and left its home in Neverreap to find someplace he'd be called beautiful, too.","Hiss at me, he did;\nfierce as goose, he was.\n   - Jezul Ahuatan",899,90,20,0,0,0,2,0,8,71,true,true,false,true,0,false,true,4631,74,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
139,"gaelikitten",0,"gaelikittens",0,0,1,0,0,"Summon your gaelikitten minion. Rumors that the gods kill one of these adorable creatures every time a young man thinks pleasurable thoughts are unfounded.","Though its wings appear to be constructs of some sort rather than actual body parts, any who draw close are met with a violent flurry of scratching and punching, making it impossible to thoroughly inspect the creature's backside.","Watch it!\nThis kitten has claws!\n   - Aldis",988,100,10,0,0,0,2,0,8,72,true,false,false,true,0,false,true,4632,75,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
140,"clockwork barrow",0,"clockwork barrow",0,0,1,1,0,"Summon your clockwork barrow minion and take a load off your shoulders.","This self-propelled handcart was purchased from the Oak Atrium as a prize for the Greatloam Growery's gysahl green growing contest. The cart, however, was never awarded, for on the final day of the competition, it was\ndiscovered vilekin had\ndevoured all the entries.","May Zo Ga singe his arse on\nwhat's left of the wain!\n   - 789th Order Acolyte Ba Go",896,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4633,242,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
141,"lesser panda",0,"lesser pandas",0,0,1,0,0,"Summon your lesser panda minion. Lesser only in size to normal pandas. And in life expectancy. And intelligence. And fluffiness. Well, perhaps not fluffiness.","There are several theories as to how a beastkin native to the mist-covered peaks of southeastern Ilsabard ended up thousands of leagues away from its home...and most involve an unhealthy infatuation with the furry creature by\na certain Imperial Legatus.","Stand up straight, maggot!\n   - Berkoeya",895,70,10,0,0,0,2,1,8,73,true,false,false,true,0,false,true,4634,76,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
142,"page 63",0,"page 63s",0,0,1,0,0,"Summon your page 63 minion. A detailed recapitulation of the preceding sixty-two pages is not necessary to fully enjoy the content of the sixty-third.","Though unable to read the arcane script penned in blood across this forbidden tome discovered in the Great Gubal Library, you sense much power in the words. Or it could simply be the fact that the book follows you.","No dusty tome doth capture\nin ink what these terrible\nbeings are now become.\n   - Urianger",900,100,10,0,0,0,2,0,8,74,true,false,false,false,0,false,true,4635,77,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
143,"iron dwarf",0,"iron dwarves",0,1,1,0,0,"Summon your iron dwarf minion (though he prefers the term “little iron person”).","What was reported as a “chance discovery” by your mammet voyager, has actually turned out to be a pet project of the automaton to kill the time while piloting the long journeys to the lonely north.","But if ye've got iron\nin yer veins...speak up.\n   - Randwulf",898,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4636,243,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
144,"griffin hatchling",0,"griffin hatchlings",0,0,1,1,0,"Summon your griffin hatchling minion. Not to be confused with a gryphon hatchling, a griffon hatchling, a gryfon hatchling, or a gryphus hatchling.","One night, after ripping the heart from a griffin's breast and holding it aloft for gods and men to behold, a Clan Centurio hunter turned to see a tiny wide-eyed cub shivering in a now-motherless nest. Unable to deliver the steel peace, he\nrescued the beast\nand named it Ben.","You'd be surprised at how\nmany...end up sliced to\nribbons by beak and talon.\n   - Fafafono",897,90,10,0,0,0,2,0,8,75,true,false,false,true,0,false,true,4637,79,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
145,"wind-up Iceheart",0,"wind-up Icehearts",0,0,1,1,0,"Summon your wind-up Iceheart minion. Too hot to handle, too cold to hold.","The brainchild of one of Lady Iceheart's fanatical followers, this lifelike automaton was to be sold in Ishgardian toy shoppes under the name “Ice Princess” with hopes of secretly indoctrinating young children in the ways of the\nheretics.","Whether it takes days,\nweeks, moons, or even years,\nmy knights will find her.\n   - Aymeric",1165,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4638,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
146,"Gestahl",0,"Gestahls",0,0,1,0,1,"Summon Gestahl. He's a cute puppy dog. Yes, he is. Yes, he is a cute puppy dog. A cute puppy dog, yes, he is. Awww, such a cute puppy dog... Yes...","Despite being found lapping up day-old vomit behind the Forgotten Knight, the air of nobility displayed by this pup as he rolled in the filth was proof enough of his royal bloodline, and before the night was through, an official pedigree was\ndrawn up, changing\nGestahl's life forever.","Nothing shall stand\nin our way!\n   - Emperor Gestahl",1166,100,1,10,0,0,2,0,8,76,true,true,false,true,0,true,true,4639,80,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
147,"steam-powered gobwalker G-VII",0,"steam-powered gobwalkers G-VII",0,0,1,1,0,"Summon your steam-powered gobwalker G-VII minion. Exhaust can be used to steam hams.","This tiny machine is a prototype for the newest model of steam-powered warmachina being mass-produced by the fanatical goblin academics known as the Illuminati. Over a thousand crabs were caught, studied, and subsequently\ndevoured to perfect\nthe current design.","Spill bladder not\nover unstrong\nfirebooms of Illuminati!\n   - Brayflox",1164,100,10,0,0,0,2,0,8,0,false,false,false,false,0,false,true,4640,244,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
148,"behemoth heir",0,"behemoth heirs",0,0,1,0,0,"Summon your behemoth heir minion, currently forty-seventh in line to the behemoth throne.","To prove his bravery, a recently inducted member of Clan Centurio journeyed alone into the untamed north and somehow returned unscathed with the broodling of the legendary kaiser behemoth. Not wishing to bring ill fortune on the clan,\nthe pup was quickly\npassed on...to you.","Yer mistress fights\nlike a bloody behemoth\nten times her size!\n   - Wounded Chocobo Hunter",1162,100,10,0,0,0,2,0,8,5,true,true,false,true,0,false,true,4641,5,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
