Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
946,0,0,0,0,"","",""
947,0,0,0,0,"","",""
948,0,0,0,0,"","",""
949,0,0,0,0,"","",""
950,1,0,151001,0,"Du bist nun in der Lage, Gegenstände zu <color #FF7B1A>färben</color>! Um einen Ausrüstungsgegenstand zu färben, musst du zunächst einen brauchbaren Farbstoff haben. Farbstoffe können hergestellt oder bei Händlern gekauft werden.","",""
951,1,0,151002,0,"Sobald du über den passenden Farbstoff verfügst, musst du lediglich das Icon <color #FF7B1A>Färben</color> in der <color #FF7B1A>Kommandoliste</color> auswählen.\n\nDu kannst Gegenstände beliebig oft färben. Die Farbe lässt sich wieder entfernen, indem du einen Gegenstand namens <color #FF7B1A>Terebinthe</color> verwendest.","",""
952,1,0,151003,0,"Auch das Färben von Möbeln und Ausstattung ist möglich. Wähle dazu <color #FF7B1A>Färben</color> unter <color #FF7B1A>Private Unterkünfte</color> im <color #FF7B1A>Hauptmenü</color> oder färbe die Gegenstände direkt in deinem Inventar, wenn diese sich dort befinden. ","",""
953,0,0,0,0,"","",""
954,0,0,0,0,"","",""
955,0,0,0,0,"","",""
956,0,0,0,0,"","",""
957,0,0,0,0,"","",""
958,0,0,0,0,"","",""
959,0,0,0,0,"","",""
960,1,0,151021,0,"Du bist nun in der Lage, Gegenstände in Materia umzuwandeln!\n\nMateria, die aus einem Ausrüstungsgegenstand gewonnen wurde, kann an einem anderen angebracht werden, um dessen Attribute zu verbessern.","",""
961,1,0,151022,0,"Um einen Gegenstand in Materia umzuwandeln, musst du zunächst eine <color #FF7B1A>Bindung</color> zu ihm aufbauen, indem du ihn wiederholt im Kampf oder bei der Synthese verwendest. Sobald die Bindung zu einem Gegenstand 100 % erreicht hat, kannst du die Option <color #FF7B1A>In Materia umwandeln</color> in dessen Untermenü auswählen.","",""
962,1,0,151023,0,"Wenn ein Gegenstand in Materia umgewandelt wurde, kann dieser Prozess nicht rückgängig gemacht werden.\n\nDas Anbringen von Materia an einem Gegenstand vermögen nur Sammler mit entsprechender Ausbildung zu vollbringen.","",""
963,0,0,0,0,"","",""
964,0,0,0,0,"","",""
965,0,0,0,0,"","",""
966,0,0,0,0,"","",""
967,0,0,0,0,"","",""
968,0,0,0,0,"","",""
969,0,0,0,0,"","",""
970,1,0,151031,0,"Du bist nun in der Lage, Materia in Gegenstände einzusetzen!\n\nGegenstände können enorm verbessert werden, indem man Materia in die verfügbaren Slots der meisten Waffen, Werkzeuge und Rüstungen einsetzt. Die Anzahl an verfügbaren Slots kannst du im jeweiligen Hilfetext einsehen.","",""
971,1,0,151032,0,"Um Materia in einen Gegenstand einzusetzen, markiere einen Ausrüstungsgegenstand und wähle <color #FF7B1A>Materia einsetzen</color> aus dem Untermenü aus. Als Nächstes musst du dich für eine Materia entscheiden, die du einsetzen möchtest. Ein Katalysator in Form von karbonisierter Materie wird benötigt, um den Vorgang abzuschließen. Wenn du Materia aus einem Gegenstand entfernen möchtest, musst du Mutagenix aufsuchen. Er ist als Einziger dazu in der Lage.","",""
972,0,0,0,0,"","",""
973,0,0,0,0,"","",""
974,0,0,0,0,"","",""
975,0,0,0,0,"","",""
976,0,0,0,0,"","",""
977,0,0,0,0,"","",""
978,0,0,0,0,"","",""
979,0,0,0,0,"","",""
980,1,0,151041,0,"Durch das Erlernen riskanter Techniken bist du nun in der Lage, Materia an Gegenständen anzubringen, deren Materia-Slots bereits alle gefüllt sind.","",""
981,1,0,151042,0,"Gegenstände mit mehr als der vorgesehenen Materia zu versehen, birgt enorme Vorteile, aber der Erfolg ist nicht garantiert und ein Fehlschlag kann erhebliche Konsequenzen haben. Ein Missgeschick beim Einsetzen führt dazu, dass du nicht nur den Katalysator, sondern auch die Materia verlierst.","",""
982,0,0,0,0,"","",""
983,0,0,0,0,"","",""
984,0,0,0,0,"","",""
985,0,0,0,0,"","",""
986,0,0,0,0,"","",""
987,0,0,0,0,"","",""
988,0,0,0,0,"","",""
989,0,0,0,0,"","",""
990,1,0,151321,0,"Die Art des Ausrüstungsgegenstandes bestimmt, welche Handwerker-Klasse Materia daran anbringen kann. Gegenstände aus Metall erfordern üblicherweise die Talente eines <color #FF7B1A>Plattners</color>. Stoffkleidung dagegen ist in den Händen eines <color #FF7B1A>Webers</color> besser aufgehoben. Die Stufe eines Gegenstandes spielt ebenfalls eine Rolle dabei, wer Ausrüstungsgegenstände verbessern kann oder auch nicht.","",""
991,1,0,151322,0,"Falls du nicht selbst über die Fähigkeit verfügst, Materia an einem Gegenstand anzubringen, solltest du nach einem ähnlichen Stück Ausschau halten, an dem bereits Materia angebracht ist. Die <color #FF7B1A>Marktbretter</color> sind eine gute Anlaufstelle, um bestimmte Gegenstände zu finden, die Handwerker aus ganz Eorzea angefertigt haben.","",""
992,1,0,151323,0,"Eine andere Möglichkeit ist, einen anderen Spieler zu finden, der die Materia für dich anbringt. Dies geht zum Beispiel über die <color #FF7B1A>Spielersuche</color>. Sobald du einen passenden Spieler gefunden hast und ihr euch über die Bedingungen einig geworden seid, visiere den Spieler an und wähle dann <color #FF7B1A>Materia einsetzen lassen</color> aus dem <color #FF7B1A>Untermenü</color>.","",""
993,0,0,0,0,"","",""
994,0,0,0,0,"","",""
995,0,0,0,0,"","",""
996,0,0,0,0,"","",""
997,0,0,0,0,"","",""
998,0,0,0,0,"","",""
999,0,0,0,0,"","",""
1000,1,0,151221,0,"Die Sammler-Kommandos <color #FF7B1A>Flurenthüllung</color> und <color #FF7B1A>Tellurische Enthüllung</color> ermöglichen dir das Aufspüren <color #FF7B1A>unbekannter</color> Sammelstellen und markieren diese Orte auf der <color #FF7B1A>Minikarte</color>. Diese speziellen Orte können nicht mit den Kommandos <color #FF7B1A>Bodenbefund</color> oder <color #FF7B1A>Ruf des Waldes</color> gefunden werden.","",""
1001,1,0,151222,0,"Diese schwer zu findenden Orte sind nicht immer vorhanden und tauchen erst nach Stunden oder gar Tagen wieder auf, wenn sie einmal erschöpft sind. Man munkelt jedoch, dass es ein bestimmtes Muster hinter ihrem Auftreten gibt ...\n<color #FF7B1A>Achtung: Wird das Sammeln an schwer zu findenden Orten abgebrochen, verschwinden diese.</color>","",""
1002,0,0,0,0,"","",""
1003,0,0,0,0,"","",""
1004,0,0,0,0,"","",""
1005,0,0,0,0,"","",""
1006,0,0,0,0,"","",""
1007,0,0,0,0,"","",""
1008,0,0,0,0,"","",""
1009,0,0,0,0,"","",""
1010,1,0,151231,0,"Sobald du auf Sammelstellen höherer Stufen stößt, kann es sein, dass du Gegenstände vorfindest, die <color #FF7B1A>unerreichbar</color> sind. Um herauszufinden, um welche Gegenstände es sich handelt, musst du erst überschüssiges Gestrüpp oder Geröll aus dem Weg räumen.","",""
1011,1,0,151232,0,"Wenn du Glück hast, findest du mitunter einen seltenen Gegenstand. Wenn nicht, könnte der Slot auch leer sein. Das weißt du jedoch nicht, ehe du das Gestrüpp oder Geröll beseitigt hast.","",""
1012,1,0,151233,0,"Je höher deine <color #FF7B1A>Sammelrate</color> ist, desto mehr Gestrüpp oder Geröll beseitigst du bei jedem Versuch. Zudem gibt es auf höheren Stufen die Kommandos <color #FF7B1A>Pioniergeist</color> und <color #FF7B1A>Mineralogie</color>, die auf einen Schlag sämtliches Gestrüpp oder Geröll an einer Sammelstelle entfernen, sodass du sofort sehen kannst, welche Gegenstände vorhanden sind, ohne deine Versuche aufzubrauchen.","",""
1013,0,0,0,0,"","",""
1014,0,0,0,0,"","",""
1015,0,0,0,0,"","",""
1016,0,0,0,0,"","",""
1017,0,0,0,0,"","",""
1018,0,0,0,0,"","",""
1019,0,0,0,0,"","",""
1020,1,0,151071,0,"Minenarbeiter benutzen Spitzhacken und andere Werkzeuge, um Mineralien abzubauen und Handwerks-Materialien zu gewinnen. Orte, an denen Ressourcen abgebaut werden können, nennt man <color #FF7B1A>Lagerstätten</color>.","",""
1021,1,0,151072,0,"Lagerstätten lassen sich nur mit Hilfe des Kommandos <color #FF7B1A>Prospektion</color> von anderen Steinen unterscheiden. Während das Kommando aktiv ist, werden die Positionen von Lagerstätten auf der <color #FF7B1A>Minikarte</color> angezeigt.","",""
1022,1,0,151073,0,"Wenn du an einer Lagerstätte angekommen bist, musst du diese lediglich anvisieren, um mit dem Abbau zu beginnen.","",""
1023,0,0,0,0,"","",""
1024,0,0,0,0,"","",""
1025,0,0,0,0,"","",""
1026,0,0,0,0,"","",""
1027,0,0,0,0,"","",""
1028,0,0,0,0,"","",""
1029,0,0,0,0,"","",""
1030,1,0,151081,0,"Zusätzlich zum Abbauen können Minenarbeiter Sekundärwerkzeuge zum <color #FF7B1A>Herausbrechen</color> von Gegenständen aus <color #FF7B1A>Steinbrüchen</color> einsetzen. Wie bei den Lagerstätten, lassen sich auch diese Orte nur erkennen, wenn du das Kommando <color #FF7B1A>Prospektion</color> einsetzt.","",""
1031,1,0,151082,0,"Zum Herausbrechen musst du zunächst einen <color #FF7B1A>Vorschlaghammer</color> in deiner Nebenhand ausrüsten. Vorschlaghämmer kannst du bei Händlern, auf dem Markt oder in Aufträgen erhalten.","",""
1032,0,0,0,0,"","",""
1033,0,0,0,0,"","",""
1034,0,0,0,0,"","",""
1035,0,0,0,0,"","",""
1036,0,0,0,0,"","",""
1037,0,0,0,0,"","",""
1038,0,0,0,0,"","",""
1039,0,0,0,0,"","",""
1040,1,0,151241,0,"Zum Fischen musst du zunächst deine Klasse zu <color #FF7B1A>Fischer</color> wechseln, indem du eine <color #FF7B1A>Angelrute</color> in deiner <color #FF7B1A>Haupthand</color> ausrüstest.","",""
1041,1,0,151242,0,"Wenn du in einem Gewässer in deiner unmittelbaren Nähe fischen kannst, leuchtet das <color #FF7B1A>Angel</color>-Kommando auf. Wähle einen Köder für deine Leine mit dem Kommando <color #FF7B1A>Köder</color> und markiere den gewünschten Gegenstand in der Liste.","",""
1042,1,0,151243,0,"Einige Köder lassen sich nur an bestimmten Orten oder zum Fangen bestimmter Fische einsetzen. Köder und Angelzeug können gesammelt, von Disziplinen der Handwerker hergestellt oder bei zahlreichen Händlern erworben werden. Du solltest stets sicherstellen, dass dein Inventar gut gefüllt ist, bevor du in die Wildnis aufbrichst.","",""
1043,0,0,0,0,"","",""
1044,0,0,0,0,"","",""
1045,0,0,0,0,"","",""
1046,0,0,0,0,"","",""
1047,0,0,0,0,"","",""
1048,0,0,0,0,"","",""
1049,0,0,0,0,"","",""
1050,1,0,151251,0,"Dein <color #FF7B1A>Fischer-Notizbuch</color> enthält wichtige Informationen zu Fischgründen, Fischen und deinen eigenen Rekorden. Du findest es unter <color #FF7B1A>Notizbücher</color> im <color #FF7B1A>Hauptmenü</color>. Bereits gefangene Fische kannst du überdies im <color #FF7B1A>Fischverzeichnis</color> einsehen.","",""
1051,0,0,0,0,"","",""
1052,0,0,0,0,"","",""
1053,0,0,0,0,"","",""
1054,0,0,0,0,"","",""
1055,0,0,0,0,"","",""
1056,0,0,0,0,"","",""
1057,0,0,0,0,"","",""
1058,0,0,0,0,"","",""
1059,0,0,0,0,"","",""
1060,1,0,151261,0,"Neben den lebenden gibt es auch noch eine ganze Reihe von <color #FF7B1A>künstlichen Ködern</color>. Künstliche Köder werden genauso an der Leine angebracht wie die lebenden.\n\nFische spüren den Unterschied zwischen lebenden und künstlichen Ködern. Daher kann es schon mal länger dauern, bis einer anbeißt.","",""
1061,1,0,151262,0,"Andererseits können künstliche Köder viele Male wiederverwendet werden und Beute an Land ziehen, die sich mit kleineren lebenden Ködern nicht fangen lässt. Die richtige Auswahl von lebendem oder künstlichen Köder unterscheidet den Profi vom Anfänger.","",""
1062,0,0,0,0,"","",""
1063,0,0,0,0,"","",""
1064,0,0,0,0,"","",""
1065,0,0,0,0,"","",""
1066,0,0,0,0,"","",""
1067,0,0,0,0,"","",""
1068,0,0,0,0,"","",""
1069,0,0,0,0,"","",""
1070,1,0,151271,0,"<color #FF7B1A>Köderfisch-Angeln</color> ist eine Technik, bei der du zunächst einen kleineren Fisch angelst und diesen dann an der Leine lässt, um einen größeren Fisch anzulocken. Diese Technik kannst du nur einsetzen, wenn der zuerst gefangene Fisch hochwertig ist <i>und</i> sich für das Köderfisch-Angeln eignet.","",""
1071,1,0,151272,0,"Einige Arten von größeren Fischen können nur durch das Köderfisch-Angeln gefangen werden. Erhöhe deinen <color #FF7B1A>Wahrnehmungs</color>-Rang, um einen ordenltichen Fang zu machen und benutze diesen Fisch dann, um einen noch selteneren an die Leine zu kriegen.","",""
1072,0,0,0,0,"","",""
1073,0,0,0,0,"","",""
1074,0,0,0,0,"","",""
1075,0,0,0,0,"","",""
1076,0,0,0,0,"","",""
1077,0,0,0,0,"","",""
1078,0,0,0,0,"","",""
1079,0,0,0,0,"","",""
1080,1,0,151281,0,"Kein Wasser? Kein Problem! In Eorzea werfen erfahrene Fischer ihre Leinen auch gerne in der Wüste  (<color #FF7B1A>Dünenfischen</color>) und von Bergklippen (<color #FF7B1A>Wolkenfischen</color>) aus.","",""
1081,1,0,151282,0,"Sobald du die <color #FF7B1A>Eigenschaften</color> gelernt hast, die diese Spezialtechniken freischalten, benötigst du nur noch die passenden Köder fürs Dünen- und Wolkenfischen.","",""
1082,0,0,0,0,"","",""
1083,0,0,0,0,"","",""
1084,0,0,0,0,"","",""
1085,0,0,0,0,"","",""
1086,0,0,0,0,"","",""
1087,0,0,0,0,"","",""
1088,0,0,0,0,"","",""
1089,0,0,0,0,"","",""
1090,1,0,151291,0,"Je höher dein <color #FF7B1A>Wahrnehmungs</color>-Rang ist, desto besser ist die Chance, größere Fische zu fangen. Ab einer gewissen Länge gelten Fische als hochwertig (<color #FF7B1A>HQ</color>) und eignen sich je nach Spezies fürs Köderfisch-Angeln.","",""
1091,0,0,0,0,"","",""
1092,0,0,0,0,"","",""
1093,0,0,0,0,"","",""
1094,0,0,0,0,"","",""
1095,0,0,0,0,"","",""
1096,0,0,0,0,"","",""
1097,0,0,0,0,"","",""
1098,0,0,0,0,"","",""
1099,0,0,0,0,"","",""
1100,1,0,151301,0,"Überall in Eorzea sind <color #FF7B1A>Fischgründe</color> verstreut, die nur eine Handvoll Fischer von gewöhnlichen Gewässern unterscheiden können. Sobald du <color #FF7B1A>Möwenauge</color> erlernt hast, kannst auch du dein Glück an diesen erstklassigen Angelstellen probieren.","",""
1101,0,0,0,0,"","",""
1102,0,0,0,0,"","",""
1103,0,0,0,0,"","",""
1104,0,0,0,0,"","",""
1105,0,0,0,0,"","",""
1106,0,0,0,0,"","",""
1107,0,0,0,0,"","",""
1108,0,0,0,0,"","",""
1109,0,0,0,0,"","",""
1110,1,0,151091,0,"Eine Schatztruhe ist erschienen! Freibriefziele lassen häufig Schätze fallen, während sie verfolgt werden. Wenn du diese nicht an dich nimmst, wird es jemand anderes tun. Also worauf wartest du?","",""
1111,0,0,0,0,"","",""
1112,0,0,0,0,"","",""
1113,0,0,0,0,"","",""
1114,0,0,0,0,"","",""
1115,0,0,0,0,"","",""
1116,0,0,0,0,"","",""
1117,0,0,0,0,"","",""
1118,0,0,0,0,"","",""
1119,0,0,0,0,"","",""
1120,1,0,151101,0,"Du hast ein <color #FF7B1A>gesuchtes Ziel</color> gefunden. Für den Abschluss des Freibriefes musst du den Gegner nicht besiegen, aber du erhältst einen Teil des Kopfgeldes, wenn du ihn erlegst. Sei jedoch vorsichtig, da diese Ziele für gewöhnlich ziemlich stark sind.","",""
1121,0,0,0,0,"","",""
1122,0,0,0,0,"","",""
1123,0,0,0,0,"","",""
1124,0,0,0,0,"","",""
1125,0,0,0,0,"","",""
1126,0,0,0,0,"","",""
1127,0,0,0,0,"","",""
1128,0,0,0,0,"","",""
1129,0,0,0,0,"","",""
1130,1,0,151111,0,"<color #FF7B1A>Staatserlasse</color> sind spezielle Missionen, die nur Mitgliedern einer bestimmten Staatlichen Gesellschaft zur Verfügung stehen und nur von einem Offizier der Gesellschaft erteilt werden. Durch den Abschluss einer solchen Mission erhältst du nicht nur Gegenstände und Erfahrung, sondern auch Staatstaler.","",""
1131,0,0,0,0,"","",""
1132,0,0,0,0,"","",""
1133,0,0,0,0,"","",""
1134,0,0,0,0,"","",""
1135,0,0,0,0,"","",""
1136,0,0,0,0,"","",""
1137,0,0,0,0,"","",""
1138,0,0,0,0,"","",""
1139,0,0,0,0,"","",""
1140,1,0,151511,0,"<color #FF7B1A>Dungeons</color> sind Gruppeninhalte, die in abgeschlossenen Gebieten stattfinden. Diese sind für eine einzelne Gruppe von Spielern reserviert, das heißt, du wirst dort nicht auf andere Spieler treffen.\n\nGruppen sind auf sich allein gestellt, um die zahlreichen Herausforderungen eines Dungeons zu meistern, egal ob es sich um tödliche Fallen, vertrackte Labyrinthe oder mächtige Bossmonster handelt.","",""
1141,1,0,151512,0,"Um die Herausforderung noch zu erhöhen, gibt es oft eine Zeit- oder Stufenbegrenzung oder eine Beschränkung auf bestimmte Klassen bzw. Jobs.\n\nDie Dungeons können betreten werden, indem man eine Gruppe bildet und dann den <color #FF7B1A>NPC</color> am Eingang anspricht, oder indem man die <color #FF7B1A>Inhaltssuche</color> verwendet. Dabei wirst du automatisch mit anderen Spielern in eine Gruppe platziert, die dieselbe Mission versuchen möchten.","",""
1142,0,0,0,0,"","",""
1143,0,0,0,0,"","",""
1144,0,0,0,0,"","",""
1145,0,0,0,0,"","",""
1146,0,0,0,0,"","",""
1147,0,0,0,0,"","",""
1148,0,0,0,0,"","",""
1149,0,0,0,0,"","",""
1150,1,0,151491,0,"Glückwunsch! Du hast soeben deine erste <color #FF7B1A>Errungenschaft</color> erhalten! Errungenschaften erhältst du, wenn du bestimmte Meilensteine auf deinen Abenteuern in Eorzea erfüllst. Es gibt Errungenschaften für alle möglichen Dinge - vom Erreichen bestimmter Stufen über das Entdecken neuer Orte bis hin zum Besiegen von Feinden und dem Anhäufen von Gil.","",""
1151,1,0,151492,0,"Zudem erhältst du Belohnungen beim Erreichen bestimmter Errungenschaften. Einige davon sind seltene Waffen und Rüstungen, andere sind <color #FF7B1A>Titel</color>, die deinem Anzeigenamen hinzugefügt werden können.\n\nBelohnungen für Errungenschaften können bei <color #FF7B1A>Jonathas</color> in Alt-Gridania abgeholt werden.","",""
1152,0,0,0,0,"","",""
1153,0,0,0,0,"","",""
1154,0,0,0,0,"","",""
1155,0,0,0,0,"","",""
1156,0,0,0,0,"","",""
1157,0,0,0,0,"","",""
1158,0,0,0,0,"","",""
1159,0,0,0,0,"","",""
1160,1,0,151341,0,"Die Liste mit Empfehlungen zeigt dir Aufträge oder andere Inhalte in deiner derzeitigen Gegend an. Durch Auswahl eines Eintrags in der Liste erhältst du weitere Information dazu.","",""
1161,1,0,151342,0,"Empfehlungen sind hilfreich, um schnell ein paar Gil oder Routine zu verdienen, oder einfach nur zu überprüfen, ob es in der Gegend noch Aufträge oder Ziele fürs Bestiarium gibt, die du bisher übersehen hast.","",""
1162,0,0,0,0,"","",""
1163,0,0,0,0,"","",""
1164,0,0,0,0,"","",""
1165,0,0,0,0,"","",""
1166,0,0,0,0,"","",""
1167,0,0,0,0,"","",""
1168,0,0,0,0,"","",""
1169,0,0,0,0,"","",""
1170,1,0,151181,0,"Durch das Freischalten der <color #FF7B1A>Inhaltssuche</color> kannst du nun an Mehrspieler-Inhalten wie z. B. Dungeons und Gildengeheißen teilnehmen, ohne selbst eine Gruppe bilden zu müssen.\n\nDrücke dazu die Taste <color #FF7B1A>P</color>, oder wähle <color #FF7B1A>Inhaltssuche</color> im <color #FF7B1A>Hauptmenü</color> aus.","",""
1171,1,0,151181,0,"Durch das Freischalten der <color #FF7B1A>Inhaltssuche</color> kannst du nun an Mehrspieler-Inhalten wie z. B. Dungeons und Gildengeheißen teilnehmen, ohne selbst eine Gruppe bilden zu müssen.\n\nWähle dazu <color #FF7B1A>Inhaltssuche</color> im <color #FF7B1A>Hauptmenü</color> aus.","",""
1172,0,0,0,0,"","",""
1173,0,0,0,0,"","",""
1174,0,0,0,0,"","",""
1175,0,0,0,0,"","",""
1176,0,0,0,0,"","",""
1177,0,0,0,0,"","",""
1178,0,0,0,0,"","",""
1179,0,0,0,0,"","",""
1180,1,0,151191,0,"Als erstes wählst du eine Mission aus der Liste und dann <color #FF7B1A>Teilnehmen</color>. Damit bist du für diesen Spielinhalt registriert und die Suche nach passenden Kampfgenossen wird gestartet. Wenn ein <color #FF7B1A>Schloss</color>-Icon angezeigt wird, ist dieser Inhalt für dich noch nicht zugänglich.","",""
1181,1,0,151192,0,"Sobald du in der Inhaltssuche registriert bist, kannst du den Status der Suche für diesen Inhalt (Gruppenmitglieder und Server-Status) ansehen, indem du im <color #FF7B1A>Hauptmenü</color> unter <color #FF7B1A>Spielinhalte</color> das Inhaltssuche-Icon auswählst.","",""
1182,1,0,151193,0,"Ist deine Gruppe dann komplett, so öffnet sich ein Bestätigungsfenster. Denk daran, mit den anderen eine Strategie für die Mission auszuarbeiten, bevor ihr euch ins Getümmel stürzt!","",""
1183,0,0,0,0,"","",""
1184,0,0,0,0,"","",""
1185,0,0,0,0,"","",""
1186,0,0,0,0,"","",""
1187,0,0,0,0,"","",""
1188,0,0,0,0,"","",""
1189,0,0,0,0,"","",""
1190,1,0,151201,0,"Wenn jemand eure mit der Inhaltssuche erstellte Gruppe verlässt, kannst du automatisch <color #FF7B1A>Ersatz</color> finden lassen. Erklärt dem neuen Gruppenmitglied kurz die Lage, und schon kann es weitergehen.","",""
1191,0,0,0,0,"","",""
1192,0,0,0,0,"","",""
1193,0,0,0,0,"","",""
1194,0,0,0,0,"","",""
1195,0,0,0,0,"","",""
1196,0,0,0,0,"","",""
1197,0,0,0,0,"","",""
1198,0,0,0,0,"","",""
1199,0,0,0,0,"","",""
1200,1,0,151391,0,"Wenn mehrere Einzelspieler das gleiche Ziel angreifen, erhält der Spieler, der zuerst angreift, <color #FF7B1A>immer 100 %</color> der Routine und die Gegenstände, die das Ziel fallenlässt. Die weiteren Spieler erhalten eine Belohnung entsprechend ihres Beitrages im Kampf.\n\nWenn du einen Spieler in Not siehst, solltest du nicht zögern und ihm zur Hilfe kommen!","",""
1201,0,0,0,0,"","",""
1202,0,0,0,0,"","",""
1203,0,0,0,0,"","",""
1204,0,0,0,0,"","",""
1205,0,0,0,0,"","",""
1206,0,0,0,0,"","",""
1207,0,0,0,0,"","",""
1208,0,0,0,0,"","",""
1209,0,0,0,0,"","",""
1210,1,0,151401,0,"<color #FF7B1A>Nahkampf</color>-Klassen, wie Gladiatoren oder Marodeure, können ihre <color #FF7B1A>Waffenfertigkeiten</color> aneinanderreihen, um zusätzlichen Schaden zu verursachen oder das Ziel zu schwächen. Dies ist als <color #FF7B1A>Kombo</color> bekannt.\n\nFaustkämpfer verfügen nicht über Kombos, da sie ein einzigartiges Fertigkeitssystem benutzen.","",""
1211,1,0,151402,0,"Wenn eine Waffenfertigkeit an eine andere anschließen kann, wird dies im Hilfetext der Waffenfertigkeit unter <color #FF7B1A>Kombo-Bedingung</color> angezeigt. Im Falle von <color #FF7B1A>Vorpalstoß</color> verdoppelt sich der Attacke-Wert gegenüber der normalen Variante, wenn sie unmittelbar nach <color #FF7B1A>Sauberer Stoß</color> ausgeführt wird.","",""
1212,1,0,151403,0,"Einige Waffenfertigkeiten müssen aus einer bestimmten <color #FF7B1A>Richtung</color> ausgeführt werden, um ihren Schaden zu maximieren. In diesen Fällen muss der maximal mögliche Schaden zugefügt werden, um eine Kombo zu starten.","",""
1213,1,0,151404,0,"Wenn eine Waffenfertigkeit zu einer Kombo verbunden werden kann, wird das entsprechende <color #FF7B1A>Icon im Kommandomenü</color> mit einer umlaufenden gelben Linie markiert. Die Markierung verschwindet wieder, wenn die Waffenfertigkeit nicht innerhalb einer gewissen Zeit ausgeführt wird.\n\nLerne, welche Waffenfertigkeiten sich aneinanderreihen lassen, um deine Effektivität im Kampf zu maximieren.","",""
1214,0,0,0,0,"","",""
1215,0,0,0,0,"","",""
1216,0,0,0,0,"","",""
1217,0,0,0,0,"","",""
1218,0,0,0,0,"","",""
1219,0,0,0,0,"","",""
1220,1,0,151411,0,"<color #FF7B1A>Lichtfeuer</color> und <color #FF7B1A>Schatteneis</color> sind spezielle Statuseffekte, die es Thaumaturgen erlauben, durchgehend hohen Schaden zu verursachen und zugleich ihre MP-Reserven zu schonen.","",""
1221,1,0,151412,0,"Beim Einsatz eines <color #FF7B1A>Feuerzaubers</color> erhält ein Thaumaturge den Effekt von Lichtfeuer, der den Attacke-Wert und die MP-Kosten weiterer Feuerzauber erhöht. Gleichzeitig senkt er den Attacke-Wert und die MP-Kosten von <color #FF7B1A>Eiszaubern</color>.","",""
1222,1,0,151413,0,"Umgekehrt erhält ein Thaumaturge beim Einsatz eines <color #FF7B1A>Eiszaubers</color> den Effekt von Schatteneis, der die natürliche Regeneration von MP erhöht. Gleichzeitig senkt er den Attacke-Wert und die MP-Kosten von <color #FF7B1A>Feuerzaubern</color>.","",""
1223,1,0,151414,0,"Mit zunehmender Stufe des Thaumaturgen erhöht sich die Anzahl der Lichtfeuer- und Schatteneis-Effekte, die sich stapeln lassen. Je größer der Stapel, desto stärker ist der Effekt.\n\nDas Erlernen des richtigen Zeitpunkts zum Wechseln zwischen Feuer- und Eiszaubern ist der Schlüssel zum Erfolg in ausgedehnten Kämpfen.","",""
1224,0,0,0,0,"","",""
1225,0,0,0,0,"","",""
1226,0,0,0,0,"","",""
1227,0,0,0,0,"","",""
1228,0,0,0,0,"","",""
1229,0,0,0,0,"","",""
1230,1,0,151421,0,"Im Gegensatz zu anderen Nahkampf-Klassen setzen Faustkämpfer keine Kombos aus Waffenfertigkeiten ein. Stattdessen nutzen sie ihre Waffenfertigkeiten, um zwischen drei unterschiedlichen <color #FF7B1A>Formen</color> zu wechseln und einen Zustand zu erreichen, der sich <color #FF7B1A>Geölter Blitz</color> nennt. Dieser Zustand erhöht Attacke-Wert und Angriffsgeschwindigkeit, um Gegner mit einem Wirbel aus Schlägen und Tritten zur Strecke zu bringen.","",""
1231,1,0,151422,0,"Viele Waffenfertigkeiten des Faustkämpfers ändern deine Form bei Ausführung oder erfordern eine bestimmte Form, um ausgeführt werden zu können. Zudem gibt es Waffenfertigkeiten, die zusätzlichen Schaden verursachen, während man sich in einer bestimmten Form befindet. Die drei Formen sind: <color #FF7B1A>Opo-Opo</color>, <color #FF7B1A>Raptor</color> und <color #FF7B1A>Coeurl</color>.","",""
1232,1,0,151423,0,"Wenn du deine Form von Opo-Opo zu Raptor und dann zu Coeurl änderst (in genau dieser Reihenfolge), erreichst du den Status <color #FF7B1A>Geölter Blitz</color>, der sowohl Attacke-Wert als auch Angriffsgeschwindigkeit erhöht.","",""
1233,1,0,151424,0,"Auf höheren Stufen kannst du den Status Geölter Blitz stapeln, und so noch schnellere und härtere Schläge austeilen.","",""
1234,0,0,0,0,"","",""
1235,0,0,0,0,"","",""
1236,0,0,0,0,"","",""
1237,0,0,0,0,"","",""
1238,0,0,0,0,"","",""
1239,0,0,0,0,"","",""
1240,1,0,151431,0,"Du kannst nun ein Familiar beschwören, das deinen Befehlen gehorcht!  Derzeit steht dir nur ein Familiar zur Verfügung, aber im Laufe deiner Abenteuer wirst du Gelegenheit erhalten, viele weitere zu erlangen.\n\nBenutze den Zauber Familiar in deinem Kommandomenü, um den arkanen Pakt abzuschließen.","",""
1241,1,0,151432,0,"Sobald du den Familiar beschworen hast, erscheint ein <color #FF7B1A>Helfer-Kommandomenü</color> über deinen regulären Kommandomenüs. Das Helfer-Kommandomenü enthält alle derzeit verfügbaren Kommandos für den Familiar und spart dir dadurch Platz in deinen normalen Kommandonmenüs für deine eigenen Aktionen und Sprüche.","",""
