Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
99,"Thancred miniature",0,"Thancred miniatures",0,0,1,0,0,"Vous appelez votre mascotte Thancred miniature. Ce pantin à l'effigie de Thancred a autant de charme que l'original. Mieux vaut le tenir à l'écart des poupées féminines.","Cet automate créé par la guilde des aventuriers pour célébrer la renaissance d'Éorzéa s'inspire du charmant séducteur des Héritiers de la Septième Aube. Les femmes enthousiastes comme furieuses se l'arrachent...","On vous a déjà dit que vous aviez de beaux yeux?",796,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4589,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
100,"micro-drone magitek",0,"micro-drones magitek",0,0,1,0,0,"Vous appelez votre mascotte micro-drone magitek. Échelle 1/9. Ultima Arma fournie séparément.","Cette version miniature du drone magitek garlemaldais reproduit ses moindres détails à la perfection. Ce drone est la preuve que les scientifiques de l'Empire sont les seuls à avoir percé les mystères de la\ntechnologie allagoise.","Bzzzzz",1016,27,10,0,0,0,2,0,8,0,false,false,false,false,0,true,true,4616,221,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
101,"nuage noir miniature",0,"nuages noirs miniatures",0,0,1,0,0,"Vous appelez votre mascotte nuage noir miniature. Que la foudre s'abatte sur toutes les têtes!","Cette poupée en provenance du Monde des Ténèbres semble avoir un certain lien avec la poupée succube. D'ailleurs, l'orfèvre soupçonné d'avoir voulu invoquer une créature du néant a mystérieusement disparu...","Pouf pouf",1017,80,10,0,0,0,1,3,8,0,false,false,false,false,0,false,true,4617,230,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
102,"nanka narquois",0,"nanka narquois",0,0,1,0,0,"Vous appelez votre mascotte nanka narquois. Même s'il a l'air inoffensif de prime abord, ce petit nanka pourrait pondre des œufs et provoquer une invasion...","Le ninki nanka a pour curieuse habitude de couver ses œufs sur son dos, en y gardant ses petits jusqu'au sevrage. Apparemment, ce bébé a eu le malheur de tomber en chemin. Vous allez devoir veiller sur lui et l'élever.","Msah msah!",808,100,30,0,0,0,2,0,8,60,true,true,false,false,0,false,true,4590,60,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
103,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
104,"Orthros articulé",0,"Orthros articulés",0,1,1,0,0,"Vous appelez votre mascotte Orthros articulé. Les tentacules de cette reproduction de poulpe se meuvent avec une fluidité déconcertante.","Cette poupée a été réalisée par Godbert, l'orfèvre de génie, alors qu'il cherchait à créer un anneau inspiré par la grâce et la souplesse du monstre. Pour une raison étrange, il semble préférer la gent féminine.","Sploutch...",799,100,30,0,0,0,1,0,8,0,false,true,true,false,0,false,true,4604,237,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
105,"bébé bonhomme de neige",0,"bébés bonshommes de neige",0,0,1,0,0,"Vous appelez votre mascotte bébé bonhomme de neige. Ce pantin a tendance à fondre au soleil, comme l'original.","Un gentilhomme à la chevelure opaline aurait fabriqué cette créature afin de l'offrir à des enfants lors de la fête des étoiles. Inconditionnelle du froid, elle aime qu'on lui jette des boules de neige au visage.","Adieu...",803,100,20,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4605,219,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
106,"bébé chocobo grassouillet",0,"bébés chocobos grassouillets",0,0,1,0,0,"Vous appelez votre mascotte bébé chocobo grassouillet. Ce jeune volatile a un gros appétit et ne fait pas beaucoup d'exercice.","Ce bébé chocobo est capable d'engloutir des tonz de nourriture et de flairer un mets à des yalms à la ronde. Il se laisse guider par n'importe quel fumet et rêve de croquer un jour une armure ou un bouclier.","Pyoh, pyoh!",800,100,1,0,0,0,1,0,8,0,false,false,false,true,0,false,true,4606,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
107,"Yda miniature",0,"Yda miniatures",0,1,1,1,0,"Vous appelez votre mascotte Yda miniature. Elle ressemble tellement à l'originale qu'elle donne l'impression d'être prête à se battre à tout moment.","C'est Tataru, la trésorière des Héritiers de la Septième Aube, qui a eu l'idée de commander cette poupée représentant Yda et dont le masque est très réaliste... mais ne semble pas amovible.","Yaaah!",878,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4601,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
108,"Papalymo miniature",0,"Papalymo miniatures",0,0,1,0,0,"Vous appelez votre mascotte Papalymo miniature. Ce petit pantin pourrait presque passer pour le vrai, mais il lui manque la parole.","C'est Tataru, la trésorière des Héritiers de la Septième Aube, qui a eu l'idée de commander ce pantin représentant Papalymo... qui au moins ne va faire la leçon à personne.","C'est bien ce que je pensais.",879,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4602,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
109,"Urianger miniature",0,"Urianger miniatures",0,1,1,0,0,"Vous appelez votre mascotte Urianger miniature. Ce pantin à l'effigie du sage des Héritiers a un air tout aussi énigmatique que l'original.","Tataru a eu l'étrange idée de commander cet automate représentant Urianger. D'ailleurs, pour des raisons obscures, ce dernier n'ayant pas voulu retirer sa capuche, ses cheveux ne sont pas reproduits.","L'aube toujours resplendit...",880,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4603,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
110,"gros minou",0,"gros minous",0,0,1,0,0,"Vous appelez votre mascotte gros minou. Ce chaton a pas mal d'embonpoint, mais sait se déplacer rapidement.","Ce chat, aussi enrobé que mignon, vagabondait autrefois dans les cités. Un servant l'apprivoisa en lui offrant des restes de poisson dès qu'il croisait sa route en rentrant du travail. Sa loyauté n'a d'égale que son adiposité.","Meuh...iaou!",802,100,10,0,0,0,1,0,8,61,true,false,false,true,0,false,true,4607,63,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
111,"petit yéti",0,"petits yétis",0,0,1,0,0,"Vous appelez votre mascotte petit yéti. Il s'agit d'une version miniature de l'abominable homme des neiges... en moins abominable.","Un servant à la recherche de plantes rares découvrit cette créature, seule et affaiblie, dans les hauteurs du Coerthas. Il lui donna à manger; elle lui emboîta le pas avec ses petites pattes.","Yéééti!",801,100,10,0,0,0,2,0,8,62,true,true,false,true,0,false,true,4608,64,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
112,"mini momie",0,"mini momies",0,0,1,1,0,"Vous appelez votre mascotte mini momie. Cette poupée mortuaire a été recouverte de bandages, mais semble pourtant bien vivante.","Cette poupée est sortie d'un petit cercueil découvert dans le Temple enseveli de Qarn. Il y a bien quelque chose qui s'agite sous ces bandelettes, mais personne n'a eu le courage de vérifier quoi.","Mamie? C'est toi?",798,100,10,0,0,0,2,0,8,63,true,false,true,false,0,false,true,4609,65,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
113,"maquette de l'Entreprise",0,"maquettes de l'Entreprise",0,0,1,1,0,"Vous appelez votre mascotte maquette de l'Entreprise. C'est une réplique au 1/1000e du célèbre aéronef de Cid nan Garlond.","Cette maquette représente dans tous ses détails “l'Entreprise”, un aéronef que le génial Cid nan Garlond a mis au point du temps où il était à Garlemald.","En avant toute!",887,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4597,222,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
114,"poupée Mog postier",0,"poupées Mog postier",0,0,1,1,0,"Vous appelez votre mascotte poupée Mog postier. Cette marionnette à l'effigie de ces célèbres facteurs est tellement fidèle qu'on dirait qu'elle va vous donner une lettre, kupo!","Cet adorable pantin poilu et articulé a été réalisé par des Mogs. Par souci du détail, ils ont fabriqué une casquette et une besace authentiques en miniature.","J'ai une lettre pour toi, kupo!",809,100,5,10,0,0,1,4,8,0,false,false,false,false,0,false,true,4598,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
115,"fretin assassin",0,"fretins assassins",0,0,1,0,0,"Vous appelez votre mascotte fretin assassin. Ce jeune betta assassin a préféré quitter le milieu aquatique pour jouer les filles de l'air.","Ce poisson a été extrait du ventre d'un betta ninja que des cuisiniers débitaient. Après des années d'enfermement, il ne savait plus nager... Il volait! Mais comment s'empêcher de piquer une tête en voyant la mer?","Blob... blooob!",807,100,10,0,0,0,2,5,8,64,true,false,true,true,0,false,true,4610,66,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
116,"cadeau ambulant",0,"cadeaux ambulants",0,0,1,0,0,"Vous appelez votre mascotte cadeau ambulant. Cette boîte qui marche est offerte en gage de remerciement aux convives de la cérémonie du lien éternel.","Cette boîte est offerte traditionnellement par un couple à ses invités lors de la cérémonie du lien éternel. Elle inspire le bonheur, mais se transforme en un véritable cadeau empoisonné lorsque les conjoints donateurs se séparent.","Pour l'éternité!",805,100,10,0,0,0,2,0,8,65,true,false,true,false,0,false,true,4613,67,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
117,"petit kappa",0,"petits kappa",0,0,1,0,0,"Vous appelez votre mascotte petit kappa. Cette créature étrange et singulière semble avoir perdu sa lance quelque part.","Ce kappa n'est indubitablement pas un pantin. Un être humain a certainement fait appel à la magie pour prendre cette forme, mais qui cela peut-il bien être?","Kappappaaa!",886,60,10,0,0,0,2,0,8,66,true,false,false,true,0,false,true,4611,69,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
118,"Louisoix miniature",0,"Louisoix miniatures",0,0,1,0,0,"Vous appelez votre mascotte Louisoix miniature. Ce pantin reproduit fidèlement le sage sharlayanais qui a donné sa vie pour sauver Éorzéa.","La guilde des orfèvres a tenu à rendre hommage au sage qui s'est sacrifié lors de la chute de l'astre Dalamud en façonnant cette poupée à son image. Ne la laissez jamais s'approcher d'un bébé Bahamut!","L'avenir sera porteur d'espoir.",881,100,10,0,0,0,1,0,8,0,false,false,false,false,78,false,true,4612,267,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
119,"Midgardsormr",0,"Midgardsormr",0,0,1,0,0,"Vous appelez Midgardsormr.","Cette larve, engendrée par Midgardsormr, renferme l'âme du dragon originel. Malgré son aspect charmant, elle parle avec une voix caverneuse qui donne des frissons. Elle vous accompagne et vous observe en permanence.","...",883,100,10,0,0,0,2,3,8,0,false,false,false,true,0,false,true,4618,2,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
120,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
121,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
122,"Enkidu",0,"Enkidu",0,1,1,0,0,"Vous appelez votre mascotte Enkidu. La couleur de son plumage résiste au lavage.","Affamé au cours d'un de ses nombreux voyages, le guerrier de légende Gilgamesh a volé ce coq à des paysans. Il a voulu le dévorer tout cru, mais le volatile lui a troué le crâne à coups de bec!","Cocorico!",888,100,10,0,0,0,2,0,8,0,true,false,false,false,0,false,true,4621,68,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
123,"poupée de méchant Sylphe",0,"poupées de méchant Sylphe",0,0,1,1,0,"Vous appelez votre mascotte poupée de méchant Sylphe. Cette poupée à l'air sinistre représente un Dénaturé, l'un des méchants Sylphes. Elle vous lancera probablement le sort Foudre si vous lui tournez le dos.","Un pantin inspiré des Sylphes dénaturés et fabriqué par les Sylphes du Refuge pour faire des farces. Pour obtenir une couleur aussi réaliste que possible, ils ont expérimenté divers pigments jusqu'à trouver la teinte idéale: le chou rouge.","Ô grand Ramuh!\nProtège-nous des intrus!",901,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4593,208,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
124,"poupée du maître fondateur",0,"poupées du maître fondateur",0,0,1,1,0,"Vous appelez votre mascotte poupée du maître fondateur. Cette fière poupée représente le fondateur légendaire d'un ancien art martial amalj'aa.","Un pantin à l'effigie de Kerigg Roh poing-éclatant, fondateur d'un ancien art martial amalj'aa. Guerrier légendaire respecté de tous les Amalj'aa, notamment Hamujj Gah, son poing brillerait comme l'astre solaire, ce qui lui a valu son \népithète.","Son ennemi, un  guerrier doit respecter.",902,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4592,213,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
125,"Dezul miniature",0,"Dezul miniatures",0,0,1,0,0,"Vous appelez votre mascotte Dezul miniature. Cette poupée est à l'effigie du célèbre ingénieur aéronautique ixal, Dezul Qualan.","Une poupée fabriquée par Sezul Totoloc à l'effigie de son maître Dezul Qualan, célèbre ingénieur aéronautique qui a disparu à bord d'un ballon géant de son invention, dans un voyage à la recherche d'Ayatlan, la terre sacrée \nixale.","Celui-ci s'envolera!",903,100,30,0,30,0,1,0,8,0,false,false,false,false,0,false,true,4594,214,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
126,"poupée kobolde n°2",0,"poupées koboldes n°2",0,0,1,1,0,"Vous appelez votre mascotte poupée kobolde n°2. Une autre mascotte de Kobold, oui, comme l'autre mais pas la même, non!","Bombe d'un nouveau type mise au point par Ba Go, plus puissante que les précédentes, elle ressemble à s'y méprendre à une inoffensive poupée. Un marchand l'ayant mise en vente, mieux vaut éviter les jouets kobolds un moment.","Tic tac tic tac...",582,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4595,215,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
127,"démon des mers mécanique",0,"démons des mers mécaniques",0,0,1,0,0,"Vous appelez votre mascotte démon des mers mécanique. Un pantin à l'effigie du plus puissant Sssahuagin, le terrible démon des mers écarlate! Fssshhh!!","Un automate inspiré du démon des mers écarlate. Les aînés de la Couvée l'ont fabriqué à la fois pour montrer les exploits de leur père et en faire un exemple à ne pas suivre. Son régime à base de rations serpent de mer l'a fait \nbrunir...","Fssshh!!",583,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4596,216,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
128,"bébé chocobo noir volant",0,"bébés chocobos noirs volants",0,0,1,0,0,"Vous appelez votre mascotte bébé chocobo noir volant. Il vaudrait peut-être mieux pour vous ne pas lui confier votre courrier important tout de suite.","Ce petit chocobo est de la race des volants, son plumage est noir de naissance et non teint. Pour prouver qu'il est un authentique volant, il s'entraîne chaque jour à s'élever plus haut dans les airs.","Kwééé! Kwéééé!!",990,100,10,0,0,0,2,0,8,67,true,true,false,true,0,false,true,4624,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
129,"Kaïn miniature",0,"Kaïn miniatures",0,0,1,0,0,"Vous appelez votre mascotte Kaïn miniature. Un légendaire chevalier dragon. Il semble être atteint de troubles de la personnalité...","Un pantin à l'effigie du chevalier dragon antique Kaïn qui contient un cristal corrompu afin de reproduire son légendaire Saut. Est-ce pour cela qu'il disparaît parfois sans raison? Il faut espérer qu'il a bel et bien repris le contrôle de\nlui-même...","Je m'en occupe. Un jeu d'enfant!",989,80,10,0,0,0,1,0,8,0,false,false,false,false,0,true,true,4625,240,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
130,"Alphinaud miniature",0,"Alphinaud miniatures",0,1,1,0,0,"Vous appelez votre mascotte Alphinaud miniature. Ce pantin à l'effigie du jeune commandant des Braves du Cristal semble tout aussi prétentieux et agaçant que le vrai. Pour Éorzéa!","Le trésorier des Braves du Cristal avait lancé la fabrication de ce pantin dans le but de remplir les coffres de l'organisation, mais le commandant Leveilleur a ordonné l'arrêt de la production dès qu'il s'en est aperçu. Il en\nreste depuis un stock...","Pour Éorzéa!",884,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4619,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
131,"Alisaie miniature",0,"Alisaie miniatures",0,1,1,1,0,"Vous appelez votre mascotte Alisaie miniature. Ce pantin à l'effigie de la jeune Alisaie ressemble trait pour trait à son modèle d'origine. Pour l'avenir d'Éorzéa!","Cette poupée a été fabriquée par un marchand indépendant qui a eu la bonne idée de profiter des stocks invendus du modèle à l'effigie d'Alphinaud et d'y apporter quelques légères retouches. Voilà un homme qui a le sens des\naffaires!","Grand-père...",885,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4620,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
132,"Tataru miniature",0,"Tataru miniatures",0,0,1,1,0,"Vous appelez votre mascotte Tataru miniature. Elle est si mignonne qu'elle va vous faire fondre!","Une poupée inspirée de la réceptionniste des Héritiers de la Septième Aube, commandée par Tataru en personne. Apparemment, elle l'offre à certains marchands complaisants et à des informateurs pour les remercier.","♪ <i>Une jolie rose a fleuri...</i>",892,100,5,5,0,0,1,0,8,0,false,false,false,false,0,false,true,4626,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
133,"Cid miniature",0,"Cid miniatures",0,0,1,0,0,"Vous appelez votre mascotte Cid miniature. L'ingénieur en chef des Forges de Garlond. Il n'a pas peur de mettre les mains dans le cambouis!","Une poupée s'inspirant de l'inventeur de génie, et conçue par le suppléant du directeur des Forges de Garlond. Elle rencontre un succès commercial étonnant qui aidera peut-être à éponger les dépenses du véritable directeur...","Allez, on plonge!",891,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4627,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
134,"bébé licorne",0,"bébés licornes",0,0,1,0,0,"Vous appelez votre mascotte bébé licorne. On dit souvent que deux cornes valent mieux qu'une, mais elle n'est pas du tout d'accord.","Cette jeune licorne a été élevée dans les jardins royaux d'Ishgard pour purifier l'eau bénite des cérémonies avec sa corne. Elle a profité de l'agitation récente pour partir faire un grand voyage dans le monde extérieur.","Hiiih...",890,100,10,0,0,0,2,0,8,68,true,true,false,true,0,false,true,4628,71,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
135,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
136,"Atomos atrophié",0,"Atomos atrophiés",0,1,1,0,0,"Vous appelez votre mascotte Atomos atrophié. Ne vous amusez pas à jeter des gils dans sa gueule, car vous ne les reverrez sûrement jamais.","Un Atomos miniature qui aurait été élevé en nourrissant un étrange morceau de chair frétillante trouvé dans un coffre. Il absorbe goulûment tout ce qu'on lui jette. Garanti sans perte d'aspiration.","Vwooohhm...",894,100,10,0,0,0,2,0,8,69,true,false,false,false,0,false,true,4629,72,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
137,"bébé hibou",0,"bébés hiboux",0,0,1,0,0,"Vous appelez votre mascotte bébé hibou. Pas besoin d'avoir des yeux derrière la tête quand celle-ci peut quasiment faire un tour sur elle-même!","Ce hibou était exposé dans le Continuum fractal sous un sort de magie temporelle, en tant que créature chimérique de chevalier miroir. Il serait un grand lecteur, notamment du <i>Corbeau</i>. Phénomène d'amélioration de l'espèce?","Hou hou...",893,100,0,0,0,0,2,3,8,70,true,false,false,true,0,false,true,4630,73,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
138,"vilain petit canard",0,"vilain petit canard",0,0,1,0,0,"Vous appelez votre mascotte vilain petit canard. Il adore regarder son reflet dans l'eau. Mais au fait, est-il vraiment un canard?","Ce caneton prétend qu'il est un bébé cygne. Né dans Nalloncques, la terre sainte des Vanu Vanu, il a quitté le nid familial suite à un conflit de canards. Incapable de voler, il trottera sagement à vos côtés.","Coin coin!",899,90,20,0,0,0,2,0,8,71,true,true,false,true,0,false,true,4631,74,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
139,"gaélichaton",0,"gaélichatons",0,0,1,0,0,"Vous appelez votre mascotte gaélichaton. Chaque fois qu'Alphinaud lève le doigt, les Dieux tuent une de ces adorables créatures.","Ce jeune gaélichat s'est perdu dans les monts sacrés de Sohm Al. Ses ailes semblent amovibles, mais il refuse qu'on y touche, ce qui rend la chose impossible à vérifier. Certains pensent que ce félin serait en fait une entité de\nbas rang...","Maouh!",988,100,10,0,0,0,2,0,8,72,true,false,false,true,0,false,true,4632,75,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
140,"brouette mécanique",0,"brouettes mécaniques",0,0,1,1,0,"Vous appelez votre mascotte brouette mécanique. Elle est pas chou, avec sa petite roue?","Cette adorable brouette a été réalisée par un artisan pour être offerte comme prix d'un concours de légumes de Gysahl. Son habitude de lancer des légumes en l'air aurait déplu à la guilde, et on l'aurait retirée de la circulation.","Krui krui...",896,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4633,242,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
141,"petit panda roux",0,"petits pandas roux",0,0,1,0,0,"Vous appelez votre mascotte petit panda roux. Il est plus petit qu'un panda normal, il vit moins longtemps, il est moins intelligent, et moins doux. Bon, peut-être pas moins doux.","Un bébé panda roux. On ignore ce qu'il faisait dans le Nid du dragon alors qu'il vit dans les montagnes du sud des provinces nordiques et à la lisière des provinces orientales. Un dragon l'a peut-être ramené lors d'un long voyage.","Kwiiiih!",895,70,10,0,0,0,2,1,8,73,true,false,false,true,0,false,true,4634,76,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
142,"page 63",0,"pages 63",0,0,1,1,0,"Vous appelez votre mascotte page 63. Un résumé détaillé des soixante-deux premières pages n'est pas nécessaire pour apprécier le contenu de la soixante-troisième.","La page d'un ouvrage du rayon “Interdits” de la Grande bibliothèque de Gubal. Visiblement, cette page 63 renferme une présence. Pourtant, ce n'est pas à cause d'elle que ce livre a été interdit, mais à cause de son contenu.","Défense de lire.",900,100,10,0,0,0,2,0,8,74,true,false,false,false,0,false,true,4635,77,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
143,"nain d'acier",0,"nains d'acier",0,0,1,0,0,"Vous appelez votre mascotte nain d'acier. Il préfère le terme “personne d'acier de petite taille”.","Un géant d'acier miniature renfermant un cœur fabriqué par un pantin pilote d'aéronef à ses heures perdues. Un jour, il s'est tellement laissé absorber par son ouvrage qu'il a dépassé sa destination, si bien que son secret a été découvert.","Kruik kruik!",898,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4636,243,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
144,"bébé griffon",0,"bébés griffons",0,0,1,0,0,"Vous appelez votre mascotte bébé griffon. Il arrive parfois qu'il hurle au vent, mais personne ne sait pourquoi.","Un chasseur du clan Centurio a trouvé ce jeune après avoir abattu un griffon de grande taille. Ses grands yeux brillants l'ayant ému, il n'a pas pu l'achever et lui a cherché un nouveau foyer.","Gwriiih!",897,90,10,0,0,0,2,0,8,75,true,false,false,true,0,false,true,4637,79,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
145,"Ysayle miniature",0,"Ysayle miniatures",0,1,1,1,0,"Vous appelez votre mascotte Ysayle miniature. Vous êtes bien Cœur-de-glace, je me trompe?","Une poupée à l'effigie de Cœur-de-glace, qui devait servir pour le recrutement de nouveaux membres. Mais l'intéressée a découvert ce projet dès que la poupée a été terminée, ce qui fait que sa distribution a connu une fin brutale.","Nous serons les acteurs de\nnotre propre délivrance!",1165,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4638,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
146,"Gestahl",0,"Gestahl",0,0,1,0,0,"Vous appelez votre mascotte Gestahl. Un chien bien élevé au pedigree <i>impérial</i>.","Un caniche de noble lignée. C'était un simple chien errant, mais ses origines impériales ayant été reconnues, il a finalement obtenu un pedigree en bonne et due forme. Avec sa mante, on jurerait voir un redoutable empereur.","Fusion, ouaf!",1166,100,1,10,0,0,2,0,8,76,true,true,false,true,0,true,true,4639,80,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
147,"gobblindé G-VII à vapeur",0,"gobblindés G-VII à vapeur",0,0,1,0,0,"Vous appelez votre mascotte gobblindé G-VII à vapeur. Ses vapeurs d'échappement peuvent servir à cuire du jambon à l'étouffée.","Cette armure à vapeur a été mise au point par les Gobelins de la Main indigo comme prototype pour tester le fonctionnement de la version grandeur nature. Un merveilleux robot de lumière et d'acier...","Tchouuu!!",1164,100,10,0,0,0,2,0,8,0,false,false,false,false,0,false,true,4640,244,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
148,"prince bébéhémoth",0,"princes béhémoths",0,0,1,0,0,"Vous appelez votre mascotte prince bébéhémoth. Il est quarante-septième dans l'ordre de succession au trône béhémoth.","Ce petit serait un descendant du légendaire béhémoth empereur, capturé par un chasseur d'élite au clan Centurio. On lui a donné une mante royale correspondant à son rang, mais on ignore s'il est vraiment un prince.","Gruic? Gruic!",1162,100,10,0,0,0,2,0,8,5,true,true,false,true,0,false,true,4641,5,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
149,"sphère de guidage",0,"sphères de guidage",0,0,1,1,0,"Vous appelez votre mascotte sphère de guidage. Une preuve supplémentaire que la civilisation allagoise était très en avance en matière de technologie.","Une ancienne sphère de guidage allagoise désactivée, et modifiée par Wedge pour devenir une grosse bouboule obéissante. Elle peut désormais vous suivre à travers le monde, mais n'est plus en mesure de guider.","Une erreur a été détectée...",1163,10,3,8,0,0,2,0,8,77,true,false,true,false,0,false,true,4642,81,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
150,"Yugiri miniature",0,"Yugiri miniatures",0,0,1,1,0,"Vous appelez votre mascotte Yugiri miniature. Si jamais vous trouvez son masque, faites-lui signe, elle le cherche toujours.","Un Domien de la colonie du Glas des revenants s'est inspiré des mascottes éorzéennes pour concevoir cette poupée. Il a reproduit le visage de son modèle avec soin, persuadé que c'est en lui que réside toute la vie d'un pantin.","Merci mille fois...",1167,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4643,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
