Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
2352,"Totoima",0,"Totoima",0,0,1,0,1
2353,"sanglier pugnace",0,"sangliers pugnaces",0,0,1,0,0
2354,"Afajj Koh",0,"Afajj Koh",0,1,1,0,1
2355,"Kozol Nomotl",0,"Kozol Nomotl",0,0,1,0,1
2356,"Yarr",0,"Yarr",0,0,1,0,1
2357,"Ze Bu patriarche du 5e ordre",0,"Ze Bu patriarche du 5e ordre",0,0,1,0,1
2358,"Kuplo Kopp",0,"Kuplo Kopp",0,0,1,0,1
2359,"Mog tremblotant",0,"Mogs tremblotant",0,0,1,0,0
2360,"Lacovie",0,"Lacovie",0,0,1,1,0
2361,"chasseuse subjuguée",0,"chasseuses subjuguées",0,0,1,1,0
2362,"lancière subjuguée",0,"lancières subjuguées",0,0,1,1,0
2363,"cogneuse subjuguée",0,"cogneuses subjuguées",0,0,1,1,0
2364,"suiveur de Diluxio",0,"suiveurs de Diluxio",0,0,1,0,0
2365,"laquais de Diluxio",0,"laquais de Diluxio",0,0,1,0,0
2366,"Diluxio",0,"Diluxio",0,0,1,0,1
2367,"Kafre",0,"Kafre",0,0,1,0,1
2368,"commandant Croc de Feu",0,"commandants Croc de Feu",0,0,1,0,0
2369,"combattant d'élite Croc de Feu",0,"combattants d'élite Croc de Feu",0,0,1,0,0
2370,"acrobate du manoir",0,"acrobates du manoir",0,1,1,0,0
2371,"vigile altéré",0,"vigiles altérés",0,0,1,0,0
2372,"vigile altéré",0,"vigiles altérés",0,0,1,0,0
2373,"salve de flammes",0,"salves de flammes",0,0,1,1,0
2374,"détonateur amélioré",0,"détonateurs améliorés",0,0,1,0,0
2375,"raptor territorial",0,"raptors territoriaux",0,0,1,0,0
2376,"pélican territorial",0,"pélicans territoriaux",0,0,1,0,0
2377,"bombo alpha",0,"bombos alpha",0,0,1,0,0
2378,"luciole territoriale",0,"lucioles territoriales",0,0,1,1,0
2379,"feu follet territorial",0,"feux follets territoriaux",0,0,1,0,0
2380,"mante alpha",0,"mantes alpha",0,0,1,1,0
2381,"diablotin alpha",0,"diablotins alpha",0,0,1,0,0
2382,"zombi territorial",0,"zombis territoriaux",0,0,1,0,0
2383,"squelette territorial",0,"squelettes territoriaux",0,0,1,0,0
2384,"loup territorial",0,"loups territoriaux",0,0,1,0,0
2385,"chacal territorial",0,"chacals territoriaux",0,0,1,0,0
2386,"chien territorial",0,"chiens territoriaux",0,0,1,0,0
2387,"tréant territorial",0,"tréants territoriaux",0,0,1,0,0
2388,"bulbe territorial",0,"bulbes territoriaux",0,0,1,0,0
2389,"doblyn territorial",0,"doblyns territoriaux",0,0,1,0,0
2390,"spriggan territorial",0,"spriggans territoriaux",0,0,1,0,0
2391,"fungus alpha",0,"fungi alpha",0,0,1,0,0
2392,"scarabée territorial",0,"scarabées territoriaux",0,0,1,0,0
2393,"fungus territorial",0,"fungi territoriaux",0,0,1,0,0
2394,"goobbue alpha",0,"goobbues alpha",0,0,1,0,0
2395,"sanglier territorial",0,"sangliers territoriaux",0,0,1,0,0
2396,"colibri territorial",0,"colibris territoriaux",0,0,1,0,0
2397,"taurus alpha",0,"tauri alpha",0,0,1,0,0
2398,"hippogriffe territorial",0,"hippogriffes territoriaux",0,1,1,0,0
2399,"grenado territorial",0,"grenados territoriaux",0,0,1,0,0
2400,"bombo territorial",0,"bombos territoriaux",0,0,1,0,0
2401,"vodoriga alpha",0,"vodorigas alpha",0,0,1,0,0
2402,"ahriman alpha",0,"ahrimans alpha",0,1,1,0,0
2403,"chauve-souris territoriale",0,"chauves-souris territoriales",0,0,1,1,0
2404,"revenant territorial",0,"revenants territoriaux",0,0,1,0,0
2405,"coquepierre territorial",0,"coquepierres territoriaux",0,0,1,0,0
2406,"cisailleur territorial",0,"cisailleurs territoriaux",0,0,1,0,0
2407,"cocatrix territorial",0,"cocatrix territoriaux",0,0,1,0,0
2408,"orobon territorial",0,"orobons territoriaux",0,1,1,0,0
2409,"jeune triton territorial",0,"jeunes tritons territoriaux",0,0,1,0,0
2410,"plasmoïde territorial",0,"plasmoïdes territoriaux",0,0,1,0,0
2411,"élémentaire territorial",0,"élémentaires territoriaux",0,1,1,0,0
2412,"guimauve territoriale",0,"guimauves territoriales",0,0,1,1,0
2413,"bavarois territorial",0,"bavarois territoriaux",0,0,1,0,0
2414,"pudding territorial",0,"puddings territoriaux",0,0,1,0,0
2415,"yarzon territorial",0,"yarzons territoriaux",0,0,1,0,0
2416,"acarus territorial",0,"acari territoriaux",0,1,1,0,0
2417,"coblyn territorial",0,"coblyns territoriaux",0,0,1,0,0
2418,"nix alpha",0,"nix alpha",0,0,1,0,0
2419,"buffle alpha",0,"buffles alpha",0,0,1,0,0
2420,"mortalis alpha",0,"mortalis alpha",0,0,1,0,0
2421,"vautour territorial",0,"vautours territoriaux",0,0,1,0,0
2422,"cobra territorial",0,"cobras territoriaux",0,0,1,0,0
2423,"puk territorial",0,"puks territoriaux",0,0,1,0,0
2424,"draconide territorial",0,"draconides territoriaux",0,0,1,0,0
2425,"ziz alpha",0,"ziz alpha",0,0,1,0,0
2426,"bec-pic territorial",0,"becs-pics territoriaux",0,0,1,0,0
2427,"ziz territorial",0,"ziz territoriaux",0,0,1,0,0
2428,"jeune coeurl territorial",0,"jeunes coeurls territoriaux",0,0,1,0,0
2429,"coeurl pubère territorial",0,"coeurls pubères territoriaux",0,0,1,0,0
2430,"coeurl territorial",0,"coeurls territoriaux",0,0,1,0,0
2431,"apkallu alpha",0,"apkallus alpha",0,1,1,0,0
2432,"guêpe des mers territoriale",0,"guêpes des mers territoriales",0,0,1,1,0
2433,"cerf territorial",0,"cerfs territoriaux",0,0,1,0,0
2434,"lindwurm territorial",0,"lindwurms territoriaux",0,0,1,0,0
2435,"dullahan territorial",0,"dullahans territoriaux",0,0,1,0,0
2436,"bouquetin alpha",0,"bouquetins alpha",0,0,1,0,0
2437,"bouquetin territorial",0,"bouquetins territoriaux",0,0,1,0,0
2438,"étagne territoriale",0,"étagnes territoriales",0,1,1,1,0
2439,"taupe territoriale",0,"taupes territoriales",0,0,1,1,0
2440,"héritaupe territorial",0,"héritaupes territoriaux",0,0,1,0,0
2441,"arion territorial",0,"arions territoriaux",0,1,1,0,0
2442,"crocodile sauvage territorial",0,"crocodiles sauvages territoriaux",0,0,1,0,0
2443,"chevalier miroir territorial",0,"chevaliers miroir territoriaux",0,0,1,0,0
2444,"dodo territorial",0,"dodos territoriaux",0,0,1,0,0
2445,"condor territorial",0,"condors territoriaux",0,0,1,0,0
2446,"kalong territorial",0,"kalongs territoriaux",0,0,1,0,0
2447,"nuée de syrphes territoriales",0,"nuées de syrphes territoriales",0,0,1,1,0
2448,"marmotte territoriale",0,"marmottes territoriales",0,0,1,1,0
2449,"sarcopte territorial",0,"sarcoptes territoriaux",0,0,1,0,0
2450,"pou territorial",0,"poux territoriaux",0,0,1,0,0
2451,"gluant alpha",0,"gluants alpha",0,0,1,0,0
2452,"gluant territorial",0,"gluants territoriaux",0,0,1,0,0
2453,"microtyugh alpha",0,"microtyughs alpha",0,0,1,0,0
2454,"djigga territorial",0,"djiggas territoriaux",0,0,1,0,0
2455,"otyugh territorial",0,"otyughs territoriaux",0,1,1,0,0
2456,"pugil territorial",0,"pugils territoriaux",0,0,1,0,0
2457,"uragnite territoriale",0,"uragnites territoriales",0,1,1,1,0
2458,"roselette territoriale",0,"roselettes territoriales",0,0,1,1,0
2459,"lémur territorial",0,"lémurs territoriaux",0,0,1,0,0
2460,"piège-mouche territorial",0,"piège-mouches territoriaux",0,0,1,0,0
2461,"ver des sables alpha",0,"vers des sables alpha",0,0,1,0,0
2462,"fourmi sentinelle territoriale",0,"fourmis sentinelles territoriales",0,0,1,1,0
2463,"princesse fourmi territoriale",0,"princesses fourmi territoriales",0,0,1,1,0
2464,"karakul territorial",0,"karakuls territoriaux",0,0,1,0,0
2465,"croco baryton territorial",0,"crocos barytons territoriaux",0,0,1,0,0
2466,"biast alpha",0,"biasts alpha",0,0,1,0,0
2467,"limace territoriale",0,"limaces territoriales",0,0,1,1,0
2468,"salamandre territoriale",0,"salamandres territoriales",0,0,1,1,0
2469,"crapaud géant territorial",0,"crapauds géants territoriaux",0,0,1,0,0
2470,"gargouille alpha",0,"gargouilles alpha",0,0,1,1,0
2471,"ahriman territorial",0,"ahrimans territoriaux",0,1,1,0,0
2472,"adamankhélone alpha",0,"adamankhélones alpha",0,1,1,1,0
2473,"cobra alpha",0,"cobras alpha",0,0,1,0,0
2474,"golem alpha",0,"golems alpha",0,0,1,0,0
2475,"basilic alpha",0,"basilics alpha",0,0,1,0,0
2476,"hapalit alpha",0,"hapalits alpha",0,1,1,0,0
2477,"épouvantôme territorial",0,"épouvantômes territoriaux",0,1,1,1,0
2478,"draguêpe territorial",0,"draguêpes territoriales",0,0,1,0,0
2479,"biast territorial",0,"biasts territoriaux",0,0,1,0,0
2480,"eibis territorial",0,"eibis territoriaux",0,1,1,1,0
2481,"lainuche alpha",0,"lainuches alpha",0,0,1,0,0
2482,"poiluche territorial",0,"poiluches territoriaux",0,0,1,0,0
2483,"mandragore territoriale",0,"mandragores territoriales",0,0,1,1,0
2484,"aurélie territoriale",0,"aurélies territoriales",0,1,1,1,0
2485,"mégalocrabe territorial",0,"mégalocrabes territoriaux",0,0,1,0,0
2486,"dryade alpha",0,"dryades alpha",0,0,1,1,0
2487,"pampa à fleurs territorial",0,"pampas à fleurs territoriaux",0,0,1,0,0
2488,"cactuar territorial",0,"cactuars territoriaux",0,0,1,0,0
2489,"pampa territorial",0,"pampas territoriaux",0,0,1,0,0
2490,"wyverne territoriale",0,"wyvernes territoriales",0,0,1,1,0
2491,"dragon territorial",0,"dragons territoriaux",0,0,1,0,0
2492,"œil flottant territorial",0,"yeux flottants territoriaux",0,1,1,0,0
2493,"cyclope territorial",0,"cyclopes territoriaux",0,0,1,0,0
2494,"tortue alpha",0,"tortues alpha",0,0,1,1,0
2495,"diablotin territorial",0,"diablotins territoriaux",0,0,1,0,0
2496,"mortalis territorial",0,"mortalis territoriaux",0,0,1,0,0
2497,"gargouille territoriale",0,"gargouilles territoriales",0,0,1,1,0
2498,"coeurl alpha",0,"coeurls alpha",0,0,1,0,0
2499,"ver des sables territorial",0,"vers des sables territoriaux",0,0,1,0,0
2500,"morbol alpha",0,"morbols alpha",0,0,1,0,0
2501,"morbol territorial",0,"morbols territoriaux",0,0,1,0,0
2502,"pousse de morbol territoriale",0,"pousses de morbol territoriales",0,0,1,1,0
2503,"chimère alpha",0,"chimères alpha",0,0,1,1,0
2504,"vodoriga territorial",0,"vodorigas territoriaux",0,0,1,0,0
2505,"Léviathan",0,"Léviathan",0,0,1,0,1
2506,"U'napa",0,"U'napa",0,1,1,0,1
2507,"Voyce",0,"Voyce",0,0,1,0,1
2508,"soupireur furieux",0,"soupireurs furieux",0,0,1,0,0
2509,"grondeur furieux",0,"grondeurs furieux",0,0,1,0,0
2510,"tour énergétique allagoise",0,"tours énergétique allagoises",0,0,1,1,0
2511,"tortue de bronze",0,"tortues de bronze",0,0,1,1,0
2512,"Monabb Chah",0,"Monabb Chah",0,0,1,0,1
2513,"soldat envoûté",0,"soldats envoûtés",0,0,1,0,0
2514,"spriggan verni",0,"spriggans vernis",0,0,1,0,0
2515,"œil",0,"yeux",0,1,1,0,0
2516,"Ge Ga livreur du 59e ordre",0,"Ge Ga livreur du 59e ordre",0,0,1,0,1
2517,"spriggan coureur",0,"spriggans coureurs",0,0,1,0,0
2518,"livreur d'élite",0,"livreurs d'élite",0,0,1,0,0
2519,"terrassier d'élite",0,"terrassiers d'élite",0,0,1,0,0
2520,"prêtre d'élite",0,"prêtres d'élite",0,0,1,0,0
2521,"prieur d'élite",0,"prieurs d'élite",0,0,1,0,0
2522,"golem d'U'Ghamaro",0,"golems d'U'Ghamaro",0,0,1,0,0
2523,"Sahuagin épine-d'écueil",0,"Sahuagins épine-d'écueil",0,0,1,0,0
2524,"Sahuagin griffe-d'écueil",0,"Sahuagins griffe-d'écueil",0,0,1,0,0
2525,"Sahuagin écaille-d'écueil",0,"Sahuagins écaille-d'écueil",0,0,1,0,0
2526,"Sahuagin dent-d'écueil",0,"Sahuagins dent-d'écueil",0,0,1,0,0
2527,"elbst de Sapsa",0,"elbsts de Sapsa",0,1,1,0,0
2528,"bombocubateur",0,"bombocubateurs",0,0,1,0,0
2529,"bombocubateur évolué",0,"bombocubateurs évolués",0,0,1,0,0
2530,"baliste de bulot",0,"balistes de bulot",0,0,1,1,0
2531,"baliste de bulot frais",0,"balistes de bulot frais",0,0,1,1,0
2532,"baliste de bulot renforcée",0,"balistes de bulot renforcées",0,0,1,1,0
2533,"pugil ombrelune",0,"pugils ombrelune",0,0,1,0,0
2534,"Sahuagin écaille-de-vague",0,"Sahuagins écaille-de-vague",0,0,1,0,0
2535,"artilleur des pillards du serpent",0,"artilleurs des pillards du serpent",0,1,1,0,0
2536,"cantonnier des pillards du serpent",0,"cantonniers des pillards du serpent",0,0,1,0,0
2537,"Sahuagin épine-de-vague",0,"Sahuagins épine-de-vague",0,0,1,0,0
2538,"elbst des vagues",0,"elbsts des vagues",0,1,1,0,0
2539,"bretteur des pillards du serpent",0,"bretteurs des pillards du serpent",0,0,1,0,0
2540,"Sahuagin griffe-de-vague",0,"Sahuagins griffe-de-vague",0,0,1,0,0
2541,"Sahuagin dent-de-vague",0,"Sahuagins dent-de-vague",0,0,1,0,0
2542,"matelot pirate",0,"matelots pirates",0,0,1,0,0
2543,"mousse pirate",0,"mousses pirates",0,0,1,0,0
2544,"elbst amphibie",0,"elbsts amphibies",0,1,1,0,0
2545,"アンデッドグゥーブー（仮）",0,"",0,0,1,0,0
2546,"アンデッドグゥーブーの腹（仮）",0,"",0,0,1,0,0
2547,"gobtank G-VI",0,"gobtanks G-VI",0,0,1,0,0
2548,"commandant de la Main indigo",0,"commandants de la Main indigo",0,0,1,0,0
2549,"gobavant-garde magitek G-III",0,"gobavant-gardes magitek G-III",0,0,1,1,0
2550,"Léviathan",0,"Léviathan",0,0,1,0,1
2551,"queue de Léviathan",0,"queues de Léviathan",0,0,1,1,0
2552,"Sahuagin dent-du-ressac",0,"Sahuagins dent-du-ressac",0,0,1,0,0
2553,"Sahuagin épine-du-ressac",0,"Sahuagins épine-du-ressac",0,0,1,0,0
2554,"écume concentrique",0,"écumes concentriques",0,1,1,1,0
2555,"écume ondulante",0,"écumes ondulantes",0,1,1,1,0
2556,"glouton putride",0,"gloutons putrides",0,0,1,0,0
2557,"gueule vorace",0,"gueules voraces",0,0,1,1,0
2558,"sellette de goobbue",0,"sellettes de goobbue",0,0,1,1,0
2559,"glaire de glouton",0,"glaires de glouton",0,0,1,1,0
2560,"Arioch",0,"Arioch",0,1,1,0,1
2561,"wamoura de ranch",0,"wamouras de ranch",0,0,1,0,0
2562,"wamouracampa de ranch",0,"wamouracampas de ranch",0,0,1,0,0
2563,"gros wamoura",0,"gros wamouras",0,0,1,0,0
2564,"Diabolos",0,"Diabolos",0,0,1,0,1
2565,"clef d'outre-monde",0,"clefs d'outre-monde",0,0,1,1,0
2566,"mimic",0,"mimics",0,0,1,0,0
2567,"orbe de gravité",0,"orbes de gravité",0,1,1,0,0
2568,"porte d'outre-monde",0,"portes d'outre-monde",0,0,1,1,0
2569,"boule de pollen",0,"boules de pollen",0,0,1,1,0
2570,"spore impure",0,"spores impures",0,0,1,1,0
2571,"tourelle de la magie blanche",0,"tourelles de la magie blanche",0,0,1,1,0
2572,"gremlin",0,"gremlins",0,0,1,0,0
2573,"Baalzephon",0,"Baalzephon",0,0,1,0,1
2574,"hectoculus",0,"hectoculi",0,0,1,0,0
2575,"raclure de ruines",0,"raclures de ruines",0,0,1,1,0
2576,"tabouret-du-démon",0,"tabourets-du-démon",0,0,1,0,0
2577,"acarus fou",0,"acari fou",0,1,1,0,0
2578,"bombyle",0,"bombyles",0,0,1,0,0
2579,"wamoura",0,"wamoura",0,0,1,0,0
2580,"wamouracampa",0,"wamouracampas",0,0,1,0,0
2581,"allotaurus",0,"allotauri",0,1,1,0,0
2582,"diablotin lâche",0,"diablotins lâches",0,0,1,0,0
2583,"œil souillé",0,"yeux souillés",0,1,1,0,0
2584,"chauve-souris d'Halatali",0,"chauve-souris d'Halatali",0,0,1,1,0
2585,"loup d'arène",0,"loups d'arène",0,0,1,0,0
2586,"basilic d'arène",0,"basilics d'arène",0,0,1,0,0
2587,"lémur du Colisée",0,"lémurs du Colisée",0,0,1,0,0
2588,"vautour de combat",0,"vautours de combat",0,0,1,0,0
2589,"pantin assistant P002S",0,"pantins assistants P002S",0,0,1,0,0
2590,"pantin admirateur P002A",0,"pantins admirateurs P002A",0,0,1,0,0
2591,"pantin perturbateur P002H",0,"pantins perturbateur P002H",0,0,1,0,0
2592,"coeurl d'arène",0,"coeurls d'arène",0,0,1,0,0
2593,"ours doré",0,"ours dorés",0,1,1,0,0
2594,"bretteur aguerri",0,"bretteurs aguerri",0,0,1,0,0
2595,"lancier aguerri",0,"lanciers aguerri",0,0,1,0,0
2596,"maraudeur aguerri",0,"maraudeurs aguerri",0,0,1,0,0
2597,"Pyracmon",0,"Pyracmon",0,0,1,0,1
2598,"Catoblépas",0,"Catoblépas",0,0,1,0,1
2599,"œil impur",0,"yeux impurs",0,1,1,0,0
2600,"djigga d'Halatali",0,"djiggas d'Halatali",0,0,1,0,0
2601,"yarzon lacérant",0,"yarzons lacérants",0,0,1,0,0
2602,"Mumuepo le prêtre déchu",0,"Mumuepo le prêtre déchu",0,0,1,0,1
2603,"Narasimha",0,"Narasimha",0,0,1,0,1
2604,"Franz le magnifique",0,"Franz le magnifique",0,0,1,0,1
2605,"Langloisiert l'inégalable",0,"Langloisiert l'inégalable",0,0,1,0,1
2606,"U'linbho l'indomptable",0,"U'linbho l'indomptable",0,1,1,0,1
2607,"Silent Moss l'impératrice",0,"Silent Moss l'impératrice",0,0,1,1,1
2608,"activateur de la barrière",0,"activateurs de la barrière",0,1,1,0,0
2609,"rafflesia",0,"rafflesias",0,0,1,1,0
2610,"Mélusine",0,"Mélusine",0,0,1,1,1
2611,"bio-tréant",0,"bio-tréant",0,0,1,0,0
2612,"Nael deus Darnus",0,"Nael deus Darnus",0,0,1,1,1
2613,"module de formation",0,"modules de formation",0,0,1,0,0
2614,"champ allagois",0,"champs allagois",0,0,1,0,0
2615,"module d'assistance",0,"modules d'assistance",0,0,1,0,0
2616,"mine allagoise",0,"mine allagoises",0,0,1,1,0
2617,"sangle",0,"sangles",0,0,1,1,0
2618,"Ragnarok",0,"Ragnarok",0,0,1,0,1
2619,"bulbe de matière sombre",0,"bulbes de matière sombre",0,0,1,0,0
2620,"frelon de matière sombre",0,"frelons de matière sombre",0,0,1,0,0
2621,"miel corrosif",0,"miels corrosifs",0,0,1,0,0
2622,"limace de matière sombre",0,"limaces de matière sombre",0,0,1,1,0
2623,"nuée d'abeilles",0,"nuées d'abeilles",0,0,1,1,0
2624,"lamia danseuse-de-mort",0,"lamiae danseuses-de-mort",0,0,1,1,0
2625,"lamia vengeresse",0,"lamiae vengeresses",0,0,1,1,0
2626,"lamia dissectrice",0,"lamiae dissectrices",0,0,1,1,0
2627,"Renaud",0,"Renaud",0,0,1,0,1
2628,"Nael Geminus",0,"Nael Geminus",0,0,1,1,1
2629,"fantôme méracydien",0,"fantômes méracydiens",0,0,1,0,0
2630,"corne-de-feu",0,"cornes-de-feu",0,0,1,1,0
2631,"griffe-de-glace",0,"griffes-de-glace",0,0,1,1,0
2632,"aile-de-foudre",0,"ailes-de-foudre",0,1,1,1,0
2633,"sphère du défi",0,"sphères du défi",0,0,1,1,0
2634,"golem de Dalamud",0,"golems de Dalamud",0,0,1,0,0
2635,"débris",0,"débris",0,0,1,0,0
2636,"débris astral",0,"débris astraux",0,0,1,0,0
2637,"débris ombral",0,"débris ombraux",0,0,1,0,0
2638,"débris de Dalamud",0,"débris de Dalamud",0,0,1,0,0
2639,"rideau lunaire",0,"rideaux lunaires",0,0,1,0,0
2640,"roselette de matière sombre",0,"roselettes de matière sombre",0,0,1,1,0
2641,"module d'entretien",0,"modules d'entretien",0,0,1,0,0
2642,"protochimère",0,"protochimère",0,0,1,1,0
2643,"cobra allagois",0,"cobras allagois",0,0,1,0,0
2644,"lamia danseuse",0,"lamiae danseuses",0,0,1,1,0
2645,"lamia archère",0,"lamiae archères",0,0,1,1,0
2646,"module de surveillance",0,"modules de surveillance",0,0,1,0,0
2647,"soldat mécanique",0,"soldats mécaniques",0,0,1,0,0
2648,"chevalier mécanique",0,"chevaliers mécaniques",0,0,1,0,0
2649,"drone-sculpteur",0,"drones-sculpteurs",0,0,1,0,0
2650,"bombe géante",0,"bombes géantes",0,0,1,1,0
2651,"conducteur de la Main indigo",0,"conducteurs de la Main indigo",0,0,1,0,0
2652,"canonnier de la Main indigo",0,"canonniers de la Main indigo",0,0,1,0,0
2653,"Stopklox",0,"Stopklox",0,0,1,1,1
2654,"sniper de la Main indigo",0,"snipers de la Main indigo",0,0,1,0,0
2655,"bombe cruciforme",0,"bombes cruciformes",0,0,1,1,0
2656,"voltigeur de la Main indigo",0,"voltigeurs de la Main indigo",0,0,1,0,0
2657,"essence de céruleum",0,"essences de céruleum",0,1,1,1,0
2658,"torama des jungles profondes",0,"toramas des jungles profondes",0,0,1,0,0
2659,"éoraptor",0,"éoraptors",0,1,1,0,0
2660,"soldat de la Main indigo",0,"soldats de la Main indigo",0,0,1,0,0
2661,"fusilier de la Main indigo",0,"fusiliers de la Main indigo",0,0,1,0,0
2662,"fantassin de la Main indigo",0,"fantassins de la Main indigo",0,0,1,0,0
2663,"gob-bec",0,"gob-becs",0,0,1,0,0
2664,"",0,"",0,0,1,0,0
2665,"Gilgamesh",0,"Gilgamesh",0,0,1,0,1
2666,"Enkidu",0,"Enkidu",0,1,1,0,1
2667,"bombe",0,"bombes",0,0,1,1,0
2668,"bateleur du grand pont",0,"bateleurs du grand pont",0,0,1,0,0
2669,"hippocerf du grand pont",0,"hippocerfs du grand pont",0,1,1,0,0
2670,"voleur roegadyn",0,"voleurs roegadyns",0,0,1,0,0
2671,"capitaine des lames de cuivre",0,"capitaines des lames de cuivre",0,0,1,0,0
2672,"œil errant",0,"yeux errant",0,1,1,0,0
2673,"cobra envahisseur",0,"cobras envahisseur",0,0,1,0,0
2674,"sentinelle écaille-des-profondeurs",0,"sentinelles écaille-des-profondeurs",0,0,1,1,0
2675,"sentinelle griffe-des-profondeurs",0,"sentinelles griffe-des-profondeurs",0,0,1,1,0
2676,"sentinelle dent-des-profondeurs",0,"sentinelles dent-des-profondeurs",0,0,1,1,0
2677,"pillard subjugué",0,"pillards subjugués",0,0,1,0,0
2678,"garde écaille-des-profondeurs",0,"gardes écaille-des-profondeurs",0,0,1,0,0
2679,"garde griffe-des-profondeurs",0,"gardes griffe-des-profondeurs",0,0,1,0,0
2680,"garde épine-des-profondeurs",0,"gardes épine-des-profondeurs",0,0,1,0,0
2681,"garde dent-des-profondeurs",0,"gardes dent-des-profondeurs",0,0,1,0,0
2682,"épéiste subjugué",0,"épéistes subjugués",0,1,1,0,0
2683,"bombo thermique",0,"bombos thermiques",0,0,1,0,0
2684,"livreur du 13e ordre",0,"livreurs du 13e ordre",0,0,1,0,0
2685,"terrassier du 13e ordre",0,"terrassiers du 13e ordre",0,0,1,0,0
2686,"hors-la-loi kobold",0,"hors-la-loi kobolds",0,0,1,0,0
2687,"superviseur kobold",0,"superviseurs kobolds",0,0,1,0,0
2688,"bombo d'élevage",0,"bombos d'élevage",0,0,1,0,0
2689,"éclaireur kobold du 596e ordre",0,"éclaireurs kobolds du 596e ordre",0,1,1,0,0
2690,"braise de bombo",0,"braises de bombo",0,0,1,1,0
2691,"prêtre du 596e ordre",0,"prêtres du 596e ordre",0,0,1,0,0
2692,"prêtre du 639e ordre",0,"prêtres du 639e ordre",0,0,1,0,0
2693,"prêtre du 411e ordre",0,"prêtres du 411e ordre",0,0,1,0,0
2694,"surveillant du 271e ordre",0,"surveillants du 271e ordre",0,0,1,0,0
2695,"grenado chaud",0,"grenados chauds",0,0,1,0,0
2696,"grenado brûlant",0,"grenados brûlants",0,0,1,0,0
2697,"bombo torride",0,"bombos torrides",0,0,1,0,0
2698,"shrapnelo",0,"shrapnelos",0,0,1,0,0
2699,"shrapnelo géant",0,"shrapnelos géants",0,0,1,0,0
2700,"golem de cobalt",0,"golems de cobalt",0,0,1,0,0
2701,"ウ・ガマロ・インスペクター",0,"",0,0,1,0,0
2702,"surveillant du 13e ordre",0,"surveillants du 13e ordre",0,0,1,0,0
2703,"alchimiste du 13e ordre",0,"alchimistes du 13e ordre",0,1,1,0,0
2704,"savant du 13e ordre",0,"savants du 13e ordre",0,0,1,0,0
2705,"chaudiériste du 88e ordre",0,"chaudiéristes du 88e ordre",0,0,1,0,0
2706,"doblyn à échardes",0,"doblyns à échardes",0,0,1,0,0
2707,"bombo incandescent",0,"bombos incandescents",0,0,1,0,0
2708,"bombo étincelant",0,"bombos étincelants",0,0,1,0,0
2709,"patrouilleur du 13e ordre",0,"patrouilleurs du 13e ordre",0,0,1,0,0
2710,"gardien d'U'Ghamaro",0,"gardiens d'U'Ghamaro",0,0,1,0,0
2711,"patrouilleur du 13e ordre",0,"patrouilleurs du 13e ordre",0,0,1,0,0
2712,"prêtre du 13e ordre",0,"prêtres du 13e ordre",0,0,1,0,0
2713,"grand doblyn",0,"grands doblyns",0,0,1,0,0
2714,"Numéro 132",0,"Numéro 132",0,0,1,0,1
2715,"patrouilleur d'U'Ghamaro",0,"patrouilleurs d'U'Ghamaro",0,0,1,0,0
2716,"écaille-d'écueil de Demipierre",0,"écailles-d'écueil de Demipierre",0,1,1,1,0
2717,"griffe-d'écueil de Demipierre",0,"griffes-d'écueil de Demipierre",0,0,1,1,0
2718,"épine-d'écueil de Demipierre",0,"épines-d'écueil de Demipierre",0,1,1,1,0
2719,"Sahuagin du corail",0,"Sahuagins du corail",0,0,1,0,0
2720,"Sahuagin dent-d'écueil",0,"Sahuagins dent-d'écueil",0,0,1,0,0
2721,"sentinelle sahuagine",0,"sentinelles sahuagines",0,0,1,1,0
2722,"cisailleur affamé",0,"cisailleurs affamés",0,0,1,0,0
2723,"uragnite d'Ombrelune",0,"uragnites d'Ombrelune",0,1,1,1,0
2724,"chef griffe-de-vague",0,"chefs griffe-de-vague",0,0,1,0,0
2725,"sentinelle dent-de-vague",0,"sentinelles dent-de-vague",0,0,1,1,0
2726,"infiltrateur sahuagin",0,"infiltrateurs sahuagins",0,1,1,0,0
2727,"grande nageoire",0,"grandes nageoires",0,0,1,1,0
2728,"marin 2e classe subjugué",0,"marins 2e classe subjugués",0,0,1,0,0
2729,"marin 3e classe subjugué",0,"marins 3e classe subjugués",0,0,1,0,0
2730,"pugil de Sapsa",0,"pugils de Sapsa",0,0,1,0,0
2731,"aventurier prisonnier",0,"aventuriers prisonniers",0,1,1,0,0
2732,"marin d'Ombrelune",0,"marins d'Ombrelune",0,0,1,0,0
2733,"timonier d'Ombrelune",0,"timoniers d'Ombrelune",0,0,1,0,0
2734,"chef épine-des-profondeurs",0,"chefs épine-des-profondeurs",0,0,1,0,0
2735,"chef griffe-des-profondeurs",0,"chefs griffe-des-profondeurs",0,0,1,0,0
2736,"chef dent-des-profondeurs",0,"chefs dent-des-profondeurs",0,0,1,0,0
2737,"subjugué de Léviathan",0,"subjugués de Léviathan",0,0,1,0,0
2738,"maître d'équipage subjugué",0,"maîtres d'équipage subjugués",0,0,1,0,0
2739,"canonnier en chef subjugué",0,"canonniers en chef subjugués",0,0,1,0,0
