Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
352,"Spjot","Une magie ancienne inflige des dégâts périodiquement.",15530,0,2,17,0,false,false,false,false,false,false,false,true,10,0,false,0,false,false,0,0
353,"Un nouveau monde","Les caractéristiques des disciples de la guerre et de la magie débutants sont augmentées.",16501,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
354,"Vivre de la terre","La collecte des récolteurs est augmentée.",16502,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
355,"Avoir le coup d'œil","Le discernement des récolteurs est augmenté.",16503,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
356,"La main qui nourrit","L'habileté des artisans est augmentée.",16504,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
357,"Passer maître","Le contrôle des artisans est augmenté.",16505,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
358,"Bonhomme de neige","Le corps est couvert de neige et il est possible d'attaquer les cibles bénéficiant de l'effet Feu follet.",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
359,"Feu follet","Un feu illusoire enveloppe le corps, protégeant des attaques.",15508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
360,"À boire et à manger","La durée de l'effet des repas est allongée.",16508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
361,"Union parfaite","La symbiose augmente plus facilement.",16509,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
362,"Protections protégées","La perte de condition des équipements est réduite.",16510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
363,"Prompt rétablissement","La durée de l'altération d'état Affaiblissement est réduite.",16511,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
364,"Prix d'ami","Le coût en gils des téléportations est réduit.",16512,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
365,"Feu du combat","L'expérience obtenue au combat est augmentée.",16513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
366,"Meilleur ami de l'homme","L'expérience obtenue par le compagnon augmente.",16514,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
367,"Terre et eau","L'expérience obtenue en récoltant est augmentée.",16515,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
368,"Être en bonnes mains","L'expérience obtenue en synthétisant augmente.",16516,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
369,"Éthéroplasma","De l'éthéroplasma poisseux recouvre le corps. L'effet rend inconscient s'il est accumulé 5 fois.",17281,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
370,"Chant de la sirène","Transforme graduellement en zombi. Les PV maximums doivent être restaurés avant la fin de l'effet pour empêcher la zombification.",15558,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
371,"Zombi","Rend esclave de la volonté de la sirène.",15559,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
372,"Colère maternelle","La colère due à la destruction des œufs augmente les dégâts infligés.",17221,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
373,"Insoignabilité","Les actions et sorts de récupération de PV n'ont aucun effet.",15561,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
374,"Cristaux corrompus","Des cristaux corrompus recouvrent le corps. Ils explosent si l'effet est accumulé 3 fois.",17161,3,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
375,"Morsure du feu","Les PV maximums sont réduits et les dégâts reçus sont augmentés.",17181,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
376,"Fournaise","Les flammes d'Ifrit enveloppent le corps, infligeant des dégâts périodiques de feu.",15560,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
377,"Chaînes infernales","Les dégâts infligés sont réduits et des dégâts périodiques de feu sont subis.",17201,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
378,"Affres de la mort","Une force inconnue immobilise les jambes, empêchant tout mouvement.",15003,0,2,17,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
379,"Basse pression","La pression atmosphérique a grandement baissé, infligeant des dégâts périodiques de vent.",17241,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
380,"Haute pression","La pression atmosphérique a grandement augmenté, améliorant la résistance à l'élément vent.",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
381,"Testudo","Les dégâts reçus sont réduits.",14801,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
382,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
383,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
384,"Frisson de la guerre","Les PV maximums sont augmentés.",14803,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
385,"Plein élan","Des dégâts périodiques sont subis.",14804,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
386,"Saut périlleux","La célérité est réduite.",14805,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
387,"Émancipation","Étourdissement, Sommeil, Entrave, Pesanteur et Maladie n'ont aucun effet.",14806,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
388,"Impulsion subite","Les chances de critiques sont augmentées.",14807,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,5
389,"Embrochement","L'intelligence est réduite.",14808,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
390,"Prisme sacré","Crée une aura bénéfique à l'endroit visé, qui soigne les équipiers.",14809,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
391,"Projectile fantôme","Des dégâts périodiques sont subis.",14810,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
392,"Voile de brume","La portée est réduite.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,6
393,"Flétrissure","Toutes les résistances magiques sont réduites.",14812,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
394,"Traité de la focalisation","Toutes les résistances magiques sont augmentées.",14813,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
395,"Explosion éthérée","La vivacité est réduite.",14814,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
396,"Équanimité","Les sorts ne sont pas interrompus lorsque des dégâts sont reçus.",14815,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
397,"Harmonie","L'esquive est grandement augmentée, et les dégâts reçus sont réduits.",14816,0,1,16,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
398,"Alignement astral","Le corps est partiellement aligné sur le monde astral. Les dégâts infligés sont réduits de moitié, mais il est possible d'attaquer les êtres fantômatiques.",15562,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,true,0,0
399,"Retour corporel","Le corps est affaibli par le retour vers le monde réel. Les dégâts reçus sont doublés.",15563,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
400,"Charge électrique","L'organisme est chargé d'électricité, réduisant la résistance à l'élément foudre.",17261,8,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
401,"Étreinte mortelle","Les mouvements sont bloqués, et des dégâts périodiques sont subis.",15564,0,2,17,0,true,false,true,false,false,false,true,true,0,0,false,0,false,false,2,0
402,"Acharnement aveugle","Une provocation extrême engendre la perte du contrôle de soi, forçant à poursuivre et attaquer sans relâche la cible.",15565,0,2,17,0,false,false,false,true,false,true,false,false,100,0,false,0,false,false,0,0
403,"Bonus de dégâts","Les dégâts infligés sont augmentés.",15519,0,1,16,0,false,false,false,false,false,false,false,true,200,0,false,0,false,false,0,0
404,"Chargé","Transporte une charge jusqu'à ce que la fatigue oblige à la poser.",16208,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
405,"Égarement","Une confusion totale empêche de contrôler ses mouvements.",15545,0,2,17,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
406,"Vulnérabilité diminuée","Les dégâts reçus sont réduits.",17301,8,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
407,"Empoisonnement cristallin","De la poussière de cristal a été aspirée, provoquant un empoisonnement. L'effet rend incapable d'agir s'il est accumulé 4 fois.",17001,4,2,1,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
408,"Couperet de justice","Les dégâts infligés sont réduits.",10265,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
409,"Holmgang","Tout déplacement est impossible jusqu'à la fin de l'effet. Les PV ne peuvent pas être réduits en dessous de 1 par la plupart des attaques.",10255,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
410,"Réaction antivirale","Virus et Virus de l'esprit n'ont aucun effet.",10515,0,1,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
411,"Bête intérieure","Les dégâts reçus sont réduits.",12553,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
412,"Élévation","S'élève dans l'air.",15024,0,1,16,0,false,false,false,false,false,false,true,false,200,0,false,0,false,false,0,0
413,"Marque des vainqueurs","Le gain de marques de loup est augmenté.",16517,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
414,"Solde accrue","Le gain de sceaux de grande compagnie est augmenté.",16518,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
415,"Regain","Récupère des PT périodiquement.",16203,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
416,"Transparence","L'organisme laisse passer la lumière, devenant invisible aux ennemis.",16209,0,1,16,0,false,false,false,false,false,false,false,false,2,0,false,0,false,true,0,0
417,"Bouclier","Les défenses physique et magique sont augmentées.",10405,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
418,"Vulnérabilité physique diminuée","Les dégâts physiques reçus sont réduits.",15052,0,1,16,0,false,false,false,false,false,false,false,true,30,0,false,0,false,false,0,0
419,"Voile de brume","La portée est réduite.",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,7
420,"Marquage","Fait l'objet du marquage d'un prédateur, qui sera transféré à un autre personnage s'il passe à proximité.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
421,"Dévorement","En train d'être dévoré par un monstre, toute action est impossible",15571,0,2,17,0,false,false,true,true,false,false,true,true,10,0,false,0,false,false,3,0
422,"Malus de soin","La puissance curative des sorts de soin est diminuée.",15572,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
423,"Cauchemar","Un profond sommeil empêche toute action.",15573,0,2,2,123,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,3
424,"Maléfice du néant","Le maléfice du néant augmente les dégâts subis.",17341,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
425,"Présence du néant","L'énervement lié à l'emprise du néant protège du sommeil.",15574,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
426,"Nocto-bouclier","Une barrière magique protège de l'étourdissement.",15575,0,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
427,"Lenteur +","La vitesse des attaques automatiques est réduite, et le temps de recharge des sorts et des techniques d'arme est allongé. Impossible à dissiper.",17361,0,2,13,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
428,"Hâte +","La vitesse des attaques automatiques est augmentée, et le temps de recharge des sorts et des techniques d'arme est réduit. Impossible à dissiper.",17381,16,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
429,"Poussière érosive","Une poussière recouvre le corps et émet une odeur aimée d'Arioch. Les dégâts subis sont augmentés.",17401,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
430,"Désolation","Un état de grande tristesse augmente les dégâts subis.",15576,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
431,"Résistance à l'eau diminuée","La résistance à l'élément eau est diminuée.",17421,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
432,"Reflets d'eau libérés","Un voile d'eau semblable à un miroir enveloppe le corps. Un reflet d'eau est envoyé lorsqu'un sort curatif est reçu.",15577,0,2,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
433,"Reflet d'eau","Un voile d'eau semblable à un miroir obstrue la vue et rétrécit la portée des actions. L'effet rend les actions impossibles s'il est accumulé 16 fois.",17441,16,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
434,"Étreinte impénétrable","Un sort très puissant détruit toute liberté de mouvement et rend impossible toute action.",15579,0,2,17,0,true,false,true,false,false,false,true,true,200,0,false,0,false,false,0,0
435,"Œil diabolique","Un regard diabolique pétrifie et rend toute action impossible, tout en augmentant les dégâts subis.",15578,0,2,17,0,true,false,true,false,false,false,false,false,200,0,false,0,false,false,0,0
436,"Ronces sauvages","Les pieds sont bloqués par des ronces. La vitesse de déplacement est réduite et des PV sont graduellement perdus, en revanche l'état empêche d'être attiré ou projeté en arrière.",15601,0,2,17,0,false,false,false,false,false,false,true,true,150,1,false,0,false,false,0,0
437,"Piège de pierre","État de pétrification. Une attaque provoque le KO.",15586,0,2,6,122,true,false,true,false,false,true,false,false,100,0,false,0,false,false,0,0
438,"Mini","Le nanisme réduit les dégâts infligés et augmente les dégâts subis.",15581,0,2,17,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
439,"Crapaud","La transformation en crapaud empêche toute action.",15580,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
440,"Mini","Le nanisme réduit les dégâts infligés et augmente les dégâts subis.",16211,0,1,16,0,false,false,false,false,true,false,false,false,100,1,false,0,false,false,0,8
441,"Crapaud","La transformation en crapaud empêche toute action.",16210,0,1,16,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
442,"Lenteur","La vitesse des attaques automatiques est réduite, et le temps de recharge des sorts et des techniques d'arme est allongé.",15009,0,2,13,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
443,"Bonus de dégâts","Les dégâts infligés sont augmentés.",17061,16,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
444,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",15020,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
445,"Sarment de ronces","L'empêtrement dans des ronces fait perdre graduellement des PV.",15582,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
446,"Mielleux","Le corps est recouvert de miel, ce qui attire les frelons.",15583,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
447,"Acide corrosif","Un acide puissant recouvre le corps et amplifie les dégâts de Nuage acide.",17021,16,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
448,"Essaim","Une nuée d'abeilles s'apprête à attaquer.",17461,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
449,"Dard","Le venin s'est accumulé dans l'organisme et rend les dégâts des attaques des abeilles plus violents.",17001,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
450,"Résistance à Pétrification","Pétrification n'a aucun effet.",15608,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
451,"Voix du maléfice","La voix obsédante oblige le corps à lancer Voix pétrifiante à la fin de l'effet.",15587,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
452,"Cri du maléfice","Le cri obsédant oblige le corps à lancer Cri pétrifiant à la fin de l'effet.",15588,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
453,"Venin allagois","Du venin allagois est involontairement répandu autour de soi. Les équipiers perdent petit à petit leurs PV.",15007,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
454,"Champ allagois","Les dégâts subis s'accumulent et provoquent une explosion de puissance proportionnelle à la fin de l'effet ou en cas de KO.",15590,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
455,"Agonie vitale","L'énergie vitale quitte le corps et les dégâts provoqués par Absorption vitale sont augmentés.",17101,4,2,17,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
456,"PV maximum réduits","Les PV maximums sont réduits.",17481,4,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
457,"Entrave +","Tout déplacement est impossible. Impossible à dissiper.",15602,0,2,12,124,true,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
458,"Bile de rapace","La bile du rapace envahit l'organisme et provoque des explosions aux alentours lorsque l'effet prend fin.",15517,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
459,"Posture normale","Programme de comportement normal.",15591,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
460,"Posture d'attaque","Programme de comportement agressif.",15592,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
461,"Posture de diversion","Programme de comportement de diversion.",15593,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
462,"Sangle accélérée","Les sangles se resserrent et rendent l'étreinte plus forte.",15594,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
463,"Attache","Toute action est impossible à cause de liens. L'effet rend inconscient s'il est accumulé 9 fois.",17501,16,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
464,"Corne-de-feu","La résistance aux attaques des dragons corne-de-feu est fortement diminuée.",15595,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
465,"Griffe-de-glace","La résistance aux attaques des dragons griffe-de-glace est fortement diminuée.",15596,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
466,"Aile-de-foudre","La résistance aux attaques des dragons aile-de-foudre est fortement diminuée.",15597,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
467,"Reflet d'eau","Un voile d'eau semblable à un miroir obstrue la vue et rétrécit la portée des actions. L'effet rend les actions impossibles s'il est accumulé 16 fois.",17456,0,2,17,0,false,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
468,"Transfert du néant","Transposition temporaire dans le monde du néant. Les actions n'influencent pas la dimension humaine.",15585,0,2,17,0,false,false,true,true,false,false,true,true,200,0,true,0,false,false,3,0
469,"Monarchie absolue","Le pouvoir extrême du roi annule tous les dégâts.",15589,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
470,"Mogtimisation","L'union des Mogs fait la force, et rend inefficaces Entrave et Silence.",15584,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
471,"Nyctophobie mog","Une peur panique du noir amplifie les dégâts de l'Ombre de mog.",15598,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
472,"Photophobie mog","Une peur panique de la lumière amplifie les dégâts de la Lumière mog.",15599,0,2,16,0,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
473,"Tournis mog","Une peur panique des rotations amplifie les dégâts de la Ronde mog.",15600,0,2,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
474,"Mogtivation","Le roi motive ses troupes. Les dégâts infligés et le potentiel curatif des soins sont augmentés.",17541,8,1,16,0,false,false,false,false,false,false,false,false,150,0,false,0,false,false,0,0
475,"Marquage impossible","Il n'est plus possible d'être une proie et faire la cible d'un marquage.",15027,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
476,"Voile ombreux","La précision diminue à cause d'une ombre. Œil diabolique devient sans effet. Guérison peut soigner cet effet.",15012,0,2,10,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
477,"Manteau du Déchaîneur","Les attaques magiques sont reflétées.",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
478,"Voile du Déchaîneur","Les attaques à distance sont reflétées.",12651,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
479,"Recouvrement","Des PV sont récupérés périodiquement.",17521,16,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
480,"Hâte +","La vitesse des attaques automatiques est augmentée, et le temps de recharge des sorts et des techniques d'arme est réduit. Impossible à dissiper.",17381,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
481,"Sprint","La vitesse de déplacement est augmentée.",10101,0,1,0,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
482,"Paralysie","Une paralysie empêche parfois d'effectuer des actions.",15006,0,2,5,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
483,"Bonus de PV","Les PV maximums sont augmentés.",15075,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
484,"Sépia venimeux","Le corps est enduit de sépia du Kraken. La vitesse de déplacement est réduite et des dégâts périodiques sont subis.",15569,0,2,17,0,false,false,false,false,false,false,false,false,150,1,false,0,false,false,0,0
485,"Œdème","Des dégâts périodiques d'eau sont subis.",17641,16,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
486,"Geôle aqueuse","Une bulle d'eau magique emprisonne le corps, empêchant toute action.",15038,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,3,0
487,"Congélation","Le corps est entièrement gelé. Des dégâts périodiques de glace sont subis.",17621,16,2,17,127,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
488,"Décalage d'ombre","Insensible à un certain montant de dégâts physiques.",10605,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
489,"Baiser de guêpe","Les dégâts physiques infligés sont augmentés.",10606,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
490,"Baiser de vipère","Les dégâts physiques infligés sont augmentés.",10609,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
491,"Lame dansante","La résistance au tranchant et les PV récupérés avec la magie curative sont réduits.",10601,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
492,"Attaque mutilante","Des dégâts périodiques sont subis.",10602,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
493,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
494,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
495,"Aiguillonnement","Des PT sont récupérés périodiquement.",10608,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
496,"Mudrâ","Des signes de mains sont combinés pour lancer un ninjutsu.",12901,0,1,16,0,false,false,false,false,false,false,false,false,100,0,true,799,false,false,0,13
497,"Kassatsu","Le prochain ninjutsu est critique.",12902,0,1,16,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
498,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
499,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
500,"Fûton","La vitesse d'attaque est augmentée.",12903,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
501,"Doton","Des dégâts magiques de terre sont causés dans une aire d'effet.",12904,0,1,16,0,false,false,false,false,false,false,false,false,10,0,true,0,false,false,0,0
502,"Pesanteur","La vitesse de déplacement est réduite.",15002,0,2,4,126,false,false,false,false,false,false,false,true,100,1,false,0,false,false,0,0
503,"Brûlure","Des dégâts périodiques de feu sont subis.",15524,0,2,17,130,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
504,"Attache","Toute action est impossible.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,0,false,0,false,false,0,0
505,"Bonus de dégâts","Les dégâts infligés sont augmentés.",17061,16,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
506,"Vertige","Une sensation pénible de déséquilibre empêche tout mouvement.",15039,0,2,3,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
507,"Suiton","Le corps est entouré d'un voile aqueux reflétant la lumière, permettant d'effectuer les actions qui requièrent normalement l'effet Dissimulation.",12906,0,1,16,0,false,false,false,false,false,false,false,false,100,0,true,0,false,false,0,0
508,"Croc d'ombre","Des dégâts périodiques sont subis.",10612,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
509,"Magismobombe","Des bombes magismologiques recouvrent le corps, explosant à intervalle régulier.",15606,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
510,"Attache","Toute action est impossible.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,0,false,0,false,true,3,0
511,"Pyrocrapaud","La transformation en en crapaud rend uniquement capable de cracher du feu.",15607,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
512,"Électroconductivité","De la matière conductrice recouvre le corps. L'effet devient Parafoudre s'il est accumulé 3 fois.",17561,2,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
513,"Charge électrostatique","Le corps accumule de l'électricité statique. Les PV baissent d'autant plus vite que l'effet est accumulé.",17581,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
514,"Causalité","Des dégâts sont subis chaque fois qu'une action est utilisée.",15034,0,2,17,0,false,false,false,false,false,false,true,true,99,0,false,0,false,false,0,10
515,"Roulement de tonnerre","La foudre inflige des dégâts périodiques qui augmentent avec le temps.",17601,5,2,17,0,false,false,false,false,false,false,true,true,98,0,false,0,false,false,0,0
516,"Chaos","Un embrouillement mental provoque d'abord un étourdissement, puis une envie irrésistible de s'approcher de Ramuh.",15605,0,2,3,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
517,"Parafoudre","Le corps est recouvert de matière conductrice, réduisant les dégâts des attaques de foudre.",15604,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
518,"Miroir","Les attaques magiques sont renvoyées sur le lanceur.",15035,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
519,"Riposte","Les attaques physiques sont renvoyées sur l'agresseur.",15036,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
520,"Résistance au feu accrue","La résistance à l'élément feu est augmentée.",15028,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
521,"Résistance à l'eau accrue","La résistance à l'élément eau est augmentée.",15033,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
522,"Résistance au vent accrue","La résistance à l'élément vent est augmentée.",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
