#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
129,Beschwörer - Kapitel 3,Kapitel 3,"Die Forscher der Sankt Coinach-Stiftung haben ein weiteres Buch der allagischen Beschwörer entdeckt. Zu eurer größten Verwunderung erwacht das Buch zum Leben und stellt sich als Principia vor. Es ist bereit, sein Wissen mit jedem zu teilen - der drei außer­ge­wöhn­liche Heraus­forde­rungen meistert.",68165,0,114829,114229,114529,5,24,4
130,Beschwörer - Kapitel 4,Kapitel 4,"Die Zukunft des ersten Splitters ist gerettet und du besuchst Y'mhitra, um ihr von den Ereignissen zu berichten. Von ihr erfährst du, dass der Beschwörer Jajasamu von der Legion der Unsterblichen deinen Rat in einer unbekannten Sache wünscht.",68753,0,114830,114230,114530,5,24,5
131,Rotmagier - Kapitel 1,Kapitel 1,"Ein Mädchen fleht dich an, ihre Schwester aus den Händen von Entführern zu befreien! Als du die Übeltäter einholst, hat ein schwertschwingender Held sie bereits erledigt: X'rhun Tia, seines Zeichens Rotmagier und Mitglied des Roten Sturms.",68118,0,114831,114231,114531,5,39,1
132,Rotmagier - Kapitel 2,Kapitel 2,"X'rhuns Fehde mit Lambard hat ein Ende, also widmet er sich wieder deiner Ausbildung. Mit dir ist er zufrieden, doch die Abwesenheit deiner Mitschülerin Arya bereit ihm Sorgen. Als ihr sie findet, ist sie nicht mehr sie selbst: X'rhun glaubt, dass sie das gleiche Leiden wie Lambard hat. Die Suche nach einer Heilung beginnt.",68123,0,114832,114232,114532,5,39,2
133,Rotmagier - Kapitel 3,Kapitel 3,"Lord Vauthry ist besiegt und die erste Splitter­welt hat die Dunkelheit der Nacht wieder. Zurück im Ursprung erfährst du von X'rhun, dass Grabräuber sich eines Schwertes bemächtigt haben, das einst dem Roten Sturm gehörte. Du versprichst dabei zu helfen, die Waffe zurückzuholen.",68760,0,114833,114233,114533,5,39,3
134,Blaumagier - Kapitel 1,Kapitel 1,"Ein sonderbarer Kerl namens Martyn verkauft in Sommerfurt Artikel, die jeden zum Blaumagier machen sollen. Die Gelbjacken wittern Betrug und bitten dich, dem Angebot auf den Zahn zu fühlen.",68735,0,114834,114234,114534,5,40,1
135,Blaumagier - Kapitel 2,Kapitel 2,"Martyns Blaumagiergilde erfährt regen Zuspruch. Fyrgeiss, Mitglied des Scor­pio-Krei­ses, zeigt Interesse und glaubt, dass die Blaumagie einen Platz in den Arenakämpfen des Kolosseums haben könnte. Er fördert die Große Maskerade und die Himmlische Arena, sehr zu Martyns Freude, doch tut der Geschäftsmann dies nur aus Gutmütigkeit?",69273,0,114835,114235,114535,5,40,2
136,Rollenaufträge: Verteidiger (Shadowbringers),,"Granson ist auf der Jagd nach Dikaiosyne, einem der besonders mächtigen Sünden­ver­tilger, welche die Kardinal­tugenden genannt werden. Der Kopfgeldjäger glaubt, dass dieses Ungeheuer, das aus dem Lichtkrieger Branden hervorgegangen ist, alles zerstörte, was ihm einst lieb war, doch das Schicksal der Krieger des Lichts hält mehr als eine moralische Doppeldeutigkeit parat.",68784,68837,114837,114237,114537,4,41,1
137,Rollenaufträge: Heiler (Shadowbringers),,"Giotts Zwerge schätzen die Ehre und Traditionen und waren entsetzt, eine Kardinal­tugend zu sehen, die dem Zwerg Lamitt verblüffend ähnelt. Die Ältesten wollen diese Schande nicht hinnehmen und befehlen, die Kreatur zu töten.",68808,68837,114838,114238,114538,6,42,1
138,Rollenaufträge: Phys. Angreifer (Shadowbringers),,"Lue-Reeq sucht jemanden, der ihm hilft, die Kardinal­tugend zu erschlagen, die aus Renda-Rae hervorgegangen ist. Er schert sich nicht darum, ob diese einst eine Heldin war oder nicht, aber die gefallene Abenteurerin sei die beste Jägerin gewesen, die jemals gelebt hat. Der junge Mann würde deshalb nichts lieber tun, als sie mit ihren eigenen Mitteln zu schlagen und die Jägerin zur Gejagten zu machen.",68814,68837,114839,114239,114539,5,43,1
139,Rollenaufträge: Mag. Angreifer (Shadowbringers),,"Kopfgeldjäger Cerigg hat es auf einen Sünden­ver­tilger namens Phronesis abgesehen, eine sogenannte Kardinal­tugend. Er ist bereit, die Beute mit dir zu teilen, doch die Dinge verkomplizieren sich, als sich euch ein Junge anschließt, der eine besondere Beziehung zu eurem Opfer hat.",69164,68837,114840,114240,114540,5,43,2
140,Abschluss (Shadowbringers),,"Die Kardinal­tugenden sind besiegt. Als du Glynard im Sternhagel von deinem Erfolg berichtest, sieht er darin gleich einen Grund zum Feiern. Doch Cyella weiß von einem anderen Bösewicht zu erzählen, der im Hintergrund die Fäden zieht.",69521,69318,114841,114241,114541,2,44,1
141,Shadowbringers - Kapitel 3,Kapitel 3,"Endlich, der Ascian Emet-Selch ist besiegt. Aus den Tiefen der Meeresregion Tempest kehrst du nach Crystarium zurück, wo die Leute bereits unter dem natürlich blauen Himmel feiern. Auch wenn deine Gefährten noch nicht heimkehren können, reist du zurück in den Ursprung, um Tataru die guten Neuigkeiten zu überbringen.",69318,0,114843,114243,114543,1,3,3
142,Geflüster des Untergangs,,"Du hast den Krieger des Lichts des ersten Splitters bezwungen. Die Pläne der Ascians sind durchkreuzt und Elidibus, ihr Fürsprecher, ist unschädlich gemacht. Gemeinsam mit den Exegeten kehrst du in den Ursprung zurück. Nachdem sich alle ausgiebig von den Strapazen der Weltenreise erholt haben, wenden sich die Mitglieder des Bundes der Morgenröte neuen Aufgaben zu. Und es dauert nicht lange, bis der Wind erneut ein unheilvolles Geflüster vom drohenden Untergang heranträgt.",69602,0,114844,114244,114544,1,3,4
143,YoRHa: Dark Apocalypse,,"Unterhalb des zwergischen Dorfes Komra schlummern die Ruinen einer merkwürdigen Fabrik. Gemeinsam mit den Zwillingen Anogg und Konogg machst du dich an die Enthüllung dieses Mysteriums und triffst dabei nicht nur auf die Androidin 2P, sondern auch auf eine bislang unbekannte Bedrohung, die ihren Schatten auf Komra wirft. Was verbirgt sich hinter dem Enigma um die Zwillinge, Androiden und Maschinenwesen?",69589,0,114846,114246,114546,3,5,4
144,Eden,,"Jenseits der Grenzen von Norvrandt gibt es nichts als die Große Leere, ein unwirtliches Ödland, in dem es kein Leben mehr gibt. Und doch hat Ryne irgendwo in diesem grenzenlosen Nichts eine Störung ausgemacht. Könnte dies ein Zeichen für die Rückkehr des Lebens sein, oder droht eine erneute Katastrophe?",69515,0,114845,114245,114545,3,4,5
145,Schlacht um Werlyt,,"Auf Basis der mächtigen Ultima-Waffe haben die Garlear neue Prototypen entwickelt, mit denen sie Eorzea endgültig unterwerfen wollen. Als der abtrünnige Legatus Gaius Baelsar von diesem geheimen Projekt berichtet, verbündet sich der Krieger des Lichts mit seinem ehemaligen Feind, um das Schlimmste zu verhindern. Doch dafür müssen sie nicht nur gefährliche Kämpfe bestehen, sondern auch schreckliche Schicksalsschläge verkraften.",69568,0,114847,114247,114547,3,6,3
146,Blaumagier - Kapitel 3,Kapitel 3,"Die Leiterin der Himmlischen Arena möchte Gästen aus dem Fernen Osten ein besonderes Spektakel bieten, doch die zeigen sich von der Aufführung nicht besonders beeindruckt und sehen darin nur einen schwachen Abklatsch des Fukumen-Kampffests. Royse ist erbost, dass jemand die Idee zu ihrer Veranstaltung gestohlen hat und beordert Martyn nach Kugane, um der Sache auf den Grund zu gehen. ",69530,0,114836,114236,114536,5,40,3
147,Das Schicksal des Nichts,,"Cyella und Unulkhai, die aus dem dreizehnten Splitter stammen, haben ganz unter­schied­liche Wege eingeschlagen. Jetzt, da der letzte der Ursprünglichen fort ist, treffen sie sich ein weiteres Mal. Welches Schicksal mag vor ihnen liegen?",69524,0,114842,114242,114542,2,45,1
148,Shadowbringers (Epilog),,"Nach der Rückkehr aus dem ersten Splitter trifft die Kriegerin des Lichts Minfilias Mutter, F'lhaminn. Die Nachtigall von Ul'dah hat überraschend Post aus ihrer Heimat erhalten und fragt, ob die Heldin sie nicht Minfilia zu Liebe begleiten würde.",69286,0,114848,114248,114548,2,9,2
149,Endwalker - Kapitel 1,Kapitel 1,"Die selbst­er­nann­ten „Telophoroi“ haben der gesamten Welt den Krieg erklärt. Ihr Ziel: die Herbeiführung der Apokalypse. Ihr Werkzeug: die Türme der Endzeit, mit denen sie Tod und Terror unter den Stadt­staaten und ihren verbündeten Freundesvölkern verbreiten. Verzweifelt erbitten die belagerten Völker die Unterstützung der Sharlayaner, doch das Volk der Weisen verweigert seine Hilfe. Der Bund der Morgenröte misstraut der zur Schau gestellten Gleichgültigkeit und beschließt, gen Sharlayan zu reisen, um den fragwürdigen Motiven des Rates der Philosophen auf den Grund zu gehen.",70000,0,114849,114249,114549,1,46,1
150,Endwalker - Kapitel 2,Kapitel 2,"Der Ascian Fandaniel, hinterlistig und durchtrieben, bringt dich dazu, den uralten Primae Zodiark in einem epischen Kampf zu vernichten. Doch der Sieg ist bitter: Die „Letzten Tage“, die einst durch Zodiarks Beschwörung aufgehalten wurden, nehmen erneut ihren Lauf, und so ist es Fandaniel, der in letzter Konsequenz triumphiert. Den Helden vom Bund der Morgenröte bleibt nichts anderes übrig, als der Hoffnungs­losig­keit die Stirn zu bieten und mit eisernem Willen ihre Reise fortzusetzen, denn das Schicksal des gesamten Planeten lastet nun auf ihren Schultern.",70000,0,114850,114250,114550,1,46,2
151,,,,0,0,0,0,0,0,0,0
152,Weiser,Weiser,"Die Weisen vereinen Ätherologie, Magie und Heilkraft zu einer komplexen Kunst, die gleichermaßen zerstörend wie unterstützend eingesetzt werden kann. Lalah Jinjahl, eine geheime Gesandte aus Sharlayan, ist einer Gruppe von drei gefährlichen Flüchtigen auf der Spur und bittet dich um Beistand. Doch schon bald stellst du fest, dass die Dinge komplizierter sind, als sie auf den ersten Blick erschienen.",69608,0,114851,114251,114551,6,47,1
153,Schnitter,Schnitter,"Du triffst Drusilla, die Anführerin einer geheimen Organisation namens „Lemuren“, die in den Schatten Ul'dahs operiert. Sie bietet dir einen sonderbaren Handel an: Sie lehrt dich die uralte Kunst der Schnitter, und im Gegenzug sollst du einen Nichts­gesand­ten jagen. Und so beginnt für dich ein weiteres Abenteuer mit neuen Freunden und gefährlichen Widersachern ...",69614,0,114852,114252,114552,5,48,1
154,Rollenaufträge: Verteidiger (Endwalker),,"Blasphemitäten - Ungeheuer, die aus Angst und Ver­zweif­lung geboren werden. Je größer die Hoffnungs­losig­keit, desto schneller die Ver­wand­lung. Im Finsterwald ist eine dieser Endzeitbestien aufgetaucht und ihr Gift ist nicht heilbar. Alle, die damit in Kontakt kommen, hauchen ihr Leben aus. Gemeinsam mit Kan-E-Senna versuchst du, das giftige Ungetüm zu stellen, das ihr schon bald als „Gleipnir“ identifiziert ...",69643,0,114853,114253,114553,4,41,2
155,Rollenaufträge: Heiler (Endwalker),,"Blasphemitäten - Ungeheuer, die aus Angst und Ver­zweif­lung geboren werden. Je größer die Hoffnungs­losig­keit, desto schneller die Ver­wand­lung. Im Falle der Endzeitbestie, die jüngst in Ala Mhigo aufgetaucht ist, waren wohl besonders starke Schuldgefühle der Auslöser der Metamorphose. Gemeinsam mit Arenvald und Fordola machst du dich auf die Suche, um zu tun, wozu du berufen bist: Schmerz lindern und Leid verhindern, wenn möglich.",69649,0,114854,114254,114554,6,42,2
156,Rollenaufträge: Nahkampf-Angreifer (Endwalker),,"Blasphemitäten - Ungeheuer, die aus Angst und Ver­zweif­lung geboren werden. Je größer die Hoffnungs­losig­keit, desto schneller die Ver­wand­lung. An der Küste La Nosceas schweben Sahagin, die den Pfad des Friedens für sich gewählt haben, in höchster Lebensgefahr. Gemeinsam mit Admiral Merlwyb machst du dich auf, um ein Blutbad zu verhindern. Schnell wird klar, dass die Lage ernster ist als befürchtet. Um den Konflikt zu entschärfen, braucht ihr weitere Unterstützung, und Merlwyb hat auch schon eine Idee, wer helfen könnte ...",69655,0,114855,114255,114555,5,43,3
157,Rollenaufträge: Physischer Fernkampf-Angreifer (Endwalker),,"Blasphemitäten - Ungeheuer, die aus Angst und Ver­zweif­lung geboren werden. Je größer die Hoffnungs­losig­keit, desto schneller die Ver­wand­lung. Es scheint erst gestern gewesen zu sein, dass Doma seine Freiheit wiedererlangt hat, und schon steht seine Zukunft erneut infrage. Berichte von Endzeitbestien, unter ihnen eine besonders garstige, die den Himmel über Doma unsicher macht, erreichen König Hien. Gemeinsam mit Yugiri macht ihr euch auf die Suche nach einem verbindenden Element bei den Ver­wand­lungen ...",69661,0,114856,114256,114556,5,43,4
158,Rollenaufträge: Magischer Fernkampf-Angreifer (Endwalker),,"Blasphemitäten - Ungeheuer, die aus Angst und Ver­zweif­lung geboren werden. Je größer die Hoffnungs­losig­keit, desto schneller die Ver­wand­lung. In Ishgard wurde kürzlich eine drachenähnliche Endzeitbestie gesichtet, und Artoirel hat zusammen mit Aymeric bereits ihre Fährte aufgenommen. Sie führt euch zu den Geistlichen der Ishgarder Orthodoxen Kirche, und schon bald wird klar, dass es in der Kurie brodelt ...",69667,0,114857,114257,114557,5,43,5
159,Pandæmonium,,"Die Letzten Tage drohen das Pandæmonium zu zerstören. Eine Abenteurerin, die eine Nachricht aus einem mysteriösen Kristall erhielt, trifft in ferner Ver­gangen­heit in Elpis auf einen jungen Mann. Gemeinsam steigen sie in die Tiefen des düsteren Gefängnisses herab ... Welche Mysterien werden sie dort enthüllen?",70296,0,114862,114262,114562,3,4,6
160,Abschluss (Endwalker),,"Dank des beherzten Einsatzes zahlloser Abenteurer und Aben­teu­re­rin­nen konnten die Blasphemitäten, die in Eorzea ihr Unwesen trieben, niedergerungen werden. Eigentlich galt der Weltuntergang als abgewendet, doch plötzlich erreichen dich Neuigkeiten aus Garlemald, wo erneut eine Blasphemität aufgetaucht sein soll. Mit vereinten Kräften will man nun das Problem im gefallenen Kaiserreich angehen und nach seiner Ursache suchen.",70118,0,114859,114259,114559,2,44,2
161,Omega (Epilog),,"Auf ihrer Reise nach Ultima Thule am Rande des Universums empfing die *Ragnarök* plötzlich mysteriöse Signale. Selbst die Exegeten aus Alt-Sharlayan vermögen es nicht, diese Nachricht in einer unbekannten Sprache zu entschlüsseln. Zum Glück erhältst du Unterstützung aus einer gänzlich unerwarteten Richtung und findest dich plötzlich auf einer Reise wieder, die grundsätzliche Fragen aufwirft ...",70123,0,114858,114258,114558,3,4,4
162,Neu entdecktes Abenteuer - Kapitel 1,Kapitel 1,"Dir gelang es gemeinsam mit deinen Mitstreitern, bis nach Ultima Thule, dem Rand des Universums, zu reisen, und dort die Endsängerin und ihre Arie der Ver­zweif­lung zu bezwingen. Nach ihrer wohlbehaltenen Rückkehr entschieden sich die Mitglieder des Bundes der Morgenröte, jenen offiziell als aufgelöst zu erklären und begaben sich auf eigene Reisen. Somit hebt sich der Vorhang für ein von Grund auf neu entdecktes Abenteuer ... ",70289,0,114865,114265,114565,1,46,3
163,Mythen Eorzeas,,"Nachdem die Letzten Tage abgewandt waren, erreichte Baldesions Gelehrte eine ominöse Anfrage: Rammbroes von Noahs Erben bittet, gemeinsam das Schemenreich zu erforschen. Eine wackere Abenteurerin lässt sich das natürlich nicht zweimal sagen und begibt sich mit Krile und G'raha Tia auf eine Reise, die eines der tiefsten Mysterien Eorzeas enthüllen wird ...",70328,0,114867,114267,114567,3,5,5
164,Hildibrands Rückkehr,,"Hildibrand ist zurück! Doch leider ist der selbst ernannte Meisterkriminologe und Gentleman in tiefem Schlummer gefangen und lässt sich selbst mit den rabiatesten Methoden nicht aufwecken. Auf Geheiß der liebenswerten Aushilfskriminologin Nashu begibt sich die Kriegerin des Lichts auf der Insel Thavnair auf die Suche nach einer Heilung für Hildis ungewohnt entspannten Gemütszustand. Wie auch nicht anders zu erwarten, geht auch diesmal wieder alles drunter und drüber in diesem neuen Kapitel. Vorhang auf für eine intergalaktische Schnitzeljagd der Gefühle!",70336,0,114868,114268,114568,2,7,4
165,Tatarus Wohlstandsmanufaktur,,"Tatarus Wohlstandsmanufaktur wurde auf den Grundsätzen von Qualität, Kooperation und reichlich Profit gegründet, und die Schatzmeisterin des Bundes der Morgenröte hatte schon immer große Träume. Im Einklang mit ihren Ambitionen wurdest du angeworben, um das Wohlwollen von Verbündeten auf der ganzen Welt zu gewinnen und diese so unter dem Banner von Tatarus atem­be­rau­ben­den Designs zu vereinen.",70349,0,114869,114269,114569,2,51,1
166,Die Unterstadt von Sil'dih,,"Dank einer Partnerschaft zwischen der Aben­teurer­gilde und der Klaubergilde erreicht dich ein Brief von Momodi sogar im fernen Sharlayan. So beginnt eine heimliche Expedition: eine persönliche Begleitanfrage der Sultana, die dich zurück in die Aquädukte von Sil'dih führt, wo ein mysteriöses Tor entdeckt wurde. Nanamo Ul Namo besitzt den Schlüssel, ein Geschenk ihrer lieben verstorbenen Eltern. Wird er die historischen Geheimnisse enthüllen, die hinter dem Portal verborgen sind?",70185,0,114860,114260,114560,2,49,1
167,Neu entdecktes Abenteuer (Epilog),,"Ein kleiner Schatten schleicht sich in das farbenfrohe Radz-at-Han ... ein kleines Wesen in der bemerkenswerten Gestalt eines Augapfels, das aus dem Nichts stammt. Es hat so manche Geschichte über die stärksten Geschöpfe seiner Welt mitgebracht.",70197,0,114861,114261,114561,2,9,3
168,,,,0,0,0,0,0,0,0,0
169,Der Rokkon,,"Es fing alles mit einem Brief der Klaubergilde an und endete mit dir und Hancock auf dem Rokkon, einem sagen­umwobenen Berg im Fernen Osten. Der lei­den­schaft­liche Sammler ist hinter ominösen Antiquitäten her, die für den ganzen Spuk auf dem Rokkon verantwortlich sein sollen.",70270,0,114863,114263,114563,2,49,2
170,Blaumagier - Kapitel 4,,Gogo der Mime ist besiegt. Doch wird deine Dominanz in der Arena zum Verhängnis für die Große Maskerade. Ohne einen fähigen Gegenspieler kommen immer weniger Zuschauer zu den Vorstellungen. Und so beginnt ein neues Abenteuer für Martyn und dich: Die Suche nach einem würdigen Antagonisten! ,70314,0,114864,114264,114564,5,40,4
171,Neu entdecktes Abenteuer - Kapitel 2,Kapitel 2,"Die Suche nach Azdaja, der Schwester Vrtras, welche vor 5000 Jahren spurlos verschwunden war, führt dich und deine Kameraden auf den dreizehnten Splitter. Jedoch wurde der einzige Zugang dorthin von den sogenannten „Elementarfürsten“, mächtigen Nichtswesen, welche im Dienste Golbez stehen, zerstört. Zusammen mit Zero, einem Halbwesen aus dem dreizehnten Splitter, beginnt somit die Suche nach einem neuen Weg zur Reise zwischen den Welten ...",70289,0,114866,114266,114566,1,46,4
172,Aloalo,,"Über Sharlayans Klauber erhält die Kriegerin des Lichts die Anfrage eines gewissen Pasasun, der um Hilfe für Matsya bittet. Der Fischer sieht sich mit der Aufgabe konfrontiert, zu einer Insel namens Aloalo zu reisen. Da ihm alleine die Knie schlottern, benötigt er schlagkräftige Begleitung, um die zahlreichen Geheimnisse von Aloalo zu ergründen ...",70326,0,114870,114270,114570,2,49,3
173,Die Reise des Louisoix,,"In Ul'dah begegnet die Kriegerin des Lichts einem jungen Schriftsteller namens Nananji. Er hat sich vorgenommen, eine Biografie über den großen Weisen Louisoix zu schreiben, und damit natürlich auch die Schlüsselereignisse der Siebten Katastrophe zu ergründen. Doch was spielte sich wirklich in dieser Zeit ab? Und was ging dabei in dem Mann vor, dem Eorzea so viel zu verdanken hat?",70316,0,114871,114271,114571,2,50,1
174,Dawntrail - Kapitel 1,Kapitel 1,"Im weit entfernten Westen liegt der Kontinent Tural, welcher von der Vereinten Nation von Tuliyollal regiert wird. Wuk Lamat, die erste Prinzessin dieser Nation, hat die lange Reise nach Eorzea auf sich genommen, um dort Unterstützer für den kurz bevorstehenden Ritus der Thronfolge zu finden. Ihre größten Hoffnungen legt sie hierbei auf die Kriegerin des Lichts, für die sich somit der Vorhang zu einem brandneuen Abenteuer erhebt ...",70495,0,114872,114272,114572,1,52,1
175,Dawntrail - Kapitel 2,Kapitel 2,"Nachdem auch die letzte Prüfung bestanden wurde, findet der Ritus der Thronfolge mit der Thronbesteigung von Wuk Lamat und Koana sein triumphales Ende. Für die Kriegerin des Lichts ist die Reise durch Tural hiermit jedoch noch lange nicht abgeschlossen. Stets auf der Suche nach Abenteuern bricht diese in Begleitung von Erenville direkt in Richtung der als Xak Tural bekannten nördlichen Hälfte des Kontinents auf ...",70495,0,114873,114273,114573,1,52,2
176,Viper,,"Vipern sind geschickte und vor allem tödliche Krieger, die sich auf den Kampf gegen außer­ordent­lich starke Bestien spezialisiert haben - und das alles zum Schutze der Bevölkerung. Eine solche Viper trifft die Kriegerin des Lichts in Ul'dah. Keshkwa, der eigentlich aus dem fernen Tural kommt, ist den ganzen weiten Weg nach Eorzea gereist. Doch weswegen? Die Kriegerin des Lichts begleitet ihn auf seiner Jagd und bekommt so faszinierende Einblicke in die Welt der Vipern.",70389,0,114874,114274,114574,5,53,1
177,Piktomant,,"Die Kriegern des Lichts ahnt auf ihrem Spaziergang durch Gridania nichts Böses, da heftet sich ein Mogry an ihre Fersen und spricht von einer Kunst namens Piktomantie - das magische Malen. Als sich die Kriegerin des Lichts auch an dieser besonderen Art der Zauberei versucht, tritt ihre bunte Fantasie eine Kette von Ereignissen los, die ihr das wahre Herz der Piktomantie offenbaren soll ...",70395,0,114875,114275,114575,5,54,1
178,Rollenaufträge: Verteidiger (Dawntrail),,"Freigeist ist eine schurkische Organisation, die nichts Geringeres im Sinn hat, als Aufstände anzuzetteln und Staaten zu stürzen. Seine Mitglieder agieren auf der ganzen Welt und machen sich die Macht von gestohlenen Artefakten aus Tural zunutze, um ihre Pläne umzusetzen.
Um eines dieser Artefakte wieder zu seinen rechtmäßigen Besitzern zu­rück­zu­brin­gen, forscht die Kriegerin des Lichts gemeinsam mit Tentoawa in Ishgard nach. So beginnt ein erbitterter Kampf um das Artefakt, dem die Macht des Schlafes innewohnt ...",70359,0,114876,114276,114576,4,41,3
179,Rollenaufträge: Heiler (Dawntrail),,"Freigeist ist eine schurkische Organisation, die nichts Geringeres im Sinn hat, als Aufstände anzuzetteln und Staaten zu stürzen. Seine Mitglieder agieren auf der ganzen Welt und machen sich die Macht von gestohlenen Artefakten aus Tural zunutze, um ihre Pläne umzusetzen.
Um eines dieser Artefakte wieder zu seinen rechtmäßigen Besitzern zu­rück­zu­brin­gen, forscht die Kriegerin des Lichts gemeinsam mit Loashkana in Limsa Lominsa nach. So beginnt ein erbitterter Kampf um das Artefakt, dem die Macht des Giftes innewohnt ...",70365,0,114877,114277,114577,6,42,3
180,Rollenaufträge: Nahkampf-Angreifer (Dawntrail),,"Freigeist ist eine schurkische Organisation, die nichts Geringeres im Sinn hat, als Aufstände anzuzetteln und Staaten zu stürzen. Seine Mitglieder agieren auf der ganzen Welt und machen sich die Macht von gestohlenen Artefakten aus Tural zunutze, um ihre Pläne umzusetzen.
Um eines dieser Artefakte wieder zu seinen rechtmäßigen Besitzern zu­rück­zu­brin­gen, forscht die Kriegerin des Lichts gemeinsam mit I'toca in Kugane nach. So beginnt ein erbitterter Kampf um das Artefakt, dem die Macht der Ver­wand­lung innewohnt ...",70371,0,114878,114278,114578,5,43,6
181,Rollenaufträge: Physischer Fernkampf-Angreifer (Dawntrail),,"Freigeist ist eine schurkische Organisation, die nichts Geringeres im Sinn hat, als Aufstände anzuzetteln und Staaten zu stürzen. Seine Mitglieder agieren auf der ganzen Welt und machen sich die Macht von gestohlenen Artefakten aus Tural zunutze, um ihre Pläne umzusetzen.
Um eines dieser Artefakte wieder zu seinen rechtmäßigen Besitzern zu­rück­zu­brin­gen, forscht die Kriegerin des Lichts gemeinsam mit Ceetol Ja in Ala Mhigo nach. So beginnt ein erbitterter Kampf um das Artefakt, dem die Macht des Schutzes innewohnt ...",70377,0,114879,114279,114579,5,43,7
182,Rollenaufträge: Magischer Fernkampf-Angreifer (Dawntrail),,"Freigeist ist eine schurkische Organisation, die nichts Geringeres im Sinn hat, als Aufstände anzuzetteln und Staaten zu stürzen. Seine Mitglieder agieren auf der ganzen Welt und machen sich die Macht von gestohlenen Artefakten aus Tural zunutze, um ihre Pläne umzusetzen.
Um eines dieser Artefakte wieder zu seinen rechtmäßigen Besitzern zu­rück­zu­brin­gen, forscht die Kriegerin des Lichts gemeinsam mit Tepeke in Radz-at-Han nach. So beginnt ein erbitterter Kampf um das Artefakt, dem die Macht des Glücks innewohnt ...",70383,0,114880,114280,114580,5,43,8
183,Abschluss (Dawntrail),,"Die Anführer von Freigeist befinden sich in Gewahrsam und die Artefakte wurden ihren rechtmäßigen Besitzern zurückgegeben, doch Apyaahi befindet sich noch immer auf freiem Fuß. Mit ihren wenigen verbliebenen Handlangern schmiedet sie einen verzweifelten Plan. Es liegt an dir, sie der Gerechtigkeit zuzuführen, ehe sie einmal mehr Chaos unter den Nationen der Welt anrichtet.",70727,0,114881,114281,114581,2,44,3
184,Das Arkadion,,"In jedem Herzen brennt ein Feuer. Und trifft Faust auf Faust, Zauber auf Zauber und Seele auf Seele, so flammt dieses auf zu einer wahren Brunst aus Leidenschaft und explodiert schlussendlich in einem Feuerwerk der Energie. Nur an einem Ort können Kämpfer wie Zuschauer Duelle von dieser Intensität erleben - im Arkadion! Und so wird auch der Krieger des Lichts vom Wirbel des Kampfes mitgesogen, die Augen auf nur ein Ziel gerichtet: an der Spitze zu stehen!",70976,0,114885,114285,114585,3,4,8
185,Dawntrail (Abschluss),,"Um den Fortbestand ihrer geliebten Endlosen zu sichern, war die Ewige Königin Sphene bereit, in andere Welten einzufallen und sich deren Äther zu beschaffen - eine Gräueltat, welche der Krieger des Lichts und seine Kameraden noch gerade so verhindern konnten. Zurück bleibt Sphenes Königreich Alexandria, welches nun ohne seine Königin steht und dessen Bewohner plötzlich einen längst vergessenen Begleiter in ihrem Alltag begrüßen müssen: den Tod.",70909,0,114884,114284,114584,1,52,3
186,,,,0,0,0,0,0,0,0,0
187,,,,0,0,0,0,0,0,0,0
188,Pandæmonium (Epilog),,"Nachdem die Kriegerin des Lichts die finsteren Pläne Athenas in den Tiefen des Pandæmoniums durchkreuzt hat, wird sie erneut zu Professor Claudien gerufen. Diesmal handelt es sich um einen ganz besonderen Spezialauftrag, der direkt in die Ver­gangen­heit nach Elpis führt. Es gilt, Erichthonios einen Herzenswunsch zu erfüllen ...",70788,0,114882,114282,114582,3,4,7
189,Rollenaufträge (Dawntrail): Auftakt,,"Das für seine Tacos in ganz Tuliyollal berühmt-berüchtigte Xbalyav Ty'e: ein Ort für Feinschmecker aus aller Welt. Doch seit Neuestem soll es auch so manch einen Gesetzlosen an seine gemütlichen Holztische treiben. Das gefällt dem Inhaber des Restaurants, Br'uk Evu, natürlich gar nicht gut, weshalb er einen Plan ausheckt, um mit dem Schurkenpack fertig zu werden ...",70353,0,114883,114283,114583,2,55,1
190,,,,0,0,0,0,0,0,0,0
191,Aufträge der Magieakademie (Handwerker/Sammler): Auftakt,,"Im Herzen der Stadt des Wissens thront sie, die Magieakademie von Sharlayan. Dort, wo sich die klügsten Köpfe des Gestirns versammeln, werden auch die kuriosesten Anfragen gestellt. Und eben dort wird die Kriegerin des Lichts von Qih Aliapoh angesprochen, die selbst an der Akademie tätig ist. Sie sieht in der bescheidenen Abenteurerin genau die Richtige, um den diversen Professoren, Dozenten und Lehreren der Akademie zur Hand zu gehen. Doch wird es gelingen, die oftmals unmöglich klingenden Wünsche auch zu erfüllen?",70009,0,114887,114287,114587,2,58,1
192,Aufträge des Instituts für Archäologie,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Rurusha vom Institut für Archäologie sucht eine Fachfrau, um ein ganz bestimmtes Artefakt zu restaurieren. Dabei geht es um nichts Geringeres als den Goldenen Dhyata, eine Art magische Marionette mit besonderen Fä­hig­kei­ten.",69674,0,114888,114288,114588,7,56,1
