#,File,DisableRestartResetTime,Priority,SpecialMode,DisableRestartTimeOut,DisableRestart,PassEnd
725,music/ex3/BGM_EX3_Ban_07.scd,90,1,0,False,False,True
726,music/ex3/BGM_EX3_Ban_08.scd,90,1,0,False,False,True
727,music/ex3/BGM_EX3_Dan_D09.scd,90,1,0,False,False,True
728,music/ffxiv/BGM_Ride_Hades.scd,90,1,2,False,False,True
729,music/ffxiv/BGM_Ride_Frontline.scd,90,1,2,False,False,True
730,music/ffxiv/BGM_Ride_Feast.scd,90,1,2,False,False,True
731,music/ffxiv/BGM_Ride_AOZ.scd,90,1,2,False,False,True
732,music/ex3/BGM_EX3_Ytc_01.scd,90,1,0,False,False,True
733,music/ex3/BGM_EX3_Ytc_02.scd,90,1,0,False,False,True
734,music/ex3/BGM_EX3_Ytc_03.scd,90,1,0,False,False,True
735,,0,0,0,False,False,False
736,music/ex3/BGM_EX3_Ytc_05.scd,90,1,0,False,False,True
737,music/ex3/BGM_EX3_Ytc_06.scd,90,1,0,False,False,True
738,music/ex3/BGM_EX3_Ytc_07.scd,90,1,0,False,False,True
739,music/ex3/BGM_EX3_Ytc_08.scd,90,1,0,False,False,True
740,music/ex3/BGM_EX3_Ytc_09.scd,90,1,0,False,False,True
741,music/ex3/BGM_EX3_Ytc_10.scd,90,1,0,False,False,True
742,music/ex3/BGM_EX3_Event_20.scd,90,1,0,False,False,True
743,music/ex3/BGM_EX3_BanFort_kkrn_Good.scd,90,1,0,False,False,True
744,music/ex3/BGM_EX3_Event_21.scd,90,1,0,False,False,True
745,music/ffxiv/BGM_Minigame_Egghunt2.scd,90,1,0,False,False,True
746,music/ex3/BGM_EX3_Ban_09.scd,90,1,0,False,False,True
747,music/ex1/BGM_EX1_Hukko_Finish01.scd,90,1,0,False,False,True
748,music/ex3/BGM_EX3_Boss_Battle03.scd,90,1,0,False,False,True
749,music/ex3/BGM_EX3_Dan_D10.scd,90,1,0,False,False,True
750,music/ex3/BGM_EX3_Raid_05.scd,90,1,0,False,False,True
751,music/ex3/BGM_EX3_Raid_06.scd,90,1,0,False,False,True
752,music/ex3/BGM_EX3_Raid_07.scd,90,1,0,False,False,True
753,music/ffxiv/BGM_Ride_Ruby.scd,90,1,2,False,False,True
754,music/ffxiv/BGM_Ride_Eden02.scd,90,1,2,False,False,True
755,music/ex3/BGM_EX3_Ban_10.scd,90,1,0,False,False,True
756,music/ffxiv/BGM_IKD01.scd,90,1,0,False,False,True
757,music/ffxiv/BGM_IKD02.scd,90,1,0,False,False,True
758,music/ffxiv/BGM_IKD03.scd,90,1,0,False,False,True
759,music/ex3/BGM_EX3_Raid_08.scd,90,1,0,False,False,True
760,music/ex3/BGM_EX3_Event_22.scd,90,1,0,False,False,True
761,music/ex3/BGM_EX3_Event_23.scd,90,1,0,True,True,False
762,music/ex3/BGM_EX3_Event_24.scd,90,1,0,False,False,True
763,music/ex3/BGM_EX3_Event_25.scd,90,1,0,False,False,True
764,music/ex3/BGM_EX3_Event_26.scd,90,1,0,False,False,True
765,music/ffxiv/BGM_Event_Hula.scd,90,1,0,False,False,True
766,music/ex3/BGM_EX3_BanFort_Dwarf_Good.scd,90,1,0,False,False,True
767,music/ex3/BGM_EX3_Field_Welrit.scd,90,1,0,False,False,True
768,music/ex3/BGM_EX3_Ban_11.scd,90,1,0,False,False,True
769,music/ex3/BGM_EX3_Ban_12.scd,90,1,0,False,False,True
770,music/ex3/BGM_EX3_Ban_13.scd,90,1,0,True,True,False
771,music/ex3/BGM_EX3_Ban_14.scd,90,1,0,False,False,True
772,music/ex3/BGM_EX3_MYC_01.scd,90,1,1,False,False,True
773,music/ex3/BGM_EX3_MYC_02.scd,90,1,0,False,False,True
774,music/ex3/BGM_EX3_MYC_03.scd,90,1,0,False,False,True
775,music/ex3/BGM_EX3_MYC_04.scd,90,1,0,False,False,True
776,music/ex3/BGM_EX3_MYC_05.scd,90,1,0,False,False,True
777,music/ex3/BGM_EX3_Dan_D11.scd,90,1,0,False,False,True
778,music/ffxiv/BGM_Ride_WOL.scd,90,1,2,False,False,True
779,music/ffxiv/BGM_Ride_MYC01.scd,90,1,2,False,False,True
780,music/ex3/BGM_EX3_Ytc_11.scd,90,1,0,False,False,True
781,music/ex3/BGM_EX3_Ytc_12.scd,90,1,0,False,False,True
782,music/ex3/BGM_EX3_Ytc_13.scd,90,1,0,False,False,True
783,music/ex3/BGM_EX3_Ytc_14.scd,90,1,0,False,False,True
784,music/ex3/BGM_EX3_Ytc_15.scd,90,1,0,False,False,True
785,music/ex3/BGM_EX3_Ytc_16.scd,90,1,0,False,False,True
786,music/ex3/BGM_EX3_Ytc_17.scd,90,1,0,False,False,True
787,music/ex3/BGM_EX3_MYC_06.scd,90,1,0,False,False,True
788,music/ffxiv/BGM_Ride_Hukko01.scd,90,1,2,False,False,True
789,music/ex3/BGM_EX3_Event_27.scd,90,1,0,False,False,True
790,music/ex3/BGM_EX3_Event_28.scd,90,1,0,False,False,True
791,music/ex1/BGM_EX1_Hukko_concert.scd,90,1,1,False,False,True
792,music/ex3/BGM_EX3_Con_01.scd,90,1,0,False,False,True
793,music/ex2/BGM_EX2_AOZ_Battle03.scd,90,1,0,False,False,True
794,music/ex3/BGM_EX3_MYC_07.scd,90,1,0,False,False,True
795,music/ex3/BGM_EX3_MYC_08.scd,90,1,0,False,False,True
796,music/ex3/BGM_EX3_MYC_09.scd,90,1,0,False,False,True
797,music/ffxiv/BGM_GlodSaucer_TripleWaiting.scd,90,1,0,False,False,True
798,music/ex3/BGM_EX3_Dan_D12.scd,90,1,0,False,False,True
799,music/ex3/BGM_EX3_Raid_09.scd,90,1,0,False,False,True
800,music/ex3/BGM_EX3_Raid_10.scd,90,1,0,False,False,True
801,music/ex3/BGM_EX3_Raid_11.scd,90,1,0,False,False,True
802,music/ex3/BGM_EX3_Raid_12.scd,90,1,0,False,False,True
803,music/ffxiv/BGM_Ride_Emerald.scd,90,1,2,False,False,True
804,music/ffxiv/BGM_Ride_Eden03.scd,90,1,2,False,False,True
805,music/ffxiv/BGM_Ride_Fanfes2021.scd,90,1,2,False,False,True
806,music/ex3/BGM_EX3_Event_29.scd,90,1,0,False,False,True
807,music/ex3/BGM_EX3_Ban_15.scd,90,1,0,False,False,True
808,music/ex3/BGM_EX3_MYC_10.scd,90,1,0,False,False,True
809,music/ex1/BGM_EX1_Hukko_Fes.scd,90,1,0,False,False,True
810,music/ex3/BGM_EX3_Dan_D13.scd,90,1,0,False,False,True
811,music/ffxiv/BGM_Ride_Dia.scd,90,1,2,False,False,True
812,music/ffxiv/BGM_Ride_Cruise.scd,90,1,2,False,False,True
813,music/ffxiv/BGM_Ride_EX3Comp.scd,90,1,2,False,False,True
814,music/ffxiv/BGM_Ride_CardComp.scd,90,1,2,False,False,True
815,music/ffxiv/BGM_Ride_Golden.scd,90,1,2,False,False,True
816,music/ex3/BGM_EX3_Ytc_18.scd,90,1,0,False,False,True
817,music/ex3/BGM_EX3_Ytc_19.scd,90,1,0,False,False,True
818,,0,0,0,False,False,False
819,music/ex3/BGM_EX3_Ytc_21.scd,90,1,0,False,False,True
820,music/ex3/BGM_EX3_Ytc_22.scd,90,1,0,False,False,True
821,music/ex3/BGM_EX3_Ytc_23.scd,90,1,0,False,False,True
822,music/ex3/BGM_EX3_Ytc_24.scd,90,1,0,False,False,True
823,music/ex3/BGM_EX3_Ytc_25.scd,90,1,0,False,False,True
824,music/ex3/BGM_EX3_Ytc_26.scd,90,1,0,False,False,True
825,music/ex3/BGM_EX3_Ytc_27.scd,90,1,0,False,False,True
826,music/ex3/BGM_EX3_Ytc_28.scd,90,1,0,False,False,True
827,music/ex3/BGM_EX3_Ytc_29.scd,90,1,0,False,False,True
828,music/ex4/BGM_EX4_Null.scd,90,0,0,False,False,True
829,music/ex4/BGM_EX4_Event_18.scd,90,1,0,False,False,True
830,music/ex4/BGM_EX4_Event_01.scd,90,1,0,False,False,True
831,music/ex4/BGM_EX4_Event_02.scd,90,1,0,False,False,True
832,music/ex4/BGM_EX4_Event_03.scd,90,1,0,False,False,True
833,music/ex4/BGM_EX4_Event_04.scd,90,1,0,False,False,True
834,music/ex4/BGM_EX4_Event_05.scd,90,1,0,False,False,True
835,music/ex4/BGM_EX4_Event_06.scd,90,1,0,False,False,True
836,music/ex4/BGM_EX4_Event_07.scd,90,1,0,False,False,True
837,music/ex4/BGM_EX4_Event_08.scd,90,1,0,False,False,True
838,music/ex4/BGM_EX4_Event_09.scd,90,1,0,False,False,True
839,music/ffxiv/BGM_Event_ShinAyashii.scd,90,1,0,False,False,True
840,music/ex4/BGM_EX4_Event_10.scd,90,1,0,False,False,True
841,music/ex4/BGM_EX4_Event_11.scd,90,1,0,False,False,True
842,music/ex4/BGM_EX4_Event_12.scd,90,1,0,False,False,True
843,music/ex4/BGM_EX4_Event_13.scd,90,1,0,False,False,True
844,music/ex4/BGM_EX4_Event_14.scd,90,1,0,False,False,True
845,music/ex4/BGM_EX4_Town_O_Day.scd,90,1,0,False,False,True
846,music/ex4/BGM_EX4_Town_O_Night.scd,90,1,0,False,False,True
847,music/ex4/BGM_EX4_Town_O_Room.scd,90,1,0,False,False,True
848,music/ex4/BGM_EX4_Town_R_Day.scd,90,1,0,False,False,True
849,music/ex4/BGM_EX4_Town_R_Night.scd,90,1,0,False,False,True
850,music/ex4/BGM_EX4_Town_R_Day2.scd,90,1,0,False,False,True
851,music/ex4/BGM_EX4_Field_Lab_Day.scd,30,1,0,False,True,True
852,music/ex4/BGM_EX4_Field_Lab_Night.scd,30,1,0,False,True,True
853,music/ex4/BGM_EX4_Field_Thav_Day.scd,30,1,0,False,True,True
854,music/ex4/BGM_EX4_Field_Thav_Night.scd,30,1,0,False,True,True
855,music/ex4/BGM_EX4_Field_Gar_Day.scd,30,1,0,False,True,True
856,music/ex4/BGM_EX4_Field_Gar_Night.scd,30,1,0,False,True,True
857,music/ex4/BGM_EX4_Field_Mar_Day.scd,90,1,0,False,False,True
858,music/ex4/BGM_EX4_Field_Elp_Day.scd,30,1,0,False,True,True
859,music/ex4/BGM_EX4_Field_Elp_Night.scd,30,1,0,False,True,True
860,music/ex4/BGM_EX4_Field_Ult_Day01.scd,90,1,0,False,False,True
861,music/ex4/BGM_EX4_Field_Ult_Day02.scd,90,1,0,False,False,True
862,music/ex4/BGM_EX4_Field_Ult_Day03.scd,90,1,0,False,False,True
863,music/ex4/BGM_EX4_Field_Safe01.scd,30,1,0,False,True,True
864,music/ex4/BGM_EX4_Field_Safe02.scd,90,1,0,False,False,True
865,music/ex4/BGM_EX4_Field_Lab_Battle.scd,90,1,0,False,False,True
866,music/ex4/BGM_EX4_Field_Thav_Battle.scd,90,1,0,False,False,True
867,music/ex4/BGM_EX4_Field_Gar_Battle.scd,90,1,0,False,False,True
868,music/ex4/BGM_EX4_Field_Elp_Battle.scd,90,1,0,False,False,True
869,music/ex4/BGM_EX4_Field_Mar_Lep_battle.scd,90,1,0,False,False,True
870,music/ex4/BGM_EX4_Ban_01.scd,90,1,0,False,False,True
871,music/ex4/BGM_EX4_Ban_02.scd,90,1,0,False,False,True
872,music/ex4/BGM_EX4_Ban_04.scd,90,1,0,False,False,True
873,music/ex4/BGM_EX4_Ban_05.scd,90,1,0,False,False,True
874,music/ex4/BGM_EX4_Dan_D02.scd,90,1,0,False,False,True
875,music/ex4/BGM_EX4_Dan_D04.scd,90,1,0,False,False,True
876,music/ex4/BGM_EX4_Dan_D03.scd,90,1,0,False,False,True
877,music/ex4/BGM_EX4_Dan_D05.scd,90,1,0,False,False,True
878,music/ex4/BGM_EX4_Dan_D01.scd,90,1,0,False,False,True
879,music/ex4/BGM_EX4_Dan_D06.scd,90,1,0,False,False,True
880,music/ex4/BGM_EX4_Dan_D07.scd,90,1,0,False,False,True
881,music/ex4/BGM_EX4_Dan_D08.scd,90,1,0,False,False,True
882,music/ex4/BGM_EX4_Boss_Battle01.scd,90,1,0,False,False,True
883,music/ex4/BGM_EX4_Boss_Battle02.scd,90,1,0,False,False,True
884,music/ex4/BGM_EX4_Raid_01.scd,90,1,0,False,False,True
885,music/ex4/BGM_EX4_Raid_02.scd,90,1,0,False,False,True
886,music/ex4/BGM_EX4_Raid_03.scd,90,1,0,False,False,True
887,music/ex4/BGM_EX4_System_Title.scd,90,1,0,False,False,True
888,music/ex4/BGM_EX4_EndCredit01.scd,90,1,0,False,False,True
889,music/ffxiv/BGM_Ride_Zodiark.scd,90,1,2,False,False,True
890,music/ffxiv/BGM_Ride_Hydaelyn.scd,90,1,2,False,False,True
891,music/ffxiv/BGM_Ride_Pandemonium01.scd,90,1,2,False,False,True
892,music/ex4/BGM_EX4_Event_17.scd,90,1,0,False,False,True
893,music/ex4/BGM_EX4_Event_15.scd,90,1,0,False,False,True
894,music/ex4/BGM_EX4_Event_16.scd,90,1,0,False,False,True
895,music/ffxiv/BGM_Ride_EX4Common.scd,90,1,2,False,False,True
896,music/ex4/BGM_EX4_Event_19.scd,90,1,0,False,False,True
897,music/ex4/BGM_EX4_Field_Lab_Ten.scd,90,1,0,False,False,True
898,music/ex4/BGM_EX4_Event_21.scd,90,1,0,True,True,False
899,music/ex4/BGM_EX4_Event_20.scd,90,1,0,False,False,True
900,music/ex4/BGM_EX4_Field_Lab_Sakasa.scd,90,1,0,False,False,True
901,music/ex4/BGM_EX4_Field_Lab_Doc.scd,90,1,0,False,False,True
902,music/ex4/BGM_EX4_Event_23.scd,90,1,0,True,True,False
903,music/ex4/BGM_EX4_Event_24.scd,90,1,0,False,False,True
904,music/ex4/BGM_EX4_Event_25.scd,90,1,0,False,False,True
905,music/ex4/BGM_EX4_Town_O_Event01.scd,90,1,0,False,False,True
906,music/ex4/BGM_EX4_BanFort_Ark_Good.scd,90,1,0,False,False,True
907,music/ex4/BGM_EX4_Ban_06.scd,90,1,0,False,False,True
908,music/ffxiv/BGM_MKS01.scd,90,1,0,False,False,True
909,music/ffxiv/BGM_MKS02.scd,90,1,0,False,False,True
910,music/ffxiv/BGM_MKS03.scd,90,1,0,False,False,True
911,music/ex4/BGM_EX4_Dan_D09.scd,90,1,0,False,False,True
912,music/ex4/BGM_EX4_MoE_01.scd,90,1,0,False,False,True
913,music/ex4/BGM_EX4_MoE_02.scd,90,1,0,False,False,True
914,music/ex4/BGM_EX4_MoE_03.scd,90,1,0,False,False,True
915,music/ex4/BGM_EX4_MoE_04.scd,90,1,0,False,False,True
916,music/ex4/BGM_EX4_MoE_05.scd,90,1,0,False,False,True
917,music/ffxiv/BGM_Ride_GDZ.scd,90,1,2,False,False,True
918,music/ex4/BGM_EX4_Event_26.scd,90,1,0,True,True,False
919,music/ffxiv/BGM_Ride_YTC.scd,90,1,2,False,False,True
920,music/ex4/BGM_EX4_Event_Soten.scd,90,1,0,False,False,True
921,music/ex4/BGM_EX4_Boss02.scd,90,1,0,False,False,True
922,music/ex4/BGM_EX4_Ban_Nidhogg_02.scd,90,1,0,False,False,True
923,music/ex4/BGM_EX4_Event_DragonWar.scd,90,1,0,False,False,True
924,music/ex4/BGM_EX4_Dungeon_Kyoko.scd,90,1,0,False,False,True
925,music/ex4/BGM_EX4_Event_27.scd,90,1,0,False,False,True
926,music/ex4/BGM_EX4_Ban_Nidhogg_01.scd,90,1,0,False,False,True
927,music/ex4/BGM_EX4_Dungeon_Mor_02.scd,90,1,0,False,False,True
928,music/ex4/BGM_EX4_Event_28.scd,90,1,0,False,False,True
929,music/ex4/BGM_EX4_BanFort_Omi_Good.scd,90,1,0,False,False,True
930,music/ex4/BGM_EX4_Ban_07.scd,90,1,0,False,False,True
931,music/ffxiv/BGM_MJI_01.scd,90,1,0,False,False,True
932,music/ffxiv/BGM_MJI_02.scd,120,1,0,False,True,True
933,music/ex4/BGM_EX4_Dan_D10.scd,90,1,0,False,False,True
934,music/ex4/BGM_EX4_Boss_Battle03.scd,90,1,0,False,False,True
935,music/ex4/BGM_EX4_VVD_01.scd,90,1,0,False,False,True
936,music/ex4/BGM_EX4_VVD_02.scd,90,1,0,False,False,True
937,music/ex4/BGM_EX4_Raid_04.scd,90,1,0,False,False,True
938,music/ex4/BGM_EX4_Raid_05.scd,90,1,0,False,False,True
939,music/ex4/BGM_EX4_Raid_06.scd,90,1,0,False,False,True
940,music/ex4/BGM_EX4_Raid_07.scd,90,1,0,False,False,True
941,music/ffxiv/BGM_Ride_Barb.scd,90,1,2,False,False,True
942,music/ffxiv/BGM_Ride_Pandemonium02.scd,90,1,2,False,False,True
943,music/ffxiv/BGM_Ride_MJI.scd,90,1,2,False,False,True
944,music/ffxiv/BGM_Ride_VVD01.scd,90,1,2,False,False,True
945,music/ffxiv/BGM_Ride_VVD02.scd,90,1,2,False,False,True
946,music/ex4/BGM_EX4_Event_29.scd,90,1,0,False,False,True
947,music/ex4/BGM_EX4_Event_30.scd,90,1,0,False,False,True
948,music/ex4/BGM_EX4_BanFort_Lep_Good.scd,90,1,0,False,False,True
949,music/ex4/BGM_EX4_Ban_08.scd,90,1,0,False,False,True
950,music/ex4/BGM_EX4_Ban_09.scd,90,1,0,False,False,True
951,music/ex4/BGM_EX4_Ban_10.scd,90,1,0,False,False,True
952,music/ex4/BGM_EX4_Dan_D11.scd,90,1,0,False,False,True
953,music/ex4/BGM_EX4_DD_01.scd,90,1,0,False,False,True
954,music/ex4/BGM_EX4_DD_02.scd,90,1,0,False,False,True
955,music/ex4/BGM_EX4_DD_03.scd,90,1,0,False,False,True
956,music/ex4/BGM_EX4_DD_04.scd,90,1,0,False,False,True
957,music/ex4/BGM_EX4_DD_05.scd,90,1,0,False,False,True
958,music/ex4/BGM_EX4_MoE_06.scd,90,1,0,False,False,True
959,music/ex4/BGM_EX4_MoE_07.scd,90,1,0,False,False,True
960,music/ex4/BGM_EX4_MoE_08.scd,90,1,0,False,False,True
961,music/ffxiv/BGM_Ride_Rubi.scd,90,1,2,False,False,True
962,music/ex4/BGM_EX4_Ban_11.scd,90,1,0,False,False,True
963,music/ex4/BGM_EX4_Ban_12.scd,90,1,0,False,False,True
964,music/ex4/BGM_EX4_Ban_13.scd,90,1,0,False,False,True
965,music/ex4/BGM_EX4_EventMap01.scd,90,1,0,False,False,True
966,music/ex4/BGM_EX4_Ban_14.scd,90,1,0,False,False,True
967,music/ex3/BGM_EX3_AOZ_01.scd,90,1,0,False,False,True
968,music/ffxiv/BGM_MJI_03.scd,120,1,0,False,True,True
969,music/ffxiv/BGM_Minigame_10th01.scd,90,1,0,False,False,True
970,music/ffxiv/BGM_Minigame_10th02.scd,90,1,0,False,False,True
971,music/ex4/BGM_EX4_Dan_D12.scd,90,1,0,False,False,True
972,music/ex4/BGM_EX4_VVD_03.scd,90,1,0,False,False,True
973,music/ex4/BGM_EX4_VVD_04.scd,90,1,0,False,False,True
974,music/ex4/BGM_EX4_VVD_05.scd,90,1,0,False,False,True
975,music/ex4/BGM_EX4_Raid_08.scd,90,1,0,False,False,True
976,music/ex4/BGM_EX4_Raid_09.scd,90,1,0,False,False,True
977,music/ex4/BGM_EX4_Raid_10.scd,90,1,0,False,False,True
978,music/ex4/BGM_EX4_Raid_11.scd,90,1,0,False,False,True
979,music/ffxiv/BGM_Ride_Golbez.scd,90,1,2,False,False,True
980,music/ffxiv/BGM_Ride_Pandemonium03.scd,90,1,2,False,False,True
981,music/ffxiv/BGM_Ride_VVD03.scd,90,1,2,False,False,True
982,music/ffxiv/BGM_Ride_VVD04.scd,90,1,2,False,False,True
983,music/ffxiv/BGM_Minigame_10th03.scd,90,1,0,False,False,True
984,music/ffxiv/BGM_Minigame_10th04.scd,90,1,0,False,False,True
985,music/ffxiv/BGM_Ride_Fanfes2023.scd,90,1,2,False,False,True
986,music/ex4/BGM_EX4_Event_31.scd,90,1,0,False,False,True
987,music/ex4/BGM_EX4_Ban_15.scd,90,1,0,False,False,True
988,music/ex4/BGM_EX4_Ban_16.scd,90,1,0,False,False,True
989,music/ex4/BGM_EX4_Dan_D13.scd,90,1,0,False,False,True
990,music/ex4/BGM_EX4_VVD_06.scd,90,1,0,False,False,True
991,music/ex4/BGM_EX4_VVD_07.scd,90,1,0,False,False,True
992,music/ex4/BGM_EX4_MoE_09.scd,90,1,0,False,False,True
993,music/ex4/BGM_EX4_MoE_10.scd,90,1,0,False,False,True
994,music/ex4/BGM_EX4_MoE_11.scd,90,1,0,False,False,True
995,music/ffxiv/BGM_Ride_Zerom.scd,90,1,2,False,False,True
996,music/ffxiv/BGM_Ride_VVD05.scd,90,1,2,False,False,True
997,music/ffxiv/BGM_Ride_VVD06.scd,90,1,2,False,False,True
998,music/ffxiv/BGM_Ride_FF4Baha.scd,90,1,2,False,False,True
999,music/ex4/BGM_EX4_EndCredit02.scd,90,1,0,False,False,True
1000,,0,0,0,False,False,False
20000,,90,0,0,False,False,True
20001,music/ffxiv/BGM_Event_SXT01.scd,90,1,0,False,False,True
20002,music/ffxiv/BGM_Event_SXT02.scd,90,1,0,False,False,True
20003,music/ffxiv/BGM_Event_SXT03.scd,90,1,0,False,False,True
20004,music/ffxiv/BGM_Event_SXT04.scd,90,1,0,False,False,True
20005,music/ffxiv/BGM_Event_SXT05.scd,90,1,0,False,False,True
20006,music/ffxiv/BGM_Event_SXT06.scd,90,1,0,False,False,True
20007,music/ffxiv/BGM_Event_SXT07.scd,90,1,0,False,False,True
20008,music/ffxiv/BGM_Event_SXT08.scd,90,1,0,False,False,True
20009,music/ffxiv/BGM_Event_SXT09.scd,90,1,0,True,True,False
20010,music/ffxiv/BGM_Event_SXT10.scd,90,1,0,False,False,True
20011,music/ffxiv/BGM_Ride_SXT01.scd,90,1,2,False,False,True
20012,music/ffxiv/BGM_Event_FGS01.scd,90,1,0,False,False,True
20013,music/ffxiv/BGM_Event_FGS02.scd,90,1,0,False,False,True
20014,music/ffxiv/BGM_Event_FGS03.scd,90,1,0,False,False,True
20015,music/ffxiv/BGM_Event_FGS04.scd,90,1,0,False,False,True
20016,music/ffxiv/BGM_Event_FGS05.scd,90,1,0,False,False,True
20017,music/ffxiv/BGM_Event_FGS06.scd,90,1,0,False,False,True
20018,music/ffxiv/BGM_Event_FGS07.scd,90,1,0,False,False,True
20019,music/ffxiv/BGM_Event_FGS08.scd,90,1,0,True,True,False
20020,music/ffxiv/BGM_Event_FGS09.scd,90,1,0,False,False,True
20021,music/ffxiv/BGM_Ride_FGS01.scd,90,1,2,False,False,True
20023,music/ex5/BGM_EX5_Event_01.scd,90,1,0,False,False,True
20024,music/ex5/BGM_EX5_Event_02.scd,90,1,0,False,False,True
20025,music/ex5/BGM_EX5_Event_03.scd,90,1,0,False,False,True
20026,music/ex5/BGM_EX5_Event_04.scd,90,1,0,False,False,True
20027,music/ex5/BGM_EX5_Event_05.scd,90,1,0,False,False,True
20028,music/ex5/BGM_EX5_Event_06.scd,90,1,0,False,False,True
20029,music/ex5/BGM_EX5_Event_07.scd,90,1,0,False,False,True
20030,music/ex5/BGM_EX5_Event_08.scd,90,1,0,False,False,True
20031,music/ex5/BGM_EX5_Event_09.scd,90,1,0,False,False,True
20032,music/ex5/BGM_EX5_Event_10.scd,90,1,0,False,False,True
20033,music/ex5/BGM_EX5_Event_11.scd,90,1,0,False,False,True
20034,music/ex5/BGM_EX5_Event_12.scd,90,1,0,False,False,True
20035,music/ex5/BGM_EX5_Event_13.scd,90,1,0,False,False,True
20036,music/ex5/BGM_EX5_Event_14.scd,90,1,0,False,False,True
20037,music/ex5/BGM_EX5_Event_15.scd,90,1,0,False,False,True
20038,music/ex5/BGM_EX5_Event_16.scd,90,1,0,False,False,True
20039,music/ex5/BGM_EX5_Event_17.scd,90,1,0,False,False,True
20040,music/ex5/BGM_EX5_Event_18.scd,90,1,0,True,True,False
20041,music/ex5/BGM_EX5_Event_19.scd,90,1,0,False,False,True
20042,music/ex5/BGM_EX5_Event_20.scd,90,1,0,True,True,False
20043,music/ex5/BGM_EX5_Event_21.scd,90,1,0,False,False,True
20044,music/ex5/BGM_EX5_Event_22.scd,90,1,0,True,True,False
20045,music/ex5/BGM_EX5_Town_T_Day.scd,90,1,0,False,False,True
20046,music/ex5/BGM_EX5_Town_T_Night.scd,90,1,0,False,False,True
20047,music/ex5/BGM_EX5_Town_S_Day.scd,90,1,0,False,False,True
20048,music/ex5/BGM_EX5_Field_Urq_Day.scd,30,1,0,False,True,True
20049,music/ex5/BGM_EX5_Field_Urq_Night.scd,30,1,0,False,True,True
20050,music/ex5/BGM_EX5_Field_Koz_Day.scd,30,1,0,False,True,True
20051,music/ex5/BGM_EX5_Field_Koz_Night.scd,30,1,0,False,True,True
20052,music/ex5/BGM_EX5_Field_Yak_Day.scd,30,1,0,False,True,True
20053,music/ex5/BGM_EX5_Field_Yak_Night.scd,30,1,0,False,True,True
20054,music/ex5/BGM_EX5_Field_Sha_Day.scd,30,1,0,False,True,True
20055,music/ex5/BGM_EX5_Field_Sha_Night.scd,30,1,0,False,True,True
20056,music/ex5/BGM_EX5_Field_Her_Day.scd,30,1,0,False,True,True
20057,music/ex5/BGM_EX5_Field_Her_Night.scd,30,1,0,False,True,True
20058,music/ex5/BGM_EX5_Field_Liv_Day01.scd,90,1,0,False,False,True
20059,music/ex5/BGM_EX5_Field_Liv_Day02.scd,90,1,0,False,False,True
20060,music/ex5/BGM_EX5_EventMap05.scd,90,1,0,False,False,True
20061,music/ex5/BGM_EX5_EventMap06.scd,90,1,0,False,False,True
20062,music/ex5/BGM_EX5_Field_Safe01.scd,30,1,0,False,True,True
20063,music/ex5/BGM_EX5_Field_Safe02.scd,30,1,0,False,True,True
20064,music/ex5/BGM_EX5_Field_Safe03.scd,30,1,0,False,True,True
20065,music/ex5/BGM_EX5_Field_Urq_Battle.scd,90,1,0,False,False,True
20066,music/ex5/BGM_EX5_Field_Koz_Battle.scd,90,1,0,False,False,True
20067,music/ex5/BGM_EX5_Field_Yak_Battle.scd,90,1,0,False,False,True
20068,music/ex5/BGM_EX5_Field_Sha_Battle.scd,90,1,0,False,False,True
20069,music/ex5/BGM_EX5_Field_Her_Battle.scd,90,1,0,False,False,True
20070,music/ex5/BGM_EX5_Field_Liv_Battle.scd,90,1,0,False,False,True
20071,music/ex5/BGM_EX5_Field_Liv_Fate.scd,90,1,0,False,False,True
20072,music/ex5/BGM_EX5_Ban_01.scd,90,1,0,False,False,True
20073,music/ex5/BGM_EX5_Ban_02.scd,90,1,0,False,False,True
20074,music/ex5/BGM_EX5_Ban_03.scd,90,1,0,False,False,True
20075,music/ex5/BGM_EX5_Ban_04.scd,90,1,0,False,False,True
20076,music/ex5/BGM_EX5_Dan_D01.scd,90,1,0,False,False,True
20077,music/ex5/BGM_EX5_Dan_D02.scd,90,1,0,False,False,True
20078,music/ex5/BGM_EX5_Dan_D03.scd,90,1,0,False,False,True
20079,music/ex5/BGM_EX5_Dan_D04.scd,90,1,0,False,False,True
20080,music/ex5/BGM_EX5_Dan_D05.scd,90,1,0,False,False,True
20081,music/ex5/BGM_EX5_Dan_D06.scd,90,1,0,False,False,True
20082,music/ex5/BGM_EX5_Dan_D07.scd,90,1,0,False,False,True
20083,music/ex5/BGM_EX5_Dan_D08.scd,90,1,0,False,False,True
20084,music/ex5/BGM_EX5_Boss_Battle01.scd,90,1,0,False,False,True
20085,music/ex5/BGM_EX5_Boss_Battle02.scd,90,1,0,False,False,True
20086,music/ex5/BGM_EX5_System_Title.scd,90,1,0,False,False,True
20087,music/ex5/BGM_EX5_EndCredit01.scd,90,1,0,False,False,True
20088,music/ex5/BGM_EX5_Raid_01.scd,90,1,0,False,False,True
20089,music/ex5/BGM_EX5_Raid_03.scd,90,1,0,False,False,True
20090,music/ex5/BGM_EX5_Raid_04.scd,90,1,0,False,False,True
20091,music/ex5/BGM_EX5_Raid_05.scd,90,1,0,False,False,True
