#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100219,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100220,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100221,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100222,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100223,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100224,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100225,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100226,Hingebungsvolle Veredelung,"Die Qualität wird erhöht.
Zusatzeffekt bei Erfolg: Stapelzahl von **Innere Ruhe** verdoppelt (max. 11)
Bei Fehlschlag: Stapelzahl von **Innere Ruhe** halbiert
Effizienz: 100
Erfolgswahrscheinlichkeit: 50 %",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100227,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1535,0,9,66,25,8,False
100228,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1584,0,10,66,25,9,False
100229,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1635,0,11,66,25,10,False
100230,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1686,0,12,66,25,11,False
100231,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1734,0,13,66,25,12,False
100232,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1784,0,14,66,25,13,False
100233,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1835,0,15,66,25,14,False
100234,Nachhaltige Veredelung,"Das Sinken der Belastbarkeit wird um die Hälfte reduziert und die Qualität erhöht.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %
Kann nicht während **Nachhaltigkeit** und **Nachhaltigkeit II** eingesetzt werden.",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1886,0,16,66,25,15,False
100235,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100236,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100237,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100238,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100239,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100240,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100241,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100242,Aufmerksame Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 200
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100243,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100244,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100245,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100246,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100247,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100248,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100249,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100250,Aufmerksame Veredelung,"Die Qualität wird erhöht.
Effizienz: 150
Erfolgswahrscheinlichkeit: 50 %
Kombo-Bedingung: **Beobachten**
Erfolgswahrscheinlichkeit: 100 %",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100251,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100252,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100253,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100254,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100255,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100256,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100257,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100258,Fulminanter Start,"**Nur beim ersten Arbeitsschritt einsetzbar.**
Gewährt mit einer bestimmten Wahr­schein­lich­keit den Status **Fulminanter Start**, der den HP-Verbrauch verringert.
Wenn Spezialist: **Fulminanter Start** ermöglicht den einmaligen Einsatz eines **Ass des Spezialisten**-Kommandos, wodurch der Status entfernt wird.",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100259,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100260,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100261,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100262,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100263,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100264,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100265,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100266,Ass des Spezialisten: Regeneration,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 25 Punkte der Belastbarkeit des Materials wieder her.",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100267,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100268,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100269,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100270,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100271,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100272,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100273,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100274,Ass des Spezialisten: Souveränität,"**Spezialistenkommando**
Beendet **Fulminanter Start** und stellt dafür 65 HP wieder her.",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100275,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100276,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100277,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100278,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100279,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100280,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100281,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100282,Ass des Spezialisten: Einkehr,"**Spezialistenkommando**
Beendet **Fulminanter Start** und erhöht dafür die Stapelzahl von **Innere Ruhe** um 3 (max. 11).",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100283,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,9,80,250,8,False
100284,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,10,80,250,9,False
100285,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,11,80,250,10,False
100286,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,12,80,250,11,False
100287,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,13,80,250,12,False
100288,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,14,80,250,13,False
100289,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,15,80,250,14,False
100290,Flinke Hand,"Die Qualität steigt auf 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.
Kann nicht für Expertenrezepte angewendet werden.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,16,80,250,15,False
100291,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100292,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100293,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100294,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100295,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100296,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100297,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100298,Kräftige Hand,"Die Qualität steigt zufällig um 30 % bis 100 % des Maximums.
Erfolgswahrscheinlichkeit: 100 %
Nur beim ersten Arbeitsschritt einsetzbar und wenn das Rezept mindestens 10 Stufen unter der eigenen ist.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100299,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1507,0,9,71,40,8,False
100300,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1557,0,10,71,40,9,False
100301,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1607,0,11,71,40,10,False
100302,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1657,0,12,71,40,11,False
100303,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1707,0,13,71,40,12,False
100304,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1757,0,14,71,40,13,False
