#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
266,Du rufst deine Kojin-Puppe als Begleiter herbei. Sie erinnert dich an Tsukumo.,"Diese Puppe ähnelt der Kojin-Puppe, die von dem Tsukumo-Kami bewohnt war, aufs Haar - abgesehen von der Farbe, aber damit nehmen es die Kojin ja nicht so genau. Die Blaupanzer beabsichtigen, diese Puppe in Kugane zum Verkaufsschlager zu machen.","Bande der Freund­schaft sollt ihr knüpfen!
*Tsukumo*",Band der Freund­schaft,"Regeneriert bei den eigenen Trabanten in der Nähe 100 LP, im Fall von Puppen 150.",40,40,3,7,False,False,False,True,True
267,"Du rufst Mameshiba als deinen Begleiter herbei. Der kleine Racker ist noch nicht ausgewachsen, macht aber schon gewaltige Geschäfte.","Ein ruchloser Händler versuchte, diesen Welpen als ausgewachsenen Hund einer kleinen Hunderasse zu verkaufen. Für den Betrug kann der Kleine nichts, man sollte ihm sein Wachstum also nicht zum Vorwurf machen.",Wuff!,Tollwut,"Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
**Dauer:** 6 Sekunden",60,30,3,1,False,True,False,True,False
268,Du rufst deine Tengu-Puppe als Begleiter herbei. Dämonische Kräfte sind im Spiel!,"Eigentlich eine gewöhnliche Puppe, die einen Tengu-Dämonen darstellt. Da sie sich bewegen kann, muss tatsächlich ein Dämon am Werk sein. Hat der gleiche Dämon diese Puppe aus einer mächtigen magischen Waffe geschaffen?","Der Dämon ist über uns! O Zwölf, bewahret uns!
*Fliehende Bürgerin*",Dämonenwerk,"Verringert die GSW von Gegnern in der Nähe um 70 %.
**Dauer:** 5 Sekunden",30,70,3,4,False,False,True,True,False
269,Du rufst deine Matanga-Puppe als Begleiter herbei. Aber warum ist sie denn nackt?,"Der Stamm der Matanga ist im Nahen Osten ansässig und behaust auch die unteren Ebenen der Kanäle von Uznair. Ein Räuber, der es auf die Edelsteine des Elefantenwesens abgesehen hatte, stahl ihm seine Kleidung - und einen Teil seiner Würde.",Tröööt!,Rüsselklöppe,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.,80,20,2,1,False,True,False,True,False
270,Du rufst deine Ramza-Puppe als Begleiter herbei. Ein Hoch auf den Zodiak-Streiter!,Die Puppe eines aus den dunklen Tiefen der Geschichte zurückgekehrten Helden. Dem Direktor der Theater­gruppe „Maiestas“ zufolge spielte Ramza eine wichtige Rolle bei der Gründung von Ivalice.,"Ich zeig's dir!
*Ramza*",Taktische Taktik,"Macht die ausführenden Trabanten unempfindlich für alle Angriffe.
**Dauer:** 6 Sekunden",50,50,4,3,False,True,True,True,False
271,Du rufst dein Koala-Bärchen als Begleiter herbei. Es ist sooo anhänglich!,"Das Koala-Jungtier warf sich dem Sammlergehilfen um den Hals, der an seinem Baum sägte, und landete so in deinem Inventar. Sieht süß aus, hat aber ein garstiges Stimmchen.",Graaaaah!,Frischer Atem,Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.,20,80,2,6,False,False,True,True,False
272,Du rufst deinen Gomashio-Seehund als Begleiter herbei. Genauso salzig wie der Seldsee.,"Unter welchen Umständen die Gomashio-Seehunde sich im Seldsee angesiedelt haben, ist unbekannt. Vielleicht war ihnen die Rubinsee einfach nicht salzig genug.",Gomagoooma!,Salz in der Suppe,Verringert die Technikpunkte der Gegner in der Nähe um 70 % des Maximalwerts.,50,50,1,4,False,False,False,False,True
273,Du rufst deinen Axolotl-Molch als Begleiter herbei. Nur unwesentlich größer als ein winziger Axolotl.,"Eine Mutation des winzigen Axolotl, den dein Gehilfe von einer Unternehmung zurückbrachte. Wo der Fisch an die Angel sprang, will der Gehilfe aber nicht verraten.",Pa ... Pa ...,Axopotheke,"Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
**Dauer:** 20 Sekunden",20,80,2,9,False,False,False,False,False
274,Du rufst deine Ixion-Puppe als Begleiter herbei. Schneller als Blitz und Donner.,"Jeder Mhigit kennt den Namen von Rhalgrs mächtigem Streitross und beinah jeder Mhigit spendete eine Münze, um den mutigen Abenteurern des Bundes der Morgenröte diese Nachbildung zum Geschenk zu machen.","Hüaaa, Ixion!
*Rhalgr der Zerstörer*",Aero-Fünckchen,"Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
**Dauer:** 20 Sekunden",60,75,3,1,False,False,True,True,False
275,Du rufst deinen Mini-Shinryu als Begleiter herbei. Mit praktischer Tragetruhe.,"Eine Nachbildung des verehrerlosen Primae Shinryu. Versiegelt ist dieser Mini-Drachengott nur in einer einfachen Truhe, was vielleicht auf einem Miss­ver­ständ­nis seitens seines Erbauers beruht.","Was würdest du mit Shinryu machen?
*Eine Frage des Gewissens*",Flutige Welle,Zerstört eigene und feindliche Schilde und Suchende Augen. Die ausführenden Trabanten werden weggeschickt.,60,60,1,8,True,True,False,False,True
276,"Du rufst deine neue Raubahn-Puppe als Begleiter herbei. Weniger Phönix, mehr Bulle.","Zur Feier der Befreiung Ala Mhigos geschaffen, ist diese Puppe nach wie vor hochbeliebt, diesseits und jenseits des Baelsar-Walls.","Offensichtlich kommt man in Ul'dah
jetzt auch ohne mich aus.
*Raubahn*",Flamme der Unsterblichen,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.,55,40,2,1,True,True,True,True,False
277,"Du rufst deine Aufzieh-Ananta als Begleiter herbei. Beißt, würgt und klappert nicht.","Die Handwerkerin der Grenzwache Velodyna, die diese Marionette schuf, nahm eine frischgehäutete Ananta als Modell. Alle Erlöse aus dem Verkauf dienen dem Aufbau der Grenzstation.","Wie bitte, du giftige Schlange?
Wenn die Sache hier ausgestanden ist, dann klären wir das!
*Wissbegierige Klamm*",Schlangenöl,"Regeneriert 200 LP bei eigenen Trabanten in der Nähe, im Fall von Puppen 250.",30,80,2,7,False,True,False,True,False
278,Du rufst deine Moai-Statuette als Begleiter herbei. Man hat selten einen so stoischen Begleiter gesehen.,"Wie sich diese Statuette fortbewegt, bleibt ein Rätsel, aber das gilt natürlich umso mehr für die tonzen- schweren Originalstatuen der Rubinsee, denen dieses Exemplar nachempfunden ist.","Hm, die Statue soll verzaubert sein? Was kann sie denn?
Kupo-Nüsse herbeizaubern? Das wär toll, kupo!
*Mogry*",Versteinertes Gesicht,"Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Apparaten um 30.
**Dauer:** 6 Sekunden",40,50,2,3,True,True,True,False,False
279,"Du rufst dein Schneewiesel als Begleiter herbei. Wieselflink, aber das ist ja klar.","Dieses Wiesel träumte einst davon, unter dem großen Kamaitachi Dienst zu tun. Doch die beeindruckende Kampfkraft, die der Held des Lichts im Höllenspund an den Tag legte, überzeugte es, sich doch lieber dem überlegenen Helden anzuschließen.","Flink wie ein Wieselbasilisk, die Brüder.
*Widargelt*",Schneidender Wind,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,75,15,3,1,False,False,False,False,False
280,Du rufst dein Joker-Ei als Begleiter herbei. Ist da schon was geschlüpft?,"Das Dankeschön aus den Händen von Jihli Aliapoh beherbergt Radcliffe den Roten, einen Weisen aus der Zeit der Sechsten Katastrophe.","Hab Gnade, Nophica ... So ein verdammter Qiqirn hat eines meiner Eier zermalmt!
*Keitha*",Joker-Pokerface,Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.,20,60,2,6,False,True,True,False,False
281,Du rufst deine Kefka-Puppe als Begleiter herbei. Eine schöne Erinnerung an Abenteuer vergangener Tage.,"Y'shtola hat beim Anblick der Puppe, die du in der Sigmametrie gefunden hast, gesagt, dass sie ihr „entfernt bekannt“ vorkomme. Aber keiner deiner Begleiter hat je zuvor von einem bösen Joker namens Kefka gehört.","Kann es kaum erwarten, Kefka seine Abreibung zu verpassen ...!
*Lock Cole*",Ansicht eines Clowns,"Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
**Dauer:** 10 Sekunden",60,70,1,9,False,False,False,False,True
282,Du rufst deine Magnai-Puppe als Begleiter herbei. Sucht immer noch nach der wahren Liebe.,"Als ihr Anführer nach einer gefühlten Ewigkeit immer noch keine passende Frau fürs Leben finden konnte, reisten einige Oronir nach Kugane, um niedliche Puppen von ihm anfertigen zu lassen. Diese sollten die Damenwelt auf Magnai aufmerksam machen. Bis heute leider ohne Erfolg.","Ich habe die endlosen Weiten der Steppe abgesucht,
ohne fündig zu werden.
*Magnai*",Großer Bruder,Fügt dem nächstgelegenen gegnerischen Arkana-Stein 10 % Schaden zu.,65,45,1,8,False,False,False,False,True
283,"Du rufst deinen Aurelia-Polypen als Begleiter herbei. Der ist so leicht, der schwimmt sogar in Wasser - und schwebt in der Luft!","Der Aurelia-Polyp hat eine lange, frustrierende Reise im finsteren Ballasttank eines Tauchboots hinter sich. Jetzt freut er sich über jeden Moment, den er außerhalb von Gepäcktaschen und Inventarkisten verbringen kann.","Da brat mir doch einer 'ne Qualle!
*Melkoko*",Nesselfessel,"Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
**Dauer:** 20 Sekunden",40,30,2,1,False,True,False,True,False
284,Du rufst dein Byakko-Jungtier als Begleiter herbei. 100 % verschmuster als das Original.,"Dieses Jungtier ist kein echter Abkömmling des tausendjährigen Tierheiligen, aber unter den Bewohnern von Gyr Abania nichsdestotrotz als Glücksbringer beliebt.","Keine Angst, er beißt nur, wenn er schlechte Laune hat, haha.
*Genbu*",Weißer Kurier,Schleudert die Gegner in der Nähe zurück.,40,60,2,9,False,False,True,True,False
285,"Du rufst deinen Mini-Fafnir als Begleiter herbei. Ein mächtiges Monster aus Legenden, gefürchtet auf der Jagd und in der Arena.","Ein Mechaniker der Gelehrten Baldesions schuf diese Marionette nach Vorbild des gefürchteten Drachen-
biestes Fafnir. Dass er eine Visitenkarte in der Tatze hält, empfinden manche als praktisch, andere als albern. ","H-Heiliger Bommel! Ein ... Drache?!
*Mogzin*",Ridill,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.,80,20,3,1,False,True,True,False,False
286,Du rufst deine Mithra-Puppe als Begleiter herbei. Nicht zu verwechseln mit anderen Felidae.,"Ein Mechaniker der Gelehrten Baldesions schuf diese Puppe. Historiker können glockenlang darüber sprechen, warum sie einer Miqo'te ähnelt oder was es mit dem Scorpio-Rüstschutz auf sich hat, den die Puppe trägt. ","M-Miau ... Schnurrr schnurrr schnurrr ♪
*Traditionelle Grußworte der Mithra*",Mhigos Amigos,"Erhöht die ATT eigener Trabanten in der Nähe um 20, im Fall von Puppen um 40.
**Dauer:** 6 Sekunden",50,50,3,3,False,True,True,False,False
287,Du rufst deinen Prinz von Anemos als Begleiter herbei. Schwebt so gut wie er glitschig ist.,"Dieser männliche Nachfolger des Herrschers von Anemos verbirgt eine schwere Schlagwaffe in seiner Tasche, die eigentlich zu mächtigen Kombiattacken befähigt, doch der Prinz vermag ob seines jungen Alters damit noch nicht allzu viel Schaden anzurichten. ","Huch!!! <glups> D-Du siehst
ja wirklich zum Fürchten aus!
*Impresario*",Hick-Hack,"Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
**Dauer:** 6 Sekunden",30,20,3,1,False,True,True,True,False
288,"Du rufst deinen Komainu als Begleiter herbei. Halb Löwe, halb Hund, ganz Löwenhund.","Zwei Statuen dieser mythischen Löwenhunde werden häufig als Wächter vor heiligen Orten errichtet, um Bösgesinnte abzuhalten. Häufig hat der eine Löwenhund sein Maul geöffnet, während der andere seins geschlossen hat.","Einer dieser ... Hunde hat dich leicht verletzt, hm?
*Sylphie*",Gib Acht,Entfernt eine vom Gegner aufgestellte Falle.,50,50,3,6,False,False,True,True,False
289,"Du rufst Goldbartel als Begleiter herbei. Winkt gelegentlich Nichtsahnende in seine Tonne, aber nur ein Narr würde der Einladung folgen.","Der Schein trügt: Diese Namazuo-Nachbildung ist nicht aus purem Gold, sondern aus Holz mit Goldüberzug gefertigt. Was findige Händler nicht davon abhält, sie als kostbare Glücksbringer zu verkaufen.","Meine Barteln sind wie 'ne Wünschelrute. <schmatz> Mit ihnen fffind ich 'nen großen Schatz!
*Gyorin*",Kling Glöckchen,"Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",60,80,2,3,False,False,False,False,False
290,"Du rufst deinen Affenkönig als Begleiter herbei. Zu niedlich, um wahr zu sein!","Von Qitian Dasheng höchstselbst in seinem Abbild geschaffen. Einst nutzte der König der Affen die niedliche Puppe, um Freund wie Feind schelmische Streiche zu spielen. Heute dient sie jedoch einzig dem Zweck, ihre Umwelt durch ihre Niedlichkeit zu erfreuen. Kann schweben!","Trotz eines turbulenten Startes
scheint dieses Jahr wahrhaftig im
Zeichen des Affen zu stehen!
*Affenleutnant*",Jingu Bang,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.,90,20,4,1,False,False,False,False,False
291,Du rufst deine Uhrwerk-Laterne als Begleiter herbei. Hände frei und trotzdem hell. Perfekt für betriebsame Nachteulen!,"Eorzea hat das Kollaborationsfieber erfasst! Auch die Goldschmiede und Alchemisten wollten da nicht hinten anstehen und brüteten lange Nächte über etwas, das ihre genialen Geister gemeinsam kreieren könnten. Heraus kam ... eine Laterne.","Das Monster in der Laterne?
Das gehört nicht zu uns.
*Imp*",Wegweiser,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",20,70,2,2,False,False,False,True,False
292,Du rufst deine Kragenechse als Begleiter herbei. Rede dich nie wieder um Kopf und Kragen!,Die eigentlich auf Bäumen beheimatete Kragenechse jagt ihre Beute aufrecht rennend am Boden. Bei Gefahr stellt sie ihren Kragen drohend auf. Aus unbekanntem Grund liebt sie Projektionsprismen über alles. Ob sie deshalb in deiner Nähe bleibt?,"Dann geht's dem Papst jetzt an
den goldbestickten Kragen, ja?
*Hilda*",Prismensprint,"Erhöht die GSW eigener Trabanten in der Nähe um 35 %.
**Dauer:** 6 Sekunden",35,30,3,3,False,False,False,True,False
293,Du rufst deine Cirina-Puppe als Begleiter herbei.,"Eine Puppe, die der jungen Mol Cirina nach-
empfunden ist und zur Jahresfeier von Eorzeas Wiedergeburt verteilt wurde. Ihre Kleidung gleicht bis in die feinsten Nähte der traditionellen Gewandung der Au Ra Xaela.","So manch ein Herausforderer hat
seinen Wagemut mit dem Leben
bezahlt ...
*Cirina*",Götterorakel,"Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
**Dauer:** 10 Sekunden",20,50,2,9,False,False,True,False,False
294,Du rufst deine Sadu-Puppe als Begleiter herbei. Nennt hoffentlich keinen deiner Freunde einen watschelnden Schleimbeutel.,"Ein junger Krieger der Dotharl träumte einst davon, seine Anführerin in die Arme zu schließen und Dinge mit ihr zu tun, von denen junge Männer manchmal träumen. Er begriff jedoch schnell, dass er an seinem Leben hing und fertigte zum Kuscheln stattdessen lieber diese Puppe an.","Als ich dich zum ersten Mal sah,
hielt ich dich für einen wandelnden
Schleimbeutel!
*Sadu*",Nhaamas Herabkunft,"Führt eine Attacke mit Attacke-Wert 300 auf die Gegner in der Nähe aus, aber die ausführenden Trabanten werden weggeschickt.",75,35,3,1,True,False,False,True,False
295,Du rufst deine Cassie-Knolle als Begleiter herbei. Abgefallen vom großen Original und erkeimt zu noch größerer Niedlichkeit.,"Diese putzige Morbol-Knolle ist aus dem Samenkorn der Kapriziösen Cassie entstanden. Sie ist äußerst modebewusst, aber ihren Gestank macht das leider nicht erträglicher.","Eine Morbol-Briefbombe! Wenn die dich voll erwischt hätte,
hättest du deinen nächsten Kampf im Krankenbett erlebt!
*Bubudoga*",Faulig süßer Atem,"Macht Gegner in der Nähe be­we­gungs­un­fäh­ig.
**Dauer:** 5 Sekunden",30,50,3,4,False,True,True,True,False
296,"Du rufst deine Tarutaru-Puppe als Begleiter herbei. Klein, aber oho!","Ein Haufen staubiger Schmöker und viel Fantasie halfen einem Forscher von Baldesions Gelehrten dabei, diese Puppe zu schaffen, die einen Urahnen der Lalafell darstellen soll. Dem Zinnober-Umhang wohnen angeblich Zauberkräfte inne.","Du bist meine letzte Hoffnung!
Mach mich zum charmantesten Lalafell dieser Stadt!
*Wawarukka*",Erfrischung,"Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",80,25,3,3,False,True,False,False,False
297,Du rufst deine Tsukuyomi-Puppe als Begleiter herbei. Wird sie dich im Namen des Mondlichts bestrafen?,"Zwangsrekrutiert in die imperiale Armee, später bei einem inoffiziellen Gefangenen­austausch an die Eorzäische Allianz übergeben, feierte ein Gold-
schmied seine wiedergewonnene Freiheit, wie es jeder Goldschmied tun würde: Mit einer Replik der Herrscherin der Nacht.","Du kannst doch nicht einfach hier aufkreuzen
und dir die Sachen unter den Nagel reißen,
die ich einen Mond im Voraus reserviert habe!
*Junger Lalafell*",Monddämmerung,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,60,35,2,1,True,True,False,False,False
298,"Du rufst deine Zhloe-Puppe als Begleiter herbei. Kann dir gar nicht genug danken, wird es vermutlich aber trotzdem versuchen.","Beeindruckt von Zhloes Verdiensten um das Waisenhaus fertigte ein Handwerker im Dienst von Rowenas Haus der Wunder diese Puppe an und gab sie Zhloes Schwester Khloe, die sie klammheimlich ihrer Trophäensammlung einverleibte.","Wenn Fladenbrot hart wie Stein geworden ist,
kann man es immer noch in warmen Wasser aufweichen.
*Zhloe*",Frisches Fladenbrot,"Regeneriert bei den eigenen Trabanten in der Nähe 100 LP, im Fall von Puppen 150.",20,60,2,7,False,False,True,False,False
299,Du rufst Automat Nr. 8 als Begleiter herbei. Ausgegraben in der Uhrwerksstadt Gog. Batterien bitte extra kaufen.,"Als diese Maschine in der Uhrwerksstadt Gog gefunden wurde, war sie nicht funktionstüchtig, doch ein Kristall verhalf ihr zu neuem Leben. Solange du ihn nicht gegen einen Auraciten austauschst, solltest du sicher sein.","Bitte schön, aber lass deine Bärenkräfte
des Transzendierens nicht am
Hau-den-Gilli-Automaten aus, ja?
*Godbert*",Reparatur,Fügt Gegnern in der Nähe Schaden in 5-facher Höhe des Attacke-Werts zu.,60,35,1,1,False,False,False,False,True
300,Du rufst Felyne als Begleiter herbei. So knuffig!,"Dieses Katzenwesen kommt aus einem fernen Land, einzig um den flammenspeienden Rathalos zu erjagen. Wie sie den Weg nach Kugane hinter sich gebracht hat, ist eine Geschichte, die am besten bei einer saftigen Wyvernkeule am Lagerfeuer erzählt wird.",Schnurrr!,Korallenorchester,"Erhöht die ATT aller Trabanten in der Nähe um 25.
**Dauer:** 6 Sekunden",40,30,4,3,False,False,True,False,False
301,"Du rufst Poogie als Begleiter herbei. Beliebt bei Jägern, nah und fern. Nur gegessen wird's nicht gern.","Wer kennt nicht die Jäger, die behaupten, dieses kleine Schweinchen sei „einfach zu süß, um es aufzuessen“? Gewiss hält die Behauptung nur bis zum nächsten Magenknurren. Aber Scherz beiseite: Poogie ist des Jägers bester Freund!","Ich glaub, mein Schweinchen pfeift!
*Biggs*","Such, Poogie, such!",Entfernt eine vom Gegner aufgestellte Falle.,30,45,2,6,False,True,False,True,False
302,Du rufst deinen Festival-Namazuo als Begleiter herbei. Feiert bis zum Abwinken. Wasshoi ♪,"Ein Meisterwerk des Handwerkers Gyoshin, erschaffen anlässlich des Festes der Großen Flosse. Hachimaki und Happi wurden von der Meisterschneiderin Gyorei angefertigt. Beliebt als Glücksbringer mit Gute-Laune-Garantie.",Wasshoi  ♪ Wasshoi  ♪,Sieben Jahre Party,"Erhöht die ABW von eigenen Trabanten in der Nähe um 20.
**Dauer:** 10 Sekunden",50,65,1,3,False,False,True,True,False
303,Du rufst deinen Feuerpfau als Begleiter herbei. Nicht zu verwechseln mit Suzaku.,"Eine scharlachrote Marionette in Pfauengestalt. Pfauen werden nicht nur wegen ihrer schönen Federn bewundert, sondern auch als Glücksbringer verehrt. Mit einem Feuerpfau als Geschenk macht man daher nichts verkehrt.","Das kann man von Thancred leider nicht behaupten.
Ich wusste ja, dass er ein eitler Pfau ist,
aber dass es mal so weit kommt ...
*Yda*",Singendes Herz,"Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
**Dauer:** 6 Sekunden",50,40,2,1,True,True,False,False,False
304,Du rufst deine Alpha-Puppe als Begleiter herbei. So knuffig wie das Original!,Eine Sonderanfertigung der Gar­lond-Me­tall­wer­ke zur Feier deiner Rückkehr aus der Alphametrie. Dieser von Jessie angefertigte Prototyp diente unter anderem der Farbfindung.,Kweh?,Teleportationskarte,Versetzt die ausführenden Trabanten zurück zu Tor B.,70,70,4,9,False,False,False,False,False
305,Du rufst deine Mini-Omega als Begleiter herbei. Ist dem Größenwahn (noch) nicht verfallen.,Eine mechanische Puppe aus dem Gähnenden Schlund. Folgt ihrem Besitzer brav und tatenlos. So wirkt es zumindest. Wedge hält sie allerdings für einen Spion von Omega.,<biep> ... <ratter> ... ,Anvisieren,"Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und fügt ihnen eine Schwäche gegen Monster zu.
**Dauer:** 10 Sekunden",70,65,1,1,False,False,False,True,True
306,Du rufst deine G'raha Tia-Puppe als Begleiter herbei. Die Barden werden deinen Namen singen ...,"Diese Puppe wurde von Tataru angefertigt, um die Erforschung der Syrcus-Schlucht zu finanzieren. Als Modell diente ihr ein Gelehrter, den Rammbroes ihr in allen Einzelheiten beschrieb.","Donnerwetter, du bist wahrlich
ein Experte auf dem Gebiet der
allagischen Geschichte.
*Cid*",Kaiseraugen,"Macht die eigenen Einrichtungen (Tore, Schild und Suchendes Auge) unempfindlich für alle Angriffe.
**Dauer:** 20 Sekunden",40,50,3,9,False,True,True,True,False
307,Du rufst dein mürrisches Geistlein herbei. Scheint stets mit dem falschen Fuß aufzustehen.,"Eine zum Leben erwachte Geisterpuppe, die du auf dem Allerschutzheiligen-Fest getroffen hast. Warum sie schweben und sprechen kann, wissen nicht mal die Gaukler vom Circus Continental. Wirkt ständig mies gelaunt.","Ob ich mit dem Buch fertig bin?
Du hast vielleicht Nerven,
mir so auf den Geist zu gehen.
*Gerolt*",Böser Bann,Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.,10,50,4,6,False,False,True,False,False
308,Du rufst dein munteres Geistlein herbei. Wie immer spitzenmäßig aufgelegt!,"Eine zum Leben erwachte Geisterpuppe, die du auf dem Allerschutzheiligen-Fest getroffen hast. Warum sie schweben und sprechen kann, wissen nicht mal die Gaukler vom Circus Continental. Immer gut drauf!","Hast du nicht vielleicht einen Trank,
der meinem müden Geist auf die Sprünge hilft?
*Yayaroku*",Verschwinden,"Macht die ausführenden Trabanten unempfindlich für alle Angriffe.
**Dauer:** 6 Sekunden",35,65,1,3,False,True,False,False,False
309,Du rufst deine Cloud-Puppe als Begleiter herbei. Ist einem legendären Helden nachempfunden und wirkt ... schrecklich desinteressiert.,"Um den legendären SOLDAT-Kämpfer Cloud möglichst getreu nachzubilden, hat man keine Kosten und Mühen gescheut und sogar das berühmte Panzerschwert bis auf die letzte Scharte repliziert. Ist dem Original natürlich völlig egal ...","Kein Interesse ...
*Cloud*",Omnischlag,Führt eine Attacke mit Attacke-Wert 380 auf die Gegner in der Nähe aus.,75,65,3,1,False,False,False,True,False
310,"Du rufst deine Aerith-Puppe als Begleiter herbei. Wenn alles vorbei ist, seht ihr euch wieder!","Vom Blumenmädchen aus dem Hinterhof zur Retterin des Planeten: Was für eine beeindruckende Karriere! Ob es zum Date im Riesenrad gereicht hat, wissen nur Eingeweihte. Ansonsten sieht man sich, wenn alles vorbei ist!","Ein Date!
*Aerith*",Große Lehre,"Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Tieren.
**Dauer:** 5 Sekunden",35,55,2,3,False,False,False,False,False
311,Du rufst deine Tifa-Puppe als Begleiter herbei. Gefühle kann man nicht immer in Worte fassen.,"Tagsüber Kneipenwirtin, nachts Untergrund-
kämpferin. Mit Tifa hat man lieber keine Rechnung offen, es sei denn, man steht auf Schläge. Gefühle kann man halt nicht immer in Worte fassen.","Lass uns zu ihr gehen!
*Tifa*",Himmelsfaust,Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und schleudert sie zurück.,60,40,3,1,False,True,True,False,False
312,Du rufst deinen Schlammprinzen als Begleiter herbei. Weil man nie genug Schlamm um sich haben kann.,"Eine dickflüssige, braune Masse, die aus einer der vielen versteckten Öffnungen des schrecklichen Tokkapchi herausgepresst wurde. Wäre nicht die keck sitzende Krone, würde man diesen Begleiter in der nächsten Kanalisation entsorgen.","In den Eingeweiden unserer Feinde sollen unsere Hände wühlen, nicht in Schlamm und Dreck!
*Burduga-Krieger*",Schlammpfütze,"Führt eine Attacke mit Attacke-Wert 60 auf die Gegner in der Nähe aus und verringert ihre GSW um 70 %.
**Dauer:** 10 Sekunden",40,50,2,1,True,False,False,True,False
313,"Du rufst deinen Brautjungfer-Mogry als Begleiter herbei. Nichts betont die Bescheidenheit einer Frau mehr, als ihren Weg mit Blütenblättern zu schmücken.","Die Mogrys vom Dom der Einkehr sagen, dass die magischen Puppen (die bei Erwerb einer Zeremonie des Ewigen Bundes ausgegeben werden) Garanten des Glücks sind. Sollte der Ewige Bund doch nicht ewig halten, gibt es allerdings kein Geld zurück.","Ring futsch, Braut futsch ... <wimmer>
*Karawanenkutscher*",Blumenregen,"Erhöht die ATT eigener Trabanten in der Nähe um 10.
**Dauer:** 10 Sekunden",30,30,3,3,False,True,False,False,False
314,Du rufst deine Elvaan-Marionette als Begleiter herbei. Detailgetreu bis hin zum säuerlichen Ge­sichts­aus­druck.,"Ein Stapel staubiger Schmöker und eine blühende Fantasie waren die Vorlage für diese mechanische Puppe eines Elvaan, die von manchen für die Vorgänger der Elezen gehalten werden. Der Erbauer, ein Sharlayaner, hielt die altertümliche blaue Cotte für authentisch.","Du dummer Elvaan, ich will's dir sagen,
beleid'gen mich auch deine Fragen.
*Shantotto*",Fächertanz,"Erhöht die ABW der ausführenden Trabanten um 40.
**Dauer:** 10 Sekunden",50,50,4,3,False,False,True,False,False
315,"Du rufst dein Dhalmel-Kalb als Begleiter herbei. Klein, aber oho-ch!","Es grenzt an ein Wunder, dass das Jungtier so lange in der harschen Umgebung von Eureka überlebt hat. Insbesondere weil es zu Forschungszwecken in Gefangenschaft großgezogen wurde.","Mein Nacken ... fühlt sich so geschmeidig an wie der eines Dhalmels!
*Orland*",Kalter Blick,Verringert die Technikpunkte der Gegner in der Nähe um 50 % des Maximalwerts.,30,35,3,4,False,True,True,False,False
316,"Du rufst dein Capybara-Jungtier als Begleiter herbei. Ausgesprochener Badefreund, der Kleine.","In Hingashi kennt man die mal putzigen, mal bissigen Nager als „Onitenjikunezumi“, die „Dämonenratte des Nahen Ostens“. Ihre Vorliebe für heiße Quellen ist wohlbekannt, sie sind dort oft als ungebetene Gäste anzutreffen.","Du hast bestimmt keine Angst vor Ratten, oder?
*Gerbert*",Rattenzahn,Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.,40,30,3,8,False,False,False,True,False
