#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
43852,Honigbiene,Honigbienen,Dieses Arbeitsinsekt eignet sich mit seiner markanten gelb-schwarzen Färbung ausgezeichnet als Lebendköder für Süßwasserfische.,Honigbiene,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,78,2,0,0,27105,655,10000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43853,Kaktor-Jig,Kaktor-Jigs,"Ein Kunstköder, der einen Kaktor imitiert und sich seitwärts hin und her bewegt. Dieser Wobbler eignet sich gut, um in den Wolken zu angeln.",Kaktor-Jig-Köder,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2192,99,0,0,27077,665,40000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43854,weiß[a] Wurm,weiß[a] Würmer,Diese Würmer bevorzugen sehr salziges Wasser und sind daher bestens geeignet als Lebendköder für Salzseen.,Weißer Wurm,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,2,0,0,27106,665,28000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43855,Popper,Popper,Dieser künstliche Angelköder für Süßwasserfische kann mit seiner großen Maulöffnung im Wasser Blasen und Töne erzeugen.,Popper,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,99,0,0,27078,670,40000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43856,Stück[p] ausgelösten Muschelfleischs,Stücke[p] ausgelösten Muschelfleischs,"Das Fleisch von Venusmuscheln, die entsandet, gekocht und geschält wurden, eignet sich hervorragend als Köder für Meeresfische.",Ausgelöstes Muschelfleisch,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,2,0,0,27107,675,1000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43857,Libelle,Libellen,Dieses Insekt kann mit seinen filigranen vier Flügeln anmutig gleiten. Lebendköder für das Luftfischen.,Libelle,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,2,0,0,27108,680,22000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43858,rot[a] Sandmücke,rot[a] Sandmücken,Eine mit Lebensmittelfarbe rot gefärbte Fliegenlarve. Mit ihr kann man gut Süßwasserfische fangen.,Rote Sandmücke,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,2,0,0,27109,690,10000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43859,Geisterkrabbe,Geisterkrabben,"Ein Schalentier mit einer halbtransparenten, weichen Schale, das einen guten Lebendköder für das Angeln von Meeresfischen abgibt.",Geisterkrabbe,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,2,0,0,27110,690,1000,0,0,0,0,1,17,33,30,0,12,0,2,0,False,False,False,False,False,False,False,False
43860,Zweigträger-Karte,Zweigträger-Karten,"Eine ungewöhnliche Karte für das Spiel Triple Triad.
Kartennr. 394
Seltenheit: ★★",Zweigträger-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,409,999,2,0,0,0,27663,1,31000,2588,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43861,Rroneek-Karte,Rroneek-Karten,"Eine ungewöhnliche Karte für das Spiel Triple Triad.
Kartennr. 395
Seltenheit: ★★",Rroneek-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,410,999,2,0,0,0,27663,1,31000,2589,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43862,Einheit R8-Karte,Einheit R8-Karten,"Eine ungewöhnliche Karte für das Spiel Triple Triad.
Kartennr. 396
Seltenheit: ★★",Einheit R8-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,411,999,2,0,0,0,27663,1,31000,2590,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43863,Auskunftsdrohnen-Karte,Auskunftsdrohnen-Karten,"Eine ungewöhnliche Karte für das Spiel Triple Triad.
Kartennr. 397
Seltenheit: ★★",Auskunftsdrohnen-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,412,999,2,0,0,0,27663,1,31000,2591,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43864,Gulool Ja Ja-Karte,Gulool Ja Ja-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 398
Seltenheit: ★★★",Gulool Ja Ja-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,413,999,2,0,0,0,27664,1,31000,2592,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43865,Schläfrich-Karte,Schläfrich-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 399
Seltenheit: ★★★",Schläfrich-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,414,999,2,0,0,0,27664,1,31000,2593,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43866,Ryoqor Terteh-Karte,Ryoqor Terteh-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 400
Seltenheit: ★★★",Ryoqor Terteh-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,415,999,2,0,0,0,27664,1,31000,2594,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43867,Hammerschädel-Karte,Hammerschädel-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 401
Seltenheit: ★★★",Hammerschädel-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,416,999,2,0,0,0,27664,1,31000,2595,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43868,Ambrose-Karte,Ambrose-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 402
Seltenheit: ★★★",Ambrose-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,417,999,2,0,0,0,27664,1,31000,2596,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43869,Valigarmanda-Karte,Valigarmanda-Karten,"Eine epische Karte für das Spiel Triple Triad.
Kartennr. 403
Seltenheit: ★★★★",Valigarmanda-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,418,999,2,0,0,0,27665,1,31000,2597,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43870,Zoraal Ja-Karte,Zoraal Ja-Karten,"Eine legendäre Karte für das Spiel Triple Triad.
Kartennr. 404
Seltenheit: ★★★★★",Zoraal Ja-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,419,999,2,0,0,0,27666,1,31000,2598,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43871,Ewige Königin-Karte,Ewige Königin-Karten,"Eine legendäre Karte für das Spiel Triple Triad.
Kartennr. 405
Seltenheit: ★★★★★",Ewige Königin-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,420,999,2,0,0,0,27666,1,31000,2599,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43872,Schwarze Katze-Karte,Schwarze Katze-Karten,"Eine seltene Karte für das Spiel Triple Triad.
Kartennr. 410
Seltenheit: ★★★",Schwarze Katze-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,421,999,2,0,0,0,27664,1,31010,2600,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43873,Otis-Karte,Otis-Karten,"Eine epische Karte für das Spiel Triple Triad.
Kartennr. 406
Seltenheit: ★★★★",Otis-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,422,999,2,0,0,0,27665,1,31000,2601,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43874,Cahciua-Karte,Cahciua-Karten,"Eine epische Karte für das Spiel Triple Triad.
Kartennr. 407
Seltenheit: ★★★★",Cahciua-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,423,999,2,0,0,0,27665,1,31000,2602,0,0,0,1,27,86,0,0,59,0,1,0,False,True,False,False,False,False,False,False
43875,Wuk Lamat-Karte,Wuk Lamat-Karten,"Eine legendäre Karte für das Spiel Triple Triad.
Kartennr. 408
Seltenheit: ★★★★★",Wuk Lamat-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,424,999,2,0,0,0,27666,1,31000,2603,0,0,0,1,27,86,0,0,59,0,1,0,False,True,True,False,False,False,False,False
43876,Sphene-Karte,Sphene-Karten,"Eine legendäre Karte für das Spiel Triple Triad.
Kartennr. 409
Seltenheit: ★★★★★",Sphene-Karte,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,425,999,2,0,0,0,27666,1,31000,2604,0,0,0,1,27,86,0,0,59,0,1,0,False,True,True,False,False,False,False,False
43877,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43878,yok-turalisch[a] Bergbau-Almanach,yok-turalisch[a] Bergbau-Almanache,Auf­zeich­nun­gen von Minenarbeitern in Yok Tural über Orte mit legendären Erzadern und Juwelen-Lagerstätten.,Yok-turalischer Bergbau-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26168,1,5000,2252,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43879,xak-turalisch[a] Bergbau-Almanach,xak-turalisch[a] Bergbau-Almanache,Auf­zeich­nun­gen von Minenarbeitern in Xak Tural über Orte mit legendären Erzadern und Juwelen-Lagerstätten.,Xak-turalischer Bergbau-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26168,1,5000,2253,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43880,alexandrisch[a] Bergbau-Almanach,alexandrisch[a] Bergbau-Almanache,Auf­zeich­nun­gen von Minenarbeitern in Alexandria über Orte mit legendären Erzadern und Juwelen-Lagerstätten.,Alexandrischer Bergbau-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26168,1,5000,2254,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43881,yok-turalisch[a] Botanik-Almanach,yok-turalisch[a] Botanik-Almanache,Auf­zeich­nun­gen von Gärtnern in Yok Tural über Orte mit seltenen Bäumen und Kräutern.,Yok-turalischer Botanik-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26165,1,5000,2255,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43882,xak-turalisch[a] Botanik-Almanach,xak-turalisch[a] Botanik-Almanache,Auf­zeich­nun­gen von Gärtnern in Xak Tural über Orte mit seltenen Bäumen und Kräutern.,Xak-turalischer Botanik-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26165,1,5000,2256,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43883,alexandrisch[a] Botanik-Almanach,alexandrisch[a] Botanik-Almanache,Auf­zeich­nun­gen von Gärtnern in Alexandria über Orte mit seltenen Bäumen und Kräutern.,Alexandrischer Botanik-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26165,1,5000,2257,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43884,yok-turalisch[a] Fischer-Almanach,yok-turalisch[a] Fischer-Almanache,Auf­zeich­nun­gen von Fischern in Yok Tural über Orte mit legendären Fischen.,Yok-turalischer Fischer-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26164,1,5000,2258,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43885,xak-turalisch[a] Fischer-Almanach,xak-turalisch[a] Fischer-Almanache,Auf­zeich­nun­gen von Fischern in Xak Tural über Orte mit legendären Fischen.,Xak-turalischer Fischer-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26164,1,5000,2259,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43886,alexandrisch[a] Fischer-Almanach,alexandrisch[a] Fischer-Almanache,Auf­zeich­nun­gen von Fischern in Alexandria über Orte mit legendären Fischen.,Alexandrischer Fischer-Almanach,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26164,1,5000,2260,0,0,0,1,30,63,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43887,Schilfsense,Schilfsensen,Eine Sense zum Ernten von Schilf. Für die Klauen eines Hanuhanu entworfen.,Schilfsense,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,38158,560,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43888,Tortillapresse,Tortillapressen,Speziell für Tante Tii angefertigt.,Tortillapresse,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,26523,656,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43889,leichtgewichtig[a] Laterne,leichtgewichtig[a] Laternen,"Eine haltbare, aber leichtgewichtige Laterne für die zierlichen Hände der Pelupelu.",Leichtgewichtige Laterne,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,53312,665,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43890,zeremoniell[a] Räuchergefäß,zeremoniell[a] Räuchergefäße,Dieses Räuchergefäß wurde für die zeremoniellen Riten im Palast entworfen.,Zeremonielles Räuchergefäß,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,26579,680,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43891,Basis-Einbandkomponente,Basis-Einbandkomponenten,"Komponenten wie Zwirn, Einband und Klebstoff, die zum Binden eines Buches benötigt werden.",Basis-Einbandkomponente,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,25978,560,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43892,Pelupelu-Einbandkomponente,Pelupelu-Einbandkomponenten,"Farbenfrohe Komponenten aus Urqopacha, die sich ideal zum Binden eines Buches mit Pelupelu-Geschichten eignen.",Pelupelu-Einbandkomponente,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,25977,656,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43893,Moblin-Einbandkomponente,Moblin-Einbandkomponenten,"Komponenten mit geheimnisvoller Aura aus Kozama'uka, die sich ideal zum Binden eines Buches mit Moblin-Geschichten eignen.",Moblin-Einbandkomponente,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,25979,665,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43894,Mamool Ja-Einbandkomponente,Mamool Ja-Einbandkomponenten,"Regionale Komponenten aus Yak T'el, die sich ideal zum Binden eines Buches mit Mamool Ja-Geschichten eignen.",Mamool Ja-Einbandkomponente,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,25990,680,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43895,Glas[p] Cherimoya-Saft,Gläser[p] Cherimoya-Saft,"Dieses Mixgetränk enthält essenzielle Vitamine, die Mamool Ja-Schuppen Feuchtigkeit spenden und den Juckreiz lindern.",Cherimoya-Saft,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,24422,560,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43896,Glas[p] vergorener Aloe-Saft,Gläser[p] vergorener Aloe-Saft,"Der intensive Geruch lockt Moblins garantiert an, selbst wenn sie noch Malme entfernt sind.",Vergorener Aloe-Saft,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,24423,656,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43897,Glas[p] Ja Tiika-Bananensaft,Gläser[p] Ja Tiika-Bananensaft,"Dieses Erfrischungsgetränk ist der perfekte Muntermacher für einen Hanuhanu, dessen Äther zur Neige geht.",Ja Tiika-Bananensaft,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,24413,665,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43898,Glas[p] Kaktorfeigensaft,Gläser[p] Kaktorfeigensaft,Die in diesem frischen Getränk enthaltenen Elektrolyte lindern selbst den schlimmsten Pelupelu-Kater.,Kaktorfeigensaft,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,24406,680,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,True
43899,Apotheken-Verkaufsschlager,Apotheken-Verkaufsschlager,Dieses natürliche pharmazeutische Produkt ist in Shunyes Apotheke erhältlich und darf in keiner Hausapotheke fehlen.,Apotheken-Verkaufsschlager,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,21005,560,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,False
43900,spirituell[a] Apothekenprodukt,spirituell[a] Apothekenprodukte,"Dieses natürliche pharmazeutische Produkt mit reinigenden Eigenschaften ist in Shunyes Apotheke erhältlich und wird verwendet, um böse Geister zu vertreiben.",Spirituelles Apothekenprodukt,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,0,0,0,25992,655,0,0,0,0,0,1,16,63,0,0,19,0,2,0,False,True,False,False,False,False,True,False
