#,LayoutID,Params[0],Params[1],Params[2],Params[3],Params[4],Params[5],Params[6],Params[7],TriggerIn,TriggerOut
2844,8202997,0,0,0,0,0,0,0,0,1,0
2845,8202998,0,0,0,0,0,0,0,0,1,0
2846,8202999,0,0,0,0,0,0,0,0,1,0
2847,8203000,0,0,0,0,0,0,0,0,1,0
2848,8203001,0,0,0,0,0,0,0,0,1,0
2849,8229076,0,0,0,0,0,0,0,0,1,0
2850,8229077,0,0,0,0,0,0,0,0,1,0
2851,8231291,3,8231293,8231292,0,0,0,0,0,14,0
2852,8231324,3,8231332,8231330,0,0,0,0,0,14,0
2853,8231338,3,8231343,8231342,0,0,0,0,0,14,0
2854,8231347,3,8231349,8231348,0,0,0,0,0,14,0
2855,8240885,1,8240898,4,10,0,0,0,0,8,0
2856,8242031,0,0,0,0,0,0,0,0,1,1
2857,8242042,0,0,0,0,0,0,0,0,1,1
2858,8242044,0,0,0,0,0,0,0,0,1,1
2859,8242045,0,0,0,0,0,0,0,0,1,1
2860,8242046,0,0,0,0,0,0,0,0,1,1
2861,8242047,0,0,0,0,0,0,0,0,1,1
2862,8242048,0,0,0,0,0,0,0,0,1,1
2863,8242049,0,0,0,0,0,0,0,0,1,1
2864,8249122,1,8249123,4,10,0,0,0,0,8,0
2865,8251142,1,8251146,4,10,0,0,0,0,8,0
2866,8251143,1,8251147,4,10,0,0,0,0,8,0
2867,8251172,1,8251177,4,10,0,0,0,0,8,0
2868,8251173,1,8251178,4,10,0,0,0,0,8,0
2869,8251174,1,8251179,4,10,0,0,0,0,8,0
2870,8251187,1,8251192,4,10,0,0,0,0,8,0
2871,8251188,1,8251193,4,10,0,0,0,0,8,0
2872,8251189,1,8251194,4,10,0,0,0,0,8,0
2873,8251202,1,8251207,4,10,0,0,0,0,8,0
2874,8251331,1,8251336,4,10,0,0,0,0,8,0
2875,8251346,1,8251351,4,10,0,0,0,0,8,0
2876,8251361,1,8251366,4,10,0,0,0,0,8,0
2877,8251362,1,8251367,4,10,0,0,0,0,8,0
2878,8251363,1,8251368,4,10,0,0,0,0,8,0
2879,8251376,1,8251381,4,10,0,0,0,0,8,0
2880,8251377,1,8251382,4,10,0,0,0,0,8,0
2881,8251378,1,8251383,4,10,0,0,0,0,8,0
2882,8251391,1,8251396,4,10,0,0,0,0,8,0
2883,8251392,1,8251397,4,10,0,0,0,0,8,0
2884,8251393,1,8251398,4,10,0,0,0,0,8,0
2885,8261587,0,0,0,0,0,0,0,0,1,0
2886,8261603,0,0,0,0,0,0,0,0,1,0
2887,8261599,0,0,0,0,0,0,0,0,1,0
2888,8261600,0,0,0,0,0,0,0,0,1,0
2889,8261602,0,0,0,0,0,0,0,0,1,0
2890,8303767,0,0,0,0,0,0,0,0,1,0
2891,8261091,8261105,0,0,0,0,0,0,0,6,0
2892,8261549,8261551,0,0,0,0,0,0,0,6,0
2893,8242209,0,0,0,0,0,0,0,0,1,1
2894,8242211,0,0,0,0,0,0,0,0,1,1
2895,8242213,0,0,0,0,0,0,0,0,1,1
2896,8242215,0,0,0,0,0,0,0,0,1,1
2897,8242128,0,0,0,0,0,0,0,0,1,1
2898,8242130,0,0,0,0,0,0,0,0,1,1
2899,8242155,0,0,0,0,0,0,0,0,1,1
2900,8242153,0,0,0,0,0,0,0,0,1,1
2901,8268960,0,0,0,0,0,0,0,0,1,0
2902,8268959,0,0,0,0,0,0,0,0,1,0
2903,8270569,0,0,0,0,0,0,0,0,1,0
2904,8271616,0,0,0,0,0,0,0,0,1,1
2905,8271617,0,0,0,0,0,0,0,0,1,1
2906,8241597,0,0,0,0,0,0,0,0,1,0
2907,8241598,0,0,0,0,0,0,0,0,1,0
2908,8241599,0,0,0,0,0,0,0,0,1,0
2909,8268862,8266827,0,0,0,0,0,0,0,11,0
2910,8268865,0,0,0,0,0,0,0,0,1,0
2911,8268866,0,0,0,0,0,0,0,0,1,0
2912,8263411,0,0,0,0,0,0,0,0,1,0
2913,8282246,0,0,0,0,0,0,0,0,1,0
2914,8282247,0,0,0,0,0,0,0,0,1,0
2915,8282248,0,0,0,0,0,0,0,0,1,0
2916,8282249,0,0,0,0,0,0,0,0,1,0
2917,8277937,0,0,0,0,0,0,0,0,1,0
2918,8277938,0,0,0,0,0,0,0,0,1,0
2919,8277939,0,0,0,0,0,0,0,0,1,0
2920,8277940,0,0,0,0,0,0,0,0,1,0
2921,8313126,0,0,0,0,0,0,0,0,1,0
2922,8283195,0,0,0,0,0,0,0,0,1,0
2923,8283196,0,0,0,0,0,0,0,0,1,0
2924,8304019,0,0,0,0,0,0,0,0,1,0
2925,8303670,0,0,0,0,0,0,0,0,1,0
2926,8308406,0,0,0,0,0,0,0,0,1,0
2927,8303673,0,0,0,0,0,0,0,0,1,0
2928,8303680,0,0,0,0,0,0,0,0,1,0
2929,8303697,0,0,0,0,0,0,0,0,1,0
2930,8261586,0,0,0,0,0,0,0,0,1,0
2931,8328188,2,8328195,0,0,0,0,0,0,8,0
2932,8328219,2,8328220,0,0,0,0,0,0,8,0
2933,8328228,2,8328229,0,0,0,0,0,0,8,0
2934,8328236,2,8328239,0,0,0,0,0,0,8,0
2935,8328243,2,8328244,0,0,0,0,0,0,8,0
2936,8328246,2,8328247,0,0,0,0,0,0,8,0
2937,8328249,2,8328250,0,0,0,0,0,0,8,0
2938,8328252,2,8328254,0,0,0,0,0,0,8,0
2939,8328264,2,8328265,0,0,0,0,0,0,8,0
2940,8328269,2,8328270,0,0,0,0,0,0,8,0
2941,8328321,2,8328322,0,0,0,0,0,0,8,0
2942,8328328,2,8328331,0,0,0,0,0,0,8,0
2943,8328352,2,8328355,0,0,0,0,0,0,8,0
2944,8328360,2,8328362,0,0,0,0,0,0,8,0
2945,8328367,2,8328371,0,0,0,0,0,0,8,0
2946,8328378,2,8328379,0,0,0,0,0,0,8,0
2947,8328390,2,8328391,0,0,0,0,0,0,8,0
2948,8328395,2,8328396,0,0,0,0,0,0,8,0
2949,8332321,136,0,0,0,0,0,0,0,13,0
2950,8332322,96,0,0,0,0,0,0,0,13,0
2951,8332326,97,0,0,0,0,0,0,0,13,0
2952,8332327,140,0,0,0,0,0,0,0,13,0
2953,8340055,0,0,0,0,0,0,0,0,1,0
2954,8340056,0,0,0,0,0,0,0,0,1,0
2955,8352359,0,0,0,0,0,0,0,0,1,0
2956,8370816,0,0,0,0,0,0,0,0,1,0
2957,8370819,0,0,0,0,0,0,0,0,1,0
2958,8370837,0,0,0,0,0,0,0,0,1,0
2959,8370838,0,0,0,0,0,0,0,0,1,0
2960,8370839,0,0,0,0,0,0,0,0,1,0
2961,8370841,0,0,0,0,0,0,0,0,1,0
2962,8372219,0,0,0,0,0,0,0,0,1,0
2963,8372220,0,0,0,0,0,0,0,0,1,0
2964,8372221,0,0,0,0,0,0,0,0,1,0
2965,8372223,0,0,0,0,0,0,0,0,1,0
2966,8372224,0,0,0,0,0,0,0,0,1,0
2967,8372226,0,0,0,0,0,0,0,0,1,0
2968,8372231,0,0,0,0,0,0,0,0,1,0
2969,8372234,0,0,0,0,0,0,0,0,1,0
2970,8372341,8372756,0,0,0,0,0,0,0,6,0
2971,8372751,8372350,0,0,0,0,0,0,0,6,0
2972,8449910,0,0,0,0,0,0,0,0,1,0
2973,8372744,0,0,0,0,0,0,0,0,1,0
2974,8372745,0,0,0,0,0,0,0,0,1,0
2975,8372746,0,0,0,0,0,0,0,0,1,0
2976,8372747,0,0,0,0,0,0,0,0,1,0
2977,8372748,0,0,0,0,0,0,0,0,1,0
2978,8372749,0,0,0,0,0,0,0,0,1,0
2979,8372750,0,0,0,0,0,0,0,0,1,0
2980,8495376,0,0,0,0,0,0,0,0,1,0
2981,8377324,454,0,0,0,0,0,0,0,12,0
2982,8377325,451,0,0,0,0,0,0,0,12,0
2983,8377326,452,0,0,0,0,0,0,0,12,0
2984,8377327,455,0,0,0,0,0,0,0,12,0
2985,8377328,453,0,0,0,0,0,0,0,12,0
2986,8377305,0,0,0,0,0,0,0,0,1,0
2987,8377308,0,0,0,0,0,0,0,0,1,0
2988,8377310,0,0,0,0,0,0,0,0,1,0
2989,8377311,0,0,0,0,0,0,0,0,1,0
2990,8377312,0,0,0,0,0,0,0,0,1,0
2991,8377365,0,0,0,0,0,0,0,0,1,0
2992,8377607,0,0,0,0,0,0,0,0,1,0
2993,8378320,0,0,0,0,0,0,0,0,1,0
2994,8378512,0,0,0,0,0,0,0,0,1,0
2995,8378743,0,0,0,0,0,0,0,0,1,0
2996,8378854,0,0,0,0,0,0,0,0,1,0
2997,8377333,8377335,9597,0,0,0,0,0,0,6,0
2998,8386383,0,0,0,0,0,0,0,0,1,0
2999,8377331,0,0,0,0,0,0,0,0,1,0
3000,8379232,0,0,0,0,0,0,0,0,1,0
3001,8379244,0,0,0,0,0,0,0,0,1,0
3002,8379413,0,0,0,0,0,0,0,0,1,0
3003,8379445,0,0,0,0,0,0,0,0,1,0
3004,8379477,0,0,0,0,0,0,0,0,1,0
3005,8379564,0,0,0,0,0,0,0,0,1,0
3006,8379567,0,0,0,0,0,0,0,0,1,0
3007,8379599,0,0,0,0,0,0,0,0,1,0
3008,8379615,0,0,0,0,0,0,0,0,1,0
3009,8379618,0,0,0,0,0,0,0,0,1,0
3010,8379619,0,0,0,0,0,0,0,0,1,0
3011,8379650,0,0,0,0,0,0,0,0,1,0
3012,8379654,0,0,0,0,0,0,0,0,1,0
3013,8379699,0,0,0,0,0,0,0,0,1,0
3014,8379700,0,0,0,0,0,0,0,0,1,0
3015,8379725,0,0,0,0,0,0,0,0,1,0
3016,8379730,0,0,0,0,0,0,0,0,1,0
3017,8379791,0,0,0,0,0,0,0,0,1,0
3018,8380023,0,0,0,0,0,0,0,0,1,0
3019,8380034,0,0,0,0,0,0,0,0,1,0
3020,8384669,0,0,0,0,0,0,0,0,1,1
3021,8384670,0,0,0,0,0,0,0,0,1,1
3022,8384671,0,0,0,0,0,0,0,0,1,1
3023,8384672,0,0,0,0,0,0,0,0,1,1
3024,8384673,0,0,0,0,0,0,0,0,1,1
3025,8384674,0,0,0,0,0,0,0,0,1,1
3026,8384675,0,0,0,0,0,0,0,0,1,1
3027,8384676,0,0,0,0,0,0,0,0,1,1
3028,8397923,0,0,0,0,0,0,0,0,1,0
3029,8443527,0,0,0,0,0,0,0,0,1,0
3030,8392704,0,0,0,0,0,0,0,0,1,0
3031,8401997,0,0,0,0,0,0,0,0,1,0
3032,8401999,0,0,0,0,0,0,0,0,1,0
3033,8402001,0,0,0,0,0,0,0,0,1,0
3034,8402002,0,0,0,0,0,0,0,0,1,0
3035,8402003,0,0,0,0,0,0,0,0,1,0
3036,8402004,0,0,0,0,0,0,0,0,1,0
3037,8402019,0,0,0,0,0,0,0,0,1,0
3038,8402018,0,0,0,0,0,0,0,0,1,0
3039,8402093,0,0,0,0,0,0,0,0,1,1
3040,8402094,0,0,0,0,0,0,0,0,1,1
3041,8495377,0,0,0,0,0,0,0,0,1,0
3042,8407429,0,0,0,0,0,0,0,0,1,0
3043,0,0,0,0,0,0,0,0,0,1,1
3044,0,0,0,0,0,0,0,0,0,1,1
3045,8427197,0,0,0,0,0,0,0,0,0,0
3046,8427198,0,0,0,0,0,0,0,0,0,0
3047,8427199,0,0,0,0,0,0,0,0,0,0
3048,8435861,8435863,0,0,0,0,0,0,0,6,0
3049,8435862,8435864,0,0,0,0,0,0,0,6,0
3050,8377365,16,8377371,8377497,0,0,0,0,0,14,0
3051,8377607,16,8377629,8377632,0,0,0,0,0,14,0
3052,8378512,16,8378513,8378515,0,0,0,0,0,14,0
3053,8378743,16,8378773,8378846,0,0,0,0,0,14,0
3054,8378854,16,8378856,8378859,0,0,0,0,0,14,0
3055,8497184,0,0,0,0,0,0,0,0,1,0
3056,8515859,8378437,0,0,0,0,0,0,0,6,0
3057,8537509,0,0,0,0,0,0,0,0,1,0
3058,8533635,0,0,0,0,0,0,0,0,1,0
3059,8533697,0,0,0,0,0,0,0,0,1,0
3060,8533996,0,0,0,0,0,0,0,0,1,0
3061,8534827,0,0,0,0,0,0,0,0,1,0
3062,8532643,0,0,0,0,0,0,0,0,1,0
3063,8534842,0,0,0,0,0,0,0,0,1,0
3064,8534843,0,0,0,0,0,0,0,0,1,0
3065,8534872,0,0,0,0,0,0,0,0,1,0
3066,8534844,0,0,0,0,0,0,0,0,1,0
3067,8532644,0,0,0,0,0,0,0,0,1,0
3068,8534984,0,0,0,0,0,0,0,0,1,0
3069,8534986,0,0,0,0,0,0,0,0,1,0
3070,8534987,0,0,0,0,0,0,0,0,1,0
3071,8534989,0,0,0,0,0,0,0,0,1,0
3072,8535109,0,0,0,0,0,0,0,0,1,0
3073,8534990,0,0,0,0,0,0,0,0,1,0
3074,8537510,0,0,0,0,0,0,0,0,1,0
3075,8554885,0,0,0,0,0,0,0,0,1,0
3076,8534747,0,0,0,0,0,0,0,0,1,0
3077,8534814,0,0,0,0,0,0,0,0,1,0
3078,8534966,0,0,0,0,0,0,0,0,1,0
3079,8534971,0,0,0,0,0,0,0,0,1,0
3080,8646290,8352137,0,0,0,0,0,0,0,6,0
3081,8635754,0,0,0,0,0,0,0,0,1,0
3082,8661609,0,0,0,0,0,0,0,0,1,0
3083,8663043,0,0,0,0,0,0,0,0,1,0
3084,8661701,0,0,0,0,0,0,0,0,1,0
3085,8661731,0,0,0,0,0,0,0,0,1,0
3086,8661778,0,0,0,0,0,0,0,0,1,0
3087,8661803,0,0,0,0,0,0,0,0,1,0
3088,8661815,0,0,0,0,0,0,0,0,1,0
3089,8661827,0,0,0,0,0,0,0,0,1,0
3090,8661834,0,0,0,0,0,0,0,0,1,0
3091,8661833,0,0,0,0,0,0,0,0,1,0
3092,8607286,0,0,0,0,0,0,0,0,1,0
3093,8540207,0,0,0,0,0,0,0,0,1,0
3094,8541267,0,0,0,0,0,0,0,0,1,0
3095,8548702,0,0,0,0,0,0,0,0,1,0
3096,8548747,0,0,0,0,0,0,0,0,1,0
3097,8548806,0,0,0,0,0,0,0,0,1,0
3098,8548883,0,0,0,0,0,0,0,0,1,0
3099,8548886,0,0,0,0,0,0,0,0,1,0
3100,8548902,0,0,0,0,0,0,0,0,1,0
3101,8548927,0,0,0,0,0,0,0,0,1,0
3102,8548951,0,0,0,0,0,0,0,0,1,0
3103,8549195,8549203,0,0,0,0,0,0,0,6,0
3104,8549201,8549198,0,0,0,0,0,0,0,6,0
3105,8549251,8549269,0,0,0,0,0,0,0,6,0
3106,8549267,8549253,0,0,0,0,0,0,0,6,0
3107,8549352,0,0,0,0,0,0,0,0,1,0
3108,8549353,0,0,0,0,0,0,0,0,1,0
3109,8549354,0,0,0,0,0,0,0,0,1,0
3110,8549355,0,0,0,0,0,0,0,0,1,0
3111,8549356,0,0,0,0,0,0,0,0,1,0
3112,8610663,0,0,0,0,0,0,0,0,1,1
3113,8661843,0,0,0,0,0,0,0,0,1,0
3114,8661854,0,0,0,0,0,0,0,0,1,0
3115,8661907,0,0,0,0,0,0,0,0,1,0
3116,8661926,0,0,0,0,0,0,0,0,1,0
3117,8662007,0,0,0,0,0,0,0,0,1,0
3118,8662016,0,0,0,0,0,0,0,0,1,0
3119,8662125,0,0,0,0,0,0,0,0,1,0
3120,8662307,0,0,0,0,0,0,0,0,1,0
3121,8662319,0,0,0,0,0,0,0,0,1,0
3122,8662343,0,0,0,0,0,0,0,0,1,0
3123,8662399,0,0,0,0,0,0,0,0,1,0
3124,8549632,0,0,0,0,0,0,0,0,7,0
3125,8550581,0,0,0,0,0,0,0,0,1,0
3126,8550600,0,0,0,0,0,0,0,0,1,0
3127,8550607,0,0,0,0,0,0,0,0,1,0
3128,8550612,0,0,0,0,0,0,0,0,1,0
3129,8550616,0,0,0,0,0,0,0,0,1,0
3130,8550617,0,0,0,0,0,0,0,0,1,0
3131,8550619,0,0,0,0,0,0,0,0,1,0
3132,8550622,0,0,0,0,0,0,0,0,1,0
3133,8550626,0,0,0,0,0,0,0,0,1,0
3134,8550631,0,0,0,0,0,0,0,0,1,0
3135,8550666,0,0,0,0,0,0,0,0,1,0
3136,8550668,0,0,0,0,0,0,0,0,1,0
3137,8550682,0,0,0,0,0,0,0,0,1,0
3138,8550685,0,0,0,0,0,0,0,0,1,0
3139,8550688,0,0,0,0,0,0,0,0,1,0
3140,8550710,0,0,0,0,0,0,0,0,1,0
3141,8550716,0,0,0,0,0,0,0,0,1,0
3142,8550756,0,0,0,0,0,0,0,0,1,0
3143,8550762,0,0,0,0,0,0,0,0,1,0
3144,8550758,0,0,0,0,0,0,0,0,1,0
3145,8550760,0,0,0,0,0,0,0,0,1,0
3146,8550979,0,0,0,0,0,0,0,0,1,0
3147,8550993,0,0,0,0,0,0,0,0,1,0
3148,8551004,0,0,0,0,0,0,0,0,1,0
3149,8551007,0,0,0,0,0,0,0,0,1,0
3150,8559690,17,8559701,8552539,0,0,0,0,0,14,0
3151,8559692,17,8559702,8552549,0,0,0,0,0,14,0
3152,8559696,17,8559704,8552561,0,0,0,0,0,14,0
3153,8559697,17,8559705,8552562,0,0,0,0,0,14,0
3154,8540203,0,0,0,0,0,0,0,0,1,1
3155,8540204,0,0,0,0,0,0,0,0,1,1
3156,8540205,0,0,0,0,0,0,0,0,1,1
3157,8540206,0,0,0,0,0,0,0,0,1,1
3158,8541263,0,0,0,0,0,0,0,0,1,1
3159,8541264,0,0,0,0,0,0,0,0,1,1
3160,8541265,0,0,0,0,0,0,0,0,1,1
3161,8541266,0,0,0,0,0,0,0,0,1,1
3162,8572220,0,0,0,0,0,0,0,0,1,0
3163,8599950,0,0,0,0,0,0,0,0,1,0
3164,8607174,0,0,0,0,0,0,0,0,1,1
3165,8615589,0,0,0,0,0,0,0,0,1,0
3166,8615603,0,0,0,0,0,0,0,0,1,0
3167,8615615,0,0,0,0,0,0,0,0,1,0
3168,8615621,0,0,0,0,0,0,0,0,1,0
3169,8615634,0,0,0,0,0,0,0,0,1,0
3170,8615643,0,0,0,0,0,0,0,0,1,0
3171,8610608,0,0,0,0,0,0,0,0,1,1
3172,8610619,0,0,0,0,0,0,0,0,1,1
3173,8610613,0,0,0,0,0,0,0,0,1,1
3174,8610616,0,0,0,0,0,0,0,0,1,1
3175,8662414,0,0,0,0,0,0,0,0,1,0
3176,8662775,0,0,0,0,0,0,0,0,1,0
3177,8662037,8662040,0,0,0,0,0,0,0,6,0
3178,8662829,0,0,0,0,0,0,0,0,1,0
3179,8663014,0,0,0,0,0,0,0,0,1,0
3180,8662041,8662045,0,0,0,0,0,0,0,6,0
3181,8662046,0,0,0,0,0,0,0,0,1,0
3182,8681999,0,0,0,0,0,0,0,0,1,0
3183,8682001,0,0,0,0,0,0,0,0,1,0
3184,8665798,0,0,0,0,0,0,0,0,1,0
3185,8665799,0,0,0,0,0,0,0,0,1,0
3186,8665800,0,0,0,0,0,0,0,0,1,0
3187,8665804,0,0,0,0,0,0,0,0,1,0
3188,8665805,0,0,0,0,0,0,0,0,1,0
3189,8665823,0,0,0,0,0,0,0,0,1,0
3190,8665824,0,0,0,0,0,0,0,0,1,0
3191,8665825,0,0,0,0,0,0,0,0,1,0
3192,8665826,0,0,0,0,0,0,0,0,1,0
3193,8665828,0,0,0,0,0,0,0,0,1,0
3194,8665829,0,0,0,0,0,0,0,0,1,0
3195,8665830,0,0,0,0,0,0,0,0,1,0
3196,8666997,0,0,0,0,0,0,0,0,1,0
3197,8692227,0,0,0,0,0,0,0,0,1,0
3198,8661424,0,0,0,0,0,0,0,0,1,0
3199,8661425,0,0,0,0,0,0,0,0,1,0
3200,8661426,0,0,0,0,0,0,0,0,1,0
3201,8661427,0,0,0,0,0,0,0,0,1,0
3202,8661428,0,0,0,0,0,0,0,0,1,0
3203,8704741,0,0,0,0,0,0,0,0,1,0
3204,8704739,0,0,0,0,0,0,0,0,1,0
3205,8704740,0,0,0,0,0,0,0,0,1,0
3206,8704738,0,0,0,0,0,0,0,0,1,0
3207,8684075,0,0,0,0,0,0,0,0,1,0
3208,8739701,0,0,0,0,0,0,0,0,1,0
3209,8739695,0,0,0,0,0,0,0,0,1,0
3210,8739815,0,0,0,0,0,0,0,0,1,0
3211,8742431,8664953,0,0,0,0,0,0,0,11,0
3212,8742447,8664953,0,0,0,0,0,0,0,11,0
3213,8742448,8664953,0,0,0,0,0,0,0,11,0
3214,8742449,8664953,0,0,0,0,0,0,0,11,0
3215,8751557,0,0,0,0,0,0,0,0,1,0
3216,8751558,0,0,0,0,0,0,0,0,1,0
3217,8751559,0,0,0,0,0,0,0,0,1,0
3218,8756473,0,0,0,0,0,0,0,0,1,0
3219,8758343,8758344,0,0,0,0,0,0,0,6,0
3220,8772826,0,0,0,0,0,0,0,0,1,0
3221,8768333,0,0,0,0,0,0,0,0,1,0
3222,8768338,0,0,0,0,0,0,0,0,1,0
3223,8768344,0,0,0,0,0,0,0,0,1,0
3224,8768346,0,0,0,0,0,0,0,0,1,0
3225,8772354,0,0,0,0,0,0,0,0,1,0
3226,8772396,0,0,0,0,0,0,0,0,1,0
3227,8772401,0,0,0,0,0,0,0,0,1,0
3228,8772402,0,0,0,0,0,0,0,0,1,0
3229,8770581,0,0,0,0,0,0,0,0,1,1
3230,8791918,0,0,0,0,0,0,0,0,1,0
3231,8800238,0,0,0,0,0,0,0,0,1,0
3232,8800242,0,0,0,0,0,0,0,0,1,0
3233,8860928,0,0,0,0,0,0,0,0,1,0
3234,8866961,0,0,0,0,0,0,0,0,1,0
3235,8866996,0,0,0,0,0,0,0,0,1,0
3236,8818660,0,0,0,0,0,0,0,0,1,0
3237,8818692,0,0,0,0,0,0,0,0,1,0
3238,8818693,0,0,0,0,0,0,0,0,1,0
3239,8818694,0,0,0,0,0,0,0,0,1,0
3240,8818695,0,0,0,0,0,0,0,0,1,0
3241,8818697,0,0,0,0,0,0,0,0,1,0
3242,8836056,0,0,0,0,0,0,0,0,1,0
3243,8859513,0,0,0,0,0,0,0,0,1,0
3244,8859534,0,0,0,0,0,0,0,0,1,0
3245,8859544,0,0,0,0,0,0,0,0,1,0
3246,8859553,0,0,0,0,0,0,0,0,1,0
3247,8859554,0,0,0,0,0,0,0,0,1,0
3248,8859632,0,0,0,0,0,0,0,0,1,0
3249,8859637,0,0,0,0,0,0,0,0,1,0
3250,8859645,0,0,0,0,0,0,0,0,1,0
3251,8859649,0,0,0,0,0,0,0,0,1,0
3252,8864356,0,0,0,0,0,0,0,0,1,0
3253,8859653,0,0,0,0,0,0,0,0,1,0
3254,8874425,0,0,0,0,0,0,0,0,1,0
3255,8874475,0,0,0,0,0,0,0,0,1,0
3256,8873234,0,0,0,0,0,0,0,0,1,1
3257,9059758,0,0,0,0,0,0,0,0,1,0
3258,8874551,0,0,0,0,0,0,0,0,1,0
3259,8874625,0,0,0,0,0,0,0,0,1,0
3260,8873236,0,0,0,0,0,0,0,0,1,0
3261,8873237,8873239,0,0,0,0,0,0,0,6,0
3262,8873241,8873242,0,0,0,0,0,0,0,6,0
3263,9059759,0,0,0,0,0,0,0,0,1,0
3264,9059816,0,0,0,0,0,0,0,0,1,0
3265,8874867,0,0,0,0,0,0,0,0,1,0
3266,9060129,0,0,0,0,0,0,0,0,1,0
3267,8875049,0,0,0,0,0,0,0,0,1,0
3268,8873256,8873260,0,0,0,0,0,0,0,6,0
3269,8873261,0,0,0,0,0,0,0,0,1,0
3270,8873265,0,0,0,0,0,0,0,0,1,0
3271,8873267,0,0,0,0,0,0,0,0,1,0
3272,8873268,0,0,0,0,0,0,0,0,1,0
3273,8868522,0,0,0,0,0,0,0,0,1,0
3274,8868709,0,0,0,0,0,0,0,0,1,0
3275,8868824,0,0,0,0,0,0,0,0,1,0
3276,8868550,8865026,0,0,0,0,0,0,0,6,0
3277,8868675,8868555,0,0,0,0,0,0,0,6,0
3278,8868735,8865066,0,0,0,0,0,0,0,6,0
3279,8869061,8868754,0,0,0,0,0,0,0,6,0
3280,9075704,1,0,0,0,0,0,0,0,16,0
3281,8867885,0,0,0,0,0,0,0,0,1,0
3282,9075719,3,0,0,0,0,0,0,0,16,0
3283,8868284,0,0,0,0,0,0,0,0,1,0
3284,9075730,5,0,0,0,0,0,0,0,16,0
3285,8868671,0,0,0,0,0,0,0,0,1,0
3286,9235091,0,0,0,0,0,0,0,0,1,0
3287,9323870,0,0,0,0,0,0,0,0,1,1
3288,8868794,0,0,0,0,0,0,0,0,1,0
3289,8868820,0,0,0,0,0,0,0,0,1,0
3290,8874630,0,0,0,0,0,0,0,0,1,0
3291,8879401,3,8860027,8860128,0,0,0,0,0,14,0
3292,8874552,0,0,0,0,0,0,0,0,1,0
3293,8687115,13,8687140,8687195,0,0,0,0,0,14,0
3294,8687137,30,8687282,8687259,0,0,0,0,0,14,0
3295,8874650,13,8687330,8687260,0,0,0,0,0,14,0
3296,8880449,0,0,0,0,0,0,0,0,1,0
3297,8880450,0,0,0,0,0,0,0,0,1,0
3298,8872666,0,0,0,0,0,0,0,0,1,0
3299,8950809,0,0,0,0,0,0,0,0,1,0
3300,9323880,0,0,0,0,0,0,0,0,1,1
3301,8950853,0,0,0,0,0,0,0,0,1,0
3302,8950854,0,0,0,0,0,0,0,0,1,0
3303,8875128,0,0,0,0,0,0,0,0,1,0
3304,8876020,0,0,0,0,0,0,0,0,1,0
3305,8876607,0,0,0,0,0,0,0,0,1,0
3306,8876608,0,0,0,0,0,0,0,0,1,0
3307,8876609,0,0,0,0,0,0,0,0,1,0
3308,8876610,0,0,0,0,0,0,0,0,1,0
3309,8876611,0,0,0,0,0,0,0,0,1,0
3310,8870237,0,0,0,0,0,0,0,0,1,0
3311,8870238,0,0,0,0,0,0,0,0,1,0
3312,8870239,0,0,0,0,0,0,0,0,1,0
3313,8880048,0,0,0,0,0,0,0,0,1,0
3314,8880064,0,0,0,0,0,0,0,0,1,0
3315,8880342,0,0,0,0,0,0,0,0,1,0
3316,9323881,0,0,0,0,0,0,0,0,1,1
3317,8880348,0,0,0,0,0,0,0,0,1,0
3318,8880069,0,0,0,0,0,0,0,0,1,0
3319,8804440,0,0,0,0,0,0,0,0,1,0
3320,8804461,0,0,0,0,0,0,0,0,1,0
3321,8804458,0,0,0,0,0,0,0,0,1,0
3322,8804460,0,0,0,0,0,0,0,0,1,0
3323,8804415,15,0,1,0,0,0,0,0,15,0
3324,8804416,16,0,1,0,0,0,0,0,15,0
3325,8881359,0,0,0,0,0,0,0,0,1,0
3326,8883748,0,0,0,0,0,0,0,0,1,0
3327,8882067,0,0,0,0,0,0,0,0,1,0
3328,9030765,0,0,0,0,0,0,0,0,1,0
3329,8881676,0,0,0,0,0,0,0,0,1,0
3330,8881726,0,0,0,0,0,0,0,0,1,0
3331,8881730,0,0,0,0,0,0,0,0,1,0
3332,8881736,0,0,0,0,0,0,0,0,1,0
3333,8571357,8860325,0,0,0,0,0,0,0,6,0
3334,8571505,8860317,0,0,0,0,0,0,0,6,0
3335,8571502,8860372,0,0,0,0,0,0,0,6,0
3336,8860369,8860327,0,0,0,0,0,0,0,6,0
3337,8861941,0,0,0,0,0,0,0,0,1,0
3338,8861961,0,0,0,0,0,0,0,0,1,0
3339,8861981,0,0,0,0,0,0,0,0,1,0
3340,8862002,0,0,0,0,0,0,0,0,1,0
3341,8865008,0,0,0,0,0,0,0,0,1,0
3342,8865010,0,0,0,0,0,0,0,0,1,0
3343,8804482,0,0,0,0,0,0,0,0,1,0
3344,8805977,0,0,0,0,0,0,0,0,1,0
3345,8806119,0,0,0,0,0,0,0,0,1,0
3346,8806120,0,0,0,0,0,0,0,0,1,0
3347,8804485,8806308,0,0,0,0,0,0,0,6,0
3348,8883001,0,0,0,0,0,0,0,0,1,0
3349,8883002,0,0,0,0,0,0,0,0,1,0
3350,8883003,0,0,0,0,0,0,0,0,1,0
3351,8883005,0,0,0,0,0,0,0,0,1,0
