#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
327,"/emotelog
VERWENDUNG:
/emotelog [Unterbefehl]
→ Legt die Chatlog-Anzeige von Text bei der Ausführung von Emotes fest.
>>Unterbefehle:
  **ein** (**on**)  Zeigt den Text zu Emotes im Chatlog an.
  **aus** (**off**)  Verbirgt den Text zu Emotes im Chatlog.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",,,/emotelog,,0,36,2,1,2,0,0
328,"/jobbalkenmodus, /jobhudmode
VERWENDUNG:
/jobbalkenmodus [Unterbefehl]
→ Schaltet zwischen der normalen und der vereinfachten Anzeige der momentan aktiven Job-Balken um.
>>Unterbefehle:
  **1**  Ändert die Anzeige des ersten Job-Balkens.
  **2**  Ändert die Anzeige des zweiten Job-Balkens.
Bei fehlendem Unterbefehl werden beide Balken zu derselben Einstellung umgeschaltet.",/jobbalkenmodus,,/jobhudmode,,0,36,2,0,0,0,0
329,"/lautstärke, /mastervolume
VERWENDUNG:
/lautstärke [Zahl]
→ Ändert die Hauptlautstärke auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl wird die Stummschaltung aktiviert bzw. deaktiviert.",/lautstärke,,/mastervolume,,0,229,2,0,0,0,0
330,"/musik, /bgm
VERWENDUNG:
/musik [Zahl]
→ Ändert die Lautstärke der Hintergrundmusik auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl wird die Hintergrundmusik stumm geschaltet bzw. wieder aktiviert.",/musik,,/bgm,,0,229,2,0,0,0,0
331,"/soundeffekte, /soundeffects
VERWENDUNG:
/soundeffekte [Zahl]
→ Ändert die Lautstärke der Soundeffekte auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl werden die Soundeffekte stumm geschaltet bzw. wieder aktiviert.",/soundeffekte,,/soundeffects,,0,229,2,0,0,0,0
332,"/stimmen, /voice
VERWENDUNG:
/stimmen [Zahl]
→ Ändert die Lautstärke der Stimmen auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl werden die Stimmen stumm geschaltet bzw. wieder aktiviert.",/stimmen,,/voice,,0,229,2,0,0,0,0
333,"/systemtöne, /systemsounds
VERWENDUNG:
/systemtöne [Zahl]
→ Ändert die Lautstärke der Systemtöne auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl werden die Systemtöne stumm geschaltet bzw. wieder aktiviert.",/systemtöne,,/systemsounds,,0,229,2,0,0,0,0
334,"/umgebung, /ambientsounds
VERWENDUNG:
/umgebung [Zahl]
→ Ändert die Lautstärke der Umgebungsgeräusche auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl werden die Umgebungsgeräusche stumm geschaltet bzw. wieder aktiviert.",/umgebung,,/ambientsounds,,0,229,2,0,0,0,0
335,"/soundselbst, /soundeffectsself
VERWENDUNG:
/soundselbst [Zahl]
→ Ändert die Lautstärke der von dir verursachten Soundeffekte auf den angegebenen Zahlenwert (0 bis 100).",/soundselbst,,/soundeffectsself,,0,229,2,0,0,0,0
336,"/soundgruppe, /soundeffectsparty
VERWENDUNG:
/soundgruppe [Zahl]
→ Ändert die Lautstärke der von deinen Grup­pen­mit­gliedern verursachten Soundeffekte auf den angegebenen Zahlenwert (0 bis 100).",/soundgruppe,,/soundeffectsparty,,0,229,2,0,0,0,0
337,"/soundandere, /soundeffectsother
VERWENDUNG:
/soundandere [Zahl]
→ Ändert die Lautstärke der von anderen verursachten Soundeffekte auf den angegebenen Zahlenwert (0 bis 100).",/soundandere,,/soundeffectsother,,0,229,2,0,0,0,0
338,"/systemlautsprecher, /systemsoundsspeaker
VERWENDUNG:
/systemlautsprecher [Zahl]
→ Ändert die Lautstärke der Systemtöne aus dem Lautsprecher des drahtlosen Controllers auf den angegebenen Zahlenwert (0 bis 100). Kompatibel mit PlayStation®4, PlayStation®5 und Windows.
Bei fehlendem Unterbefehl werden die Systemtöne stumm geschaltet bzw. wieder aktiviert.",/systemlautsprecher,,/systemsoundsspeaker,,0,229,2,0,0,0,0
339,"/kamerawinkel, /tiltcamera
VERWENDUNG:
/kamerawinkel [Zahl]
→ Ändert den Kamerawinkel bei Verfolgerperspektive auf den angegebenen Zahlenwert (0 bis 100).",/kamerawinkel,,/tiltcamera,,0,36,2,0,0,0,0
340,"/mountbgm, /reitbgm
VERWENDUNG:
/reitbgm [Unterbefehl]
→ Verändert die Einstellung „Musik beim Reiten“ in der Systemkonfiguration.
>>Unterbefehle:
  **ein**  Schaltet die Musik beim Reiten ein.
  **aus**  Schaltet die Musik beim Reiten aus.
Bei fehlendem Unterbefehl wird die Einstellung geändert, also die Musik entweder ein- oder ausgeschaltet.",/reitbgm,,/mountbgm,,0,100,2,1,2,0,0
341,"/performsounds, /komplaut [Zahl]
→ Ändert die Lautstärke von Kompositionen auf den angegebenen Zahlenwert (0 bis 100).
Bei fehlendem Unterbefehl wird die Stummschaltung aktiviert bzw. deaktiviert.",/komplaut,,/performsounds,,0,229,2,0,0,0,0
342,,,,,,0,0,0,0,0,0,0
343,,,,,,0,0,0,0,0,0,0
344,,,,,,0,0,0,0,0,0,0
345,,,,,,0,0,0,0,0,0,0
346,,,,,,0,0,0,0,0,0,0
347,,,,,,0,0,0,0,0,0,0
348,,,,,,0,0,0,0,0,0,0
349,,,,,,0,0,0,0,0,0,0
350,,,,,,0,0,0,0,0,0,0
351,,,,,,0,0,0,0,0,0,0
352,,,,,,0,0,0,0,0,0,0
353,,,,,,0,0,0,0,0,0,0
354,,,,,,0,0,0,0,0,0,0
355,,,,,,0,0,0,0,0,0,0
356,,,,,,0,0,0,0,0,0,0
357,,,,,,0,0,0,0,0,0,0
358,,,,,,0,0,0,0,0,0,0
359,,,,,,0,0,0,0,0,0,0
360,,,,,,0,0,0,0,0,0,0
361,,,,,,0,0,0,0,0,0,0
362,,,,,,0,0,0,0,0,0,0
363,,,,,,0,0,0,0,0,0,0
364,,,,,,0,0,0,0,0,0,0
365,,,,,,0,0,0,0,0,0,0
366,,,,,,0,0,0,0,0,0,0
367,,,,,,0,0,0,0,0,0,0
368,,,,,,0,0,0,0,0,0,0
369,,,,,,0,0,0,0,0,0,0
370,,,,,,0,0,0,0,0,0,0
371,,,,,,0,0,0,0,0,0,0
372,,,,,,0,0,0,0,0,0,0
373,,,,,,0,0,0,0,0,0,0
374,,,,,,0,0,0,0,0,0,0
375,,,,,,0,0,0,0,0,0,0
376,,,,,,0,0,0,0,0,0,0
377,,,,,,0,0,0,0,0,0,0
378,,,,,,0,0,0,0,0,0,0
379,,,,,,0,0,0,0,0,0,0
380,,,,,,0,0,0,0,0,0,0
381,,,,,,0,0,0,0,0,0,0
382,,,,,,0,0,0,0,0,0,0
383,,,,,,0,0,0,0,0,0,0
384,,,,,,0,0,0,0,0,0,0
385,,,,,,0,0,0,0,0,0,0
386,,,,,,0,0,0,0,0,0,0
387,,,,,,0,0,0,0,0,0,0
388,,,,,,0,0,0,0,0,0,0
389,,,,,,0,0,0,0,0,0,0
390,,,,,,0,0,0,0,0,0,0
391,,,,,,0,0,0,0,0,0,0
392,,,,,,0,0,0,0,0,0,0
393,,,,,,0,0,0,0,0,0,0
394,,,,,,0,0,0,0,0,0,0
395,,,,,,0,0,0,0,0,0,0
396,,,,,,0,0,0,0,0,0,0
397,,,,,,0,0,0,0,0,0,0
398,,,,,,0,0,0,0,0,0,0
399,,,,,,0,0,0,0,0,0,0
400,,,,,,0,0,0,0,0,0,0
401,"/emote, /em
VERWENDUNG:
/emote [Nachr.]
→ Sendet den Namen deines PCs sowie die eingegebene Nachricht in Form eines Emotes an alle PCs innerhalb der „Sagen“-Reichweite.",,,/emote,/em,0,292,1,0,0,0,0
402,"/überrascht, /ü, /surprised
VERWENDUNG:
/ü [Unterbefehl]
→ Du bist überrascht.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/überrascht,/ü,/surprised,,0,293,2,1,2,0,0
403,"/ärger, /ä, /angry
VERWENDUNG:
/ä [Unterbefehl]
→ Du drückst deinen Ärger aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/ärger,/ä,/angry,,0,293,2,1,2,0,0
404,"/zorn, /furious
VERWENDUNG:
/zorn [Unterbefehl]
→ Du wirst wütend.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/zorn,,/furious,,0,293,2,1,2,0,0
405,"/rot, /blush
VERWENDUNG:
/rot [Unterbefehl]
→ Du errötest verlegen.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/rot,,/blush,,0,293,2,1,2,0,0
406,"/verbeug, /verb, /bow
VERWENDUNG:
/verb [Unterbefehl]
→ Du verbeugst dich.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/verbeug,/verb,/bow,,0,293,2,1,2,0,0
407,"/feuer, /cheer
VERWENDUNG:
/jubel [Unterbefehl]
→ Du feuerst jemanden an.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/feuer,,/cheer,,0,293,2,1,2,0,0
408,"/klatsch, /clap
VERWENDUNG:
/klatsch [Unterbefehl]
→ Du applaudierst.
>>Unterbefehl:
  **bw** (**motion**) Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/klatsch,,/clap,,0,293,2,1,2,0,0
409,"/herbei, /beckon
VERWENDUNG:
/herbei [Unterbefehl]
→ Du winkst jemanden herbei.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/herbei,,/beckon,,0,293,2,1,2,0,0
410,"/trost, /comfort
VERWENDUNG:
/trost [Unterbefehl]
→ Du tröstest jemanden.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/trost,,/comfort,,0,293,2,1,2,0,0
411,"/weinen, /cry
VERWENDUNG:
/weinen [Unterbefehl]
→ Du weinst.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/weinen,,/cry,,0,293,2,1,2,0,0
412,"/tanz, /dance
VERWENDUNG:
/tanz [Unterbefehl]
→ Du fängst an zu tanzen.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/tanz,,/dance,,0,293,2,1,2,0,0
413,"/schuld, /doubt
VERWENDUNG:
/schuld [Unterbefehl]
→ Du widersprichst oder beschuldigst jemanden.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/schuld,,/doubt,,0,293,2,1,2,0,0
414,"/müde, /doze
VERWENDUNG:
/müde [Unterbefehl]
→ Du hast einen Anfall von Müdigkeit.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/müde,,/doze,,0,293,2,1,2,0,0
415,"/frust, /fume
VERWENDUNG:
/frust [Unterbefehl]
→ Du bist frustriert und enttäuscht.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/frust,,/fume,,0,293,2,1,2,0,0
416,"/tschüs, /goodbye
VERWENDUNG:
/tschüs [Unterbefehl]
→ Du winkst zum Abschied.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/tschüs,,/goodbye,,0,293,2,1,2,0,0
417,"/wink, /wave
VERWENDUNG:
/wink [Unterbefehl]
→ Du winkst mit der Hand.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/wink,,/wave,,0,293,2,1,2,0,0
418,"/tja, /huh
VERWENDUNG:
/tja [Unterbefehl]
→ Das ist dir ziemlich egal.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/tja,,/huh,,0,293,2,1,2,0,0
419,"/froh, /joy
VERWENDUNG:
/froh [Unterbefehl]
→ Du bist glücklich.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/froh,,/joy,,0,293,2,1,2,0,0
420,"/knie, /kneel
VERWENDUNG:
/knie [Unterbefehl]
→ Du kniest respektvoll nieder.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/knie,,/kneel,,0,293,2,1,2,0,0
421,"/lach, /chuckle
VERWENDUNG:
/lach [Unterbefehl]
→ Du lachst amüsiert.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/lach,,/chuckle,,0,293,2,1,2,0,0
422,"/totlach, /tlach, /laugh
VERWENDUNG:
/totlach [Unterbefehl]
→ Du brichst in Gelächter aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/totlach,/tlach,/laugh,,0,293,2,1,2,0,0
423,"/späh, /lookout
VERWENDUNG:
/späh [Unterbefehl]
→ Du schaust dich um.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/späh,,/lookout,,0,293,2,1,2,0,0
424,"/ich, /me
VERWENDUNG:
/ich [Unterbefehl]
→ Du machst auf dich aufmerksam.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/ich,,/me,,0,293,2,1,2,0,0
425,"/nein, /no
VERWENDUNG:
/nein [Unterbefehl]
→ Du verneinst.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/nein,,/no,,0,293,2,1,2,0,0
426,"/niemals, /nie, /deny
VERWENDUNG:
/nie [Unterbefehl]
→ Du drückst deine Ablehnung aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/niemals,/nie,/deny,,0,293,2,1,2,0,0
427,"/panik, /panic
VERWENDUNG:
/panik [Unterbefehl]
→ Du brichst in Panik aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/panik,,/panic,,0,293,2,1,2,0,0
428,"/zeig, /point
VERWENDUNG:
/zeig [Unterbefehl]
→ Du zeigst auf ein Ziel. Wenn kein Ziel ausgewählt ist, wird eine Richtung angezeigt.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/zeig,,/point,,0,293,2,1,2,0,0
429,"/stups, /poke
VERWENDUNG:
/stups [Unterbefehl]
→ Du stupst jemanden an.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/stups,,/poke,,0,293,2,1,2,0,0
430,"/super, /congratulate
VERWENDUNG:
/super [Unterbefehl]
→ Du drückst deine Anerkennung aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/super,,/congratulate,,0,293,2,1,2,0,0
431,"/aufgehts, /auf, /psych
VERWENDUNG:
/aufgehts [Unterbefehl]
→ Du demonstrierst volle Ent­schlos­sen­heit.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/aufgehts,/auf,/psych,,0,293,2,1,2,0,0
432,"/salut, /salute
VERWENDUNG:
/salut [Unterbefehl]
→ Du salutierst nach Manier deiner Nation.
>>Unterbefehl:
  **bw** (**motion**) Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/salut,,/salute,,0,293,2,1,2,0,0
433,"/schock, /shocked
VERWENDUNG:
/schock [Unterbefehl]
→ Du bist schockiert.
>>Unterbefehl:
  **bw** (**motion**) Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/schock,,/shocked,,0,293,2,1,2,0,0
434,"/schulter, /shrug
VERWENDUNG:
/schulter [Unterbefehl]
→ Du zuckst die Schultern.
>>Unterbefehl:
  **bw** (**motion**) Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/schulter,,/shrug,,0,293,2,1,2,0,0
435,"/aufmunter, /munt, /rally
VERWENDUNG:
/aufmunter [Unterbefehl]
→ Du munterst jemanden auf.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/aufmunter,/munt,/rally,,0,293,2,1,2,0,0
436,"/ruhig, /soothe
VERWENDUNG:
/ruhig [Unterbefehl]
→ Du besänftigst jemanden.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/ruhig,,/soothe,,0,293,2,1,2,0,0
437,"/torkel, /stagger
VERWENDUNG:
/torkel [Unterbefehl]
→ Du torkelst einen Augenblick.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/torkel,,/stagger,,0,293,2,1,2,0,0
438,"/streck, /stretch
VERWENDUNG:
/streck [Unterbefehl]
→ Du streckst dich.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/streck,,/stretch,,0,293,2,1,2,0,0
439,"/schmoll, /sulk
VERWENDUNG:
/schmoll [Unterbefehl]
→ Du bist beleidigt.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/schmoll,,/sulk,,0,293,2,1,2,0,0
440,"/denk, /think
VERWENDUNG:
/denk [Unterbefehl]
→ Du hältst kurz inne und denkst nach.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/denk,,/think,,0,293,2,1,2,0,0
441,"/natoll, /upset
VERWENDUNG:
/natoll [Unterbefehl]
→ Du bist sichtlich enttäuscht.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/natoll,,/upset,,0,293,2,1,2,0,0
442,"/willkommen, /willk, /welcome
VERWENDUNG:
/willkommen [Unterbefehl]
→ Du machst eine einladende Geste.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/willkommen,/willk,/welcome,,0,293,2,1,2,0,0
443,"/ja, /yes
VERWENDUNG:
/ja [Unterbefehl]
→ Du nickst zustimmend.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/ja,,/yes,,0,293,2,1,2,0,0
444,"/daumen, /jawohl, /thumbsup
VERWENDUNG:
/daumen [Unterbefehl]
→ Du stimmst voll und ganz zu.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/daumen,/jawohl,/thumbsup,,0,293,2,1,2,0,0
445,"/selbst, /examineself
VERWENDUNG:
/selbst [Unterbefehl]
→ Du blickst dich an und präsentierst dich.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",/selbst,,/examineself,,0,293,2,1,2,0,0
446,"/pose
VERWENDUNG:
/pose [Unterbefehl]
→ Du nimmst eine Pose ein.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl Text angezeigt als auch die Bewegung ausgeführt.",,,/pose,,0,293,2,1,2,0,0
447,"/kusshand, /kuss, /blowkiss
VERWENDUNG:
/kusshand [Unterbefehl]
→ Du wirfst jemandem einen Kuss zu.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/kusshand,/kuss,/blowkiss,,0,293,2,1,2,0,0
448,"/demut, /grovel
VERWENDUNG:
/demut [Unterbefehl]
→ Du sinkst demütig auf die Knie.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/demut,,/grovel,,0,293,2,1,2,0,0
449,"/juhu, /happy
VERWENDUNG:
/juhu [Unterbefehl]
→ Du verleihst deiner unbändigen Freude Ausdruck.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/juhu,,/happy,,0,293,2,1,2,0,0
450,"/allesaus, /disappointed
VERWENDUNG:
/allesaus [Unterbefehl]
→ Du bist am Boden zerstört.
 >>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/allesaus,,/disappointed,,0,293,2,1,2,0,0
451,"/sitz, /sit, /lounge
→ Wechselt zwischen Sitzen und Stehen. Manche Emotes sind im Sitzen anders als im Stehen. Man kann sich auch auf Stühle setzen.",/sitz,/lounge,/lounge,/sit,0,37,1,0,0,0,0
452,,,,,,0,0,0,0,0,0,0
453,"/bodensitz, /groundsit
→ Lässt deinen Charakter auf dem Boden Platz nehmen. Wenn er bereits sitzt, steht er auf. Manche Emotes sind beim Sitzen auf dem Boden anders als im Stehen.",/bodensitz,,/groundsit,,0,37,1,0,0,0,0
454,,,,,,0,0,0,0,0,0,0
455,"/sogenannt, /sog, /airquotes
→ Signalisiert mit den Fingern Anführungszeichen, um Ironie, Betonung usw. auszudrücken. Es wird kein Text zur Bewegung angezeigt. ",/sogenannt,/sog,/airquotes,,0,293,2,1,2,0,0
456,"/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
→ Du führst den typischen Salut des Mahlstroms aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/gsalut,,/gcsalute,,0,293,2,1,2,0,0
457,"/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
 → Du führst den typischen Salut der Bruderschaft der Morgenviper aus.
 >>Unterbefehl:
 **bw** (**motion**) Führt nur die Bewegung aus. 
Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/gsalut,,/gcsalute,,0,293,2,1,2,0,0
458,"/gsalut, /gcsalute
VERWENDUNG:
/gsalut [Unterbefehl]
→ Du führst den typischen Salut der Legion der Unsterblichen aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/gsalut,,/gcsalute,,0,293,2,1,2,0,0
459,"/beten, /pray
VERWENDUNG:
/beten [Unterbefehl]
→ Du betest.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/beten,,/pray,,0,293,2,1,2,0,0
460,"/garsalut, /imperialsalute
VERWENDUNG:
/garsalut [Unterbefehl]
→ Du führst den typischen Salut der Soldaten des Garleischen Kaiserreichs aus.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.",/garsalut,,/imperialsalute,,0,293,2,1,2,0,0
461,"/visier, /visor
→ Du öffnest/schließt dein Helmvisier bzw. schaltest Leuchteffekte deiner Ausrüstung am Kopf an/aus. Es wird kein Text zur Bewegung angezeigt.",/visier,,/visor,,0,301,2,1,2,0,0
462,,,,,,0,0,0,0,0,0,0
463,"/megaflare, /mega
VERWENDUNG:
/megaflare [Unterbefehl]
→ Du schleuderst ein Megaflare in die Gegend. Es zeigt keine Wirkung.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ",/megaflare,/mega,/megaflare,,0,293,2,1,2,0,0
464,"/purpurlotos, /purpur
VERWENDUNG:
/purpurlotos [Unterbefehl]
→ Du führst eine Kampfkunstchoreographie aus dem Fernen Osten auf.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ",/purpurlotos,/purpur,/crimsonlotus,,0,293,2,1,2,0,0
465,"/betört, /charmed
VERWENDUNG:
/betört [Unterbefehl]
→ Du verfällst einer lockenden Umarmung.
>>Unterbefehl:
  **bw** (**motion**)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt. ",/betört,,/charmed,,0,293,2,1,2,0,0
