#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
109,"Kosmoport Beta fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmoport Beta - Fertiggestellt,Der Kosmoport ist fertig renoviert! Damit können wir in der Zukunft noch weiter entfernte Ziele ansteuern. Danke für die hoppeltastische Hilfe!,Der Kosmoport ist fertig renoviert! Danke für die hoppeltastische Hilfe!,Searchingway,241058,126,12,1402,168,0,13,25,5,1,3,4,5,6,7,0,0,0,0,0,0,False
110,"Energiespeicheranlage in Planung
 **Schließe Stellarmissionen ab!",Energiespeicheranlage - In Planung,"Wir wollen eine Energiespeicheranlage errichten. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen eine Energiespeicheranlage errichten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241059,0,0,0,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
111,Energiespeicheranlage: Bauunterstützung I in Vorbereitung. **Bereite dich auf das Projekt vor!,Energiespeicheranlage: Bauunterstützung I - In Vorbereitung,"Für die erste Etappe der Errichtung der Energiespeicheranlage ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die erste Etappe der Errichtung der Energiespeicheranlage ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241059,0,0,1451,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
112,Energiespeicheranlage: Bauunterstützung I im Gange. **Beteilige dich am Projekt!,Energiespeicheranlage: Bauunterstützung I - Im Gange,Für die erste Etappe der Errichtung der Energiespeicheranlage ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die erste Etappe der Errichtung der Energiespeicheranlage ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241059,0,0,0,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
113,Energiespeicheranlage: Bauunterstützung II in Vorbereitung. **Bereite dich auf das Projekt vor!,Energiespeicheranlage: Bauunterstützung II - In Vorbereitung,"Für die zweite Etappe der Errichtung der Energiespeicheranlage ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die zweite Etappe der Errichtung der Energiespeicheranlage ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241060,126,13,1401,168,0,14,27,5,1,3,4,5,6,7,0,0,0,0,0,0,False
114,Energiespeicheranlage: Bauunterstützung II im Gange. **Beteilige dich am Projekt!,Energiespeicheranlage: Bauunterstützung II - Im Gange,Für die zweite Etappe der Errichtung der Energiespeicheranlage ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die zweite Etappe der Errichtung der Energiespeicheranlage ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241060,0,0,0,168,0,14,27,0,1,3,4,5,6,7,0,0,0,0,0,0,False
115,"Mega-Energieplatten fertiggestellt
**Unterstütze weiter die Erkundung!",Mega-Energieplatten - Fertiggestellt,Beide Mega-Energieplatten sind fertig! Mit so viel Energie sollte die Erkundung noch angenehmer werden. Danke für die hoppeltastische Hilfe!,Beide Mega-Energieplatten sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241061,126,14,1402,168,0,15,28,5,1,3,4,5,6,7,0,0,0,0,0,0,False
116,"Kühldrohnenstation in Planung
 **Schließe Stellarmissionen ab!",Kühldrohnenstation - In Planung,"Um das Erkundungsgebiet zu erweitern, brauchen wir zuerst eine Station für die Kühldrohnen. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Um das Erkundungsgebiet zu erweitern, brauchen wir zuerst eine Station für die Kühldrohnen. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241062,0,0,0,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
117,Kühldrohnenstation: Bauunterstützung in Vorbereitung. **Bereite dich auf das Projekt vor!,Kühldrohnenstation: Bauunterstützung - In Vorbereitung,"Für den Bau der Kühldrohnenstation ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die erste Etappe der Errichtung der Energiespeicheranlage ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241062,0,0,1451,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
118,"Kühldrohnenstation: Bauunterstützung im Gange
**Beteilige dich am Projekt!",Kühldrohnenstation: Bauunterstützung - Im Gange,Für den Bau der Kühldrohnenstation ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für den Bau der Kühldrohnenstation ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241062,0,0,0,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
119,"Magmaglaskühlung: Phase I in Vorbereitung
**Bereite dich auf das Projekt vor!",Magmaglaskühlung: Phase I - In Vorbereitung,"Für die erste Phase von „Operation: Magmaglaskühlung“ ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die erste Phase von „Operation: Magmaglaskühlung“ ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241063,126,15,1401,168,0,16,30,5,1,3,4,5,6,7,0,0,0,0,0,0,False
120,"Magmaglaskühlung: Phase I im Gange
**Beteilige dich am Projekt!",Magmaglaskühlung: Phase I - Im Gange,Für die erste Phase von „Operation: Magmaglaskühlung“ ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die erste Phase von „Operation: Magmaglaskühlung“ ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241063,0,0,0,168,0,16,30,0,1,3,4,5,6,7,0,0,0,0,0,0,False
121,"Magmaglaskühlung: Phase II in Vorbereitung
**Bereite dich auf das Projekt vor!",Magmaglaskühlung: Phase II - In Vorbereitung,"Für die zweite Phase von „Operation: Magmaglaskühlung“ ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die zweite Phase von „Operation: Magmaglaskühlung“ ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241064,126,16,1401,168,0,17,31,5,1,3,4,5,6,7,0,0,0,0,0,0,False
122,"Magmaglaskühlung: Phase II im Gange
**Beteilige dich am Projekt!",Magmaglaskühlung: Phase II - Im Gange,Für die zweite Phase von „Operation: Magmaglaskühlung“ ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die zweite Phase von „Operation: Magmaglaskühlung“ ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241064,0,0,0,168,0,17,31,0,1,3,4,5,6,7,0,0,0,0,0,0,False
123,"„Operation: Magmaglaskühlung“ abgeschlossen
**Unterstütze weiter die Erkundung!",„Operation: Magmaglaskühlung“ - Abgeschlossen,"Wir konnten das Magmaglas abkühlen und unser Erkundungsgebiet vergrößern! Ich bin sicher, dass Phaenna noch einige Überraschungen auf Lager hat. Danke für die hoppeltastische Hilfe!",Wir konnten das Magmaglas abkühlen und unser Erkundungsgebiet vergrößern! Danke für die hoppeltastische Hilfe!,Searchingway,241065,126,17,1484,168,0,18,32,6,1,3,4,5,6,7,0,0,0,0,0,0,False
124,"Kosmozapper: Geschmolzener Radius in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Geschmolzener Radius - In Planung,"Der Kosmozapper soll um einen Radius im Fusingway-Schlund erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius im Fusingway-Schlund erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241066,0,0,0,168,0,18,33,0,1,3,4,5,6,7,0,0,0,0,0,0,False
125,"Kosmozapper: Geschmolzener Radius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Geschmolzener Radius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den geschmolzenen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den geschmolzenen Radius des Kosmozappers steht nun fest!,Searchingway,241066,0,0,1452,168,0,18,33,0,1,3,4,5,6,7,0,0,0,0,0,0,False
126,"Kosmozapper: Geschmolzener Radius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Geschmolzener Radius - Fertiggestellt,"Der geschmolzene Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der geschmolzene Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241067,126,18,1485,168,0,19,34,6,1,3,4,5,6,7,0,0,0,0,0,0,False
127,"Expansion der Basisstrukturen in Planung
 **Schließe Stellarmissionen ab!",Expansion der Basisstrukturen - In Planung,"Die Glasbläser-Basis wird unvorstellbar toll erweitert. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Die Glasbläser-Basis wird unvorstellbar toll erweitert. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241068,0,0,0,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
128,"Expansion der Basisstrukturen in Vorbereitung
**Bereite dich auf das Projekt vor!",Expansion der Basisstrukturen - In Vorbereitung,"Für die unvorstellbar tolle Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die unvorstellbar tolle Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241068,0,0,1451,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
129,"Expansion der Basisstrukturen im Gange
**Beteilige dich am Projekt!",Expansion der Basisstrukturen - Im Gange,Für die unvorstellbar tolle Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die unvorstellbar tolle Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241068,0,0,0,168,0,19,35,0,1,3,4,5,6,7,0,0,0,0,0,0,False
130,"Phaenna-Stellaskop fertiggestellt
**Unterstütze weiter die Erkundung!",Phaenna-Stellaskop - Fertiggestellt,Die Erweiterung der Glasbläser-Basis ist fertig und unvorstellbar toll! Besser hätte ich sie mir nie ausmalen können. Danke für die hoppeltastische Hilfe!,Die Erweiterung der Glasbläser-Basis ist fertig und unvorstellbar toll! Danke für die hoppeltastische Hilfe!,Searchingway,241069,126,19,1486,168,0,20,36,6,1,3,4,5,6,7,0,0,0,0,0,0,False
131,"Phaenna-Entwicklungsinitiative abgeschlossen
**Unterstütze weiter die Erkundung!",Phaenna-Entwicklungsinitiative - Abgeschlossen,"Alle Stationsstrukturen hier auf Phaenna konnten fertig gestellt werden! Ich fiebere mit Aufregung dem Tag entgegen, an dem wir zu unserem nächsten Ziel aufbrechen werden!",Alle Stationsstrukturen hier auf Phaenna konnten fertig gestellt werden! Danke an alle Projektteilnehmer!,Searchingway,241070,0,0,0,168,0,20,37,0,1,3,4,5,6,7,0,0,0,0,0,0,False
132,"Habitationsmodul: Bauunterstützung in Planung
 **Schließe Stellarmissionen ab!",Habitationsmodul: Bauunterstützung - In Planung,"Wir bauen Habitationsmodule für unsere tapferen Projektteilnehmer, damit auch alle immer frisch geduscht zur Arbeit kommen! Jede einzelne Stellarmission hilft!",Habitationsmodule braucht der Planet! Und Duschen ... Wir sind für jede Unterstützung dankbar!,Searchingway,241072,0,0,0,170,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,False
133,"Habitationsmodul: Bauunterstützung in Vorbereitung
**Begib dich zum Projekt!",Habitationsmodul: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241072,166,1,1451,170,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,False
134,"Habitationsmodul: Bauunterstützung im Gange
**Beteilige dich am Projekt!",Habitationsmodul: Bauunterstützung - Im Gange,Für die Errichtunge der Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung des Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241072,0,0,0,170,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,False
135,"Habitationsmodul fertiggestellt
**Unterstütze weiter die Erkundung!",Habitationsmodul - Fertiggestellt,Die Habitationsmodule sind fertig! Duschen für alle Schweißgebadeten! Danke für die hoppeltastische Hilfe!,Die Habitationsmodule sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241073,166,3,1575,170,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,7,False
136,"Kosmozapper: Bauunterstützung I in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Bauunterstützung I - In Planung,"Wir sammeln gerade Materialien, um einen Kosmozapper auf Oizys zu bauen! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir bauen einen Kosmozapper auf Oizys! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241074,166,4,0,170,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,False
137,"Kosmozapper: Bodenradius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Bodenradius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den Bodenradius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den Bodenradius des Kosmozappers steht nun fest!,Searchingway,241074,166,5,1452,170,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,False
138,"Kosmozapper: Bodenradius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Bodenradius - Fertiggestellt,"Der Bodenradius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der Bodenradius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241075,166,6,1576,170,0,2,4,6,1,0,0,6,3,4,0,0,0,0,0,8,False
139,"Energisierungswerke: Bauunterstützung in Planung
 **Schließe Stellarmissionen ab!",Energisierungswerke: Bauunterstützung - In Planung,"Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241076,166,7,0,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,True
140,"Energisierungswerke: Bauunterstützung in Vorbereitung
**Begib dich zum Ort des Projekts!",Energisierungswerke: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241076,166,8,1451,170,0,3,5,5,1,0,0,6,3,4,0,0,0,0,0,0,False
141,"Energisierungswerke: Bauunterstützung im Gange
**Beteilige dich im Westen von Terra Firma am Projekt!",Energisierungswerke: Bauunterstützung - Im Gange,Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241076,0,0,0,170,0,3,5,0,1,0,0,6,3,4,0,0,0,0,0,0,False
142,"Hydrofizierungswerke: Bauunterstützung in Vorbereitung
**Begib dich zum Ort des Projekts!",Hydrofizierungswerke: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241077,166,10,1577,170,0,4,6,6,1,0,0,6,3,4,0,0,0,0,0,0,False
143,"Hydrofizierungswerke: Bauunterstützung im Gange
**Beteilige dich im Westen von Terra Firma am Projekt!",Hydrofizierungswerke: Bauunterstützung - Im Gange,Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241077,0,0,0,170,0,4,6,0,1,0,0,6,3,4,0,0,0,0,0,10,False
144,Energisierungswerke & Hydrofizierungswerke fertiggestellt. **Unterstütze weiter die Erkundung!,Energisierungswerke & Hydrofizierungswerke - Fertiggestellt,"Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Zwei Sorgen weniger, mit denen wir uns herumschlagen müssen. Danke für die hoppeltastische Hilfe!",Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241078,166,12,1578,170,0,5,7,6,1,0,0,6,3,4,0,0,0,0,0,0,False
145,Gravitisierungskontrolle: Bauunterstützung in Planung. **Schließe Stellarmissionen ab!,Gravitisierungskontrolle: Bauunterstützung - In Planung,"Wir planen eine Einrichtung, um die Schwebefelsen am Losen Anker zu kontrollieren und einen Übergang zur Schattenflotte zu schaffen. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir planen eine Einrichtung zur Schwerkraftkontrolle. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241079,166,13,0,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,True
146,"Gravitisierungskontrolle: Bauunterstützung in Vorbereitung
**Begib dich zum Ort des Projekts!",Gravitisierungskontrolle: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Gravitisierungskontrolle ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Gravitisierungskontrolle ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241079,166,14,1451,170,0,6,8,5,1,0,0,6,3,4,0,0,0,0,0,0,False
147,"Gravitisierungskontrolle: Bauunterstützung im Gange
**Beteilige dich beim Losen Anker am Projekt!",Gravitisierungskontrolle: Bauunterstützung - Im Gange,Für die Errichtung der Gravitisierungskontrolle ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Gravitisierungskontrolle ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241079,0,0,0,170,0,6,8,0,1,0,0,6,3,4,0,0,0,0,0,0,False
148,"Gravikreator fertiggestellt
**Unterstütze weiter die Erkundung!",Gravikreator - Fertiggestellt,"Der heiß ersehnte Gravikreator ist fertig! Leinen los, die Schattenflotte erwartet uns! Danke für die hoppeltastische Hilfe!","Der Gravikreator ist fertig! Leinen los, die Schattenflotte erwartet uns! Danke für die hoppeltastische Hilfe!",Searchingway,241080,166,16,1579,170,0,7,9,6,1,0,0,6,3,4,0,0,0,0,0,0,False
149,"Kosmozapper: Bauunterstützung II in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Bauunterstützung II - In Planung,"Der Kosmozapper soll um einen schwebenden Radius erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen schwebenden Radius erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241081,166,17,0,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
150,"Kosmozapper: Schweberadius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Schweberadius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den Schweberadius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den Schweberadius des Kosmozappers steht nun fest!,Searchingway,241081,166,18,1452,170,0,7,10,5,1,0,0,6,3,4,0,0,0,0,0,0,False
151,"Kosmozapper: Schweberadius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Schweberadius - Fertiggestellt,"Der Schweberadius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der Schweberadius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241082,166,19,1580,170,0,8,10,6,1,0,0,6,3,4,5,0,0,0,0,0,False
152,"Terra Firma: Renovierung in Planung
 **Schließe Stellarmissionen ab!",Terra Firma: Renovierung - In Planung,"Der Euhedron soll restauriert werden. Zuvor benötigt unsere Station aber etwas mehr Pepp. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Unsere Station benötigt etwas mehr Pepp. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241083,166,20,0,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,15,True
153,"Terra Firma: Renovierung in Vorbereitung
**Begib dich zum Ort des Projekts!",Terra Firma: Renovierung - In Vorbereitung,"Für die Renovierung von Terra Firma ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Renovierung von Terra Firma ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241083,166,21,1451,170,0,9,11,5,1,0,0,6,3,4,5,0,0,0,0,0,False
154,"Terra Firma: Renovierung im Gange
**Beteilige dich am Projekt!",Terra Firma: Renovierung - Im Gange,Für die Renovierung von Terra Firma ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Renovierung von Terra Firma ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241083,0,0,0,170,0,9,11,0,1,0,0,6,3,4,5,0,0,0,0,0,False
155,"Terra Firma: Renovierung abgeschlossen
**Unterstütze weiter die Erkundung!",Terra Firma - Renoviert,Terra Firma ist fertig renoviert! Jetzt können wir uns endlich voll und ganz dem Euhedron widmen. Danke für die hoppeltastische Hilfe!,Terra Firma ist fertig renoviert! Danke für die hoppeltastische Hilfe!,Searchingway,241084,166,23,1581,170,0,10,12,6,2,0,0,6,3,4,5,0,0,0,0,16,False
156,"Euhedron: Restaurierung in Planung
 **Schließe Stellarmissionen ab!",Euhedron: Restaurierung - In Planung,"Der Euhedron in der Mitte unserer Station ist geschwächt. Bringen wir ihn wieder mit jeder Menge Aktivatormittel zum Strahlen! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Bringen wir den Euhedron wieder zum Strahlen! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241085,166,24,0,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,17,True
157,"Euhedron: Restaurierung in Vorbereitung
**Begib dich zum Ort des Projekts!",Euhedron: Restaurierung - In Vorbereitung,"Für die Restaurierung des Euhedron ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Restaurierung des Euhedron ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241085,166,25,1451,170,0,11,13,5,2,0,0,6,3,4,5,0,0,0,0,0,False
158,"Euhedron: Restaurierung im Gange
**Beteilige dich in Terra Firma am Projekt!",Euhedron: Restaurierung - Im Gange,Für die Restaurierung des Euhedron ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Restaurierung des Euhedron ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241085,0,0,0,170,0,11,13,0,2,0,0,6,3,4,5,0,0,0,0,0,False
159,"Euhedron restauriert
**Unterstütze weiter die Erkundung!",Euhedron - Restauriert,Der Euhedron konnte vollständig restauriert werden! Jetzt dürfen unsere Forscher so richtig loslegen! Danke für die hoppeltastische Hilfe!,Der Euhedron ist vollständig restauriert! Danke für die hoppeltastische Hilfe!,Searchingway,241086,166,27,1582,170,0,12,14,6,2,0,0,6,3,4,5,0,0,0,0,18,False
160,"Kosmoport: Renovierung in Planung
 **Schließe Stellarmissionen ab!",Kosmoport: Renovierung - In Planung,"Um all die tollen Artefakte zur Analyse nach Ætheris zu schicken, braucht es einen besseren Kosmoport. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen den Kosmoport renovieren. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241087,166,28,0,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,19,True
161,"Kosmoport: Renovierung in Vorbereitung
**Begib dich zum Ort des Projekts!",Kosmoport: Renovierung - In Vorbereitung,"Für die Renovierung des Kosmoports ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Renovierung des Kosmoports ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241087,166,29,1451,170,0,13,15,5,2,0,0,6,3,4,5,0,0,0,0,0,False
162,"Kosmoport: Renovierung im Gange
**Beteilige dich im Norden von Terra Firma am Projekt!",Kosmoport: Renovierung - Im Gange,Für die Renovierung des Kosmoports ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Renovierung des Kosmoports ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241087,0,0,0,170,0,13,15,0,2,0,0,6,3,4,5,0,0,0,0,0,False
163,"Kosmoport: Renovierung abgeschlossen
**Unterstütze weiter die Erkundung!",Kosmoport - Renoviert,"Der Kosmoport ist fertig renoviert! Unsere Kollegen an der Magieakademie werden sich sicher über all die tollen „Geschenke“ freuen, die wir ihnen jetzt schicken können. Danke für die hoppeltastische Hilfe!",Der Kosmoport ist fertig renoviert! Danke für die hoppeltastische Hilfe!,Searchingway,241088,166,31,1583,170,0,14,16,6,2,0,0,6,3,4,5,0,0,0,0,20,False
