#,NewPlayerBonusGil,NewPlayerBonusExp,FinalBossExp,Unknown0,BossExp[0],BossExp[1],BossExp[2],BossExp[3],BossExp[4],InstanceClearExp,InstanceClearGil,InstanceContentRewardItem,NewPlayerBonusA,NewPlayerBonusB,FinalBossCurrencyA,FinalBossCurrencyB,FinalBossCurrencyC,BossCurrencyA[0],BossCurrencyA[1],BossCurrencyA[2],BossCurrencyA[3],BossCurrencyA[4],BossCurrencyB[0],BossCurrencyB[1],BossCurrencyB[2],BossCurrencyB[3],BossCurrencyB[4],BossCurrencyC[0],BossCurrencyC[1],BossCurrencyC[2],BossCurrencyC[3],BossCurrencyC[4],Unknown1,Unknown8,LimitedTimeBonus,Cutscene,LGBEventRange,InstanceContentTextDataBossStart,InstanceContentTextDataBossEnd,BNpcBaseBoss,InstanceContentTextDataObjectiveStart,InstanceContentTextDataObjectiveEnd,Unknown2,ReqInstance,InstanceContentBuff,TimeLimitmin,BGM,WinBGM,ContentFinderCondition,SortKey,ContentRoute,ContentDirectorManagedSG,ContentTodo,Unknown6,LookupIndex,ContentEventItem,ContentDirectorBattleTalk,PartyCondition,InstanceContentType,WeekRestriction,Colosseum,Unknown9,QTE1,QTE2,Unknown12,ContentAttributeRect,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,AllowPhoenixDown
5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,32700,32733,0,0,0,60,0,0,845,0,0,80,0,0,0,0,0,-1,7,0,0,0,0,0,0,0,0,False,True,False,False,False,False
5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,33400,33429,0,0,0,60,151,1,865,0,0,85,0,0,0,0,0,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,33700,33713,0,0,0,60,173,0,867,0,0,88,0,0,0,0,0,-1,7,0,0,0,0,0,61,0,0,False,True,False,False,False,False
5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,33100,33132,0,0,0,60,934,0,874,0,0,99,0,0,0,0,0,-1,7,0,0,0,0,0,0,0,0,False,True,False,False,False,False
5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,34800,34842,0,0,0,60,254,0,885,0,0,105,0,0,0,0,0,-1,7,0,0,0,0,0,64,0,0,False,True,False,False,False,False
5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,35300,35342,0,0,0,60,108,0,907,0,0,107,0,0,0,0,0,-1,7,0,0,0,18,0,0,0,0,False,True,False,False,False,False
5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,35500,35533,0,0,0,60,0,0,910,0,0,108,0,0,0,0,0,-1,7,0,0,0,0,0,70,0,0,False,False,False,False,False,False
5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,37900,37918,0,0,0,60,20008,1,959,0,0,149,71,0,0,0,0,-1,7,0,0,0,20,21,76,0,0,False,True,False,False,False,False
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,37700,37750,0,0,0,60,0,18,960,0,0,145,0,0,0,0,0,-1,7,0,0,0,19,0,0,0,0,False,False,False,False,False,False
5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,38500,38519,0,0,0,60,20023,0,828,0,0,172,0,0,0,0,4,-1,7,0,0,0,22,0,0,0,0,False,True,False,False,False,False
5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39200,39230,0,0,0,60,20085,0,982,0,0,0,0,0,0,0,5,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,38900,38929,0,0,0,60,20084,18,983,0,0,180,0,0,0,0,1,-1,7,0,0,0,24,0,0,0,0,False,False,False,False,False,False
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39300,39335,0,0,0,60,20094,0,994,0,0,167,0,0,0,0,8,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39500,39533,0,0,0,60,113,0,925,0,0,0,80,0,0,0,9,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39000,39032,0,0,0,60,91,0,997,0,0,177,0,0,0,0,6,-1,7,0,0,0,23,0,77,0,0,False,True,False,False,False,False
5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,40000,40013,0,0,0,60,651,0,966,0,0,0,0,0,0,0,12,-1,7,0,0,0,0,0,0,0,0,False,True,False,False,False,False
5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39700,39755,0,0,0,60,0,0,998,0,0,176,0,0,0,0,11,-1,7,0,0,0,0,0,79,0,0,False,True,False,False,True,False
5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39900,39939,0,0,0,60,20094,0,999,0,0,0,0,0,0,0,21,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,40050,40093,0,0,0,60,113,0,1000,0,0,179,81,0,0,0,18,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,40100,40137,0,0,0,60,20094,0,1001,0,0,178,0,0,0,0,13,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,39600,39624,0,0,0,60,91,0,1002,0,0,0,0,0,0,0,15,-1,7,0,0,0,0,0,82,0,0,False,True,False,False,False,False
5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,40500,40544,0,0,0,60,20084,0,1003,0,0,0,0,0,0,0,26,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,41000,41049,0,0,0,60,20084,18,1009,0,0,188,0,0,0,0,31,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,38615,38690,0,0,0,60,0,0,1016,0,0,191,0,0,0,0,33,-1,7,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,42851,42884,0,0,0,60,20236,18,1085,0,0,236,0,0,0,0,57,-1,7,0,0,0,0,0,90,0,0,False,False,False,False,False,False
5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1400,1411,0,0,0,30,40,18,42,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1500,1506,0,0,0,30,40,18,43,2,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1600,1619,0,0,0,30,40,18,44,3,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1700,1715,0,0,0,30,40,18,45,4,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1800,1811,0,0,0,30,40,18,46,5,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,1900,1915,0,0,0,30,40,18,47,6,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,2000,2009,0,0,0,30,40,18,48,7,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,2100,2109,0,0,0,30,40,18,49,8,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,2200,2213,0,0,0,30,40,18,50,9,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,2300,2314,0,0,0,30,40,18,51,10,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,3000,3013,0,0,0,30,40,18,52,11,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,3100,3117,0,0,0,30,40,18,53,12,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,3200,3221,0,0,0,30,40,18,54,13,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True
10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,3300,3322,0,0,0,30,40,18,55,14,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,10500,10542,0,0,0,30,108,18,151,0,1,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,10700,10721,0,0,0,30,108,18,152,0,2,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,10800,10806,0,0,0,30,108,18,153,0,3,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11000,11014,0,0,0,30,108,18,154,0,4,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11100,11110,0,0,0,30,108,18,155,0,5,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,10900,10913,0,0,0,30,108,18,156,0,6,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11200,11217,0,0,0,30,108,18,157,0,7,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11300,11313,0,0,0,30,108,18,158,0,8,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11400,11410,0,0,0,30,108,18,159,0,9,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11500,11509,0,0,0,30,108,18,160,0,10,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11600,11610,0,0,0,30,108,18,161,0,11,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11700,11708,0,0,0,30,108,18,162,0,12,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11800,11809,0,0,0,30,108,18,163,0,13,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,11900,11909,0,0,0,30,108,18,164,0,14,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6215537,0,0,0,12000,12011,0,0,0,30,108,18,165,0,15,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,6229269,0,0,0,12100,12130,0,0,0,30,165,18,166,0,16,0,0,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,41100,41158,0,0,0,30,108,18,1012,0,17,185,89,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,41200,41262,0,0,0,30,108,18,1013,0,18,186,90,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,41300,41358,0,0,0,30,108,18,1014,0,19,187,91,0,0,0,0,-1,8,0,0,0,0,0,0,0,0,False,False,False,False,False,False
15020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20001,1500,90,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,False,86,0,0,0,0,2600,2605,0,0,2,60,120,18,56,1,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,6,False,False,True,False,False,True
20002,2200,190,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,False,244,0,0,0,0,3800,3811,0,0,2,60,157,18,57,2,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,6,False,False,True,False,False,True
20003,2700,300,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,False,252,0,0,0,0,3700,3705,0,0,2,60,155,18,58,3,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,6,False,False,True,False,False,True
20004,0,0,1170,0,0,0,0,0,0,0,0,23,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,363,0,0,0,0,2600,2605,0,0,2,60,120,18,59,200,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20005,0,0,1170,0,0,0,0,0,0,0,0,25,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,367,0,0,0,0,3800,3811,0,0,2,60,157,18,60,202,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20006,0,0,1170,0,0,0,0,0,0,0,0,27,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,365,0,0,0,0,3700,3705,0,0,2,60,155,18,61,201,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20008,0,0,1170,0,0,0,0,0,0,0,0,24,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,395,0,0,0,0,2600,2605,0,0,1,60,120,18,63,303,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20009,0,0,1170,0,0,0,0,0,0,0,0,26,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,399,0,0,0,0,3800,3805,0,0,1,60,157,18,64,302,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20010,0,0,1170,0,0,0,0,0,0,0,0,28,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,397,0,0,0,0,3700,3705,0,0,1,60,155,18,65,301,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20011,0,0,1170,0,0,0,0,0,0,0,0,29,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,401,0,0,0,0,33800,33809,0,0,2,60,178,18,66,203,0,89,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20012,0,0,1170,0,0,0,0,0,0,0,0,30,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,514,0,0,0,0,4900,4906,0,0,1,60,178,18,67,304,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20013,0,0,1170,0,0,0,0,0,0,0,0,31,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,403,0,0,0,0,4044,4050,0,0,1,60,150,18,68,300,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,36800,36814,0,0,0,60,934,18,69,0,0,141,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,20700,20715,0,0,0,15,470,18,70,9997,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,22,0,0,False,False,True,False,False,False
20016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,0,0,0,0,0,22000,22017,0,0,0,15,683,18,71,9998,0,8,0,0,0,0,0,-1,4,0,0,0,0,0,33,15,0,False,False,True,False,False,False
20017,0,0,1170,0,0,0,0,0,0,0,0,35,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,470,0,0,0,0,5200,5205,0,0,2,60,203,18,72,204,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20018,0,0,1170,0,0,0,0,0,0,0,0,36,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,526,0,0,0,0,5200,5207,0,0,1,60,203,18,73,305,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20019,0,0,1170,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,502,0,0,0,0,0,0,0,0,2,60,36,18,74,100,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20020,0,0,1170,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,503,0,0,0,0,0,0,0,0,2,60,36,18,75,101,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20021,0,0,1170,0,0,0,0,0,0,0,0,21,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,512,4630934,0,0,0,5501,5513,0,0,4,60,201,18,76,102,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20022,0,0,1170,0,0,0,0,0,0,0,0,33,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,561,0,0,0,0,6200,6205,0,0,2,60,221,18,77,205,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
