#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
191,Lakshmi,NONE,"Lakshmi wird von den Ananta angerufen, und die Göttin der Schönheit belohnt ihre Verehrerinnen damit, dass sie ihre Heilkräfte mit ihnen teilt und ihnen ihre Lockende Umarmung zu­teil­werden lässt.",3,1,0,0,1,1
192,Grynewaht,NONE,"„Jetzt seid ihr dran, ihr Würmer! Ich mach euch fertig!“",3,1,0,0,0,1
193,Rasho,NONE,"„Das lässt mich hoffen, dass wir mit euch auf die richtige Karte gesetzt haben.“",3,1,0,0,0,1
194,Cirina,NONE,„Wir Mol richten unser Leben nach den Worten der Götter aus.“,3,1,0,0,1,1
195,Magnai,NONE,"„Der große Kampf steht kurz bevor, und wir haben vor, daraus als Sieger hervorzugehen.“",3,1,0,0,0,1
196,Sadu,NONE,„Erschöpft? Willst du uns beleidigen? Wir Dotharl kennen keine Müdigkeit!“,3,1,0,0,1,1
197,Shinryu,NONE,"Der Verräter Ilberd, geblendet von dem Wahn, seine Heimat aus den Klauen der Garlear zu befreien, beschwor allein mithilfe der Kraft zweier Drachen­augen diese zerstörerische Gottheit. Aufgrund seiner Drachengestalt geht man davon aus, dass Shinryu in Kraft Bahamut mindestens ebenbürtig ist.",3,1,0,0,0,1
198,Yotsuyu,NONE,„Ich bin das ewige Gejammer von euch Verlierern allmählich leid.“,3,1,0,0,1,1
199,Krile,NONE,"„Ich entschuldige mich für den kleinen Streich, den ich dir gespielt habe.“",3,1,0,0,1,1
200,Lyse,NONE,"„Wenn man nur vorher wüsste, was man gewinnt und was man verliert.“",3,1,0,0,1,1
201,Zenos yae Galvus,NONE,"„Da steht ja immer noch jemand. Gut, dann spielen wir eben weiter.“",3,1,0,0,0,1
202,Hien,NONE,"„Ich mag unseren Wettkampf verloren haben, den Kampf gegen die Garlear aber werde ich gewiss nicht verlieren!“",3,1,0,0,0,1
203,Moosling,NONE,"Diese munteren Moosbällchen huschen bevorzugt durch Sumpflandschaften und andere Feuchtgebiete. Während Trockenperioden finden sie sich häufig zu geselligen Haufen zusammen, um Feuchtigkeitsverlust durch ungewollte Verdunstung zu vermeiden.",3,1,0,1,0,0
204,Chapuli,NONE,"Diese in Gyr Abania weit verbreiteten Insektoide benutzen ihr scharfes Horn, um Blätter und kleine Äste von Bäumen abzuschaben. Obwohl sie Pflanzenfresser sind, greifen sie häufig Reisende an, denen sie mit ihren starken Sprungbeinen nachsetzen.",3,1,0,1,0,0
205,Qiqirn-Fleischfresser,NONE,"Die Qiqirn von Gyr Abania sind besonders blutrünstige Vertreter ihrer Art und verzehren alles, was zwei Beine hat: Miqo'te, Roegadyn und Lalafell eingeschlossen. Obwohl sie eine Gefahr für ihre Umwelt darstellen, wurden sie - wohl aufgrund ihrer Unfähigkeit, regelmäßig Tribut zu zahlen - von den Garlearn größtenteils ignoriert.",3,1,0,1,0,0
206,Hrodric Giftzunge,NONE,"Als Neffe des mhigischen Königs Theoderic hatte Hrodric entfernte Aussichten auf den Thron, doch als er dem Tyrannen­könig Vernunft einreden wollte, bestrafte ihn dieser wegen Hochverrats dazu, fortan sein Dasein als furchterregendes Monster zu fristen.",3,1,0,0,0,0
207,Fordola rem Lupus,NONE,"„Ihr habt noch lange nicht gewonnen, ihr Witzfiguren!“",3,1,0,0,1,1
208,Rofocale,NONE,"Der imposante Lanzenträger erwartet mutige Abenteurer in den Tiefen der königlichen Stadt Rabanastre. Man sagt, er sei ein von einem Auraciten verwandelter Feldherr, was angesichts seiner imposanten Erscheinung und dem martialischen Streitwagen nicht unwahrscheinlich erscheint.",3,1,0,0,0,1
209,Argath Thadalfus,NONE,"Eingesperrt in den Ruinen der königlichen Stadt Lesalia fristet der von einem Auraciten verwandelte Adelsmann ein Dasein im Zorn und spricht durch seine Masken mal die Wahrheit, mal nichts als Lügen.",3,1,0,0,0,1
210,Raubahn & Pipin,NONE,"„Besser, als ich es gekonnt hätte, Pipin!“
„Du hast ihn mir doch absichtlich überlassen, Vater!“",3,1,0,0,0,1
211,Koja,Koja,"Ein Golem, der erschaffen wurde, um Onmyoji und Geomanten zu dienen. Die üppige Gestalt eines Koja wird aus Lehm geformt und dann mit dem Geist eines Shikigami erfüllt. Seine Erscheinung soll angeblich seinem ursprünglichen Erschaffer, einem Eunuchen aus der Antike, nachempfunden sein. Allerdings wurde nie ein Bildnis von ihm gefunden, um diese Vermutung zu untermauern.",3,1,0,1,0,0
212,Ango,Ango,"Dieser fernöstliche Verwandte des Orobons verdankt seinen Namen seinem offenen Maul und der begriffsstutzigen Erscheinung. Die Einheimischen nannten ihn ursprünglich „Angu Uo“, was im Laufe der Zeit zu dem heutigen „Ango“ verkürzt wurde.",3,1,0,1,0,0
213,Wegleitsystem,Wegleitsysteme,"Eine automatisierte Maschine, die gebaut wurde, um durch die labyrinthartigen Einrichtungen von Azys Lla zu führen. Ihr Betriebssystem ist das erste seiner Art und stellt eine Verschmelzung von militärischen und zivilen Protokollen dar.",4,2,0,1,2,0
214,Tansui,NONE,"„Ich weiß schon, dass ihr die Konföderation nicht gerne seht, aber wer den Rubinzoll nicht bezahlt, für dessen Sicherheit können wir leider keine Garantie über­nehmen.“",3,1,0,0,0,1
215,Genbu,NONE,"„Hohoho! Bezwingerin des Herrn der Feste, das war ja ebenfalls ein richtig schönes Fest! Ein toller Kampf!“",3,1,0,0,0,1
216,Byakko,NONE,„Ich werde Aramitama jetzt entfesseln! Mein Schicksal liegt in deinen Händen!“,3,1,0,0,0,1
217,Arenvald Lentinus,NONE,"„Ich hab mich oft gefragt, warum ich den Überfall auf den Sonnenstein überlebt habe, aber A'aba und Aulie nicht. Jetzt weiß ich, dass Rhalgr andere Pläne für mich hat.“",3,1,0,0,0,1
218,Lupin,NONE,"Diese Bestie mit dem Kopf eines Wolfes ist auf Othard heimisch. Die Lupin sind bekannt für ihre Kampfsporttraditionen und wurden ein wichtiger Bestandteil der domanischen Kriegsführung, da zahlreiche Stämme den örtlichen Kriegsherren bei ihrem endlosen Kampf um die Vorherrschaft ihre Gefolgschaft schworen. Als das Kaiserreich die Kontrolle übernahm, wurden viele Lupin in die garleische Armee eingezogen und gezwungen, in fernen Ländern zu kämpfen.",3,1,0,0,0,1
219,Hancock,NONE,"„Wir Ul'dahner sind es nun mal gewohnt, die Dinge beim Namen zu nennen ... Falls Euch meine freimütige Art gekränkt hat, bitte ich Euch vielmals um Entschuldigung.“",3,1,0,0,0,1
220,Hisui & Kurenai,NONE,"„Tritt ruhig einen Schritt näher und sieh dir mein Gesicht genau an. Na, bin ich Kurenai oder vielleicht doch Hisui?“",3,1,0,0,0,1
221,Wanyudo & Katasharin,NONE,Diese schaurig-seltsamen Dämonenbildnisse aus der Folklore des Fernen Ostens sind typischerweise auf Radnarben von Ochsenkarren dargestellt. Der Sage nach soll ihr Anblick dem Betrachter seine Seele entreißen. Für gewöhnlich dienen sie zur Abschreckung von abergläubischen Dieben.,3,1,0,0,0,1
222,Hatamoto,NONE,"Der Geist eines gefallenen Samurai in voller Rüstung. „Hatamoto“ ist in Hingashi die Bezeichnung für den Rang eines Samurai, der in der Zeit der Kriegswirren als Leibwächter eines Familienclans diente. In den zahlreichen Schlachten zahlten die Hatamoto einen hohen Blutzoll, weswegen sie nicht selten als untote in voller Montur dargestellt werden.",3,1,0,0,0,1
223,Flöckchen,Flöckchen,"Die Flöckchen sind nahe Verwandte der Korpokkur. Mit den Stängeln von Süßgräsern fertigen sie sich einen schützenden Umhang gegen den Schnee und die Kälte in Pagos. Die Gewohnheit der Flöckchen hat im Osten übrigens Gärtner dazu inspiriert, Pflanzen und Bäume auf ähnliche Art überwintern zu lassen.",4,1,0,1,2,0
224,Qitian Dasheng,NONE,"Seit seinem tausendsten Lebensjahr ist dieser Affe ein Zuiju. Um die Schatulle der rinnenden Zeit, die sein Meister einst schuf, vor den falschen Händen zu schützen, verschanzte er sich mit ihr im Kompass der Schwalbe. Sein Name bedeutet so viel wie Heiliger, der dem Himmel gleicht.",3,1,0,0,0,1
225,Hiruko,NONE,"Hiruko ist der Wächter der dreißigsten Ebene der Himmelssäule. Seine Aufgabe ist es, alle Helden zu prüfen und jenen Abenteurer zu finden, der die nächste Katastrophe zu verhindern vermag. Es heißt, er beherrscht eine Reihe geheimer, längst vergessener Techniken.",3,1,0,0,0,1
226,Glückshase,Glückshasen,"Ein wundersames, kleines Geschöpf, das jene, die es in sein Herz schließt, zu einem Schatz führen soll. Was man tun muss, um die Gunst des Glückshasen zu gewinnen, ist dabei nicht ganz klar. Bei den Mitgliedern der Eureka-Expedition ist das Tier deshalb Gesprächsthema Nummer Eins.",8,1,0,1,0,0
227,Louhi,NONE,"Ein mächtiger Nichts­gesand­ter, der in Pagos auf Eureka gesichtet wurde. Mit seinen gewaltigen arkanen Kräften bündelt er den Äther in seiner Umgebung und schafft daraus eine eisige Klinge. Ein abschließendes Ergebnis steht noch aus, aber Nichtsforscher glauben, es mit einem höheren Adelswesen zu tun zu haben. Die Tatsache, dass Louhi zahlreiche Untergebene um sich schart, scheint dies zu bestätigen.",3,1,0,0,0,1
228,Tsukuyomi,NONE,"Ein Primae, den die Garlear in Doma mithilfe eines magischen Spiegels der Rotpanzer beschworen. In Legenden ist Tsukuyomi die Herrscherin des Mondes und der Nacht, wird jedoch oft in männlicher Gestalt dargestellt.",3,1,0,0,1,1
229,Yiasmat,NONE,"Wenig ist von dem ehemaligen Hauptmann der Füsiliere Dalmascas übrig geblieben, den der Duma in einen seelenlosen Lucavi verwandelt hat, den einzig die Rachegelüste verstorbener Bangaa am Leben halten.",3,1,0,0,0,1
230,Gosetsu,NONE,"„Hört her! Ich bin Gosetsu, Samurai aus Doma im Fernen Osten!“",3,1,0,0,0,1
231,Karakuri Hannya,Karakuri Hannya,"Diese überdimensionierte Marionette ist das Produkt domanischer Puppenkunst und hinganischem Erfindungsgeistes. Ihre Hannya-Maske ist ein Symbol absoluter Boshaftigkeit und Missgunst - kaum erforderlich angesichts der Angst einflößenden Bewaffnung und des trickreichen Selbst­zerstörungs­mechanismus, der jeden übermütigen Angreifer in Stücke zu reißen vermag.",3,1,0,0,0,1
232,Muhtsu,Muhtsus,"Als die garleischen Invasoren wieder und wieder gegen die Mauern des Königs­palastes anrannten, sahen die mhigischen Hofmagier keinen anderen Ausweg, als Kreaturen des Nichts anzurufen und ihnen die Körper ihrer gefallenen Kameraden darzubieten. Der Pakt scheiterte, und die Nichts­gesand­ten kehrten nie in ihre Dimension zurück.",3,1,0,1,2,0
233,Tokkapchi,Tokkapchi,"Der Korpokkur aus dem Sankt-Mocianne-Arboretum ist mit einem Schlamm überzogen, der ihm erstaunliche Kräfte verleiht. Das welke Blatt über seinem Kopf ähnelt einer Krone, weswegen die unheilvolle Schreckensgestalt auch als Schlammkönig bezeichnet wird.",3,1,0,0,0,1
234,Nebeldrache,Nebeldrachen,"Der geisterhafte Drache wurde vom Garleischen Kaiserreich gefangen und einer ätherochemischen Behandlung unterzogen, die ihn seines Verstandes beraubte. Allein von seinen Instinkten gesteuert, floh der einst stolze Drache und fand Zuflucht in den weiten Ebenen des Karglandes. Hier lehrt er mit seiner gespenstischen Kontrolle über den Nebel jedem Eindringling in seinem Revier das Fürchten.",8,1,0,1,0,0
235,Suzaku,Suzaku,„Tenzen wird immer ein Teil von mir sein.“,3,1,0,0,0,1
236,Pazuzu,Pazuzu,"So mancher Forscher meint, in den über Eureka Anemos heulenden Winden die Stimmen der Toten zu hören, die den Nichts­gesand­ten und Herren der Winde Pazuzu grüßen. Es ist nicht auszuschließen, dass sie Recht haben.",3,1,0,0,0,1
237,Penthesilea,Penthesilea,"Die majestätische Nichts­gesand­te residiert in Eureka Pyros und hüllt sich in feurigem Äther, der ihren ohnehin schon mächtigen Flammenzaubern eine unvorstellbar zerstörerische Kraft schenkt.",3,1,0,0,1,1
238,Asahi sas Brutus,Asahi sas Brutus,"„Du willst mich töten, nicht wahr? Nur zu. Töte mich! Aus Rache oder für die Gerechtigkeit!“",3,0,0,0,1,1
239,Yojinbo & Daigoro,Yojinbo & Daigoro,"„Herr Kageyama ist am Ende ... so endet hier auch meine Pflicht. Verzeiht meine Untreue, Herr ...“",3,0,0,0,0,1
240,Omega,NONE,"Omega ist eine sich selbst stetig weiterentwickelnde Maschine, die ursprünglich von einem weit entfernten Planeten stammt. Sie analysiert mächtige Wesen, um sich neue Fä­hig­kei­ten anzueignen und ihre Bewaffnung zu optimieren. Während sie sich in einem Ruhemodus befand, wurde sie von allagischen Wissenschaftlern untersucht, die dadurch bahnbrechende Fortschritte erzielten.",3,1,0,0,1,1
241,Tataru (Stormblood),NONE,"„Keine Sorge, Alphinaud. Im Einholen von Informationen bin ich ein Profi! Zumindest konnte ich in Ishgard genügend Erfahrung darin sammeln.“",3,1,0,0,1,1
242,Dvergr,NONE,"In seiner Höllenschmiede schuf der begabteste Handwerker aller Nichts­gesand­ten, der den vierten Rang bekleidet, viele der Waffen und Rüstungen, welche die Geschöpfe des Nichts auf ihren Abstechern in andere Dimensionen tragen. ",3,1,0,0,0,1
243,Ejika Tsunjika,NONE,„Ihr eorzäischen Einfaltspinsel seid doch alle gleich! Unkultiviert und strunzdumm obendrein.“,3,1,0,0,0,1
244,Prometheus,NONE,"Magitek-Kampfmaschine der Armee des Garleischen Kaiserreichs. Ursprünglich als Belagerungswaffe konzipiert, wurde Prometheus auch in der Ghimlyt-Finsternis bei der Erschaffung von Grabenanlagen und zur Grenzverteidigung eingesetzt.",3,1,0,0,1,1
245,Kristallwächter,NONE,"Diese kristalline Kreatur bewohnt die Gewässer von Eureka Hydatos. Sie nimmt die Form eines Großen Drachen an, doch ist dies lediglich ein Fall von Mimikri - tatsächlich ähnelt dieses Wesen eher einer Luminare, die aus einer Anhäufung von Umgebungsäther geformt ist.",3,1,0,0,0,1
246,Seiryu ,NONE,"„Das war der Moment, in dem ich mir schwor, stärker als Tenzen zu werden. Nicht, um ihn zu bezwingen. Nein! Um seinen Kampf zu kämpfen!“",3,1,0,0,1,1
247,Alpha,NONE,"„Kweh, kweh!“",4,1,0,0,1,1
248,Majestät Goldbartel,NONE,"Goldener Namazuo. Im Wissen, dass sich Repliken der sogenannten Goldbarteln im Nahen Osten großer Beliebtheit als Glücksbringer erfreuen, beschloss er nach Radz-at-Han zu reisen, um dort ohne beschwerliche Arbeit ein Auskommen zu haben. Mittels einfacher Alchemie färbte er seinen gesamten Körper golden, um sich selbst zur Gottheit des Glücks auszurufen.  Auch gern als prächtige Wächtergottheit von Schatzkammern verwendet.",3,1,0,0,1,1
249,Gilgamesch (Stormblood),NONE,„Wieso muss so was immer mir passieren? Dabei will ich doch nur meine Revanche!“,3,1,0,0,0,1
250,Cherub Ultima,NONE,"Da es verheerende Zerstörungsmagie entfesseln kann, wurde diesem Wesen der Name „Ultima“ verliehen. Ursprünglich als Inkarnation der Zerstörung von den Leuten gefürchtet, wandelte sich im Laufe der Zeit die Furcht in Bewunderung und letztendlich in Verehrung. Das Phänomen ähnelt dem der Primae, die durch die Anbetung ihrer Anhänger erst Gestalt annehmen.",3,1,0,0,1,1
251,Alphinaud & Alisaie (Stormblood),NONE,"„Aber ich bin in der Lage, Parteien mit unter­schied­lichen Interessen zu einem gemeinsamen Handeln zu führen. Auch, wenn sie mal Feinde waren.“

„Tja, da es ja sowieso sinnlos ist, dich aufhalten zu wollen, will ich dich ziehen lassen.“",3,1,0,0,1,1
252,Noctis Lucis Caelum,Noctis Lucis Caelum,„Prinz zu sein ist auch nicht leicht.“,3,1,0,0,0,1
253,Amaro,Amaros,"Amaros werden in ganz Norvrandt als Flugreittiere eingesetzt. Ursprünglich wurden sie von Magiern des Ronka-Kaiserreichs aus wilden Camas gezüchtet, wobei magische Verfahren zum Einsatz kamen, die nicht nur die Flugfähigkeit sondern auch die Intelligenz der Tiere verbesserten. Die eingesetzten Techniken sind längst vergessen, doch bis heute soll es hochintelligente Amaros geben, von denen einige angeblich sogar sprechen können.",4,1,0,1,0,0
254,Böse Waffe,Böse Waffen,"Diese gefährlichen Bestien wurden von Magiern aus Nabaath Areng geschaffen, indem sie Schwerter verzauberten und zu Leben erweckten. Als ihre Meister starben, entkamen einige der herrenlosen Wesen in die Wildnis, wo sie sich vermehrten und im Laufe der Zeit immer weiter entwickelten.",3,1,0,1,1,0
255,Eheleute Chai,Eheleute Chai,"„Mein Mann hat die Daedalus-Steinhauerei übernommen. Er hat geholfen, die Minen von Amh Araeng auszuheben und ist ein Experte in allen Talos-Fragen!“",3,1,0,1,1,0
256,Riesenkaktor,Riesenkaktoren,"Diese stacheligen Pflanzenwesen leben hauptsächlich in den Wüsten von Amh Araeng und anderen trockenen Gegenden. Sie werden viel größer als gewöhnliche Kaktoren. Ihr Fleisch ist süß und saftig, enthält aber auch viele Kerne, weshalb es etwas schwer zu essen ist.",4,1,0,1,0,0
257,Feo Ul,Feo Ul,„Ich werde zu deinem Zweig der Anmut und du mein Baum des Glanzes. Als solche sind wir untrennbar miteinander verbunden.“,3,1,0,0,1,1
258,Runar,Runar,"„Aber natürlich, mein Kind. Ihr seid schließlich alle Ehrengäste der Hexe Matoya.“",3,1,0,0,0,1
259,Grenoldt,Grenoldt,„Jaaa! Jetzt habe ich eine klare Vision! Ich werde die Lampe bauen! Wo sind meine Werkzeuge?“,3,1,0,0,0,1
260,Philia,Philia,"Als Licht­bringer kontrollierte Philia das Seenland. Ehe er zum Licht­bringer wurde, war er ein Elf, der in der Kerkerplatte mit vier schweren Eisenketten an Armen und Beinen angekettet war. Nach seiner Ver­wand­lung zerstörte er sein Heimatdorf und verwandelte seine ehemaligen Nachbarn, Freunde und Verwandten, womit er die eigentliche Bedeutung seines neuen Namens auf unheilvolle Weise verhöhnte.",3,1,0,0,0,1
261,Titania,Titania,"Zunächst kämpfte der König des Feenreiches mutig gegen die Sünden­ver­tilger, doch dabei sammelte sich immer mehr Licht in ihm an, bis er sich selbst in einen Licht­bringer verwandelte und Il Mheg in unendlichem Licht erstrahlen ließ. Daraufhin wurde er in Schloss Lyhe Ghiah eingesperrt.",3,1,0,0,1,1
262,Eros,Eros,"Eros herrschte als Licht­bringer über den Großen Wald Rak'tika. Seine chimärenhafte Gestalt entstand aus mehreren Tierleibern, die von der Lichtflut verschlungen wurden, und das ungezügelte Verlangen der Bestien wütete in ihm.",3,1,0,0,0,1
263,Storge,Storge,"Der Licht­bringer Storge hatte ganz Amh Araeng unterjocht. Es wird vermutet, dass er ursprünglich ein Exergon oder ein anderes Geisterwesen war. Nach seiner Ver­wand­lung nistete er sich in Malikahs Brunnen ein, der einst von Prinzessin Malikah aus Trauer um ihren geliebten Vater errichtet wurde.",3,1,0,0,0,1
264,Formidabel,Formidabel,"Dieser gigantische Eisenbart wurde von den Goggs erbaut, um das Dorf der Tholls zu vernichten. Allerdings haben sie sich bei diesem Projekt übernommen, denn die Konstruktion war einfach zu gewaltig und kompliziert, sodass die Goggs letzten Endes die Kontrolle über Formidabel verloren.",3,1,0,0,0,1
265,Lyna,Lyna,„Wir werden das Orakel des Lichts aus den Klauen Eulmores befreien. Möge das Schlachtenglück mit uns sein!“,3,1,0,0,1,1
266,Närrinnen,Närrinnen,"„Du wirst nach Eulmore gehen, in die Stadt des Glücks! Dort wirst du die Gelegenheit haben, dein Können unter Beweis zu stellen - bis ans Ende deiner Tage!“",3,1,0,1,1,0
267,Innozenz,Innozenz,"Lord Vauthrys verkommene Existenz gipfelte in seiner Ver­wand­lung in einen Licht­bringer, der weitaus mächtiger als alle bisherigen Geschöpfe des Lichts war.",3,1,0,0,0,1
268,Y'shtola (Shadowbringers),Y'shtola (Shadowbringers),"„Es gibt keinen Grund davonzulaufen. Im Gegenteil: Es ist Zeit, in die Offensive zu gehen.“",3,1,0,0,1,1
269,Urianger (Shadowbringers),Urianger (Shadowbringers),"„Sich dem Schicksal widersetzen oder es akzeptieren? Ich glaube, der Weg liegt klar vor uns.“",3,1,0,0,0,1
270,Ran'jit,Ran'jit,"„Ich diene Lord Vauthry aus freien Stücken, weil ich sein Weltbild teile.“",3,1,0,0,0,1
271,Hades,Hades,"Es lässt sich darüber streiten, ob Hades die wahre Gestalt des Ascians Emet-Selch war oder eine verzerrte Verkörperung seiner Ver­zweif­lung und seines Hasses. Unzweifelhaft ist, dass er für die Wie­der­auf­er­steh­ung seines vor ewiger Zeit ausgelöschten Volkes kämpfte.",3,1,0,0,0,1
272,Ardbert,Ardbert,"„Diese Welt ist noch nicht am Ende!
Dies ist unsere Geschichte! Unser Abenteuer!“",3,1,0,0,0,1
273,Hobgoblin,Hobgoblins,"Diese Wesen aus Norvrandt können sprechen und sind schlau genug, um Waffen und Werkzeuge zu benutzen, doch man kann sie nicht gerade als zivilisiert bezeichnen. Die meisten von ihnen sind ausgesprochen wild und gefährlich. Unter Zwergen gilt „Deine Mutter ist ein Hobgoblin!“ als allerschlimmste Beleidigung.",4,1,0,1,0,0
274,Quiexie,Quiexies,"Quiexies werden von den Nu Mou als Familiare erschaffen. Dafür wird nicht viel mehr benötigt als etwas Wasser und Lehm von einer gewissen Reinheit und eine sogenannte Feenlaterne, welche mit der magischen Magie der Pixies angereichert ist. Quiexies sind relativ selbstständig, und sie schmecken auch gar nicht schlecht, wenn man den Gedanken verdrängt, dass sie aus Lehm erschaffen wurden.",3,1,0,1,1,0
275,Leguan,Leguane,"Diese unter anderem auf Kholusia weit verbreiteten Reptile sind bekannt dafür, ihre Opfer mit ihren langen Zungen zu fangen. Je größer sie werden, desto größer wird auch ihr Appetit. Ab einer gewissen Größe besteht die Gefahr, dass sie den ein oder anderen Zwerg verschlingen.",4,2,0,1,0,0
276,Nu Mou,Nu Mou,"Im Vergleich zu den anderen Feenwesen von Il Mheg sind die Nu Mou erstaunlich sanftmütig, freundlich und aufgeschlossen. Vielleicht liegt es daran, dass sie einst eng mit den Bewohnern des Königreichs Voeburt verbunden waren. Sie legen besonders viel Wert auf faire Absprachen. Aus ihrer Sicht erfordert jede Form von Hilfe eine angemessene Gegenleistung.",3,1,0,1,0,0
277,Fuath,Fuath,"Die Fuath gehören zu den Feen von Il Mheg. Als Wasserwesen leben sie in Flüssen und Seen. Wer ihrem nassen Reich zu nah kommt, dem spielen sie üble Streiche. Ihre Bösartigkeit wird sogar von den anderen Feen gefürchtet.",4,1,0,1,0,0
278,Leanan Sidhe,Leanan Sidhe,"Diese außer­ge­wöhn­liche Pflanze sieht beinahe so aus wie eine Frau. Sie lockt Jäger und Holzfäller im Wald an, um ihre Lebensenergie auszusaugen. Das gelingt ihr nicht nur durch ihre betörende Erscheinung sondern auch durch ihre unwiderstehliche Singstimme.",3,1,0,0,1,1
279,Einsiedler,Einsiedler,"Dieser Einsiedler lebt in dem alten Schloss der Elfen, das als Chateau Cosmea bekannt ist. Um sich unliebsamen Besuch vom Leib zu halten, trägt er ein furcht­ein­flößendes Gewand, doch darunter verbirgt sich ein geradezu niedliches Gesicht. Besonders gut versteht er sich auf die Seelenkunde und die Züchtung magischer Wesen.",4,2,0,1,0,0
280,Orakel des Lichts,Orakel des Lichts,"„Du hast meinen Traum weitergeträumt. Da habe ich allen Grund, stolz auf mich zu sein.“",3,1,0,1,2,0
281,Archaeotania,Archaeotania,"Eine gewaltige, wilde Bestie vom Grund des Meeres der Schwarzen Winde, der nachgesagt wird, am Untergang der Alten beteiligt gewesen zu sein. Könnte es sein, dass sie von dem Ascian Emet-Selch wiederbeschworen wurde, um den Schrecken der Katastrophe im Hier und Jetzt zu verbreiten? Die Wahrheit darüber liegt im Verborgenen.",3,1,0,0,1,1
282,9S,9S,"Auf den ersten Blick schien 9S ein Junge in schwarzer Kleidung zu sein, doch er entpuppte sich als ein künstliches Konstrukt aus der kopierten Fabrik, als ein Androide. Der Androide manipulierte Maschinenwesen, doch bisher ist nicht klar, zu welchem Zweck.",3,1,0,0,0,1
283,Blumenkorb,Blumenkörbe,"Einst waren diese Golems die Hüter und Pfleger voeburtschen Weidelands, von den alten Hofmagiern eigens zu diesem Zweck erschaffen. Ihr farbenfrohes Aussehen erhielten sie erst von den verspielten Pixies, die sie zu wandelnden Bouquets machten.",4,2,0,1,0,0
284,Qitari,Qitari,"Ein rattenartiger Stamm, der sich lange Zeit nahe der Rak'tika-Fälle versteckt hielt. Ihre kurze Lebensspanne von zwanzig Jahren macht sie zu fleißigen Aufschreibern, stets bemüht darum, ihr Wissen an spätere Generationen weiterzugeben. So dienten sie einst dem Kaiser des Ronka-Reichs als Geschichtenschreiber und Bewahrer des Wissens.",3,1,0,1,0,0
285,Gnoll,Gnolle,"Diese Kreaturen sind die traurigen Überreste der einst so prächtigen Garde der alten elfischen Aristokratie. Ihr wolfsgleiches Aussehen verdanken sie dem Schattenkönig, der ihnen im Zuge seiner Revolte gegen die Herrscher des Seenlandes ein finsteres Antlitz verlieh.",4,2,0,1,0,0
286,Lizbeth,Lizbeth,"„Bei mir gibt's zwar keine Kupo-Nüsse, dafür aber das Glücks-Kupo! Wird dir das Glück heute hold sein?“",3,1,0,0,1,1
287,Fledersquatch,Fledersquatche,"Dieses Ungetüm von Fledermaus hütet die Irrungen der Qitari, dazu auserkoren, die heilige Stätte vor Räubern zu schützen. Sie verlor ihr schwaches Sehvermögen gänzlich an das gleißende Blenden der Lichtflut und verfeinerte über die Jahre ihren ohnehin schon ausgeprägten Ultraschallsinn.",3,1,0,1,0,0
288,Geläuterte Unzucht,Geläuterte Unzüchtigkeiten,"Ein hochrangiger Sünden­ver­tilger, der keinem anderen gehorcht als Lord Vauthry persönlich. Vor ihrer Ver­wand­lung soll diese Kreatur die Primadonna des Lustspielhauses Bienenstock und angebliche Geliebte des Erlauchten Erlösers gewesen sein. Welch unzüchtiges Verhalten ihrem Namen Taufe stand, darüber wagen nicht einmal die gesprächigsten Klatschmäuler von Eulmore zu spekulieren.",3,1,0,1,1,0
289,Huaca,Huaca,"Eine der vielen Kreaturen, welche die großen Magier von Ronka beschworen, um ihre Tempel zu schützen. Wie Statuen wachen sie unbewegt in den heiligen Hallen, bis ein ahnungsloser Eindringling sie erweckt und ihren furchtbaren Zorn auf sich zieht.",3,1,0,1,1,1
290,Abscheuliches Monstrum,Abscheuliche Monstren,"Kein Monstrum ist abscheulicher als das Abscheuliche Monstrum. Geborstene Knochen ragen aus dem zerfetzten Fleisch, zäher Eiter dringt aus den blinden Augen. Sein abscheuliches Äußeres wird nur überboten von dem abscheulichen Gestank, der aus seinem alles zerreißenden Maul strömt.",4,1,0,1,2,0
291,Rubin-Waffe,Rubin-Waffen,"Der Prototyp des Kampfsystems, das die Nachfolge über die Ultima-Waffe über­nehmen soll. Das magitechnische Monstrum ähnelt in Grundzügen seinem Vorgänger, doch das Design und die auf synthetischen Auraciten basierende Bewaffnung machen es zu einer vollkommen neuartigen Bedrohung.",3,1,0,1,1,0
292,Therion,Therion,"Als Amaurot vor den weit geöffneten Toren der Apokalypse stand, schritt Therion hindurch und verwandelte die Stadt in ein rasendes Flammenmeer. Nie erfuhren die unglückseligen Amaurotaner, dass es die Angst in ihren Herzen war, welche das dritte und schrecklichste aller Unheile gebar.",3,1,0,0,0,1
293,Varis yae Galvus,Varis yae Galvus,"In Cids Erinnerung ist Varis, wie er war, bevor er den garleischen Kaiserthron bestieg, lebhaft erhalten. Schließlich hielt er den obersten Feldherr, der über die geballte Macht aller Kaiserlichen Legionen verfügte, für den Fall der Bozja-Zitadelle verantwortlich. Ein Hirngespinst, wie sich herausstellte.",3,1,0,0,0,1
