#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162865,Prismenweiher,"Beim Durchstreifen von Yanxia gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein rätselhafter See, der sich über mehrere Stufen erstreckt, in denen sein Wasser in allen Farben des Regenbogens schimmert. Die Gelehrten begründen die Färbung mit dem reichen Vorkommen reiner Kristalle, während eine Legende von einem engelhaften Wesen berichtet, welches eine Regenbogenbrücke für ihren Geliebten zurückließ. ",6944454,60,2410,81715,81215,81459,22,0,0,60,False
2162866,Burg Doma,"Beim Durchstreifen von Yanxia gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Sitz der Macht im Reich Doma, dessen Einfluss sich niemand in ganz Yanxia entziehen konnte. Der Ort für den Bau der Burg wurde gewählt, um den Einzig zu kontrollieren - die Pulsader des Handels dieser Region. Unter garleischer Herrschaft wurde dort eine Statthalterin eingesetzt und die militärischen Kapazitäten wurden stark erweitert.",6944466,60,2410,81716,81216,81459,22,0,0,60,False
2162867,Dairyu-Mondtor,"Beim Durchstreifen von Yanxia gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In eine natürliche Felsformation gebaut hat dieses Tor die Form eines Vollmonds. Dieses riesige Portal reguliert den Verkehr auf dem Einzig. Das Kaiserreich, das seine Kontrolle noch verstärken wollte, installierte hier zusätzliche Magitek-Feldgeneratoren.",6944483,60,2410,81717,81217,81459,22,0,0,60,False
2162868,Yuzuka-Herrenhaus,"Beim Durchstreifen von Yanxia gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Für Generationen dienten die Fürsten der Yuzuka-Familie treu der domanischen Monarchie als Statthalter der Siedlung, die sich über die Untiefen des Einzig erstreckt. Während einer Rebellion gegen Doma in Schutt und Asche gelegt, wird dieser Ort nun von einer Gruppe von Namazuo bewohnt.",6944489,60,2410,81718,81218,81459,22,0,0,60,False
2162869,Ceol Aen,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine Ansammlung uralter Steinsäulen unweit von Bardams Probe. In jede Säule sind die Lieder der Nomadenstämme eingraviert. Obwohl die Position der einzelnen Säulen willkürlich erscheinen mag, soll man dazwischen die Melodien vergangener Zeitalter vernehmen können, wenn der Wind durch sie hindurch bläst.",6944525,60,2411,81719,81219,81459,22,0,0,60,False
2162870,Dotharl Khaa,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In der Sprache der Steppe bedeutet „Khaa“ Quelle und der Stamm der Dotharl hat sich an dieser niedergelassen. Es ist eine seltene Oase in der tödlichen Nhaama-Wüste und Reisenden wird dringend geraten, dort ihre Wasservorräte aufzufüllen, bevor sie nach Süden aufbrechen.",6944572,60,2411,81720,81220,81459,22,0,0,60,False
2162871,Abendthron,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein riesiges Monument, das den Ort markiert, an dem die Mondgöttin Nhaama sich einen Körper gegeben haben und so zur Mutter der Abend­dämmerung geworden sein soll. Der Sand der Zeit zieht jedoch nie spurlos am Werk der Sterblichen vorbei und so droht die Wüste, dieses Monument trotz seiner ungeheuren Größe vollständig zu verschlingen. ",6944578,60,2411,81721,81221,81459,22,0,0,60,False
2162872,Reunion,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Einst ein einziges Volk, zersplitterten die Au Ra Xaela in über fünfzig Stämme, doch hier sammeln sie sich, um wieder vereint zu sein. Das zumindest war die Hoffnung der Qestir, als sie diesen Handelsplatz gründeten. Gegenwärtig trifft man hier neben allen Stämmen der Steppe selbst Händler aus fernen Ländern an.",6944622,60,2411,81722,81222,81459,22,0,0,60,False
2162873,Chakha Zoh,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In diesem Tempel ruhen die Gebeine einer verehrten Xaela-Frau, die furchtlos einem monströsen Drachen die Stirn bot, um ihr Volk zu schützen. Es ist Brauch, dass Stämme, die beim großen Kampf Naadam triumphieren, hierher kommen und Opfergaben darbieten.",6944626,60,2411,81723,81223,81459,58,0,0,60,False
2162874,Morgenthron,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein riesiges Monument, das den Ort markiert, an dem der Sonnengott Azim sich einen Körper gegeben haben und so zum Vater der Morgendämmerung geworden sein soll. Im Laufe der Jahre von den mächtigsten Stämmen der Steppe ausgebaut, ruht es nun auf dem Wasser von Azim Khaat und wird von einem prächtigen Palast gekrönt.",6944631,60,2411,81724,81224,81459,22,0,0,60,False
2162875,Der Zerstörer,"Beim Durchstreifen von Rhalgrs Wacht gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Über viele Jahrhunderte haben Schüler des Tempels der Faust diese kolossale Statue des Zerstörers aus dem Fels gehauen. Sie hat den Angriff des Tyrannen­königs überlebt und erweckt den Anschein, als könne sie allen kommenden Gefahren trotzen.",7151071,60,2403,81622,81122,81458,22,0,0,60,False
2162876,Blutsturm,"Beim Durchstreifen von Rhalgrs Wacht gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Am Fuße des Zerstörers beherbergt dieses Monument die Worte eines Mönches des Tempels der Faust:

*Ein Sturm aus Blut wird kommen
Und öffnen die Sieben Höllen weit
Wenn die Sieben Himmel weinen
Kein Leid erfährt über wen Rhalgr wacht*",7151075,60,2403,81623,81123,81458,22,0,0,60,False
2162877,Gähnender Schlund,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Aushöhlung, in der eine seltsame rötliche Substanz wabert, entstand während des Kampfes zwischen Omega und Shinryu. In dem Versuch, seinen stählernen Widersacher zu vernichten, spie der Primae einen alles verschlingenden Lichtstrahl aus seinem Maul. Schon die geringste Abweichung hätte für das Dorf der M in unmittelbarer Nähe fatale Folgen gehabt.",7151080,60,2406,81624,81124,81458,22,1800,459,60,False
2162878,Ala Ghiri,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dank seiner Lage an der Hauptstraße zwischen Ala Mhigo und dem Rest von Aldenard erblühte Ala Ghiri zu einem wichtigen Knotenpunkt, an dem Händler und Waren von überall her ein und ausgingen. Während der Besatzung jedoch diktierten die Garlear den Markt und pressten aus der Siedlung und ihren Bewohnern, was herauszupressen war.",7151082,60,2407,81626,81126,81458,22,0,0,60,False
2162879,Specula Imperatoris,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser gewaltige Wachturm der Garlear wurde im stark zerklüfteten Grenzland errichtet, um die dortigen Siedlungen im Auge zu behalten. Für die Mhigiten war er stets ein Symbol der Unterdrückung.",7151093,60,2407,81627,81127,81458,22,0,0,60,False
2162880,Der Versunkene Zerstörer,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Bildnis des Zerstörers wurde feierlich über dem Seldsee errichtet, als der Glaube an Rhalgr zur Staatsreligion erklärt wurde. Der Glaube war stark und verbreitet im ganzen Land, doch Theoderic sah in ihm eine Bedrohung seiner Herrschaft und befahl seinem Leibwächter, das Bildnis einzureißen, so dass es in die Tiefe sank.",7151097,60,2408,81628,81128,81458,22,0,0,60,False
2162881,Mhigisches Wohn­viertel,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Viertel im Süden der mhigischen Hauptstadt war unter garleischer Besatzung eine Enklave für alle jene, die das Bürgerrecht nicht besaßen: die sogenannten Aan. Von den Unterdrückern als Wilde beschimpft und behandelt, denkt kein Mhigit gerne an diese Zeit zurück.",7151100,60,2408,81629,81129,81458,22,0,0,60,False
2162882,Zuiko-Statue,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Mit viel Liebe zum Detail wurde diese Statue des Kriegsherren Zuiko mit aufbäumendem Ross gefertigt. Er wird als Gründer von Sue verehrt.  Sein Reich umfasste den kompletten südlichen Teil von Shishu einschließlich Kugane, wobei die Hafenstadt allerdings vom Bakufu regiert wurde.",7151103,60,2404,81726,81226,81459,22,0,0,60,False
2162883,Rakuza-Bezirk,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Geduldet vom Bakufu herrschen in diesem Bezirk gelockerte Handelsrestriktionen. Hier landen Waren aus aller Welt in den Auslagen, die von Kaufwilligen aller Couleur in Augenschein genommen werden können. Auch wer sich ausruhen oder amüsieren möchte, wird in diesem Viertel fündig.",7151105,60,2404,81727,81227,81459,22,0,0,60,False
2162884,Tenkonto,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In der Sprache des Fernen Ostens bedeutet Tenkonto Ätheryt. Seit jeher wurden die Ätheryten von einer ge­heim­nis­vol­len Handwerkergilde, die sich Onishishu nennt, hergestellt und gewartet. Die Onishishu hütet ihre Geheimnisse wie einen Augapfel. Das gilt auch für den Platz, auf dem der Ätheryt steht. Er wird von den Samurai der Sekiseigumi bewacht, die alle Ankömmlinge einer genauen Prüfung unterziehen.",7151107,60,2404,81728,81228,81459,22,0,0,60,False
2162885,Kugane Ofunakura,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Gegründet vom Magistrat Kuganes, hat sich diese Werft auf das Bauen kleiner Boote und die Reparaturen einlaufender Schiffe spezialisiert. Ihre Arbeiter sind daher mit Bautechniken aus aller Welt vertraut.",7151109,60,2404,81729,81229,81459,22,0,0,60,False
2162886,Shisui-Palast,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Palast der Rubin­prin­zessin, Herrscherin über die im Wasser lebenden Au Ra Raen, liegt versteckt auf dem Grund des Türkisgrabens. Von außen kann seine Schönheit bewundert werden, doch nur den wenigsten wird die Ehre zuteil, ihn von innen zu bestaunen.",7151115,60,2409,81730,81230,81459,22,0,0,60,False
2162887,Ostküste Othards,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dank der reichen Fanggründe der Rubinsee blühte der Fischhandel an der Ostküste Othards auf und Dörfer wie Isari entstanden in großer Zahl. Die Region ist außerdem gesegnet von atemberaubender Schönheit, wie zahlreiche Gedichte durch alle Zeitalter bezeugen.",7151117,60,2409,81731,81231,81459,22,500,759,60,False
2162888,Halskehre,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Lange Zeit machte man einen großen Bogen um diese Region - aus Furcht vor den Kami, die der Legende nach die Himmelssäule gebaut haben sollen. Die Piraten der Konföderation ließen sich davon jedoch nicht abschrecken und errichteten einen Stützpunkt auf Halskehre.",7151135,60,2409,81732,81232,81459,22,0,0,60,False
2162889,Überschall-Angriffsvehikel L-XXIII,"Beim Durchstreifen von Yanxia gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Buchstaben auf dem verrosteten Rumpf dieses Gefährts kennzeichnen es als 23. Fahrzeug der XIII. Legion. Geschickt, um den Widerstand zu unterdrücken, wurde es vom fuchsartigen Hüter Yanxias zerstört und sank in sein nasses Grab im Einzig.",7151167,60,2410,81733,81233,81459,22,0,0,60,False
2162890,Mol Iloh,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die gegenwärtige Heimat der Mol, einer der vielen Xaela-Stämme in der Azim-Steppe. Als Nomadenvolk werden die Mol irgendwann weiterziehen, wenn die Weiden der Region abgegrast sind. Die Zelte der Xaela sind dafür, dass sie so leicht auf- und abzubauen sind, erstaunlich stabil.",7151169,60,2411,81734,81234,81459,22,0,0,60,False
2162891,Moai-Statue,"Beim Durchstreifen der Azim-Steppe gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Angeblich gibt es vergleichbare Statuen auf der ganzen Welt, aber niemand weiß, wer sie errichtet hat - und zu welchem Zweck. Das Fehlen von Hörnern und die Position der Ohren nähren die Theorie, dass Hyuran sie in ihrem eigenen Abbild geschaffen haben. Aber das muss erst noch bewiesen werden.",7151171,60,2411,81735,81235,81459,22,0,0,60,False
2162892,Die Rotunde,"Bei der Erkundung von Crystarium gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Reisende, die Crystarium betreten, erblicken ein großes kreisförmiges Gebäude mit einem runden Kuppeldach. Keiner von ihnen vergisst je den Anblick der erhabenen schwarzen Eisenstreben und blauen Kristallglasstrukturen.",8011380,70,2951,81951,81901,81460,22,0,0,70,False
2162893,Musica Universalis,"Bei der Erkundung von Crystarium gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Crystariums Marktbezirk zieht nicht nur Kundschaft aus dem Seenland an, Händler aus Amh Araeng und Kholusia liefern ihre exotischen Waren und bringen hochwertige Handwerksgüter aus der Manufaktur der Gemeinschaft zurück in ihre Länder. Hier herrscht eine alles umspannende Harmonie, so zumindest die etwas hochtrabende Bedeutung des Namens.",8011413,70,2951,81952,81902,81460,22,0,0,70,False
2162894,Kabinett der Kuriositäten,"Bei der Erkundung von Crystarium gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die hier ansässige Glossologie, neben Rhetorik und Logik eine der drei Lehren des Triviums, hat es sich zur Aufgabe gemacht, das Wissen Norvrandts zu bewahren. Seltene Folianten, kuriose Fachbücher und Tagebücher aus allen Teilen der verbliebenen Welt - sie werden in dieser Bücherei gesammelt.",8011422,70,2951,81953,81903,81460,22,0,0,70,False
2162895,Türme der Besserung,"Bei der Erkundung von Crystarium gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Ansammlung von Rundtürmen im nördlichen Bezirk beherbergt Quartiere, Werkstätten und Kasernen der Stadtwache. Hier fanden diejenigen, die vor der Lichtflut geflohen waren, ein besseres Leben.",8011484,70,2951,81954,81904,81460,22,0,0,70,False
2162896,Tierhof Temenos,"Bei der Erkundung von Crystarium gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Kleine und große Tiere werden hier hauptsächlich von den Zhun gezüchtet, dressiert und gepflegt. Den Amaros kommt als Reit- und Lasttier eine besondere Bedeutung zu, und so wurde der Tierhof nach dem „Heiligen Nest im Wald“, ihrer legendären Heimat, benannt.",8011541,70,2951,81955,81905,81460,22,0,0,70,False
2162897,Tor der Herrlichkeit,"Bei der Erkundung von Eulmore gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Wer das Haupttor zu den untersten Ebenen von Eulmore - den Wurzeln - durchquert, glaubt in eine andere Welt zu treten. Süße Gerüche und Klänge verraten, in welchem Luxus die Adeligen schwelgen, während draußen die Glücklosen ein hartes, freudloses Leben fristen.",8026595,70,2952,81956,81906,81460,22,0,0,70,False
2162898,Wrackstadt,"Bei der Erkundung von Eulmore gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Das Armenviertel der Stadt des Vergnügens. Die Abgehängten leben in alten Ozeanschiffen, die nutzlos geworden waren, nachdem die Lichtflut alle Kontinente bis auf Norvrandt verschlungen hatte",8026557,70,2952,81957,81907,81460,22,0,0,70,False
2162899,Hauptquartier der Hochrühmlichen Armee,"Bei der Erkundung von Eulmore gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Schlagkraft der Truppen von Eulmore war berüchtigt. Einst befand sich das Hauptquartier in der Baumkrone, doch unter Lord Vauthrys Herrschaft verlor die Armee an Stellenwert und wurde in einen unteren Abschnitt, der einst als Kerker diente, verlegt.",8026555,70,2952,81958,81908,81460,22,0,0,70,False
2162900,Lustspielhaus Bienenstock,"Bei der Erkundung von Eulmore gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Wenn den freien Bürgern von Eulmore der Sinn nach aufregender Unterhaltung steht, gehen sie in das Lustspielhaus. Die Tänze und frivolen Theaterstücke, die dort aufgeführt werden, versetzen so manchen fettleibigen Besucher in größere Aufregung, als es ein echter Bienenstock je könnte.",8026553,70,2952,81959,81909,81460,22,0,0,70,False
2162901,Jobb-Feste,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Festung ist Teil des Verteidigungssystems von Crystarium. Zur Zeit des Seenland-Bündnisses als Stützpunkt für einen Ritterorden erbaut, wurde die Ruine umgebaut, um ihre heutige Funktion zu erfüllen. Wie prachtvoll die Kirche des Strahlenden Lichts gewesen sein muss, die einst in der Feste stand, lässt sich anhand der Überreste kaum noch erahnen.",8025302,70,2953,81960,81910,81460,22,0,0,70,False
2162902,Radiscas Rundturm,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser Wachturm im Zentrum des Seenlands ist nach einem Soldaten benannt, dessen Heldenmut viele Leben rettete. Als er eine herannahende Horde von Sünden­ver­tilgern erspähte, schlug er Alarm und blieb alleine zurück, um bis zum letzten Atemzug zu kämpfen und den anderen die Flucht zu ermöglichen.",8025305,70,2953,81961,81911,81460,22,0,0,70,False
2162903,Burg Selard,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Burg, die einst vom Seenland-Bündnis erbaut wurde, gilt als der Ort, an dem ein Elf, der als Schattenkönig bekannt war, seine letzte Schlacht an der Spitze der konservativen Elfen führte, kurz bevor die Lichtflut über die Welt hereinbrach. „Selard“ bedeutet in der alten Sprache der Elfen „Seenland“.",8025307,70,2953,81962,81912,81460,22,0,0,70,False
2162904,Ostalls Befehl,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese verlassene Festung, die auf die Zeit des Seenland-Bündnisses zurückgeht, verdankt ihren Namen dem berühmten Elfenritter Ostall, der seinen Männern dort einst einen schicksalshaften Befehl gab. Im Angesicht eines riesigen Schwarms von Sünden­ver­tilgern befahl er, keinen Schritt zurückzuweichen und bis zum bitteren Ende Widerstand zu leisten, um möglichst viele Zivilisten zu retten.",8025309,70,2953,81963,81913,81460,22,0,0,70,False
2162905,Kerkerplatte,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dies sind die Überbleibsel eines Gefängnisses, das zur Zeit des Seenland-Bündnisses errichtet wurde. In den Einrichtungen am Fuße des Abhangs, die damals als „Heimat der Ketten“ bezeichnet wurden, waren die Wärter untergebracht, während die Gefangenen auf dem Plateau in Ketten lagen. Inzwischen ist die Anlage in Vergessenheit geraten und die alten Ketten werden von Rost zerfressen.",8025311,70,2953,81964,81914,81460,22,0,0,70,False
2162906,Grantel,"Bei der Erkundung des Seenlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Fischerdorf am Ufer des Quellsees wurde von seinen Bewohnern so genannt, weil sie selbst einsehen, dass ihr entbehrungsreiches Leben sie grantig macht. Es erstreckt sich über vier kleine Inseln namens Unkrauthügel, Backsteininsel, Buckel und Brandungsfels, die allesamt durch Brücken miteinander verbunden sind. ",8025313,70,2953,81965,81915,81460,22,0,0,70,False
2162907,Splittermuschelstrand,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser Sandstrand wurde von den einfallslosen Bewohnern des nahegelegenen Fischerdorfes Stillwasser so benannt, weil es dort viele zerbrochene Muscheln gibt. Früher gingen die Fischer dort gerne spazieren, doch heutzutage treiben dort Hobgoblins ihr Unwesen und machen die Gegend unsicher.",8025315,70,2954,81966,81916,81460,22,0,0,70,False
2162908,Weißölfälle,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser große Wasserfall, der durch einen Höhenunterschied in der Mitte des Watts entstanden ist, zeichnet sich dadurch aus, dass das Wasser aufgrund der langsamen Fließgeschwindigkeit des Flusses senkrecht fällt, ja geradezu wie Öl hinabläuft. Diese Besonderheit inspirierte einen berühmten Dichter dazu, dem Wasserfall seinen Namen zu geben.",8025317,70,2954,81967,81917,81460,22,0,0,70,False
2162909,Torstadt,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Flüchtlinge, die vor der verheißungsvollen Stadt des Vergnügens auf Einlass hoffen, haben eine Hüttenstadt errichtet, in der sie vor Angriffen der Sünden­ver­tilger geschützt sind und mit Meol versorgt werden.",8025319,70,2954,81968,81918,81460,22,0,0,70,False
2162910,Werfting,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Bauerndorf im Süden von Kholusia. Die Bewohner ernähren sich von Getreide und Gemüse und lehnen die Meol-Gaben Eulmores ab. Doch mehr und mehr Alteingesessene verlassen das Dorf, seit ein Überfall der Sünden­ver­tilger vor einem Jahr viele Opfer forderte.",8025356,70,2954,81969,81919,81460,22,0,0,70,False
2162911,Die Leiter,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein gigantischer Aufzug verbindet das Tiefland von Kholusia mit seinem Hochland. Hebe-Taloi der Daedalus-Steinhauerei besorgen den Antrieb, doch seit der Lichtflut stehen sie ungewartet und bewegungslos da. Einst wurde über die Leiter geschäftiger Handel mit den Zwergen getrieben.",8025358,70,2954,81970,81920,81460,22,0,0,70,False
2162912,Tomra,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Nah am Fuße des Gulgs haben die Zwerge der Tholl-Sippe ihr Dorf. Ihre kleinen Behausungen sind für die großgewachsenen Völker eher ungeeignet, aber putzig anzuschauen.",8025360,70,2954,81971,81921,81460,22,0,0,70,False
2162913,Duergars Schlot,"Bei der Erkundung Kholusias gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Hinter einer Zwergenhöhle öffnet sich das Gestein, um dem dampfenden Schlot Platz zu machen. Immer wieder stößt er Fontänen heißen Wassers aus und bildet schwefelige Ablagerungen. Eine Freude für die Zwerge der Gogg-Sippe.",8025362,70,2954,81972,81922,81460,22,0,0,70,False
2162914,Roter Karawanenhof,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Von der einstigen Festung Qasr Sharl des Königreichs von Nabaath Areng starten heute lange Handelskarawanen, die Waren zwischen Crystarium und Amh Araeng hin und her transportieren. Auch ein Amaro-Flugsteg wurde eingerichtet.",8025399,70,2955,81973,81923,81460,22,0,0,70,False
2162915,Mordh Souq,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In dieser Siedlung leben die wilden Mordh, die von alters her  in Amh Araeng heimisch sind. „Souq“ bedeutet Markt, und hier verkaufen die Mordh allerlei Waren, die sie aus den ver­schie­den­sten Winkeln des Ödlands mitgebracht haben. Ein Besuch im Souq empfiehlt sich für jeden, der nach Erzen oder Relikten aus dem Königreich Nabaath Areng sucht.",8025401,70,2955,81974,81924,81460,22,0,0,70,False
2162916,Palast von Amh Malik,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In der Sprache des Königreichs Nabaath Areng bedeutet „Amh“ so viel wie „groß, gewaltig“ und „Malik“ war der offizielle Titel des Königs. Dieser Palast war einst Sitz der politischen und militärischen Machthaber des ehemaligen Königreichs, wurde aber durch die Lichtflut fast vollständig zerstört.",8025403,70,2955,81975,81925,81460,22,0,0,70,False
