#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
8938,Soldat[p] der Jobb-Feste,Soldaten[p] der Jobb-Feste,6,1,0,1,0,0
8939,Soldat[p] der Jobb-Feste,Soldaten[p] der Jobb-Feste,6,1,0,1,0,0
8940,Soldat[p] von Ostalls Befehl,Soldaten[p] von Ostalls Befehl,6,1,0,1,0,0
8941,Soldat[p] von Ostalls Befehl,Soldaten[p] von Ostalls Befehl,6,1,0,1,0,0
8942,Krieger[p] der Tholls,Krieger[p] der Tholls,4,2,0,1,0,0
8943,Karawanenwächter,Karawanenwächter,4,2,0,1,0,0
8944,Karawanenwächter,Karawanenwächter,4,2,0,1,0,0
8945,Wache[p] der Ruhstatt,Wachen[p] der Ruhstatt,3,1,0,1,1,0
8946,Wache[p] der Ruhstatt,Wachen[p] der Ruhstatt,3,1,0,1,1,0
8947,schlotternd[a] Kojote,schlotternd[a] Kojoten,8,1,0,1,0,0
8948,langhalsig[a] Phorusrhacos,langhalsig[a] Phorusrhacos,3,1,0,1,0,0
8949,hinterlistig[a] Scherenmaul,hinterlistig[a] Scherenmäuler,4,2,0,1,2,0
8950,Glitterbauch-Eidechse,Glitterbauch-Eidechsen,3,1,0,1,1,0
8951,Cuijatender,NONE,3,1,0,0,0,1
8952,Wüstenschatten,NONE,3,1,0,0,0,1
8953,Goliath,NONE,3,1,0,0,0,1
8954,Mini-Goliath,Mini-Goliaths,4,1,0,1,0,0
8955,Alichino,NONE,3,1,0,0,0,1
8956,Alich,NONE,3,1,0,0,0,1
8957,Ino,NONE,3,1,0,0,0,1
8958,Chordophon[p] der Illusionen,Chordophone[p] der Illusionen,2,2,0,1,2,0
8959,Fluchmagierin[p] der Ewigen Dunkelheit,Fluchmagierinnen[p] der Ewigen Dunkelheit,3,1,0,1,1,0
8960,Traummagierin[p] der Ewigen Dunkelheit,Traummagierinnen[p] der Ewigen Dunkelheit,3,1,0,1,1,0
8961,Lanzenkämpferin[p] der Ewigen Dunkelheit,Lanzenkämpferinnen[p] der Ewigen Dunkelheit,3,1,0,1,1,0
8962,Wüstenbandit,Wüstenbanditen,6,1,0,1,0,0
8963,nistend[a] Gürteltier,nistend[a] Gürteltiere,4,2,0,1,2,0
8964,antik[a] Waffe,antik[a] Waffen,3,1,0,1,1,0
8965,hinterhältig[a] Phorusrhacos,hinterhältig[a] Phorusrhacos,3,1,0,1,0,0
8966,Hobgoblin-Marodeur,Hobgoblin-Marodeur,4,2,0,1,0,0
8967,Jaculus,Jaculus,3,1,0,1,0,0
8968,gefräßig[a] Mörderkrabbe,gefräßig[a] Mörderkrabben,3,1,0,1,1,0
8969,ruchlos[a] Halunke,ruchlos[a] Halunke,8,2,0,1,0,0
8970,hinterhältig[a] Räuber,hinterhältig[a] Räuber,4,2,0,1,0,0
8971,unheimlich[a] Geist,unheimlich[a] Geister,4,2,0,1,0,0
8972,unheimlich[a] Geist,unheimlich[a] Geister,4,2,0,1,0,0
8973,SE-D3PP,NONE,3,1,0,0,0,1
8974,blütend[a] Riesenkaktor,blütend[a] Riesenkaktoren,4,1,0,1,0,0
8975,jung[a] Riesenkaktor,jung[a] Riesenkaktoren,4,1,0,1,0,0
8976,wütend[a] Gürteltier,wütend[a] Gürteltiere,4,2,0,1,2,0
8977,Streunend[a] Waffe,Streunend[a] Waffen,3,1,0,1,1,0
8978,verwildert[a] Eidechse,verwildert[a] Eidechsen,3,1,0,1,1,0
8979,ausgemergelt[a] Kojote,ausgemergelt[a] Kojoten,8,1,0,1,0,0
8980,Schwarm-Phorusrhacos,Schwarm-Phorusrhacos,3,1,0,1,0,0
8981,Eisenschnabel,Eisenschnäbel,4,2,0,1,0,0
8982,Nuvy-Dornenmull,Nuvy-Dornenmulle,4,2,0,1,0,0
8983,Nuvy-Megalomaus,Nuvy-Megalomäuse,3,2,0,1,1,0
8984,Tunnel-Klopfer,Tunnel-Klopfer,4,2,0,1,0,0
8985,rasend[a] Blumenkorb,rasend[a] Blumenkörbe,4,2,0,1,0,0
8986,grimmig[a] Plünderer,grimmig[a] Plünderer,4,2,0,1,0,0
8987,kaltherzig[a] Plünderer,kaltherzig[a] Plünderer,4,2,0,1,0,0
8988,panisch[a] Phookah,panisch[a] Phookah,3,2,0,1,0,0
8989,Varthon,NONE,3,1,0,0,0,1
8990,ruhelos[a] Atrociraptor,ruhelos[a] Atrociraptoren,4,1,0,1,0,0
8991,blühend[a] Tomatl,blühend[a] Tomatl,3,1,0,1,0,0
8992,Minzblatt-Springkraut,Minzblatt-Springkräuter,4,2,0,1,2,0
8993,aufgebracht[a] Wildschwein,aufgebracht[a] Wildschweine,4,2,0,1,2,0
8994,exotisch[a] Anemone,exotisch[a] Anemonen,3,1,0,1,1,0
8995,narbig[a] Wüstenluchs,narbig[a] Wüstenluchse,2,2,0,1,0,0
8996,futtersuchend[a] Hirschkuh,futtersuchend[a] Hirschkühe,3,2,0,1,1,0
8997,dick[a] Tarichuk,dick[a] Tarichuks,4,1,0,1,0,0
8998,Ober[a] Fluchmagier[p] der Ewigen Dunkelheit,Ober[a] Fluchmagier[p] der Ewigen Dunkelheit,4,2,0,1,0,0
8999,groß[a] Amphisbaena,groß[a] Amphisbaenas,3,1,0,1,1,0
9000,Elfenbandit,Elfenbanditen,6,1,0,1,0,0
9001,Elfenschuft,Elfenschufte,4,2,0,1,0,0
9002,diebisch[a] Hobgoblin,diebisch[a] Hobgoblins,4,1,0,1,0,0
9003,fehlerhaft[a] Talos,fehlerhaft[a] Taloi,3,1,0,1,0,0
9004,Guthlaugur,Guthlaugur,3,1,0,0,0,1
9005,alt[a] Gnom,alt[a] Gnome,4,2,0,1,0,0
9006,Eisenschuppen-Manta,Eisenschuppen-Mantas,4,1,0,1,0,0
9007,virenstrotzend[a] Draco,virenstrotzend[a] Dracos,4,1,0,1,0,0
9008,erwacht[a] Zonure,erwacht[a] Zonures,3,1,0,1,0,0
9009,wandernd[a] Anemone,wandernd[a] Anemonen,3,1,0,1,1,0
9010,dahintreibend[a] Seeanemone,dahintreibend[a] Seeanemonen,3,1,0,1,1,0
9011,wild[a] Ralle,wild[a] Rallen,3,1,0,1,1,0
9012,defekt[a] Talos,defekt[a] Taloi,3,1,0,1,0,0
9013,nistend[a] Baumhörnchen,nistend[a] Baumhörnchen,4,1,0,1,2,0
9014,Kind[p] der Ewigen Dunkelheit,Kinder[p] der Ewigen Dunkelheit,2,2,0,1,2,0
9015,Honig-Rosenbär,Honig-Rosenbären,6,1,0,1,0,0
9016,Gremlin-Schandmaul,Gremlin-Schandmäuler,4,2,0,1,2,0
9017,defekt[a] Ruinenquadroquader,defekt[a] Ruinen­quadro­quader,4,1,0,1,0,0
9018,Schwebe-Mosaikjungfer,Schwebe-Mosaikjungfern,3,1,0,1,1,0
9019,Riesen-Rosenbär,Riesen-Rosenbären,6,1,0,1,0,0
9020,Feuerelementargeist,Feuerelementargeister,4,2,0,1,0,0
9021,Eiselementargeist,Eiselementargeister,4,2,0,1,0,0
9022,Breitflügel-Gizamaluk,Breitflügel-Gizamaluks,4,1,0,1,0,0
9023,Gewittergeist,Gewittergeister,4,2,0,1,0,0
9024,Schlucht-Wüstenluchs,Schlucht-Wüstenluchse,2,2,0,1,0,0
9025,Elfenbandit,Elfenbanditen,6,1,0,1,0,0
9026,Verflucht[a] Waffe,Verflucht[a] Waffen,3,1,0,1,1,0
9027,erfahren[a] Jägerin,erfahren[a] Jägerinnen,3,1,0,1,1,0
9028,bösartig[a] Fuath,bösartig[a] Fuath,3,1,0,1,0,0
9029,Dean Wydlor,NONE,3,1,0,0,0,1
9030,Stimme[p] von Y'shtola,Stimmen[p] von Y'shtola,3,1,0,1,1,0
9031,Stimme[p] von Uimet,Stimmen[p] von Uimet,3,1,0,1,1,0
9032,Stimme[p] von Almet,Stimmen[p] von Almet,3,1,0,1,1,0
9033,rasend[a] Wildschwein,rasend[a] Wildschweine,4,2,0,1,2,0
9034,verrückt[a] Tragopan,verrückt[a] Tragopane,4,2,0,1,0,0
9035,verrückt[a] Germinant,verrückt[a] Germinanten,4,1,0,1,0,0
9036,gefleckt[a] Spinne,gefleckt[a] Spinnen,3,1,0,1,1,0
9037,gehäutet[a] Spinne,gehäutet[a] Spinnen,3,1,0,1,1,0
9038,Panzer-Amphisbaena,Panzer-Amphisbaena,3,1,0,1,1,0
9039,jung[a] Untertan[p] der Nacht,jung[a] Untertanen[p] der Nacht,6,1,0,1,0,0
9040,Rudel-Gürteltier,Rudel-Gürteltiere,4,2,0,1,2,0
9041,Einsiedler,Einsiedler,4,2,0,1,0,0
9042,Perfekter Alexander,Perfekter Alexander,3,1,0,0,0,1
9043,Bauleiter,Bauleiter,4,2,0,1,0,0
9044,Leanan Sidhe,Leanan Sidhe,4,1,0,0,1,1
9045,Keim[p] des Geliebten,Keime[p] des Geliebten,4,2,0,1,0,0
9046,Lugus,Lugus,3,1,0,0,0,1
9047,Goldflügel,Goldflügel,4,2,0,1,0,0
9048,Mahagoni-Bank,Mahagoni-Bänke,3,2,0,1,1,0
9049,Brokat-Vorhang,Brokat-Vorhänge,4,2,0,1,0,0
9050,Kanapee,Kanapees,4,1,0,1,2,0
9051,beseelt[a] Rüstung,beseelt[a] Rüstungen,3,1,0,1,1,0
9052,Agilulfo,Agilulfo,3,1,0,0,0,1
9053,beseelt[a] Waffe,beseelt[a] Waffen,3,1,0,1,1,0
9054,Dienerquiexie,Dienerquiexie,3,1,0,1,1,0
9055,Cosmea-Hexenkraut,Cosmea-Hexenkräuter,4,2,0,1,2,0
9056,Cosmea-Echo,Cosmea-Echos,4,1,0,1,2,0
9057,Cosmea-Springkraut,Cosmea-Springkräuter,4,2,0,1,2,0
9058,Draco-Statue,Draco-Statuen,3,1,0,1,1,0
9059,Sir Intheran,Sir Intheran,3,1,0,0,0,1
9060,Sir Phinibert,Sir Phinibert,3,1,0,0,0,1
9061,Sir Tolthewil,Sir Tolthewil,3,1,0,0,0,1
9062,Cosmea-Yateveo,Cosmea-Yateveos,3,1,0,1,0,0
9063,Zauberbesen,Zauberbesen,4,1,0,1,0,0
9064,versklavt[a] Liebhaber,versklavt[a] Liebhaber,4,2,0,1,0,0
9065,Kronleuchter,Kronleuchter,4,2,0,1,0,0
9066,Yojinbo,NONE,3,1,0,0,0,1
9067,Huebald,NONE,3,1,0,0,0,1
9068,Alimahus,NONE,3,1,0,0,0,1
9069,Cecily,NONE,3,1,0,0,1,1
9070,Auelin,NONE,3,1,0,0,1,1
9071,Morel,NONE,3,1,0,0,0,1
9072,Hroch,NONE,3,1,0,0,0,1
9073,Chrysabel,NONE,3,1,0,0,1,1
9074,Ellice,NONE,3,1,0,0,1,1
9075,Dolfin,NONE,3,1,0,0,0,1
9076,Cilia,NONE,3,1,0,0,1,1
9077,Pagneul,NONE,3,1,0,0,0,1
9078,Delboisse,NONE,3,1,0,0,0,1
9079,Ceaulie,NONE,3,1,0,0,1,1
9080,Rivienne,NONE,3,1,0,0,1,1
9081,Labonrit,NONE,3,1,0,0,0,1
9082,Teulzacq,NONE,3,1,0,0,0,1
9083,Jolaine,NONE,3,1,0,0,1,1
9084,Sofine,NONE,3,1,0,0,1,1
9085,Meuliaire,NONE,3,1,0,0,0,1
9086,Crilde,NONE,3,1,0,0,1,1
9087,Nunulupa Tatalupa,NONE,3,1,0,0,0,1
9088,Nanasomi,NONE,3,1,0,0,0,1
9089,Liliba,NONE,3,1,0,0,1,1
9090,Sasashu,NONE,3,1,0,0,1,1
9091,Mujen Polajen,NONE,3,1,0,0,0,1
9092,Mumutano,NONE,3,1,0,0,0,1
9093,Tewawa,NONE,3,1,0,0,1,1
9094,Totodi,NONE,3,1,0,0,1,1
9095,Kelmomo,NONE,3,1,0,0,1,1
9096,Seserikku,NONE,3,1,0,0,0,1
9097,B'benha Tia,NONE,3,1,0,0,0,1
9098,Ziuz'a Jakkya,NONE,3,1,0,0,0,1
9099,V'nbolo,NONE,3,1,0,0,1,1
9100,Oah Nelhah,NONE,3,1,0,0,1,1
9101,D'fhul Tia,NONE,3,1,0,0,0,1
9102,Gota'a Panipahr,NONE,3,1,0,0,0,1
9103,J'ludaba,NONE,3,1,0,0,1,1
9104,Yehn Amariyo,NONE,3,1,0,0,1,1
9105,E'ptolmi,NONE,3,1,0,0,1,1
9106,Kehda'to Moui,NONE,3,1,0,0,0,1
9107,Hastaloeya,NONE,3,1,0,0,0,1
9108,Kauender Bock,NONE,3,1,0,0,0,1
9109,Koenbryda,NONE,3,1,0,0,1,1
9110,Liebliches Geflüster,NONE,3,1,0,0,2,1
9111,Rhylharr,NONE,3,1,0,0,0,1
9112,Kaltschnäuziges Ross,NONE,3,1,0,0,2,1
9113,Inghilswys,NONE,3,1,0,0,1,1
9114,Furchtloses Reh,NONE,3,1,0,0,2,1
9115,Raelthota,NONE,3,1,0,0,1,1
9116,Wütender Bulle,NONE,3,1,0,0,0,1
9117,Saiun,NONE,3,1,0,0,0,1
9118,Elchi,NONE,3,1,0,0,0,1
9119,Awayuki,NONE,3,1,0,0,1,1
9120,Samga,NONE,3,1,0,0,1,1
9121,Baien,NONE,3,1,0,0,0,1
9122,Begter,NONE,3,1,0,0,0,1
9123,Kumokiri,NONE,3,1,0,0,1,1
9124,Toragana,NONE,3,1,0,0,1,1
9125,Raiden,NONE,3,1,0,0,0,1
9126,Khorchi,NONE,3,1,0,0,1,1
9127,Sir Grymme,NONE,3,1,0,0,0,1
9128,Sir Mothbert,NONE,3,1,0,0,0,1
9129,Sir Javyth,NONE,3,1,0,0,0,1
9130,Sir Hamonth,NONE,3,1,0,0,0,1
9131,2P,NONE,3,1,0,0,1,1
9132,Konogg,NONE,3,1,0,0,0,1
9133,Anogg,NONE,3,1,0,0,1,1
9134,klein[a] Feder,klein[a] Federn,3,1,0,1,1,0
9135,klein[a] Zweibeiner,klein[a] Zweibeiner,4,2,0,1,0,0
9136,klein[a] Flugeinheit,klein[a] Flugeinheiten,3,1,0,1,1,0
9137,mittelgroß[a] mehrbeinig[a] Modell,mittelgroß[a] mehrbeinig[a] Modelle,4,2,0,1,2,0
9138,Goliath-Panzer,Goliath-Panzer,4,2,0,1,0,0
9139,mittelgroß[a] Selbstzerstörung,mittelgroß[a] Selbstzerstörungen,3,1,0,1,1,0
9140,Flugeinheit,Flugeinheiten,3,1,0,1,1,0
9141,Befehlsmodell[p] mit Omnigelenk,Befehlsmodelle[p] mit Omnigelenk,4,2,0,1,2,0
9142,Modell[p] mit Omnigelenk,Modell[p] mit Omnigelenk,4,2,0,1,2,0
9143,Hobbes,Hobbes,3,1,0,0,0,1
9144,Hobbes,Hobbes,3,1,0,0,0,1
9145,Hobbes,Hobbes,3,1,0,0,0,1
9146,klein[a] Selbstzerstörung,klein[a] Selbstzerstörungen,3,1,0,1,1,0
9147,Engels,NONE,3,1,0,0,0,1
9148,Goliath[p] mit Inversgelenk,Goliaths[p] mit Inversgelenk,4,1,0,1,0,0
9149,klein[a] Zweibeiner,klein[a] Zweibeiner,4,2,0,1,0,0
9150,Link[a] Marx,Link[a] Marxe,3,1,0,1,0,0
9151,Recht[a] Marx,Recht[a] Marxe,3,1,0,1,0,0
9152,Marx,NONE,3,1,0,0,0,1
9153,9S' mehrbeinig[a] Panzer,9S' mehrbeinig[a] Panzer,4,2,0,0,0,1
9154,9S' Flugeinheit,9S' Flugeinheiten,3,1,0,0,1,1
9155,Modell[p] mit Omnigelenk,Modell[p] mit Omnigelenk,4,2,0,1,2,0
9156,Goliath-Panzer,Goliath-Panzer,4,2,0,1,0,0
9157,Marx,NONE,3,1,0,0,0,1
9158,Gogg-Bartreißer,Gogg-Bartreißer,4,2,0,1,0,0
9159,Albtraum-Puppe,Albtraum-Puppen,3,1,0,1,1,0
9160,Albtraum-Pudding,Albtraum-Puddinge,4,2,0,1,0,0
9161,Albtraum-Wasserwurm,Albtraum-Wasserwurm,4,2,0,1,0,0
9162,Albtraum-Flammenbestie,Albtraum-Flammenbestie,3,1,0,1,1,0
9163,klein[a] Blumenkorb,klein[a] Blumenkörbe,4,2,0,1,0,0
9164,süß[a] Echevore,süß[a] Echevoren,8,1,0,1,0,0
9165,blühend[a] Hexenkraut,blühend[a] Hexenkräuter,4,2,0,1,2,0
9166,Killer-Moosfungus,Killer-Moosfungi,3,1,0,1,0,0
9167,schmollend[a] Phookah,schmollend[a] Phookah,3,1,0,1,0,0
9168,Tiefengleiter,Tiefengleiter,4,2,0,1,0,0
9169,Eiswasser-Undine,Eiswasser-Undinen,3,1,0,1,1,0
9170,frisch[a] Anemone,frisch[a] Anemonen,3,1,0,1,1,0
9171,gierig[a] Fuath,gierig[a] Fuath,4,1,0,1,0,0
9172,feinfaserig[a] Samiad,feinfaserig[a] Samiaden,1,1,0,1,0,0
9173,Quiexie-Entführer,Quiexie-Entführer,4,2,0,1,0,0
9174,Pilzsammler[p] der Nu Mou,Pilzsammler[p] der Nu Mou,4,2,0,1,0,0
9175,streunend[a] Kojote,streunend[a] Kojoten,8,1,0,1,0,0
9176,An Lad,NONE,3,1,0,0,1,1
9177,Tyr Beq,NONE,3,1,0,0,1,1
9178,Ezel[p] II.,NONE,3,1,0,0,0,1
9179,Paraquiexie,Paraquiexies,3,1,0,1,1,0
9180,Nabriales' Schatten,Nabriales' Schatten,4,1,0,0,0,1
9181,Lahabreas Schatten,Lahabreas Schatten,4,1,0,0,0,1
9182,Igeyorhms Schatten,Igeyorhms Schatten,4,1,0,0,0,1
9183,Schatten[p] des Prim-Ascian,Schatten[p] des Prim-Ascian,4,1,0,1,0,1
9184,arkan[a] Kugel,arkan[a] Kugeln,3,1,0,1,1,0
9185,arkan[a] Körper,arkan[a] Körper,4,2,0,1,0,0
9186,Lahabrea und Igeyorhm,Lahabrea und Igeyorhm,3,1,0,0,0,1
9187,stampfend[a] Gozu,stampfend[a] Gozu,3,1,0,1,0,0
9188,Gehilfe[p] des Mochi-Meisters ,Gehilfen[p] des Mochi-Meisters ,8,1,0,1,0,0
9189,Ultima Extremis,Ultima Extremis,3,1,0,0,1,1
9190,Gaius Baelsar,Gaius Baelsar,3,1,0,0,0,1
9191,Centurio[p] der Prätorianer,Centurionen[p] der Prätorianer,4,1,0,1,0,0
9192,Hoplomachus[p] der Prätorianer,Hoplomachi[p] der Prätorianer,3,1,0,1,0,0
9193,Laquearius[p] der Prätorianer,Laquearii[p] der Prätorianer,3,1,0,1,0,0
9194,Signifer[p] der Prätorianer,Signiferi[p] der Prätorianer,4,1,0,1,0,0
9195,Medicus[p] der Prätorianer,Medici[p] der V. Kohorte,3,1,0,1,0,0
9196,Canis[p] der Prätorianer,Canes[p] der Prätorianer,3,1,0,1,0,0
9197,Prädator[p] der Prätorianer,Prädatoren[p] der Prätorianer,4,1,0,1,0,0
9198,Panzerwaffe[p] der Prätorianer,Panzerwaffen[p] der Prätorianer,3,1,0,1,1,0
9199,Skorpion[p] der Prätorianer,Skorpione[p] der Prätorianer,4,1,0,1,0,0
9200,Colossus[p] der Prätorianer,Colossi[p] der Prätorianer,3,1,0,1,0,0
9201,Schlitzer[p] der Prätorianer,Schlitzer[p] der Prätorianer,4,2,0,1,0,0
9202,Kanonenschiff[p] der Prätorianer,Kanonenschiffe[p] der Prätorianer,4,2,0,1,2,0
9203,Signifer[p] der Prätorianer,Signiferi[p] der Prätorianer,4,1,0,1,0,0
9204,Pseudoauracit-Generator,Pseudoauracit-Generatoren,4,1,0,1,0,0
9205,Drohne[p] von Ultima Extremis,Drohnen[p] von Ultima Extremis,3,1,0,1,1,0
9206,Estinien Drachenblut,Estinien Drachenblut,3,1,0,0,0,1
9207,Albtraum-Blase,Albtraum-Blasen,3,1,0,1,1,0
9208,Destrudo,Destrudo,3,1,0,0,0,1
9209,Albtraum-Spalt,Albtraum-Spalten,4,1,0,1,0,0
9210,Albtraum-Wolke,Albtraum-Wolken,3,1,0,1,1,0
9211,belebt[a] Wasser,belebt[a] Wässer,4,2,0,1,2,0
9212,belebt[a] Hand,belebt[a] Hände,3,2,0,1,1,0
9213,levitiert[a] Rage,levitiert[a] Ragen,3,1,0,1,1,0
9214,Jagdpuppe,Jagdpuppen,3,1,0,1,1,0
9215,Pfropfen,Pfropfen,4,1,0,1,0,0
9216,Brutalus,Brutalus,3,1,0,0,0,1
9217,Dampf-Chakram,Dampf-Chakrams,4,1,0,1,2,0
9218,Chaser-Mecha,Chaser-Mecha,3,1,0,0,0,1
9219,froren[a] Fängnis,froren[a] Fängnisse,9,2,0,1,2,0
9220,Prim-Alexander,NONE,3,1,0,0,0,1
9221,Plasmasphäre,Plasmasphären,3,1,0,1,1,0
9222,Schwarz[a] Katze,Schwarz[a] Katzen,3,1,0,1,1,0
9223,Rein[a] Herz,Rein[a] Herzen,7,1,0,1,2,0
9224,Urteilskristall,Urteilskristalle,4,2,0,1,0,0
9225,Alexander,NONE,3,1,0,0,0,1
9226,Pseudoauracit-System,Pseudoauracit-Systeme,4,2,0,1,2,0
9227,Julias Stimme,Julias Stimmen,4,1,0,1,1,0
9228,Wakamaru,NONE,3,1,0,0,0,1
9229,Estinien Drachenblut,Estinien Drachenblut,3,1,0,0,0,1
9230,Arena-Speglidae,Arena-Speglidae,3,1,0,1,0,0
9231,Hunbabas Papa,NONE,3,1,0,0,0,1
9232,Gewitterwolke,Gewitterwolken,3,1,0,1,1,0
9233,Durinn,NONE,3,1,0,0,0,1
9234,untot[a] Sklave,untot[a] Sklaven,8,1,0,1,0,0
9235,untot[a] Sklave,untot[a] Sklaven,8,1,0,1,0,0
9236,untot[a] Soldat,untot[a] Soldaten,6,1,0,1,0,0
9237,untot[a] Krieger,untot[a] Krieger,4,2,0,1,0,0
9238,untot[a] Wächter,untot[a] Wächter,4,2,0,1,0,0
9239,Shikigami[p] des Feuers,Shikigami[p] des Feuers,3,1,0,1,0,0
9240,Shikigami[p] des Feuers,Shikigami[p] des Feuers,3,1,0,1,0,0
9241,Shikigami[p] des Wassers,Shikigami[p] des Wassers,3,1,0,1,0,0
9242,recht[a] Hand[p] des Wasser,recht[a] Hände[p] des Wasser,3,2,0,1,1,0
9243,link[a] Hand[p] des Wasser,link[a] Hände[p] des Wasser,3,2,0,1,1,0
9244,Shikigami[p] des Wassers,Shikigami[p] des Wassers,3,1,0,1,0,0
9245,Siegfried,NONE,3,1,0,0,0,1
9246,Magiebombe,Magiebomben,3,1,0,1,1,0
9247,Eisbrocken,Eisbrocken,4,1,0,1,0,0
9248,Wolken-Wyvern,Wolken-Wyvern,3,1,0,1,0,0
9249,abalathisch[a] Wamoura,abalathisch[a] Wamouras,3,1,0,1,1,0
9250,Rubin-Waffe,Rubin-Waffen,3,1,0,1,1,0
9251,entschlossen[a] Frauenstimme,entschlossen[a] Frauenstimmen,3,1,0,1,1,0
9252,bedrohlich[a] Frauenstimme,bedrohlich[a] Frauenstimmen,3,1,0,1,1,0
9253,Meteor,Meteore,4,2,0,1,0,0
9254,Naels Trugbild,NONE,3,1,0,0,2,1
9255,Naels Zorn,NONE,3,1,0,0,0,1
9256,Naels Trauer,NONE,3,1,0,0,0,1
9257,Dalamud[p] [t] falsche Mond,NONE,3,1,0,0,0,1
9258,Dalamud[p] [t] Nebenmond,NONE,3,1,0,0,0,1
9259,Rubin-Drohne,Rubin-Drohnen,3,1,0,1,1,0
9260,abscheulich[a] Monstrum,abscheulich[a] Monstren,4,1,0,1,2,0
9261,abscheulich[a] Monstrum,abscheulich[a] Monstren,4,1,0,1,2,0
9262,finster[a] Blase,finster[a] Blubberblasen,3,1,0,1,1,0
9263,Kyklops,Kyklopse,2,1,0,1,0,0
9264,Rukshs Dheem,NONE,4,1,0,0,0,1
9265,Hand[p] des Ozeans,Hände des Ozeans,3,2,0,1,1,0
9266,Speer[p] der Königin,Speere[p] der Königin,4,2,0,1,0,0
9267,Tiefsee-Danbania,Tiefsee-Danbania,4,1,0,1,0,0
9268,Tiefsee-Xzomit,Tiefsee-Xzomiten,4,1,0,1,0,0
9269,Tiefsee-Phuabo,Tiefsee-Phuabos,4,1,0,1,0,0
9270,Tiefsee-Anemone,Tiefsee-Anemonen,3,1,0,1,1,0
9271,Tiefsee-Dagonit,Tiefsee-Dagoniten,4,2,0,1,0,0
9272,Tiefsee-Yovra,Tiefsee-Yovra,3,1,0,1,1,0
9273,Anyder-Kreiselkrabbe,Anyder-Kreiselkrabben,3,1,0,1,1,0
9274,Anyder-Clionid,Anyder-Clionide,4,2,0,1,0,0
9275,Anyder-Egel,Anyder-Egel,4,2,0,1,0,0
9276,Anyder-Greifer,Anyder-Greifer,4,2,0,1,0,0
9277,Anyder-Speerwerfer,Anyder-Speerwerfer,4,2,0,1,0,0
9278,Anyder-Wahrsager,Anyder-Wahrsager,4,2,0,1,0,0
9279,Ousia,Ousia,3,1,0,1,1,0
9280,Io-Ousia,Io-Ousia,3,1,0,1,1,0
9281,Ramuh,NONE,3,1,0,0,0,1
9282,Cumulonimbus-Wolke,Cumulonimbus-Wolken,3,1,0,1,1,0
9283,Cumulonimbus-Wolkendecke,Cumulonimbus-Wolkendecken,3,1,0,1,1,0
9284,Ramuh-Spiegelung,Ramuh-Spiegelungen,3,1,0,1,1,0
9285,Ixion-Spiegelung,Ixion-Spiegelungen,3,1,0,1,1,0
9286,Raiden,NONE,3,1,0,0,0,1
9287,Garuda,NONE,3,1,0,0,1,1
9288,Ifrit,NONE,3,1,0,0,0,1
9289,Raktapaksa,NONE,3,1,0,0,0,1
9290,Orkankugel,Orkankugeln,3,1,0,1,1,0
9291,Flammenkugel,Flammenkugeln,3,1,0,1,1,0
9292,Feuersturm,Feuerstürme,4,2,0,1,0,0
9293,Leguan-Huaca,Leguan-Huaca,3,1,0,1,1,0
9294,Dornen-Huaca,Dornen-Huaca,3,1,0,1,1,0
9295,Kubus-Huaca,Kubus-Huaca,3,1,0,1,1,0
9296,Huaca,Huaca,3,1,0,1,1,0
9297,Raumperforator,Raumperforatoren,4,1,0,1,0,0
9298,Götzenbild[p] der Dunkelheit,Götzenbilder[p] der Dunkelheit,4,2,0,1,2,0
9299,ungeläutert[a] Götzenverehrung,ungeläutert[a] Götzenverehrungen,3,1,0,1,1,0
9300,Blasphemie,Blasphemien,3,1,0,1,1,0
9301,Idolatrie,Idolatrien,3,1,0,1,1,0
9302,verdichtet[a] Dunkel,verdichtet[a] Dunkelheiten,3,1,0,1,2,0
9303,verdichtet[a] Licht,verdichtet[a] Lichte,4,1,0,1,2,0
9304,Rynes Stimme,NONE,3,1,0,0,1,1
9305,Pseudoauracit-System,Pseudoauracit-Systeme,4,2,0,1,2,0
9306,Diadem-Golem,Diadem-Golems,4,1,0,1,0,0
9307,Inselhüter,Inselhüter,4,2,0,1,0,0
9308,Diadem-Bestie,Diadem-Bestien,3,1,0,1,1,0
9309,Diadem-Urolith,Diadem-Urolithen,6,1,0,1,0,0
9310,Diadem-Kobalos,Diadem-Kobalosse,3,2,0,1,0,0
9311,alterslos[a] Meliade,alterslos[a] Meliaden,3,1,0,1,1,0
9312,Proto-Noctiluca,Proto-Noctilucas,3,1,0,1,0,0
9313,Diadem-Holzgolem,Diadem-Holzgolems,4,1,0,1,0,0
9314,Diadem-Knolle,Diadem-Knollen,3,1,0,1,1,0
9315,Wolkenfalle,Wolkenfallen,3,1,0,1,1,0
9316,denaturiert[a] Exergon,denaturiert[a] Exergone,4,2,0,1,2,0
9317,Eisspiegel,Eisspiegel,4,2,0,1,0,0
9318,heilig[a] Licht,heilig[a] Lichter,4,2,0,1,2,0
9319,Blitzäther,Blitzäther,4,2,0,1,0,0
9320,Wasseräther,Wasseräther,4,2,0,1,0,0
9321,Erdäther,Erdäther,4,2,0,1,0,0
9322,Lichtäther,Lichtäther,4,2,0,1,0,0
