#,MainHand,OffHand,Head,Body,Hands,Legs,Feet,Earrings,Necklace,Bracelets,Ring
51474,0,0,22772,22773,22774,22775,22776,22792,22797,22802,22807
51475,0,0,22778,22779,22780,22781,22782,22793,22798,22803,22808
51476,0,0,22784,22785,22786,22787,22788,22794,22799,22804,22809
51477,0,0,23706,23707,23708,23709,23710,23748,23753,23758,23763
51478,0,0,23712,23713,23714,23715,23716,23749,23754,23759,23764
51479,0,0,23718,23719,23720,23721,23722,23749,23754,23759,23764
51480,0,0,23724,23725,23726,23727,23728,23750,23755,23760,23765
51481,0,0,23730,23731,23732,23733,23734,23750,23755,23760,23765
51482,0,0,23736,23737,23738,23739,23740,23751,23756,23761,23766
51483,0,0,23742,23743,23744,23745,23746,23752,23757,23762,23767
51484,0,0,24368,24369,24370,24371,24372,24410,24415,24420,24425
51485,0,0,24374,24375,24376,24377,24378,24411,24416,24421,24426
51486,0,0,24380,24381,24382,24383,24384,24411,24416,24421,24426
51487,0,0,24386,24387,24388,24389,24390,24412,24417,24422,24427
51488,0,0,24392,24393,24394,24395,24396,24412,24417,24422,24427
51489,0,0,24398,24399,24400,24401,24402,24413,24418,24423,24428
51490,0,0,24404,24405,24406,24407,24408,24414,24419,24424,24429
51491,0,0,25726,25727,25728,25729,25730,25768,25773,25778,25783
51492,0,0,25732,25733,25734,25735,25736,25769,25774,25779,25784
51493,0,0,25738,25739,25740,25741,25742,25769,25774,25779,25784
51494,0,0,25744,25745,25746,25747,25748,25770,25775,25780,25785
51495,0,0,25750,25751,25752,25753,25754,25770,25775,25780,25785
51496,0,0,25756,25757,25758,25759,25760,25771,25776,25781,25786
51497,0,0,25762,25763,25764,25765,25766,25772,25777,25782,25787
51498,0,0,25886,25887,25888,25889,25890,25928,25933,25938,25943
51499,0,0,25892,25893,25894,25895,25896,25929,25934,25939,25944
51500,0,0,25898,25899,25900,25901,25902,25929,25934,25939,25944
51501,0,0,25904,25905,25906,25907,25908,25930,25935,25940,25945
51502,0,0,25910,25911,25912,25913,25914,25930,25935,25940,25945
51503,0,0,25916,25917,25918,25919,25920,25931,25936,25941,25946
51504,0,0,25922,25923,25924,25925,25926,25932,25937,25942,25947
51505,0,0,26046,26047,26048,26049,26050,26088,26093,26098,26103
51506,0,0,26052,26053,26054,26055,26056,26089,26094,26099,26104
51507,0,0,26058,26059,26060,26061,26062,26089,26094,26099,26104
51508,0,0,26064,26065,26066,26067,26068,26090,26095,26100,26105
51509,0,0,26070,26071,26072,26073,26074,26090,26095,26100,26105
51510,0,0,26076,26077,26078,26079,26080,26091,26096,26101,26106
51511,0,0,26082,26083,26084,26085,26086,26092,26097,26102,26107
51512,0,0,26206,26207,26208,26209,26210,26248,26253,26258,26263
51513,0,0,26212,26213,26214,26215,26216,26249,26254,26259,26264
51514,0,0,26218,26219,26220,26221,26222,26249,26254,26259,26264
51515,0,0,26224,26225,26226,26227,26228,26250,26255,26260,26265
51516,0,0,26230,26231,26232,26233,26234,26250,26255,26260,26265
51517,0,0,26236,26237,26238,26239,26240,26251,26256,26261,26266
51518,0,0,26242,26243,26244,26245,26246,26252,26257,26262,26267
51519,0,0,26366,26367,26368,26369,26370,26408,26413,26418,26423
51520,0,0,26372,26373,26374,26375,26376,26409,26414,26419,26424
51521,0,0,26378,26379,26380,26381,26382,26409,26414,26419,26424
51522,0,0,26384,26385,26386,26387,26388,26410,26415,26420,26425
51523,0,0,26390,26391,26392,26393,26394,26410,26415,26420,26425
51524,0,0,26396,26397,26398,26399,26400,26411,26416,26421,26426
51525,0,0,26402,26403,26404,26405,26406,26412,26417,26422,26427
51526,0,0,28209,28210,28211,28212,28213,28251,28256,28261,28266
51527,0,0,28215,28216,28217,28218,28219,28252,28257,28262,28267
51528,0,0,28221,28222,28223,28224,28225,28252,28257,28262,28267
51529,0,0,28227,28228,28229,28230,28231,28253,28258,28263,28268
51530,0,0,28233,28234,28235,28236,28237,28253,28258,28263,28268
51531,0,0,28239,28240,28241,28242,28243,28254,28259,28264,28269
51532,0,0,28245,28246,28247,28248,28249,28255,28260,28265,28270
51533,0,0,29339,29340,29341,29342,29343,29381,29386,29391,29396
51534,0,0,29345,29346,29347,29348,29349,29382,29387,29392,29397
51535,0,0,29351,29352,29353,29354,29355,29382,29387,29392,29397
51536,0,0,29357,29358,29359,29360,29361,29383,29388,29393,29398
51537,0,0,29363,29364,29365,29366,29367,29383,29388,29393,29398
51538,0,0,29369,29370,29371,29372,29373,29384,29389,29394,29399
51539,0,0,29375,29376,29377,29378,29379,29385,29390,29395,29400
51540,0,0,30616,30617,30618,30619,30620,30658,30663,30668,30673
51541,0,0,30622,30623,30624,30625,30626,30659,30664,30669,30674
51542,0,0,30628,30629,30630,30631,30632,30659,30664,30669,30674
51543,0,0,30634,30635,30636,30637,30638,30660,30665,30670,30675
51544,0,0,30640,30641,30642,30643,30644,30660,30665,30670,30675
51545,0,0,30646,30647,30648,30649,30650,30661,30666,30671,30676
51546,0,0,30652,30653,30654,30655,30656,30662,30667,30672,30677
51547,0,0,32578,32579,32580,32581,32582,32620,32625,32630,32635
51548,0,0,32584,32585,32586,32587,32588,32621,32626,32631,32636
51549,0,0,32590,32591,32592,32593,32594,32621,32626,32631,32636
51550,0,0,32596,32597,32598,32599,32600,32622,32627,32632,32637
51551,0,0,32602,32603,32604,32605,32606,32622,32627,32632,32637
51552,0,0,32608,32609,32610,32611,32612,32623,32628,32633,32638
51553,0,0,32614,32615,32616,32617,32618,32624,32629,32634,32639
51554,0,0,33500,33501,33502,33503,33504,33542,33547,33552,33557
51555,0,0,33506,33507,33508,33509,33510,33543,33548,33553,33558
51556,0,0,33512,33513,33514,33515,33516,33543,33548,33553,33558
51557,0,0,33518,33519,33520,33521,33522,33544,33549,33554,33559
51558,0,0,33524,33525,33526,33527,33528,33544,33549,33554,33559
51559,0,0,33530,33531,33532,33533,33534,33545,33550,33555,33560
51560,0,0,33536,33537,33538,33539,33540,33546,33551,33556,33561
51561,0,0,34175,34176,34177,34178,34179,34210,34215,34220,34225
51562,0,0,34180,34181,34182,34183,34184,34211,34216,34221,34226
51563,0,0,34185,34186,34187,34188,34189,34211,34216,34221,34226
51564,0,0,34190,34191,34192,34193,34194,34212,34217,34222,34227
51565,0,0,34195,34196,34197,34198,34199,34212,34217,34222,34227
51566,0,0,34200,34201,34202,34203,34204,34213,34218,34223,34228
51567,0,0,34205,34206,34207,34208,34209,34214,34219,34224,34229
51568,0,0,34325,34326,34327,34328,34329,34360,34365,34370,34375
51569,0,0,34330,34331,34332,34333,34334,34361,34366,34371,34376
51570,0,0,34335,34336,34337,34338,34339,34361,34366,34371,34376
51571,0,0,34340,34341,34342,34343,34344,34362,34367,34372,34377
51572,0,0,34345,34346,34347,34348,34349,34362,34367,34372,34377
51573,0,0,34350,34351,34352,34353,34354,34363,34368,34373,34378
51574,0,0,34355,34356,34357,34358,34359,34364,34369,34374,34379
51575,0,0,34475,34476,34477,34478,34479,34510,34515,34520,34525
51576,0,0,34480,34481,34482,34483,34484,34511,34516,34521,34526
51577,0,0,34485,34486,34487,34488,34489,34511,34516,34521,34526
51578,0,0,34490,34491,34492,34493,34494,34512,34517,34522,34527
51579,0,0,34495,34496,34497,34498,34499,34512,34517,34522,34527
51580,0,0,34500,34501,34502,34503,34504,34513,34518,34523,34528
51581,0,0,34505,34506,34507,34508,34509,34514,34519,34524,34529
51582,0,0,34625,34626,34627,34628,34629,34660,34665,34670,34675
51583,0,0,34630,34631,34632,34633,34634,34661,34666,34671,34676
51584,0,0,34635,34636,34637,34638,34639,34661,34666,34671,34676
51585,0,0,34640,34641,34642,34643,34644,34662,34667,34672,34677
51586,0,0,34645,34646,34647,34648,34649,34662,34667,34672,34677
51587,0,0,34650,34651,34652,34653,34654,34663,34668,34673,34678
51588,0,0,34655,34656,34657,34658,34659,34664,34669,34674,34679
51589,0,0,37166,37167,37168,37169,37170,37208,37213,37218,37223
51590,0,0,37172,37173,37174,37175,37176,37209,37214,37219,37224
51591,0,0,37178,37179,37180,37181,37182,37209,37214,37219,37224
51592,0,0,37184,37185,37186,37187,37188,37210,37215,37220,37225
51593,0,0,37190,37191,37192,37193,37194,37210,37215,37220,37225
51594,0,0,37196,37197,37198,37199,37200,37211,37216,37221,37226
51595,0,0,37202,37203,37204,37205,37206,37212,37217,37222,37227
51596,0,0,38156,38157,38158,38159,38160,38191,38196,38201,38206
51597,0,0,38161,38162,38163,38164,38165,38192,38197,38202,38207
51598,0,0,38166,38167,38168,38169,38170,38192,38197,38202,38207
51599,0,0,38171,38172,38173,38174,38175,38193,38198,38203,38208
51600,0,0,38176,38177,38178,38179,38180,38193,38198,38203,38208
51601,0,0,38181,38182,38183,38184,38185,38194,38199,38204,38209
51602,0,0,38186,38187,38188,38189,38190,38195,38200,38205,38210
51603,0,0,38957,38958,38959,38960,38961,38992,38997,39002,39007
51604,0,0,38962,38963,38964,38965,38966,38993,38998,39003,39008
51605,0,0,38967,38968,38969,38970,38971,38993,38998,39003,39008
51606,0,0,38972,38973,38974,38975,38976,38994,38999,39004,39009
51607,0,0,38977,38978,38979,38980,38981,38994,38999,39004,39009
51608,0,0,38982,38983,38984,38985,38986,38995,39000,39005,39010
51609,0,0,38987,38988,38989,38990,38991,38996,39001,39006,39011
51610,0,0,40240,40241,40242,40243,40244,40275,40280,40285,40290
51611,0,0,40245,40246,40247,40248,40249,40276,40281,40286,40291
51612,0,0,40250,40251,40252,40253,40254,40276,40281,40286,40291
51613,0,0,40255,40256,40257,40258,40259,40277,40282,40287,40292
51614,0,0,40260,40261,40262,40263,40264,40277,40282,40287,40292
51615,0,0,40265,40266,40267,40268,40269,40278,40283,40288,40293
51616,0,0,40270,40271,40272,40273,40274,40279,40284,40289,40294
51617,0,0,40765,40766,40767,40768,40769,40800,40805,40810,40815
51618,0,0,40770,40771,40772,40773,40774,40801,40806,40811,40816
51619,0,0,40775,40776,40777,40778,40779,40801,40806,40811,40816
51620,0,0,40780,40781,40782,40783,40784,40802,40807,40812,40817
51621,0,0,40785,40786,40787,40788,40789,40802,40807,40812,40817
51622,0,0,40790,40791,40792,40793,40794,40803,40808,40813,40818
51623,0,0,40795,40796,40797,40798,40799,40804,40809,40814,40819
51624,0,0,41935,41936,41937,41938,41939,41970,41975,41980,41985
51625,0,0,41940,41941,41942,41943,41944,41971,41976,41981,41986
51626,0,0,41945,41946,41947,41948,41949,41971,41976,41981,41986
51627,0,0,41950,41951,41952,41953,41954,41972,41977,41982,41987
51628,0,0,41955,41956,41957,41958,41959,41972,41977,41982,41987
51629,0,0,41960,41961,41962,41963,41964,41973,41978,41983,41988
51630,0,0,41965,41966,41967,41968,41969,41974,41979,41984,41989
51631,0,0,42089,42090,42091,42092,42093,42124,42129,42134,42139
51632,0,0,42094,42095,42096,42097,42098,42125,42130,42135,42140
51633,0,0,42099,42100,42101,42102,42103,42125,42130,42135,42140
51634,0,0,42104,42105,42106,42107,42108,42126,42131,42136,42141
51635,0,0,42109,42110,42111,42112,42113,42126,42131,42136,42141
51636,0,0,42114,42115,42116,42117,42118,42127,42132,42137,42142
51637,0,0,42119,42120,42121,42122,42123,42128,42133,42138,42143
51638,0,0,42243,42244,42245,42246,42247,42278,42283,42288,42293
51639,0,0,42248,42249,42250,42251,42252,42279,42284,42289,42294
51640,0,0,42253,42254,42255,42256,42257,42279,42284,42289,42294
51641,0,0,42258,42259,42260,42261,42262,42280,42285,42290,42295
51642,0,0,42263,42264,42265,42266,42267,42280,42285,42290,42295
51643,0,0,42268,42269,42270,42271,42272,42281,42286,42291,42296
51644,0,0,42273,42274,42275,42276,42277,42282,42287,42292,42297
51645,0,0,42397,42398,42399,42400,42401,42432,42437,42442,42447
51646,0,0,42402,42403,42404,42405,42406,42433,42438,42443,42448
51647,0,0,42407,42408,42409,42410,42411,42433,42438,42443,42448
51648,0,0,42412,42413,42414,42415,42416,42434,42439,42444,42449
51649,0,0,42417,42418,42419,42420,42421,42434,42439,42444,42449
51650,0,0,42422,42423,42424,42425,42426,42435,42440,42445,42450
51651,0,0,42427,42428,42429,42430,42431,42436,42441,42446,42451
51652,0,0,44550,44551,44552,44553,44554,44585,44590,44595,44600
51653,0,0,44555,44556,44557,44558,44559,44586,44591,44596,44601
51654,0,0,44560,44561,44562,44563,44564,44586,44591,44596,44601
51655,0,0,44565,44566,44567,44568,44569,44587,44592,44597,44602
51656,0,0,44570,44571,44572,44573,44574,44587,44592,44597,44602
51657,0,0,44575,44576,44577,44578,44579,44588,44593,44598,44603
51658,0,0,44580,44581,44582,44583,44584,44589,44594,44599,44604
51659,0,0,46344,46345,46346,46347,46348,46379,46384,46389,46394
51660,0,0,46349,46350,46351,46352,46353,46380,46385,46390,46395
51661,0,0,46354,46355,46356,46357,46358,46380,46385,46390,46395
51662,0,0,46359,46360,46361,46362,46363,46381,46386,46391,46396
51663,0,0,46364,46365,46366,46367,46368,46381,46386,46391,46396
51664,0,0,46369,46370,46371,46372,46373,46382,46387,46392,46397
51665,0,0,46374,46375,46376,46377,46378,46383,46388,46393,46398
51666,0,0,47108,47109,47110,47111,47112,47143,47148,47153,47158
51667,0,0,47113,47114,47115,47116,47117,47144,47149,47154,47159
51668,0,0,47118,47119,47120,47121,47122,47144,47149,47154,47159
51669,0,0,47123,47124,47125,47126,47127,47145,47150,47155,47160
51670,0,0,47128,47129,47130,47131,47132,47145,47150,47155,47160
51671,0,0,47133,47134,47135,47136,47137,47146,47151,47156,47161
51672,0,0,47138,47139,47140,47141,47142,47147,47152,47157,47162
51673,0,0,49372,49373,49374,49375,49376,49407,49412,49417,49422
51674,0,0,49377,49378,49379,49380,49381,49408,49413,49418,49423
51675,0,0,49382,49383,49384,49385,49386,49408,49413,49418,49423
51676,0,0,49387,49388,49389,49390,49391,49409,49414,49419,49424
51677,0,0,49392,49393,49394,49395,49396,49409,49414,49419,49424
51678,0,0,49397,49398,49399,49400,49401,49410,49415,49420,49425
51679,0,0,49402,49403,49404,49405,49406,49411,49416,49421,49426
51680,0,0,50915,50916,50917,50918,50919,50950,50955,50960,50965
51681,0,0,50920,50921,50922,50923,50924,50951,50956,50961,50966
51682,0,0,50925,50926,50927,50928,50929,50951,50956,50961,50966
51683,0,0,50930,50931,50932,50933,50934,50952,50957,50962,50967
51684,0,0,50935,50936,50937,50938,50939,50952,50957,50962,50967
51685,0,0,50940,50941,50942,50943,50944,50953,50958,50963,50968
51686,0,0,50945,50946,50947,50948,50949,50954,50959,50964,50969
52586,0,0,0,0,0,0,0,0,0,0,0
52587,0,0,0,0,0,0,0,0,0,0,0
52588,0,0,0,0,0,0,0,0,0,0,0
52589,0,0,0,0,0,0,0,0,0,0,0
52590,0,0,0,0,0,0,0,0,0,0,0
52591,0,0,52387,52388,52389,52390,52391,0,0,0,0
52592,0,0,52392,52393,52394,52395,52396,0,0,0,0
52593,0,0,52397,52398,52399,52400,52401,0,0,0,0
52594,0,0,52402,52403,0,0,0,0,0,0,0
52595,0,0,52404,52405,0,0,0,0,0,0,0
52596,0,0,0,52406,0,52407,52408,0,0,0,0
52597,0,0,0,52409,52410,52411,52412,0,0,0,0
52598,0,0,52413,52414,52415,52416,52417,0,0,0,0
52599,0,0,0,0,0,0,0,0,0,0,0
52600,0,0,0,0,0,0,0,0,0,0,0
52601,0,0,0,0,0,0,0,0,0,0,0
52602,0,0,0,0,0,0,0,0,0,0,0
52603,0,0,0,0,0,0,0,0,0,0,0
52653,0,0,0,0,0,0,0,0,0,0,0
52660,0,0,0,52656,52657,52658,52659,0,0,0,0
