#,GatheringRarePopTimeTable,EphemeralStartTime,EphemeralEndTime
32546,0,65535,65535
32547,0,65535,65535
32548,0,65535,65535
32549,0,65535,65535
32550,0,65535,65535
32551,0,65535,65535
32552,0,65535,65535
32553,0,65535,65535
32554,0,65535,65535
32555,0,65535,65535
32556,0,65535,65535
32557,0,65535,65535
32558,0,65535,65535
32559,0,65535,65535
32560,0,65535,65535
32561,0,65535,65535
32562,0,65535,65535
32563,0,65535,65535
32564,0,65535,65535
32565,0,65535,65535
32566,0,65535,65535
32567,0,65535,65535
32568,0,65535,65535
32569,0,65535,65535
32570,0,65535,65535
32571,0,65535,65535
32572,0,65535,65535
32573,0,65535,65535
32574,0,65535,65535
32575,0,65535,65535
32576,0,65535,65535
32577,0,65535,65535
32578,0,65535,65535
32579,0,65535,65535
32580,0,65535,65535
32581,0,65535,65535
32582,0,65535,65535
32583,0,65535,65535
32584,0,65535,65535
32585,0,65535,65535
32586,0,65535,65535
32587,0,65535,65535
32588,0,65535,65535
32589,0,65535,65535
32590,0,65535,65535
32591,0,65535,65535
32592,0,65535,65535
32593,0,65535,65535
32594,0,65535,65535
32595,0,65535,65535
32596,0,65535,65535
32597,0,65535,65535
32598,0,65535,65535
32599,0,65535,65535
32600,0,65535,65535
32601,0,65535,65535
32602,0,65535,65535
32603,0,65535,65535
32604,0,65535,65535
32605,0,65535,65535
32606,0,65535,65535
32607,0,65535,65535
32608,0,65535,65535
32609,0,65535,65535
32610,0,65535,65535
32611,0,65535,65535
32612,0,65535,65535
32613,0,65535,65535
32614,0,65535,65535
32615,0,65535,65535
32616,0,65535,65535
32617,0,65535,65535
32618,0,65535,65535
32619,0,65535,65535
32620,0,65535,65535
32621,0,65535,65535
32622,0,65535,65535
32623,0,65535,65535
32624,0,65535,65535
32625,0,65535,65535
32626,0,65535,65535
32627,0,65535,65535
32628,0,65535,65535
32629,0,65535,65535
32630,0,65535,65535
32631,0,65535,65535
32632,0,65535,65535
32633,0,65535,65535
32634,0,65535,65535
32635,0,65535,65535
32636,0,65535,65535
32637,0,65535,65535
32638,0,65535,65535
32639,0,65535,65535
32640,0,65535,65535
32641,0,65535,65535
32642,0,65535,65535
32643,0,65535,65535
32644,0,65535,65535
32645,0,65535,65535
32646,0,65535,65535
32647,0,65535,65535
32648,0,65535,65535
32649,0,65535,65535
32650,0,65535,65535
32651,0,65535,65535
32652,0,65535,65535
32653,0,65535,65535
32654,0,65535,65535
32655,0,65535,65535
32656,0,0,400
32657,0,65535,65535
32658,0,65535,65535
32659,0,65535,65535
32660,0,65535,65535
32661,0,65535,65535
32662,0,65535,65535
32663,0,800,1200
32664,0,65535,65535
32665,0,65535,65535
32666,0,65535,65535
32667,0,65535,65535
32668,0,65535,65535
32669,0,65535,65535
32670,0,1600,2000
32671,0,65535,65535
32672,0,65535,65535
32673,0,65535,65535
32674,0,65535,65535
32675,0,65535,65535
32676,0,65535,65535
32677,100,65535,65535
32678,101,65535,65535
32679,102,65535,65535
32680,103,65535,65535
32681,104,65535,65535
32682,105,65535,65535
32683,106,65535,65535
32684,107,65535,65535
32685,0,65535,65535
32686,0,65535,65535
32687,0,65535,65535
32688,0,65535,65535
32689,0,65535,65535
32690,0,65535,65535
32691,0,65535,65535
32692,0,65535,65535
32693,0,65535,65535
32694,0,65535,65535
32695,0,65535,65535
32696,0,65535,65535
32697,0,65535,65535
32698,0,65535,65535
32699,0,65535,65535
32700,0,65535,65535
32701,0,65535,65535
32702,0,65535,65535
32703,0,65535,65535
32704,0,65535,65535
32705,0,65535,65535
32706,0,65535,65535
32707,0,65535,65535
32708,0,65535,65535
32709,0,65535,65535
32710,0,65535,65535
32711,0,65535,65535
32712,0,65535,65535
32713,0,65535,65535
32714,0,65535,65535
32715,0,65535,65535
32716,0,65535,65535
32717,0,65535,65535
32718,0,65535,65535
32719,0,65535,65535
32720,0,65535,65535
32721,0,65535,65535
32722,0,65535,65535
32723,0,65535,65535
32724,0,65535,65535
32725,0,65535,65535
32726,0,65535,65535
32727,0,65535,65535
32728,0,65535,65535
32729,0,65535,65535
32730,0,65535,65535
32731,0,65535,65535
32732,0,65535,65535
32733,0,65535,65535
32734,0,65535,65535
32735,0,65535,65535
32736,0,65535,65535
32737,0,65535,65535
32738,0,65535,65535
32739,0,65535,65535
32740,0,65535,65535
32741,0,65535,65535
32742,0,65535,65535
32743,0,65535,65535
32744,0,65535,65535
32745,0,65535,65535
32746,0,65535,65535
32747,0,65535,65535
32748,0,65535,65535
32749,0,65535,65535
32750,0,65535,65535
32751,0,1200,1600
32752,0,65535,65535
32753,0,65535,65535
32754,0,65535,65535
32755,0,65535,65535
32756,0,65535,65535
32757,0,65535,65535
32758,0,400,800
32759,0,65535,65535
32760,0,65535,65535
32761,0,65535,65535
32762,0,65535,65535
32763,0,65535,65535
32764,0,65535,65535
32765,0,2000,0
32766,0,65535,65535
32767,109,65535,65535
32768,110,65535,65535
32769,111,65535,65535
32770,112,65535,65535
32771,113,65535,65535
32772,114,65535,65535
32773,115,65535,65535
32774,0,65535,65535
32775,0,65535,65535
32776,0,65535,65535
32777,0,65535,65535
32778,0,65535,65535
32779,0,65535,65535
32780,0,65535,65535
32781,0,65535,65535
32782,0,65535,65535
32783,0,65535,65535
32784,0,65535,65535
32785,0,65535,65535
32786,0,65535,65535
32787,0,65535,65535
32788,0,65535,65535
32789,0,65535,65535
32790,0,65535,65535
32791,0,65535,65535
32792,0,65535,65535
32793,0,65535,65535
32794,0,65535,65535
32795,0,65535,65535
32796,0,65535,65535
32797,0,65535,65535
32798,0,65535,65535
32799,0,65535,65535
32800,0,65535,65535
32801,0,65535,65535
32802,0,65535,65535
32803,0,65535,65535
32804,0,65535,65535
32805,0,65535,65535
32806,0,65535,65535
32807,0,65535,65535
32808,0,65535,65535
32809,0,65535,65535
32810,0,65535,65535
32811,0,65535,65535
32812,0,65535,65535
32813,0,0,0
32814,0,0,0
32815,0,65535,65535
32816,0,65535,65535
32817,0,65535,65535
32818,0,65535,65535
32819,0,65535,65535
32820,0,65535,65535
32821,0,65535,65535
32822,0,65535,65535
32823,0,65535,65535
32824,0,65535,65535
32825,0,65535,65535
32826,0,65535,65535
32827,0,65535,65535
32828,0,65535,65535
32829,0,65535,65535
32830,0,65535,65535
32831,0,65535,65535
32832,0,65535,65535
32833,0,65535,65535
32834,0,65535,65535
32835,0,65535,65535
32836,0,65535,65535
32837,0,65535,65535
32838,0,65535,65535
32839,0,65535,65535
32840,0,65535,65535
32841,0,65535,65535
32842,0,65535,65535
32843,0,65535,65535
32844,0,65535,65535
32845,0,65535,65535
32846,0,65535,65535
32847,0,65535,65535
32848,0,65535,65535
32849,0,65535,65535
32850,0,65535,65535
32851,0,65535,65535
32852,0,65535,65535
32853,0,65535,65535
32854,0,65535,65535
32855,0,65535,65535
32856,0,65535,65535
32857,0,65535,65535
32858,0,65535,65535
32859,0,65535,65535
32860,0,65535,65535
32861,0,65535,65535
32862,0,65535,65535
32863,0,65535,65535
32864,0,65535,65535
32865,0,65535,65535
32866,0,65535,65535
32867,0,65535,65535
32868,0,65535,65535
32869,0,65535,65535
32870,0,65535,65535
32871,0,65535,65535
32872,0,65535,65535
32873,0,65535,65535
32874,0,65535,65535
32875,0,65535,65535
32876,0,65535,65535
32877,0,65535,65535
32878,0,65535,65535
32879,0,65535,65535
32880,0,65535,65535
32881,0,65535,65535
32882,0,65535,65535
32883,0,65535,65535
32884,0,65535,65535
32885,0,65535,65535
32886,0,65535,65535
32887,0,65535,65535
32888,0,65535,65535
32889,0,65535,65535
32890,0,65535,65535
32891,0,65535,65535
32892,0,65535,65535
32893,0,65535,65535
32894,0,65535,65535
32895,0,65535,65535
32896,0,65535,65535
32897,0,65535,65535
32898,0,65535,65535
32899,0,65535,65535
32900,0,65535,65535
32901,0,65535,65535
32902,0,65535,65535
32903,0,65535,65535
32904,0,65535,65535
32905,0,65535,65535
32906,0,65535,65535
32907,0,65535,65535
32908,0,65535,65535
32909,0,65535,65535
32910,0,65535,65535
32911,0,65535,65535
32912,0,65535,65535
32913,0,65535,65535
32914,0,65535,65535
32915,0,65535,65535
32916,0,65535,65535
32917,0,65535,65535
32918,0,65535,65535
32919,0,65535,65535
32920,0,65535,65535
32921,0,65535,65535
32922,0,65535,65535
32923,0,65535,65535
32924,0,65535,65535
32925,0,65535,65535
32926,0,65535,65535
32927,0,65535,65535
32928,0,65535,65535
32929,0,65535,65535
32930,0,65535,65535
32931,0,65535,65535
32932,0,65535,65535
32933,0,65535,65535
32934,0,65535,65535
32935,0,65535,65535
32936,0,65535,65535
32937,0,65535,65535
32938,0,65535,65535
32939,0,65535,65535
32940,0,65535,65535
32941,0,65535,65535
32942,0,65535,65535
32943,0,65535,65535
32944,0,65535,65535
32945,0,65535,65535
32946,0,65535,65535
32947,0,65535,65535
32948,0,65535,65535
32949,0,65535,65535
32950,0,65535,65535
32951,0,65535,65535
32952,0,65535,65535
32953,0,65535,65535
32954,0,65535,65535
32955,0,65535,65535
32956,0,65535,65535
32957,0,65535,65535
32958,0,65535,65535
32959,0,65535,65535
32960,0,65535,65535
32961,0,65535,65535
32962,0,65535,65535
32963,0,65535,65535
32964,0,65535,65535
32965,0,65535,65535
32966,0,65535,65535
32967,0,65535,65535
32968,0,65535,65535
32969,0,65535,65535
32970,0,65535,65535
32971,0,65535,65535
32972,0,65535,65535
32973,0,65535,65535
32974,0,65535,65535
32975,0,65535,65535
32976,0,65535,65535
32977,0,65535,65535
32978,0,65535,65535
32979,0,65535,65535
32980,0,65535,65535
32981,0,65535,65535
32982,0,65535,65535
32983,0,65535,65535
32984,0,65535,65535
32985,0,65535,65535
32986,0,65535,65535
32987,116,65535,65535
32988,117,65535,65535
32989,118,65535,65535
32990,119,65535,65535
32991,0,65535,65535
32992,0,65535,65535
32993,0,65535,65535
32994,0,65535,65535
32995,0,65535,65535
32996,0,65535,65535
32997,0,65535,65535
32998,0,65535,65535
32999,0,65535,65535
33000,0,65535,65535
33001,0,65535,65535
33002,0,65535,65535
33003,0,65535,65535
33004,0,65535,65535
33005,0,65535,65535
33006,0,65535,65535
33007,0,65535,65535
33008,0,65535,65535
33009,0,65535,65535
33010,0,65535,65535
33011,0,65535,65535
33012,0,65535,65535
33013,0,65535,65535
33014,0,65535,65535
33015,0,65535,65535
33016,0,65535,65535
33017,0,65535,65535
33018,0,65535,65535
33019,0,65535,65535
33020,0,65535,65535
33021,129,65535,65535
33022,130,65535,65535
33023,128,65535,65535
33024,133,65535,65535
33025,132,65535,65535
33026,129,65535,65535
33027,130,65535,65535
33028,128,65535,65535
33029,0,65535,65535
33030,0,65535,65535
33031,0,65535,65535
33032,0,65535,65535
33033,0,65535,65535
33034,0,65535,65535
33035,0,65535,65535
33036,0,65535,65535
33037,0,65535,65535
33038,0,65535,65535
33039,0,65535,65535
33040,0,65535,65535
33041,0,65535,65535
33042,0,65535,65535
33043,0,65535,65535
33044,0,65535,65535
33045,0,65535,65535
33046,0,65535,65535
33047,0,65535,65535
33048,0,65535,65535
33049,0,65535,65535
33050,0,65535,65535
33051,0,65535,65535
33052,0,65535,65535
33053,0,65535,65535
33054,0,65535,65535
33055,0,65535,65535
33056,0,65535,65535
33057,0,65535,65535
33058,0,65535,65535
33059,0,65535,65535
33060,0,65535,65535
33061,0,65535,65535
33062,0,65535,65535
33063,0,65535,65535
33064,0,65535,65535
33065,0,65535,65535
33066,0,65535,65535
33067,0,65535,65535
33068,0,65535,65535
33069,0,65535,65535
33070,0,65535,65535
33071,0,65535,65535
33072,0,65535,65535
33073,0,65535,65535
33074,0,65535,65535
33075,0,65535,65535
33076,0,65535,65535
33077,0,65535,65535
33078,0,65535,65535
33079,0,65535,65535
33080,0,65535,65535
33081,0,65535,65535
33082,0,65535,65535
33083,0,65535,65535
33084,0,65535,65535
33085,0,65535,65535
33086,0,65535,65535
33087,0,65535,65535
33088,0,65535,65535
33089,0,65535,65535
33090,0,65535,65535
33091,0,65535,65535
33092,0,65535,65535
33093,0,65535,65535
33094,0,65535,65535
33095,0,65535,65535
33096,0,65535,65535
33097,0,65535,65535
33098,0,65535,65535
33099,0,65535,65535
33100,0,65535,65535
33101,0,65535,65535
33102,0,65535,65535
33103,0,65535,65535
33104,0,65535,65535
33105,0,65535,65535
33106,0,65535,65535
33107,0,65535,65535
33108,0,65535,65535
33109,0,65535,65535
33110,0,65535,65535
33111,0,65535,65535
33112,0,65535,65535
33113,0,65535,65535
33114,0,65535,65535
33115,0,65535,65535
33116,0,65535,65535
33117,0,65535,65535
33118,0,65535,65535
33119,0,65535,65535
33120,0,65535,65535
33121,0,65535,65535
33122,0,65535,65535
33123,0,65535,65535
33124,0,65535,65535
33125,0,65535,65535
33126,0,65535,65535
33127,0,65535,65535
33128,0,65535,65535
33129,0,65535,65535
33130,0,65535,65535
33131,0,65535,65535
33132,0,65535,65535
33133,0,65535,65535
33134,0,65535,65535
33135,0,65535,65535
33136,0,65535,65535
33137,0,65535,65535
33138,0,65535,65535
33139,0,65535,65535
33140,0,65535,65535
33141,0,65535,65535
33142,0,65535,65535
33143,0,65535,65535
33144,0,65535,65535
33145,0,65535,65535
33146,0,65535,65535
33147,0,65535,65535
33148,0,65535,65535
33149,0,65535,65535
33150,0,65535,65535
33151,0,65535,65535
33152,0,65535,65535
33153,0,65535,65535
33154,0,65535,65535
33155,0,65535,65535
33156,0,65535,65535
33157,0,65535,65535
33158,0,65535,65535
33159,0,65535,65535
33160,0,65535,65535
33161,0,65535,65535
33162,0,65535,65535
33163,0,65535,65535
33164,0,65535,65535
33165,0,65535,65535
33166,0,65535,65535
33167,0,65535,65535
33168,0,65535,65535
33169,0,65535,65535
33170,0,65535,65535
33171,0,65535,65535
33172,0,65535,65535
33173,0,65535,65535
33174,0,65535,65535
33175,0,65535,65535
33176,0,65535,65535
33177,0,65535,65535
33178,0,65535,65535
33179,0,65535,65535
33180,0,65535,65535
33181,0,65535,65535
33182,0,65535,65535
33183,0,65535,65535
33184,0,65535,65535
33185,0,65535,65535
33186,0,65535,65535
33187,0,65535,65535
33188,0,65535,65535
33189,0,65535,65535
33190,0,65535,65535
33191,0,65535,65535
33192,0,65535,65535
33193,0,65535,65535
33194,0,65535,65535
33195,0,65535,65535
33196,0,65535,65535
33197,0,65535,65535
33198,0,65535,65535
33199,0,65535,65535
33200,0,65535,65535
33201,0,65535,65535
33202,0,65535,65535
33203,0,65535,65535
33204,0,65535,65535
33205,0,65535,65535
33206,0,65535,65535
33207,0,65535,65535
33208,0,65535,65535
33209,0,65535,65535
33210,0,65535,65535
33211,0,65535,65535
33212,0,65535,65535
33213,0,65535,65535
33214,0,65535,65535
33215,0,65535,65535
33216,0,65535,65535
33217,0,65535,65535
33218,0,65535,65535
33219,0,65535,65535
33220,0,65535,65535
33221,0,65535,65535
33222,0,65535,65535
33223,0,65535,65535
33224,0,65535,65535
33225,0,65535,65535
33226,0,65535,65535
33227,0,65535,65535
33228,0,65535,65535
33229,0,65535,65535
33230,0,65535,65535
33231,0,65535,65535
33232,0,65535,65535
33233,120,65535,65535
33234,121,65535,65535
33235,0,65535,65535
33236,0,65535,65535
33237,0,65535,65535
33238,0,65535,65535
33239,0,65535,65535
33240,0,65535,65535
33241,0,65535,65535
33242,0,65535,65535
33243,0,65535,65535
33244,0,65535,65535
33245,0,65535,65535
33246,0,65535,65535
33247,0,65535,65535
33248,0,65535,65535
33249,0,65535,65535
33250,0,65535,65535
33251,0,65535,65535
33252,0,65535,65535
33253,0,65535,65535
33254,0,65535,65535
33255,0,65535,65535
33256,0,65535,65535
33257,0,65535,65535
33258,0,65535,65535
33259,0,65535,65535
33260,0,65535,65535
33261,0,65535,65535
33262,0,65535,65535
33263,0,65535,65535
33264,0,65535,65535
33265,0,65535,65535
33266,0,65535,65535
33267,0,65535,65535
33268,0,65535,65535
33269,0,65535,65535
33270,0,65535,65535
33271,0,65535,65535
33272,0,65535,65535
33273,0,65535,65535
33274,0,65535,65535
33275,0,65535,65535
33276,0,65535,65535
33277,0,65535,65535
33278,0,65535,65535
33279,0,65535,65535
33280,0,65535,65535
33281,0,65535,65535
33282,0,65535,65535
33283,0,65535,65535
33284,0,65535,65535
33285,0,65535,65535
33286,0,65535,65535
33287,0,65535,65535
33288,0,65535,65535
33289,0,65535,65535
33290,0,65535,65535
33291,0,65535,65535
33292,0,65535,65535
33293,0,65535,65535
33294,0,65535,65535
33295,0,65535,65535
33296,0,65535,65535
33297,0,65535,65535
33298,0,65535,65535
33299,0,65535,65535
33300,0,65535,65535
33301,0,65535,65535
33302,0,65535,65535
33303,0,65535,65535
33304,0,65535,65535
33305,0,65535,65535
33306,0,65535,65535
33307,0,65535,65535
33308,0,65535,65535
33309,0,65535,65535
33310,0,65535,65535
33311,0,65535,65535
33312,0,65535,65535
33313,0,65535,65535
33314,0,65535,65535
33315,0,65535,65535
33316,0,65535,65535
33317,0,65535,65535
33318,0,65535,65535
33319,0,65535,65535
33320,0,65535,65535
33321,0,65535,65535
33322,0,65535,65535
33323,0,65535,65535
33324,0,65535,65535
33325,0,65535,65535
33326,0,65535,65535
33327,0,65535,65535
33328,0,65535,65535
33329,0,65535,65535
33330,0,65535,65535
33331,0,65535,65535
33332,0,65535,65535
33333,0,65535,65535
33334,0,65535,65535
33335,0,65535,65535
33336,0,65535,65535
33337,0,65535,65535
33338,0,65535,65535
33339,0,65535,65535
33340,0,65535,65535
33341,0,65535,65535
33342,0,65535,65535
33343,0,1600,2000
33344,0,65535,65535
33345,0,65535,65535
33346,0,65535,65535
33347,0,65535,65535
33348,0,65535,65535
33349,0,65535,65535
33350,0,65535,65535
33351,0,65535,65535
33352,0,65535,65535
33353,0,65535,65535
33354,0,65535,65535
33355,0,65535,65535
33356,0,65535,65535
33357,0,65535,65535
33358,0,65535,65535
33359,0,65535,65535
33360,0,65535,65535
33361,0,65535,65535
33362,0,65535,65535
33363,0,65535,65535
33364,0,65535,65535
33365,0,65535,65535
33366,0,65535,65535
33367,0,65535,65535
33368,0,65535,65535
33369,0,65535,65535
33370,0,65535,65535
33371,0,65535,65535
33372,0,65535,65535
33373,0,65535,65535
33374,0,65535,65535
33375,0,65535,65535
33376,0,65535,65535
33377,0,65535,65535
33378,0,65535,65535
33379,0,65535,65535
33380,0,65535,65535
33381,0,65535,65535
33382,0,65535,65535
33383,0,65535,65535
33384,0,65535,65535
33385,0,65535,65535
33386,0,65535,65535
33387,0,65535,65535
33388,0,65535,65535
33389,0,65535,65535
33390,0,65535,65535
33391,0,65535,65535
33392,0,65535,65535
33393,0,65535,65535
33394,0,65535,65535
33395,0,65535,65535
33396,0,65535,65535
33397,0,65535,65535
33398,0,65535,65535
33399,0,65535,65535
33400,0,65535,65535
33401,0,65535,65535
33402,0,65535,65535
33403,0,65535,65535
33404,0,65535,65535
33405,0,65535,65535
33406,0,65535,65535
33407,0,65535,65535
33408,0,65535,65535
33409,0,65535,65535
33410,0,65535,65535
33411,0,65535,65535
33412,0,65535,65535
33413,0,65535,65535
33414,0,65535,65535
33415,0,65535,65535
33416,0,65535,65535
33417,0,65535,65535
33418,0,65535,65535
33419,0,65535,65535
33420,0,65535,65535
33421,0,65535,65535
33422,0,65535,65535
33423,0,65535,65535
33424,0,65535,65535
33425,0,65535,65535
33426,0,65535,65535
33427,0,65535,65535
33428,0,65535,65535
33429,0,65535,65535
33430,0,65535,65535
33431,0,65535,65535
33432,0,65535,65535
33433,0,65535,65535
33434,0,65535,65535
33435,0,65535,65535
33436,0,65535,65535
33437,0,65535,65535
33438,0,65535,65535
33439,0,65535,65535
33440,0,65535,65535
33441,0,65535,65535
33442,0,65535,65535
33443,0,65535,65535
33444,0,65535,65535
33445,0,65535,65535
33446,0,65535,65535
33447,0,65535,65535
33448,0,65535,65535
33449,0,65535,65535
33450,0,65535,65535
33451,0,65535,65535
33452,0,65535,65535
33453,0,65535,65535
33454,0,65535,65535
33455,0,65535,65535
33456,0,65535,65535
33457,0,65535,65535
33458,0,65535,65535
33459,0,65535,65535
33460,0,65535,65535
33461,0,65535,65535
33462,0,65535,65535
33463,0,65535,65535
33464,0,65535,65535
33465,0,65535,65535
33466,0,65535,65535
33467,0,65535,65535
33468,0,65535,65535
33469,0,65535,65535
33470,0,65535,65535
33471,0,65535,65535
33472,0,65535,65535
33473,0,65535,65535
33474,0,65535,65535
33475,0,65535,65535
33476,0,65535,65535
33477,0,65535,65535
33478,0,65535,65535
33479,0,65535,65535
33480,0,65535,65535
33481,0,65535,65535
33482,0,65535,65535
33483,0,65535,65535
33484,0,65535,65535
33485,0,65535,65535
33486,0,65535,65535
33487,0,65535,65535
33488,0,65535,65535
33489,0,65535,65535
33490,0,65535,65535
33491,0,65535,65535
33492,0,65535,65535
33493,0,65535,65535
33494,0,65535,65535
33495,0,65535,65535
33496,0,65535,65535
33497,0,65535,65535
33498,0,65535,65535
33499,0,65535,65535
33500,0,65535,65535
33501,0,65535,65535
33502,0,65535,65535
33503,0,65535,65535
33504,0,65535,65535
33505,0,65535,65535
33506,0,65535,65535
33507,0,65535,65535
33508,0,65535,65535
33509,0,65535,65535
33510,0,65535,65535
33511,0,65535,65535
33512,0,65535,65535
33513,0,65535,65535
33514,0,65535,65535
33515,0,65535,65535
33516,0,65535,65535
33517,0,65535,65535
33518,0,65535,65535
33519,0,65535,65535
33520,0,65535,65535
33521,0,65535,65535
33522,0,65535,65535
33523,0,65535,65535
33524,0,65535,65535
33525,0,65535,65535
33526,0,65535,65535
33527,0,65535,65535
33528,0,65535,65535
33529,0,65535,65535
33530,0,65535,65535
33531,0,65535,65535
33532,0,65535,65535
33533,0,65535,65535
33534,0,65535,65535
33535,0,65535,65535
33536,0,65535,65535
33537,0,65535,65535
33538,0,65535,65535
33539,0,65535,65535
33540,0,65535,65535
33541,0,65535,65535
33542,0,65535,65535
33543,0,65535,65535
33544,0,65535,65535
33545,0,65535,65535
33546,0,65535,65535
33547,0,65535,65535
33548,0,65535,65535
33549,0,65535,65535
33550,0,65535,65535
33551,0,65535,65535
33552,0,65535,65535
33553,0,65535,65535
33554,0,65535,65535
33555,0,65535,65535
33556,0,65535,65535
33557,0,65535,65535
33558,0,65535,65535
33559,0,65535,65535
33560,0,65535,65535
33561,0,65535,65535
33562,0,65535,65535
33563,0,65535,65535
33564,0,65535,65535
33565,0,65535,65535
33566,0,65535,65535
33567,0,65535,65535
33568,0,65535,65535
33569,0,65535,65535
33570,0,65535,65535
33571,0,65535,65535
33572,0,65535,65535
33573,0,65535,65535
33574,0,65535,65535
33575,0,65535,65535
33576,0,65535,65535
33577,0,65535,65535
33578,0,65535,65535
33579,0,65535,65535
33580,0,65535,65535
33581,0,65535,65535
33582,0,65535,65535
33583,0,65535,65535
33584,0,65535,65535
33585,0,65535,65535
33586,0,65535,65535
33587,0,65535,65535
33588,122,65535,65535
33589,123,65535,65535
33590,124,65535,65535
33591,125,65535,65535
33592,126,65535,65535
33593,127,65535,65535
33594,0,65535,65535
33595,0,65535,65535
33596,0,65535,65535
33597,0,65535,65535
33598,0,65535,65535
33599,0,65535,65535
33600,0,65535,65535
33601,0,65535,65535
33602,0,65535,65535
33603,0,65535,65535
33604,0,65535,65535
33605,0,65535,65535
33606,0,1600,2000
33607,0,800,1200
33608,0,800,1200
33609,0,0,400
33610,0,0,400
33611,0,800,1200
33612,0,800,1200
33613,0,1600,2000
33614,0,1600,2000
33615,0,1200,1600
33616,0,1200,1600
33617,0,400,800
33618,0,400,800
33619,0,2000,0
33620,0,2000,0
33621,0,65535,65535
33622,0,65535,65535
33623,0,65535,65535
33624,0,65535,65535
33625,0,65535,65535
33626,0,65535,65535
33627,0,65535,65535
33628,0,65535,65535
33629,0,65535,65535
33630,0,65535,65535
33631,0,65535,65535
33632,0,65535,65535
33633,0,65535,65535
33634,0,65535,65535
33635,0,65535,65535
33636,0,65535,65535
33637,0,65535,65535
33638,0,65535,65535
33639,0,65535,65535
33640,0,65535,65535
33641,0,65535,65535
33642,0,65535,65535
33643,0,65535,65535
33644,0,65535,65535
33645,0,65535,65535
33646,0,65535,65535
33647,0,65535,65535
33648,0,65535,65535
33649,0,65535,65535
33650,0,65535,65535
33651,0,65535,65535
33652,0,65535,65535
33653,0,65535,65535
33654,0,65535,65535
33655,0,65535,65535
33656,0,65535,65535
33657,0,65535,65535
33658,0,65535,65535
33659,0,65535,65535
33660,0,65535,65535
33661,0,65535,65535
33662,0,65535,65535
33663,0,65535,65535
33664,0,65535,65535
33665,0,65535,65535
33666,0,65535,65535
33667,0,65535,65535
33668,0,65535,65535
33669,0,65535,65535
33670,0,65535,65535
33671,0,65535,65535
33672,0,65535,65535
33673,0,65535,65535
33674,0,65535,65535
33675,0,65535,65535
33676,0,65535,65535
33677,0,65535,65535
33678,0,65535,65535
33679,0,65535,65535
33680,0,65535,65535
33681,0,65535,65535
33682,0,65535,65535
33683,0,65535,65535
33684,0,65535,65535
33685,0,65535,65535
33686,0,65535,65535
33687,0,65535,65535
33688,0,65535,65535
33689,0,65535,65535
33690,0,65535,65535
33691,0,65535,65535
33692,0,65535,65535
33693,0,65535,65535
33694,0,65535,65535
33695,0,65535,65535
33696,0,65535,65535
33697,0,65535,65535
33698,0,65535,65535
33699,0,65535,65535
33700,0,65535,65535
33701,0,65535,65535
33702,0,65535,65535
33703,0,65535,65535
33704,0,65535,65535
33705,0,65535,65535
33706,0,65535,65535
33707,0,65535,65535
33708,0,65535,65535
33709,0,65535,65535
33710,0,65535,65535
33711,0,65535,65535
33712,0,65535,65535
33713,0,65535,65535
33714,0,65535,65535
33715,0,65535,65535
33716,0,65535,65535
33717,0,65535,65535
33718,0,65535,65535
33719,0,65535,65535
33720,0,65535,65535
33721,0,65535,65535
33722,0,65535,65535
33723,0,65535,65535
33724,0,65535,65535
33725,0,65535,65535
33726,0,65535,65535
33727,0,65535,65535
33728,0,65535,65535
33729,0,65535,65535
33730,0,65535,65535
33731,0,65535,65535
33732,0,65535,65535
33733,0,65535,65535
33734,0,65535,65535
33735,0,65535,65535
33736,0,65535,65535
33737,0,65535,65535
33738,0,65535,65535
33739,0,65535,65535
33740,0,65535,65535
33741,0,65535,65535
33742,0,65535,65535
33743,0,65535,65535
33744,0,65535,65535
33745,0,65535,65535
33746,0,65535,65535
33747,0,65535,65535
33748,0,65535,65535
33749,0,65535,65535
33750,0,65535,65535
33751,0,65535,65535
33752,0,65535,65535
33753,0,65535,65535
33754,0,65535,65535
33755,0,65535,65535
33756,0,65535,65535
33757,0,65535,65535
33758,0,65535,65535
33759,0,65535,65535
33760,0,65535,65535
33761,0,65535,65535
33762,0,65535,65535
33763,0,65535,65535
33764,0,65535,65535
33765,0,65535,65535
33766,0,65535,65535
33767,0,65535,65535
33768,0,65535,65535
33769,0,65535,65535
33770,0,65535,65535
33771,0,65535,65535
33772,0,65535,65535
33773,0,65535,65535
33774,0,65535,65535
33775,0,65535,65535
33776,0,65535,65535
33777,0,65535,65535
33778,0,65535,65535
33779,0,65535,65535
33780,0,65535,65535
33781,0,65535,65535
33782,0,65535,65535
33783,0,65535,65535
33784,0,65535,65535
33785,0,65535,65535
33786,0,65535,65535
33787,0,65535,65535
33788,0,65535,65535
33789,0,65535,65535
33790,0,65535,65535
33791,0,65535,65535
33792,0,65535,65535
33793,0,65535,65535
33794,0,65535,65535
33795,0,65535,65535
33796,0,65535,65535
33797,0,65535,65535
33798,0,65535,65535
33799,0,65535,65535
33800,0,65535,65535
33801,0,65535,65535
33802,0,65535,65535
33803,0,65535,65535
33804,0,65535,65535
33805,0,65535,65535
33806,0,65535,65535
33807,0,65535,65535
33808,0,65535,65535
33809,0,65535,65535
33810,0,65535,65535
33811,0,65535,65535
33812,0,65535,65535
33813,0,65535,65535
33814,0,65535,65535
33815,0,65535,65535
33816,0,65535,65535
