#,Item[0],Item[1],Item[2],Item[3],Item[4],Item[5],Item[6],Item[7],Item[8],Count[0],Count[1],Count[2],Count[3],Count[4],Count[5],Count[6],Count[7],Count[8],IsHQ[0],IsHQ[1],IsHQ[2],IsHQ[3],IsHQ[4],IsHQ[5],IsHQ[6],IsHQ[7],IsHQ[8]
476,10,8,12533,11929,11982,11977,0,0,0,22,22,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
477,10,8,12531,0,0,0,0,0,0,20,20,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
478,10,8,12531,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
479,10,8,12518,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
480,10,8,12534,0,0,0,0,0,0,32,32,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
481,10,8,12518,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
482,10,8,12532,0,0,0,0,0,0,36,36,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
483,10,8,12520,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
484,10,8,12535,0,0,0,0,0,0,38,38,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
485,10,8,12521,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
486,10,8,12533,0,0,0,0,0,0,44,44,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
487,12,10,12594,0,0,0,0,0,0,10,10,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
488,12,10,12594,11891,11955,11960,0,0,0,15,15,3,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
489,12,10,12588,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
490,12,10,12589,11935,11966,11979,0,0,0,16,16,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
491,12,10,12595,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
492,12,10,12590,11892,11962,11975,0,0,0,18,18,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
493,12,10,12600,0,0,0,0,0,0,13,13,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
494,12,10,12591,11936,11893,0,0,0,0,19,19,2,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
495,12,10,12591,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
496,12,10,12599,11937,11959,11969,0,0,0,22,22,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
497,12,10,12594,0,0,0,0,0,0,20,20,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
498,12,10,12594,0,0,0,0,0,0,30,30,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
499,12,10,12588,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
500,12,10,12589,0,0,0,0,0,0,32,32,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
501,12,10,12595,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
502,12,10,12590,0,0,0,0,0,0,36,36,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
503,12,10,12600,0,0,0,0,0,0,26,26,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
504,12,10,12591,0,0,0,0,0,0,38,38,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
505,12,10,12591,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
506,12,10,12599,0,0,0,0,0,0,44,44,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
507,11,10,12568,0,0,0,0,0,0,10,10,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
508,11,10,12568,11887,11965,11973,0,0,0,15,15,5,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
509,11,10,12562,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
510,11,10,12569,11931,11979,11961,0,0,0,16,16,5,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
511,11,10,12563,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
512,11,10,12570,11888,11957,11967,0,0,0,18,18,5,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
513,11,10,12564,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
514,11,10,12571,11932,11889,0,0,0,0,19,19,5,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
515,11,10,12565,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
516,11,10,12572,11933,11977,11964,0,0,0,22,22,5,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
517,11,10,12568,0,0,0,0,0,0,20,20,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
518,11,10,12568,0,0,0,0,0,0,30,30,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
519,11,10,12562,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
520,11,10,12569,0,0,0,0,0,0,32,32,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
521,11,10,12563,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
522,11,10,12570,0,0,0,0,0,0,36,36,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
523,11,10,12564,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
524,11,10,12571,0,0,0,0,0,0,38,38,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
525,11,10,12565,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
526,11,10,12572,0,0,0,0,0,0,44,44,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
527,13,12,12635,0,0,0,0,0,0,10,10,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
528,13,12,12628,11895,11965,11973,0,0,0,15,15,3,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
529,13,12,12628,0,0,0,0,0,0,11,11,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
530,13,12,12943,11939,11979,11961,0,0,0,16,16,3,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
531,13,12,12943,0,0,0,0,0,0,12,12,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
532,13,12,12636,11896,11957,11967,0,0,0,18,18,3,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
533,13,12,12901,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
534,13,12,12944,11940,11897,0,0,0,0,19,19,3,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
535,13,12,12944,0,0,0,0,0,0,15,15,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
536,13,12,12630,11941,11977,11964,0,0,0,22,22,3,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
537,13,12,12635,0,0,0,0,0,0,20,20,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
538,13,12,12628,0,0,0,0,0,0,30,30,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
539,13,12,12628,0,0,0,0,0,0,22,22,20,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
540,13,12,12943,0,0,0,0,0,0,32,32,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
541,13,12,12943,0,0,0,0,0,0,24,24,20,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
542,13,12,12636,0,0,0,0,0,0,36,36,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
543,13,12,12901,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
544,13,12,12944,0,0,0,0,0,0,38,38,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
545,13,12,12944,0,0,0,0,0,0,30,30,20,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
546,13,12,12630,0,0,0,0,0,0,44,44,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
547,8,13,12896,0,0,0,0,0,0,10,10,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
548,8,13,12888,11899,11978,11960,0,0,0,15,15,5,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
549,8,13,12888,0,0,0,0,0,0,11,11,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
550,8,13,12899,11943,11956,11974,0,0,0,16,16,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
551,8,13,12877,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
552,8,13,12884,11900,11967,11980,0,0,0,18,18,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
553,8,13,12889,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
554,8,13,12905,11944,11901,0,0,0,0,19,19,1,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
555,8,13,12898,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
556,8,13,12905,11945,11982,11964,0,0,0,22,22,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
557,8,13,12896,0,0,0,0,0,0,20,20,15,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
558,8,13,12888,0,0,0,0,0,0,30,30,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
559,8,13,12888,0,0,0,0,0,0,22,22,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
560,8,13,12899,0,0,0,0,0,0,32,32,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
561,8,13,12877,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
562,8,13,12884,0,0,0,0,0,0,36,36,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
563,8,13,12889,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
564,8,13,12905,0,0,0,0,0,0,38,38,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
565,8,13,12898,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
566,8,13,12905,0,0,0,0,0,0,44,44,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
567,10586,10592,10598,10604,10610,10616,10622,10628,10634,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
568,10640,10646,10652,10658,10664,0,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
569,10670,10712,10754,10796,10838,10880,10922,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
570,10677,10719,10761,10803,10845,10887,10929,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
571,10684,10726,10768,10810,10852,10894,10936,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
572,10698,10740,10782,10824,10866,10908,10950,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
573,10705,10747,10789,10831,10873,10915,10957,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
574,12845,12853,21072,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
575,12845,12853,21072,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
576,10587,10593,10599,10605,10611,10617,10623,10629,10635,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
577,10641,10647,10653,10659,10665,0,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
578,10671,10713,10755,10797,10839,10881,10923,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
579,10678,10720,10762,10804,10846,10888,10930,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
580,10685,10727,10769,10811,10853,10895,10937,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
581,10699,10741,10783,10825,10867,10909,10951,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
582,10706,10748,10790,10832,10874,10916,10958,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
583,12842,12846,21072,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
584,12842,12846,21072,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
585,10588,10594,10600,10606,10612,10618,10624,10630,10636,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
586,10642,10648,10654,10660,10666,0,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
587,10672,10714,10756,10798,10840,10882,10924,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
588,10679,10721,10763,10805,10847,10889,10931,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
589,10686,10728,10770,10812,10854,10896,10938,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
590,10700,10742,10784,10826,10868,10910,10952,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
591,10707,10749,10791,10833,10875,10917,10959,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
592,12855,12850,21072,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
593,12855,12850,21072,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
594,10589,10595,10601,10607,10613,10619,10625,10631,10637,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
595,10643,10649,10655,10661,10667,0,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
596,10673,10715,10757,10799,10841,10883,10925,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
597,10680,10722,10764,10806,10848,10890,10932,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
598,10687,10729,10771,10813,10855,10897,10939,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
599,10701,10743,10785,10827,10869,10911,10953,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
600,10708,10750,10792,10834,10876,10918,10960,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
601,12849,12859,21072,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
602,12849,12859,21072,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
603,10590,10596,10602,10608,10614,10620,10626,10632,10638,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
604,10644,10650,10656,10662,10668,0,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
605,10674,10716,10758,10800,10842,10884,10926,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
606,10681,10723,10765,10807,10849,10891,10933,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
607,10688,10730,10772,10814,10856,10898,10940,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
608,10702,10744,10786,10828,10870,10912,10954,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
609,10709,10751,10793,10835,10877,10919,10961,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
610,12843,12856,21072,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
611,12843,12856,21072,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
612,12704,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
613,12708,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
614,12705,12709,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
615,12709,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
616,12706,12710,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
617,12704,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
618,12708,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
619,12705,12709,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
620,12709,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
621,12706,12710,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
622,10,9,8,11,13,12,0,0,0,10,10,10,10,10,10,0,0,0,False,False,False,False,False,False,False,False,False
623,10,9,8,11,13,12,0,0,0,15,15,15,15,15,15,0,0,0,False,False,False,False,False,False,False,False,False
624,10,9,8,11,13,12,0,0,0,11,11,11,11,11,11,0,0,0,False,False,False,False,False,False,False,False,False
625,10,9,8,11,13,12,0,0,0,16,16,16,16,16,16,0,0,0,False,False,False,False,False,False,False,False,False
626,10,9,8,11,13,12,0,0,0,12,12,12,12,12,12,0,0,0,False,False,False,False,False,False,False,False,False
627,10,9,8,11,13,12,0,0,0,18,18,18,18,18,18,0,0,0,False,False,False,False,False,False,False,False,False
628,10,9,8,11,13,12,0,0,0,13,13,13,13,13,13,0,0,0,False,False,False,False,False,False,False,False,False
629,10,9,8,11,13,12,0,0,0,19,19,19,19,19,19,0,0,0,False,False,False,False,False,False,False,False,False
630,10,9,8,11,13,12,0,0,0,15,15,15,15,15,15,0,0,0,False,False,False,False,False,False,False,False,False
631,10,9,8,11,13,12,0,0,0,22,22,22,22,22,22,0,0,0,False,False,False,False,False,False,False,False,False
632,10,9,8,11,13,12,0,0,0,20,20,20,20,20,20,0,0,0,False,False,False,False,False,False,False,False,False
633,10,9,8,11,13,12,0,0,0,30,30,30,30,30,30,0,0,0,False,False,False,False,False,False,False,False,False
634,10,9,8,11,13,12,0,0,0,22,22,22,22,22,22,0,0,0,False,False,False,False,False,False,False,False,False
635,10,9,8,11,13,12,0,0,0,32,32,32,32,32,32,0,0,0,False,False,False,False,False,False,False,False,False
636,10,9,8,11,13,12,0,0,0,24,24,24,24,24,24,0,0,0,False,False,False,False,False,False,False,False,False
637,10,9,8,11,13,12,0,0,0,36,36,36,36,36,36,0,0,0,False,False,False,False,False,False,False,False,False
638,10,9,8,11,13,12,0,0,0,26,26,26,26,26,26,0,0,0,False,False,False,False,False,False,False,False,False
639,10,9,8,11,13,12,0,0,0,38,38,38,38,38,38,0,0,0,False,False,False,False,False,False,False,False,False
640,10,9,8,11,13,12,0,0,0,30,30,30,30,30,30,0,0,0,False,False,False,False,False,False,False,False,False
641,10,9,8,11,13,12,0,0,0,44,44,44,44,44,44,0,0,0,False,False,False,False,False,False,False,False,False
642,12669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
643,12669,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
644,21072,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
645,10,9,19930,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
646,10,9,19930,0,0,0,0,0,0,25,25,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
647,10,9,19931,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
648,10,9,19926,0,0,0,0,0,0,26,26,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
649,10,9,5389,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
650,10,9,5389,0,0,0,0,0,0,28,28,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
651,10,9,19932,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
652,10,9,19927,0,0,0,0,0,0,30,30,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
653,10,9,19933,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
654,10,9,19933,0,0,0,0,0,0,32,32,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
655,8,11,19950,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
656,8,11,19950,0,0,0,0,0,0,25,25,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
657,8,11,19950,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
658,8,11,19941,0,0,0,0,0,0,26,26,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
659,8,11,19953,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
660,8,11,19953,0,0,0,0,0,0,28,28,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
661,8,11,19945,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
662,8,11,19945,0,0,0,0,0,0,30,30,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
663,8,11,19957,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
664,8,11,19957,0,0,0,0,0,0,32,32,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
665,9,11,19950,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
666,9,11,19950,0,0,0,0,0,0,25,25,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
667,9,11,19950,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
668,9,11,19939,0,0,0,0,0,0,26,26,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
669,9,11,19953,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
670,9,11,19943,0,0,0,0,0,0,28,28,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
671,9,11,19955,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
672,9,11,19955,0,0,0,0,0,0,30,30,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
673,9,11,19957,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
674,9,11,19957,0,0,0,0,0,0,32,32,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
675,10,8,19950,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
676,10,8,19950,0,0,0,0,0,0,25,25,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
677,10,8,19950,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
678,10,8,19952,0,0,0,0,0,0,26,26,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
679,10,8,19952,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
680,10,8,19952,0,0,0,0,0,0,28,28,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
681,10,8,19940,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
682,10,8,19942,0,0,0,0,0,0,30,30,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
683,10,8,19956,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
684,10,8,19946,0,0,0,0,0,0,32,32,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
685,12,10,19975,0,0,0,0,0,0,20,20,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
686,12,10,19975,0,0,0,0,0,0,25,25,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
687,12,10,19978,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
688,12,10,19978,0,0,0,0,0,0,26,26,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
689,12,10,19982,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
690,12,10,19982,0,0,0,0,0,0,28,28,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
691,12,10,19985,0,0,0,0,0,0,23,23,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
692,12,10,19984,0,0,0,0,0,0,30,30,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
693,12,10,19989,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
694,12,10,19988,0,0,0,0,0,0,32,32,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
695,11,10,19999,0,0,0,0,0,0,20,20,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
696,11,10,19999,0,0,0,0,0,0,25,25,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
697,11,10,19993,0,0,0,0,0,0,21,21,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
698,11,10,20000,0,0,0,0,0,0,26,26,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
699,11,10,19994,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
700,11,10,20001,0,0,0,0,0,0,28,28,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
701,11,10,19995,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
702,11,10,20002,0,0,0,0,0,0,30,30,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
703,11,10,19996,0,0,0,0,0,0,25,25,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
704,11,10,20003,0,0,0,0,0,0,32,32,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
705,13,12,19922,0,0,0,0,0,0,20,20,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
706,13,12,19847,0,0,0,0,0,0,25,25,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
707,13,12,19871,0,0,0,0,0,0,21,21,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
708,13,12,19871,0,0,0,0,0,0,26,26,7,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
709,13,12,19924,0,0,0,0,0,0,22,22,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
710,13,12,19952,0,0,0,0,0,0,28,28,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
711,13,12,19872,0,0,0,0,0,0,23,23,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
712,13,12,19920,0,0,0,0,0,0,30,30,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
