#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
1605,70835,418,1,2,255,False,False
1606,70835,465,2,3,255,False,False
1607,70835,466,3,0,255,False,False
1608,70836,466,0,0,255,True,False
1609,70836,418,1,2,255,False,False
1610,70839,418,1,0,255,False,False
1611,70840,418,0,0,255,True,False
1612,70840,469,2,3,255,False,False
1613,70840,467,3,4,255,False,False
1614,70840,470,4,5,255,False,False
1615,70840,468,5,0,255,False,False
1616,70841,468,0,0,255,True,False
1617,70841,418,1,4,255,False,False
1618,70842,418,255,0,255,False,False
1619,70845,471,4,6,255,False,False
1620,70845,472,6,255,255,False,False
1621,70845,473,255,0,255,False,False
1622,70848,456,255,0,255,False,False
1623,70846,473,0,0,255,True,False
1624,70846,473,1,0,255,False,False
1625,70847,473,0,0,255,True,False
1626,70847,473,255,0,255,False,False
1627,70849,456,0,0,255,True,False
1628,70849,456,255,0,255,False,False
1629,70850,456,0,0,255,True,False
1630,70850,456,1,0,255,False,False
1631,70851,456,0,0,255,True,False
1632,70851,456,1,0,255,False,False
1633,70852,456,0,0,255,True,False
1634,70852,456,1,0,255,False,False
1635,70853,456,0,0,255,True,False
1636,70853,456,255,0,255,False,False
1637,70854,474,0,0,255,True,False
1638,0,0,0,0,0,False,False
1639,70859,464,0,0,255,True,False
1640,70859,464,1,0,255,False,False
1641,70860,464,0,0,255,True,False
1642,70860,464,1,0,255,False,False
1643,70855,474,0,0,255,True,False
1644,70855,474,1,0,255,False,False
1645,70856,474,0,0,255,True,False
1646,70856,474,1,0,255,False,False
1647,70858,301,1,0,255,False,False
1648,70845,476,3,4,255,False,False
1649,70861,477,2,0,255,False,False
1650,70862,453,3,4,255,False,False
1651,70862,478,4,5,255,False,False
1652,70862,453,5,0,255,False,False
1653,70863,453,0,0,255,True,False
1654,70867,479,1,3,255,False,False
1655,70868,479,2,3,255,False,False
1656,70767,480,2,0,255,False,False
1657,70911,481,2,3,255,False,False
1658,70912,481,1,3,255,False,False
1659,0,0,0,0,0,False,False
1660,0,0,0,0,0,False,False
1661,70904,482,3,0,255,False,False
1662,70905,482,0,0,255,True,False
1663,70905,482,1,255,255,False,False
1664,70910,483,8,11,255,False,False
1665,70910,484,11,12,255,False,False
1666,70910,483,12,255,255,False,False
1667,70916,474,0,0,255,True,False
1668,70916,474,1,0,255,False,False
1669,70917,474,0,0,255,True,False
1670,70917,474,1,0,255,False,False
1671,70918,474,0,0,255,True,False
1672,70918,474,1,0,255,False,False
1673,70879,479,1,255,255,False,False
1674,70881,479,1,255,255,False,False
1675,70883,479,1,255,255,False,False
1676,70894,479,1,255,255,False,False
1677,70896,479,2,255,255,False,False
1678,70897,479,1,255,255,False,False
1679,70888,479,1,255,255,False,False
1680,70889,479,1,255,255,False,False
1681,70890,479,1,2,255,False,False
1682,70891,479,1,255,255,False,False
1683,70898,479,1,255,255,False,False
1684,70869,479,1,3,255,False,False
1685,70870,479,1,5,255,False,False
1686,70871,479,1,0,255,False,False
1687,70156,14,2,255,1,False,False
1688,70166,14,2,255,1,False,False
1689,70900,418,0,0,255,True,False
1690,0,0,0,0,0,False,False
1691,70902,418,1,3,255,False,False
1692,70902,415,7,0,255,False,False
1693,70903,415,0,0,255,True,False
1694,70905,418,255,0,255,False,False
1695,70906,418,0,0,255,True,False
1696,70907,488,2,3,255,False,False
1697,70907,485,3,4,255,False,False
1698,70907,486,4,5,255,False,False
1699,70907,485,5,6,255,False,False
1700,70908,418,255,0,255,False,False
1701,70909,418,0,0,255,True,False
1702,70909,418,1,2,255,False,False
1703,70872,479,1,255,255,False,False
1704,70876,479,1,255,255,False,False
1705,70877,479,1,255,255,False,False
1706,70911,489,3,4,255,False,False
1707,70911,481,4,6,255,False,False
1708,70961,497,7,0,255,False,False
1709,0,0,0,0,0,False,False
1710,70912,489,3,4,255,False,False
1711,70912,481,4,255,255,False,False
1712,0,0,0,0,0,False,False
1713,0,0,0,0,0,False,False
1714,70904,491,2,3,255,False,False
1715,70947,493,0,0,255,True,False
1716,70947,493,1,0,255,False,False
1717,70948,493,0,0,255,True,False
1718,70948,493,1,0,255,False,False
1719,70949,493,0,0,255,True,False
1720,70949,493,1,0,255,False,False
1721,70950,493,0,0,255,True,False
1722,70950,493,1,0,255,False,False
1723,70945,492,2,0,255,False,False
1724,70946,493,0,0,255,True,False
1725,70946,493,1,0,255,False,False
1726,70945,464,0,0,255,True,False
1727,0,0,0,0,0,False,False
1728,70945,496,1,2,255,False,False
1729,0,0,0,0,0,False,False
1730,70990,474,0,0,255,True,False
1731,70990,474,1,0,255,False,False
1732,70991,474,0,0,255,True,False
1733,70991,474,1,0,255,False,False
1734,70992,474,0,0,255,True,False
1735,70992,474,1,0,255,False,False
1736,70963,507,4,255,255,False,False
1737,70964,494,0,0,255,True,False
1738,70964,494,1,2,255,False,False
1739,70964,500,2,3,255,False,False
1740,70964,495,4,0,255,False,False
1741,70965,495,0,0,255,True,False
1742,70965,495,1,0,255,False,False
1743,70966,495,0,0,255,True,False
1744,70966,495,1,0,255,False,False
1745,70967,495,0,0,255,True,False
1746,70967,495,1,0,255,False,False
1747,70968,495,0,0,255,True,False
1748,70968,495,1,0,255,False,False
1749,70969,495,0,0,255,True,False
1750,70969,495,1,2,255,False,False
1751,70969,498,2,3,255,False,False
1752,70969,499,3,4,255,False,False
1753,70969,495,5,6,255,False,False
1754,70970,495,0,0,255,True,False
1755,70970,495,1,3,255,False,False
1756,0,0,0,0,0,False,False
1757,70971,457,1,255,255,False,False
1758,70971,439,255,0,255,False,False
1759,70972,439,0,0,255,True,False
1760,70972,503,1,255,255,False,False
1761,70972,439,255,0,255,False,False
1762,70973,439,0,0,255,True,False
1763,70973,439,2,3,255,False,False
1764,70973,504,3,255,255,False,False
1765,70973,439,255,0,255,False,False
1766,70974,439,0,0,255,True,False
1767,70974,502,1,2,255,False,False
1768,70975,439,0,0,255,True,False
1769,70975,505,1,2,255,False,False
1770,70975,439,2,255,255,False,True
1771,70975,439,255,0,255,False,False
1772,70976,439,0,0,255,True,False
1773,70976,506,1,2,255,False,False
1774,70976,457,2,3,255,False,True
1775,70976,439,4,255,255,False,False
1776,70962,418,1,2,255,False,False
1777,70976,457,3,4,255,False,False
1778,70963,494,255,0,255,False,False
1779,70964,508,3,4,255,False,False
1780,70969,495,4,5,255,False,True
1781,70969,495,6,255,255,False,True
1782,70969,495,255,0,255,False,False
1783,0,0,0,0,0,False,False
1784,70986,510,0,0,255,True,False
1785,70986,510,1,0,255,False,False
1786,70987,510,0,0,255,True,False
1787,70987,510,1,0,255,False,False
1788,70988,510,0,0,255,True,False
1789,70988,510,1,0,255,False,False
1790,70989,510,0,0,255,True,False
1791,70989,510,1,0,255,False,False
1792,70984,493,0,0,255,True,False
1793,70984,493,1,2,255,False,False
1794,70984,511,2,0,255,False,False
1795,70985,510,0,0,255,True,False
1796,70985,510,1,0,255,False,False
