#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
8173,...RUN!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8174,"Today's catch
smells a bit...riper
than usual.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8175,"Wait, that's not
the stink of fish!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8176,Aaaugh! Anemones!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8177,"I heard screams!
Are you─
what's that smell?",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8178,Save...the fish...,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8179,"Draw your weapons!
And try not to breathe!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8180,I can't take it...,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8181,I'm going to be sick...,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8182,My poor fish...,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8183,"The smell is gone!
Or my nose has
stopped working!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8184,"I'll take either,
at this point.
...Wait, what's that?",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8185,"Aaaugh, giant lizard!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8186,"I guess *its*
nose still works...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8187,"It certainly seems
angry enough!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8188,"<pant> Let's leave
before anything
else shows up.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8189,"It's too strong!
Grab the fish
and run!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8190,Face me!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8191,There!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8192,Come!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8193,Of all the bloody...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8194,That the best you can...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8195,No... I can't...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8196,You fool...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8197,"No, not yet...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8198,I'm so sorry...,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8199,One shot...is all I need!,0,1,0,0,0,4,0,4,25,False,False,False,False,False
8200,0,0,1,0,0,0,4,0,4,25,False,False,False,False,False
8201,The treasure is mine! All mine!,0,1,0,0,0,4,0,4,25,False,False,False,False,False
8202,0,0,4,0,0,0,4,0,1,25,False,False,False,False,False
8203,It was mine...mine...,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8204,"Must find...the ship...
Forget the crew...",0,3,0,0,0,3,0,1,25,False,False,False,False,False
8205,Huh!?,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8206,What!?,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8207,"What did I do to
deserve such attention?",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8208,"Leave me alone, Lanbyrd!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8209,Just die already!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8210,"Your fight is with me, Andreia!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8211,Stay *right* there!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8212,"Right, let them have it!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8213,"Nothing out of
the ordinary...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8214,"...Aaand I spoke
too soon.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8215,"Massive draco. Right.
Here we go, then!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8216,Ungh...,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8217,I am ssscared!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8218,"Get away, fiend!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8219,"You can do it, finlesss one!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8220,Impresssive!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8221,How many can there be!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8222,Perhapsss this was a bad idea!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8223,"Yesss, like that!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8224,Watch out!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8225,They may be lurking in the shhhadows!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8226,I am not well-sssuited to all of this violence!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8227,Relying on finlesss ones... Dessspicable!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8228,We had bessst retreat!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8229,...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8230,Hammers away!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8231,"*Annoying*, I tell you.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8232,Ha!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8233,I could use some help...,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8234,Yaaah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8235,And...now!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8236,Can't...move...,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8237,Weakling! You dare shhhow your face!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8238,The coral is ours!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8239,Shhhluuurgh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8240,You are a fool to challenge usss!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8241,Finlesss coward! You are next!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8242,Shhhah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8243,"Die, die!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8244,Ssscream for me!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8245,"Maybe charging the
huge draco was
a *bad* idea...",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8246,"But I can't
<huff> just let it
run amok...",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8247,"We did it!
I can't thank
you enough!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8248,New idea─*run*!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8249,"Hardly palatial,
but could be worse.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8250,"In spittin' distance
of the Crystarium, too.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8251,Maybe our prey'll come to us!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8252,That was fast.,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8253,"Crystarium dogs, eh?",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8254,Suits me just fine!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8255,Time to cut and run!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8256,"But don't think
your petty *heroism*
will save you.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8257,"You thralls to morality
are pathetic.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8258,"Leave Lakeland to
the true sinners.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8259,Did you hear that?,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8260,Damn you!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8261,Did you find something?,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8262,"I think I heard─
There! It's them!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8263,"Nightshade!? And so
close to the Crystarium...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8264,Drop your weapons!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8265,"These lands are not
yours to claim!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8266,"Seems we're rid of
them for the time being.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8267,"Pray we don't happen
upon any more.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8268,"We're taking too
many losses! Retreat!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8269,"You're already damned,
understand!?",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8270,So...die!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8271,Yah!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8272,Piss off!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8273,What's going on here?,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8274,"Ah, the guard! Help!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8275,What a lovely cave!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8276,"Draw your weapons!
We've got company!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8277,"Crystarium's got plenty
of fools to playact
the hero, I see.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8278,"Always did love
a good farce!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8279,"The bloodier, the better!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8280,"Just know that
you will never
have won.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8281,Retreat!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8282,"We are Nightshade
and we will *not*
be forgotten!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8283,"This blighted world is
*our* inheritance.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8284,"The report mentioned
this area...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8285,There! Nightshade!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8286,Were they waiting for us?,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8287,"No time to worry
about it now!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8288,"We managed to
drive them off.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8289,Retreat and regroup!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8290,Hyaaa!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8291,Not bad for an antique...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8292,Ungh... I felt that one.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8293,Let me take care of that!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8294,Hells' bells...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8295,We mustn't give up!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8296,You are testing my patience.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8297,This calls for Garlean firepower!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8298,"Die, savages!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8299,How dare you!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8300,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8301,There'll be nothing left to bury!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8302,"Radovan, take my aether!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8303,"So it's come to this...
No choice but to use Final Bastion!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8304,It...held strong.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8305,"They have our cousin!
Release the TERROR!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8306,Gears oiled!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8307,Screws tightened!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8308,She's beautiful!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8309,Witness the dawn of a new era!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8310,A marvel of dwarven ingenuity!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8311,"Fire the forges! Tonight we
build an army!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8312,Turn all dials to 11!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8313,GRRRRRR!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8314,Graaah!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
8315,"Brave adventurers, enkindle the flames of the Bombard with your dance!",0,1,0,0,0,4,0,3,25,False,False,False,False,False
8316,"All that work!
Reduced to rubble!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8317,"Did anyone bother
to draft blueprints?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8318,We'll be back! Just you wait!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8319,Of all the times for them to appear!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8320,"Right on top of the tracks, too...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8321,No choice but to kill them all. Or have sssomeone else do it...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8322,Could you help me?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8323,I cannot ssstand dagons!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8324,Ssscruuuh...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8325,Sluuurshhh...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8326,Thank you! Now to investigate those tracks.,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8327,These marks were left by some sort of mouth... A very large one.,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8328,These are the remains of itsss prey. This warrants a closer look...,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8329,Is there no end to them!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8330,"Alack, the timber
is fighting back!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8331,"Fie upon these
accursed trees!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8332,That is the biggest one I have ever ssseen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8333,Benthos!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8334,"And that is Zumshs Aath Deepdread, the worst of them all!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8335,I do not fancy our chances...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8336,We do not know unlesss we try!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8337,"Spirits of my ancessstors, watch over me!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8338,"Red flakes, eh?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8339,What could they be?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8340,To think that we could triumph over Zumshs Aath Deepdread!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8341,Now to examine these marks...,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8342,Red fragments of sssome sort... Perhaps the ssstories were true?,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8343,I was a fool to even attempt thisss!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8344,Yesss! Another ssstep closer to finding that beassst!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8345,Archaeotania shhhall be mine to command!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8346,Those finless ones shhhall pay!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8347,"Ssspineless weaklings, the lot of you! Retreat!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8348,Pathetic!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8349,You dare challenge me!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8350,Do not fall behind!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8351,"Oh, I remember now. Thisss is cubus territory...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8352,Hmm... The coast ssseems clear.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8353,I shhhall make this quick!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8354,"Thanksss to you, I was able to gather some ussseful clues.",0,1,0,0,0,5,0,4,25,False,False,False,False,False
8355,It is a matter of time before I find Archaeotania!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8356,"Thisss way, I think...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8357,Ack!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8358,Get away from me!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8359,Look there!,0,4,0,0,0,3,0,1,25,False,False,False,False,False
8360,"Hm? What breaks
through yonder─ AUGH!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8361,You seem awfully surprised.,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8362,"Did you think we'd
just let you go
on your merry way?",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8363,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
8364,Interesssting...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8365,"Ahem. As I harvested,
lonely as a cloud─",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8366,"No, let me guess.
You were attacked. Again.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8367,"Will you require
an escort back
to the Crystarium?",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8368,"Ah, chivalry!
The truest art.
Please do.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8369,"Stop, villain!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8370,"Ow, I say!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8371,"That's what I get
for being distracted...",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8372,"I can do no more.
We must flee!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8373,"I have not yet
shuffled off this
mortal coil? Huzzah!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8374,"For now, at least.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8375,"We should make
haste lest any
more are about.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8376,As you like it!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8377,"Ha! That's right,
run back to your
precious refuge.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8378,"Take your “victory.”
Just remember, you'll
never be *safe.*",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8379,"There's nowhere
in this world
you can run.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8380,Please don't eat me!,0,1,0,0,0,4,0,4,25,False,False,False,False,False
8381,This is how I die...,0,1,0,0,0,4,0,4,25,False,False,False,False,False
8382,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8383,"Lali-ho, lali-ho,♪
It's off to work, I go.♪",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8384,"Maybe I'll stumble across
some ore on the way home...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8385,Tremble before the Sun!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8386,It is no good... The Cupsss are doomed...,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8387,"Archaeotania, where are you!?",0,1,0,0,0,5,0,4,25,False,False,False,False,False
8388,Look! I brought your favorite coral!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8389,Not when I am ssso close!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8390,"Be careful, finlesss one!",0,1,0,0,0,5,0,4,25,False,False,False,False,False
8391,I must provide what succor I can...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8392,Ha ha! Thanksss for doing our job for usss!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8393,You think you have me beaten!?,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8394,Release the hydrozoans!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8395,"Now go, as fast as you can!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8396,Weak!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8397,Our allies will see you to safety!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8398,The Tempessst is ours!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8399,I think not!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8400,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8401,"Back for more, Zumshs?",0,1,0,0,0,5,0,4,25,False,False,False,False,False
8402,More of them!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8403,"Oh dear, oh dear...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8404,That was easier than I thought!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8405,We shhhall feed you to Archaeotania!,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8406,You ssseek to control Archaeotania!?,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8407,"Requesting reinforcements...
Requesting reinforcements...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8408,Shhhaaagh!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8409,Ssserves you right!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8410,I will not bow to the likes of you!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8411,Bleed!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8412,Shhhlaaargh!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8413,Die!,0,2,0,0,0,2,0,1,25,False,False,False,False,False
8414,Had enough!?,0,1,0,0,0,5,0,4,25,False,False,False,False,False
8415,Th-Thank you...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8416,Impressive!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8417,"Hm... I may need
some bigger cogs...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8418,"And the actuator will
require additional tuning...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8419,"Overall, I'd say this test
was a rousing success!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8420,"Ah, I'm bleeding again.
Rather heavily!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8421,"<sigh> Hang on─
I'll staunch the wound.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8422,"And here come
the dracones. Naturally.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8423,Oh dear!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
8424,"Don't mind me.
Just being savaged
by dracones here.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8425,"Why does this
*always* happen to me?",0,4,0,0,0,2,0,1,25,False,False,False,False,False
8426,"That's the
last of them!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8427,"Don't worry─
you'll be fine.",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8428,"We'll be on
our way! Now
where's that knife...",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8429,"No, no more
touching sharp objects!",0,4,0,0,0,3,0,1,25,False,False,False,False,False
8430,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8431,Damn...,0,2,0,0,0,3,0,1,25,False,False,False,False,False
8432,Bah!,0,2,0,0,0,3,0,1,25,False,False,False,False,False
8433,"I shall...ah...observe from
someplace...ah...*safer*. Ta!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8434,"Yes, yes! These readings
will prove invaluable!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8435,We're not finished yet!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
8436,Let your magicks fly!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
8437,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8438,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8439,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8440,0,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8441,Seven hells!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8442,<pant> <pant>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8443,Keep going!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8444,Faster!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8445,"I am here, foul Goggs!
Tremble before my masterpiece!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
8446,"Wait... One, two, three, four─
Dastards! Have you no honor!?",0,5,0,0,0,2,0,1,25,False,False,False,False,False
8447,"Bwahahaha! Says the dwarf
who brought only one doll!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8448,"All's fair in war...and, well...war!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8449,Meet our ARMY!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8450,There's one behind you!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8451,Watch out!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8452,Duck! Weave! Bob! Shimmy!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8453,Between the bolts!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8454,Fire those pistons! Double time!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8455,We'll melt her down to scrap!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8456,What is one against many!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8457,Bwahahaha!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8458,That's not fair! You had help!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8459,"Have you no honor,
cheating Tholl!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8460,"You'll pay, interloper!
Don't think you won't pay!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8461,"Run, cowards! And next time
bring a bigger army!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
8462,"Oh, a visitor? Splendid, splendid!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8463,"Perhaps you would be game for a game, yes?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8464,I call it “Kill or Be Killed!”,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8465,"The rules are, as you can imagine, rather simple...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8466,Not interested? I can't say I blame you!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8467,"I have to say, I'm rather good at this game!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8468,"Yes, that's the way!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8469,Jolly good show!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8470,"I say, have you played this before?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8471,"Well, I think that's enough for one day! Ta-ta for now!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
8472,Groooooogh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8473,Gagaga-gagagaga-gah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8474,Gruuugh?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8475,Grrr... Greeelgh-grooowaaa!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8476,Nnngggroooh...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8477,Baaa-bababa-baaargh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8478,Gwoooaaah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8479,Hrngh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8480,Uuuwhuuu...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8481,I owe you one.,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8482,Anyone hurt!?,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8483,Come to me!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8484,Victory will be ours!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8485,No more games!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8486,Damn you!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8487,We've almost got him!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8488,Give it your all!,0,3,0,0,0,2,0,1,25,False,False,True,False,False
8489,Yaaah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8490,Whee!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
8491,Over here!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
