#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
176,Viper,,"In Ul'dah, you cross paths with a grizzled visitor from distant Tural named Keshkwa, whose twin blades are the traditional weapons of his order: the vipers. These hunters track down and slay the most dangerous of beasts for the safety and well-being of the smallfolk. He invites you to join him in the endeavor which brought him across the salt, affording you a glimpse into the secrets of the vipers and the tural vidraal they relentlessly pursue.",70389,0,114874,114274,114574,5,53,1
177,Pictomancer,,"A leisurely stroll through Gridania sees you meet with the moogle Kupopo, who claims to be the inheritor of an ancient magical art with which one may imbue paintings with life. Thus are you given the opportunity to learn pictomancy, and as you take brush in hand, your imagination overflows with visions of what it might create...",70395,0,114875,114275,114575,5,54,1
178,Tank Role Quests (Dawntrail),,"The Cradle of the Sleepless has been stolen, and the thief has absconded to Ishgard to use its blessing for ill. You are enlisted to travel to that snowbound city and find Tentoawa, who has crossed the sea from Tural to retrieve his tribe's sacred treasure. Together you will shed light upon a heart most wicked and the evil organization it serves─but can you resist the languid notes of the narwhal's lullaby?",70359,0,114876,114276,114576,4,41,3
179,Healer Role Quests (Dawntrail),,"The Passage of the Unbound is sowing chaos in Limsa Lominsa with a stolen treasure called the Heartsting. Known to bestow mastery over myriad toxins, its power could inflict untold harm if left unchecked. You must travel to Eorzea and lend your healing magicks to a woman named Loashkana, who even now searches for the thief. Will your knowledge suffice, or are some afflictions too potent to be cured?",70365,0,114877,114277,114577,6,42,3
180,Melee DPS Role Quests (Dawntrail),,"The Dreamweave Cocoon allows one to take the form of any creature or person, and now this power is in the hands of the villainous Passage of the Unbound. Their agent has stolen the treasure and fled to Kugane, whose populace is now at the mercy of his machinations. You are tasked with finding and assisting I'toca, a hunter who has journeyed to Hingashi to reclaim what was taken from her tribe. Yet how does one track a quarry with a thousand faces?",70371,0,114878,114278,114578,5,43,6
181,Physical Ranged DPS Role Quests (Dawntrail),,"With her village left defenseless after a duplicitous merchant steals their sacred treasure, Ceetol Ja has traveled to Ala Mhigo to take back the Steelhog Vessel. Her grandfather, Raholl Ja, knowing she is no fighter, asks you to follow his granddaughter and keep her safe. Together, you must find a way to crack a shield mightier than a fortress wall.",70377,0,114879,114279,114579,5,43,7
182,Magical Ranged DPS Role Quests (Dawntrail),,"Bearing a stolen Turali treasure known as the Perch of the Apex, an agent of the Passage of the Unbound has made landfall in Thavnair. A young warrior named Tepeke has crossed the salt in pursuit, hoping to retrieve the dangerous relic before it can be misused. Legends tell that the treasure is imbued with esoteric magic, and you are recruited to aid Tepeke's search with your arcane knowledge. Will you find the Perch of the Apex in time, or will you be forced to contend with its unbridled wrath?",70383,0,114880,114280,114580,5,43,8
183,Role Master Quests (Dawntrail),,"The Passage of the Unbound's leaders are in fetters or worse, and the treasures have been returned to their rightful owners. Yet Apyaahi remains at large, and with few minions left to do her bidding, she hatches a desperate scheme. It falls upon you to bring her to justice before she once again sows chaos throughout the nations of the world.",70727,0,114881,114281,114581,2,44,3
184,The Arcadion,,"Here at the Arcadion, you'll find a grand spectacle unlike any other. The realm's greatest fighters pit fist against fist and magick against magick, putting their lives on the line as crowds howl and clamor, each clash more visceral than the last. Step into the arena if you dare, and either rise to become champion, or fall forever in ignominy.",70976,0,114885,114285,114585,3,4,8
185,Dawntrail - Part 3,Part 3,"The spectacle of Living Memory and the threat of Queen Eternal are no more, but the shade of remembrance lingers both within and without the dome. As you and your companions seek to help the people of two worlds move forward, you find that some secrets of the past must be unearthed...",70909,0,114884,114284,114584,1,52,3
186,,,,0,0,0,0,0,0,0,0
187,,,,0,0,0,0,0,0,0,0
188,Pandæmonium: Epilogue,,"Although some time has passed since your foray into Pandæmonium and your struggle against Athena, you remember the allies who were by your side as if it were yesterday. It seems Professor Claudien shares this sentiment, for he entrusts you with a very special gift─one which must be delivered across the endless expanse of time to a friend most dear.",70788,0,114882,114282,114582,3,4,7
189,Role Quests (Dawntrail): Prologue,,"Xbalyav Ty'e is known throughout Tural as a place to go for lively conversation and tasty tacos. Customers of all stripes flock to its tables, but unfortunately not all intend to fill their stomachs. A particularly unscrupulous group recently caught the eye of Br'uk Evu, the shop's proprietor, and the conversation he witnessed will send chills down the spine of the hardiest adventurer.",70353,0,114883,114283,114583,2,55,1
190,,,,0,0,0,0,0,0,0,0
191,Crafter / Gatherer Quests (Endwalker): Prologue,,"The Studium is in no short supply of research and scholars, and yet they are ever want for capable assistants to aid in their search for the rare and peculiar. Being one such individual yourself, it was only a matter of course that Qih Aliapoh would approach you with a proposition─to become an assistant to the faculty. That their demands should seem unreasonable is assured, and yet you are nevertheless willing to lend them your expertise. What new discoveries await on the horizon?",70009,0,114887,114287,114587,2,58,1
192,Studium Deliveries: Faculty of Archaeology,,"**Certain delivery objectives will be completed automatically.**
The research that presently occupies Professor Rurusha and the Faculty of Archaeology is the restoration of the “Golden Dhyata,” a peculiar piscine-faced relic. She believes it possibly possessed of unique powers, and with your help, she hopes to uncover the mysteries surrounding this ancient artifact.",69674,0,114888,114288,114588,7,56,1
193,Studium Deliveries: Faculty of Astronomy,,"**Certain delivery objectives will be completed automatically.**
You have been introduced to Jude, member of both the Faculty of Astronomy and Classical Astronomer's Association. Despite its illustrious title, he is the sole member of the latter, remaining to make use of a telescope he has found to be in disrepair. With your assistance, it may be possible to fashion a new one, and at last realize his heart's desire─to find the Azure Star.",69681,0,114889,114289,114589,7,56,2
194,Studium Deliveries: Faculty of Medicine,,"**Certain delivery objectives will be completed automatically.**
Professor Galveroche labors to create panaloaf, a foodstuff that contains everything necessary to sustain an individual in a single serving. The problem, you discover, after sampling this loaf, is that it is quite possibly the worst thing you have ever tasted. That is why Debroye, a student of the nutritional sciences, has sought your help to add flavor to this “perfect meal.”",69688,0,114890,114290,114590,7,56,3
195,Studium Deliveries: Faculty of Anthropology,,"**Certain delivery objectives will be completed automatically.**
Hinageshi would ask that you assist Professor Tankin in his research─that being, the recreation of other cultures' lifestyles to better ascertain which might enrich the lives of the people of Sharlayan. Indeed, he is squarely focused on his work and naught else. So much so, that he has failed to notice the affection of his assistant, Hinageshi. It is her hope you can aid in pursuits both academic and romantic.",69695,0,114891,114291,114591,8,57,1
196,Studium Deliveries: Faculty of Aetherology,,"**Certain delivery objectives will be completed automatically.**
T'laqa Tia specializes in underwater aetheric research. The problem, however, is the professor is afflicted with a severe case of aether sickness. He is under great pressure to prove the worth of his work so that he might repay his mentor, Professor Nele, and so he has turned to you for help collecting data for his thesis.",69702,0,114892,114292,114592,8,57,2
197,Crafter / Gatherer Master Quests (Endwalker),,"Scholarch Montichaigne has proposed a meeting of the minds, which sees you tasked with bringing together the eminent representatives of five separate fields of study. Join Searchingway, your passionately curious lunar visitor, in auditing this intellectual assembly, and help steer proceedings to a mutually beneficial conclusion.",70010,0,114893,114293,114593,2,59,1
198,Crafter / Gatherer Quests (Dawntrail): Prologue,,"As Ropli explains it, the shops of Wachumeqimeqi are want for talented hands to assist with matters both great and small. How fortunate, then, you happen to be passing through. He wastes no time taking you on a tour, introducing you to the many shopkeepers in need of aid. They are one and all beads threaded on the great chain of commerce, and Ropli is confident your contributions will see that chain fortified.",70502,0,114894,114294,114594,2,58,11
199,Wachumeqimeqi Quests (XRral Soj Metalwares),,"**Certain delivery objectives will be completed automatically.**
If there's one code XRral Soj lives by, it's to never keep a customer waiting. Essential metalwares are her expertise, and having them ready in a timely fashion is a matter of pride. Her new assistant Papawni, however, is a former potsworn who prefers a more elaborate process, specializing in lavish novelties. You must help these two complete opposites work in tandem by lighting the spark of collaboration between them, and hope that given time, they may forge an unbreakable bond of trust.",70510,0,114895,114295,114595,7,56,11
200,Wachumeqimeqi Quests (Epistles by Pameka),,"**Certain delivery objectives will be completed automatically.**
For the peoples of Tuliyollal who do not read or write, there is Pameka─a scrivener who lends her mastery of letters to the community. Though she is accustomed to most transcription tasks, a unique commission has recently crossed her desk: Zemoweni, a waiter at Xbalyav Ty'e, wishes to archive a collection of myths that his customers have shared with him. Keen to preserve these oral traditions on parchment, Pameka is more than happy to oblige, and enlists your aid to bind the myriad tales into tomes.",70517,0,114896,114296,114596,7,56,12
201,Wachumeqimeqi Quests (Xeerol Ja Juicecraft),,"**Certain delivery objectives will be completed automatically.**
Although Xeerol Ja has given her all to keep her beverage business afloat, the menu of bland brews has failed to attract new clientele, and her funds are dwindling by the day. To breathe new life into the Mamool Ja's establishment, you and the Moblin gatherer Halnaruk must contribute your respective expertise to develop fresh new blends that will excite the palate, nourish the body, and attract crowds from every corner of Tuliyollal.",70524,0,114897,114297,114597,7,56,13
202,Wachumeqimeqi Quests (Shunye's Apothecary),,"**Certain delivery objectives will be completed automatically.**
At Shunye's Apothecary, the eponymous Shetona shopkeeper deals in everything from medicinal herbs to precious minerals, though at present his stock is dwindling. Before you can negotiate a work agreement, however, you are interrupted by Uvlo, a Viera from across the salt who offers his labor in exchange for knowledge about the Shetona tribe. Indeed, with a little hard work, it seems there is much to uncover─perhaps even about the mysterious Shunye himself...",70531,0,114898,114298,114598,8,57,11
203,Wachumeqimeqi Quests (Fish Fancies Donuhanu),,"**Certain delivery objectives will be completed automatically.**
Peddler of fish both fancy and fantastic, Donuhanu is struggling to stay profitable in Tuliyollal's busiest marketplace. Fortune smiles upon the fishmonger with the arrival of Pashenine, a Whalaqee lad desiring to expand his repertoire of piscatory phantasms. To aid these two odd fish in their endeavors, you will need to think outside the tank and reel in catches the likes of which you can only dream...",70538,0,114899,114299,114599,8,57,12
204,Crafter / Gatherer Master Quests (Dawntrail),,"Tuliyollal has overcome great suffering in but a short span of time, resulting in newfound fellowship amongst her citizens and more visitors to the capital than ever before. Ropli is of a mind to celebrate, and he will need your help to realize a Wachumeqimeqi Appreciation Sale worthy of Tural's bright future.",70503,0,114900,114300,114600,2,59,11
205,,,,0,0,0,0,0,0,0,0
