#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100276,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100277,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100278,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100279,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100280,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100281,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100282,Specialty: Reflect,"**Specialist Action**

Increases **Inner Quiet** stack by three (up to 11). Can only be used when **Initial Preparations** is active.",0,100275,100276,100277,100278,100279,100280,100281,100282,242,249,786,0,0,1,0,-1,False
100283,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,9,80,250,8,False
100284,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,10,80,250,9,False
100285,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,11,80,250,10,False
100286,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,12,80,250,11,False
100287,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,13,80,250,12,False
100288,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,14,80,250,13,False
100289,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,15,80,250,14,False
100290,Trained Eye,"Increases **quality** by 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.
Cannot be used with expert crafting recipes.",0,100283,100284,100285,100286,100287,100288,100289,100290,239,246,1981,0,16,80,250,15,False
100291,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100292,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100293,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100294,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100295,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100296,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100297,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100298,Trained Instinct,"Increases quality by between 30 and 100%.

Available only on the first step. Recipe level must be at least 10 levels below yours.",0,100291,100292,100293,100294,100295,100296,100297,100298,241,248,786,0,0,1,0,-1,False
100299,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1507,0,9,71,40,8,False
100300,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1557,0,10,71,40,9,False
100301,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1607,0,11,71,40,10,False
100302,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1657,0,12,71,40,11,False
100303,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1707,0,13,71,40,12,False
100304,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1757,0,14,71,40,13,False
100305,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1807,0,15,71,40,14,False
100306,Preparatory Touch,"Increases **quality** at greater cost to **durability**.
**Additional Effect:** Increases **Inner Quiet** stack by one (up to 10)
**Efficiency:** 200%
**Success Rate:** 100%
**Durability Cost: **20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1857,0,16,71,40,15,False
100307,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100308,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100309,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100310,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100311,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100312,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100313,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100314,Rapid Synthesis III,"Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.
**Efficiency:** 600%
**Success Rate:** 60%
**Durability Cost: **20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100315,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1514,0,9,78,6,8,False
100316,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1564,0,10,78,6,9,False
100317,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1614,0,11,78,6,10,False
100318,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1663,0,12,78,6,11,False
100319,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1714,0,13,78,6,12,False
100320,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1763,0,14,78,6,13,False
100321,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1814,0,15,78,6,14,False
100322,Intensive Synthesis,"Increases **progress**.
**Efficiency:** 400%
**Success Rate:** 100%
 
Available only when material condition is **Good** or **Excellent**.",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1863,0,16,78,6,15,False
100323,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1503,0,9,76,32,8,False
100324,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1553,0,10,76,32,9,False
100325,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1603,0,11,76,32,10,False
100326,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1653,0,12,76,32,11,False
100327,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1703,0,13,76,32,12,False
100328,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1753,0,14,76,32,13,False
100329,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1803,0,15,76,32,14,False
100330,Delicate Synthesis,"Increases both **progress** and **quality**.
**Synthesis Action Efficiency: **150%
**Touch Action Efficiency: **100%
**Success Rate: **100%",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1853,0,16,76,32,15,False
100331,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100332,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100333,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100334,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100335,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100336,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100337,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100338,Brand of the Elements,"Increases **progress**.
**Efficiency:** 100%
**Success Rate:** 100%",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100339,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,9,50,24,8,False
100340,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,10,50,24,9,False
100341,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,11,50,24,10,False
100342,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,12,50,24,11,False
100343,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,13,50,24,12,False
100344,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,14,50,24,13,False
100345,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,15,50,24,14,False
100346,Byregot's Blessing,"Increases **quality**. **Inner Quiet** effect ends upon use.
**Efficiency:** 100% plus 20% for each count of your **Inner Quiet** stack, up to a maximum of 300%
**Success Rate:** 100%
Requires at least one stack of **Inner Quiet**.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,16,50,24,15,False
100347,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100349,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100350,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100351,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100352,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100353,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100354,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100355,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,9,9,0,8,False
100356,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,10,9,0,9,False
100357,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,11,9,0,10,False
100358,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,12,9,0,11,False
100359,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,13,9,0,12,False
100360,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,14,9,0,13,False
100361,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,15,9,0,14,False
100362,Hasty Touch,"Increases **quality** and requires no CP.
**Efficiency:** 100%
**Success Rate:** 60%
**Additional Effect: **Grants **Expedience** for 1 step",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,16,9,0,15,False
100363,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,9,9,0,8,False
100364,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,10,9,0,9,False
100365,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,11,9,0,10,False
100366,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,12,9,0,11,False
100367,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,13,9,0,12,False
100368,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,14,9,0,13,False
100369,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,15,9,0,14,False
100370,Rapid Synthesis,"Increases **progress**.
**Efficiency:** 500%
**Success Rate:** 50%",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,16,9,0,15,False
100371,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,9,13,0,8,False
100372,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,10,13,0,9,False
100373,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,11,13,0,10,False
100374,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,12,13,0,11,False
100375,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,13,13,0,12,False
100376,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,14,13,0,13,False
100377,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,15,13,0,14,False
100378,Tricks of the Trade,"Restores 20 CP.

Available only when material condition is **Good** or **Excellent**.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,16,13,0,15,False
100379,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,9,54,6,8,False
100380,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,10,54,6,9,False
100381,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,11,54,6,10,False
100382,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,12,54,6,11,False
100383,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,13,54,6,12,False
100384,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,14,54,6,13,False
100385,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,15,54,6,14,False
100386,Muscle Memory,"Increases **progress**.
**Efficiency: **300%
**Success Rate: **100%
**Additional Effect: **Efficiency of your next **Synthesis** action is increased by 100%

Available only on the first step.
Additional effect is active for five steps.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,16,54,6,15,False
100387,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,9,69,6,8,False
100388,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,10,69,6,9,False
100389,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,11,69,6,10,False
100390,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,12,69,6,11,False
100391,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,13,69,6,12,False
100392,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,14,69,6,13,False
100393,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,15,69,6,14,False
100394,Reflect,"Increases **quality**.
**Efficiency:** 300%
**Success Rate:** 100%
**Additional Effect: **Increases **Inner Quiet** stack by one (up to 10)

Available only on the first step. ",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,16,69,6,15,False
100395,Careful Observation,"**Specialist Action**

Do nothing for one step, preserving the status of any actions presently in effect.

A crafter's delineation is used upon execution.
Can only be used up to three times per synthesis.
This action does not increase step count.",67632,100395,100396,100397,100398,100399,100400,100401,100402,4655,4656,1984,0,9,55,0,8,True
100396,Careful Observation,"**Specialist Action**

Do nothing for one step, preserving the status of any actions presently in effect.

A crafter's delineation is used upon execution.
Can only be used up to three times per synthesis.
This action does not increase step count.",67632,100395,100396,100397,100398,100399,100400,100401,100402,4655,4656,1984,0,10,55,0,9,True
100397,Careful Observation,"**Specialist Action**

Do nothing for one step, preserving the status of any actions presently in effect.

A crafter's delineation is used upon execution.
Can only be used up to three times per synthesis.
This action does not increase step count.",67632,100395,100396,100397,100398,100399,100400,100401,100402,4655,4656,1984,0,11,55,0,10,True
