#,Path,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
2104,ex3/roldps/roldps05030/roldps05030,0,0,0,0,0,158,1,True,False
2105,ex3/roldps/roldps05040/roldps05040,0,0,0,0,0,158,1,True,False
2106,ex3/roldps/roldps05050/roldps05050,0,0,0,0,0,158,1,True,False
2107,ex3/roldps/roldps05060/roldps05060,0,0,0,0,0,158,1,True,False
2108,ex3/rolcst/rolcst05010/rolcst05010,0,0,0,0,0,159,1,True,False
2109,ex3/rolcst/rolcst05020/rolcst05020,0,0,0,0,0,159,1,True,False
2110,ex3/rolcst/rolcst05030/rolcst05030,0,0,0,0,0,159,1,True,False
2111,ex3/rolcst/rolcst05040/rolcst05040,0,0,0,0,0,159,1,True,False
2112,ex3/rolcst/rolcst05050/rolcst05050,0,0,0,0,0,159,1,True,False
2113,ex3/rolcst/rolcst05060/rolcst05060,0,0,0,0,0,159,1,True,False
2114,ex3/rolend/rolend05010/rolend05010,0,0,0,0,0,142,1,True,False
2115,ex3/clsmtl/clsmtl0a050/clsmtl0a050,0,0,0,0,0,151,1,True,False
2116,ex3/clsnmt/clsnmt0a050/clsnmt0a050,0,0,0,0,0,152,1,True,False
2117,ex3/clsfac/clsfac0a050/clsfac0a050,0,0,0,0,0,153,1,True,False
2118,ex3/clsrsc/clsrsc0a050/clsrsc0a050,0,0,0,0,0,154,1,True,False
2119,ex3/clsfsh/clsfsh0a050/clsfsh0a050,0,0,0,0,0,155,1,True,False
2120,ex3/clsend/clsend0a050/clsend0a050,0,0,0,0,0,35,1,True,False
2121,ex3/roltnk/roltnk05035/roltnk05035,0,0,0,0,0,156,1,True,False
2122,ex2/stmbdf/stmbdf10530/stmbdf10530,0,0,0,0,0,1,1,True,False
2123,ex2/stmbdg/stmbdg10115/stmbdg10115,0,0,0,0,0,1,1,True,False
2124,ex3/dunnvt/dunnvt4d110/dunnvt4d110,0,0,0,0,0,1,1,True,False
2125,ex3/dunnvt/dunnvt4d120/dunnvt4d120,0,0,0,0,0,1,1,True,False
2126,ex3/dunnvt/dunnvt4d130/dunnvt4d130,0,0,0,0,0,1,1,True,False
2127,ex3/dunnvt/dunnvt4d210/dunnvt4d210,0,0,0,0,0,1,1,True,False
2128,ex3/dunnvt/dunnvt4d220/dunnvt4d220,0,0,0,0,0,1,1,True,False
2129,ex3/dunnvt/dunnvt4d230/dunnvt4d230,0,0,0,0,0,1,1,True,False
2130,ex3/dunnvt/dunnvt4d310/dunnvt4d310,0,0,0,0,0,1,1,True,False
2131,ex3/dunnvt/dunnvt4d320/dunnvt4d320,0,0,0,0,0,1,1,True,False
2132,ex3/dunnvt/dunnvt4d330/dunnvt4d330,0,0,0,0,0,1,1,True,False
2133,ex3/dunnvt/dunnvt4d410/dunnvt4d410,0,0,0,0,0,1,1,True,False
2134,ex3/dunnvt/dunnvt4d420/dunnvt4d420,0,0,0,0,0,1,1,True,False
2135,ex3/dunnvt/dunnvt4d430/dunnvt4d430,0,0,0,0,0,1,1,True,False
2136,ex3/dunnvt/dunnvt4d510/dunnvt4d510,0,0,0,0,0,1,1,True,False
2137,ex3/dunnvt/dunnvt4d520/dunnvt4d520,0,0,0,0,0,1,1,True,False
2138,ex3/dunnvt/dunnvt4d530/dunnvt4d530,0,0,0,0,0,1,1,True,False
2139,ex3/dunnvt/dunnvt4d610/dunnvt4d610,0,0,0,0,0,1,1,True,False
2140,ex3/dunnvt/dunnvt4d620/dunnvt4d620,0,0,0,0,0,1,1,True,False
2141,ex3/dunnvt/dunnvt4d630/dunnvt4d630,0,0,0,0,0,1,1,True,False
2142,ex3/dunnvt/dunnvt4d710/dunnvt4d710,0,0,0,0,0,1,1,True,False
2143,ex3/dunnvt/dunnvt4d720/dunnvt4d720,0,0,0,0,0,1,1,True,False
2144,ex3/dunnvt/dunnvt4d730/dunnvt4d730,0,0,0,0,0,1,1,True,False
2145,ex3/dunnvt/dunnvt4d810/dunnvt4d810,0,0,0,0,0,1,1,True,False
2146,ex3/dunnvt/dunnvt4d820/dunnvt4d820,0,0,0,0,0,1,1,True,False
2147,ex3/dunnvt/dunnvt4d830/dunnvt4d830,0,0,0,0,0,1,1,True,False
2148,ex3/boshds/boshds00010/boshds00010,0,0,0,0,0,1,1,True,False
2149,ex3/boshds/boshds00020/boshds00020,0,0,0,0,0,1,1,True,False
2150,ex3/bosttn/bosttn00010/bosttn00010,0,0,0,0,0,1,1,True,False
2151,ex3/bosttn/bosttn00020/bosttn00020,0,0,0,0,0,1,1,True,False
2152,ex3/bosttn/bosttn00110/bosttn00110,0,0,0,0,0,1,1,True,False
2153,ex3/bosttn/bosttn00120/bosttn00120,0,0,0,0,0,1,1,True,False
2154,ex3/bosinc/bosinc00010/bosinc00010,0,0,0,0,0,1,1,True,False
2155,ex3/bosinc/bosinc00020/bosinc00020,0,0,0,0,0,1,1,True,False
2156,ex3/bosinc/bosinc00110/bosinc00110,0,0,0,0,0,1,1,True,False
2157,ex3/bosinc/bosinc00120/bosinc00120,0,0,0,0,0,1,1,True,False
2158,ex3/dunedn/dunedn1a110/dunedn1a110,0,0,0,0,0,1,1,True,False
2159,ex3/dunedn/dunedn1a120/dunedn1a120,0,0,0,0,0,1,1,True,False
2160,ex3/dunedn/dunedn1a210/dunedn1a210,0,0,0,0,0,1,1,True,False
2161,ex3/dunedn/dunedn1a220/dunedn1a220,0,0,0,0,0,1,1,True,False
2162,ex3/dunedn/dunedn1a310/dunedn1a310,0,0,0,0,0,1,1,True,False
2163,ex3/dunedn/dunedn1a320/dunedn1a320,0,0,0,0,0,1,1,True,False
2164,ex3/dunedn/dunedn1a410/dunedn1a410,0,0,0,0,0,1,1,True,False
2165,ex3/dunedn/dunedn1a420/dunedn1a420,0,0,0,0,0,1,1,True,False
2166,ex3/dunedn/dunedn1b110/dunedn1b110,0,0,0,0,0,1,1,True,False
2167,ex3/dunedn/dunedn1b120/dunedn1b120,0,0,0,0,0,1,1,True,False
2168,ex3/dunedn/dunedn1b210/dunedn1b210,0,0,0,0,0,1,1,True,False
2169,ex3/dunedn/dunedn1b220/dunedn1b220,0,0,0,0,0,1,1,True,False
2170,ex3/dunedn/dunedn1b310/dunedn1b310,0,0,0,0,0,1,1,True,False
2171,ex3/dunedn/dunedn1b320/dunedn1b320,0,0,0,0,0,1,1,True,False
2172,ex3/dunedn/dunedn1b410/dunedn1b410,0,0,0,0,0,1,1,True,False
2173,ex3/dunedn/dunedn1b420/dunedn1b420,0,0,0,0,0,1,1,True,False
2174,ex3/qstedn/qstedn00010/qstedn00010,0,0,0,0,0,1,1,True,False
2175,ex3/qstedn/qstedn00020/qstedn00020,0,0,0,0,0,1,1,True,False
2176,ex3/qstedn/qstedn00030/qstedn00030,0,0,0,0,0,1,1,True,False
2177,ex3/qstedn/qstedn00040/qstedn00040,0,0,0,0,0,1,1,True,False
2178,ex3/qstedn/qstedn00050/qstedn00050,0,0,0,0,0,1,1,True,False
2179,ex3/qstedn/qstedn00060/qstedn00060,0,0,0,0,0,1,1,True,False
2180,ex3/qstedn/qstedn00070/qstedn00070,0,0,0,0,0,1,1,True,False
2181,ffxiv/anvwil/anvwil00600/anvwil00600,0,0,0,0,0,1,1,True,False
2182,ffxiv/anvwil/anvwil00610/anvwil00610,0,0,0,0,0,1,1,True,False
2183,ex3/trehnt/trehnt00310/trehnt00310,0,0,0,0,0,1,1,True,False
2184,,0,0,0,0,0,0,0,False,False
2185,ex3/luckmg/luckmg00010/luckmg00010,0,0,0,0,0,1,1,True,False
2186,ex3/luckmg/luckmg00020/luckmg00020,0,0,0,0,0,1,1,True,False
2187,ex3/luckmg/luckmg00030/luckmg00030,68784,0,0,0,0,1,1,True,False
2188,ex3/luckmg/luckmg00040/luckmg00040,0,0,0,0,0,1,1,True,False
2189,ex3/luckmg/luckmg00050/luckmg00050,0,0,0,0,0,1,1,True,False
2190,ex3/luckmg/luckmg00060/luckmg00060,0,0,0,0,0,1,1,True,False
2191,ex3/luckmg/luckmg00070/luckmg00070,0,0,0,0,0,1,1,True,False
2192,ex3/luckmg/luckmg00080/luckmg00080,0,0,0,0,0,1,1,True,False
2193,ex3/luckmg/luckmg00090/luckmg00090,0,0,0,0,0,1,1,True,False
2194,ex3/luckmg/luckmg00100/luckmg00100,0,0,0,0,0,1,1,True,False
2195,ex3/luckmg/luckmg00110/luckmg00110,0,0,0,0,0,1,1,True,False
2196,ex3/luckmg/luckmg00120/luckmg00120,0,0,0,0,0,1,1,True,False
2197,ex3/luckmg/luckmg00130/luckmg00130,0,0,0,0,0,1,1,True,False
2198,ex3/luckmg/luckmg00140/luckmg00140,0,0,0,0,0,1,1,True,False
2199,ex3/luckmg/luckmg00150/luckmg00150,0,0,0,0,0,1,1,True,False
2200,ex3/luckta/luckta01010/luckta01010,0,0,0,0,0,1,1,True,False
2201,ex3/luckta/luckta01020/luckta01020,0,0,0,0,0,1,1,True,False
2202,ex3/luckta/luckta01030/luckta01030,0,0,0,0,0,1,1,True,False
2203,ex3/luckta/luckta01040/luckta01040,0,0,0,0,0,1,1,True,False
2204,ex3/luckta/luckta01050/luckta01050,0,0,0,0,0,1,1,True,False
2205,ex3/banpix/banpix00110/banpix00110,0,0,0,0,0,1,1,True,False
2206,ex3/banpix/banpix00120/banpix00120,0,0,0,0,0,1,1,True,False
2207,ex3/banpix/banpix00010/banpix00010,0,0,0,0,0,1,1,True,False
2208,ex3/banpix/banpix00020/banpix00020,0,0,0,0,0,1,1,True,False
2209,ex3/banpix/banpix00030/banpix00030,0,0,0,0,0,1,1,True,False
2210,ex3/banpix/banpix00040/banpix00040,0,0,0,0,0,1,1,True,False
2211,ex3/banpix/banpix00050/banpix00050,0,0,0,0,0,1,1,True,False
2212,ex1/luckha/luckha00010/luckha00010,0,0,0,0,0,1,1,True,False
2213,ffxiv/fesxma/fesxma05100/fesxma05100,0,0,0,0,0,1,1,True,False
2214,ex1/jobaoz/jobaoz50210/jobaoz50210,0,0,0,0,0,129,1,True,False
2215,ex1/jobaoz/jobaoz55010/jobaoz55010,0,0,0,0,0,129,1,True,False
2216,ex1/jobaoz/jobaoz60010/jobaoz60010,0,0,0,0,0,129,1,True,False
2217,ex3/dunytc/dunytc1a110/dunytc1a110,0,0,0,0,0,1,1,True,False
2218,ex3/dunytc/dunytc1a120/dunytc1a120,0,0,0,0,0,1,1,True,False
2219,ex3/dunytc/dunytc1a130/dunytc1a130,0,0,0,0,0,1,1,True,False
2220,ex3/dunnvt/dunnvt4d910/dunnvt4d910,0,0,0,0,0,1,1,True,False
2221,ex3/dunnvt/dunnvt4d920/dunnvt4d920,0,0,0,0,0,1,1,True,False
2222,ex3/dunnvt/dunnvt4d930/dunnvt4d930,0,0,0,0,0,1,1,True,False
2223,ex3/boshds/boshds00110/boshds00110,0,0,0,0,0,1,1,True,False
2224,ex3/boshds/boshds00120/boshds00120,0,0,0,0,0,1,1,True,False
2225,ex3/bosalx/bosalx00210/bosalx00210,0,0,0,0,0,1,1,True,False
2226,ex3/bosalx/bosalx00220/bosalx00220,0,0,0,0,0,1,1,True,False
2227,,0,0,0,0,0,0,0,False,False
2228,ex3/luckmh/luckmh00160/luckmh00160,0,0,0,0,0,1,1,True,False
2229,ex3/banpix/banpix00115/banpix00115,0,0,0,0,0,1,1,True,False
2230,ex3/luckmg/luckmg00125/luckmg00125,0,0,0,0,0,1,1,True,False
2231,ex3/banpix/banpix00118/banpix00118,0,0,0,0,0,1,1,True,False
2232,ex3/luckmh/luckmh00010/luckmh00010,0,0,0,0,0,1,1,True,False
2233,ex3/luckmh/luckmh00020/luckmh00020,0,0,0,0,0,1,1,True,False
2234,ex3/luckmh/luckmh00030/luckmh00030,0,0,0,0,0,1,1,True,False
2235,ex3/luckmh/luckmh00040/luckmh00040,0,0,0,0,0,1,1,True,False
2236,ex3/luckmh/luckmh00050/luckmh00050,0,0,0,0,0,1,1,True,False
2237,ex3/luckmh/luckmh00060/luckmh00060,0,0,0,0,0,1,1,True,False
2238,ex3/luckmh/luckmh00070/luckmh00070,0,0,0,0,0,1,1,True,False
2239,ex3/luckmh/luckmh00080/luckmh00080,0,0,0,0,0,1,1,True,False
2240,ex3/luckmh/luckmh00090/luckmh00090,0,0,0,0,0,1,1,True,False
2241,ex3/luckmh/luckmh00100/luckmh00100,0,0,0,0,0,1,1,True,False
2242,ex3/luckmh/luckmh00110/luckmh00110,69328,0,0,0,0,1,1,True,False
2243,ex3/luckmh/luckmh00120/luckmh00120,0,0,0,0,0,1,1,True,False
2244,ex3/luckmh/luckmh00130/luckmh00130,0,0,0,0,0,1,1,True,False
2245,ex3/luckmh/luckmh00140/luckmh00140,0,0,0,0,0,1,1,True,False
2246,ex3/luckmh/luckmh00150/luckmh00150,0,0,0,0,0,1,1,True,False
2247,ex3/luckmh/luckmh00170/luckmh00170,0,0,0,0,0,1,1,True,False
2248,ex3/luckmh/luckmh00180/luckmh00180,0,0,0,0,0,1,1,True,False
2249,ex3/luckmh/luckmh00190/luckmh00190,0,0,0,0,0,1,1,True,False
2250,ex3/qstedn/qstedn00110/qstedn00110,0,0,0,0,0,1,1,True,False
2251,ex3/qstedn/qstedn00120/qstedn00120,0,0,0,0,0,1,1,True,False
2252,ex3/qstedn/qstedn00130/qstedn00130,0,0,0,0,0,1,1,True,False
2253,ex3/qstedn/qstedn00140/qstedn00140,0,0,0,0,0,1,1,True,False
2254,ex3/qstedn/qstedn00150/qstedn00150,0,0,0,0,0,1,1,True,False
2255,ex3/qstedn/qstedn00160/qstedn00160,0,0,0,0,0,1,1,True,False
2256,ex3/qstedn/qstedn00170/qstedn00170,0,0,0,0,0,1,1,True,False
2257,ex3/qstedn/qstedn00180/qstedn00180,0,0,0,0,0,1,1,True,False
2258,ex3/luckyw/luckyw00010/luckyw00010,0,0,0,0,0,1,1,True,False
2259,ex3/luckyw/luckyw00020/luckyw00020,0,0,0,0,0,1,1,True,False
2260,ex3/luckyw/luckyw00030/luckyw00030,0,0,0,0,0,1,1,True,False
2261,ex3/luckyw/luckyw00040/luckyw00040,0,0,0,0,0,1,1,True,False
2262,ex3/luckyw/luckyw00050/luckyw00050,0,0,0,0,0,1,1,True,False
2263,ffxiv/cntikd/cntikd05220/cntikd05220,0,0,0,0,0,1,4,True,False
2264,ex3/banqiq/banqiq00010/banqiq00010,0,0,0,0,0,1,1,True,False
2265,ex3/banqiq/banqiq00020/banqiq00020,0,0,0,0,0,1,1,True,False
2266,ex3/banqiq/banqiq00030/banqiq00030,0,0,0,0,0,1,1,True,False
2267,ex3/banqiq/banqiq00040/banqiq00040,0,0,0,0,0,1,1,True,False
2268,ex3/banqiq/banqiq00050/banqiq00050,0,0,0,0,0,1,1,True,False
2269,ex3/banqiq/banqiq00110/banqiq00110,0,0,0,0,0,1,1,True,False
2270,ex3/banqiq/banqiq00120/banqiq00120,0,0,0,0,0,1,1,True,False
2271,ex3/banqiq/banqiq00130/banqiq00130,0,0,0,0,0,1,1,True,False
2272,ex3/bosalr/bosalr00010/bosalr00010,0,0,0,0,0,1,1,True,False
2273,ex3/bosalr/bosalr00020/bosalr00020,0,0,0,0,0,1,1,True,False
2274,ex3/bosalr/bosalr00110/bosalr00110,0,0,0,0,0,1,1,True,False
2275,ex3/bosalr/bosalr00120/bosalr00120,0,0,0,0,0,1,1,True,False
2276,ex3/bosvrs/bosvrs00010/bosvrs00010,0,0,0,0,0,1,1,True,False
2277,ex3/bosvrs/bosvrs00020/bosvrs00020,0,0,0,0,0,1,1,True,False
2278,ex3/dunedn/dunedn2a110/dunedn2a110,0,0,0,0,0,1,1,True,False
2279,ex3/dunedn/dunedn2a120/dunedn2a120,0,0,0,0,0,1,1,True,False
2280,ex3/dunedn/dunedn2a210/dunedn2a210,0,0,0,0,0,1,1,True,False
2281,ex3/dunedn/dunedn2a220/dunedn2a220,0,0,0,0,0,1,1,True,False
2282,ex3/dunedn/dunedn2a310/dunedn2a310,0,0,0,0,0,1,1,True,False
2283,ex3/dunedn/dunedn2a320/dunedn2a320,0,0,0,0,0,1,1,True,False
2284,ex3/dunedn/dunedn2a410/dunedn2a410,0,0,0,0,0,1,1,True,False
2285,ex3/dunedn/dunedn2a420/dunedn2a420,0,0,0,0,0,1,1,True,False
2286,ex3/dunedn/dunedn2b110/dunedn2b110,0,0,0,0,0,1,1,True,False
2287,ex3/dunedn/dunedn2b120/dunedn2b120,0,0,0,0,0,1,1,True,False
2288,ex3/dunedn/dunedn2b210/dunedn2b210,0,0,0,0,0,1,1,True,False
2289,ex3/dunedn/dunedn2b220/dunedn2b220,0,0,0,0,0,1,1,True,False
2290,ex3/dunedn/dunedn2b310/dunedn2b310,0,0,0,0,0,1,1,True,False
2291,ex3/dunedn/dunedn2b320/dunedn2b320,0,0,0,0,0,1,1,True,False
2292,ex3/dunedn/dunedn2b410/dunedn2b410,0,0,0,0,0,1,1,True,False
2293,ex3/dunedn/dunedn2b420/dunedn2b420,0,0,0,0,0,1,1,True,False
2294,ex3/dunnvt/dunnvt4da10/dunnvt4da10,0,0,0,0,0,1,1,True,False
2295,ex3/dunnvt/dunnvt4da20/dunnvt4da20,0,0,0,0,0,1,1,True,False
2296,ex3/dunnvt/dunnvt4da30/dunnvt4da30,0,0,0,0,0,1,1,True,False
2297,ex3/qstmyc/qstmyc00010/qstmyc00010,0,0,0,0,0,1,1,True,False
2298,ex3/qstmyc/qstmyc00020/qstmyc00020,0,0,0,0,0,1,1,True,False
2299,ex3/qstmyc/qstmyc00030/qstmyc00030,0,0,0,0,0,1,1,True,False
2300,ex3/qstmyc/qstmyc00040/qstmyc00040,0,0,0,0,0,1,1,True,False
2301,ex3/qstmyc/qstmyc00050/qstmyc00050,0,0,0,0,0,1,1,True,False
2302,ex3/qstmyc/qstmyc00060/qstmyc00060,0,0,0,0,0,1,1,True,False
2303,ex3/qstmyc/qstmyc00070/qstmyc00070,0,0,0,0,0,1,1,True,False
2304,ex1/skyhwd/skyhwd05210/skyhwd05210,0,0,0,0,0,1,1,True,False
2305,ffxiv/cntikd/cntikd05210/cntikd05210,0,0,0,0,0,1,4,True,False
2306,ex3/qstedn/qstedn00100/qstedn00100,0,0,0,0,0,1,1,True,False
2307,ex3/banqiq/banqiq00122/banqiq00122,0,0,0,0,0,1,1,True,False
2308,ex3/banqiq/banqiq00124/banqiq00124,0,0,0,0,0,1,1,True,False
2309,ex3/banqiq/banqiq00126/banqiq00126,0,0,0,0,0,1,1,True,False
2310,ffxiv/cntikd/cntikd00110/cntikd00110,0,0,0,0,0,1,4,True,False
2311,ffxiv/cntikd/cntikd00120/cntikd00120,0,0,0,0,0,1,4,True,False
2312,ffxiv/cntikd/cntikd00210/cntikd00210,0,0,0,0,0,1,4,True,False
2313,ffxiv/cntikd/cntikd00220/cntikd00220,0,0,0,0,0,1,4,True,False
2314,ffxiv/cntikd/cntikd00420/cntikd00420,0,0,0,0,0,1,4,True,False
2315,ffxiv/cntikd/cntikd00320/cntikd00320,0,0,0,0,0,1,4,True,False
2316,ex3/luckmi/luckmi10110/luckmi10110,0,0,0,0,0,1,1,True,False
2317,ex3/luckmi/luckmi10210/luckmi10210,0,0,0,0,0,1,1,True,False
2318,ex3/luckmi/luckmi10310/luckmi10310,0,0,0,0,0,1,1,True,False
2319,ex3/luckmi/luckmi10410/luckmi10410,0,0,0,0,0,1,1,True,False
2320,ex3/luckmi/luckmi10510/luckmi10510,0,0,0,0,0,1,1,True,False
2321,ex3/luckmi/luckmi10520/luckmi10520,0,0,0,0,0,1,1,True,False
2322,ex3/luckmi/luckmi10610/luckmi10610,0,0,0,0,0,1,1,True,False
2323,ex3/luckmi/luckmi10710/luckmi10710,0,0,0,0,0,1,1,True,False
2324,ex3/luckmi/luckmi10720/luckmi10720,0,0,0,0,0,1,1,True,False
2325,ex3/luckmi/luckmi10730/luckmi10730,0,0,0,0,0,1,1,True,False
2326,ex3/luckmi/luckmi10740/luckmi10740,0,0,0,0,0,1,1,True,False
2327,ex3/luckmi/luckmi10810/luckmi10810,0,0,0,0,0,1,1,True,False
2328,ex3/luckmi/luckmi10820/luckmi10820,0,0,0,0,0,1,1,True,False
2329,ex3/luckmi/luckmi10830/luckmi10830,0,0,0,0,0,1,1,True,False
2330,ex3/luckmi/luckmi10910/luckmi10910,0,0,0,0,0,1,1,True,False
2331,ex3/luckmi/luckmi11010/luckmi11010,0,0,0,0,0,1,1,True,False
2332,ex3/luckmi/luckmi11110/luckmi11110,0,0,0,0,0,1,1,True,False
2333,ex3/luckmi/luckmi11120/luckmi11120,0,0,0,0,0,1,1,True,False
2334,ex3/luckmi/luckmi11210/luckmi11210,0,0,0,0,0,1,1,True,False
2335,ex3/luckmi/luckmi11220/luckmi11220,0,0,0,0,0,1,1,True,False
2336,ex3/luckmi/luckmi11230/luckmi11230,0,0,0,0,0,1,1,True,False
2337,ex3/luckmi/luckmi11240/luckmi11240,0,0,0,0,0,1,1,True,False
2338,ex3/luckmi/luckmi11250/luckmi11250,0,0,0,0,0,1,1,True,False
2339,ex3/boswol/boswol00010/boswol00010,0,0,0,0,0,1,1,True,False
2340,ex3/boswol/boswol00020/boswol00020,0,0,0,0,0,1,1,True,False
2341,ex3/dunnvt/dunnvt4db10/dunnvt4db10,0,0,0,0,0,1,1,True,False
2342,ex3/dunnvt/dunnvt4db20/dunnvt4db20,0,0,0,0,0,1,1,True,False
2343,ex3/dunnvt/dunnvt4db30/dunnvt4db30,0,0,0,0,0,1,1,True,False
2344,ex3/luckyw/luckyw00110/luckyw00110,0,0,0,0,0,1,1,True,False
2345,ex3/luckyw/luckyw00120/luckyw00120,0,0,0,0,0,1,1,True,False
2346,ex3/luckyw/luckyw00130/luckyw00130,0,0,0,0,0,1,1,True,False
2347,ex3/luckyw/luckyw00140/luckyw00140,0,0,0,0,0,1,1,True,False
2348,ex3/luckyw/luckyw00150/luckyw00150,0,0,0,0,0,1,1,True,False
2349,ex3/luckmi/luckmi10515/luckmi10515,0,0,0,0,0,1,1,True,False
2350,ex3/luckmi/luckmi10517/luckmi10517,0,0,0,0,0,1,1,True,False
2351,ex3/boswol/boswol00110/boswol00110,0,0,0,0,0,1,1,True,False
2352,ex3/boswol/boswol00120/boswol00120,0,0,0,0,0,1,1,True,False
2353,ex3/bandwa/bandwa00110/bandwa00110,0,0,0,0,0,1,1,True,False
2354,ex3/bandwa/bandwa00120/bandwa00120,0,0,0,0,0,1,1,True,False
2355,ex3/bandwa/bandwa00130/bandwa00130,0,0,0,0,0,1,1,True,False
2356,ex3/bandwa/bandwa00010/bandwa00010,0,0,0,0,0,1,1,True,False
2357,ex3/bandwa/bandwa00020/bandwa00020,0,0,0,0,0,1,1,True,False
2358,ex3/bandwa/bandwa00030/bandwa00030,0,0,0,0,0,1,1,True,False
2359,ex3/bandwa/bandwa00040/bandwa00040,0,0,0,0,0,1,1,True,False
2360,ex3/bandwa/bandwa00050/bandwa00050,0,0,0,0,0,1,1,True,False
2361,ex1/luckha/luckha00310/luckha00310,0,0,0,0,0,1,1,True,False
2362,ex1/luckhz/luckhz00310/luckhz00310,0,0,0,0,0,1,1,True,False
2363,ffxiv/anvwil/anvwil00710/anvwil00710,0,0,0,0,0,1,1,True,False
2364,ffxiv/anvwil/anvwil00720/anvwil00720,0,0,0,0,0,1,1,True,False
2365,ffxiv/anvwil/anvwil00730/anvwil00730,0,0,0,0,0,1,1,True,False
2366,ex1/skyhwd/skyhwd05310/skyhwd05310,0,0,0,0,0,1,1,True,False
2367,ex3/luckta/luckta02010/luckta02010,0,0,0,0,0,1,1,True,False
2368,ex3/luckta/luckta02020/luckta02020,0,0,0,0,0,1,1,True,False
2369,ex3/luckta/luckta02030/luckta02030,0,0,0,0,0,1,1,True,False
2370,ex3/luckta/luckta02040/luckta02040,0,0,0,0,0,1,1,True,False
2371,ex3/luckta/luckta02050/luckta02050,0,0,0,0,0,1,1,True,False
2372,ex3/dunytc/dunytc2a110/dunytc2a110,0,0,0,0,0,1,1,True,False
2373,ex3/dunytc/dunytc2a120/dunytc2a120,0,0,0,0,0,1,1,True,False
2374,ex3/dunytc/dunytc2a130/dunytc2a130,0,0,0,0,0,1,1,True,False
2375,ex3/qstmyc/qstmyc00110/qstmyc00110,0,0,0,0,0,1,1,True,False
2376,ex3/qstmyc/qstmyc00120/qstmyc00120,0,0,0,0,0,1,1,True,False
2377,ex3/qstmyc/qstmyc00130/qstmyc00130,0,0,0,0,0,1,1,True,False
2378,ex3/qstmyc/qstmyc00140/qstmyc00140,0,0,0,0,0,1,1,True,False
2379,ex3/qstmyc/qstmyc00150/qstmyc00150,0,0,0,0,0,1,1,True,False
2380,ex3/dunmyc/dunmyc05300/dunmyc05300,0,0,0,0,0,1,1,True,False
2381,ex3/dunmyc/dunmyc05310/dunmyc05310,0,0,0,0,0,1,1,True,False
2382,ex3/dunmyc/dunmyc05320/dunmyc05320,0,0,0,0,0,1,1,True,False
2383,ex3/dunmyc/dunmyc05330/dunmyc05330,0,0,0,0,0,1,1,True,False
2384,ex3/qstmyc/qstmyc00115/qstmyc00115,0,0,0,0,0,1,1,True,False
2385,ex3/luckmi/luckmi10750/luckmi10750,0,0,0,0,0,1,1,True,False
2386,ex3/luckmi/luckmi10905/luckmi10905,0,0,0,0,0,1,1,True,False
2387,ex3/bossiv/bossiv00210/bossiv00210,0,0,0,0,0,1,1,True,False
2388,ex3/bossiv/bossiv00220/bossiv00220,0,0,0,0,0,1,1,True,False
2389,ex1/luckha/luckha00410/luckha00410,0,0,0,0,0,1,1,True,False
2390,ex3/luckyw/luckyw00210/luckyw00210,0,0,0,0,0,1,1,True,False
2391,ex3/luckyw/luckyw00220/luckyw00220,0,0,0,0,0,1,1,True,False
2392,ex3/luckyw/luckyw00230/luckyw00230,0,0,0,0,0,1,1,True,False
2393,ex2/jobaoz/jobaoz05410/jobaoz05410,0,0,0,0,0,129,1,True,False
2394,ex2/jobaoz/jobaoz05420/jobaoz05420,0,0,0,0,0,129,1,True,False
2395,ex2/jobaoz/jobaoz05430/jobaoz05430,0,0,0,0,0,129,1,True,False
2396,ex3/luckta/luckta03010/luckta03010,0,0,0,0,0,1,1,True,False
2397,ex3/luckta/luckta03020/luckta03020,0,0,0,0,0,1,1,True,False
2398,ex3/qstedn/qstedn00210/qstedn00210,0,0,0,0,0,1,1,True,False
2399,ex3/qstedn/qstedn00220/qstedn00220,0,0,0,0,0,1,1,True,False
2400,ex3/qstedn/qstedn00230/qstedn00230,0,0,0,0,0,1,1,True,False
2401,ex3/qstedn/qstedn00240/qstedn00240,0,0,0,0,0,1,1,True,False
2402,ex3/qstedn/qstedn00250/qstedn00250,69165,0,0,0,0,1,1,True,False
2403,ex3/qstedn/qstedn00260/qstedn00260,0,0,0,0,0,1,1,True,False
2404,ex3/qstedn/qstedn00270/qstedn00270,0,0,0,0,0,1,1,True,False
2405,ex3/qstedn/qstedn00280/qstedn00280,0,0,0,0,0,1,1,True,False
2406,ex3/qstedn/qstedn00290/qstedn00290,0,0,0,0,0,1,1,True,False
2407,ex3/qstedn/qstedn00300/qstedn00300,0,0,0,0,0,1,1,True,False
2408,ex3/qstedn/qstedn00310/qstedn00310,0,0,0,0,0,1,1,True,False
2409,ex3/dunedn/dunedn3a110/dunedn3a110,0,0,0,0,0,1,1,True,False
2410,ex3/dunedn/dunedn3a120/dunedn3a120,0,0,0,0,0,1,1,True,False
2411,ex3/dunedn/dunedn3a210/dunedn3a210,0,0,0,0,0,1,1,True,False
2412,ex3/dunedn/dunedn3a220/dunedn3a220,0,0,0,0,0,1,1,True,False
2413,ex3/dunedn/dunedn3a310/dunedn3a310,0,0,0,0,0,1,1,True,False
2414,ex3/dunedn/dunedn3a320/dunedn3a320,0,0,0,0,0,1,1,True,False
