#,Name,NameNoArticle,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,MapCondition
2816,The Path of the Craven,Path of the Craven,,2,0,0,1,0,0,967,0,0
2817,Hak Khaal,Hak Khaal,,0,0,0,1,0,1,968,0,0
2818,Rai Khaal,Rai Khaal,,0,0,0,1,0,1,969,0,0
2819,Nem Khaal,Nem Khaal,,0,0,0,1,0,1,970,0,0
2820,Kahkol Iloh,Kahkol Iloh,,0,0,0,1,0,1,971,0,0
2821,Mol Iloh,Mol Iloh,,0,0,0,1,0,1,972,0,0
2822,The Dawn Throne,Dawn Throne,,2,0,0,1,0,0,973,0,0
2823,Azim Khaat,Azim Khaat,,0,0,0,1,0,1,974,0,0
2824,The Bridge of the High Rule Warriors,Bridge of the High Rule Warriors,,2,0,0,1,0,0,975,0,0
2825,The Wound,Wound,,0,0,0,1,0,0,976,0,0
2826,Throttle,Throttle,,1,0,0,1,0,1,977,0,0
2827,The House of the Crooked Coin,House of the Crooked Coin,,0,0,0,1,0,0,978,0,0
2828,Tao Khaal,Tao Khaal,,0,0,0,1,0,1,979,0,0
2829,Moonrise,Moonrise,,2,0,0,1,0,1,980,0,0
2830,The Tail Mountains,Tail Mountains,,0,0,0,1,0,0,981,0,0
2831,Skypiercer,Skypiercer,,0,0,0,1,0,1,982,0,0
2832,Chakha Zoh,Chakha Zoh,,0,0,0,1,0,1,983,0,0
2833,Bardam's Mettle,Bardam's Mettle,,2,0,0,1,0,1,984,0,0
2834,Ceol Aen,Ceol Aen,,0,0,0,1,0,1,985,0,0
2835,The Uyagir Caves,Uyagir Caves,,1,0,0,1,0,0,986,0,0
2836,The Hundred-and-one Revelations,Hundred-and-one Revelations,,0,0,0,1,0,0,987,0,0
2837,Qerel Iloh,Qerel Iloh,,0,0,0,1,0,1,988,0,0
2838,The Dusk Throne,Dusk Throne,,0,0,0,1,0,0,989,0,0
2839,Yat Khaal,Yat Khaal,,0,0,0,1,0,1,990,0,0
2840,The Nhaama Desert,Nhaama Desert,,1,0,0,1,0,0,991,0,0
2841,The Blessed Passage,Blessed Passage,,0,0,0,1,0,0,992,0,0
2842,Dotharl Khaa,Dotharl Khaa,,0,0,0,1,0,1,993,0,0
2843,Mercantile Docks,Mercantile Docks,,2,0,0,1,0,0,0,0,0
2844,Doman Enclave Docks,Doman Enclave Docks,,2,0,0,1,0,0,0,0,0
2845,Akanegumo Bridge Docks,Akanegumo Bridge Docks,,2,0,0,1,0,0,0,0,0
2846,Akanegumo Bridge Docks Subdivision,Akanegumo Bridge Docks subdivision,,2,0,0,1,0,0,0,0,0
2847,Kienkan,Kienkan,,0,0,0,1,0,0,0,0,0
2848,Shazenkai,Shazenkai,,0,0,0,1,0,0,0,0,0
2849,Doman Enclave Aetheryte Plaza,Doman Enclave aetheryte plaza,,0,0,0,1,0,0,0,0,0
2850,Dhoro Iloh,Dhoro Iloh,,1,0,0,1,0,1,0,0,0
2851,The Burn,Burn,,2,0,0,1,0,0,0,0,0
2852,The Ten Thousand Stalls,Ten Thousand Stalls,,0,0,0,1,0,0,0,0,0
2853,The Yard,Yard,,1,0,0,1,0,0,0,0,0
2854,The Enclave Demesne,Enclave Demesne,,1,0,0,1,0,0,0,0,0
2855,Rissai-juku,Rissai-juku,,0,0,0,1,0,1,0,0,0
2856,The Enclave Barracks,Enclave Barracks,,0,0,0,1,0,0,0,0,0
2857,The Watchtower,watchtower,,0,0,0,1,0,0,0,0,0
2858,The One Garden,One Garden,,1,0,0,1,0,0,0,0,0
2859,The Southern Enclave,southern Enclave,,1,0,0,1,0,0,0,0,0
2860,The Northern Enclave,northern Enclave,,1,0,0,1,0,0,0,0,0
2861,The One River,One River,,0,0,0,1,0,0,0,0,0
2862,Eorzean Alliance Headquarters,Eorzean Alliance Headquarters,,0,0,0,1,0,0,0,0,0
2863,Garlean Legion Tents,Garlean Legion tents,,0,0,0,1,0,0,0,0,0
2864,The Orbonne Monastery,Orbonne Monastery,,0,0,0,1,0,0,0,0,0
2865,The Golmore Jungle,Golmore Jungle,,1,0,0,1,0,0,0,0,0
2866,The Orbonne Monastery,Orbonne Monastery,,0,0,0,1,0,0,0,0,0
2867,The Necrohol,Necrohol,,1,0,0,1,0,0,0,0,0
2868,The Jungle's Plea,Jungle's Plea,,1,0,0,1,0,1,0,0,0
2869,Realm of the Machinists,Realm of the Machinists,,1,0,0,1,0,0,0,0,0
2870,Realm of the Templars,Realm of the Templars,,1,0,0,1,0,0,0,0,0
2871,Lifeless Alley,lifeless alley,,1,0,0,1,0,0,0,0,0
2872,Realm of the Thunder God,Realm of the Thunder God,,1,0,0,1,0,0,0,0,0
2873,Crystalline Gaol,Crystalline Gaol,,1,0,0,1,0,0,0,0,0
2874,Confessional,Confessional,,0,0,0,1,0,0,0,0,0
2875,The Forgotten Arena,Forgotten Arena,,1,0,0,1,0,0,0,0,0
2876,Central Point,Central Point,,0,0,0,1,0,1,0,0,0
2877,The West Val River Bank,west Val River bank,,2,0,0,1,0,0,0,0,0
2878,The Val River Source,Val River source,,0,0,0,1,0,0,0,0,0
2879,The East Val River Bank,east Val River bank,,2,0,0,1,0,0,0,0,0
2880,Headquarters Entrance,headquarters entrance,,0,0,0,1,0,0,0,0,0
2881,The Basement,Basement,,1,0,0,1,0,0,0,0,0
2882,The Belly,Belly,,1,0,0,1,0,0,0,0,0
2883,The Umbral Tier,Umbral Tier,,2,0,0,1,0,0,0,0,0
2884,The Astral Tier,Astral Tier,,2,0,0,1,0,0,0,0,0
2885,The Loft,Loft,,1,0,0,1,0,0,0,0,0
2886,The Western Columns,Western Columns,,0,0,0,1,0,0,0,0,0
2887,The Central Columns,Central Columns,,0,0,0,1,0,0,0,0,0
2888,The Eastern Columns,Eastern Columns,,0,0,0,1,0,0,0,0,0
2889,The Aetherbridge Foundation,Aetherbridge Foundation,,0,0,0,1,0,0,0,0,0
2890,The Crystal Dragon's Bloom,Crystal Dragon's Bloom,,1,0,0,1,0,0,0,0,0
2891,Unverified Research,Unverified Research,,1,0,0,1,0,1,0,0,0
2892,Dormitory,dormitory,,1,0,0,1,0,0,0,0,0
2893,Board Room,board room,,1,0,0,1,0,0,0,0,0
2894,Entranceway,entranceway,,1,0,0,1,0,0,0,0,0
2895,Orlasrach Containment Unit,Orlasrach Containment Unit,,1,0,0,1,0,0,0,0,0
2896,Munderg Containment Unit,Munderg Containment Unit,,1,0,0,1,0,0,0,0,0
2897,Shin-Zantetsuken Containment Unit,Shin-Zantetsuken Containment Unit,,1,0,0,1,0,0,0,0,0
2898,Lance of Virtue Containment Unit,Lance of Virtue Containment Unit,,1,0,0,1,0,0,0,0,0
2899,Proto Ozma Containment Unit,Proto Ozma Containment Unit,,1,0,0,1,0,0,0,0,0
2900,Pier #2,Pier #2,,0,0,0,1,0,1,0,0,0
2901,Rakuza District,Rakuza District,,1,0,0,1,0,0,0,0,0
2902,The Short Pier,Short Pier,,2,0,0,1,0,0,0,0,0
2903,Kogane Dori,Kogane Dori,,2,0,0,1,0,1,0,0,0
2904,Pier #1,Pier #1,,0,0,0,1,0,1,0,0,0
2905,Ijin District,Ijin District,,1,0,0,1,0,0,0,0,0
2906,Shiokaze Hostelry,Shiokaze Hostelry,,0,0,0,1,0,0,0,0,0
2907,Tenkonto,Tenkonto,,0,0,0,1,0,1,0,0,0
2908,Umineko Teahouse,Umineko Teahouse,,0,0,0,1,0,0,0,0,0
2909,The Statue of Zuiko,Statue of Zuiko,,0,0,0,1,0,0,0,0,0
2910,Bokairo Inn,Bokairo Inn,,0,0,0,1,0,1,0,0,0
2911,Bokaisen Hot Springs,Bokaisen Hot Springs,,0,0,0,1,0,1,0,0,0
2912,Matsuba Square,Matsuba Square,,0,0,0,1,0,1,0,0,0
2913,Matsuba Gate,Matsuba Gate,,0,0,0,1,0,1,0,0,0
2914,Sanjo Hanamachi,Sanjo Hanamachi,,1,0,0,1,0,1,0,0,0
2915,Sekiseigumi Barracks,Sekiseigumi Barracks,,1,0,0,1,0,0,0,0,0
2916,Ofunakura Shipwrights,Ofunakura Shipwrights,,0,0,0,1,0,0,0,0,0
2917,The Mujikoza,Mujikoza,,0,0,0,1,0,0,0,0,0
2918,San-ban Kura,San-ban Kura,,0,0,0,1,0,1,0,0,0
2919,Go-ban Kura,Go-ban Kura,,0,0,0,1,0,1,0,0,0
2920,Kokajiya,Kokajiya,,0,0,0,1,0,1,0,0,0
2921,Kugane Ofunakura,Kugane Ofunakura,,0,0,0,1,0,1,0,0,0
2922,The *Kuroboro Maru*,*Kuroboro Maru*,,0,0,0,1,0,0,0,0,0
2923,The Ruby Bazaar,Ruby Bazaar,,0,0,0,1,0,0,0,0,0
2924,Rakusui Gardens,Rakusui Gardens,,1,0,0,1,0,1,0,0,0
2925,Garlean Consulate,Garlean Consulate,,0,0,0,1,0,0,0,0,0
2926,Thavnairian Consulate,Thavnairian Consulate,,0,0,0,1,0,0,0,0,0
2927,Ruby Bazaar Offices,Ruby Bazaar Offices,,1,0,0,1,0,0,0,0,0
2928,Tasogare Bridge,Tasogare Bridge,,2,0,0,1,0,1,0,0,0
2929,Pier #2 Ferry Docks,Pier #2 ferry docks,,1,0,0,1,0,0,0,0,0
2930,Airship Landing,airship landing,,0,0,0,1,0,0,0,0,0
2931,Kugane Aetheryte Plaza,Kugane aetheryte plaza,,0,0,0,1,0,0,0,0,0
2932,Kugane Ohashi,Kugane Ohashi,,2,0,0,1,0,1,0,0,0
2933,The Dragon's Neck,Dragon's Neck,,2,0,0,1,0,0,0,0,0
2934,Ferry Docks,ferry docks,,0,0,0,1,0,0,0,0,0
2935,Gangos,Gangos,,1,0,0,1,0,1,0,0,0
2936,Paglth'an,Paglth'an,,1,0,0,1,0,1,0,0,0
2937,Zolm'ak,Zolm'ak,,1,0,0,1,0,1,0,0,0
2938,The Boundless Plains,Boundless Plains,,2,0,0,1,0,0,0,0,0
2939,Gathering Ring,gathering ring,,1,0,0,1,0,0,0,0,0
2940,Scalekin Pen,scalekin pen,,1,0,0,1,0,0,0,0,0
2941,Sunseat,Sunseat,,0,0,0,1,0,1,0,0,0
2942,The Valley of No One,Valley of No One,,1,0,0,1,0,0,0,0,0
2943,Zolm'ak Citadel,Zolm'ak citadel,,1,0,0,1,0,0,0,0,0
2944,The Gilded Sea,Gilded Sea,,1,0,0,1,0,0,0,0,0
2945,Drifting Encampment,drifting encampment,,0,0,0,1,0,0,0,0,0
2946,,,,0,0,0,0,0,0,0,0,0
2947,,,,0,0,0,0,0,0,0,0,0
2948,,,,0,0,0,0,0,0,0,0,0
2949,Norvrandt,Norvrandt,,1,0,0,1,0,1,0,0,0
2950,Norvrandt,Norvrandt,,1,0,0,1,0,1,1200,0,0
2951,The Crystarium,Crystarium,,1,0,0,1,0,0,0,0,0
2952,Eulmore,Eulmore,,1,0,0,1,0,1,0,0,0
2953,Lakeland,Lakeland,,1,0,0,1,0,1,0,0,0
2954,Kholusia,Kholusia,,2,0,0,1,0,1,0,0,0
2955,Amh Araeng,Amh Araeng,,1,0,0,1,0,1,0,0,0
2956,Il Mheg,Il Mheg,,1,0,0,1,0,1,0,0,0
2957,The Rak'tika Greatwood,Rak'tika Greatwood,,1,0,0,1,0,0,0,0,0
2958,The Tempest,Tempest,,2,0,0,1,0,0,0,0,4
2959,Hidden Gardens,Hidden Gardens,,1,0,0,1,0,1,0,0,0
2960,Wanderlust,Wanderlust,,1,0,0,1,0,1,0,0,0
2961,Dohn Toch,Dohn Toch,,0,0,0,1,0,1,0,0,0
2962,Dohn Lran,Dohn Lran,,0,0,0,1,0,1,0,0,0
2963,Teag Gye,Teag Gye,,0,0,0,1,0,1,0,0,0
2964,The Twisted Trunk,Twisted Trunk,,0,0,0,1,0,0,0,0,0
2965,The Bathing Pools,Bathing Pools,,0,0,0,1,0,0,0,0,0
2966,The Atelier,Atelier,,1,0,0,1,0,0,0,0,0
2967,Reflections,Reflections,,0,0,0,1,0,1,0,0,0
2968,The Throne Room,throne room,,1,0,0,1,0,0,0,0,0
2969,The Hall of Ascension,Hall of Ascension,,1,0,0,1,0,0,0,0,0
2970,The Underworld,Underworld,,1,0,0,1,0,0,0,0,0
2971,Repurposement,Repurposement,,1,0,0,1,0,1,0,0,0
2972,Collapsed Passage,Collapsed Passage,,1,0,0,1,0,1,0,0,0
2973,The Dimensional Brake,Dimensional Brake,,0,0,0,1,0,0,0,0,0
2974,The Dark Invitation,Dark Invitation,,0,0,0,1,0,0,0,0,0
2975,Repurposing,Repurposing,,1,0,0,1,0,1,0,0,0
2976,Aetherial Observation,Aetherial Observation,,1,0,0,1,0,1,0,0,0
2977,Main Aether Furnace,Main Aether Furnace,,0,0,0,1,0,0,0,0,0
2978,The Cornice,Cornice,,1,0,0,1,0,0,0,0,0
2979,Dohn Mheg,Dohn Mheg,,1,0,0,1,0,1,0,0,0
2980,Lran Mheg,Lran Mheg,,0,0,0,1,0,1,0,0,0
2981,Dohn Lran,Dohn Lran,,0,0,0,1,0,1,0,0,0
2982,The Twinning,Twinning,,1,0,0,1,0,0,0,0,0
2983,The Shallow,Shallow,,1,0,0,1,0,0,0,0,0
2984,The Deep,Deep,,1,0,0,1,0,0,0,0,0
2985,Amaurot,Amaurot,,1,0,0,1,0,1,0,0,0
2986,Fading Footsteps,Fading Footsteps,,0,0,0,1,0,1,0,0,0
2987,Fading Hearth,Fading Hearth,,0,0,0,1,0,1,0,0,0
2988,"And lo, vile beasts did rise,","And lo, vile beasts did rise",,0,0,0,1,0,1,0,0,0
2989,Leaving naught in their wake but blood and ash.,Leaving naught in their wake but blood and ash.,,0,0,0,1,0,1,0,0,0
2990,Thus did the first doom befall us.,Thus did the first doom befall us.,,0,0,0,1,0,1,0,0,0
2991,"It would not, however, prove the last.","It would not, however, prove the last.",,0,0,0,1,0,1,0,0,0
2992,"For soon did the sun bend low, scorching earth and boiling seas.","For soon did the sun bend low, scorching earth and boiling seas.",,0,0,0,1,0,1,0,0,0
2993,Thus did the second doom break us.,Thus did the second doom break us.,,0,0,0,1,0,1,0,0,0
2994,"Yet it was neither claw nor flame, but our very sins─","Yet it was neither claw nor flame, but our very sins─",,0,0,0,1,0,1,0,0,0
2995,"Stacked to the heavens where they took root, corrupting its halls─","Stacked to the heavens where they took root, corrupting its halls─",,0,0,0,1,0,1,0,0,0
2996,Thus did the third doom undo us.,Thus did the third doom undo us.,,0,0,0,1,0,1,0,0,0
2997,Mt. Gulg,Mt. Gulg,,2,0,0,1,0,1,0,0,0
2998,The Perished Path,Perished Path,,2,0,0,1,0,0,0,0,0
2999,The White Gate,White Gate,,0,0,0,1,0,0,0,0,0
3000,The Winding Flare,Winding Flare,,0,0,0,1,0,0,0,0,0
3001,The Spine of the Talos,Spine of the Talos,,2,0,0,1,0,0,0,0,0
3002,The Arm of the Talos,Arm of the Talos,,2,0,0,1,0,0,0,0,0
3003,The Pallid Path,Pallid Path,,2,0,0,1,0,0,0,0,0
3004,The Permuted Path,Permuted Path,,2,0,0,1,0,0,0,0,0
3005,The Rise Above,Rise Above,,2,0,0,1,0,0,0,0,0
3006,The Cant Below,Cant Below,,2,0,0,1,0,0,0,0,0
3007,Akadaemia Anyder,Akadaemia Anyder,,0,0,0,1,0,0,0,0,0
3008,Ichthyology,Ichthyology,,1,0,0,1,0,1,0,0,0
3009,Phytobiology,Phytobiology,,1,0,0,1,0,1,0,0,0
3010,Phantomology,Phantomology,,1,0,0,1,0,1,0,0,0
3011,The Main Gate,Main Gate,,0,0,0,1,0,0,0,0,0
3012,The Words of Mitron,Words of Mitron,,0,0,0,1,0,0,0,0,0
3013,The Words of Halmarut,Words of Halmarut,,0,0,0,1,0,0,0,0,0
3014,The Words of Lahabrea,Words of Lahabrea,,0,0,0,1,0,0,0,0,0
3015,The Halls,Halls,,1,0,0,1,0,0,0,0,0
3016,Rooftop,Rooftop,,2,0,0,1,0,0,0,0,0
3017,Liminal Space,liminal space,,1,0,0,1,0,1,0,0,0
3018,The Qitana Ravel,Qitana Ravel,,1,0,0,1,0,0,0,0,0
3019,The Qitari Dissent,Qitari Dissent,,0,0,0,1,0,0,0,0,0
3020,The Divine Threshold,Divine Threshold,,0,0,0,1,0,0,0,0,0
3021,The Night of Yx'Lokwa,Night of Yx'Lokwa,,0,0,0,1,0,0,0,0,0
3022,Tears of the Gods,Tears of the Gods,,0,0,0,1,0,1,0,0,0
3023,Shadowed Hollow,Shadowed Hollow,,1,0,0,1,0,1,0,0,0
3024,The Leap of Ox'Charl,Leap of Ox'Charl,,0,0,0,1,0,0,0,0,0
3025,Rak'tika Falls,Rak'tika Falls,,0,0,0,1,0,1,0,0,0
3026,The Song of Ox'Gatorl,Song of Ox'Gatorl,,0,0,0,1,0,0,0,0,0
3027,The False Prayer,False Prayer,,0,0,0,1,0,0,0,0,0
3028,Malikah's Well,Malikah's Well,,1,0,0,1,0,1,0,0,0
3029,Terminus,Terminus,,0,0,0,1,0,1,0,0,0
3030,Malikah's Gift,Malikah's Gift,,0,0,0,1,0,1,0,0,0
3031,Unquestioned Acceptance,Unquestioned Acceptance,,1,0,0,1,0,1,0,0,0
3032,The Jasper Walls,Jasper Walls,,0,0,0,1,0,0,0,0,0
3033,The Jade Paths,Jade Paths,,2,0,0,1,0,0,0,0,0
3034,The Turquoise Currents,Turquoise Currents,,0,0,0,1,0,0,0,0,0
3035,Blanch,Blanch,,1,0,0,1,0,1,0,0,0
3036,The Forest of the Lost Shepherd,Forest of the Lost Shepherd,,1,0,0,1,0,0,1201,0,0
3037,The Exarch Gate,Exarch Gate,,0,0,0,1,0,0,1202,0,0
3038,Weathering,Weathering,,1,0,0,1,0,1,1203,0,0
3039,The Source,Source,,0,0,0,1,0,0,1204,0,0
3040,Embrasure,Embrasure,,0,0,0,1,0,1,1205,0,0
3041,The Accensor Gate,Accensor Gate,,0,0,0,1,0,0,1206,0,0
3042,The Belt,Belt,,2,0,0,1,0,0,1207,0,0
3043,The Chiliad,Chiliad,,0,0,0,1,0,0,1208,0,0
3044,Fort Jobb,Fort Jobb,,1,0,0,1,0,1,1209,0,0
3045,The Church of the First Light,Church of the First Light,,0,0,0,1,0,0,1210,0,0
3046,The Bridges,Bridges,,0,0,0,1,0,0,1211,0,0
3047,Radisca's Round,Radisca's Round,,0,0,0,1,0,1,1212,0,0
3048,The Stay,Stay,,1,0,0,1,0,0,1213,0,0
3049,Northern Staging Point,Northern Staging Point,,0,0,0,1,0,0,1214,0,0
3050,Holminster Switch,Holminster Switch,,0,0,0,1,0,1,1215,0,0
3051,Clearmelt,Clearmelt,,0,0,0,1,0,1,1216,0,0
3052,Inviolate Witness,Inviolate Witness,,0,0,0,1,0,1,1217,0,0
3053,Laxan Loft,Laxan Loft,,0,0,0,1,0,1,1218,0,0
3054,The Hanging Tower,Hanging Tower,,0,0,0,1,0,0,1219,0,0
3055,The Hall of the Thrice Born,Hall of the Thrice Born,,1,0,0,1,0,0,1220,0,0
3056,Hare Among Giants,Hare Among Giants,,0,0,0,1,0,1,1221,0,0
3057,The Ostall Imperative,Ostall Imperative,,0,0,0,1,0,0,1222,0,0
3058,Wolves of Shadow,Wolves of Shadow,,0,0,0,1,0,1,1223,0,0
3059,Sullen,Sullen,,1,0,0,1,0,1,1224,0,0
3060,Weed,Weed,,2,0,0,1,0,1,1225,0,0
3061,Brick,Brick,,2,0,0,1,0,1,1226,0,0
3062,Knot,Knot,,2,0,0,1,0,1,1227,0,0
3063,Lap,Lap,,2,0,0,1,0,1,1228,0,0
3064,Dampsole,Dampsole,,1,0,0,1,0,1,1229,0,0
3065,The Hour of Certain Durance,Hour of Certain Durance,,0,0,0,1,0,0,1230,0,0
3066,Mortal Irons,Mortal Irons,,0,0,0,1,0,1,1231,0,0
3067,The Thirstless Shore,Thirstless Shore,,2,0,0,1,0,0,1232,0,0
3068,The Isle of Ken,Isle of Ken,,2,0,0,1,0,0,1233,0,0
3069,Naked Rock,Naked Rock,,2,0,0,1,0,1,1234,0,0
3070,The Bright Cliff,Bright Cliff,,0,0,0,1,0,0,1201,0,0
3071,Shadow Fault,Shadow Fault,,0,0,0,1,0,1,1202,0,0
3072,Scree,Scree,,0,0,0,1,0,1,1203,0,0
3073,The Duergar Mountains,Duergar Mountains,,0,0,0,1,0,0,1204,0,0
3074,Cracked Shell Beach,Cracked Shell Beach,,2,0,0,1,0,1,1205,0,0
3075,Stilltide,Stilltide,,1,0,0,1,0,1,1206,0,0
3076,The Leaky Keel,Leaky Keel,,0,0,0,1,0,0,1207,0,0
3077,Governor's Row,Governor's Row,,2,0,0,1,0,1,1208,0,0
3078,White Oil Falls,White Oil Falls,,0,0,0,1,0,1,1209,0,0
3079,Greely Sties,Greely Sties,,0,0,0,1,0,1,1210,0,0
3080,Slowroad,Slowroad,,2,0,0,1,0,1,1211,0,0
3081,Southern Crossing,Southern Crossing,,0,0,0,1,0,1,1212,0,0
3082,Greely Bridge,Greely Bridge,,2,0,0,1,0,1,1213,0,0
3083,Lower Watts River,lower Watts River,,0,0,0,1,0,1,1214,0,0
3084,The Codger's Crook,Codger's Crook,,0,0,0,1,0,0,1215,0,0
3085,Gatetown,Gatetown,,1,0,0,1,0,1,1216,0,0
3086,Open Arms,Open Arms,,0,0,0,1,0,1,1217,0,0
3087,The Whale's Breach,Whale's Breach,,0,0,0,1,0,0,1218,0,0
3088,The Chisel,Chisel,,0,0,0,1,0,0,1219,0,0
3089,The Clave,Clave,,0,0,0,1,0,0,1220,0,0
3090,Seagazer,Seagazer,,0,0,0,1,0,1,1221,0,0
3091,Stonegazer,Stonegazer,,0,0,0,1,0,1,1222,0,0
3092,Venmont Yards,Venmont Yards,,0,0,0,1,0,1,1223,0,0
3093,The Split Hull,Split Hull,,0,0,0,1,0,0,1224,0,0
3094,Wright,Wright,,1,0,0,1,0,1,1225,0,0
3095,Wax Seal Mills,Wax Seal Mills,,0,0,0,1,0,1,1226,0,0
3096,Whisperwind Cove,Whisperwind Cove,,0,0,0,1,0,1,1227,0,0
3097,Bottom Rung,Bottom Rung,,1,0,0,1,0,1,1228,0,0
3098,The Ladder,Ladder,,0,0,0,1,0,0,1229,0,0
3099,Barrow Isle,Barrow Isle,,2,0,0,1,0,1,1230,0,0
3100,Sharptongue Drip,Sharptongue Drip,,0,0,0,1,0,1,1231,0,0
3101,The Lawns,Lawns,,2,0,0,1,0,0,1232,0,0
3102,Top Rung,Top Rung,,1,0,0,1,0,1,1233,0,0
3103,Amity,Amity,,1,0,0,1,0,1,1234,0,0
3104,Pit 8,Pit 8,,0,0,0,1,0,1,1235,0,0
3105,Tomra,Tomra,,1,0,0,1,0,1,1236,0,0
3106,The Quick Way,Quick Way,,0,0,0,1,0,0,1237,0,0
3107,The Southern Hills of Amber,Southern Hills of Amber,,2,0,0,1,0,0,1233,0,0
3108,Upper Watts River,upper Watts River,,0,0,0,1,0,1,1238,0,0
3109,Boiled Owl Bridge,Boiled Owl Bridge,,2,0,0,1,0,1,1239,0,0
3110,Flue Bridge,Flue Bridge,,2,0,0,1,0,1,1240,0,0
3111,Komra,Komra,,1,0,0,1,0,1,1241,0,0
3112,The Duergar's Tewel,Duergar's Tewel,,1,0,0,1,0,0,1242,0,0
3113,Dwarven Hollows,Dwarven Hollows,,1,0,0,1,0,1,1243,0,0
3114,Qasr Sharl,Qasr Sharl,,1,0,0,1,0,1,1201,0,0
3115,The Fields of Amber,Fields of Amber,,2,0,0,1,0,0,1202,0,0
3116,The Northern Hills of Amber,Northern Hills of Amber,,2,0,0,1,0,0,1203,0,0
3117,The Central Hills of Amber,Central Hills of Amber,,2,0,0,1,0,0,1204,0,0
3118,Nabaath Areng,Nabaath Areng,,1,0,0,1,0,1,1205,0,0
3119,The Red Serai,Red Serai,,0,0,0,1,0,0,1206,0,0
3120,The River of Sand,River of Sand,,0,0,0,1,0,0,1207,0,0
3121,Samiel's Backbone,Samiel's Backbone,,2,0,0,1,0,1,1208,0,0
3122,Mord Souq,Mord Souq,,1,0,0,1,0,1,1209,0,0
3123,The Rack,Rack,,0,0,0,1,0,0,1210,0,0
3124,Our Ladies' Hands,Our Ladies' Hands,,0,0,0,1,0,1,1211,0,0
3125,Our Ladies' Feet,Our Ladies' Feet,,0,0,0,1,0,1,1212,0,0
3126,Pitch,Pitch,,0,0,0,1,0,1,1213,0,0
3127,Snitch,Snitch,,0,0,0,1,0,1,1214,0,0
3128,Twitch,Twitch,,0,0,0,1,0,1,1215,0,0
3129,The Inn at Journey's Head,Inn at Journey's Head,,0,0,0,1,0,0,1216,0,0
3130,The Derrick,Derrick,,0,0,0,1,0,0,1217,0,0
3131,The Nabaath Severance,Nabaath Severance,,0,0,0,1,0,0,1218,0,0
3132,Mount Biran Mines,Mount Biran Mines,,1,0,0,1,0,1,1219,0,0
3133,Garik,Garik,,1,0,0,1,0,1,1220,0,0
3134,The Dragging Tail,Dragging Tail,,2,0,0,1,0,0,1221,0,0
3135,Twine,Twine,,0,0,0,1,0,1,1222,0,0
3136,Kelk,Kelk,,0,0,0,1,0,1,1223,0,0
3137,Lift Station,lift station,,0,0,0,1,0,0,1224,0,0
3138,Nuvy's Leavings,Nuvy's Leavings,,0,0,0,1,0,1,1225,0,0
3139,Malikah's Well,Malikah's Well,,1,0,0,1,0,1,1226,0,0
3140,Ladle,Ladle,,1,0,0,1,0,1,1227,0,0
3141,Lift Station,lift station,,0,0,0,1,0,0,1228,0,0
3142,The Pristine Palace of Amh Malik,Pristine Palace of Amh Malik,,1,0,0,1,0,0,1229,0,0
3143,The Empty,Empty,,1,0,0,1,0,0,1230,0,0
3144,Timh Gyeus,Timh Gyeus,,0,0,0,1,0,1,1201,0,0
3145,Longmirror Lake,Longmirror Lake,,0,0,0,1,0,1,1202,0,0
3146,Voeburtenburg,Voeburtenburg,,1,0,0,1,0,1,1203,0,0
3147,Lydha Lran,Lydha Lran,,0,0,0,1,0,1,1204,0,0
3148,Phisor Lran,Phisor Lran,,0,0,0,1,0,1,1205,0,0
3149,Dohn Mheg,Dohn Mheg,,1,0,0,1,0,1,1206,0,0
3150,The Bookman's Shelves,Bookman's Shelves,,0,0,0,1,0,0,1207,0,0
3151,Handmirror Lake,Handmirror Lake,,0,0,0,1,0,1,1208,0,0
3152,Thysm Lran,Thysm Lran,,1,0,0,1,0,1,1209,0,0
3153,The House of the First Light,House of the First Light,,0,0,0,1,0,0,1210,0,0
3154,Deepwood Swim,Deepwood Swim,,1,0,0,1,0,1,1211,0,0
3155,Good Jenanna's Grace,Good Jenanna's Grace,,0,0,0,1,0,1,1212,0,0
3156,Pla Enni,Pla Enni,,0,0,0,1,0,1,1213,0,0
3157,Wolekdorf,Wolekdorf,,1,0,0,1,0,1,1214,0,0
3158,Sextuplet Shallow,Sextuplet Shallow,,0,0,0,1,0,1,1215,0,0
3159,The Church at Dammroen Field,Church at Dammroen Field,,0,0,0,1,0,0,1216,0,0
3160,Father Collard's Chambers,Father Collard's Chambers,,1,0,0,1,0,1,1217,0,0
3161,Saint Fathric's Temple,Saint Fathric's Temple,,0,0,0,1,0,1,1218,0,0
3162,Anden's Airs,Anden's Airs,,1,0,0,1,0,1,1219,0,0
3163,Old Earra Bridge,Old Earra Bridge,,2,0,0,1,0,1,1220,0,0
3164,Lyhe Ghiah,Lyhe Ghiah,,1,0,0,1,0,1,1221,0,0
3165,The Citia Swamps,Citia Swamps,,1,0,0,1,0,0,1201,0,0
3166,Lake Tusi Mek'ta,Lake Tusi Mek'ta,,0,0,0,1,0,1,1202,0,0
3167,The Blind Forest of Yx'Maja,Blind Forest of Yx'Maja,,1,0,0,1,0,0,1203,0,0
3168,The K'mul Astropolis,K'mul Astropolis,,1,0,0,1,0,0,1204,0,0
3169,Fort Gohn,Fort Gohn,,0,0,0,1,0,1,1205,0,0
