#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2001881,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001882,node nacelle,node nacelles,Node Nacelle,0,0,0,1,0,0,False,67649,59542,0,1,1,0,0,0
2001883,ice rondel,ice rondels,Ice Rondel,0,0,1,1,0,0,False,67647,21291,0,1,1,0,0,0
2001884,waukkeon scale,waukkeon scales,Waukkeon Scale,0,0,0,1,0,0,False,67648,22252,0,1,1,0,0,0
2001885,wild chocobo feather,wild chocobo feathers,Wild Chocobo Feather,0,0,0,1,0,0,False,0,21901,0,99,1,0,0,0
2001886,aether compass,aether compasses,Aether Compass,0,0,1,1,0,0,False,0,787,0,1,5,0,0,0
2001887,candlekeep key,candlekeep keys,Candlekeep Key,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001888,kobold key,kobold keys,Kobold Key,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001889,fresh haddock,fresh haddock,Fresh Haddock,0,0,0,1,0,0,False,67662,29012,0,1,1,0,0,0
2001890,piece of bug scrap,pieces of bug scrap,Bug Scrap,0,0,0,1,0,0,False,67670,20956,0,1,1,3,0,0
2001891,engineer's report,engineer's reports,Engineer's Report,0,0,1,1,0,0,False,67670,25906,0,1,1,3,0,0
2001892,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001893,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001894,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001895,bottle of pirate grog,bottles of pirate grog,Pirate Grog,0,0,0,1,0,0,False,0,25057,0,99,1,0,0,0
2001896,creepy cookie,creepy cookies,Creepy Cookie,0,0,0,1,0,0,False,67686,24067,0,3,1,0,0,0
2001897,witch's broom,witch's brooms,Witch's Broom,0,0,0,1,0,0,False,67687,59471,1,1,1,3,0,0
2001898,pinch of broom ash,pinches of broom ash,Broom Ash,0,0,0,1,0,0,False,67687,21001,1,1,1,3,0,0
2001899,Alphinaud's sketch,Alphinaud's sketches,Alphinaud's Sketch,0,0,0,1,0,1,False,67695,25906,0,1,1,3,0,0
2001900,blunt whittle,blunt whittles,Blunt Whittle,0,0,0,1,0,0,False,67737,33801,0,1,1,0,0,0
2001901,bleached bone,bleached bones,Bleached Bone,0,0,0,1,0,0,False,67702,22201,1,5,1,3,0,0
2001902,cracked sanuwa horn,cracked sanuwa horns,Cracked Sanuwa Horn,0,0,0,1,0,0,False,67703,26038,0,1,1,0,0,0
2001903,chunk of unclouded Abalathian rock salt,chunks of unclouded Abalathian rock salt,Unclouded Abalathian Rock Salt,0,0,0,1,0,0,False,67704,22261,0,1,1,0,0,0
2001904,sprig of catsfoot,sprigs of catsfoot,Catsfoot,0,0,0,1,0,0,False,67708,25029,0,3,1,0,0,0
2001905,catsfoot chew,catsfoot chews,Catsfoot Chew,0,0,0,1,0,0,False,67708,27011,0,1,1,0,0,0
2001906,bundle of dry firewood,bundles of dry firewood,Dry Firewood,0,0,0,1,0,0,False,67708,52113,0,1,1,0,0,0
2001907,Vundu larder pot,Vundu larder pots,Vundu Larder Pot,0,0,0,1,0,0,False,67710,22852,0,4,1,0,0,0
2001908,spring crystal,spring crystals,Spring Crystal,0,0,0,1,0,0,False,67712,20008,0,3,1,0,0,0
2001909,segment of wamouracampa abdomen,segments of wamouracampa abdomen,Wamouracampa Abdomen,0,0,0,1,0,0,False,67716,27015,0,2,1,0,0,0
2001910,sack of tribal combs,sacks of tribal combs,Tribal Combs,0,0,0,1,0,0,False,67716,22623,0,1,1,0,0,0
2001911,sack of soft soil,sacks of soft soil,Soft Soil,0,0,0,1,0,0,False,67717,21464,0,3,1,0,0,0
2001912,fistful of sliced wamoura,fistfuls of sliced wamoura,Sliced Wamoura,0,0,0,1,0,0,False,67721,27006,1,1,1,3,0,0
2001913,tsanahale tendon,tsanahale tendons,Tsanahale Tendon,0,0,0,1,0,0,False,67721,25151,0,2,1,0,0,0
2001914,handful of Ishgardian steel nails,handfuls of Ishgardian steel nails,Ishgardian Steel Nails,0,0,0,1,0,0,False,67721,21008,0,1,1,0,0,0
2001915,golem wart,golem warts,Golem Wart,0,0,0,1,0,0,False,67722,21210,0,2,1,0,0,0
2001916,dhalmel femur,dhalmel femurs,Dhalmel Femur,0,0,0,1,0,0,False,67723,22202,0,2,1,0,0,0
2001917,Vundu dye pot,Vundu dye pots,Vundu Dye Pot,0,0,0,1,0,0,False,67724,22802,0,3,1,0,0,0
2001918,wamoura cocoon,wamoura cocoons,Wamoura Cocoon,0,0,0,1,0,0,False,67727,21664,0,4,1,0,0,0
2001919,stray gaelicat,stray gaelicats,Stray Gaelicat,0,0,0,1,0,0,False,67728,59532,0,5,1,0,0,0
2001920,comely korrigan,comely korrigans,Comely Korrigan,0,0,0,1,0,0,False,67729,26110,0,4,1,0,0,0
2001921,downy gastornis feather,downy gastornis feathers,Downy Gastornis Feather,0,0,0,1,0,0,False,67730,21907,0,3,1,0,0,0
2001922,crone's catsfoot chew,crone's catsfoot chews,Crone's Catsfoot Chew,0,0,0,1,0,0,False,67731,27011,0,3,1,0,0,0
2001923,perky paissa,perky paissas,Perky Paissa,0,0,0,1,0,0,False,67732,26110,0,1,1,0,0,0
2001924,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001925,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001926,fire-touched wind crystal,fire-touched wind crystals,Fire-touched Wind Crystal,0,0,0,1,0,0,False,67717,20004,0,3,1,0,0,0
2001927,weeping wildwort,weeping wildworts,Weeping Wildwort,0,0,0,1,0,0,False,67735,26024,1,1,1,3,0,0
2001928,optistone shard,optistone shards,Optistone Shard,0,0,1,1,0,0,False,67742,20004,0,1,1,0,0,0
2001929,aurastone shard,aurastone shards,Aurastone Shard,0,0,1,1,0,0,False,67742,20002,0,1,1,0,0,0
2001930,orastone shard,orastone shards,Orastone Shard,0,0,1,1,0,0,False,67742,20001,0,1,1,0,0,0
2001931,large anzu egg,large anzu eggs,Large Anzu Egg,0,0,0,1,0,0,False,67713,25252,0,3,1,0,0,0
2001932,signal bell,signal bells,Signal Bell,0,0,0,1,0,0,False,67760,26316,0,1,1,0,0,0
2001933,Starlight bell,Starlight bells,Starlight Bell,0,0,0,1,0,0,False,67760,21002,0,1,1,0,0,0
2001934,dried cloudcrawler,dried cloudcrawlers,Dried Cloudcrawler,0,0,0,1,0,0,False,67728,25019,1,5,1,3,0,0
2001935,Vanu sack,Vanu sacks,Vanu Sack,0,0,0,1,0,0,False,67732,26110,1,1,1,3,0,0
2001936,roasted rice cake,roasted rice cakes,Roasted Rice Cake,0,0,0,0,0,0,False,67758,22640,0,2,1,3,0,0
2001937,dhalmel tibia,dhalmel tibias,Dhalmel Tibia,0,0,0,1,0,0,False,67723,22202,0,2,1,0,0,0
2001938,Valentione's card,Valentione's cards,Valentione's Card,0,0,0,1,0,0,False,67755,26174,0,3,1,0,0,0
2001939,forgotten card,forgotten cards,Forgotten Card,0,0,0,1,0,0,False,67756,26174,0,1,1,0,0,0
2001940,advent cake,advent cakes,Advent Cake,0,0,1,1,0,0,False,0,24015,0,99,1,0,0,0
2001941,bundle of wet straw,bundles of wet straw,Wet Straw,0,0,0,1,0,0,False,67716,21653,1,1,1,3,0,0
2001942,Inferno fragment,Inferno fragments,Inferno Fragment,0,0,1,1,0,0,False,67206,25911,0,1,1,0,0,0
2001943,Vortex fragment,Vortex fragments,Vortex Fragment,0,0,0,1,0,0,False,67206,25901,0,1,1,0,0,0
2001944,Crag fragment,Crag fragments,Crag Fragment,0,0,0,1,0,0,False,67206,21464,0,1,1,0,0,0
2001945,letter to Hilda,letters to Hilda,Letter to Hilda,0,0,0,1,0,0,False,67774,25906,0,1,1,3,0,0
2001946,Enigma Codex fragment,Enigma Codex fragments,Enigma Codex Fragment,0,0,1,1,0,0,False,67785,20401,0,1,1,0,0,0
2001947,bottle of Doman unguent,bottles of Doman unguent,Doman Unguent,0,0,0,0,0,0,False,67012,20661,0,1,1,0,0,0
2001948,broken Yo-kai Watch,broken Yo-kai Watches,Broken Yo-kai Watch,0,0,1,0,0,0,False,67677,55750,0,1,1,0,0,0
2001949,pliant melia branch,pliant melia branches,Pliant Melia Branch,0,0,0,1,0,0,False,67791,22416,0,1,1,0,0,0
2001950,bundle of chopped firewood,bundles of chopped firewood,Chopped Firewood,0,0,0,1,0,0,False,67792,52113,1,1,1,3,0,0
2001951,pliant melia branch,pliant melia branches,Pliant Melia Branch,0,0,0,1,0,0,False,67797,22416,0,2,1,0,0,0
2001952,sprig of fogweed,sprigs of fogweed,Fogweed,0,0,0,1,0,0,False,67798,25009,0,3,1,0,0,0
2001953,pack of dried fogweed,packs of dried fogweed,Dried Fogweed,0,0,0,1,0,0,False,67798,23001,0,2,1,0,0,0
2001954,Gnath larder jar,Gnath larder jars,Gnath Larder Jar,0,0,0,1,0,0,False,67801,22852,0,3,1,0,0,0
2001955,bushel of blackloam,bushels of blackloam,Blackloam,0,0,0,1,0,0,False,67801,27501,0,3,1,0,0,0
2001956,redsand,redsand,Redsand,0,0,0,0,0,0,False,67802,27401,0,3,1,0,0,0
2001957,deadwood branch,deadwood branches,Deadwood Branch,0,0,0,1,0,0,False,67802,52113,0,3,1,0,0,0
2001958,sprig of sliver dew,sprigs of silver dew,Silver Dew,0,0,0,1,0,0,False,67803,25015,0,4,1,0,0,0
2001959,caelumtree fruit,caelumtree fruits,Caelumtree Fruit,0,0,0,1,0,0,False,67804,25221,0,3,1,0,0,0
2001960,bottle of caelumtree wine,bottles of caelumtree wine,Caelumtree Wine,0,0,0,0,0,0,False,67804,25057,0,1,1,0,0,0
2001961,scrap of meat,scraps of meat,Scrap of Meat,0,0,0,1,0,0,False,67806,25154,1,3,1,3,0,0
2001962,bandersnatch pelt,bandersnatch pelts,Bandersnatch Pelt,0,0,0,1,0,0,False,67806,22013,0,2,1,0,0,0
2001963,nail shrimp,nail shrimp,Nail Shrimp,0,0,0,1,0,0,False,67809,29404,1,1,1,3,0,0
2001964,clutch of nanka eggs,clutches of nanka eggs,Nanka Eggs,0,0,0,1,0,0,False,67809,25156,0,2,1,0,0,0
2001965,sprig of Whilom mint,sprigs of Whilom mint,Whilom Mint,0,0,0,1,0,0,False,67810,25016,0,3,1,0,0,0
2001966,sprig of Danner sage,sprigs of Danner sage,Danner Sage,0,0,0,1,0,0,False,67810,25009,0,3,1,0,0,0
2001967,pouch of assorted smelling herbs,pouches of assorted smelling herbs,Assorted Smelling Herbs,0,0,0,1,0,0,False,67810,22623,0,1,1,0,0,0
2001968,package for Uhm Ala,packages for Uhm Ala,Package for Uhm Ala,0,0,0,1,0,0,False,67813,23001,0,1,1,0,0,0
2001969,Allagan tomestone of theology,Allagan tomestones of theology,Allagan Tomestone of Theology,0,0,1,1,0,0,False,67817,25931,0,1,1,0,0,0
2001970,shimmering scalepowder,shimmering scalepowder,Shimmering Scalepowder,0,0,0,0,0,0,False,67666,21219,1,1,1,10,0,0
2001971,egg fragment,egg fragments,Egg Fragment,0,0,1,0,0,0,False,67666,26111,1,1,1,5,0,0
2001972,Archon egg,Archon eggs,Archon Egg,0,0,1,0,0,0,False,0,21308,0,99,1,0,0,0
2001973,flame-resistant net,flame-resistant nets,Flame-resistant Net,0,0,0,1,0,0,False,67675,25919,1,1,1,1,0,0
2001974,bound Bombard,bound Bombards,Bound Bombard,0,0,0,1,0,0,False,67675,59403,1,1,1,3,0,0
2001975,Avere's ring,Avere's rings,Avere's Ring,0,0,1,0,0,1,False,67093,54421,0,1,1,0,0,0
2001976,Yo-kai Medallium,Yo-kai Medalliums,Yo-kai Medallium,0,0,0,0,0,0,False,0,787,1,1,1,0,0,0
2001977,master thief's map,master thief's maps,Master Thief's Map,0,0,0,0,0,0,False,0,26151,1,1,2,0,0,0
2001978,crate of supplies,crates of supplies,Crate of Supplies,0,0,0,1,0,0,False,67860,21003,0,1,1,0,0,0
2001979,letter to Handeloup,letters to Handeloup,Letter to Handeloup,0,0,0,1,0,0,False,67861,26171,0,1,1,0,0,0
2001980,heretical statuette,heretical statuettes,Heretical Statuette,0,0,0,1,0,0,False,67861,21002,0,1,1,0,0,0
2001981,mysterious fragment,mysterious fragments,Mysterious Fragment,0,0,0,1,0,0,False,67862,21252,0,2,1,0,0,0
2001982,bundle of training supplies,bundles of training supplies,Training Supplies,0,0,0,1,0,0,False,67826,26108,0,3,1,0,0,0
2001983,bundle of partially charred wood chunks,bundles of partially charred wood chunks,Partially Charred Wood Chunks,0,0,0,1,0,0,False,67828,21003,0,1,1,0,0,0
2001984,sack of metal scrap,sacks of metal scrap,Sack of Metal Scrap,0,0,0,1,0,0,False,67828,26110,0,1,1,0,0,0
2001985,sankchinni shoot,sankchinni shoots,Sankchinni Shoot,0,0,0,1,0,0,False,67829,21662,0,3,1,0,0,0
2001986,scrap of dateless wood,scraps of dateless wood,Dateless Wood,0,0,0,1,0,0,False,67830,21003,0,3,1,0,0,0
2001987,stonework sample,stonework samples,Stonework Sample,0,0,0,1,0,0,False,67836,22605,0,1,1,0,0,0
2001988,,,,0,0,0,1,0,0,False,0,25311,1,1,1,3,0,0
2001989,petrified birch log,petrified birch logs,Petrified Birch Log,0,0,0,1,0,0,False,67841,22407,0,3,1,0,0,0
2001990,bowl of mogstew,bowls of mogstew,Mogstew,0,0,0,1,0,0,False,67843,24104,0,3,1,0,0,0
2001991,kupa tree crystal,kupa tree crystals,Kupa Tree Crystal,0,0,0,1,0,0,False,67844,20016,0,1,1,0,0,0
2001992,Landerwaffe flute,Landerwaffe flutes,Landerwaffe Flute,0,0,0,1,0,0,False,69593,26038,1,1,1,3,0,0
2001993,Ulan's note,Ulan's notes,Ulan's Note,0,0,0,1,0,1,False,0,26189,1,1,6,0,0,0
2001994,anima glass,anima glasses,Anima Glass,0,0,1,1,0,0,False,0,25986,1,1,6,0,0,0
2001995,handful of wyvern scale flakes,handfuls of wyvern scale flakes,Wyvern Scale Flakes,0,0,0,1,0,0,False,67849,22262,0,1,1,0,0,0
2001996,undiscovered cloudfish,undiscovered cloudfish,Undiscovered Cloudfish,0,0,1,0,0,0,False,67850,29717,0,1,1,0,0,0
2001997,package of passerine nests,packages of passerine nests,Passerine Nests,0,0,0,1,0,0,False,67851,21003,0,1,1,0,0,0
2001998,bundle of wadjet spines,bundles of wadjet spines,Wadjet Spines,0,0,0,1,0,0,False,67851,26110,0,1,1,0,0,0
2001999,hoard of mined crystals,hoards of mined crystals,Mined Crystals,0,0,0,1,0,0,False,67851,26108,0,1,1,0,0,0
2002000,tray of Ishgardian cuisine,trays of Ishgardian cuisine,Ishgardian Cuisine,0,0,0,1,0,0,False,67852,24204,0,3,1,0,0,0
2002001,vault key,vault keys,Vault Key,0,0,0,1,0,0,False,0,25902,0,1,1,0,0,0
2002002,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002003,creepy cookie,creepy cookies,Creepy Cookie,0,0,0,1,0,0,False,0,24067,1,99,1,0,0,0
2002004,smoldering coal,smoldering coals,Smoldering Coal,0,0,0,1,0,0,False,0,25911,1,99,1,0,0,0
2002005,truesight smoke bomb,truesight smoke bombs,Truesight Smoke Bomb,0,0,0,1,0,0,False,0,26015,1766,99,1,0,0,4
2002006,airstone,airstones,Airstone,0,0,1,1,0,0,False,0,20004,0,1,1,0,0,0
2002007,airstone,airstones,Airstone,0,0,1,1,0,0,False,0,20004,0,1,1,0,0,0
2002008,bone key,bone keys,Bone Key,0,0,0,1,0,0,False,0,25904,0,1,1,0,0,0
2002009,Allagan tomestone of divinity,Allagan tomestones of divinity,Allagan Tomestone of Divinity,0,0,1,1,0,0,False,67869,25931,0,1,1,0,0,0
2002010,leather-bound tome,leather-bound tomes,Leather-bound Tome,0,0,0,1,0,0,False,67922,26158,0,1,1,0,0,0
2002011,Orland's armor,Orland's armor,Orland's Armor,0,0,1,1,0,1,False,67906,48088,0,1,1,0,0,0
2002012,cache of crystals,caches of crystals,Cache of Crystals,0,0,0,1,0,0,False,67881,20009,0,2,1,0,0,0
2002013,Orland's sabatons,Orland's sabatons,Orland's Sabatons,0,0,1,1,0,1,False,67906,47018,0,1,1,0,0,0
2002014,Starlight gift,Starlight gifts,Starlight Gift,0,0,0,1,0,0,False,67912,21294,0,5,1,0,0,0
2002015,letter to Reauverre,letters to Reauverre,Letter to Reauverre,0,0,0,1,0,0,False,67913,26175,0,1,1,0,0,0
2002016,saint-sent gift,saint-sent gifts,Saint-sent Gift,0,0,0,1,0,0,False,67914,26113,0,1,1,0,0,0
2002017,gift for Reauverre,gifts for Reauverre,Gift for Reauverre,0,0,0,1,0,0,False,67913,26107,0,1,1,0,0,0
2002018,copy of volume one of An Adventurer's Life,copies of volume one of An Adventurer's Life,Volume One of An Adventurer's Life,0,0,0,1,0,0,False,67916,26155,0,1,1,0,0,0
2002019,special delivery,special deliveries,Special Delivery,0,0,0,1,0,0,False,67911,21003,0,1,1,0,0,0
2002020,cloth of memories,cloths of memories,Cloth of Memories,0,0,0,1,0,0,False,67917,21614,0,1,1,0,0,0
2002021,cloth of disturbing memories,cloths of disturbing memories,Cloth of Disturbing Memories,0,0,0,1,0,0,False,67917,21615,0,1,1,0,0,0
2002022,bottle of distilled ceruleum,bottles of distilled ceruleum,Distilled Ceruleum,0,0,0,1,0,0,False,67915,20622,0,1,1,0,0,0
2002023,copy of Wondrous Tails,copies of Wondrous Tails,Wondrous Tails,0,0,0,1,0,0,False,0,25987,1,1,7,0,0,0
2002024,copy of volume two of An Adventurer's Life,copies of volume two of An Adventurer's Life,Volume Two of An Adventurer's Life,0,0,0,1,0,0,False,67916,26156,0,1,1,0,0,0
2002025,copy of volume three of An Adventurer's Life,copies of volume three of An Adventurer's Life,Volume Three of An Adventurer's Life,0,0,0,1,0,0,False,67916,26157,0,1,1,0,0,0
2002026,bottle of moonrise,bottles of moonrise,Moonrise,0,0,0,1,0,0,False,67915,25057,0,1,1,0,0,0
2002027,weathered manuscript,weathered manuscripts,Weathered Manuscript,0,0,0,1,0,0,False,67875,26159,0,1,1,0,0,0
2002028,Allagan weapon scrap,Allagan weapon scraps,Allagan Weapon Scrap,0,0,1,1,0,0,False,67016,20954,1,1,1,0,0,0
2002029,enhanced anima glass,enhanced anima glasses,Enhanced Anima Glass,0,0,1,1,0,0,False,67932,25996,1,1,6,0,0,0
2002030,magicked bauble,magicked baubles,Magicked Bauble,0,0,0,1,0,0,False,67932,21328,0,1,1,0,0,0
2002031,ancient magicked poppet,ancient magicked poppets,Ancient Magicked Poppet,0,0,1,1,0,0,False,67932,59401,0,1,1,0,0,0
2002032,spectral magma,spectral magma,Spectral Magma,0,0,0,1,0,0,False,67932,21471,0,1,1,0,0,0
2002033,Allagan tomestone of eikonology,Allagan tomestones of eikonology,Allagan Tomestone of Eikonology,0,0,1,1,0,0,False,67931,25931,0,1,1,0,0,0
2002034,vial of salamander oil,vials of salamander oil,Salamander Oil,0,0,0,1,0,0,False,67908,22603,1,1,1,2,0,0
2002035,unstable lightning shard,unstable lightning shards,Unstable Lightning Shard,0,0,1,1,0,0,False,0,20005,0,99,1,0,0,0
2002036,unstable fire shard,unstable fire shards,Unstable Fire Shard,0,0,1,1,0,0,False,0,20001,0,99,1,0,0,0
2002037,unstable earth shard,unstable earth shards,Unstable Earth Shard,0,0,1,1,0,0,False,0,20006,0,99,1,0,0,0
2002038,unstable ice shard,unstable ice shards,Unstable Ice Shard,0,0,1,1,0,0,False,0,20003,0,99,1,0,0,0
2002039,unstable water shard,unstable water shards,Unstable Water Shard,0,0,1,1,0,0,False,0,20002,0,99,1,0,0,0
2002040,unstable wind shard,unstable wind shards,Unstable Wind Shard,0,0,1,1,0,0,False,0,20004,0,99,1,0,0,0
2002041,over-aspected lightning crystal,over-aspected lightning crystals,Over-aspected Lightning Crystal,0,0,1,1,0,0,False,0,20025,0,99,1,0,0,0
2002042,over-aspected fire crystal,over-aspected fire crystals,Over-aspected Fire Crystal,0,0,1,1,0,0,False,0,20021,0,99,1,0,0,0
2002043,over-aspected earth crystal,over-aspected earth crystals,Over-aspected Earth Crystal,0,0,1,1,0,0,False,0,20024,0,99,1,0,0,0
2002044,over-aspected ice crystal,over-aspected ice crystals,Over-aspected Ice Crystal,0,0,1,1,0,0,False,0,20022,0,99,1,0,0,0
2002045,over-aspected water crystal,over-aspected water crystals,Over-aspected Water Crystal,0,0,1,1,0,0,False,0,20026,0,99,1,0,0,0
2002046,over-aspected wind crystal,over-aspected wind crystals,Over-aspected Wind Crystal,0,0,1,1,0,0,False,0,20023,0,99,1,0,0,0
2002047,vial of Salamanderville,vials of Salamanderville,Salamanderville,0,0,0,1,0,0,False,67908,22653,1,1,1,4,0,0
2002048,imperial identification key,imperial identification keys,Imperial Identification Key,0,0,1,1,0,0,False,0,26014,0,1,1,0,0,0
2002049,imperial identification key,imperial identification keys,Imperial Identification Key,0,0,1,1,0,0,False,0,26014,0,1,1,0,0,0
2002050,imperial identification key,imperial identification keys,Imperial Identification Key,0,0,1,1,0,0,False,0,26014,0,1,1,0,0,0
2002051,imperial identification key,imperial identification keys,Imperial Identification Key,0,0,1,1,0,0,False,0,26014,0,1,1,0,0,0
2002052,Firebird whistle,Firebird whistles,Firebird Whistle,0,0,0,1,0,0,False,67086,26039,1,1,1,3,0,0
2002053,herbal remedy,herbal remedies,Herbal Remedy,0,0,1,1,0,0,False,67954,20661,1,1,1,3,0,0
2002054,shock egg,shock eggs,Shock Egg,0,0,0,1,0,0,False,67958,21310,0,3,1,0,0,0
2002055,shock egg,shock eggs,Shock Egg,0,0,0,1,0,0,False,67959,21310,0,3,1,0,0,0
2002056,stamped Gold Saucer VIP card,stamped Gold Saucer VIP cards,Stamped Gold Saucer VIP Card,0,0,0,1,0,0,False,67960,26173,0,1,1,0,0,0
2002057,guild identification papers,guild identification papers,Guild Identification Papers,0,0,0,1,0,0,False,68090,25918,0,1,1,0,0,0
2002058,research materials,research materials,Research Materials,0,0,0,1,0,0,False,68093,26108,0,1,1,0,0,0
2002059,pinch of cloudblossom pollen,pinches of cloudblossom pollen,Cloudblossom Pollen,0,0,0,1,0,0,False,0,21219,0,99,1,0,0,0
2002060,worm liver,worm livers,Worm Liver,0,0,0,1,0,0,False,0,22635,0,99,1,0,0,0
2002061,enfeebling elixir,enfeebling elixirs,Enfeebling Elixir,0,0,1,1,0,0,False,0,22612,1,1,1,3,1,1
2002062,cloud dweller bone,cloud dweller bones,Cloud Dweller Bone,0,0,0,1,0,0,False,0,22213,0,99,1,0,0,0
2002063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002064,cloud dweller organ,cloud dweller organs,Cloud Dweller Organ,0,0,0,1,0,0,False,0,22602,0,99,1,0,0,0
2002065,unadorned katana,unadorned katana,Unadorned Katana,0,0,1,1,0,0,False,68129,36427,0,1,1,0,0,0
2002066,set of tools,sets of tools,Set of Tools,0,0,0,1,0,0,False,68154,21003,0,1,1,0,0,0
2002067,bouquet of yellow wildflowers,bouquets of yellow wildflowers,Yellow Wildflowers,0,0,0,1,0,0,False,68030,25029,0,1,1,0,0,0
2002068,blowgun,blowguns,Blowgun,0,0,0,1,0,0,False,68031,22452,0,1,1,0,0,0
2002069,,,,0,0,0,1,0,0,False,68032,26015,1766,1,1,3,0,4
2002070,pouch of Yugiri's medicine,pouches of Yugiri's medicine,Yugiri's Medicine,0,0,0,1,0,0,False,68033,22623,1,1,1,3,0,0
2002071,hunk of rusted iron,hunks of rusted iron,Hunk of Rusted Iron,0,0,0,1,0,0,False,68153,21222,0,1,1,0,0,0
2002072,imperial decurion,imperial decurions,Imperial Decurion,0,0,1,1,0,0,False,68033,40282,1,1,1,3,0,0
2002073,imperial soldier,imperial soldiers,Imperial Soldier,0,0,1,1,0,0,False,68033,40282,1,1,1,3,0,0
2002074,J'khebica's orchestrion cylinder,J'khebica's orchestrion cylinders,J'khebica's Orchestrion Cylinder,0,0,0,1,0,1,False,68139,26108,0,1,1,0,0,0
2002075,gift-wrapped tribute,gift-wrapped tributes,Gift-wrapped Tribute,0,0,0,1,0,0,False,68139,26107,0,1,1,0,0,0
2002076,well-worn log,well-worn logs,Well-worn Log,0,0,0,1,0,0,False,68171,26168,0,1,1,0,0,0
2002077,sprig of Reach greens,sprigs of Reach greens,Reach Greens,0,0,0,1,0,0,False,68172,25016,0,6,1,0,0,0
2002078,bloody bandana,bloody bandanas,Bloody Bandana,0,0,0,1,0,0,False,68188,23301,0,1,1,0,0,0
2002079,sack of Thavnairian limestone,sacks of Thavnairian limestone,Thavnairian Limestone,0,0,0,1,0,0,False,68182,27404,1,4,1,3,0,0
2002080,bottle of arak,bottles of arak,Bottle of Arak,0,0,0,1,0,0,False,68396,25057,0,1,1,0,0,0
2002081,Wido's orchestrion box,Wido's orchestrion boxes,Wido's Orchestrion Box,0,0,0,1,0,1,False,68139,21003,0,1,1,0,0,0
2002082,Hal's orchestrion ornamentation,Hal's orchestrion ornamentations,Hal's Orchestrion Ornamentation,0,0,0,1,0,1,False,68139,21002,0,1,1,0,0,0
2002083,sample of Gyr Abanian soil,samples of Gyr Abanian soil,Gyr Abanian Soil Sample,0,0,0,1,0,0,False,68179,21465,0,3,1,0,0,0
2002084,sample of Velodyna River water,samples of Velodyna River water,Velodyna River Water Sample,0,0,0,1,0,0,False,68179,22614,0,1,1,0,0,0
2002085,cut of sarcosuchus meat,cuts of sarcosuchus meat,Sarcosuchus Meat,0,0,0,1,0,0,False,68180,25151,0,3,1,0,0,0
2002086,Velodyna mushroom,Velodyna mushrooms,Velodyna Mushroom,0,0,0,1,0,0,False,68180,25401,0,3,1,0,0,0
2002087,earth sprite core,earth sprite cores,Earth Sprite Core,0,0,1,1,0,0,False,68183,21264,0,3,1,0,0,0
2002088,pot of linseed oil,pots of linseed oil,Pot of Linseed Oil,0,0,0,1,0,0,False,68212,22636,0,3,1,0,0,0
2002089,blessing stone,blessing stones,Blessing Stone,0,0,0,1,0,0,False,68251,21454,0,1,1,0,0,0
2002090,bottle of flat ale,bottles of flat ale,Flat Ale,0,0,0,1,0,0,False,68354,20643,1,1,1,3,0,0
2002091,fine powder,fine powder,Fine Powder,0,0,0,1,0,0,False,68404,21006,1,1,1,3,0,0
2002092,bottle of antlion secretion,bottles of antlion secretion,Bottle of Antlion Secretion,0,0,0,1,0,0,False,68404,20661,0,1,1,0,0,0
2002093,rotting fish,rotting fish,Rotting Fish,0,0,0,1,0,0,False,68017,29034,1,2,1,3,0,0
2002094,unkiu carapace,unkiu carapaces,Unkiu Carapace,0,0,1,1,0,0,False,68019,22257,0,1,1,0,0,0
2002095,Yasakani-no-Magatama,Yasakani-no-Magatamas,Yasakani-no-Magatama,0,0,0,1,0,0,False,68022,26513,0,1,1,0,0,0
2002096,Yasakani-no-Magatama,Yasakani-no-Magatamas,Yasakani-no-Magatama,0,0,0,1,0,0,False,68023,26513,0,1,1,0,0,0
2002097,red panda cub,red panda cubs,Red Panda Cub,0,0,0,1,0,0,False,68206,59534,0,2,1,0,0,0
2002098,pot of liquid hot magma,pots of liquid hot magma,Liquid Hot Magma,0,0,0,1,0,0,False,68211,30352,0,6,1,0,0,0
2002099,Yugiri and Gosetsu sketch,Yugiri and Gosetsu sketches,Yugiri and Gosetsu Sketch,0,0,0,1,0,0,False,68009,26151,3140,1,1,0,0,0
2002100,red coral,red coral,Red Coral,0,0,0,1,0,0,False,68239,29060,0,3,1,0,0,0
2002101,wakizashi,wakizashi ,Wakizashi,0,0,0,1,0,0,False,68247,36432,0,1,1,0,0,0
