#,EventHighAddition,Unknown11,Data,SgbPath,PopType,Invisibility,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,EyeCollision,DirectorControl,Target,Unknown9,AddedIn53,Unknown10
2006774,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006775,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006776,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006777,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006778,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006779,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006780,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006781,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006782,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006783,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006784,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006785,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006786,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006787,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006788,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006789,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006790,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006791,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006792,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006793,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006794,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006795,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006796,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006797,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006798,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006799,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006800,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006801,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006802,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006803,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006804,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006805,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006806,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006807,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006808,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006809,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006810,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006811,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006812,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006813,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006814,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006815,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2006816,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006817,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006818,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006819,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006820,68615,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006821,0,18237,2,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006822,68621,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006823,68621,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006824,68621,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006825,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006826,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006827,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006828,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006829,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006830,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006831,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006832,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006833,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006834,983561,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006835,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006836,0,8683,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006837,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006838,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006839,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006840,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006841,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006842,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006843,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006844,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006845,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006846,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006847,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006848,0,3133,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006849,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006850,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006851,0,10424,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006852,0,10426,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006853,0,10425,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006854,0,10427,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006855,0,10411,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006856,0,10414,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006857,0,10421,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006858,0,10629,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006859,853239,4397,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006860,67775,1626,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006861,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006862,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006863,0,0,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006864,67777,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006865,67785,3904,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006866,853249,4397,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006867,0,10633,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006868,0,10634,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006869,67771,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006870,67771,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006871,67800,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006872,67800,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006873,67800,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006874,67791,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006875,0,10885,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006876,67791,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006877,67792,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006878,67794,2702,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006879,67794,2702,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006880,67795,2702,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006881,67797,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006882,67797,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006883,67797,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006884,67798,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006885,67798,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006886,67798,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006887,67799,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006888,67799,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006889,67799,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006890,67799,10886,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006891,67799,10886,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006892,67801,9462,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006893,67801,9462,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006894,67801,9462,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006895,67801,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006896,67801,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006897,67801,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006898,67801,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006899,67801,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006900,67802,10212,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006901,67802,10212,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006902,67802,10212,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006903,67802,10860,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006904,67802,10860,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006905,67802,10860,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006906,67803,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006907,67803,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006908,67803,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006909,67803,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006910,67804,9085,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006911,67804,9085,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006912,67804,9085,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006913,67804,9085,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006914,67804,9085,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006915,67805,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006916,67805,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006917,67805,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006918,67806,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006919,67806,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006920,67806,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006921,67807,9459,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006922,67807,10854,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006923,67807,10854,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006924,67808,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006925,67808,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006926,67808,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006927,67807,10854,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006928,67807,10854,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006929,67807,10854,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006930,67809,10887,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006931,67809,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006932,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006933,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006934,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006935,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006936,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006937,67810,3997,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006938,67812,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006939,67812,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006940,67812,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006941,67815,9532,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006942,67815,9532,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006943,67815,9532,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006944,67815,9532,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006945,67815,9533,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006946,67815,9533,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006947,67815,9533,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006948,67815,9533,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006949,67816,9459,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006950,67816,10888,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006951,67816,10888,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006952,0,3974,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006953,0,2056,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006954,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006955,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006956,67780,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006957,67789,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006958,0,10804,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006959,67792,2056,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006960,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006961,853250,4397,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006962,721221,2632,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006963,131219,2632,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006964,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006965,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006966,983562,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006967,983562,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006968,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006969,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006970,67799,10787,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006971,67807,10896,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006972,67807,10896,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006973,0,10930,4,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006974,0,10840,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006975,0,10928,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006976,1048613,2076,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006977,1048614,2076,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006978,1048615,2076,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006979,0,10955,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006980,67811,9225,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006981,0,0,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006982,853292,4397,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006983,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006984,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006985,67665,5649,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006986,67669,9591,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006987,67669,2772,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006988,67669,10952,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006989,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006990,0,10926,4,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006991,68615,2086,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006992,68615,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006993,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006994,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006995,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006996,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006997,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006998,853281,2776,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006999,721226,0,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,True,False,False
2007000,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007001,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007002,131221,1629,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007003,853282,1629,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007004,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007005,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007006,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007007,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007008,983564,1624,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007009,67784,6081,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007010,721236,2102,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007011,0,10935,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007012,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007013,67669,10956,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007014,0,10956,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007015,0,10953,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007016,67669,10953,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007017,67011,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007018,67011,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007019,67013,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007020,67013,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007021,0,4397,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007022,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007023,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007024,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007025,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007026,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007027,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007028,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007029,0,11207,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007030,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007031,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007032,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007033,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007034,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007035,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007036,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007037,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007038,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007039,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007040,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007041,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007042,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007043,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007044,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007045,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007046,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007047,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007048,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007049,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007050,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007051,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007052,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007053,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007054,983591,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007055,983592,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007056,983593,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007057,983594,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007058,983595,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007059,983596,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007060,983597,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007061,67014,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007062,67014,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007063,67015,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007064,67015,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007065,67015,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007066,67015,11436,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007067,67015,11230,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007068,67015,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
