key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
5064,7,0,60,False,108,0,0,0,907,0,True,0,0,0,35300,35342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,18,0,0,0,False,0,107,0,0,0,0,False,0,0,False
5065,7,0,60,False,0,0,0,0,910,0,False,0,0,0,35500,35533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,70,0,False,0,108,0,0,0,0,False,0,0,False
5066,7,0,60,False,20008,1,0,0,959,0,True,0,0,0,37900,37918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,20,21,76,0,False,0,149,71,0,0,0,False,0,0,False
5067,7,0,60,False,0,18,0,0,960,0,False,0,0,0,37700,37750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,19,0,0,0,False,0,145,0,0,0,0,False,0,0,False
5068,7,0,60,False,20023,0,0,0,828,0,True,0,0,0,38500,38519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,22,0,0,0,False,0,172,0,0,0,0,False,0,4,False
5069,7,0,60,False,20085,0,0,0,982,0,False,0,0,0,39200,39230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,5,False
5070,7,0,60,False,20084,18,0,0,983,0,False,0,0,0,38900,38929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,24,0,0,0,False,0,180,0,0,0,0,False,0,1,False
5071,7,0,60,False,20094,0,0,0,994,0,False,0,0,0,39300,39335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,167,0,0,0,0,False,0,8,False
5072,7,0,60,False,113,0,0,0,925,0,False,0,0,0,39500,39533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,80,0,0,0,False,0,9,False
5073,7,0,60,False,91,0,0,0,997,0,True,0,0,0,39000,39032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,23,0,77,0,False,0,177,0,0,0,0,False,0,6,False
5074,7,0,60,False,651,0,0,0,966,0,True,0,0,0,40000,40013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,12,False
5075,7,0,60,False,0,0,0,0,998,0,True,0,0,0,39700,39755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,79,0,False,0,176,0,0,0,0,True,0,11,False
5076,7,0,60,False,20094,0,0,0,999,0,False,0,0,0,39900,39939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,21,False
5077,7,0,60,False,113,0,0,0,1000,0,False,0,0,0,40050,40093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,179,81,0,0,0,False,0,18,False
5078,7,0,60,False,20094,0,0,0,1001,0,False,0,0,0,40100,40137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,178,0,0,0,0,False,0,13,False
5079,7,0,60,False,91,0,0,0,1002,0,True,0,0,0,39600,39624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,82,0,False,0,0,0,0,0,0,False,0,15,False
5080,7,0,60,False,20084,0,0,0,1003,0,False,0,0,0,40500,40544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,26,False
5081,7,0,60,False,20084,18,0,0,1009,0,False,0,0,0,41000,41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,188,0,0,0,0,False,0,31,False
5082,7,0,60,False,0,0,0,0,1016,0,False,0,0,0,38615,38690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,191,0,0,0,0,False,0,33,False
5083,7,0,60,False,20236,18,0,0,1085,0,False,0,0,0,42851,42884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,90,0,False,0,236,0,0,0,0,False,0,57,False
5084,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
5085,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10001,3,0,30,False,40,18,0,0,42,0,False,0,0,0,1400,1411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10002,3,0,30,False,40,18,0,0,43,0,False,0,0,0,1500,1506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10003,3,0,30,False,40,18,0,0,44,0,False,0,0,0,1600,1619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10004,3,0,30,False,40,18,0,0,45,0,False,0,0,0,1700,1715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10005,3,0,30,False,40,18,0,0,46,0,False,0,0,0,1800,1811,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10006,3,0,30,False,40,18,0,0,47,0,False,0,0,0,1900,1915,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10007,3,0,30,False,40,18,0,0,48,0,False,0,0,0,2000,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10008,3,0,30,False,40,18,0,0,49,0,False,0,0,0,2100,2109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10009,3,0,30,False,40,18,0,0,50,0,False,0,0,0,2200,2213,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10010,3,0,30,False,40,18,0,0,51,0,False,0,0,0,2300,2314,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10011,3,0,30,False,40,18,0,0,52,0,False,0,0,0,3000,3013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10012,3,0,30,False,40,18,0,0,53,0,False,0,0,0,3100,3117,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10013,3,0,30,False,40,18,0,0,54,0,False,0,0,0,3200,3221,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10014,3,0,30,False,40,18,0,0,55,0,False,0,0,0,3300,3322,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10015,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
15000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
15001,8,0,30,False,108,18,0,6215537,151,0,False,0,0,0,10500,10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,1,0,0,0,0,0,False,0,0,False
15002,8,0,30,False,108,18,0,6215537,152,0,False,0,0,0,10700,10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,2,0,0,0,0,0,False,0,0,False
15003,8,0,30,False,108,18,0,6215537,153,0,False,0,0,0,10800,10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,3,0,0,0,0,0,False,0,0,False
15004,8,0,30,False,108,18,0,6215537,154,0,False,0,0,0,11000,11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,4,0,0,0,0,0,False,0,0,False
15005,8,0,30,False,108,18,0,6215537,155,0,False,0,0,0,11100,11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,5,0,0,0,0,0,False,0,0,False
15006,8,0,30,False,108,18,0,6215537,156,0,False,0,0,0,10900,10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,6,0,0,0,0,0,False,0,0,False
15007,8,0,30,False,108,18,0,6215537,157,0,False,0,0,0,11200,11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,7,0,0,0,0,0,False,0,0,False
15008,8,0,30,False,108,18,0,6215537,158,0,False,0,0,0,11300,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,8,0,0,0,0,0,False,0,0,False
15009,8,0,30,False,108,18,0,6215537,159,0,False,0,0,0,11400,11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,9,0,0,0,0,0,False,0,0,False
15010,8,0,30,False,108,18,0,6215537,160,0,False,0,0,0,11500,11509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,10,0,0,0,0,0,False,0,0,False
15011,8,0,30,False,108,18,0,6215537,161,0,False,0,0,0,11600,11610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,11,0,0,0,0,0,False,0,0,False
15012,8,0,30,False,108,18,0,6215537,162,0,False,0,0,0,11700,11708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,12,0,0,0,0,0,False,0,0,False
15013,8,0,30,False,108,18,0,6215537,163,0,False,0,0,0,11800,11809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,13,0,0,0,0,0,False,0,0,False
15014,8,0,30,False,108,18,0,6215537,164,0,False,0,0,0,11900,11909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,14,0,0,0,0,0,False,0,0,False
15015,8,0,30,False,108,18,0,6215537,165,0,False,0,0,0,12000,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,15,0,0,0,0,0,False,0,0,False
15016,8,0,30,False,165,18,0,6229269,166,0,False,0,0,0,12100,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,16,0,0,0,0,0,False,0,0,False
15017,8,0,30,False,108,18,0,0,1012,0,False,0,0,0,41100,41158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,17,185,89,0,0,0,False,0,0,False
15018,8,0,30,False,108,18,0,0,1013,0,False,0,0,0,41200,41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,18,186,90,0,0,0,False,0,0,False
15019,8,0,30,False,108,18,0,0,1014,0,False,0,0,0,41300,41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,19,187,91,0,0,0,False,0,0,False
15020,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20001,4,0,60,False,120,18,86,0,56,0,False,0,0,0,2600,2605,1,1500,90,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,6,0,0,False,0,0,True
20002,4,0,60,False,157,18,244,0,57,0,False,0,0,0,3800,3811,2,2200,190,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,6,0,0,False,0,0,True
20003,4,0,60,False,155,18,252,0,58,0,False,0,0,0,3700,3705,3,2700,300,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,6,0,0,False,0,0,True
20004,4,0,60,False,120,18,363,0,59,0,False,0,0,0,2600,2605,200,0,0,60,0,1170,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20005,4,0,60,False,157,18,367,0,60,0,False,0,0,0,3800,3811,202,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20006,4,0,60,False,155,18,365,0,61,0,False,0,0,0,3700,3705,201,0,0,60,0,1170,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20007,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20008,4,0,60,False,120,18,395,0,63,0,False,0,0,0,2600,2605,303,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20009,4,0,60,False,157,18,399,0,64,0,False,0,0,0,3800,3805,302,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20010,4,0,60,False,155,18,397,0,65,0,False,0,0,0,3700,3705,301,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20011,4,0,60,False,178,18,401,0,66,0,False,0,0,0,33800,33809,203,0,0,60,0,1170,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,89,0,0,0,0,False,0,0,False
20012,4,0,60,False,178,18,514,0,67,0,False,0,0,0,4900,4906,304,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20013,4,0,60,False,150,18,403,0,68,0,False,0,0,0,4044,4050,300,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20014,4,0,60,False,934,18,0,0,69,0,False,0,0,0,36800,36814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,141,0,0,0,0,False,0,0,False
20015,4,0,15,False,470,18,0,0,70,0,False,0,0,0,20700,20715,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,22,0,False,0,0,0,0,0,0,False,0,0,False
20016,4,0,15,False,683,18,0,0,71,0,False,0,0,0,22000,22017,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,True,0,-1,0,0,0,33,15,False,0,8,0,0,0,0,False,0,0,False
20017,4,0,60,False,203,18,470,0,72,0,False,0,0,0,5200,5205,204,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20018,4,0,60,False,203,18,526,0,73,0,False,0,0,0,5200,5207,305,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20019,4,0,60,False,36,18,502,0,74,0,False,0,0,0,0,0,100,0,0,50,0,1170,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20020,4,0,60,False,36,18,503,0,75,0,False,0,0,0,0,0,101,0,0,50,0,1170,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20021,4,0,60,False,201,18,512,4630934,76,0,False,0,0,0,5501,5513,102,0,0,50,0,1170,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,False,0,4,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20022,4,0,60,False,221,18,561,0,77,0,False,0,0,0,6200,6205,205,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20023,4,0,60,False,221,18,563,0,78,0,False,0,0,0,6200,6205,306,0,0,100,0,1170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20024,4,0,60,False,230,18,622,0,79,0,False,0,0,0,7100,7104,206,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20025,4,0,60,False,230,18,643,0,80,0,False,0,0,0,7100,7104,307,0,0,100,0,1170,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20026,4,0,60,False,232,18,645,0,81,0,False,0,0,0,7600,7603,103,0,0,75,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20027,4,0,60,False,227,18,735,0,82,0,False,0,0,0,0,0,104,0,0,80,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20028,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20029,4,0,60,False,173,18,777,0,84,0,False,0,0,0,7800,7806,5,0,0,100,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20030,4,0,60,False,242,18,766,0,85,0,False,0,0,0,7900,7907,105,0,0,80,0,1170,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,False,0,4,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
