#,RequiredQuality,Quest,Number,CraftType,ItemResult,Ingredient[0],Ingredient[1],Ingredient[2],Ingredient[3],Ingredient[4],Ingredient[5],Ingredient[6],Ingredient[7],StatusRequired,ItemRequired,RecipeLevelTable,MaxAdjustableJobLevel,RecipeNotebookList,DisplayPriority,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,CollectableMetadata,PatchNumber,AmountResult,AmountIngredient[0],AmountIngredient[1],AmountIngredient[2],AmountIngredient[3],AmountIngredient[4],AmountIngredient[5],AmountIngredient[6],AmountIngredient[7],MaterialQualityFactor,CollectableMetadataKey,IsSecondary,CanQuickSynth,CanHq,ExpRewarded,Unknown1,IsSpecializationRequired,IsExpert
5369,0,0,20,7,35569,27842,27841,36095,36256,0,0,8,13,0,0,540,0,1383,0,100,100,100,0,0,0,0,0,65535,600,1,1,2,1,2,0,0,8,8,50,0,False,False,False,True,False,False,False
5370,0,0,21,0,35571,36199,36198,27758,0,0,0,10,9,0,0,540,0,1384,0,100,100,100,0,0,0,0,0,65535,600,1,3,3,2,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5371,0,0,21,0,35574,36199,27689,5342,9729,0,0,10,9,0,0,540,0,1376,0,100,100,100,0,0,0,0,0,65535,600,1,4,4,4,1,0,0,8,8,50,0,True,False,False,True,False,False,False
5372,0,0,21,3,35576,7010,36183,36198,0,0,0,10,8,0,0,540,0,1371,0,100,100,100,0,0,0,0,0,65535,600,1,10,5,2,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5373,0,0,22,6,35579,32230,36239,5515,28137,0,0,13,12,0,0,540,0,1382,0,100,100,100,0,0,0,0,0,65535,600,1,1,5,6,1,0,0,32,32,50,0,False,False,False,True,False,False,False
5374,0,0,21,5,35567,36211,36209,27797,0,0,0,12,10,0,0,540,0,1373,0,100,100,100,0,0,0,0,0,65535,600,1,3,2,3,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5375,0,0,22,1,35586,36199,36171,36183,0,0,0,8,11,0,0,540,0,1353,0,100,100,100,0,0,0,0,0,65535,600,1,9,6,3,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5376,0,0,21,6,35568,5371,21875,14007,5514,27778,0,13,12,0,0,540,0,1382,0,100,100,100,0,0,0,0,0,65535,600,1,4,2,2,4,4,0,8,8,50,0,False,False,False,True,False,False,False
5377,0,0,21,0,35585,36193,36192,36239,0,0,0,10,9,0,0,540,0,1352,0,100,100,100,0,0,0,0,0,65535,600,1,7,7,4,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5378,0,0,20,7,35796,27841,4782,36081,27825,12894,0,8,13,0,0,540,0,1383,0,100,100,100,0,0,0,0,0,65535,600,1,2,1,1,1,1,0,8,8,50,0,False,False,False,True,False,False,False
5379,0,0,21,0,35578,36199,27689,36239,0,0,0,10,9,0,0,540,0,1360,0,100,100,100,0,0,0,0,0,65535,600,1,7,6,3,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5380,0,0,21,0,35575,36199,36198,12610,0,0,0,10,9,0,0,540,0,1384,0,100,100,100,0,0,0,0,0,65535,600,1,8,2,2,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5381,0,0,21,5,35559,36210,36209,27797,0,0,0,12,10,0,0,540,0,1381,0,100,100,100,0,0,0,0,0,65535,600,1,4,2,4,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5382,0,0,21,4,35556,8795,36250,36249,36210,0,0,11,10,0,0,540,0,1372,0,100,100,100,0,0,0,0,0,65535,600,1,1,4,4,4,0,0,8,8,50,0,True,False,False,True,False,False,False
5383,0,0,20,3,35587,36627,36184,0,0,0,0,10,8,0,0,540,0,1355,0,100,100,100,0,0,0,0,0,65535,600,1,1,3,0,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5384,0,0,22,0,36863,12581,7009,7015,7021,7016,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,10,0,12,8,50,0,True,False,False,True,False,False,False
5385,0,0,22,2,36864,12524,7009,7015,7021,7016,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,10,0,12,8,50,0,False,False,False,True,False,False,False
5386,0,0,22,6,36865,12581,7009,7013,7021,7016,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,10,0,12,8,50,0,False,False,False,True,False,False,False
5387,0,0,22,0,36866,12581,7009,7015,7022,7016,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,15,0,16,12,50,0,True,False,False,True,False,False,False
5388,0,0,22,2,36867,12524,7009,7015,7022,7016,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,15,0,16,12,50,0,False,False,False,True,False,False,False
5389,0,0,22,6,36868,12581,7009,7013,7022,7016,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,15,0,16,12,50,0,False,False,False,True,False,False,False
5390,0,0,22,0,36869,12581,7009,7015,7023,7016,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,20,0,20,20,50,0,True,False,False,True,False,False,False
5391,0,0,22,2,36870,12524,7009,7015,7023,7016,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,20,0,20,20,50,0,False,False,False,True,False,False,False
5392,0,0,22,6,36871,12581,7009,7013,7023,7016,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,20,0,20,20,50,0,False,False,False,True,False,False,False
5393,0,0,22,0,36872,12581,12519,7015,7008,5512,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,5,0,12,8,50,0,True,False,False,True,False,False,False
5394,0,0,22,2,36873,12524,12580,7015,7008,5512,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,5,0,12,8,50,0,False,False,False,True,False,False,False
5395,0,0,22,6,36874,12581,12519,7013,7008,5512,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,5,5,10,5,0,12,8,50,0,False,False,False,True,False,False,False
5396,0,0,22,0,36875,12581,12519,7015,7008,5512,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,10,0,20,16,50,0,True,False,False,True,False,False,False
5397,0,0,22,2,36876,12524,12580,7015,7008,5512,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,10,0,20,16,50,0,False,False,False,True,False,False,False
5398,0,0,22,6,36877,12581,12519,7013,7008,5512,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,10,15,10,0,20,16,50,0,False,False,False,True,False,False,False
5399,0,0,22,0,36878,12581,12519,7015,7008,5512,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,15,0,20,20,50,0,True,False,False,True,False,False,False
5400,0,0,22,2,36879,12524,12580,7015,7008,5512,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,15,0,20,20,50,0,False,False,False,True,False,False,False
5401,0,0,22,6,36880,12581,12519,7013,7008,5512,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,10,15,15,20,15,0,20,20,50,0,False,False,False,True,False,False,False
5402,0,0,21,6,36881,12581,7010,5512,0,0,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,4,2,4,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5403,0,0,21,0,36882,12581,5512,0,0,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,6,4,0,0,0,0,6,5,50,0,True,False,False,True,False,False,False
5404,0,0,21,0,36883,12581,5512,7017,0,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,4,4,2,0,0,0,6,5,50,0,True,False,False,True,False,False,False
5405,0,0,21,0,36884,12581,12524,7009,0,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,5,3,2,0,0,0,6,5,50,0,True,False,False,True,False,False,False
5406,0,0,21,2,36885,12524,12581,5512,0,0,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,5,3,2,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5407,0,0,21,0,36886,12582,12524,7009,0,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,4,3,2,0,0,0,6,5,50,0,True,False,False,True,False,False,False
5408,0,0,21,6,36887,7008,12581,12561,7016,0,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,8,5,5,4,0,0,6,5,50,0,False,False,False,True,False,False,False
5409,0,0,21,0,36888,12581,7009,7008,0,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,10,4,4,0,0,0,6,5,50,0,True,False,False,True,False,False,False
5410,0,0,21,1,36889,12519,5998,5512,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,5,6,4,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5411,0,0,21,1,36890,12524,5998,12610,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,6,6,4,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5412,0,0,21,1,36891,12525,5998,12610,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,7,6,4,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5413,0,0,21,2,36892,12524,12581,7015,7017,0,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,3,3,2,2,0,0,6,5,50,0,False,False,False,True,False,False,False
5414,0,0,21,1,36893,12524,7008,7009,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,4,3,3,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5415,0,0,21,3,36894,12524,7008,7009,7016,0,0,10,8,0,0,150,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,2,3,3,2,0,0,6,5,50,0,False,False,False,True,False,False,False
5416,0,0,21,0,36895,12581,12519,7015,7017,0,0,10,9,0,0,150,0,1344,0,100,100,100,0,0,0,0,0,65535,610,1,3,2,3,2,0,0,6,5,50,0,True,False,False,True,False,False,False
5417,0,0,21,2,36896,12524,12580,7015,7017,0,0,9,11,0,0,150,0,1346,0,100,100,100,0,0,0,0,0,65535,610,1,3,2,3,2,0,0,6,5,50,0,False,False,False,True,False,False,False
5418,0,0,21,6,36897,12581,12519,7013,7017,0,0,13,12,0,0,150,0,1350,0,100,100,100,0,0,0,0,0,65535,610,1,3,2,3,2,0,0,6,5,50,0,False,False,False,True,False,False,False
5419,0,0,21,1,36898,12524,12590,12528,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,3,4,3,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5420,0,0,21,1,36899,12524,12590,12528,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,3,4,3,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5421,0,0,21,1,36900,12524,12590,12528,0,0,0,8,11,0,0,150,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,3,4,3,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5422,0,0,21,3,36901,12519,7008,7016,0,0,0,10,8,0,0,150,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,15,25,15,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5423,0,0,21,3,36902,12519,7010,7008,0,0,0,10,8,0,0,150,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,15,25,15,0,0,0,6,5,50,0,False,False,False,True,False,False,False
5424,0,0,21,3,36903,7030,12608,7008,7016,0,0,10,8,0,0,150,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,10,10,20,15,0,0,6,5,50,0,False,False,False,True,False,False,False
5425,0,0,20,3,37408,7008,36189,27725,7016,0,0,10,8,0,0,560,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,8,5,5,4,0,0,8,8,50,0,False,False,False,True,False,False,False
5426,0,0,20,3,37409,7008,27725,36189,7016,0,0,10,8,0,0,560,0,1347,0,100,100,100,0,0,0,0,0,65535,610,1,8,4,4,4,0,0,8,8,50,0,False,False,False,True,False,False,False
5427,0,0,21,1,37410,36172,27725,5998,12610,0,0,8,11,0,0,560,0,1345,0,100,100,100,0,0,0,0,0,65535,610,1,5,4,4,4,0,0,8,8,50,0,False,False,False,True,False,False,False
5428,0,0,20,0,37347,36200,36183,28148,0,0,0,10,9,0,0,560,0,1368,0,100,100,100,0,0,0,0,0,65535,610,1,8,8,1,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5429,0,0,21,1,37348,36172,36171,6494,0,0,0,8,11,0,0,560,0,1361,0,100,100,100,0,0,0,0,0,65535,610,1,7,4,1,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5430,0,0,22,3,37349,37489,7010,36189,36263,0,0,10,8,0,0,560,0,1363,0,100,100,100,0,0,0,0,0,65535,610,1,1,7,5,4,0,0,32,32,50,0,False,False,False,True,False,False,False
5431,0,0,22,0,37355,36200,36212,36206,17546,27778,0,10,9,0,0,560,0,1360,0,100,100,100,0,0,0,0,0,65535,610,1,5,5,5,1,1,0,32,32,50,0,True,False,False,True,False,False,False
5432,0,0,20,0,37353,36200,36199,36183,36185,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,610,1,4,2,2,2,0,0,8,8,50,0,True,False,False,True,False,False,False
5433,0,0,22,0,37360,36200,36199,5998,12610,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,610,1,6,2,2,2,0,0,32,32,50,0,True,False,False,True,False,False,False
5434,0,0,21,5,37357,27689,36212,36206,0,0,0,12,10,0,0,560,0,1365,0,100,100,100,0,0,0,0,0,65535,610,1,6,5,4,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5435,0,0,20,7,37356,36080,36077,4809,4815,4816,36264,8,13,0,0,560,0,1383,0,100,100,100,0,0,0,0,0,65535,610,1,2,1,1,1,1,1,8,8,50,0,True,False,False,True,False,False,False
5436,0,0,22,3,37361,36200,7008,36188,0,0,0,10,8,0,0,560,0,1371,0,100,100,100,0,0,0,0,0,65535,610,1,6,8,2,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5437,0,0,21,6,37359,7029,7030,27778,0,0,0,13,12,0,0,560,0,1390,0,100,100,100,0,0,0,0,0,65535,610,1,3,3,3,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5438,0,0,20,1,37362,14149,36171,36169,0,0,0,8,11,0,0,560,0,1385,0,100,100,100,0,0,0,0,0,65535,610,1,4,4,2,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5439,0,0,21,1,37365,31090,36171,36170,0,0,0,8,11,0,0,560,0,1361,0,100,100,100,0,0,0,0,0,65535,610,1,1,7,7,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5440,0,0,22,0,37363,15974,36200,36171,36183,0,0,10,9,0,0,560,0,1360,0,100,100,100,0,0,0,0,0,65535,610,1,2,4,4,2,0,0,32,32,50,0,True,False,False,True,False,False,False
5441,0,0,21,2,37369,36172,19927,5342,5365,0,0,9,11,0,0,560,0,1370,0,100,100,100,0,0,0,0,0,65535,610,1,6,3,3,1,0,0,8,8,50,0,False,False,False,True,False,False,False
5442,0,0,21,0,37373,36171,5366,12610,0,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,610,1,4,3,3,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5443,0,0,21,2,37376,36172,36171,5366,0,0,0,9,11,0,0,560,0,1370,0,100,100,100,0,0,0,0,0,65535,610,1,6,4,3,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5444,0,0,22,1,37374,36172,12519,7009,6494,0,0,8,11,0,0,560,0,1369,0,100,100,100,0,0,0,0,0,65535,610,1,8,4,4,1,0,0,32,32,50,0,False,False,False,True,False,False,False
5445,0,0,20,7,37358,12780,36078,0,0,0,0,8,13,0,0,560,0,1383,0,100,100,100,0,0,0,0,0,65535,610,1,3,3,0,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5446,0,0,20,3,37351,27708,23179,36189,0,0,0,10,8,0,0,560,0,1387,0,100,100,100,0,0,0,0,0,65535,610,1,4,4,1,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5447,0,0,21,0,37364,36198,36189,12610,0,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,610,1,3,1,4,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5448,0,0,21,1,37367,36172,36171,36212,0,0,0,8,11,0,0,560,0,1361,0,100,100,100,0,0,0,0,0,65535,610,1,6,6,3,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5449,0,0,22,3,37397,36172,7008,36189,36263,0,0,10,8,0,0,560,0,1355,0,100,100,100,0,0,0,0,0,65535,610,1,1,10,5,5,0,0,32,32,50,0,False,False,False,True,False,False,False
5450,0,0,22,3,37398,37489,7008,7029,27778,0,0,10,8,0,0,560,0,1355,0,100,100,100,0,0,0,0,0,65535,610,1,1,12,4,4,0,0,32,32,50,0,False,False,False,True,False,False,False
5451,0,0,21,6,37402,37490,27778,27765,5513,0,0,13,12,0,0,560,0,1358,0,100,100,100,0,0,0,0,0,65535,610,1,1,7,7,5,0,0,8,8,50,0,True,False,False,True,False,False,False
5452,0,0,22,1,37401,36172,36183,7008,0,0,0,8,11,0,0,560,0,1353,0,100,100,100,0,0,0,0,0,65535,610,1,8,4,8,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5453,0,0,22,0,37400,36200,36198,7016,0,0,0,10,9,0,0,560,0,1352,0,100,100,100,0,0,0,0,0,65535,610,1,10,6,4,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5454,0,0,3,6,37293,37303,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5455,0,0,3,6,37294,37304,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5456,0,0,3,6,37295,37305,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5457,0,0,3,6,37296,37306,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5458,0,0,3,6,37297,37307,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5459,0,0,3,6,37298,37308,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5460,0,0,3,6,37299,37309,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5461,0,0,3,6,37300,37310,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5462,0,0,3,6,37301,37311,12609,27968,0,0,0,13,12,0,0,403,0,1286,0,100,100,100,0,0,0,0,0,65535,610,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5463,0,0,3,6,38560,38660,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5464,0,0,3,6,38561,38661,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5465,0,0,3,6,38562,38662,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5466,0,0,3,6,38563,38663,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5467,0,0,3,6,38564,38664,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5468,0,0,3,6,38565,38665,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5469,0,0,3,6,38566,38666,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5470,0,0,3,6,38567,38667,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5471,0,0,3,6,38568,38668,12609,27782,0,0,0,13,12,0,0,409,0,1422,0,100,100,100,0,0,0,0,0,65535,620,1,1,1,1,0,0,0,7,6,0,0,False,True,True,True,False,False,False
5472,0,0,20,3,38672,7008,27721,36189,7016,0,0,10,8,0,0,560,0,1347,0,100,100,100,0,0,0,0,0,65535,620,1,8,5,4,4,0,0,8,8,50,0,False,False,False,True,False,False,False
5473,0,0,21,1,38673,36172,36184,5998,12610,0,0,8,11,0,0,560,0,1345,0,100,100,100,0,0,0,0,0,65535,620,1,5,5,4,3,0,0,8,8,50,0,False,False,False,True,False,False,False
5474,0,0,20,3,38674,7010,27709,36189,7016,0,0,10,8,0,0,560,0,1347,0,100,100,100,0,0,0,0,0,65535,620,1,8,5,4,4,0,0,8,8,50,0,False,False,False,True,False,False,False
5475,0,0,21,0,38583,36200,36184,12610,0,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,620,1,6,4,2,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5476,0,0,21,3,38576,36186,12610,0,0,0,0,10,8,0,0,560,0,1387,0,100,100,100,0,0,0,0,0,65535,620,1,3,5,0,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5477,0,0,20,6,38577,36200,27778,7030,0,0,0,13,12,0,0,560,0,1390,0,100,100,100,0,0,0,0,0,65535,620,1,1,3,4,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5478,0,0,20,7,38585,36081,36077,36090,4871,0,0,8,13,0,0,560,0,1383,0,100,100,100,0,0,0,0,0,65535,620,1,2,2,1,1,0,0,8,8,50,0,False,False,False,True,False,False,False
5479,0,0,20,1,38616,36186,36172,36184,0,0,0,8,11,0,0,560,0,1377,0,100,100,100,0,0,0,0,0,65535,620,1,2,3,2,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5480,0,0,20,7,38617,27837,36080,4852,0,0,0,8,13,0,0,560,0,1383,0,100,100,100,0,0,0,0,0,65535,620,1,2,2,2,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5481,0,0,21,5,38591,36212,36211,36199,0,0,0,12,10,0,0,560,0,1389,0,100,100,100,0,0,0,0,0,65535,620,1,4,4,2,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5482,0,0,22,5,38592,7977,36200,0,0,0,0,12,10,0,0,560,0,1389,0,100,100,100,0,0,0,0,0,65535,620,1,1,4,0,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5483,0,0,20,0,38605,36186,36200,36198,0,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,620,1,1,4,3,0,0,0,8,8,50,0,True,False,False,True,False,False,False
5484,0,0,21,0,38606,36200,36198,0,0,0,0,10,9,0,0,560,0,1384,0,100,100,100,0,0,0,0,0,65535,620,1,5,4,0,0,0,0,8,8,50,0,False,False,False,True,False,False,False
5485,0,0,22,1,38586,36172,36170,36186,36184,0,0,8,11,0,0,560,0,1361,0,100,100,100,0,0,0,0,0,65535,620,1,5,4,3,3,0,0,32,32,50,0,False,False,False,True,False,False,False
5486,0,0,22,3,38595,7010,36200,36212,28970,0,0,10,8,0,0,560,0,1371,0,100,100,100,0,0,0,0,0,65535,620,1,6,3,3,1,0,0,32,32,50,0,False,False,False,True,False,False,False
5487,0,0,22,5,38618,38684,36209,36210,36169,0,0,12,10,0,0,560,0,1357,0,100,100,100,0,0,0,0,0,65535,620,1,1,6,5,5,0,0,32,32,50,0,False,False,False,True,False,False,False
5488,0,0,22,0,38622,5365,36200,0,0,0,0,10,9,0,0,560,0,1352,0,100,100,100,0,0,0,0,0,65535,620,1,9,6,0,0,0,0,32,32,50,0,False,False,False,True,False,False,False
5489,0,0,21,0,38623,38685,36200,36212,12092,0,0,10,9,0,0,560,0,1352,0,100,100,100,0,0,0,0,0,65535,620,1,1,8,4,1,0,0,8,8,50,0,True,False,False,True,False,False,False
5490,0,0,21,3,38621,7010,7962,6640,33278,0,0,10,8,0,0,560,0,1355,0,100,100,100,0,0,0,0,0,65535,620,1,4,1,1,1,0,0,8,8,50,0,False,False,False,True,False,False,False
5491,0,0,3,6,39316,39461,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5492,0,0,3,6,39317,39462,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5493,0,0,3,6,39318,39463,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5494,0,0,3,6,39319,39464,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5495,0,0,3,6,39320,39465,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5496,0,0,3,6,39321,39466,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5497,0,0,3,6,39322,39467,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5498,0,0,3,6,39323,39468,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
5499,0,0,3,6,39324,39469,12609,27782,0,0,0,13,12,0,0,412,0,1422,0,100,100,100,0,0,0,0,0,65535,630,1,1,1,1,0,0,0,7,7,0,0,False,True,True,True,False,False,False
