#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Model,Priority,Enemy,Icon,Order,HP,SkillAngle,Unknown1,Scale,InactiveIdle0,InactiveIdle1,InactiveBattle,InactiveWandering,Behavior,Special,Unknown10,Unknown11,WanderingWait,Unknown2,Cost,Unknown3,SkillCost,Unknown4,MinionRace,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Battle,Roulette,IdleAnimation
283,aurelia polyp,aurelia polyps,0,0,1,1,0,0,2155,357,0,4683,4007,510,120,633,100,10,0,0,0,2,0,0,0,8,0,15,20,20,1,1,True,False,False,True,False,False,True,True
284,Byakko cub,Byakko cubs,0,0,0,1,0,0,2156,367,0,4684,8201,500,120,609,100,5,10,0,0,2,0,0,0,8,0,20,38,20,2,2,False,True,True,False,False,False,True,True
285,wind-up Fafnir,wind-up Fafnirs,0,0,0,1,0,0,2157,358,0,4685,1071,300,30,606,100,10,0,0,0,1,0,0,0,8,0,10,38,20,1,2,False,True,False,True,False,False,True,True
286,wind-up Mithra,wind-up Mithra,0,0,0,1,1,0,2168,358,0,4686,10019,480,360,617,100,10,0,0,0,1,0,0,0,8,0,20,11,30,2,3,False,True,True,False,False,False,True,True
287,the Prince of Anemos,Princes of Anemos,0,0,0,1,0,1,2169,358,0,4687,1072,430,30,601,100,10,0,0,0,2,0,0,0,8,0,10,4,20,1,2,True,False,True,False,False,False,True,True
288,komainu,komainu,0,0,0,1,0,0,2170,359,288,4688,3016,460,0,620,100,5,5,0,0,1,0,0,0,8,0,20,37,20,1,3,False,True,False,True,True,False,True,True
289,the Gold Whisker,Gold Whiskers,0,0,0,1,0,1,2221,290,0,4689,6002,560,360,625,100,10,0,0,0,2,0,0,0,8,0,30,25,20,1,3,False,True,True,False,False,False,True,True
290,monkey king,monkey kings,0,0,0,1,0,0,2238,360,0,4701,1074,620,30,604,100,10,0,0,0,2,0,0,0,8,0,30,1,20,1,2,False,False,True,False,True,False,True,True
291,clockwork lantern,clockwork lanterns,0,0,0,1,0,0,2239,0,0,4700,11511,650,360,634,100,10,0,0,0,1,0,0,0,8,0,25,35,30,2,4,False,False,False,False,False,False,True,True
292,frilled dragon,frilled dragons,0,0,0,1,0,0,2240,362,0,4695,3017,400,360,624,100,10,0,0,0,2,0,0,0,8,0,10,18,30,1,1,True,False,True,False,True,False,True,True
293,wind-up Cirina,wind-up Cirinas,0,0,0,1,0,0,2241,363,0,4697,9032,410,0,620,100,10,0,0,0,1,0,0,0,8,0,10,43,20,1,3,False,True,False,True,False,False,True,True
294,wind-up Sadu,wind-up Sadus,0,0,0,1,0,0,2242,364,282,4696,9034,500,360,600,100,10,0,0,0,1,0,0,0,8,0,30,5,30,2,3,False,True,False,True,False,False,True,True
295,copycat bulb,copycat bulbs,0,0,0,1,0,0,2243,358,0,4690,1073,450,30,621,100,10,0,0,0,2,0,0,0,8,0,15,19,30,1,2,True,False,True,False,False,False,True,True
296,wind-up Tarutaru,wind-up Tarutaru,0,0,0,1,0,0,2244,358,0,4691,10020,370,360,625,100,10,0,0,0,1,0,0,0,8,0,15,25,20,1,3,False,True,False,True,False,False,True,True
297,wind-up Tsukuyomi,wind-up Tsukuyomis,0,0,0,1,0,0,2245,83,0,4699,8013,430,120,616,100,10,0,0,0,1,0,0,0,8,0,20,1,20,2,2,False,True,False,True,False,False,True,True
298,wind-up Zhloe,wind-up Zhloes,0,0,0,1,0,0,2246,295,0,4698,9030,410,360,615,100,10,0,0,0,1,0,0,0,8,0,10,27,30,1,3,False,True,False,True,False,False,True,True
299,Construct 8,Construct 8s,0,0,0,1,0,0,2247,365,0,4702,2105,580,30,603,100,10,0,0,0,1,0,0,0,8,0,25,2,20,2,2,False,True,False,True,False,False,True,True
300,Palico,Palicoes,0,0,0,1,0,0,2284,366,0,4692,13020,480,360,617,70,15,15,0,0,2,0,0,0,8,0,15,11,20,1,1,True,False,True,False,True,False,True,False
301,Poogie,Poogies,0,0,0,1,0,0,2285,366,0,4693,13021,400,0,620,80,10,0,0,0,2,0,0,0,8,0,10,37,20,2,1,True,False,True,False,True,False,True,False
302,attendee #777,attendees #777,0,0,1,1,0,0,2310,290,0,4694,6002,430,360,626,100,10,0,0,0,2,0,0,0,8,0,20,12,20,1,3,False,True,True,False,False,False,True,True
303,scarlet peacock,scarlet peacocks,0,0,0,1,1,0,2327,367,0,4703,8202,450,120,610,100,10,0,0,0,2,2,0,0,8,0,20,4,60,1,2,False,True,True,False,False,False,True,True
304,wind-up Alpha,wind-up Alphas,0,0,0,1,0,0,2324,3,0,4704,9507,440,0,631,100,10,0,0,0,2,0,0,0,8,0,25,40,30,1,1,False,True,True,False,False,False,True,True
305,OMG,OMGs,0,0,0,1,0,0,2328,368,275,4705,2009,540,30,603,100,10,0,0,0,2,0,0,0,8,0,30,6,60,1,2,False,False,False,True,False,False,True,True
306,wind-up G'raha Tia,wind-up G'raha Tias,0,0,0,1,0,0,2329,369,0,4706,9038,520,0,620,100,10,0,0,0,1,0,0,0,8,0,20,46,20,1,3,False,True,False,True,False,False,True,True
307,Little Yin,Little Yins,0,0,0,1,1,0,2325,370,0,4707,10021,410,120,605,100,10,0,0,0,2,0,0,0,8,0,10,28,20,2,2,False,True,False,True,False,False,True,True
308,Little Yang,Little Yangs,0,0,0,1,0,0,2326,370,0,4708,10022,600,0,620,100,10,0,0,0,2,0,0,0,8,0,25,21,20,2,2,False,True,False,True,False,False,True,True
309,wind-up Cloud,wind-up Clouds,0,0,0,1,0,0,2330,371,0,4709,12071,490,30,604,100,10,0,0,0,1,0,0,0,8,0,30,1,60,1,3,False,True,False,True,False,False,True,True
310,wind-up Aerith,wind-up Aeriths,0,0,0,1,1,0,2331,371,0,4710,12072,430,360,632,100,10,0,0,0,1,0,0,0,8,0,15,22,20,1,3,False,True,True,False,False,False,True,True
311,wind-up Tifa,wind-up Tifas,0,0,0,1,1,0,2332,371,0,4711,12073,440,30,604,100,10,0,0,0,1,0,0,0,8,0,20,38,40,1,3,False,True,False,True,False,False,True,True
312,mudpie,mudpies,0,0,0,1,0,0,2341,372,0,4712,1075,380,360,600,100,10,0,0,0,2,0,0,0,8,0,15,6,30,1,2,True,False,True,False,True,False,True,True
313,bridesmoogle,bridesmoogles,0,0,0,1,0,0,2344,233,0,4713,14,420,360,617,100,10,0,0,0,1,4,0,0,8,0,10,11,20,1,3,False,True,True,False,False,False,True,True
314,wind-up Elvaan,wind-up Elvaan,0,0,0,1,0,0,2343,358,0,4714,10020,470,0,620,90,10,0,0,0,1,0,0,0,8,0,20,10,20,1,3,False,True,True,False,False,False,True,True
315,dhalmel calf,dhalmel calves,0,0,0,1,0,0,1388,358,0,4715,1073,400,120,622,100,10,0,0,0,2,0,0,0,8,0,10,26,20,1,1,True,False,True,False,True,False,True,True
316,capybara pup,capybara pups,0,0,0,1,0,0,2342,373,0,4716,3018,500,0,620,100,10,0,0,0,2,0,0,0,8,0,15,31,30,2,1,True,False,False,True,True,False,True,True
317,baby gremlin,baby gremlins,0,0,0,1,0,0,2411,374,0,4717,1076,440,30,604,71,10,0,0,0,2,0,0,0,8,0,15,13,20,1,1,True,False,False,True,True,False,True,True
318,Conditional Virtue,Conditional Virtues,0,0,0,1,0,1,2418,358,0,4718,1073,490,0,620,100,10,0,0,0,2,0,0,0,8,0,30,15,40,1,2,True,False,False,True,True,False,True,True
319,yukinko snowflake,yukinko snowflakes,0,0,0,1,0,0,2417,376,0,4719,1077,400,360,600,100,10,0,0,0,2,0,0,0,8,0,10,6,40,1,1,True,False,True,False,False,False,True,True
320,dress-up Tataru,dress-up Tatarus,0,0,0,1,1,0,2413,262,0,4720,9010,440,0,620,100,10,0,0,0,1,0,0,0,8,0,10,43,20,1,3,False,True,True,False,False,False,True,True
321,wind-up weapon,wind-up weapons,0,0,0,1,1,0,2416,378,0,4721,11007,500,360,634,100,10,0,0,0,1,0,0,0,8,0,20,35,30,1,2,False,True,False,True,False,False,True,True
322,wind-up Qalyana,wind-up Qalyana,0,0,0,1,1,0,2139,351,0,4722,7014,450,120,605,100,10,0,0,0,1,0,0,0,8,0,20,38,30,1,3,False,True,True,False,False,False,True,True
323,wind-up Redback,wind-up Redbacks,0,0,0,1,0,0,2543,209,0,4723,7013,430,30,604,100,10,0,0,0,1,0,0,0,8,0,15,4,40,1,3,False,True,False,True,False,False,True,True
324,minitek conveyor,minitek conveyors,0,0,0,1,0,0,2415,379,0,4724,11007,550,30,621,100,10,0,0,0,1,0,0,0,8,0,25,19,40,1,3,False,True,False,True,False,False,True,True
325,wind-up Fran,wind-up Frans,0,0,0,1,1,0,2412,380,0,4725,9036,470,0,620,100,10,0,0,0,1,0,0,0,8,0,25,34,30,1,3,False,True,True,False,False,False,True,True
326,wind-up Nu Mou,wind-up Nu Mou,0,0,0,1,0,0,2441,381,0,4726,7015,380,360,625,100,10,0,0,0,1,0,0,0,8,0,15,25,20,1,3,False,True,True,False,False,False,True,True
327,Seitei,Seiteis,0,0,0,1,0,1,2414,367,0,4727,8203,400,120,605,100,10,0,0,0,2,0,0,0,8,0,20,1,20,1,2,False,True,True,False,False,False,True,True
328,zephyrous zabuton,zephyrous zabuton,0,0,0,1,0,0,2443,0,0,4728,11503,390,0,631,100,30,0,0,0,3,12,0,0,8,80,10,40,30,1,4,False,False,False,False,False,False,True,True
329,abroader otter,abroader otters,0,0,1,1,0,0,2444,280,0,4729,4003,370,0,620,100,10,0,0,0,2,0,0,0,8,0,10,42,30,2,1,True,False,True,False,True,False,True,True
330,hedgehoglet,hedgehoglets,0,0,0,1,0,0,2442,382,0,4730,3019,480,360,623,100,10,0,0,0,2,0,0,0,8,0,20,29,20,1,1,True,False,True,False,True,False,True,True
331,brave new Y'shtola,brave new Y'shtolas,0,0,0,1,1,0,2485,262,0,4731,9001,400,360,600,100,10,0,0,0,1,0,0,0,8,0,15,1,60,1,3,False,True,True,False,False,False,True,True
332,wind-up Ryne,wind-up Rynes,0,0,0,1,1,0,2486,262,0,4732,9039,430,0,620,100,10,0,0,0,1,0,0,0,8,0,20,42,20,1,3,False,True,True,False,False,False,True,True
333,black hayate,black hayate,0,0,0,1,0,0,2483,341,0,4733,3013,500,0,620,100,10,0,0,0,2,0,0,0,8,0,20,9,20,1,1,True,False,True,False,True,False,True,True
334,chameleon,chameleons,0,0,0,1,0,0,2484,383,0,4734,3020,410,0,620,100,10,0,0,0,2,0,0,0,8,0,10,32,30,1,1,True,False,False,True,True,False,True,True
335,wind-up Fuath,wind-up Fuath,0,0,0,1,0,0,2490,384,0,4735,6003,390,360,634,100,10,0,0,0,1,0,0,0,8,0,15,36,30,1,3,False,True,True,False,False,False,True,True
336,armadillo bowler,armadillo bowlers,0,0,1,1,0,0,2492,385,0,4736,1078,350,0,620,100,10,0,0,0,2,0,0,0,8,0,10,21,20,1,1,True,False,False,True,True,False,True,True
337,the Great Serpent of Ronka,Great Serpents of Ronka,0,0,0,1,0,1,2493,386,0,4737,3021,460,0,620,100,10,0,0,0,2,0,0,0,8,0,15,17,30,1,1,True,False,True,False,True,False,True,True
338,micro gigantender,micro gigantenders,0,0,0,1,0,0,2491,27,0,4738,1079,565,0,620,100,10,0,0,0,2,0,0,0,8,0,25,31,40,1,2,True,False,False,True,False,False,True,True
339,clionid larva,clionid larvae,0,0,0,1,0,0,2494,388,0,4739,1080,420,0,620,100,10,0,0,0,2,0,0,0,8,0,15,33,20,1,2,True,False,True,False,True,False,True,True
340,bitty duckbill,bitty duckbills,0,0,0,1,0,0,2495,389,0,4740,4008,540,30,604,100,10,0,0,0,2,0,0,0,8,0,25,20,60,1,1,True,False,True,False,True,False,True,True
341,Eden Minor,Eden Minors,0,0,1,1,0,1,2566,390,0,4741,2010,450,30,603,100,10,0,0,0,1,0,0,0,8,0,30,1,60,1,2,False,True,False,True,False,False,True,True
342,giant beaver,giant beavers,0,0,0,1,0,0,2564,391,0,4742,6004,460,0,620,100,10,5,0,0,2,0,0,0,8,0,20,39,20,1,1,True,False,True,False,True,False,True,True
343,wind-up Suzaku,wind-up Suzakus,0,0,0,1,0,0,2565,387,0,4743,8202,480,120,608,100,10,0,0,0,1,4,0,0,8,0,20,1,30,1,2,False,True,True,False,False,False,True,True
344,wind-up Omega-M,wind-up Omegas-M,0,0,0,1,0,0,2567,368,345,4744,2009,440,360,618,100,10,0,0,0,1,0,0,0,8,0,15,51,20,1,2,False,True,False,True,False,False,True,True
345,wind-up Omega-F,wind-up Omegas-F,0,0,0,1,0,0,2568,368,344,4745,2009,400,360,617,100,10,0,0,0,1,0,0,0,8,0,25,50,20,1,2,False,True,False,True,False,False,True,True
346,tinker's bell,tinker's bells,0,0,0,1,0,0,1829,392,0,4746,11512,400,120,608,100,10,0,0,0,1,0,0,0,8,0,15,4,30,1,4,False,True,False,True,False,False,True,True
347,tiny echevore,tiny echevores,0,0,0,1,0,0,2602,393,0,4747,1081,380,0,620,100,10,0,0,0,2,0,0,0,8,0,15,44,30,1,2,True,False,True,False,True,False,True,True
348,sharksucker-class insubmersible,sharksucker-class insubmersibles,0,0,0,1,0,0,2603,394,0,4748,11007,415,30,621,100,10,0,0,0,1,0,0,0,8,0,15,8,20,1,4,False,True,False,True,False,False,True,True
349,shoebill,shoebills,0,0,0,1,0,0,2604,395,0,4749,5008,430,120,622,100,3,0,0,0,1,13,0,0,8,0,10,13,20,1,1,True,False,False,True,True,False,True,True
350,butterfly effect,butterfly effects,0,0,0,1,0,0,2605,396,0,4750,3022,400,360,625,100,10,0,0,0,1,0,0,0,8,0,10,25,20,1,1,False,False,False,True,False,False,True,True
351,ironfrog ambler,ironfrog amblers,0,0,1,1,0,0,2606,397,0,4751,11008,435,0,620,100,10,0,0,0,1,0,0,0,8,0,20,31,30,1,4,False,True,False,True,False,False,True,True
352,forgiven hate,forgiven hates,0,0,0,1,0,0,2607,398,0,4752,1082,510,120,609,100,10,0,0,0,2,0,0,0,8,0,20,38,30,1,2,True,False,False,True,False,False,True,True
353,bacon bits,bacon bits,0,0,0,1,0,0,2741,399,0,4753,1083,510,360,623,100,10,0,0,0,2,2,0,0,8,0,30,30,20,1,2,True,False,True,False,True,False,True,True
354,wind-up pixie,wind-up pixies,0,0,0,1,0,0,2742,400,0,4754,7016,510,360,615,100,10,0,0,0,1,0,0,0,8,80,20,27,30,1,3,False,True,False,True,False,False,True,True
355,mystic weapon,mystic weapons,0,0,0,1,0,0,2756,401,0,4755,1084,390,30,604,100,10,0,0,0,2,0,0,0,8,90,20,1,20,1,2,True,False,True,False,True,False,True,True
356,meerkat,meerkats,0,0,0,1,0,0,2755,402,0,4756,3023,400,360,623,100,10,0,0,0,2,1,0,0,8,0,15,29,20,2,1,True,False,True,False,True,False,True,True
357,miniature white knight,miniature white knights,0,0,0,1,0,0,2773,403,0,4757,1085,420,0,620,100,10,0,0,0,1,0,0,0,8,0,10,10,20,2,3,False,True,False,True,False,False,True,True
358,Cute Justice,Cute Justices,0,0,0,1,0,1,2774,404,0,4758,2005,500,0,620,100,10,0,0,0,1,0,0,0,8,0,30,41,20,2,3,False,True,False,True,False,False,True,True
359,domakin,domakin,0,0,0,1,0,0,2775,405,0,4759,4009,510,120,609,100,10,0,0,0,2,5,0,0,8,0,20,38,30,1,1,True,False,True,False,True,False,True,True
360,dress-up Estinien,dress-up Estiniens,0,0,0,1,0,0,2801,336,0,4760,9026,420,30,621,100,30,0,0,0,1,0,0,0,8,0,20,8,20,2,3,False,True,False,True,False,False,True,True
361,little leannan,little leannain,0,0,0,1,0,0,2800,406,0,4761,1086,460,0,620,100,10,0,0,0,2,0,0,0,8,0,15,32,30,2,2,True,False,True,False,True,False,True,True
362,wind-up hobgoblin,wind-up hobgoblins,0,0,0,1,0,0,2802,207,0,4762,7001,510,360,634,100,10,0,0,0,1,0,0,0,8,0,20,35,30,1,3,False,True,False,True,False,False,True,True
363,Cerberpup,Cerberpups,0,0,0,1,0,0,2803,407,0,4763,2106,540,120,622,100,10,0,0,0,2,0,0,0,8,0,25,26,20,1,2,True,False,True,False,False,False,True,True
364,pod 054,pods 054,0,0,0,1,0,0,2818,408,0,4764,13022,280,360,625,100,0,10,0,0,1,0,0,0,8,0,10,25,20,2,4,False,True,True,False,False,False,True,False
365,pod 316,pods 316,0,0,0,1,0,0,2819,408,0,4765,13022,520,360,624,100,0,10,0,0,1,0,0,0,8,0,15,18,30,2,4,False,True,True,False,False,False,True,False
366,sungold Talos,sungold Talos,0,0,0,1,0,0,2855,409,0,4766,1087,550,0,620,100,10,0,0,0,1,0,0,0,8,0,25,32,40,1,2,False,True,True,False,False,False,True,True
367,Malone,Malones,0,0,0,1,0,1,2856,410,0,4767,1088,300,360,624,100,10,0,0,0,2,0,0,0,8,0,10,18,30,1,1,True,False,True,False,True,False,True,True
368,little leafman,little leafmen,0,0,0,1,0,0,2857,411,0,4768,10023,700,360,617,100,10,0,0,0,1,0,0,0,8,0,30,11,20,1,4,False,True,True,False,False,False,True,True
369,the Behelmeted Serpent of Ronka,Behelmeted Serpents of Ronka,0,0,0,1,0,1,2890,386,0,4769,3021,470,0,620,100,10,0,0,0,2,0,0,0,8,0,15,31,50,1,1,True,False,True,False,True,False,True,True
370,the Behatted Serpent of Ronka,Behatted Serpents of Ronka,0,0,0,1,0,1,2891,386,0,4770,3021,430,120,605,100,10,0,0,0,2,0,0,0,8,0,20,1,20,1,1,True,False,True,False,True,False,True,True
371,silver dasher,silver dashers,0,0,0,1,0,0,2858,285,0,4771,5009,280,30,607,100,10,0,0,0,2,3,0,0,8,0,10,14,20,1,1,True,False,True,False,True,False,True,True
372,paissa patissier,paissa patissiers,0,0,0,1,0,0,2892,273,0,4772,1049,330,120,605,100,5,5,0,0,2,0,0,0,8,0,30,28,20,1,2,True,False,False,True,True,False,True,True
373,paissa threadpuller,paissa threadpullers,0,0,0,1,0,0,2893,273,0,4773,1049,490,360,623,100,5,5,0,0,2,0,0,0,8,0,25,29,20,2,2,True,False,False,True,True,False,True,True
374,ancient one,ancient ones,0,0,1,1,0,0,2894,412,0,4774,10023,470,360,632,90,10,0,0,0,1,0,0,0,8,0,20,22,20,1,3,False,True,True,False,False,False,True,True
375,the Major-General,Major-Generals,0,0,0,1,0,1,2895,413,0,4775,4010,450,30,640,100,10,0,0,0,2,0,0,0,8,0,15,38,20,1,2,True,False,True,False,True,False,True,True
376,wind-up Dulia-Chai,wind-up Dulia-Chais,0,0,0,1,1,0,2896,414,0,4776,9040,660,120,631,100,10,0,0,0,1,0,0,0,8,0,30,20,20,2,3,False,True,True,False,False,False,True,True
377,amaro hatchling,amaro hatchlings,0,0,1,1,0,0,2897,417,0,4777,1093,430,0,620,100,10,0,0,0,2,0,0,0,8,0,15,43,20,1,2,True,False,True,False,True,False,True,True
378,Laladile,Laladiles,0,0,0,1,0,0,2898,415,0,4778,4011,470,0,620,100,10,1,0,0,2,0,0,0,8,0,20,46,20,1,1,True,False,True,False,True,False,True,True
379,unlucky rabbit,unlucky rabbits,0,0,1,1,0,0,2899,416,0,4779,10025,480,0,620,100,10,0,0,0,1,0,0,0,8,0,25,17,30,1,3,False,True,True,False,False,False,True,True
380,Lalinator 5.H0,Lalinator 5.H0s,0,0,0,1,0,0,2977,418,0,4780,12903,430,30,601,100,10,0,0,0,1,0,0,0,8,0,10,19,30,1,3,False,True,False,True,False,False,True,True
381,wind-up Mystel,wind-up Mystels,0,0,0,1,0,0,2978,419,0,4781,9041,620,360,626,100,10,0,0,0,1,0,0,0,8,0,30,12,20,2,3,False,True,False,True,False,False,True,True
382,wind-up Ardbert,wind-up Ardberts,0,0,0,1,0,0,2979,420,0,4782,9042,430,0,620,100,10,0,0,0,1,0,0,0,8,0,20,46,20,1,3,False,True,False,True,False,False,True,True
383,magitek helldiver F1,magitek helldivers F1,0,0,0,1,0,0,2980,421,0,4783,11021,480,0,620,100,5,5,0,0,1,0,0,0,8,0,25,31,50,1,4,False,True,False,True,False,False,True,True
384,weatherproof gaelicat,weatherproof gaelicats,0,0,0,1,0,0,2981,72,0,4784,1045,490,120,605,100,10,0,0,0,2,0,0,0,8,0,15,4,20,2,1,True,False,True,False,True,False,True,True
385,ephemeral necromancer,ephemeral necromancers,0,0,1,1,0,0,2982,422,0,4785,1089,380,0,620,100,10,0,0,0,1,0,0,0,8,0,10,39,20,1,3,False,True,False,True,False,False,True,True
386,Allagan melon,Allagan melons,0,0,1,1,0,0,2983,0,0,4786,11513,690,360,634,100,10,0,0,0,1,0,0,0,8,0,30,35,30,1,4,False,True,False,True,False,False,True,True
387,sand fox,sand foxes,0,0,0,1,0,0,2984,423,0,4787,3024,490,0,620,100,5,5,0,0,2,0,0,0,8,0,15,37,20,2,1,True,False,True,False,True,False,True,True
388,petit pteranodon,petit pteranodons,0,0,0,1,0,0,2985,424,0,4788,1090,430,0,620,100,10,0,0,0,2,2,0,0,8,0,20,17,30,1,2,True,False,True,False,True,False,True,True
389,Dáinsleif F1,Dáinsleif F1,0,0,0,1,0,1,2986,425,0,4789,11022,530,0,620,100,10,0,0,0,1,0,0,0,8,0,25,33,20,1,4,False,True,False,True,False,False,True,True
390,Lord Enma,Lord Enmas,0,0,0,1,0,1,2987,324,0,4790,13016,510,30,604,100,10,0,0,0,2,0,0,0,8,0,30,1,20,1,2,True,False,True,False,True,False,True,False
391,Lord Ananta,Lord Anantas,0,0,0,1,0,1,2988,324,0,4791,13017,280,120,605,100,10,0,0,0,2,0,0,0,8,0,10,28,20,1,2,True,False,True,False,True,False,True,False
392,Zazel,Zazels,0,0,0,1,0,1,2989,324,0,4792,13018,480,360,625,100,10,0,0,0,2,0,0,0,8,0,20,25,20,1,2,True,False,True,False,True,False,True,False
393,Damona,Damonas,0,0,0,1,1,1,2990,324,0,4793,13019,430,30,611,100,10,0,0,0,2,0,0,0,8,0,15,19,30,1,2,True,False,True,False,True,False,True,False
394,2B automaton,2B automata,0,0,0,1,1,0,2991,426,0,4794,13023,550,30,604,100,10,0,0,0,1,0,0,0,8,0,25,38,40,1,3,False,True,False,True,False,False,True,False
395,2P automaton,2P automata,0,0,0,1,1,0,2992,426,0,4795,13023,380,120,622,100,10,0,0,0,1,0,0,0,8,0,20,26,20,1,3,False,True,False,True,False,False,True,False
396,much-coveted Mora,much-coveted Moras,0,0,0,1,0,0,3032,427,0,4796,4012,530,0,631,100,10,0,0,0,2,5,0,0,8,0,25,40,30,1,1,True,False,True,False,True,False,True,True
397,Syldrion-class insubmersible,Syldrion-class insubmersibles,0,0,0,1,0,0,3033,428,0,4797,11007,470,30,604,100,10,0,0,0,1,0,0,0,8,0,30,1,20,1,4,False,True,False,True,False,False,True,True
398,wind-up Gaia,wind-up Gaias,0,0,0,1,1,0,3034,429,0,4798,9043,240,0,620,100,10,0,0,0,1,0,0,0,8,0,10,32,30,1,3,False,True,False,True,False,False,True,True
399,wind-up Palom,wind-up Paloms,0,0,0,1,0,0,3035,242,0,4799,12044,480,360,626,100,0,10,0,0,1,18,1,0,8,0,15,12,20,2,3,False,True,False,True,False,False,True,True
400,wind-up Porom,wind-up Poroms,0,0,0,1,1,0,3036,242,0,4800,12045,740,30,601,100,0,10,0,0,1,18,1,1,8,0,20,4,20,2,3,False,True,False,True,False,False,True,True
401,wind-up Edge,wind-up Edges,0,0,0,1,0,0,3037,242,0,4801,12046,500,360,617,100,10,0,0,0,1,0,0,0,8,0,25,11,20,1,3,False,True,False,True,False,False,True,True
402,wind-up Rydia,wind-up Rydias,0,0,0,1,1,0,3038,242,0,4802,12047,440,0,620,100,10,0,0,0,1,0,0,0,8,0,30,39,20,1,3,False,True,False,True,False,False,True,True
403,wind-up Rosa,wind-up Rosas,0,0,0,1,1,0,3039,242,0,4803,12048,380,360,615,100,10,0,0,0,1,0,0,0,8,0,10,27,30,1,3,False,True,False,True,False,False,True,True
404,Save the Princess,Save the Princesses,0,0,0,1,1,0,3040,430,0,4804,2107,400,360,625,100,10,0,0,0,1,0,0,0,8,0,15,25,20,1,2,False,True,False,True,False,False,True,True
405,Drippy,Drippies,0,0,0,1,0,0,3106,431,0,4805,1091,380,0,620,100,10,0,0,0,2,0,0,0,8,0,20,31,30,2,2,True,False,True,False,True,False,True,True
406,Trike,Trikes,0,0,0,1,0,0,3107,432,0,4806,1092,800,120,605,100,10,0,0,0,2,0,0,0,8,0,30,28,20,1,2,True,False,True,False,True,False,True,True
407,golden beaver,golden beavers,0,0,0,1,0,0,3156,391,0,4807,6004,520,0,620,100,10,5,0,0,2,0,0,0,8,0,25,34,30,1,1,True,False,True,False,True,False,True,True
408,gull,gulls,0,0,0,1,0,0,3108,433,0,4808,5010,440,360,624,100,10,0,0,0,2,2,0,0,8,0,10,18,30,1,1,True,False,True,False,True,False,True,True
409,anteater,anteaters,0,0,1,1,0,0,3109,434,0,4809,3025,450,30,607,100,10,0,0,0,2,0,0,0,8,0,15,14,20,1,1,True,False,True,False,True,False,True,True
410,dolphin calf,dolphin calves,0,0,0,1,0,0,3110,435,0,4810,4013,450,120,608,120,10,0,0,0,2,5,0,0,8,0,20,19,30,1,1,True,False,True,False,True,False,True,True
411,magitek predator F1,magitek predators F1,0,0,0,1,0,0,3111,436,0,4811,11023,490,0,620,100,10,0,0,0,1,0,0,0,8,0,25,33,20,1,2,False,True,False,True,False,False,True,True
412,Senorita Sabotender,Senorita Sabotenders,0,0,0,1,1,1,3152,437,0,4812,9044,640,0,620,80,10,10,0,0,1,0,0,0,8,0,30,43,20,2,3,False,True,False,True,False,False,True,True
413,Benben stone,Benben stones,0,0,0,1,0,0,3153,438,0,4813,11514,360,0,620,100,10,0,0,0,1,0,0,0,8,0,10,31,30,1,4,False,True,False,True,False,False,True,True
414,wanderer's campfire,wanderer's campfires,0,0,0,1,0,0,3154,439,0,4814,11515,550,360,615,100,0,0,0,0,3,14,0,0,8,0,15,27,60,1,4,False,True,False,False,False,False,True,True
415,smaller stubby,smaller stubbies,0,0,0,1,0,0,3155,440,0,4815,13024,490,120,609,100,10,0,0,0,1,0,0,0,8,0,20,38,30,1,4,False,True,False,True,False,False,True,False
416,wind-up Lyna,wind-up Lynas,0,0,0,1,1,0,3214,441,381,4816,9045,540,0,620,100,0,10,0,0,1,15,0,0,8,0,25,10,20,1,3,False,True,False,True,False,False,True,True
417,wind-up Runar,wind-up Runars,0,0,0,1,0,0,3215,442,331,4817,9046,540,360,625,100,0,10,0,0,1,15,0,0,8,0,30,25,20,1,3,False,True,False,True,False,False,True,True
418,wind-up Gunnhildr,wind-up Gunnhildrs,0,0,0,1,1,0,3216,443,0,4818,9047,450,360,634,100,10,0,0,0,1,0,0,0,8,0,30,36,30,1,3,False,True,False,True,False,False,True,True
419,9S automaton,9S automata,0,0,0,1,0,0,3217,445,0,4819,13024,500,30,621,100,10,0,0,0,1,0,0,0,8,0,25,8,20,1,3,False,True,False,True,False,False,True,False
420,wind-up Rudy,wind-up Rudys,0,0,0,1,0,0,3218,446,0,4820,1042,410,30,611,100,10,0,0,0,1,0,0,0,8,0,15,4,20,1,2,False,True,False,True,False,False,True,True
421,squirrel emperor,squirrel emperors,0,0,0,1,0,0,3219,447,0,4821,3003,450,360,634,100,10,0,0,0,2,1,0,0,8,0,30,35,30,1,1,True,False,True,False,True,False,True,True
422,Flag,Flags,0,0,0,1,0,1,3220,448,0,4822,3026,580,360,615,100,10,0,0,0,2,0,0,0,8,0,25,27,30,1,1,True,False,True,False,True,False,True,True
423,wee Ea,wee Ea,0,0,0,1,0,0,3221,449,0,4823,1094,460,0,620,70,10,5,0,0,2,0,0,0,8,0,20,42,30,2,2,True,False,True,False,False,False,True,True
424,wind-up Magus Sisters,wind-up Magus Sisters,0,0,0,1,1,0,3222,450,0,4824,1099,530,360,625,50,10,0,0,0,1,0,0,0,8,0,15,25,20,1,2,False,True,False,True,False,False,True,True
