#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
253,"ALIASES:
　/target, /ta
USAGE:
　/target [placeholder]

→Targets the specified PC. Target must be within a certain radius for this command to function.

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
　/target <2>
　(Targets second player
　in player list.)",,,/target,/ta,0,36,2,0,0,0,0
254,"ALIASES:
　/targetpc, /tpc
USAGE:
　/targetpc

→Targets the closest PC within a certain radius.",,,/targetpc,/tpc,0,36,1,0,0,0,0
255,"ALIASES:
　/targetnpc, /tnpc
USAGE:
　/targetnpc

→Targets the closest NPC or object within a certain radius.",,,/targetnpc,/tnpc,0,36,1,0,0,0,0
256,"ALIASES:
　/targetenemy, /tenemy
USAGE:
　/targetenemy

→Targets the closest enemy within a certain radius.",,,/targetenemy,/tenemy,0,36,1,0,0,0,0
257,"ALIASES:
　/battletarget, /bt
USAGE:
　/battletarget

→Targets the closest enemy within a certain radius that is attacking you.",,,/battletarget,/bt,0,36,1,0,0,0,0
258,"ALIASES:
　/assist, /as
USAGE:
　/assist [placeholder]

→Targets the target of another PC. Assists current target when none is specified.

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.",,,/assist,/as,0,36,2,0,0,0,0
259,"ALIASES:
　/facetarget, /ft
USAGE:
　/facetarget

→Immediately turns your PC in the direction of your current target.",,,/facetarget,/ft,0,36,1,0,0,0,0
260,"ALIASES:
　/nexttarget, /nt
USAGE:
　/nexttarget

→Toggle clockwise through on-screen enemies.",,,/nexttarget,/nt,0,36,1,0,0,0,0
261,"USAGE:
　/previoustarget

→Toggle counterclockwise through on-screen enemies.",,,/previoustarget,,0,36,1,0,0,0,0
262,"ALIASES:
　/targetlasttarget, /tlt
USAGE:
　/targetlasttarget

→Re-target your last target.",,,/targetlasttarget,/tlt,0,36,1,0,0,0,0
263,"ALIASES:
　/targetlastenemy, /tle
USAGE:
　/targetlastenemy

→Re-target the last enemy you targeted.",,,/targetlastenemy,/tle,0,36,1,0,0,0,0
264,"ALIASES:
　/lockon, /lo
USAGE:
　/lockon [subcommand]

→Lock on/off current target.

>>Subcommands:
　**on **     Enable lock-on.
　**off **    Disable lock-on.

Toggle between on/off when no subcommand is specified.",,,/lockon,/lo,0,36,2,1,2,0,0
265,"USAGE:
　/focustarget [placeholder]

→Makes the specified target your focus target. Makes current target your focus target when none specified.

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
　/focustarget <t>
　(Makes current target
　your focus target.)",,,/focustarget,,0,36,2,0,0,0,0
266,,,,,,0,0,0,0,0,0,0
267,"ALIASES:
　/petaction, /pac
USAGE:
　/pac ""pet action name"" [placeholder]

→Uses a pet action on the specified target. Uses current target when not specified. Target does not need to be specified for certain pet actions. This cannot be used with pet actions you have not yet learned, or when restricted by other factors.

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
 　/pac ""Crimson Cyclone"" <t>
　(Executes Crimson Cyclone
　on current target.)",,,/petaction,/pac,0,36,3,2,5,2,0
268,"ALIASES:
　/companionaction, /cac
USAGE:
　/cac ""companion action name""

→Uses a companion action. The target of companion actions cannot be specified. This cannot be used with companion actions you have not yet learned, or when restricted by other factors.

>>Example:
　/cac ""free stance""
　(Companion will enter
　free stance.)",/companionaction,/cac,/companionaction,/cac,0,36,2,1,6,0,0
269,"ALIASES:
　/facecamera, /fcam
USAGE:
　/facecamera

→Gaze continuously at the camera. Execute command again to cancel.",,,/facecamera,/fcam,0,36,1,0,0,0,0
270,"ALIASES:
　/levelsync, /lsync
USAGE:
　/levelsync [subcommand]

→Sync your level when the option is available, such as during FATEs.

>>Subcommands:
　**on **     Start level sync.
　**off **    End level sync.

Toggle between on and off when no subcommand is specified.",,,/levelsync,/lsync,0,36,2,1,2,0,0
271,"USAGE:
　/mount ""mount name""

→Summon or dismiss the specified mount. Mount name is not necessary when dismissing.

>>Example:
　/mount ""Company Chocobo""
　(Summons or dismisses your
　company chocobo.)",,,/mount,,0,36,2,1,9,0,0
272,"ALIASES:
　/additionalaction, /aaction
USAGE:
　/aaction ""action name"" [subcommand]

A command previously believed to set the specified action as an additional action for your current gatherer class.
※This text command is no longer in use.",,,/additionalaction,/aaction,1000,36,3,2,3,2,0
273,"ALIASES:
　/generalaction, /gaction
USAGE:
　/gaction ""action name"" [placeholder]

→Uses the specified general action on the specified target. If action uses ground targeting, then the action will be executed according to the specified placeholder. If no placeholder is specified, then you will enter ground targeting mode.

>>Common Placeholders:
　<t>, <target>, <1>-<8>, gtoff

A full list of placeholders can be found on the Lodestone Play Guide.

>>Examples:
　/gaction ""Mount Roulette""
　(Executes the Mount Roulette.)

　/gaction “Duty Action I” <t>
　(Executes a duty-specific action
　on the specified target.)",,,/generalaction,/gaction,0,36,3,2,10,2,0
274,"USAGE:
　/minion ""minion name""

→Summon or dismiss the specified minion. Minion name is not necessary when dismissing.

>>Example:
　/minion ""wayward hatchling""
　(Summons or dismisses the
　wayward hatchling minion.)",,,/minion,,0,36,2,1,8,0,0
275,"USAGE:
　/statusoff ""status""

→Removes designated beneficial status.

>>Example:
　/statusoff ""Rampart""
　(Removes Rampart.)",,,/statusoff,,0,36,2,0,0,0,0
276,"ALIASES:
　/addpvpaction, /apa
A command previously believed to set specified actions as additional PvP actions.
※This text command is no longer in use.",,,/addpvpaction,/apa,1000,36,3,0,0,0,0
277,"ALIASES:
　/pvpaction, /pvpac
USAGE:
　/pvpaction ""action name"" [placeholder]

→Uses the specified PvP action on the specified target. Uses current target when not specified. Target does not need to be specified for certain actions. This cannot be used with PvP actions you have not yet learned or when restricted by other factors. If action uses ground targeting, then the action will be executed according to the specified placeholder. If no placeholder is specified, then you will enter ground targeting mode.

>>Common Placeholders:
　<t>, <target>, <1>-<8>, gtoff

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
　/pvpaction ""Storm's Path"" <t>
　(Executes Storm's Path
　on current target.)",,,/pvpaction,/pvpac,0,4,3,2,16,2,0
278,,,,,,0,0,0,0,0,0,0
279,"USAGE:
　/blueaction “blue mage action” [placeholder]

→Uses the specified blue magic action on the specified target. Uses current target when not specified. Target does not need to be specified for certain actions. This cannot be used with actions you have not yet learned, or when restricted by other factors. If action uses ground targeting, then the action will be executed according to the specified placeholder. If no placeholder is specified, then you will enter ground targeting mode.

>>Common Placeholders:
　<t>, <target>, <1>-<8>, gtoff

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
　/blueaction “Water Cannon” <t>
　(Executes Water Cannon on
　the specified target.)",,,/blueaction,,0,36,3,2,18,2,0
280,,,,,,0,0,0,0,0,0,0
281,,,,,,0,0,0,0,0,0,0
282,,,,,,0,0,0,0,0,0,0
283,,,,,,0,0,0,0,0,0,0
284,,,,,,0,0,0,0,0,0,0
285,,,,,,0,0,0,0,0,0,0
286,,,,,,0,0,0,0,0,0,0
287,,,,,,0,0,0,0,0,0,0
288,,,,,,0,0,0,0,0,0,0
289,,,,,,0,0,0,0,0,0,0
290,,,,,,0,0,0,0,0,0,0
291,,,,,,0,0,0,0,0,0,0
292,,,,,,0,0,0,0,0,0,0
293,,,,,,0,0,0,0,0,0,0
294,,,,,,0,0,0,0,0,0,0
295,,,,,,0,0,0,0,0,0,0
296,,,,,,0,0,0,0,0,0,0
297,,,,,,0,0,0,0,0,0,0
298,,,,,,0,0,0,0,0,0,0
299,,,,,,0,0,0,0,0,0,0
300,,,,,,0,0,0,0,0,0,0
301,"USAGE:
　/autolockon [subcommand]

→Automatically lock on target when initiating auto-attack.

>>Subcommands:
　**on **   Enable auto-lock on.
　**off **   Disable auto-lock on.

Toggle between on/off when no subcommand is specified.",,,/autolockon,,0,36,2,1,2,0,0
302,"USAGE: 
　/autofacetarget [subcommand]

→Automatically face target when using action.

>>Subcommands:
　**on **       Enable auto-face.
　**off **       Disable auto-face.

Toggle between on/off when no subcommand is specified.",,,/autofacetarget,,0,36,2,1,2,0,0
303,"USAGE:
　/targetring [subcommand]

→Hide/display target ring.

>>Subcommands:
　**on **      Display target ring.
　**off **      Hide target ring.

Toggle between on/off when no subcommand is specified.",,,/targetring,,0,36,2,1,2,0,0
304,"USAGE:
　/targetline [subcommand]

→Hide/display target lines.

>>Subcommands:
　**on **      Display target lines.
　**off **      Hide target lines.

Toggle between on/off when no subcommand is specified.",,,/targetline,,0,36,2,1,2,0,0
305,"USAGE:
　/aggroline [subcommand]

→Hide/display aggro lines.

>>Subcommands:
　**on **      Display aggro lines.
　**off **      Hide aggro lines.

Toggle between on/off when no subcommand is specified.",/aggroline,,/linkline,,0,36,2,1,2,0,0
306,"USAGE:
　/autotarget [subcommand]

→Enable full auto-target.

>>Subcommands:
　**on **      Enable auto-target.
　**off **      Disable auto-target.

Toggle between on/off when no subcommand is specified.",,,/autotarget,,0,36,2,1,2,0,0
307,"USAGE:
　/displayhead [subcommand]

→Hide/display headgear.

>>Subcommands:
　**on **      Display headgear.
　**off **      Hide headgear.

Toggle between on/off when no subcommand is specified.",,,/displayhead,,0,36,2,1,2,0,0
308,"USAGE:
　/displayarms [subcommand]

→Hide/display main and off hand weapons when sheathed.

>>Subcommands:
　**on **      Display arms.
　**off **      Hide arms.

Toggle between on/off when no subcommand is specified.",,,/displayarms,,0,36,2,1,2,0,0
309,"ALIASES:
　/autosheathe, /asheathe
USAGE:
　/autosheathe [subcommand]

→Auto-sheathe weapon when not in battle.

>>Subcommands:
　**on **      Enable auto-sheathe.
　**off **      Disable auto-sheathe.

Toggle between on/off when no subcommand is specified.",,,/autosheathe,/ashathe,0,36,2,1,2,0,0
310,"USAGE:
　/targetself [subcommand]

→Enable/disable clicking on self.

>>Subcommands:
　**on **      Enable clicking on self.
　**off **      Disable clicking on self.

Toggle between on/off when no subcommand is specified.",,,/targetself,,0,36,2,1,2,0,0
311,"USAGE:
　/groundclick [subcommand]

→Enable clicking on field to remove target.

>>Subcommands:
　**on **      Enable ground clicking.
　**off **      Disable ground clicking.

Toggle between on/off when no subcommand is specified.",,,/groundclick,,0,36,2,1,2,0,0
312,"USAGE:
　/chatlog [subcommand]

→Configure log window settings.

>>Subcommands:
　**name [number 0-3]**
　　Change the way names are
　　displayed in your log window.
　　　**0** Full Name
　　　**1** Last Name Initialed
　　　**2** First Name Initialed
　　　**3** Initials Only
　**fontsize [tab number] [number]**
　　Adjust [tab number] log
　　window font size to
　　[number].
　**time [tab number] on**
　　Add time stamps to all
　　messages on [tab number]
　　log window.
　**time [tab number] off**
　　Remove time stamps from all
　　messages on [tab number]
　　log window.
　**time [tab number]**
　　Toggle time stamps on/off
　　for all messages on
　　[tab number] log window.
　**time 12 **
　　Set time display to 12-hour
　　format.
　**time 24 **
　　Set time display to 24-hour
　　format.
　**time local **
　　Set time stamp clock to local
　　time.
　**time server **
　　Set time stamp clock to server
　　time.
　**call on **
　　Play sound upon receiving
　　/tell.
　**call off **
　　Play no sound upon receiving
　　/tell.
　**call [chat channel]**
　　Toggle /tell sound on/off for
　　the specified chat channel.
　　　**emote** Emote
　　　**t** Tell
　　　**p** Party
　　　**fc** Free Company
　　　**al** Alliance
　　　**l1-8** Linkshell 1-8
　　　**new** Novice Network
　　　**pvpteam** PvP Team
　　　**cwl** Cross-world Linkshell",,,/chatlog,,0,36,4,3,2,2,2
313,"ALIASES:
　/battleeffect, /bfx
USAGE:
　/bfx [subcommand] [setting]

→Configure battle effects settings.

>>Subcommands:
　**self **
　　Configure own battle effects
　　settings.
　**party **
　　Configure party members'
　　battle effects settings.
　**other **
　　Configure other NPCs' battle
　　effects settings.
　**enemypc **
　　Configure PvP combatants'
　　battle effects settings.

>>Settings:
　**all **           Show all effects.
　**simple **   Show limited effects.
　**off **          Hide all effects.

Toggles between all and off when no setting is specified.",/battleeffect,/bfx,/battleeffect,,0,228,3,2,2,2,0
314,"USAGE:
　/hud [UI element] [subcommand]

→Toggle on/off various UI elements.

>>UI Elements:
　Target Bar
　　**TargetBar**, **tbar**
　Target Info (HP)
　　**TInfoHP**, **tihp**
　Target Info (Progress)
　　**TInfoProgress**, **tiprog**
　Target Info (Status)
　　**TInfoStatus**, **tistat**
　Focus Target Bar
　　**FocusTarget**, **ftarget**
　Party List
　　**PartyList**, **plist**
　Job Gauge 1
　　**JobGauge1**
　Job Gauge 2
　　**JobGauge2**
　Enmity List
　　**EnmityList**, **elist**
　Parameter Bar
　　**ParamBar**, **param**
　Minimap
　　**Minimap**, **mmap**
　Main Menu
　　**MainMenu**, **mmenu**
　Server Info
　　**ServerInfo**, **server**
　Gil
　　**Gil**, **gil**
　Inventory Grid
　　**InventoryGrid**, **igrid**
　Duty List
　　**DutyList**, **dlist**
　Item Help
　　**ItemHelp**, **ihelp**
　Action Help
　　**ActionHelp**, **ahelp**
　Limit Gauge
　　**LimitGauge**, **lgauge**
　Experience Bar
　　**ExpBar**, **ebar**
　Status Effects
　　**StatusEffects**, **sfx**
　Status Info (Enhancements)
　　**SInfoEnhancements**, **sienh**
　Status Info (Conditional
　Enhancements)
　　**SInfoConditional**
　　**Enhancements**, **sicenh**
　Status Info (Enfeeblements)
　　**SInfoEnfeeblements**, **sienf**
　Status Info (Other)
　　**SInfoOther**, **siother**
　Alliance List 1
　　**AllianceList1**, **alist1**
　Alliance List 2
　　**AllianceList2**, **alist2**
　　Cross Hotbar
　　**Crosshotbar**
　Scenario Guide
　　**ScenarioGuide**
　Compressed Aether
　　**CompressedAether**
　Cosmic Exploration Info
　　**CosmicExplorationInfo**, **csmex**
　PvP Battle Log
　　**PvPLog**, **cclog**
　Crystalline Conflict Progress
　Gauge
　　**CConflictProgress**, **ccprog**
　Crystalline Conflict Ally Info
　　**CConflictAlly**, **ccally**
　Crystalline Conflict Enemy Info
　　**CConflictEnemy**, **ccenemy**
　Crystalline Conflict Map
　　**CConflictMap**, **ccmap**
　Battle High Gauge
　　**BattleHighGauge**
　Frontline Score Info
　　**FrontlineScore**, **flscore**
　Frontline Campaign Info
　　**FrontlineCampaignInfo**, **flcamp**
　Rival Wings Gauges
　　**RWGauge**, **rwg**
　Rival Wings Alliance List
　　**RWAlliance**, **rwa**
　Rival Wings Station Info
　　**RWStation**, **rwst**
　Rival Wings Mercenary Info
　　**RWMerc**, **rwmrc**
　Blunderville Objective
　　**Blunder:Objective**
　Blunderville Score
　　**Blunder:Score**
　Blunderville Status
　　**Blunder:Status**
　Blunderville Show Log
　　**Blunder:ShowLog**

>>Subcommands:
　**on **        Show element.
　**off **        Hide element.

Toggle between on/off when no subcommand is specified.",,,/hud,,0,32,3,2,4,2,0
315,"USAGE:
　/hotbar [subcommand]

→Edit and configure hotbar settings. Only available in PvE areas.

>>Subcommands
　**action ""action name"" [#1] [#2]**
　　Set the specified action to slot [#2] in hotbar page [#1]. If ""current"" is entered for [#1], then the action will be set in the page displayed in hotbar 1. If [#2] is omitted, the action will be set to the lowest-numbered slot available. If both [#1] and [#2] are omitted, the action will be set to the lowest-numbered slot available on the lowest-numbered hotbar available. This applies to all of the following subcommands.
　**blueaction ""blue mage action name"" [#1] [#2]**
　　Set the specified blue mage action to slot [#2] in hotbar [#1].
 　**general ""general action name"" [#1] [#2]**
　　Set the specified general action to slot [#2] in hotbar [#1].
　**item ""item name"" [#1] [#2]**
　　Set the specified item to slot [#2] in hotbar [#1].
　**emote ""emote name"" [#1] [#2]**
　　Set the specified emote to slot [#2] in hotbar [#1].
　**companion ""companion action name"" [#1] [#2]**
　　Set the specified companion action to slot [#2] in hotbar [#1].
　**pet ""action name"" [#1] [#2]**
　　Set the specified pet action to slot [#2] in hotbar [#1].
　**minion ""minion name"" [#1] [#2]**
　　Set the specified minion to slot [#2] in hotbar [#1].
　**mount ""mount name"" [#1] [#2]**
　　Set the specified mount to slot [#2] in hotbar [#1].
　**enemysign ""enemy sign name"" [#1] [#2]**
　　Set the specified enemy sign to slot [#2] in hotbar [#1].
　**waymark ""waymark name"" [#1] [#2]**
　　Set the specified waymark to slot [#2] in hotbar [#1].
　**change [number]**
　　Replace current hotbar with hotbar [number].  If ""next"" or ""prev"" is entered in [number], then you can scroll through the pages of hotbar 1.
　**copy [class 1] [#1] [class 2] [#2]**
　　Copy the contents of [class 1] hotbar [#1] to the [class 2] hotbar [#2].
　　The subcommand ""current"" can be used to specify your current class.
　　The subcommand ""share"" can be used instead of a class to specify your shared hotbar.
　**display [number] on**
　　Display hotbar [number].
　**display [number] off**
　　Hide hotbar [number].
　**display [number]**
　　Toggle on/off hotbar [number].
　**share [number] on**
　　Make hotbar [number] shared.
　**share [number] off**
　　Unshare hotbar [number] and assign it to your current class/job.
　**share [number]**
　　Toggle between on/off.
　**remove [#1] [#2]**
　　Remove the action assigned to slot [#2] on hotbar [#1].
　　Replace [#2] with ""all"" to remove all actions from hotbar [#1].

>>Examples:
　/hotbar action ""Mount
　Roulette"" 1 1
　(Places Mount Roulette in
　slot [#1] on hotbar [#1].)

　/hotbar change 2
　(Replaces hotbar [#1] with
　hotbar [#2].)",,,/hotbar,,0,36,6,3,2,3,7
316,"ALIASES:
　/crosshotbar, /chotbar
USAGE:
　/crosshotbar [subcommand]

→Edit and configure cross hotbar settings. Only available in PvE areas.

>>Subcommands
　**set ""action name"" [number] [slot name]**
　　Set the specified action to [slot name] in cross hotbar [number]. If ""current"" is entered for [number], the action will be set in the currently displayed hotbar. If [slot name] is omitted, the action will be set to the lowest-numbered slot available. If both [number] and [slot name] are omitted, the action will be set to the lowest-numbered slot available on the lowest-numbered cross hotbar available. This applies to all of the following subcommands.
　**blueaction ""blue mage action name"" [number] [slot name]**
　　Set the specified blue mage action to [slot name] in cross hotbar [number].
　**general ""general action name"" [number] [slot name]**
　　Set the specified general action to [slot name] in cross hotbar [number].
　**item ""item name"" [number] [slot name]**
　　Set the specified item to [slot name] in cross hotbar [number].
　**emote ""emote name"" [number] [slot name]**
　　Set the specified emote to [slot name] in cross hotbar [number].
　**companion ""companion action name"" [number] [slot name]**
　　Set the specified companion action to [slot name] in cross hotbar [number].
　**pet ""action name"" [number] [slot name]**
　　Set the specified pet action to [slot name] in cross hotbar [number].
　**minion ""minion name"" [number] [slot name]**
　　Set the specified minion to [slot name] in cross hotbar [number].
　**mount ""mount name"" [number] [slot name]**
　　Set the specified mount to [slot name] in cross hotbar [number].
　**enemysign ""enemy sign name"" [number] [slot name]**
　　Set the specified enemy sign to [slot name] in cross hotbar [number].
　**waymark ""waymark name"" [number] [slot name]**
　　Set the specified waymark to [slot name] in cross hotbar [number].
　**change [number]**
　　Replace current cross hotbar with cross hotbar [number]. Enter ""prev"" or ""next"" for [number] to scroll through the cross hotbars.
　**copy [class 1] [number 1] [class 2] [number 2]**
　　Copy the contents of [class 1] cross hotbar [number 1] to the [class 2] cross hotbar [number 2].
　　The subcommand ""current"" can be used to specify your current class.
　　The subcommand ""share"" can be used instead of a class to specify your shared hotbar.
　**share [number] on**
　　Make cross hotbar [number] shared.
　**share [number] off**
　　Unshare cross hotbar [number] and assign it to your current class/job.
　**share [number]**
　　Toggle between on/off.
　**remove [number] [slot name]**
　　Remove the action assigned to [slot name] on cross hotbar [number]. Replace [slot name] with ""all"" to remove all actions from cross hotbar [number].

>>Slot Names:
　＋  **LDL (LD1) **
　＋  **RDL (RD1)**
　＋  **LDU (LD2) **
　＋  **RDU (RD2)**
　＋  **LDR (LD3) **
　＋  **RDR (RD3)**
　＋  **LDD (LD4) **
　＋  **RDD (RD4)**
　＋  **LAL (LA1) **
　＋  **RAL (RA1)**
　＋  **LAU (LA2) **
　＋  **RAU (RA2)**
　＋  **LAR (LA3) **
　＋  **RAR (RA3)**
　＋  **LAD (LA4) **
　＋  **RAD (RA4)**",,/chotbar,/crosshotbar,/chotbar,0,36,6,3,2,3,7
317,"USAGE:
　/hudreset

→Reverts the current HUD layout, size, and transparency to the default settings.",,,/hudreset,,0,32,1,0,0,0,0
318,"USAGE:
　/uireset

→Reverts all HUD layouts to the default setting, and returns all windows to their default positions, sizes, and transparencies.",,,/uireset,,0,32,1,0,0,0,0
319,"USAGE:
　/uiscale [subcommand]

→Resize current HUD elements and windows.

>>Subcommands:
　**[number] **      Resize all HUD elements and windows to the percentage equivalent to the number specified. Percentages available: 60, 80, 90, 100, 110, 120, 140.
　**reset **      Reset all HUD elements to default size.

>>Examples:
　/uiscale 140
　(All HUD elements become
　40 percent larger than their
　default size.)
　/uiscale reset
　(Restores all HUD elements
　to their default size.)",,,/uiscale,,0,32,2,1,0,0,0
320,"ALIASES:
　/actionerror, /aerror
USAGE:
　/actionerror [subcommand]

→Display error messages when actions fail.

>>Subcommands:
　**on **      Enable messages.
　**off **      Disable messages.

Toggle between on/off when no subcommand is specified.",,,/actionerror,/aerror,0,36,2,1,2,0,0
321,"ALIASES:
　/recasterror, /rerror
USAGE:
　/recasterror [subcommand]

→Display recast timer error messages.

>>Subcommands:
　**on **      Enable messages.
　**off **      Disable messages.

Toggle between on/off when no subcommand is specified.",,,/recasterror,/rerror,0,36,2,1,2,0,0
322,"USAGE:
　/eventReset

→Resets all in-game settings to default to prepare for a ""real event.""",,,//eventReset,,0,32,1,0,0,0,0
323,"ALIASES:
　/crosshotbartype, /chotbartype
USAGE:
　/chotbartype [subcommand]

→Changes the cross hotbar control type.

>>Subcommands:
　**hold **      Enable Hold type.
　**toggle **      Enable Toggle type.
　**mix **      Enable Mixed type.
",,,/crosshotbartype,/chotbartype,0,36,2,1,2,0,0
324,"ALIASES:
　/crosshotbardisplay, /chotbardisplay
USAGE:
　/chotbardisplay [subcommand]

→Toggle on/off the display of the cross hotbar.

>>Subcommands:
　**on **　　Display cross hotbar.
　**off **　　Hide cross hotbar.

Toggle between on and off when no subcommand is specified.",,,/crosshotbardisplay,/chotbardisplay,0,36,2,1,2,0,0
325,"USAGE:
　/pvphotbar [subcommand]

→Edit and configure hotbar settings. This command can only be used with the PvP hotbar.

>>Subcommands
　**action ""action name"" [#1] [#2]**
　　Set the specified PvP action to slot [#2] in hotbar page [#1]. If ""current"" is entered for [#1], then the action will be set in the page displayed in hotbar 1. If [#2] is omitted, the action will be set to the lowest-numbered slot available. If both [#1] and [#2] are omitted, the action will be set to the lowest-numbered slot available on the lowest-numbered hotbar available. This applies to all of the following subcommands.
　**general ""general action name"" [#1] [#2]**
　　Set the specified general action to slot [#2] in hotbar [#1].
　**item ""item name"" [#1] [#2]**
　　Set the specified item to slot [#2] in hotbar [#1].
　**emote ""emote name"" [#1] [#2]**
　　Set the specified emote to slot [#2] in hotbar [#1].
　**companion ""companion action name"" [#1] [#2]**
　　Set the specified companion action to slot [#2] in hotbar [#1].
　**pet ""action name"" [#1] [#2]**
　　Set the specified pet action to slot [#2] in hotbar [#1].
　**minion ""minion name"" [#1] [#2]**
　　Set the specified minion to slot [#2] in hotbar [#1].
　**mount ""mount name"" [#1] [#2]**
　　Set the specified mount to slot [#2] in hotbar [#1].
　**enemysign ""enemy sign name"" [#1] [#2]**
　　Set the specified enemy sign to slot [#2] in hotbar [#1].
　**waymark ""waymark name"" [#1] [#2]**
　　Set the specified waymark to slot [#2] in hotbar [#1].
　**change [number]**
　　Replace current hotbar with hotbar [number].  If ""next"" or ""prev"" is entered in [number], then you can scroll through the pages of hotbar 1.
　**copy [job 1] [#1] [job 2] [#2]**
　　Copy the contents of [job 1] hotbar [#1] to the [job 2] hotbar [#2].
　　The subcommand ""current"" can be used to specify your current job.
　　The subcommand ""share"" can be used instead of a job to specify your shared hotbar.
　**display [number] on**
　　Display hotbar [number].
　**display [number] off**
　　Hide hotbar [number].
　**display [number]**
　　Toggle on/off hotbar [number].
　**share [number] on**
　　Make hotbar [number] shared.
　**share [number] off**
　　Unshare hotbar [number] and assign it to your current job.
　**share [number]**
　　Toggle between on/off.
　**remove [#1] [#2]**
　　Remove the action assigned to slot [#2] on hotbar [#1].
　　Replace [#2] with ""all"" to remove all actions from hotbar [#1].

>>Examples:
　/pvphotbar action ""Purify"" 1 1
　(Places Purify in slot [#1]
　on hotbar [#1].)

　/pvphotbar change 2
　(Replaces PvP hotbar [#1]
　with PvP hotbar [#2].) ",,,/pvphotbar,,0,36,6,3,2,16,7
326,"ALIASES:
　/pvpcrosshotbar, /pvpchotbar
USAGE:
　/pvpcrosshotbar [subcommand]

→Edit and configure cross hotbar settings. This command can only be used with the PvP cross hotbar.

>>Subcommands
　**set ""action name"" [number] [slot name]**
　　Set the specified PvP action to [slot name] in cross hotbar [number]. If ""current"" is entered for [number], the action will be set in the currently displayed cross hotbar. If [slot name] is omitted, the action will be set to the lowest-numbered slot available. If both [number] and [slot name] are omitted, the action will be set to the lowest-numbered slot available on the lowest-numbered cross hotbar available. This applies to all of the following subcommands.
　**general ""general action name"" [number] [slot name]**
　　Set the specified general action to [slot name] in cross hotbar [number].
　**item ""item name"" [number] [slot name]**
　　Set the specified item to [slot name] in cross hotbar [number].
　**emote ""emote name"" [number] [slot name]**
　　Set the specified emote to [slot name] in cross hotbar [number].
　**companion ""companion action name"" [number] [slot name]**
　　Set the specified companion action to [slot name] in cross hotbar [number].
　**pet ""action name"" [number] [slot name]**
　　Set the specified pet action to [slot name] in cross hotbar [number].
　**minion ""minion name"" [number] [slot name]**
　　Set the specified minion to [slot name] in cross hotbar [number].
　**mount ""mount name"" [number] [slot name]**
　　Set the specified mount to [slot name] in cross hotbar [number].
　**enemysign ""enemy sign name"" [number] [slot name]**
　　Set the specified enemy sign to [slot name] in cross hotbar [number].
　**waymark ""waymark name"" [number] [slot name]**
　　Set the specified waymark to [slot name] in cross hotbar [number].
　**change [number]**
　　Replace current cross hotbar with cross hotbar [number]. Enter ""prev"" or ""next"" for [number] to scroll through the cross hotbars.
　**copy [job 1] [number 1] [job 2] [number 2]**
　　Copy the contents of [job 1] cross hotbar [number 1] to the [job 2] cross hotbar [number 2].
　　The subcommand ""current"" can be used to specify your current job.
　　The subcommand ""share"" can be used instead of a job to specify your shared cross hotbar.
　**share [number] on**
　　Make cross hotbar [number] shared.
　**share [number] off**
　　Unshare cross hotbar [number] and assign it to your current job.
　**share [number]**
　　Toggle between on/off.
　**remove [number] [slot name]**
　　Remove the action assigned to [slot name] on cross hotbar [number]. Replace [slot name] with ""all"" to remove all actions from cross hotbar [number].

>>Slot Names:
　＋  **LDL (LD1) **
　＋  **RDL (RD1)**
　＋  **LDU (LD2) **
　＋  **RDU (RD2)**
　＋  **LDR (LD3) **
　＋  **RDR (RD3)**
　＋  **LDD (LD4) **
　＋  **RDD (RD4)**
　＋  **LAL (LA1) **
　＋  **RAL (RA1)**
　＋  **LAU (LA2) **
　＋  **RAU (RA2)**
　＋  **LAR (LA3) **
　＋  **RAR (RA3)**
　＋  **LAD (LA4) **
　＋  **RAD (RA4)**",,/pvpchotbar,/pvpcrosshotbar,/pvpchotbar,0,36,6,3,2,16,7
327,"USAGE:
　/emotelog [subcommand]

→Toggle the display of log messages when using emotes.

>>Subcommands:
　**on **
　　Enable the display of log messages when using emotes.
　**off **
　　Disable the display of log messages when using emotes.

Toggles the display of log messages on and off when no subcommand is specified.",,,/emotelog,,0,36,2,1,2,0,0
328,"USAGE:
　/jobhudmode [subcommand]

→Toggle job gauges between normal and simple mode.

>>Subcommands:
　**1**
　　Toggle first job gauge between normal and simple mode.
　**2**
　　Toggle second job gauge between normal and simple mode.

Toggles all active job gauges when no subcommand is specified.",,,/jobhudmode,,0,36,2,0,0,0,0
329,"USAGE:
　/mastervolume [subcommand]

→Adjust master volume settings.

>>Subcommands:
　**[volume number]**
　　Set master volume to the specified volume level.
　　Levels available: 0-100.

Toggles mute on and off when no subcommand is specified.",,,/mastervolume,,0,229,2,0,0,0,0
