#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
35043,classical hoplomachus's loincloth,classical hoplomachus's loincloths,,Classical Hoplomachus's Loincloth,0,0,0,1,0,0,524794,0,0,0,0,0,0,905,905,230,236,220,154,0,0,101,101,26,26,24,17,90,0,1,59,0,0,1,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,3,2,0,True,False,True,0,1,99999,650,8,21800,46045,580,8320,0,0,7620,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35044,pair of classical hoplomachus's greaves,pairs of classical hoplomachus's greaves,,Classical Hoplomachus's Greaves,0,0,0,1,0,0,524794,0,0,0,0,0,0,675,675,145,148,139,97,0,0,75,75,16,17,15,11,90,0,1,59,0,0,1,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,3,2,0,True,False,True,0,1,99999,390,8,21800,49375,580,8320,0,0,7621,0,2,4,38,37,8,5,1,2,10,False,False,False,False,True,False,False,False
35045,set of classical eques's headgear,sets of classical eques's headgear,,Classical Eques's Headgear,0,0,0,1,0,0,262651,0,0,0,0,0,0,472,372,145,148,139,97,0,0,53,41,16,17,15,11,90,0,1,76,0,0,2,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,4,2,0,True,False,True,0,1,99999,390,8,21800,41946,580,10320,0,0,7622,0,2,4,34,31,3,5,1,2,10,False,False,False,False,True,False,False,False
35046,classical eques's chiton,classical eques's chitons,,Classical Eques's Chiton,0,0,0,1,0,0,262651,0,0,0,0,0,0,634,498,230,236,220,154,0,0,70,55,26,26,24,17,90,0,1,76,0,0,2,0,0,0,1,3,22,27,0,0,1,0,21,24,1,3,22,27,4,2,0,True,False,True,0,1,99999,650,8,21800,42819,580,10320,0,0,7623,0,2,4,35,33,4,5,1,2,13,False,False,False,False,True,True,False,False
35047,pair of classical eques's manicae,pairs of classical eques's manicae,,Classical Eques's Manicae,0,0,0,1,0,0,262651,0,0,0,0,0,0,472,372,145,148,139,97,0,0,53,41,16,17,15,11,90,0,1,76,0,0,2,0,0,0,1,3,44,22,0,0,1,0,21,24,1,3,44,22,4,2,0,True,False,True,0,1,99999,390,8,21800,44969,580,10320,0,0,7624,0,2,4,37,36,5,5,1,2,10,False,False,False,False,True,False,False,False
35048,classical eques's loincloth,classical eques's loincloths,,Classical Eques's Loincloth,0,0,0,1,0,0,590330,0,0,0,0,0,0,634,498,230,236,220,154,0,0,70,55,26,26,24,17,90,0,1,76,0,0,2,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,4,2,0,True,False,True,0,1,99999,650,8,21800,46047,580,10320,0,0,7625,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35049,pair of classical eques's caligae,pairs of classical eques's caligae,,Classical Eques's Caligae,0,0,0,1,0,0,262651,0,0,0,0,0,0,472,372,145,148,139,97,0,0,53,41,16,17,15,11,90,0,1,76,0,0,2,0,0,0,1,3,22,45,0,0,1,0,21,24,1,3,22,45,4,2,0,True,False,True,0,1,99999,390,8,21800,49377,580,10320,0,0,7626,0,2,4,38,37,8,5,1,2,12,False,False,False,False,True,False,False,False
35050,classical secutor's mask,classical secutor's masks,,Classical Secutor's Mask,0,0,0,1,0,0,197116,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,65,0,0,3,0,0,0,1,3,22,27,0,0,1,0,21,24,1,3,22,27,5,2,0,True,False,True,0,1,99999,390,8,21800,41880,580,19320,0,0,7627,0,2,4,34,31,3,5,1,2,10,False,False,False,False,True,False,False,False
35051,classical secutor's lorica,classical secutor's loricae,,Classical Secutor's Lorica,0,0,0,1,0,0,197116,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,65,0,0,3,0,0,0,1,3,22,44,0,0,1,0,21,24,1,3,22,44,5,2,0,True,False,True,0,1,99999,650,8,21800,42791,580,19320,0,0,7628,0,2,4,35,33,4,5,1,2,10,False,False,False,False,True,True,False,False
35052,pair of classical secutor's manicae,pairs of classical secutor's manicae,,Classical Secutor's Manicae,0,0,0,1,0,0,197116,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,65,0,0,3,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,5,2,0,True,False,True,0,1,99999,390,8,21800,44903,580,19320,0,0,7629,0,2,4,37,36,5,5,1,2,10,False,False,False,False,True,False,False,False
35053,classical secutor's loincloth,classical secutor's loincloths,,Classical Secutor's Loincloth,0,0,0,1,0,0,655866,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,65,0,0,3,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,5,2,0,True,False,True,0,1,99999,650,8,21800,46048,580,19320,0,0,7630,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35054,pair of classical secutor's caligae,pairs of classical secutor's caligae,,Classical Secutor's Caligae,0,0,0,1,0,0,197116,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,65,0,0,3,0,0,0,1,3,22,44,0,0,1,0,21,24,1,3,22,44,5,2,0,True,False,True,0,1,99999,390,8,21800,49379,580,19320,0,0,7631,0,2,4,38,37,8,5,1,2,12,False,False,False,False,True,False,False,False
35055,classical sagittarius's headband,classical sagittarius's headbands,,Classical Sagittarius's Headband,0,0,0,1,0,0,131581,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,66,0,0,4,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,2,0,True,False,True,0,1,99999,390,8,21800,41881,580,30320,0,0,7632,0,2,4,34,31,3,5,1,2,13,False,False,False,False,True,False,False,False
35056,classical sagittarius's chiton,classical sagittarius's chitons,,Classical Sagittarius's Chiton,0,0,0,1,0,0,131581,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,66,0,0,4,0,0,0,2,3,27,22,0,0,1,0,21,24,2,3,27,22,6,2,0,True,False,True,0,1,99999,650,8,21800,42792,580,30320,0,0,7633,0,2,4,35,33,4,5,1,2,12,False,False,False,False,True,True,False,False
35057,classical sagittarius's wrist torque,classical sagittarius's wrist torques,,Classical Sagittarius's Wrist Torque,0,0,0,1,0,0,131581,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,66,0,0,4,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,2,0,True,False,True,0,1,99999,390,8,21800,44905,580,30320,0,0,7634,0,2,4,37,36,5,5,1,2,13,False,False,False,False,True,False,False,False
35058,classical sagittarius's loincloth,classical sagittarius's loincloths,,Classical Sagittarius's Loincloth,0,0,0,1,0,0,721402,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,66,0,0,4,0,0,0,2,3,22,27,0,0,1,0,21,24,2,3,22,27,6,2,0,True,False,True,0,1,99999,650,8,21800,46049,580,30320,0,0,7635,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35059,pair of classical sagittarius's caligae,pairs of classical sagittarius's caligae,,Classical Sagittarius's Caligae,0,0,0,1,0,0,328187,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,1,0,21,24,2,3,27,45,6,2,0,True,False,True,0,1,99999,390,8,21800,49378,580,30320,0,0,7636,0,2,4,38,37,8,5,1,2,12,False,False,False,False,True,False,False,False
35060,classical dimachaerius's mask,classical dimachaerius's masks,,Classical Dimachaerius's Mask,0,0,0,1,0,0,131582,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,103,0,0,11,0,0,0,2,3,27,22,0,0,1,0,21,24,2,3,27,22,6,2,0,True,False,True,0,1,99999,390,8,21800,41882,580,23320,0,0,7637,0,2,4,34,31,3,5,1,2,10,False,False,False,False,True,False,False,False
35061,classical dimachaerius's lorica,classical dimachaerius's loricae,,Classical Dimachaerius's Lorica,0,0,0,1,0,0,131582,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,1,0,21,24,2,3,27,44,6,2,0,True,False,True,0,1,99999,650,8,21800,42793,580,23320,0,0,7638,0,2,4,35,33,4,5,1,2,10,False,False,False,False,True,True,False,False
35062,pair of classical dimachaerius's manicae,pairs of classical dimachaerius's manicae,,Classical Dimachaerius's Manicae,0,0,0,1,0,0,262652,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,1,0,21,24,2,3,22,45,6,2,0,True,False,True,0,1,99999,390,8,21800,44904,580,23320,0,0,7639,0,2,4,37,36,5,5,1,2,10,False,False,False,False,True,False,False,False
35063,classical dimachaerius's loincloth,classical dimachaerius's loincloths,,Classical Dimachaerius's Loincloth,0,0,0,1,0,0,786938,0,0,0,0,0,0,498,498,230,236,220,154,0,0,55,55,26,26,24,17,90,0,1,103,0,0,11,0,0,0,2,3,27,22,0,0,1,0,21,24,2,3,27,22,6,2,0,True,False,True,0,1,99999,650,8,21800,46050,580,23320,0,0,7640,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35064,pair of classical dimachaerius's caligae,pairs of classical dimachaerius's caligae,,Classical Dimachaerius's Caligae,0,0,0,1,0,0,262652,0,0,0,0,0,0,372,372,145,148,139,97,0,0,41,41,16,17,15,11,90,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,1,0,21,24,2,3,44,22,6,2,0,True,False,True,0,1,99999,390,8,21800,49380,580,23320,0,0,7641,0,2,4,38,37,8,5,1,2,10,False,False,False,False,True,False,False,False
35065,classical medicus's laurel wreath,classical medicus's laurel wreaths,,Classical Medicus's Laurel Wreath,0,0,0,1,0,0,131583,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,2,0,True,False,True,0,1,99999,390,8,21800,41879,580,47320,0,0,7642,0,2,4,34,31,3,5,1,2,11,False,False,False,False,True,False,False,False
35066,classical medicus's chiton,classical medicus's chitons,,Classical Medicus's Chiton,0,0,0,1,0,0,131583,0,0,0,0,0,0,362,634,230,212,220,154,0,0,40,70,26,24,24,17,90,0,1,64,0,0,6,0,0,0,5,3,44,6,0,0,1,0,21,24,5,3,44,6,9,2,0,True,False,True,0,1,99999,650,8,21800,42790,580,47320,0,0,7643,0,2,4,35,33,4,5,1,2,13,False,False,False,False,True,True,False,False
35067,classical medicus's wrist torque,classical medicus's wrist torques,,Classical Medicus's Wrist Torque,0,0,0,1,0,0,131583,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,64,0,0,6,0,0,0,5,3,46,27,0,0,1,0,21,24,5,3,46,27,9,2,0,True,False,True,0,1,99999,390,8,21800,44902,580,47320,0,0,7644,0,2,4,37,36,5,5,1,2,11,False,False,False,False,True,False,False,False
35068,classical medicus's loincloth,classical medicus's loincloths,,Classical Medicus's Loincloth,0,0,0,1,0,0,852474,0,0,0,0,0,0,362,634,230,212,220,154,0,0,40,70,26,24,24,17,90,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,1,0,21,24,5,3,6,44,9,2,0,True,False,True,0,1,99999,650,8,21800,46046,580,47320,0,0,7645,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35069,pair of classical medicus's caligae,pairs of classical medicus's caligae,,Classical Medicus's Caligae,0,0,0,1,0,0,393723,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,2,0,True,False,True,0,1,99999,390,8,21800,49376,580,47320,0,0,7646,0,2,4,38,37,8,5,1,2,12,False,False,False,False,True,False,False,False
35070,pair of classical signifer's horns,pairs of classical signifer's horns,,Classical Signifer's Horns,0,0,0,1,0,0,131584,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,1,0,21,24,4,3,27,22,8,2,0,True,False,True,0,1,99999,390,8,21800,41877,580,40320,0,0,7647,0,2,4,34,31,3,5,1,2,11,False,False,False,False,True,False,False,False
35071,classical signifer's chiton,classical signifer's chitons,,Classical Signifer's Chiton,0,0,0,1,0,0,131584,0,0,0,0,0,0,362,634,230,212,220,154,0,0,40,70,26,24,24,17,90,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,1,0,21,24,4,3,44,22,8,2,0,True,False,True,0,1,99999,650,8,21800,42788,580,40320,0,0,7648,0,2,4,35,33,4,5,1,2,13,False,False,False,False,True,True,False,False
35072,pair of classical signifer's fingerless gloves,pairs of classical signifer's fingerless gloves,,Classical Signifer's Fingerless Gloves,0,0,0,1,0,0,131584,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,1,0,21,24,4,3,46,44,8,2,0,True,False,True,0,1,99999,390,8,21800,44900,580,40320,0,0,7649,0,2,4,37,36,5,5,1,2,12,False,False,False,False,True,False,False,False
35073,pair of classical signifer's culottes,pairs of classical signifer's culottes,,Classical Signifer's Culottes,0,0,0,1,0,0,131584,0,0,0,0,0,0,362,634,230,212,220,154,0,0,40,70,26,24,24,17,90,0,1,63,0,0,5,0,0,0,4,3,22,44,0,0,1,0,21,24,4,3,22,44,8,2,0,True,False,True,0,1,99999,650,8,21800,46044,580,40320,0,0,7650,0,2,4,36,35,7,5,1,2,13,False,False,False,False,True,False,False,False
35074,pair of classical signifer's caligae,pairs of classical signifer's caligae,,Classical Signifer's Caligae,0,0,0,1,0,0,131584,0,0,0,0,0,0,270,472,145,134,139,97,0,0,30,53,16,15,15,11,90,0,1,63,0,0,5,0,0,0,4,3,46,27,0,0,1,0,21,24,4,3,46,27,8,2,0,True,False,True,0,1,99999,390,8,21800,49374,580,40320,0,0,7651,0,2,4,38,37,8,5,1,2,12,False,False,False,False,True,False,False,False
35075,pair of classical earrings of fending,pairs of classical earrings of fending,,Classical Earrings of Fending,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,59,0,0,1,0,0,0,1,3,45,44,0,0,1,0,21,24,1,3,45,44,3,1,0,True,False,True,0,1,99999,296,8,21800,55472,580,8320,0,0,7652,0,2,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
35076,pair of classical earrings of slaying,pairs of classical earrings of slaying,,Classical Earrings of Slaying,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,4,1,0,True,False,True,0,1,99999,296,8,21800,55472,580,19320,0,0,7653,0,2,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
35077,pair of classical earrings of aiming,pairs of classical earrings of aiming,,Classical Earrings of Aiming,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,105,0,0,12,0,0,0,2,3,27,44,0,0,1,0,21,24,2,3,27,44,6,1,0,True,False,True,0,1,99999,296,8,21800,55472,580,30320,0,0,7654,0,2,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
35078,pair of classical earrings of healing,pairs of classical earrings of healing,,Classical Earrings of Healing,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,1,0,21,24,5,3,6,46,9,1,0,True,False,True,0,1,99999,296,8,21800,55472,580,47320,0,0,7655,0,2,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
35079,pair of classical earrings of casting,pairs of classical earrings of casting,,Classical Earrings of Casting,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,63,0,0,5,0,0,0,4,3,27,46,0,0,1,0,21,24,4,3,27,46,8,1,0,True,False,True,0,1,99999,296,8,21800,55472,580,40320,0,0,7656,0,2,4,41,40,9,5,0,2,11,False,False,False,False,True,False,False,False
35080,classical choker of fending,classical chokers of fending,,Classical Choker of Fending,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,59,0,0,1,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,3,1,0,True,False,True,0,1,99999,296,8,21800,55035,580,8320,0,0,7657,0,2,4,40,39,10,5,0,2,12,False,False,False,False,True,False,False,False
35081,classical choker of slaying,classical chokers of slaying,,Classical Choker of Slaying,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,22,0,0,1,0,21,24,1,3,27,22,4,1,0,True,False,True,0,1,99999,296,8,21800,55035,580,19320,0,0,7658,0,2,4,40,39,10,5,0,2,12,False,False,False,False,True,False,False,False
35082,classical choker of aiming,classical chokers of aiming,,Classical Choker of Aiming,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,105,0,0,12,0,0,0,2,3,22,44,0,0,1,0,21,24,2,3,22,44,6,1,0,True,False,True,0,1,99999,296,8,21800,55035,580,30320,0,0,7659,0,2,4,40,39,10,5,0,2,12,False,False,False,False,True,False,False,False
35083,classical choker of healing,classical chokers of healing,,Classical Choker of Healing,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,1,0,21,24,5,3,44,27,9,1,0,True,False,True,0,1,99999,296,8,21800,55035,580,47320,0,0,7660,0,2,4,40,39,10,5,0,2,12,False,False,False,False,True,False,False,False
35084,classical choker of casting,classical chokers of casting,,Classical Choker of Casting,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,1,0,21,24,4,3,22,27,8,1,0,True,False,True,0,1,99999,296,8,21800,55035,580,40320,0,0,7661,0,2,4,40,39,10,5,0,2,12,False,False,False,False,True,False,False,False
35085,classical wristband of fending,classical wristbands of fending,,Classical Wristband of Fending,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,59,0,0,1,0,0,0,1,3,19,44,0,0,1,0,21,24,1,3,19,44,3,1,0,True,False,True,0,1,99999,296,8,21800,55837,580,8320,0,0,7662,0,2,4,42,41,11,5,0,2,8,False,False,False,False,True,False,False,False
35086,classical wristband of slaying,classical wristbands of slaying,,Classical Wristband of Slaying,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,84,0,0,10,0,0,0,1,3,44,22,0,0,1,0,21,24,1,3,44,22,4,1,0,True,False,True,0,1,99999,296,8,21800,55837,580,19320,0,0,7663,0,2,4,42,41,11,5,0,2,8,False,False,False,False,True,False,False,False
35087,classical wristband of aiming,classical wristbands of aiming,,Classical Wristband of Aiming,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,105,0,0,12,0,0,0,2,3,22,45,0,0,1,0,21,24,2,3,22,45,6,1,0,True,False,True,0,1,99999,296,8,21800,55837,580,30320,0,0,7664,0,2,4,42,41,11,5,0,2,8,False,False,False,False,True,False,False,False
35088,classical wristband of healing,classical wristbands of healing,,Classical Wristband of Healing,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,1,0,21,24,5,3,6,27,9,1,0,True,False,True,0,1,99999,296,8,21800,55837,580,47320,0,0,7665,0,2,4,42,41,11,5,0,2,8,False,False,False,False,True,False,False,False
35089,classical wristband of casting,classical wristbands of casting,,Classical Wristband of Casting,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,1,0,21,24,4,3,44,46,8,1,0,True,False,True,0,1,99999,296,8,21800,55837,580,40320,0,0,7666,0,2,4,42,41,11,5,0,2,8,False,False,False,False,True,False,False,False
35090,classical ring of fending,classical rings of fending,,Classical Ring of Fending,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,59,0,0,1,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,3,1,0,True,False,True,0,1,99999,296,8,21800,54688,580,8320,0,0,7667,0,2,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
35091,classical ring of slaying,classical rings of slaying,,Classical Ring of Slaying,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,4,1,0,True,False,True,0,1,99999,296,8,21800,54688,580,19320,0,0,7668,0,2,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
35092,classical ring of aiming,classical rings of aiming,,Classical Ring of Aiming,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,117,109,76,0,0,1,1,13,13,12,9,90,0,1,105,0,0,12,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,1,0,True,False,True,0,1,99999,296,8,21800,54688,580,30320,0,0,7669,0,2,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
35093,classical ring of healing,classical rings of healing,,Classical Ring of Healing,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,1,0,True,False,True,0,1,99999,296,8,21800,54688,580,47320,0,0,7670,0,2,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
35094,classical ring of casting,classical rings of casting,,Classical Ring of Casting,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,114,105,109,76,0,0,1,1,13,12,12,9,90,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,1,0,21,24,4,3,27,44,8,1,0,True,False,True,0,1,99999,296,8,21800,54688,580,40320,0,0,7671,0,2,4,43,42,12,5,0,2,11,False,False,False,False,True,False,False,False
35095,Radiant's bastard sword,Radiant's bastard swords,,Radiant's Bastard Sword,0,0,0,1,0,0,4304339145,0,117,59,2240,0,0,0,0,200,207,185,130,0,0,0,0,0,0,0,0,90,0,1,38,0,0,1,1,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1182,8,21800,30639,590,2100,0,0,6380,0,3,1,2,0,1,5,0,2,9,True,True,False,False,False,False,False,False
35096,pair of Radiant's baghnakhs,pairs of Radiant's baghnakhs,,Radiant's Baghnakhs,0,0,0,1,0,0,4295950657,4295950707,117,59,2560,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,41,0,0,3,2,3,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1772,8,21800,30804,590,16100,0,0,6386,0,3,1,1,0,13,5,0,2,9,True,True,False,False,False,False,False,False
35097,Radiant's battleaxe,Radiant's battleaxes,,Radiant's Battleaxe,0,0,0,1,0,0,4302373265,0,117,59,3360,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,44,0,0,1,3,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1772,8,21800,31213,590,4100,0,0,6386,0,3,1,3,0,13,5,0,2,9,True,True,False,False,False,False,False,False
35098,Radiant's partisan,Radiant's partisans,,Radiant's Partisan,0,0,0,1,0,0,4301783541,0,117,59,2800,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,47,0,0,2,4,2,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1772,8,21800,31615,590,10100,0,0,6386,0,3,1,5,0,13,5,0,2,9,True,True,False,False,False,False,False,False
35099,Radiant's composite bow,Radiant's composite bows,,Radiant's Composite Bow,0,0,0,1,0,0,4300735065,4301587130,117,59,3040,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,50,0,0,4,5,2,25,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1772,8,21800,32004,590,26100,0,0,6386,0,3,1,4,0,13,5,0,2,9,True,True,False,False,False,False,False,False
35100,pair of Radiant's sword breakers,pairs of Radiant's sword breakers,,Radiant's Sword Breakers,0,0,0,1,0,0,4301915913,4301915963,117,59,2560,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,93,0,0,11,29,1,3,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1772,8,21800,33989,590,21100,0,0,6386,0,3,1,84,0,13,5,0,2,9,True,True,False,False,False,False,False,False
35101,Radiant's greatsword,Radiant's greatswords,,Radiant's Greatsword,0,0,0,1,0,0,4301915613,0,117,59,2960,0,0,0,0,280,290,260,182,0,0,0,0,0,0,0,0,90,0,1,98,0,0,1,32,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1772,8,21800,34367,590,5100,0,0,6386,0,3,1,87,0,13,5,0,2,9,True,True,False,False,False,False,False,False
