#,Filename,BlendGroup,Unknown_70_1,Unknown_70_2,IsLoop,IsBlinkEnable,IsLipEnable,Unknown0
3031,cbbm_human_sp_blo_1,20,0,0,False,False,False,False
3032,cbbm_human_sp_blo_2lp,0,0,0,True,False,False,False
3033,cbfw_base_01f_lp0_rear_car,0,0,0,True,False,False,False
3034,cfyb_blink1,31,0,1,False,False,True,False
3035,cfyf_smile_st,21,0,1,False,False,True,False
3036,cfyf_angry,21,1,0,False,True,True,False
3037,cfyf_angry_st,21,1,0,False,True,True,False
3038,cfyf_blush,21,2,1,False,True,True,False
3039,cfyf_bossy,21,1,1,False,True,True,False
3040,cfyf_bow,21,0,1,False,False,True,False
3041,cfyf_cheer,21,1,0,False,True,True,False
3042,cfyf_clench,21,1,1,False,True,True,False
3043,cfyf_comeon,21,1,1,False,True,True,False
3044,cfyf_complain,21,1,1,False,True,True,False
3045,cfyf_cry,21,0,1,False,False,True,False
3046,cfyf_default,21,1,1,False,True,True,False
3047,cfyf_die,21,0,1,False,False,True,False
3048,cfyf_distress,21,0,1,False,False,True,False
3049,cfyf_fear,21,1,0,False,True,True,False
3050,cfyf_flash,21,1,0,False,True,True,False
3051,cfyf_freeze,21,1,1,False,True,True,False
3052,cfyf_frightened,21,1,1,False,True,True,False
3053,cfyf_frustrated,21,0,1,False,False,True,False
3054,cfyf_f_distrust,21,0,1,False,False,True,False
3055,cfyf_f_hate,21,0,1,False,False,True,False
3056,cfyf_f_puzzled,21,0,1,False,False,True,False
3057,cfyf_f_relaxed,21,0,0,False,False,True,False
3058,cfyf_f_scornful,21,0,1,False,False,True,False
3059,cfyf_f_sorry,21,1,1,False,True,True,False
3060,cfyf_f_umm,21,1,1,False,True,True,False
3061,cfyf_f_upset,21,1,0,False,True,True,False
3062,cfyf_grin,21,0,0,False,False,True,False
3063,cfyf_ho,21,1,0,False,True,True,False
3064,cfyf_hu,21,1,0,False,True,True,False
3065,cfyf_laugh,21,0,0,False,False,True,False
3066,cfyf_laugh_st,21,0,0,False,False,True,False
3067,cfyf_ouch,21,0,1,False,False,True,False
3068,cfyf_ouch_st,21,0,0,False,False,True,False
3069,cfyf_pant,21,0,2,False,False,True,False
3070,cfyf_praise,21,1,0,False,True,True,False
3071,cfyf_relieved,21,1,1,False,True,True,False
3072,cfyf_salute,21,1,1,False,True,True,False
3073,cfyf_shock,21,1,0,False,True,True,False
3074,cfyf_sigh,21,0,1,False,False,True,False
3075,cfyf_sleep,21,0,1,False,False,True,False
3076,cfyf_smile,21,1,1,False,True,True,False
3077,cfyf_spewing,21,0,1,False,False,True,False
3078,cfyf_stunned,21,1,1,False,True,True,False
3079,cfyf_sulk,21,0,1,False,False,True,False
3080,cfyf_surprised,21,1,0,False,True,True,False
3081,cfyf_think,21,0,1,False,False,True,False
3082,cfyf_uh,21,1,1,False,True,True,False
3083,cfyf_what,21,1,1,False,True,True,False
3084,cfyf_worry,21,1,1,False,True,True,False
3085,cfyf_wrysmile,21,1,0,False,True,True,False
3086,cfyf_base,21,1,1,False,True,True,False
3087,cfyf_bad,21,0,1,False,False,True,False
3088,cfyf_meditate,21,0,1,False,False,True,False
3089,cfyf_tired,21,0,1,False,False,True,False
3090,cfyf_oho,21,1,1,False,True,True,False
3091,cfyf_empty,21,1,1,False,True,True,False
3092,cfyf_doubtful,21,1,1,False,True,True,False
3093,cfyf_struggle,21,0,1,False,False,True,False
3094,cfyf_satisfied,21,1,1,False,True,True,False
3095,cfyf_smile_wk,21,1,1,False,True,True,False
3096,cfyf_painful,21,0,1,False,False,True,False
3097,cfyf_praise_cl,21,1,1,False,True,True,False
3098,cfyf_angry_cl,21,1,1,False,True,True,False
3099,cfyf_fear_cl,21,1,1,False,True,True,False
3100,cfyf_laugh_cl,21,0,1,False,False,True,False
3101,cfyf_wrysmile_cl,21,1,1,False,True,True,False
3102,cfyf_shock_cl,21,1,1,False,True,True,False
3103,cfyf_surprised_cl,21,1,1,False,True,True,False
3104,cfyf_pant_cl,21,0,1,False,False,True,False
3105,cfyl_lip_nor1,35,0,0,False,False,False,False
3106,cfyl_lip_nor2,35,0,0,False,False,False,False
3107,cfyl_lip_sho1,35,0,0,False,False,False,False
3108,cfyl_lip_sho2,35,0,0,False,False,False,False
3109,cfyl_lip_wis1,35,0,0,False,False,False,False
3110,cfyl_lip_wis2,35,0,0,False,False,False,False
3111,cfyf_wink,21,0,1,False,False,True,False
3112,cfyf_wink_l,21,0,1,False,False,True,False
3113,cfyf_prettyplease,21,1,1,False,True,True,False
3114,cfyf_downcast,0,1,1,False,True,True,False
3115,cfyf_angry_cleye,0,0,1,False,False,True,False
3116,cfyf_think_cleye,0,0,1,False,False,True,False
3117,cfyf_clench_st,0,0,1,False,False,True,False
3118,cfyf_wicked_grin,0,1,1,False,True,True,False
3119,cfyf_what2,21,1,1,False,True,True,False
3120,cfyf_bizsmile,21,1,1,False,True,True,False
3121,cfyf_battle_camera1,21,0,1,False,False,True,False
3122,cfyf_battle_camera2,21,0,1,False,False,True,False
3123,cfyf_battle_camera3,21,0,1,False,False,True,False
3124,cfyf_battle_camera4,21,0,1,False,False,True,False
3125,cfyf_battle_camera5,21,0,1,False,False,True,False
3126,cfyf_hazysmile,21,0,1,False,False,True,False
3127,cfyf_downcast_op,21,0,1,False,False,True,False
3128,cfzb_blink1,31,0,1,False,False,True,False
3129,cfzf_smile_st,21,0,1,False,False,True,False
3130,cfzf_angry,21,1,0,False,True,True,False
3131,cfzf_angry_st,21,1,0,False,True,True,False
3132,cfzf_blush,21,1,1,False,True,True,False
3133,cfzf_bossy,21,1,1,False,True,True,False
3134,cfzf_bow,21,0,1,False,False,True,False
3135,cfzf_cheer,21,1,0,False,True,True,False
3136,cfzf_clench,21,1,1,False,True,True,False
3137,cfzf_comeon,21,1,1,False,True,True,False
3138,cfzf_complain,21,1,1,False,True,True,False
3139,cfzf_cry,21,0,1,False,False,True,False
3140,cfzf_default,21,1,1,False,True,True,False
3141,cfzf_die,21,0,3,False,False,True,False
3142,cfzf_distress,21,0,1,False,False,True,False
3143,cfzf_fear,21,1,0,False,True,True,False
3144,cfzf_flash,21,1,0,False,True,True,False
3145,cfzf_freeze,21,1,1,False,True,True,False
3146,cfzf_frightened,21,1,1,False,True,True,False
3147,cfzf_frustrated,21,0,1,False,False,True,False
3148,cfzf_f_distrust,21,0,1,False,False,True,False
3149,cfzf_f_hate,21,0,1,False,False,True,False
3150,cfzf_f_puzzled,21,0,1,False,False,True,False
3151,cfzf_f_relaxed,21,0,0,False,False,True,False
3152,cfzf_f_scornful,21,0,1,False,False,True,False
3153,cfzf_f_sorry,21,1,1,False,True,True,False
3154,cfzf_f_umm,21,1,1,False,True,True,False
3155,cfzf_f_upset,21,1,0,False,True,True,False
3156,cfzf_grin,21,0,0,False,False,True,False
3157,cfzf_ho,21,1,0,False,True,True,False
3158,cfzf_hu,21,1,0,False,True,True,False
3159,cfzf_laugh,21,0,0,False,False,True,False
3160,cfzf_laugh_st,21,0,0,False,False,True,False
3161,cfzf_ouch,21,0,1,False,False,True,False
3162,cfzf_ouch_st,21,0,0,False,False,True,False
3163,cfzf_pant,21,0,0,False,False,True,False
3164,cfzf_praise,21,1,0,False,True,True,False
3165,cfzf_relieved,21,1,1,False,True,True,False
3166,cfzf_salute,21,1,1,False,True,True,False
3167,cfzf_shock,21,1,0,False,True,True,False
3168,cfzf_sigh,21,0,1,False,False,True,False
3169,cfzf_sleep,21,0,1,False,False,True,False
3170,cfzf_smile,21,1,1,False,True,True,False
3171,cfzf_spewing,21,0,1,False,False,True,False
3172,cfzf_stunned,21,1,1,False,True,True,False
3173,cfzf_sulk,21,0,1,False,False,True,False
3174,cfzf_surprised,21,1,0,False,True,True,False
3175,cfzf_think,21,0,1,False,False,True,False
3176,cfzf_uh,21,1,1,False,True,True,False
3177,cfzf_what,21,1,1,False,True,True,False
3178,cfzf_worry,21,1,1,False,True,True,False
3179,cfzf_wrysmile,21,1,0,False,True,True,False
3180,cfzf_base,21,1,1,False,True,True,False
3181,cfzf_bad,21,3,1,False,False,True,False
3182,cfzf_meditate,21,0,1,False,False,True,False
3183,cfzf_tired,21,0,1,False,False,True,False
3184,cfzf_oho,21,1,1,False,True,True,False
3185,cfzf_empty,21,1,1,False,True,True,False
3186,cfzf_doubtful,21,1,1,False,True,True,False
3187,cfzf_struggle,21,0,1,False,False,True,False
3188,cfzf_satisfied,21,1,1,False,True,True,False
3189,cfzf_smile_wk,21,1,1,False,True,True,False
3190,cfzf_painful,21,0,1,False,False,True,False
3191,cfzf_praise_cl,21,1,1,False,True,True,False
3192,cfzf_angry_cl,21,1,1,False,True,True,False
3193,cfzf_fear_cl,21,1,1,False,True,True,False
3194,cfzf_laugh_cl,21,0,1,False,False,True,False
3195,cfzf_wrysmile_cl,21,1,1,False,True,True,False
3196,cfzf_shock_cl,21,1,1,False,True,True,False
3197,cfzf_surprised_cl,21,1,1,False,True,True,False
3198,cfzf_pant_cl,21,0,1,False,False,True,False
3199,cfzl_lip_nor1,35,0,0,False,False,False,False
3200,cfzl_lip_nor2,35,0,0,False,False,False,False
3201,cfzl_lip_sho1,35,0,0,False,False,False,False
3202,cfzl_lip_sho2,35,0,0,False,False,False,False
3203,cfzl_lip_wis1,35,0,0,False,False,False,False
3204,cfzl_lip_wis2,35,0,0,False,False,False,False
3205,cfzf_wink,21,0,1,False,False,True,False
3206,cfzf_wink_l,21,0,1,False,False,True,False
3207,cfzf_prettyplease,21,1,1,False,True,True,False
3208,cfzf_downcast,0,1,1,False,True,True,False
3209,cfzf_angry_cleye,0,0,1,False,False,True,False
3210,cfzf_think_cleye,0,0,1,False,False,True,False
3211,cfzf_clench_st,0,0,1,False,False,True,False
3212,cfzf_wicked_grin,0,1,1,False,True,True,False
3213,cfzf_what2,21,1,1,False,True,True,False
3214,cfzf_bizsmile,21,1,1,False,True,True,False
3215,cfzf_battle_camera1,21,0,1,False,False,True,False
3216,cfzf_battle_camera2,21,0,1,False,False,True,False
3217,cfzf_battle_camera3,21,0,1,False,False,True,False
3218,cfzf_battle_camera4,21,0,1,False,False,True,False
3219,cfzf_battle_camera5,21,0,1,False,False,True,False
3220,cfzf_hazysmile,21,0,1,False,False,True,False
3221,cfzf_downcast_op,21,0,1,False,False,True,False
3222,cbem_sp46_2lp,0,0,0,True,False,False,False
3223,cbbm_myc006_d,60,0,0,False,False,False,False
3224,cbbm_pvp023_f,20,0,0,False,False,False,False
3225,cbbm_pvp025_f_2lp,0,0,0,True,False,False,False
3226,cbbm_pc_cnt036,82,0,0,False,False,False,False
3227,cbbm_human_sp035,20,0,0,False,False,False,False
3228,cbbm_pc_cnt037,20,0,0,True,False,False,False
3229,f_kinact03070_10a,21,0,1,False,False,True,False
3230,f_kinact05200_04a,21,0,1,False,False,True,False
3231,csxm_1_talk,36,0,0,True,False,False,False
3232,f_kinact02020_03a,21,0,1,False,False,True,False
3233,f_kinact04110_07a,21,0,1,False,False,True,False
3234,cbbm_long_sp01,88,0,0,False,False,False,False
3235,cbbm_long_sp02,88,0,0,False,False,False,False
3236,cbbm_long_sp03,88,0,0,False,False,False,False
3237,cbbm_long_sp04,88,0,0,False,False,False,False
3238,cbbm_long_sp05,88,0,0,False,False,False,False
3239,f_rolhel07050_14a,21,0,1,False,False,True,False
3240,f_kinact04110_09a,21,0,1,False,False,True,False
3241,f_kinact04110_10a,21,0,1,False,False,True,False
3242,f_kinact01070_52a,21,0,1,False,False,True,False
3243,f_kinact03060_13a,21,0,1,False,False,True,False
3244,f_kinact03060_14a,21,0,1,False,False,True,False
3245,f_kinact03040_11a,21,0,1,False,False,True,False
3246,f_kinact03040_12a,21,0,1,False,False,True,False
3247,f_kinact03040_10a,21,0,1,False,False,True,False
3248,f_kinact06070_06a,21,0,1,False,False,True,False
3249,f_kinact06070_07a,21,0,1,False,False,True,False
3250,f_kinact06070_08a,21,0,1,False,False,True,False
3251,cbfm_base_attack_cactus,0,0,0,True,False,False,False
3252,cbbm_mgc_pt4_2lp,0,0,0,True,False,False,False
3253,f_kinact05250_22a,21,0,1,False,False,True,False
3254,f_kinact05250_25a,21,0,1,False,False,True,False
3255,f_kinact05250_26a,21,0,1,False,False,True,False
3256,cbem_sp62_2lp,0,0,0,True,False,False,False
3257,cbbm_human_sp036,20,0,0,False,False,False,False
3258,f_kinact06250_08a,21,0,1,False,False,True,False
3259,f_kinact06250_09a,21,0,1,False,False,True,False
3260,f_kinact01060_11a,21,0,1,False,False,True,False
3261,f_kinact02050_10a,21,0,1,False,False,True,False
3262,f_kinact03200_05a,21,0,1,False,False,True,False
3263,f_kinact03200_06a,21,0,1,False,False,True,False
3264,f_kinact05160_14a,21,0,1,False,False,True,False
3265,f_kinact05160_27a,21,0,1,False,False,True,False
3266,f_kinact05130_30a,21,0,1,False,False,True,False
3267,f_kinact05130_29a,21,0,1,False,False,True,False
3268,f_rolhel07020_11a,21,0,1,False,False,True,False
3269,y_kinact03090_09a,21,0,1,False,False,True,False
3270,z_kinact03090_09a,21,0,1,False,False,True,False
3271,y_kinact03090_10a,21,0,1,False,False,True,False
3272,z_kinact03090_10a,21,0,1,False,False,True,False
3273,f_kinact03170_12a,21,0,1,False,False,True,False
3274,f_kinact03170_16a,21,0,1,False,False,True,False
3275,f_kinact06170_13a,21,0,1,False,False,True,False
3276,f_kinact06170_16a,21,0,1,False,False,True,False
3277,f_kinact04220_03a,21,0,1,False,False,True,False
3278,f_kinact04220_04a,21,0,1,False,False,True,False
3279,cbfm_base_stand_memo,0,0,0,True,False,False,False
3280,f_kinact06250_10a,21,1,1,False,True,True,False
3281,f_kinact06250_15a,21,1,1,False,True,True,False
3282,f_qstarc01040_06a,21,0,1,False,False,True,False
3283,f_kinact03170_18a,21,0,1,False,False,True,False
3284,f_kinact06180_06a,21,0,1,False,False,True,False
3285,f_kinact06180_10a,21,0,1,False,False,True,False
3286,f_kinact06220_07a,21,0,1,False,False,True,False
3287,f_kinact06220_08a,21,0,1,False,False,True,False
3288,f_kinact06220_09a,21,0,1,False,False,True,False
3289,f_kinact06220_10a,21,0,1,False,False,True,False
3290,f_kinact06220_11a,21,0,1,False,False,True,False
3291,f_kinact06220_13a,21,0,1,False,False,True,False
3292,f_kinact06220_14a,21,0,1,False,False,True,False
3293,f_kinact05160_34a,21,0,1,False,False,True,False
3294,f_kinact06190_01a,21,0,1,False,False,True,False
3295,f_kinact06190_02a,21,0,1,False,False,True,False
3296,f_kinact06190_03a,21,0,1,False,False,True,False
3297,f_kinact06190_04a,21,0,1,False,False,True,False
3298,f_kinact06250_16a,21,1,1,False,True,True,False
3299,cbbm_abl318_b,20,0,0,False,False,False,False
3300,cbbm_abl318_c,20,0,0,False,False,False,False
3301,cbbm_abl318_d,20,0,0,False,False,False,False
3302,csxm_1_stop,36,0,0,False,False,False,False
3303,cbep_u_sp63,40,0,0,False,False,False,False
3304,cfxf_spewing_eyecxl,21,0,1,False,False,True,True
3305,cfxf_worry_eyecxl,21,1,1,False,True,True,True
3306,cfxf_f_puzzled_eyecxl,21,0,1,False,False,True,True
3307,cfxf_cry_eyecxl,21,0,1,False,False,True,True
3308,cfxf_ouch_st_eyecxl,21,0,0,False,False,False,True
3309,cfxf_meditate_eyecxl,21,0,1,False,False,True,True
3310,f_kinact04090_53a,21,0,1,False,False,True,False
3311,f_kinact04090_55a,21,0,1,False,False,True,False
3312,f_kinact04090_59a,21,0,1,False,False,True,False
3313,f_kinact04090_61a,21,0,1,False,False,True,False
3314,f_kinact04090_62a,21,0,1,False,False,True,False
3315,f_kinact04090_63a,21,0,1,False,False,True,False
3316,f_kinact04090_66a,21,0,1,False,False,True,False
3317,f_kinact04090_67a,21,0,1,False,False,True,False
3318,f_kinact04090_69a,21,0,1,False,False,True,False
3319,y_kinact04090_72a,21,0,1,False,False,True,False
3320,y_kinact04090_74a,21,0,1,False,False,True,False
3321,z_kinact04090_75a,21,0,1,False,False,True,False
3322,y_kinact04090_77a,21,0,1,False,False,True,False
3323,y_kinact04090_78a,21,0,1,False,False,True,False
3324,z_kinact04090_72a,21,0,1,False,False,True,False
3325,z_kinact04090_74a,21,0,1,False,False,True,False
3326,y_kinact04090_75a,21,0,1,False,False,True,False
3327,z_kinact04090_77a,21,0,1,False,False,True,False
3328,z_kinact04090_78a,21,0,1,False,False,True,False
3329,f_kinact04090_79a,21,0,1,False,False,True,False
3330,f_kinact04100_82a,21,0,1,False,False,True,False
3331,f_kinact04100_83a,21,0,1,False,False,True,False
3332,f_kinact04100_85a,21,0,1,False,False,True,False
3333,f_kinact04100_89a,21,0,1,False,False,True,False
3334,f_kinact04100_93a,21,0,1,False,False,True,False
3335,f_kinact04100_94a,21,0,1,False,False,True,False
3336,f_kinact04100_03b,21,0,1,False,False,True,False
3337,f_kinact04100_04b,21,0,1,False,False,True,False
3338,f_kinact04100_05b,21,0,1,False,False,True,False
3339,cbbm_pc_cnt049,20,0,0,False,False,False,False
3340,cbbm_wks002,0,0,0,False,False,False,False
3341,cbbm_wks003,0,0,0,False,False,False,False
3342,cbbm_wks004,0,0,0,False,False,False,False
3343,cbbm_wks005,0,0,0,False,False,False,False
3344,cbbm_wks006,0,0,0,False,False,False,False
3345,f_kinact04100_18b,21,0,1,False,False,True,False
3346,f_kinact04100_23b,21,0,1,False,False,True,False
3347,f_kinact04100_24b,21,0,1,False,False,True,False
3348,cbbm_pc_cnt038,20,0,0,False,False,False,False
3349,cbew_sp63_c0101,38,0,0,False,False,False,False
3350,cbep_u_act_emot39,40,0,0,False,False,False,False
3351,cbem_sp62_low_2lp,0,0,0,True,False,False,False
3352,cbew_sp63_c0201,38,0,0,False,False,False,False
3353,cbew_sp63_c0501,38,0,0,False,False,False,False
3354,cbew_sp63_c0601,38,0,0,False,False,False,False
3355,cbew_sp63_c0801,38,0,0,False,False,False,False
3356,cbew_sp63_c0901,38,0,0,False,False,False,False
3357,cbew_sp63_c1101,38,0,0,False,False,False,False
3358,cbew_sp63_c1501,38,0,0,False,False,False,False
3359,cbew_sp63_c1601,38,0,0,False,False,False,False
3360,cbew_sp63_c1801,38,0,0,False,False,False,False
3361,cbem_sp64_2lp,0,0,0,True,False,False,False
3362,cbem_sp65_2lp,0,0,0,True,False,False,False
3363,,0,0,0,False,False,False,False
3364,cbem_sp67_2lp,0,0,0,True,False,False,False
3365,,0,0,0,False,False,False,False
3366,cbbm_mgc_pt1_1,20,0,0,False,False,False,False
3367,cbbm_mkd001,20,0,0,False,False,False,False
3368,cbbm_mkd002,20,0,0,False,False,False,False
3369,cbbm_mkd003,20,0,0,False,False,False,False
3370,cbbm_mkd004,20,0,0,False,False,False,False
3371,cbbm_mkd005,20,0,0,False,False,False,False
3372,cbbm_mkd006,20,0,0,False,False,False,False
3373,cbbm_mkd007,20,0,0,False,False,False,False
3374,cbbm_mkd008,20,0,0,False,False,False,False
3375,cbbm_mkd009,20,0,0,False,False,False,False
3376,cbbm_mkd010,20,0,0,False,False,False,False
3377,cbbm_mkd011,20,0,0,False,False,False,False
3378,cbbm_mkd012,20,0,0,False,False,False,False
3379,cbbm_mkd013,20,0,0,False,False,False,False
3380,cbbm_mkd014,20,0,0,False,False,False,False
3381,cbbm_mkd015,20,0,0,False,False,False,False
3382,cbbm_mgc_mkd_1,20,0,0,False,False,False,False
3383,cbbm_mgc_mkd_2lp,20,0,0,False,False,False,False
3384,cbbm_mgc_mkd_3,20,0,0,False,False,False,False
3385,cbbm_pc_cnt041_1,0,0,0,False,False,False,False
3386,cbbm_mgc_sam_3j,20,0,0,False,False,False,False
3387,cbbm_pc_cnt041_2lp,0,0,0,True,False,False,False
3388,cbbm_pc_cnt041_3,0,0,0,False,False,False,False
3389,cbbm_mkd016,20,0,0,False,False,False,False
3390,cbbm_mkd016_b,20,0,0,False,False,False,False
3391,cbbm_mkd016_c,20,0,0,False,False,False,False
3392,cbbm_mkd016_d,20,0,0,False,False,False,False
3393,cbbm_mkd016_e,20,0,0,False,False,False,False
3394,cbbm_mkd016_f,20,0,0,False,False,False,False
3395,cbbm_mkd016_g,20,0,0,False,False,False,False
3396,cbbm_mkd017,20,0,0,False,False,False,False
3397,cbbm_mkd017_b,20,0,0,False,False,False,False
3398,cbbm_mkd017_c,20,0,0,False,False,False,False
3399,cbbm_mkd017_d,20,0,0,False,False,False,False
3400,cbbm_mkd017_e,20,0,0,False,False,False,False
3401,cbep_u_sp69,40,0,0,False,False,False,False
3402,cbew_sp69,38,0,0,False,False,False,False
3403,cbbm_mgc_pvp_1,20,0,0,False,False,False,False
3404,cbbm_mgc_pvp_2lp,20,0,0,False,False,False,False
3405,cbbm_mgc_pvp_3,20,0,0,False,False,False,False
3406,cbbm_pvp031,0,0,0,False,False,False,False
3407,cbbm_mgc_blc_1,20,0,0,False,False,False,False
3408,cbbm_mgc_blc_2lp,20,0,0,False,False,False,False
3409,cbbm_abl386,20,0,0,False,False,False,False
3410,cbbm_abl387,20,0,0,False,False,False,False
3411,cbbm_abl388,20,0,0,False,False,False,False
3412,cbbm_abl389,20,0,0,False,False,False,False
3413,cfxf_bright_cl_l,21,0,0,False,False,False,True
3414,cfxf_bright_cl_r,21,0,0,False,False,False,True
3415,cfxf_clench_cleye,21,0,0,False,False,False,True
3416,cfxf_happysmile,21,0,0,False,False,False,True
3417,cfxf_kiss,21,0,0,False,False,False,True
3418,cfxf_scowl,21,0,0,False,False,False,True
3419,cfxf_scream,21,0,0,False,False,False,True
3420,cfxf_surprised_wk,21,0,0,False,False,False,True
3421,cfxf_toobright_l,21,0,0,False,False,False,True
3422,cfxf_toobright_r,21,0,0,False,False,False,True
3423,cbbm_pc_cnt040,38,0,0,False,False,False,False
3424,cbbm_pc_cnt042,47,0,0,False,False,False,False
3425,cbbm_pc_cnt042_b,47,0,0,False,False,False,False
3426,cbbm_pc_cnt042_c,47,0,0,False,False,False,False
3427,cbbm_pc_cnt042_d,47,0,0,False,False,False,False
3428,cbbm_pc_cnt042_e,47,0,0,False,False,False,False
3429,cbbm_pc_cnt042_f,47,0,0,False,False,False,False
3430,cbbm_pc_cnt042_g,47,0,0,False,False,False,False
3431,cbbm_pc_cnt042_h,47,0,0,False,False,False,False
3432,cbbm_mkd018,20,0,0,False,False,False,False
3433,cbbm_mkd018_b,20,0,0,False,False,False,False
3434,cbew_sp65_2lp_c0101,0,0,0,True,False,False,False
3435,cbew_sp65_2lp_c0201,0,0,0,True,False,False,False
3436,cbew_sp65_2lp_c0401,0,0,0,True,False,False,False
3437,cbew_sp65_2lp_c0501,0,0,0,True,False,False,False
3438,cbew_sp65_2lp_c0601,0,0,0,True,False,False,False
3439,cbew_sp65_2lp_c0801,0,0,0,True,False,False,False
3440,cbew_sp65_2lp_c0901,0,0,0,True,False,False,False
3441,cbew_sp65_2lp_c1001,0,0,0,True,False,False,False
3442,cbew_sp65_2lp_c1101,0,0,0,True,False,False,False
3443,f_qsteov00120_09a,21,0,1,False,False,True,False
3444,f_kingmg10630_19a,21,0,1,False,False,True,False
3445,cbbw_01f_lp0,48,0,0,True,False,False,False
3446,cbbw_02f_lp0,48,0,0,True,False,False,False
3447,cbbw_sprint_lp0,48,0,0,True,False,False,False
3448,f_qsteov00140_04a,21,0,1,False,False,True,False
3449,f_qsteov00140_05a,21,0,1,False,False,True,False
3450,f_qsteov00110_25a,21,0,1,False,False,True,False
3451,f_duneov00120_05a,21,0,0,False,False,True,False
3452,f_duneov00120_06a,21,0,0,False,False,True,False
3453,f_chrhdb91110_16a,21,0,1,False,False,True,False
3454,cbew_sp69_c0801,38,0,0,False,False,False,False
3455,cbew_sp69_c0901,38,0,0,False,False,False,False
3456,cbew_sp69_c1101,38,0,0,False,False,False,False
3457,,0,0,0,False,False,False,False
3458,,0,0,0,False,False,False,False
3459,cbbm_wks009,0,0,0,False,False,False,False
3460,cbbm_wks007,20,0,0,False,False,False,False
3461,cbbm_wks008,0,0,0,False,False,False,False
3462,cbnm_mt_trn_r_lp_sp,22,0,0,True,False,False,False
3463,cbnm_mt_trn_l_lp_sp,22,0,0,True,False,False,False
3464,cbnm_fmt_trn_r_lp_sp,22,0,0,True,False,False,False
3465,cbnm_fmt_trn_l_lp_sp,22,0,0,True,False,False,False
3466,cbbm_pc_cnt043,20,0,0,False,False,False,False
3467,cbnm_swu_dive1_sp,54,0,0,False,False,False,False
3468,cbnm_swu_dive2_sp,55,0,0,False,False,False,False
3469,cbnm_swu_rise1_sp,56,0,0,False,False,False,False
3470,cbnm_swu_rise2_sp,57,0,0,False,False,False,False
3471,cbbm_mkd009_b,20,0,0,False,False,False,False
3472,cbbm_mkd009_c,20,0,0,False,False,False,False
3473,cbep_u_act_emot40,40,0,0,False,False,False,False
3474,cbem_loop_emot30_2lp,0,0,0,True,False,False,False
3475,cbem_sp70_2lp,0,0,0,True,False,False,False
3476,cbem_sp71_2lp,0,0,0,True,False,False,False
3477,cbnp_x_mt_1,0,0,0,False,False,False,False
3478,cbnp_x_mt_2lp,37,0,0,False,False,False,False
3479,cbnp_x_mt_3,0,0,0,False,False,False,False
3480,,0,0,0,False,False,False,False
3481,,0,0,0,False,False,False,False
3482,,0,0,0,False,False,False,False
3483,cbbm_pc_cnt044,47,0,0,False,False,False,False
3484,cbbm_pc_cnt045,0,0,0,False,False,False,False
3485,cbbm_pc_cnt046,0,0,0,False,False,False,False
3486,cbbm_pc_cnt047,0,0,0,False,False,False,False
3487,cbbm_mgc_rdm_3l,20,0,0,False,False,False,False
3488,cbep_u_sp72,40,0,0,False,False,False,False
3489,cbem_sp72_2lp,0,0,0,True,False,False,False
3490,cbfw_base_ether_vacuum1,0,0,0,True,False,False,False
3491,cbfw_base_drill_machine1,0,0,0,True,False,False,False
3492,cbep_u_sp72_uldaha,40,0,0,False,False,False,False
3493,cbem_sp72_uldaha_2lp,0,0,0,True,False,False,False
3494,cbep_u_sp72_limsa,40,0,0,False,False,False,False
3495,cbem_sp72_limsa_2lp,0,0,0,True,False,False,False
3496,cbbm_wks010,0,0,0,True,False,False,False
3497,cbem_sp73_2lp,0,0,0,True,False,False,False
3498,cbem_sp74_2lp,0,0,0,True,False,False,False
3499,cbbm_wks011,0,0,0,True,False,False,False
3500,cbbm_wks012,0,0,0,True,False,False,False
3501,cbbm_wks013,0,0,0,True,False,False,False
3502,cbew_sp72,0,0,0,True,False,False,False
3503,cbnm_mt_id0_start,89,0,0,False,False,False,False
3504,,0,0,0,False,False,False,False
3505,cbbm_pc_cnt048,0,0,0,False,False,False,False
3506,f_kingmh10220_06a,21,0,1,False,False,True,False
3507,cbbm_mgc_mk2_1,20,0,0,False,False,False,False
3508,cbbm_mgc_mk2_2lp,20,0,0,False,False,False,False
3509,cbbm_mgc_mk2_3,20,0,0,False,False,False,False
3510,,0,0,0,False,False,False,False
3511,cbbm_pc_cnt050,47,0,0,False,False,False,False
3512,cbbm_pc_cnt051,47,0,0,False,False,False,False
3513,cbbm_pc_cnt052,47,0,0,False,False,False,False
3514,cbbm_pc_cnt053,47,0,0,False,False,False,False
3515,cbbm_pc_cnt054,47,0,0,False,False,False,False
3516,cbbm_pc_cnt055,47,0,0,False,False,False,False
3517,f_kingmh10120_08a,21,0,1,False,False,True,False
3518,cbep_u_sp77,40,0,0,False,False,False,False
3519,cbem_sp77_2lp,0,0,0,True,False,False,False
3520,f_kingmh10840_73a,21,0,1,False,False,True,False
3521,f_kingmh10840_74a,21,0,1,False,False,True,False
3522,f_chrhdb92110_38a,21,0,1,False,False,True,False
3523,f_chrhdb92110_33a,21,0,1,False,False,True,False
3524,f_chrhdb92110_35a,21,0,1,False,False,True,False
3525,f_chrhdb92110_36a,21,0,1,False,False,True,False
3526,f_chrhdb92110_39a,21,0,1,False,False,True,False
3527,f_wksqst00110_09a,21,0,1,False,False,True,False
