#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
1262,"In addition to the reliving of past events and the understanding of unlearned languages, the Echo can provide you with extra strength when a battle turns sour. If you happen to be defeated during a quest battle, when you return for a second attempt, you will find that your attributes have been given a temporary boost.",,,151483,1,0,0
1263,,,,0,0,0,0
1264,,,,0,0,0,0
1265,,,,0,0,0,0
1266,,,,0,0,0,0
1267,,,,0,0,0,0
1268,,,,0,0,0,0
1269,,,,0,0,0,0
1270,"Some quests require you to use a key item on an enemy target. There are two ways to do so.

The first is by right-clicking the enemy's **target bar** and selecting **Use Key Item** from the subcommands.",,,151501,1,0,0
1271,"The second method is to first target an enemy, then click on the key item icon found in the **duty list**.",,,151502,1,0,0
1272,"Some quests require you to use a key item on an enemy target. There are two ways to do so.

The first is by pressing  and selecting **Use Key Item** from the subcommands.",,,151504,1,0,0
1273,"The second method is to first target an enemy, then press  to access the **duty list**. Use the D-pad to select the key item icon and press  to complete the action.",,,151502,1,0,0
1274,,,,0,0,0,0
1275,,,,0,0,0,0
1276,,,,0,0,0,0
1277,,,,0,0,0,0
1278,,,,0,0,0,0
1279,,,,0,0,0,0
1280,"You have changed to a new **battle class**!

To lessen the burden of leveling multiple Disciple of War and Magic classes, an experience point bonus known as the **Armoury bonus** is added when slaying enemies and participating in FATEs.",,,151441,1,0,0
1281,This bonus grows larger the greater the discrepancy between your current level and the level of your highest class. Use this to your advantage when deciding when and how to raise secondary classes.,,,151442,1,0,0
1282,,,,0,0,0,0
1283,,,,0,0,0,0
1284,,,,0,0,0,0
1285,,,,0,0,0,0
1286,,,,0,0,0,0
1287,,,,0,0,0,0
1288,,,,0,0,0,0
1289,,,,0,0,0,0
1290,"Some key items are used on areas rather than single targets. First, click on the item icon displayed in the **duty list**. Upon selecting the item, a **glowing radius** will appear on the ground that can be moved freely with the mouse into the desired position before executing.",,,151471,1,0,0
1291,"Some key items are used on areas rather than single targets. First, press  to access the **duty list**. Upon selecting the item and pressing , a **glowing radius** will appear on the ground that can be moved freely into the desired position before executing.",,,151472,1,0,0
1292,,,,0,0,0,0
1293,,,,0,0,0,0
1294,,,,0,0,0,0
1295,,,,0,0,0,0
1296,,,,0,0,0,0
1297,,,,0,0,0,0
1298,,,,0,0,0,0
1299,,,,0,0,0,0
1300,"After using the **Cast** action to cast your line into the water, you need simply sit back and wait for a bite. When a fish bites, you will not only see the line being tugged, but hear it. While a fish is on the line, use the **Hook** action to attempt to reel in your catch.",,,151311,1,0,0
1301,Your chances of successfully reeling in a fish after hooking it are directly affected by the fish type and your **gathering** rating.,,,151312,1,0,0
1302,,,,0,0,0,0
1303,,,,0,0,0,0
1304,,,,0,0,0,0
1305,,,,0,0,0,0
1306,,,,0,0,0,0
1307,,,,0,0,0,0
1308,,,,0,0,0,0
1309,,,,0,0,0,0
1310,"**Allagan tomestones** are relics of a long-lost civilization which perished several ages past. It is said that they contain the knowledge of the Allagan Empire, and as such are highly sought out by collectors around Eorzea.",,,151451,1,0,0
1311,"**Rowena** and her associates are representatives of one such collector, and have been sent to **Revenant's Toll** in the heart of **Mor Dhona** by her employer to seek out adventurers willing to exchange the tomestones they come across on their journeys for weapons and armor.",,,151452,1,0,0
1312,,,,0,0,0,0
1313,,,,0,0,0,0
1314,,,,0,0,0,0
1315,,,,0,0,0,0
1316,,,,0,0,0,0
1317,,,,0,0,0,0
1318,,,,0,0,0,0
1319,,,,0,0,0,0
1320,"Situated in your inn room, estate, and squadron barracks, the **armoire** can be used to store certain kinds of items with limited methods of obtainment. These include job-specific gear, seasonal event garb, and so forth. You can determine whether or not an item can be stored in the armoire by viewing its item help window.",,,151521,1,0,0
1321,"Please note that only items with **condition** at **100%** or above can be stored. Furthermore, storing an item will reset its **spiritbond** and condition, as well as remove customized elements such as dyes and crests.",,,151522,1,0,0
1322,,,,0,0,0,0
1323,,,,0,0,0,0
1324,,,,0,0,0,0
1325,,,,0,0,0,0
1326,,,,0,0,0,0
1327,,,,0,0,0,0
1328,,,,0,0,0,0
1329,,,,0,0,0,0
1330,"Participating in PvP matches will grant you the following three rewards: **PvP Exp**, **Series Exp**, and **Wolf Marks**.",,,151531,1,0,0
1331,"You may claim additional rewards outside of PvP matches via **Series Rewards** and more. For further information, speak with Storm Captain Berkoeya Loetahlsyn at the **Wolves' Den**.",,,151532,1,0,0
1332,"You can view PvP performance records, available PvP actions, and more by selecting **PvP Profile** under **Character** in the **main menu**.",,,151533,1,0,0
1333,"You can view PvP performance records, available PvP actions, and more by selecting **PvP Profile** under **Character** in the **main menu**.",,,151534,1,0,0
1334,,,,0,0,0,0
1335,,,,0,0,0,0
1336,,,,0,0,0,0
1337,,,,0,0,0,0
1338,,,,0,0,0,0
1339,,,,0,0,0,0
1340,,,,0,0,0,0
1341,,,,0,0,0,0
1342,,,,0,0,0,0
1343,,,,0,0,0,0
1344,,,,0,0,0,0
1345,,,,0,0,0,0
1346,,,,0,0,0,0
1347,,,,0,0,0,0
1348,,,,0,0,0,0
1349,,,,0,0,0,0
1350,"Each of the three nations has established a **residential district**, wherein like-minded adventurers can establish a base for their activities.",,,151551,1,0,0
1351,"Each residential district is divided into **wards**, which in turn house 60 plots of land each. Wealthy individuals may purchase plots of land upon which to build their own estate halls, while free companies may jointly purchase plots. Those seeking simpler quarters may instead purchase a room in the apartment buildings found in each of the residential districts.",,,151552,1,0,0
1352,"Estate halls and apartments can be customized by installing fixtures and placing furnishings. Please note that, in the case of estate halls, specific company privileges are required for customization.",,,151553,1,0,0
1353,More information on housing can be had by speaking with the **resident caretaker** stationed at each residential district.,,,151554,1,0,0
1354,,,,0,0,0,0
1355,,,,0,0,0,0
1356,,,,0,0,0,0
1357,,,,0,0,0,0
1358,,,,0,0,0,0
1359,,,,0,0,0,0
1360,"By the entrance of each plot of land, you will find a **placard**. Interacting with the placard will bring up information on the owner, if available.",,,151561,1,0,0
1361,"In the event that the plot is for sale, the current price will be displayed along with information as to whether it can be bought via lottery or on a first-come-first-served basis. More information on buying land can be had by speaking with the **resident caretaker** stationed at each residential district.",,,151562,1,0,0
1362,,,,0,0,0,0
1363,,,,0,0,0,0
1364,,,,0,0,0,0
1365,,,,0,0,0,0
1366,,,,0,0,0,0
1367,,,,0,0,0,0
1368,,,,0,0,0,0
1369,,,,0,0,0,0
1370,"This duty is designed to be undertaken by an **alliance**, a squad of 24 adventurers formed of three **full parties**. This battle composition is reserved for large-scale duties only.",,,151571,1,0,0
1371,"While you are in an alliance, the class/job icons and HP bars of alliance members will appear to the right of the party list. By joining forces with other parties, you can achieve that which would otherwise be impossible.",,,151572,1,0,0
1372,,,,0,0,0,0
1373,,,,0,0,0,0
1374,,,,0,0,0,0
1375,,,,0,0,0,0
1376,,,,0,0,0,0
1377,,,,0,0,0,0
1378,,,,0,0,0,0
1379,,,,0,0,0,0
1380,"You can receive only one reward item per week for completing duties in the most recent raid. The instant you are awarded an item from the loot list, you relinquish your right to vie for all remaining items regardless of whether you selected **Need** or **Greed**.",,,151581,1,0,0
1381,"Completing an objective in duties requiring an alliance will produce three treasure coffers, one for each party. This means that your chance to obtain a reward is no less than that of other duties.

Upon completing all objectives in such duties, players may vie for special items separate from those discovered in treasure coffers. You can only receive one of these special items per week per duty.",,,151582,1,0,0
1382,"Reward eligibility is reset **every Tuesday at 8:00 a.m. (Earth time)**.

**※Duty reward restrictions are listed under Duty Finder information.**",,,151583,1,0,0
1383,,,,0,0,0,0
1384,,,,0,0,0,0
1385,,,,0,0,0,0
1386,,,,0,0,0,0
1387,,,,0,0,0,0
1388,,,,0,0,0,0
1389,,,,0,0,0,0
1390,"The **Party Finder** has been added to the **Party** section of the **main menu**. Through the Party Finder, you can either search for a party to join, or recruit other adventurers to form a party of your own.",,,151591,1,0,0
1391,"To join a party, select **Advanced Search** and specify your **Search Criteria**. Upon finding a compatible party, simply select **Join Party**.",,,151592,1,0,0
1392,"To recruit adventurers for your own party, select **Recruit Members** and specify your **Recruitment Criteria**. Interested individuals will answer the call, and you need only sit back and wait.",,,151593,1,0,0
1393,"The **Party Finder** has been added to the **Party** section of the **main menu**. Through the Party Finder, you can either search for a party to join, or recruit other adventurers to form a party of your own.",,,151591,1,0,0
1394,,,,0,0,0,0
1395,,,,0,0,0,0
1396,,,,0,0,0,0
1397,,,,0,0,0,0
1398,,,,0,0,0,0
1399,,,,0,0,0,0
1400,"In the course of gathering, Disciples of the Land will occasionally come across **hidden** items.",,,151601,1,0,0
1401,"A hidden item may also be classified as **rare**, meaning you can obtain only one before it disappears from the **Gathering** window. Abilities that increase the number of items obtained during a single gathering attempt have no effect on rare items.",,,151602,1,0,0
1402,,,,0,0,0,0
1403,,,,0,0,0,0
1404,,,,0,0,0,0
1405,,,,0,0,0,0
1406,,,,0,0,0,0
1407,,,,0,0,0,0
1408,,,,0,0,0,0
1409,,,,0,0,0,0
1410,"In the course of gathering, Disciples of the Land will occasionally discover items known as **timeworn maps**. Fishers can only obtain the maps when using the **Snagging** action.",,,151611,1,0,0
1411,"These tomes can be examined by using the general action **Decipher**. After a timeworn map is gathered, no further maps can be gathered for a certain period of time. Refer to the **Timers** interface under Duty in the main menu to check when these maps can be gathered again.",,,151612,1,0,0
1412,"If you wish to learn more about timeworn maps, it is recommended that you visit Wineport in eastern La Noscea.",,,151613,1,0,0
1413,,,,0,0,0,0
1414,,,,0,0,0,0
1415,,,,0,0,0,0
1416,,,,0,0,0,0
1417,,,,0,0,0,0
1418,,,,0,0,0,0
1419,,,,0,0,0,0
1420,"By using the general action **Decipher**, you can examine a **timeworn map**. Doing so will change it into a key item known as a **treasure map**, which, true to its name, will reveal to you the location of a hidden cache of riches.",,,151621,1,0,0
1421,"Please note that you can only possess one treasure map at any given time. If you wish to decipher another timeworn map, you must either find the current hidden cache, or simply discard the map leading to it.",,,151622,1,0,0
1422,,,,0,0,0,0
1423,,,,0,0,0,0
1424,,,,0,0,0,0
1425,,,,0,0,0,0
1426,,,,0,0,0,0
1427,,,,0,0,0,0
1428,,,,0,0,0,0
1429,,,,0,0,0,0
1430,Using a **treasure map** will bring up a window that reveals the rough whereabouts of a hidden cache. It is then up to you to cross-reference the area map and pinpoint its precise location.,,,151631,1,0,0
1431,"Upon arriving at the specified location, use the general action **Dig** to locate and extract the treasure. Barring any navigational errors, a chest laden with bounty will appear.",,,151632,1,0,0
1432,"Be fairly warned! The chest may be rigged with a trap that lures ferocious creatures to you. You must defeat them if you are to walk away with life, limb, and loot.",,,151633,1,0,0
1433,,,,0,0,0,0
1434,,,,0,0,0,0
1435,,,,0,0,0,0
1436,,,,0,0,0,0
1437,,,,0,0,0,0
1438,,,,0,0,0,0
1439,,,,0,0,0,0
1440,"The societies you encounter in your travels are beset with myriad problems. By helping each community resolve its issues through **allied society quests**, you can improve your **reputation** among its members.  ",,,151641,1,0,0
1441,"The quests that are available change on a daily basis, and you can accept up to twelve in a single day. However, you cannot accept a new quest while the previous day's is still in progress.",,,151642,1,0,0
1442,"To view your reputation among the allied societies, select **Reputation** from the **Character** menu. By winning the trust of their members, not only will you gain an insight into their lives, you will also be initiated into their mysteries.",,,151643,1,0,0
1443,,,,0,0,0,0
1444,,,,0,0,0,0
1445,,,,0,0,0,0
1446,,,,0,0,0,0
1447,,,,0,0,0,0
1448,,,,0,0,0,0
1449,,,,0,0,0,0
1450,"Completing an **allied society quest** will improve your **reputation** with that society. When your reputation has risen sufficiently, you will be able to raise it to the next rank by undertaking a special quest.",,,151651,1,0,0
1451,"As your bond with the society strengthens, you will be able to purchase an ever-expanding range of items from their vendors.",,,151652,1,0,0
1452,"These societies deal in wares found nowhere else, and the only way to obtain them is to win their trust!",,,151653,1,0,0
1453,,,,0,0,0,0
1454,,,,0,0,0,0
1455,,,,0,0,0,0
1456,,,,0,0,0,0
1457,,,,0,0,0,0
1458,,,,0,0,0,0
1459,,,,0,0,0,0
1460,"Certain duties require you to carry an object and deliver it to a destination. While carrying an object, a **transporting icon** will appear in your status bar. The timer above this icon indicates the amount of time you have left to complete the delivery.",,,151661,1,0,0
1461,"Receiving damage while transporting incurs a time penalty. If the timer falls to zero, you will drop the object and be unable to continue the duty.",,,151661,1,0,0
1462,,,,0,0,0,0
1463,,,,0,0,0,0
1464,,,,0,0,0,0
1465,,,,0,0,0,0
1466,,,,0,0,0,0
1467,,,,0,0,0,0
1468,,,,0,0,0,0
1469,,,,0,0,0,0
1470,"Through sylphic magicks, you can become **transparent** and infiltrate enemy territory undetected. While in this state, a **transparent icon** will appear in your status bar. The timer below this icon indicates the amount of time you have left before the enchantment wears off.",,,151671,1,0,0
1471,Certain points along your route extend the duration of your transparency; use them wisely while avoiding detection. Be warned that you cannot perform any actions while transparent.,,,151672,1,0,0
1472,,,,0,0,0,0
1473,,,,0,0,0,0
1474,,,,0,0,0,0
1475,,,,0,0,0,0
1476,,,,0,0,0,0
1477,,,,0,0,0,0
1478,,,,0,0,0,0
1479,,,,0,0,0,0
1480,"When riding certain mounts, a **pet hotbar** featuring special actions will appear. These actions can be of great help in certain duties, so use them well.",,,151681,1,0,0
1481,"When riding certain mounts, a **pet hotbar** featuring special actions will appear. These actions can be of great help in certain duties, so use them well.",,,151682,1,0,0
1482,,,,0,0,0,0
1483,,,,0,0,0,0
1484,,,,0,0,0,0
1485,,,,0,0,0,0
1486,,,,0,0,0,0
1487,,,,0,0,0,0
1488,,,,0,0,0,0
1489,,,,0,0,0,0
1490,"You have befriended Jandelaine! By using the crystal bell found in your inn room, you can call upon the services of the flamboyant **aesthetician**.",,,151691,1,0,0
1491,"From hair style and color to face paint, he can create a new look for you for a mere **2,000 gil**. Whenever you feel like a change, Jandelaine is your man.",,,151692,1,0,0
1492,,,,0,0,0,0
1493,,,,0,0,0,0
1494,,,,0,0,0,0
1495,,,,0,0,0,0
1496,,,,0,0,0,0
1497,,,,0,0,0,0
1498,,,,0,0,0,0
1499,,,,0,0,0,0
1500,"When using the **Duty Roulette**, you will be assigned a random duty from among those you have unlocked. In return for leaving your destination in the hands of fate, you will receive enhanced rewards.",,,151701,1,0,0
1501,"Furthermore, should you happen to be an **adventurer in need**─that is to say, your role is in short supply─you will receive an additional bonus.",,,151702,1,0,0
1502,,,,0,0,0,0
1503,,,,0,0,0,0
1504,,,,0,0,0,0
1505,,,,0,0,0,0
1506,,,,0,0,0,0
1507,,,,0,0,0,0
1508,,,,0,0,0,0
1509,,,,0,0,0,0
1510,"**Vote dismiss** is a function whereby players who are absent for extended periods or harass others can be democratically expelled from the party. To initiate a vote, first select **Party Members** from the **Party** section of the **main menu**.",,,151711,1,0,0
1511,"Next, select the party member you wish to nominate for dismissal, then **Vote Dismiss** from the submenu. You will be required to select a reason for dismissal. Please be warned that unjustified usage of vote dismiss is a punishable act.",,,151712,1,0,0
1512,"When vote dismiss is initiated, party members will be prompted for their response. If more than half vote **Yes**, the player in question will be dismissed from the party.",,,151713,1,0,0
1513,,,,0,0,0,0
1514,,,,0,0,0,0
1515,,,,0,0,0,0
1516,,,,0,0,0,0
1517,,,,0,0,0,0
1518,,,,0,0,0,0
1519,,,,0,0,0,0
1520,**Player commendation** is a system whereby you can commend a party member who left a positive impression upon you in the course of duty.,,,151721,1,0,0
1521,"Upon the conclusion of a duty, the **Player Commendation** button will appear in the bottom right of the screen. Selecting it will bring up an interface wherein you can commend a player. Please note that commendations cannot be given to those who were in your party at the time of duty registration.",,,151722,1,0,0
1522,"Commendations can be accumulated over time. By receiving a certain amount, you will unlock achievements that grant special rewards. It pays to play nice!",,,151723,1,0,0
1523,,,,0,0,0,0
1524,,,,0,0,0,0
1525,,,,0,0,0,0
1526,,,,0,0,0,0
1527,,,,0,0,0,0
1528,,,,0,0,0,0
1529,,,,0,0,0,0
1530,"You can apply to join a free company from its **profile** page. Review the company's focus, times active, and the roles it is seeking, then **submit** your application if you believe you've found a good match.",,,151731,1,0,0
1531,"If your application is approved, you will formally join the company. Review your current application by selecting **Free Company** under **Social** from the **main menu**. From here, you can also **withdraw** your application should you have a change of heart.",,,151732,1,0,0
1532,"If your application is approved, you will formally join the company. Review your current application by selecting **Free Company** under **Social** from the **main menu**. From here, you can also **withdraw** your application should you have a change of heart.",,,151733,1,0,0
1533,,,,0,0,0,0
1534,,,,0,0,0,0
1535,,,,0,0,0,0
1536,,,,0,0,0,0
1537,,,,0,0,0,0
1538,,,,0,0,0,0
1539,,,,0,0,0,0
1540,"The **challenge log** contains a list of adventuring objectives across a wide range of categories. Completing any one of these objectives will earn you rewards. Completion status is reset on a weekly basis, and it is possible to undertake the challenges repeatedly.",,,151741,1,0,0
1541,"The **challenge log** contains a list of adventuring objectives across a wide range of categories. Completing any one of these objectives will earn you rewards. Completion status is reset on a weekly basis, and it is possible to undertake the challenges repeatedly.",,,151743,1,0,0
1542,"Each unique challenge you complete counts towards the **Overall Completion** category, which yields additional rewards. As you progress in level and advance in the scenario, more challenge objectives will become available, giving you the chance to garner richer bonuses.",,,151742,1,0,0
1543,,,,0,0,0,0
1544,,,,0,0,0,0
1545,,,,0,0,0,0
1546,,,,0,0,0,0
1547,,,,0,0,0,0
1548,,,,0,0,0,0
1549,,,,0,0,0,0
1550,"You have obtained a **master recipe book**. To learn the advanced recipes contained within, simply use the book in your inventory. The recipes will then appear under the **Master Recipes** category of your crafting log.",,,151751,1,0,0
1551,,,,0,0,0,0
1552,,,,0,0,0,0
1553,,,,0,0,0,0
1554,,,,0,0,0,0
1555,,,,0,0,0,0
1556,,,,0,0,0,0
1557,,,,0,0,0,0
1558,,,,0,0,0,0
1559,,,,0,0,0,0
1560,"Glamours allow you to alter the appearance of equipment through the use of illusory magicks. To change the appearance of an item, highlight it and select **Cast Glamour** from the subcommands. The illusion will take effect even if the projected gear differs from the class or level of the base equipment.",,,151761,1,0,0
1561,Casting glamours requires catalysts known as **glamour prisms**. Separate catalysts known as **glamour dispellers** can return glamoured items to their original appearance.,,,151762,1,0,0
1562,"Glamoured items cannot be sold or traded. Furthermore, the item lending its likeness will become bound to you. With these conditions in mind, by using glamours, you can always look *and* perform your best! ",,,151763,1,0,0
1563,,,,0,0,0,0
1564,,,,0,0,0,0
1565,,,,0,0,0,0
1566,,,,0,0,0,0
1567,,,,0,0,0,0
1568,,,,0,0,0,0
1569,,,,0,0,0,0
1570,"It is possible to grow a diverse variety of plants in both your garden patch and in flowerpots. To get started, you will need to obtain **seeds** and **soil**. Soil comes in various grades, and influences crop yield and quality.",,,151771,1,0,0
1571,"Seeds and soil can be obtained through gathering by botanists and miners respectively. Once you have both, you may start growing a plant in an empty flowerpot or empty bed in your garden patch.",,,151772,1,0,0
1572,,,,0,0,0,0
1573,,,,0,0,0,0
1574,,,,0,0,0,0
1575,,,,0,0,0,0
1576,,,,0,0,0,0
1577,,,,0,0,0,0
1578,,,,0,0,0,0
1579,,,,0,0,0,0
1580,The plants in your garden require constant tending if they are to thrive and yield crops. Plants that are neglected for too long will wither and die.,,,151781,1,0,0
1581,"Fertilizer can be used to enrich the soil and accelerate growth, and can be applied on any one plant up to once per hour (Earth time).",,,151782,1,0,0
1582,,,,0,0,0,0
1583,,,,0,0,0,0
1584,,,,0,0,0,0
1585,,,,0,0,0,0
1586,,,,0,0,0,0
1587,,,,0,0,0,0
1588,,,,0,0,0,0
1589,,,,0,0,0,0
1590,"Your garden has crops which are ready for harvest. When you harvest a plant and obtain its produce, it will disappear from the garden patch.",,,151791,1,0,0
1591,"In the event that different plant species were growing side by side in a garden bed, they may also render up new kinds of seeds. Through experimentation, you can look forward to some truly surprising yields!

**※Intercrossing cannot be done using flowerpots.**",,,151792,1,0,0
1592,,,,0,0,0,0
1593,,,,0,0,0,0
1594,,,,0,0,0,0
1595,,,,0,0,0,0
1596,,,,0,0,0,0
1597,,,,0,0,0,0
1598,,,,0,0,0,0
1599,,,,0,0,0,0
1600,"**Ventures** are tasks which send retainers afield on procurement expeditions. Retainers can be instructed to either bring back specified items, or explore certain terrains for whatever items may be found, be they riches or refuse. It should be noted that retainers well equipped for their journey may return with greater spoils.",,,151801,1,0,0
1601,"Assigning a venture requires a payment in a unique currency of the same name─**ventures**. Ventures can be acquired through a variety of methods such as exchanging company seals, fulfilling leve objectives, and completing allied society quests.",,,151802,1,0,0
1602,"Even while on a venture, retainers will promptly answer your call when summoned, and likewise can be sent to tend to your wares at the markets. Be certain to put these resourceful men and women to good use!
**※Please note that you will not be refunded any venture payments if you cancel an active venture.**",,,151803,1,0,0
1603,,,,0,0,0,0
1604,,,,0,0,0,0
1605,,,,0,0,0,0
1606,,,,0,0,0,0
1607,,,,0,0,0,0
1608,,,,0,0,0,0
1609,,,,0,0,0,0
1610,"One of two main venture types, **exploration** sends your retainer to scour the terrain of your choosing for (hopefully) precious items. There is no telling what he or she will find.",,,151811,1,0,0
1611,"Indeed, there are certain rare items which can only be obtained through ventures, so make a point of dispatching your retainer as often as your resources allow.",,,151812,1,0,0
1612,,,,0,0,0,0
1613,,,,0,0,0,0
1614,,,,0,0,0,0
1615,,,,0,0,0,0
1616,,,,0,0,0,0
1617,,,,0,0,0,0
1618,,,,0,0,0,0
1619,,,,0,0,0,0
1620,"You can communicate with other players via the **chat input** bar situated below the **chat log**. Having selected the bar, enter your message, then press the Enter key.",,,151821,1,0,0
1621,"You can communicate with other players via the **chat input** bar situated below the **chat log**. Having selected the bar, enter your message, then press .",,,151821,1,0,0
1622,"The recipients of your message are determined by the **chat mode** currently in use. The chat mode is set to **Say** by default. In this mode, your message is sent to all players within a small radius around you.",,,151822,1,0,0
1623,The chat mode can be changed at any time via the speech bubble icon located below the chat log.,,,151823,1,0,0
1624,"Popular chat modes include **Tell**, which sends a message to a specific player, and **Party**, which sends a message to all members of your current party, regardless of their location.",,,151824,1,0,0
1625,,,,0,0,0,0
1626,,,,0,0,0,0
1627,,,,0,0,0,0
1628,,,,0,0,0,0
1629,,,,0,0,0,0
1630,"The world of Eorzea is home to adventurers of various cultural and linguistic backgrounds. In order to facilitate communication in this diverse environment, the game includes a feature known as the **auto-translation dictionary**.",,,151831,1,0,0
1631,"To use the dictionary, select the **chat input** bar situated below the **chat log**, then press the Tab key. A list of auto-translate categories for words and expressions will appear.",,,151832,1,0,0
1632,"To use the dictionary, select the **chat input** bar situated below the **chat log**, then press the  button. A list of auto-translate categories for words and expressions will appear.",,,151832,1,0,0
1633,"Selecting **2: 【Greetings】** and then **3: Hello!** will produce the text
Hello! in the chat input bar enclosed in special parentheses.",,,151833,1,0,0
1634,"When sent, such text will automatically be translated into the client language being used by the recipients.",,,151834,1,0,0
1635,The auto-translation dictionary contains a list of everyday words and expressions as well as game-specific terms. We hope that it will prove useful during your adventures with players the world over.,,,151835,1,0,0
1636,,,,0,0,0,0
1637,,,,0,0,0,0
1638,,,,0,0,0,0
1639,,,,0,0,0,0
1640,"Should a particular item in the marketplace catch your eye, you can add it to your **wish list**. This list can contain a maximum of **ten** items at one time.",,,151841,1,0,0
1641,"The total number of players who fancy a given item will be displayed in search results, providing a quick reference as to current demand.

**※Please be advised that all wish list data will be cleared when Worlds undergo maintenance.**",,,151842,1,0,0
1642,,,,0,0,0,0
1643,,,,0,0,0,0
1644,,,,0,0,0,0
1645,,,,0,0,0,0
1646,,,,0,0,0,0
1647,,,,0,0,0,0
1648,,,,0,0,0,0
1649,,,,0,0,0,0
1650,"Your retainer can be assigned any one class, with the exception of those of the Disciples of the Hand. While it is possible to reassign classes, please be warned that your retainer's progress in the current class will be reset.",,,151851,1,0,0
1651,"A retainer's class determines which ventures he or she may embark upon. Retainers gain in level by completing ventures, but their level will never exceed your own.  ",,,151852,1,0,0
1652,,,,0,0,0,0
1653,,,,0,0,0,0
1654,,,,0,0,0,0
1655,,,,0,0,0,0
1656,,,,0,0,0,0
1657,,,,0,0,0,0
1658,,,,0,0,0,0
1659,,,,0,0,0,0
1660,"The **Trials of the Braves** is a collection of sacred texts spanning nine books, each of which contains a series of objectives for enhancing your **relic weapon atma**. They can be acquired by exchanging Allagan tomestones with **G'jusana** at Revenant's Toll.",,,151861,1,0,0
1661,"Each book will appear in the **Key Items** section of your inventory. By vanquishing all the foes listed therein with your relic weapon atma equipped, your weapon will undergo evolution.",,,151862,1,0,0
1662,"Upon fulfilling the objectives of all nine books, your weapon will be ready to complete its evolution and become a **relic weapon animus**─one step closer to one of the transcendent Zodiac Weapons.

※Please note that you can only possess one book at any given time.",,,151863,1,0,0
1663,,,,0,0,0,0
1664,,,,0,0,0,0
1665,,,,0,0,0,0
1666,,,,0,0,0,0
1667,,,,0,0,0,0
1668,,,,0,0,0,0
1669,,,,0,0,0,0
1670,"By infusing **sphere scrolls** with the materia of your choice, you can enhance a relic weapon animus as you see fit. To infuse a sphere scroll with materia, select **Infuse** from its subcommands.",,,151871,1,0,0
1671,"Each sphere scroll can be infused with up to **seven** types of materia, granting a bonus to attributes, casting times, and more. Please note that up to five materia can be infused onto a single scroll. Materia will be consumed upon infusion.",,,151872,1,0,0
1672,"While grade I materia will suffice for initial infusions, progressively higher grades of materia will be required to enhance an attribute past certain points. Moreover, there are limits as to how many times a given attribute may be enhanced.",,,151873,1,0,0
1673,Each infusion requires the use of a catalyst known as **alexandrite**. Alexandrite can be obtained in exchange for Allied Seals or found by traveling to locations marked on **mysterious maps** obtained through select quests. The material can also be obtained by participating in **FATEs** with your relic weapon animus equipped.,,,151874,1,0,0
1674,"Once you have fully infused a sphere scroll with materia, **Jalzahn** can use it to enhance the corresponding relic weapon animus.

In the future, it will be possible to undo this process and apply different enhancements, should you so desire.",,,151875,1,0,0
1675,,,,0,0,0,0
1676,,,,0,0,0,0
1677,,,,0,0,0,0
1678,,,,0,0,0,0
1679,,,,0,0,0,0
1680,The Borderland Ruins located on the outskirts of the Carteneau Flats are now accessible! Control of this ancient Allagan site is decided via large-scale player-versus-player (**PvP**) battles known as **Frontline campaigns**. Speak with a Grand Company **flyer** at one of the airship landings for further details.,,,151901,1,0,0
1681,,,,0,0,0,0
1682,,,,0,0,0,0
1683,,,,0,0,0,0
1684,,,,0,0,0,0
1685,,,,0,0,0,0
1686,,,,0,0,0,0
1687,,,,0,0,0,0
1688,,,,0,0,0,0
1689,,,,0,0,0,0
1690,"**Repair NPCs** can only restore an item's **condition** to 100%. Repairing the same item yourself, however, will raise its condition beyond 100%, allowing for extended use before it wears down again.",,,151881,1,0,0
1691,"If you meet the class conditions for repairing an item, you need not even change to that class to complete the action.

**※Item condition is reset to 100% when placed in an armoire.**",,,151882,1,0,0
1692,,,,0,0,0,0
1693,,,,0,0,0,0
1694,,,,0,0,0,0
1695,,,,0,0,0,0
1696,,,,0,0,0,0
1697,,,,0,0,0,0
1698,,,,0,0,0,0
1699,,,,0,0,0,0
1700,The **sightseeing log** is a comprehensive record of breathtaking landscapes and stunning vistas you have discovered across Eorzea. Vistas are only recorded upon discovering the exact location noted in Millith's **impressions**.,,,151891,1,0,0
1701,"The **sightseeing log** is a comprehensive record of breathtaking landscapes and stunning vistas you have discovered across Eorzea. Vistas are often difficult to reach, some requiring sprinting or jumping, and are only recorded upon discovering the exact location noted in Millith's **impressions**.",,,151893,1,0,0
1702,"**Time of day** and **weather** are also important to uncovering a vista, as are the **emotes** you perform once you have arrived at one. Millith's impressions will often contain hints on these hidden conditions, though you may still need all your wits to discover some of the more obscure entries.

Once an entry is completed, a rough sketch and information on the location's history will be added to your log.",,,151892,1,0,0
1703,,,,0,0,0,0
1704,,,,0,0,0,0
1705,,,,0,0,0,0
1706,,,,0,0,0,0
1707,,,,0,0,0,0
1708,,,,0,0,0,0
1709,,,,0,0,0,0
1710,**Allied Seals** are a type of common currency minted by the three Grand Companies forming the Eorzean Alliance. The seals are most commonly distributed as reward for tracking down and slaying **marks** designated in the realm-wide **Hunt**.,,,151911,1,0,0
