#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown22[0],Unknown22[1],Unknown22[2],Unknown22[3],Unknown22[4],Unknown22[5],Unknown22[6],Unknown22[7],Unknown22[8],Unknown22[9],Unknown22[10],Unknown22[11],Unknown22[12],Unknown22[13],Unknown22[14],Unknown22[15],Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21
194,2192,511,9281,0,0,4024,90,7621,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
195,2192,511,581199943,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,True,False,False,False
196,2192,511,2429767,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,True,False,False,False
197,2192,511,9719091,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,True,False,False,False
198,2192,511,581199943,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,True,True,False,False
199,2192,511,2429767,0,0,4032,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,True,True,False,False
200,2192,511,9719091,0,0,4033,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,True,True,False,False
201,2387,33585,578203327,570084,0,0,90,7001,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
202,2192,511,139437,2352379690,0,0,90,7610,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
203,2387,600833,549,0,0,3802,90,6962,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
204,2387,160508673,9073020,0,0,3803,7,6963,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,99999999,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,False,True,False,True
205,2387,33585,636794847,86496,0,0,90,7002,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
206,2387,33585,636794847,10119113647,0,0,90,7003,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
207,39003207,0,0,0,0,4100,7,6801,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,2,1,0,0,0,0,0,0,False,True,False,True
208,39527495,0,0,0,0,4100,7,6801,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,2,1,0,0,0,0,0,0,False,True,False,True
209,38806599,0,0,0,0,4101,5,6802,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1,0,0,0,0,0,0,0,False,True,False,True
210,39330887,0,0,0,0,4101,5,6802,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1,0,0,0,0,0,0,0,False,True,False,True
211,2387,638640929,0,0,0,3817,7,6967,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,2,1,1,0,0,0,0,0,0,False,True,False,True
212,2387,160508673,152353,39230,0,3801,90,6964,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,True
213,2387,638640929,9923,0,0,3816,5,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,False
214,2387,638640929,9923,2257,0,3815,5,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,0,0,0,0,0,0,0,0,0,False,True,False,False
215,2387,160508673,9073020,9923,0,3804,5,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,False
216,2387,33585,142325623,86496,0,0,90,7004,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
217,2387,160508673,9073020,9923,33472862,3805,5,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,5,1,1,0,0,0,0,0,0,0,False,True,False,False
218,2219,9528,8790,9281,0,0,90,7900,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,0,0,0,0,0,0,0,0,0,False,False,False,True
219,2219,9528,8790,152432,0,0,90,7901,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,0,0,0,0,0,0,0,0,0,False,False,False,True
220,2219,139437,36549449,0,0,0,90,7902,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,2,0,0,0,0,0,0,0,False,False,False,True
221,2219,139437,35728833,0,0,4152,90,7903,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,2,0,0,0,0,0,0,0,False,True,False,True
222,2219,2375,156111728,0,0,0,90,7904,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,False,False,True
223,2219,2375,639167131,0,0,0,90,7905,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,False,False,True
224,2219,2375,567715,0,0,4153,90,7906,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
225,2219,2375,35439,0,0,4154,90,7907,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
226,2219,2375,37394750,0,0,4155,90,7908,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
227,2219,2375,2556672318,0,0,4156,90,7909,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,True,False,True
228,17835,21403,141499,155485,0,4200,90,8000,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,True
229,17835,21659,9391,36108,0,0,90,8001,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,0,0,0,0,0,0,0,0,0,False,False,False,True
230,17835,21659,2375,9742,0,4201,90,8002,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,True
231,17835,21659,2375,9722303,0,4202,90,8003,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,True
232,2219,2375,8787,0,0,4150,90,7910,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,2,1,1,0,0,0,0,0,0,False,True,False,True
233,17835,21403,2375,9722303,0,4203,90,8004,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,True,False,True
234,2219,9391,8859,0,0,4157,90,7911,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,0,0,0,0,0,0,0,0,0,False,True,False,True
235,2219,9486,8859,0,0,0,90,7913,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,1,1,0,0,0,0,0,0,0,False,False,False,True
236,17835,21915,2375,9722303,0,4204,90,8006,1,5,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,3,7,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,2,1,1,0,0,0,0,0,0,False,True,False,True
237,17835,21915,2375,35296,0,0,90,8005,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,8,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,1,1,0,0,0,0,0,0,0,False,False,False,True
238,2219,38518,0,0,0,4151,90,7912,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,0,0,0,0,0,0,0,0,0,False,True,False,True
239,2219,8859,38518,0,0,4158,90,7914,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,0,0,0,0,0,0,0,0,0,False,True,False,True
240,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
241,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
242,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
243,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
244,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
245,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
246,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
247,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
248,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
249,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
250,0,0,0,0,0,0,90,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,False,False,False,False
