key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
488,1363,1363,1394,1363,1363,1351,0,0,0,400,310,101,101,0,0,0,867,867,1351,0,3164,1351,0,3164,0,0,1351,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1351,1351,1351,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2693,2578,2680,2680,0
489,1366,1366,1398,1366,1366,1354,0,0,0,400,310,101,101,0,0,0,867,867,1354,0,3171,1354,0,3171,0,0,1354,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1354,1354,1354,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2701,2586,2690,2690,0
490,1370,1370,1401,1370,1370,1357,0,0,0,400,310,101,101,0,0,0,867,867,1357,0,3178,1357,0,3178,0,0,1357,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1357,1357,1357,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2709,2594,2700,2700,0
491,1373,1373,1407,1373,1373,1360,0,0,0,400,310,101,101,0,0,0,867,867,1360,0,3185,1360,0,3185,0,0,1360,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1360,1360,1360,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2717,2602,2710,2710,0
492,1377,1377,1412,1377,1377,1362,0,0,0,400,311,101,101,0,0,0,867,867,1362,0,3192,1362,0,3192,0,0,1362,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1362,1362,1362,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2725,2610,2720,2720,0
493,1381,1381,1417,1381,1381,1363,0,0,0,400,311,101,101,0,0,0,867,867,1363,0,3200,1363,0,3200,0,0,1363,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1363,1363,1363,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2733,2618,2730,2730,0
494,1384,1384,1422,1384,1384,1363,0,0,0,400,311,101,101,0,0,0,867,867,1363,0,3207,1363,0,3207,0,0,1363,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1363,1363,1363,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2741,2626,2740,2740,0
495,1387,1387,1427,1387,1387,1363,0,0,0,400,311,102,102,0,0,0,867,867,1363,0,3214,1363,0,3214,0,0,1363,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1363,1363,1363,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2749,2634,2750,2750,0
496,1392,1392,1432,1392,1392,1374,0,0,0,400,312,102,102,0,0,0,867,867,1374,0,3221,1374,0,3221,0,0,1374,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1374,1374,1374,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2757,2642,2760,2760,0
497,1395,1395,1437,1395,1395,1377,0,0,0,400,312,102,102,0,0,0,867,867,1377,0,3228,1377,0,3228,0,0,1377,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1377,1377,1377,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2765,2650,2770,2770,0
498,1399,1399,1442,1399,1399,1379,0,0,0,400,312,102,102,0,0,0,867,867,1379,0,3236,1379,0,3236,0,0,1379,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1379,1379,1379,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2773,2658,2780,2780,0
499,1403,1403,1447,1403,1403,1382,0,0,0,400,312,102,102,0,0,0,867,867,1382,0,3243,1382,0,3243,0,0,1382,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1382,1382,1382,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2781,2666,2790,2790,0
500,1407,1407,1452,1407,1407,1385,0,0,0,410,313,102,102,0,0,0,867,867,1385,0,3250,1385,0,3250,0,0,1385,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1385,1385,1385,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2789,2674,2800,2800,0
501,1410,1410,1457,1410,1410,1388,0,0,0,410,313,102,102,0,0,0,867,867,1388,0,3257,1388,0,3257,0,0,1388,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1388,1388,1388,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2797,2682,2810,2810,0
502,1414,1414,1462,1414,1414,1391,0,0,0,410,313,102,102,0,0,0,867,867,1391,0,3264,1391,0,3264,0,0,1391,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1391,1391,1391,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2805,2690,2820,2820,0
503,1417,1417,1466,1417,1417,1395,0,0,0,410,313,102,102,0,0,0,867,867,1395,0,3272,1395,0,3272,0,0,1395,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2813,2698,2830,2830,0
504,1421,1421,1471,1421,1421,1398,0,0,0,410,313,102,102,0,0,0,867,867,1398,0,3279,1398,0,3279,0,0,1398,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1398,1398,1398,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2821,2706,2840,2840,0
505,1424,1424,1475,1424,1424,1401,0,0,0,410,313,103,103,0,0,0,867,867,1401,0,3286,1401,0,3286,0,0,1401,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1401,1401,1401,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2829,2714,2850,2850,0
506,1428,1428,1480,1428,1428,1404,0,0,0,410,313,103,103,0,0,0,867,867,1404,0,3293,1404,0,3293,0,0,1404,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2837,2722,2860,2860,0
507,1431,1431,1485,1431,1431,1408,0,0,0,410,313,103,103,0,0,0,867,867,1408,0,3301,1408,0,3301,0,0,1408,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1408,1408,1408,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2845,2730,2870,2870,0
508,1435,1435,1489,1435,1435,1411,0,0,0,410,313,103,103,0,0,0,867,867,1411,0,3308,1411,0,3308,0,0,1411,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1411,1411,1411,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2853,2738,2880,2880,0
509,1438,1438,1494,1438,1438,1414,0,0,0,410,313,103,103,0,0,0,867,867,1414,0,3315,1414,0,3315,0,0,1414,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1414,1414,1414,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2861,2746,2890,2890,0
510,1442,1442,1498,1442,1442,1418,0,0,0,410,314,103,103,0,0,0,867,867,1418,0,3322,1418,0,3322,0,0,1418,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1418,1418,1418,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2869,2754,2900,2900,0
511,1445,1445,1502,1445,1445,1421,0,0,0,420,314,103,103,0,0,0,867,867,1421,0,3330,1421,0,3330,0,0,1421,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1421,1421,1421,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2872,2758,2910,2910,0
512,1449,1449,1506,1449,1449,1424,0,0,0,420,314,103,103,0,0,0,867,867,1424,0,3337,1424,0,3337,0,0,1424,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2875,2762,2920,2920,0
513,1452,1452,1510,1452,1452,1427,0,0,0,420,314,103,103,0,0,0,867,867,1427,0,3344,1427,0,3344,0,0,1427,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1427,1427,1427,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2878,2766,2930,2930,0
514,1456,1456,1514,1456,1456,1430,0,0,0,420,314,103,103,0,0,0,867,867,1430,0,3351,1430,0,3351,0,0,1430,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1430,1430,1430,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2881,2770,2940,2940,0
515,1460,1460,1518,1460,1460,1435,0,0,0,420,315,104,104,0,0,0,867,867,1435,0,3359,1435,0,3359,0,0,1435,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1435,1435,1435,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2884,2775,2950,2950,0
516,1463,1463,1522,1463,1463,1437,0,0,0,420,315,104,104,0,0,0,867,867,1437,0,3366,1437,0,3366,0,0,1437,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1437,1437,1437,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2887,2780,2960,2960,0
517,1467,1467,1526,1467,1467,1440,0,0,0,420,315,104,104,0,0,0,867,867,1440,0,3373,1440,0,3373,0,0,1440,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1440,1440,1440,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2890,2785,2970,2970,0
518,1470,1470,1530,1470,1470,1443,0,0,0,420,315,104,104,0,0,0,867,867,1443,0,3380,1443,0,3380,0,0,1443,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1443,1443,1443,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2893,2790,2980,2980,0
519,1474,1474,1534,1474,1474,1446,0,0,0,420,315,104,104,0,0,0,867,867,1446,0,3387,1446,0,3387,0,0,1446,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1446,1446,1446,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2896,2795,2990,2990,0
520,1478,1478,1540,1478,1478,1455,0,0,0,420,316,104,104,0,0,0,867,867,1455,0,3395,1455,0,3395,0,0,1455,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1455,1455,1455,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2900,2800,3000,3000,0
521,1482,1482,1545,1482,1482,1455,0,0,0,420,316,104,104,0,0,0,867,867,1455,0,3402,1455,0,3402,0,0,1455,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1455,1455,1455,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2909,2809,3010,3010,0
522,1486,1486,1551,1486,1486,1456,0,0,0,420,316,104,104,0,0,0,867,867,1456,0,3409,1456,0,3409,0,0,1456,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1456,1456,1456,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2918,2818,3020,3020,0
523,1490,1490,1558,1490,1490,1459,0,0,0,420,316,104,104,0,0,0,867,867,1459,0,3416,1459,0,3416,0,0,1459,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1459,1459,1459,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2927,2827,3030,3030,0
524,1494,1494,1564,1494,1494,1463,0,0,0,420,316,104,104,0,0,0,867,867,1463,0,3424,1463,0,3424,0,0,1463,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1463,1463,1463,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2936,2836,3040,3040,0
525,1498,1498,1571,1498,1498,1468,0,0,0,420,317,105,105,0,0,0,867,867,1468,0,3431,1468,0,3431,0,0,1468,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1468,1468,1468,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2945,2845,3050,3050,0
526,1502,1502,1577,1502,1502,1469,0,0,0,420,317,105,105,0,0,0,867,867,1469,0,3438,1469,0,3438,0,0,1469,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1469,1469,1469,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2954,2854,3060,3060,0
527,1506,1506,1584,1506,1506,1472,0,0,0,420,317,105,105,0,0,0,867,867,1472,0,3445,1472,0,3445,0,0,1472,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2963,2863,3070,3070,0
528,1510,1510,1590,1510,1510,1476,0,0,0,420,317,105,105,0,0,0,867,867,1476,0,3453,1476,0,3453,0,0,1476,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1476,1476,1476,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2972,2872,3080,3080,0
529,1514,1514,1597,1514,1514,1479,0,0,0,420,317,105,105,0,0,0,867,867,1479,0,3460,1479,0,3460,0,0,1479,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1479,1479,1479,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2981,2881,3090,3090,0
530,1518,1518,1603,1518,1518,1482,0,0,0,420,318,105,105,0,0,0,867,867,1482,0,3467,1482,0,3467,0,0,1482,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1482,1482,1482,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,2990,2890,3100,3100,0
531,1522,1522,1606,1522,1522,1485,0,0,0,420,318,105,105,0,0,0,887,887,1485,0,3483,1485,0,3483,0,0,1485,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1485,1485,1485,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3000,2900,3110,3110,0
532,1526,1526,1609,1526,1526,1488,0,0,0,420,318,105,105,0,0,0,907,907,1488,0,3500,1488,0,3500,0,0,1488,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1488,1488,1488,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3010,2910,3120,3120,0
533,1530,1530,1612,1530,1530,1491,0,0,0,420,318,105,105,0,0,0,927,927,1491,0,3516,1491,0,3516,0,0,1491,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1491,1491,1491,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3020,2920,3130,3130,0
534,1534,1534,1615,1534,1534,1494,0,0,0,420,318,105,105,0,0,0,947,947,1494,0,3533,1494,0,3533,0,0,1494,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1494,1494,1494,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3030,2930,3140,3140,0
535,1540,1540,1618,1540,1540,1497,0,0,0,430,319,106,106,0,0,0,967,967,1497,0,3550,1497,0,3550,0,0,1497,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1497,1497,1497,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3040,2940,3150,3150,0
536,1545,1545,1622,1545,1545,1500,0,0,0,430,319,106,106,0,0,0,987,987,1500,0,3566,1500,0,3566,0,0,1500,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3050,2950,3160,3160,0
537,1552,1552,1625,1552,1552,1504,0,0,0,430,319,106,106,0,0,0,1007,1007,1504,0,3583,1504,0,3583,0,0,1504,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1504,1504,1504,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3060,2960,3170,3170,0
538,1559,1559,1628,1559,1559,1507,0,0,0,430,320,106,106,0,0,0,1027,1027,1507,0,3600,1507,0,3600,0,0,1507,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1507,1507,1507,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3070,2970,3180,3180,0
539,1567,1567,1630,1567,1567,1511,0,0,0,430,320,106,106,0,0,0,1047,1047,1511,0,3616,1511,0,3616,0,0,1511,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1511,1511,1511,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3080,2980,3190,3190,0
540,1574,1574,1632,1574,1574,1518,0,0,0,430,320,107,107,0,0,0,1067,1067,1518,0,3633,1514,0,3633,0,0,1514,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1514,1514,1514,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3090,2990,3210,3210,0
541,1581,1581,1633,1581,1581,1518,0,0,0,430,321,107,107,0,0,0,1087,1087,1518,0,3650,1518,0,3650,0,0,1518,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1518,1518,1518,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3100,3000,3220,3220,0
542,1589,1589,1635,1589,1589,1521,0,0,0,430,321,107,107,0,0,0,1107,1107,1521,0,3666,1521,0,3666,0,0,1521,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1521,1521,1521,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3110,3010,3230,3230,0
543,1596,1596,1637,1596,1596,1525,0,0,0,430,321,107,107,0,0,0,1127,1127,1525,0,3683,1525,0,3683,0,0,1525,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1525,1525,1525,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3120,3020,3240,3240,0
544,1603,1603,1638,1603,1603,1528,0,0,0,430,322,107,107,0,0,0,1147,1147,1528,0,3700,1528,0,3700,0,0,1528,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1528,1528,1528,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3130,3030,3250,3250,0
545,1613,1613,1640,1613,1613,1532,0,0,0,430,322,108,108,0,0,0,1167,1167,1532,0,3716,1532,0,3716,0,0,1532,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1532,1532,1532,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3140,3040,3260,3260,0
546,1618,1618,1642,1618,1618,1535,0,0,0,430,323,108,108,0,0,0,1187,1187,1535,0,3733,1535,0,3733,0,0,1535,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1535,1535,1535,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3150,3050,3270,3270,0
547,1625,1625,1643,1625,1625,1539,0,0,0,430,323,108,108,0,0,0,1207,1207,1539,0,3750,1539,0,3750,0,0,1539,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1539,1539,1539,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3160,3060,3280,3280,0
548,1633,1633,1645,1633,1633,1542,0,0,0,430,324,108,108,0,0,0,1227,1227,1542,0,3766,1542,0,3766,0,0,1542,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1542,1542,1542,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3170,3070,3290,3290,0
549,1640,1640,1646,1640,1640,1546,0,0,0,430,324,108,108,0,0,0,1247,1247,1546,0,3783,1546,0,3783,0,0,1546,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1546,1546,1546,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3180,3080,3300,3300,0
550,1647,1647,1647,1647,1647,1550,0,0,0,430,325,109,109,0,0,0,1267,1267,1550,0,3800,1550,0,3800,0,0,1550,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1550,1550,1550,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3190,3090,3310,3310,0
551,1655,1655,1682,1655,1655,1560,0,0,0,430,325,109,109,0,0,0,1267,1267,1560,0,3819,1560,0,3819,0,0,1560,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1560,1560,1560,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3201,3101,3320,3320,0
552,1662,1662,1686,1662,1662,1571,0,0,0,430,326,109,109,0,0,0,1267,1267,1571,0,3838,1571,0,3838,0,0,1571,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1571,1571,1571,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3212,3112,3330,3330,0
553,1669,1669,1690,1669,1669,1581,0,0,0,430,326,109,109,0,0,0,1267,1267,1581,0,3857,1581,0,3857,0,0,1581,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1581,1581,1581,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3223,3123,3340,3340,0
554,1676,1676,1694,1676,1676,1592,0,0,0,430,327,109,109,0,0,0,1267,1267,1592,0,3876,1592,0,3876,0,0,1592,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1592,1592,1592,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3234,3134,3350,3350,0
555,1685,1685,1698,1685,1685,1603,0,0,0,440,327,110,110,0,0,0,1267,1267,1603,0,3895,1603,0,3895,0,0,1603,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1603,1603,1603,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3245,3145,3360,3360,0
556,1691,1691,1702,1691,1691,1613,0,0,0,440,328,110,110,0,0,0,1267,1267,1613,0,3914,1613,0,3914,0,0,1613,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1613,1613,1613,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3256,3156,3370,3370,0
557,1698,1698,1706,1698,1698,1624,0,0,0,440,328,110,110,0,0,0,1267,1267,1624,0,3933,1624,0,3933,0,0,1624,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1624,1624,1624,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3267,3167,3380,3380,0
558,1706,1706,1710,1706,1706,1634,0,0,0,440,329,110,110,0,0,0,1267,1267,1634,0,3952,1634,0,3952,0,0,1634,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1634,1634,1634,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3278,3178,3390,3390,0
559,1713,1713,1714,1713,1713,1645,0,0,0,440,329,110,110,0,0,0,1267,1267,1645,0,3971,1645,0,3971,0,0,1645,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1645,1645,1645,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3289,3189,3400,3400,0
560,1720,1720,1719,1720,1720,1656,0,0,0,440,330,111,111,0,0,0,1267,1267,1656,0,3990,1656,0,3990,0,0,1656,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1656,1656,1656,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3300,3200,3420,3420,0
561,1728,1728,1728,1728,1728,1666,0,0,0,440,330,111,111,0,0,0,1267,1267,1666,0,4009,1666,0,4009,0,0,1666,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1666,1666,1666,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3314,3208,3430,3430,0
562,1735,1735,1738,1735,1735,1677,0,0,0,440,330,111,111,0,0,0,1267,1267,1677,0,4028,1677,0,4028,0,0,1677,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1677,1677,1677,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3328,3216,3440,3440,0
563,1742,1742,1748,1742,1742,1687,0,0,0,440,330,111,111,0,0,0,1267,1267,1687,0,4047,1687,0,4047,0,0,1687,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1687,1687,1687,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3342,3224,3450,3450,0
564,1750,1750,1758,1750,1750,1698,0,0,0,440,330,111,111,0,0,0,1267,1267,1698,0,4066,1698,0,4066,0,0,1698,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1698,1698,1698,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3356,3232,3460,3460,0
565,1757,1757,1768,1757,1757,1713,0,0,0,440,330,112,112,0,0,0,1267,1267,1713,0,4085,1709,0,4085,0,0,1709,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1709,1709,1709,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3370,3240,3470,3470,0
566,1764,1764,1778,1764,1764,1719,0,0,0,440,330,112,112,0,0,0,1267,1267,1719,0,4104,1719,0,4104,0,0,1719,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1719,1719,1719,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3384,3248,3480,3480,0
567,1772,1772,1788,1772,1772,1730,0,0,0,440,330,112,112,0,0,0,1267,1267,1730,0,4123,1730,0,4123,0,0,1730,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1730,1730,1730,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3398,3256,3490,3490,0
568,1779,1779,1798,1779,1779,1740,0,0,0,440,330,112,112,0,0,0,1267,1267,1740,0,4142,1740,0,4142,0,0,1740,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1740,1740,1740,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3412,3264,3500,3500,0
569,1786,1786,1808,1786,1786,1751,0,0,0,440,330,112,112,0,0,0,1267,1267,1751,0,4161,1751,0,4161,0,0,1751,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,1751,1751,1751,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,3426,3272,3510,3510,0
